category,meta_cat,group_num,year,gross_inv_ipd
S&L water transportation structures,Air /water /other transportation,14,1984,32.29405372972243
S&L water transportation structures,Air /water /other transportation,14,1985,32.089460014351985
S&L water transportation structures,Air /water /other transportation,14,1986,33.008422943222484
S&L water transportation structures,Air /water /other transportation,14,1987,34.76735350771189
S&L water transportation structures,Air /water /other transportation,14,1988,36.02089964605266
S&L water transportation structures,Air /water /other transportation,14,1989,37.4252640390567
S&L water transportation structures,Air /water /other transportation,14,1990,40.24341415946129
S&L water transportation structures,Air /water /other transportation,14,1991,42.251637248542714
S&L water transportation structures,Air /water /other transportation,14,1992,41.95186722433795
S&L water transportation structures,Air /water /other transportation,14,1993,41.49408680447698
S&L water transportation structures,Air /water /other transportation,14,1994,40.7318655710751
S&L water transportation structures,Air /water /other transportation,14,1995,42.76528576970403
S&L water transportation structures,Air /water /other transportation,14,1996,45.20943906628955
S&L water transportation structures,Air /water /other transportation,14,1997,47.7324773388399
S&L water transportation structures,Air /water /other transportation,14,1998,49.871612333406595
S&L water transportation structures,Air /water /other transportation,14,1999,51.555497399326114
S&L water transportation structures,Air /water /other transportation,14,2000,53.879732518985755
S&L water transportation structures,Air /water /other transportation,14,2001,54.21747300326077
S&L water transportation structures,Air /water /other transportation,14,2002,56.89615102304902
S&L water transportation structures,Air /water /other transportation,14,2003,58.406081181897896
S&L water transportation structures,Air /water /other transportation,14,2004,62.44561495780685
S&L water transportation structures,Air /water /other transportation,14,2005,68.36838584769642
S&L water transportation structures,Air /water /other transportation,14,2006,74.71106667508998
S&L water transportation structures,Air /water /other transportation,14,2007,83.32757473167239
S&L water transportation structures,Air /water /other transportation,14,2008,89.2492019872614
S&L water transportation structures,Air /water /other transportation,14,2009,90.15952807316717
S&L water transportation structures,Air /water /other transportation,14,2010,90.96003484563633
S&L water transportation structures,Air /water /other transportation,14,2011,95.06280071272862
S&L water transportation structures,Air /water /other transportation,14,2012,100
S&L water transportation structures,Air /water /other transportation,14,2013,102.58006911258582
S&L water transportation structures,Air /water /other transportation,14,2014,103.86021991354666
S&L water transportation structures,Air /water /other transportation,14,2015,103.8897810156772
S&L water transportation structures,Air /water /other transportation,14,2016,104.27703521491223
S&L water transportation structures,Air /water /other transportation,14,2017,107.56403261515777
Private water transportation structures,Air /water /other transportation,14,1947,8.695652173913043
Private water transportation structures,Air /water /other transportation,14,1948,8.571428571428571
Private water transportation structures,Air /water /other transportation,14,1949,9.523809523809524
Private water transportation structures,Air /water /other transportation,14,1950,9.75609756097561
Private water transportation structures,Air /water /other transportation,14,1951,9.75609756097561
Private water transportation structures,Air /water /other transportation,14,1952,10.526315789473683
Private water transportation structures,Air /water /other transportation,14,1953,9.09090909090909
Private water transportation structures,Air /water /other transportation,14,1954,9.433962264150944
Private water transportation structures,Air /water /other transportation,14,1955,11.363636363636367
Private water transportation structures,Air /water /other transportation,14,1956,12
Private water transportation structures,Air /water /other transportation,14,1957,11.11111111111111
Private water transportation structures,Air /water /other transportation,14,1958,11.594202898550725
Private water transportation structures,Air /water /other transportation,14,1959,11.11111111111111
Private water transportation structures,Air /water /other transportation,14,1960,11.224489795918368
Private water transportation structures,Air /water /other transportation,14,1961,10.638297872340425
Private water transportation structures,Air /water /other transportation,14,1962,11.34020618556701
Private water transportation structures,Air /water /other transportation,14,1963,11.320754716981133
Private water transportation structures,Air /water /other transportation,14,1964,11.76470588235294
Private water transportation structures,Air /water /other transportation,14,1965,11.940298507462686
Private water transportation structures,Air /water /other transportation,14,1966,12.5
Private water transportation structures,Air /water /other transportation,14,1967,12.878787878787879
Private water transportation structures,Air /water /other transportation,14,1968,12.903225806451612
Private water transportation structures,Air /water /other transportation,14,1969,15.068493150684931
Private water transportation structures,Air /water /other transportation,14,1970,15.068493150684931
Private water transportation structures,Air /water /other transportation,14,1971,17.142857142857142
Private water transportation structures,Air /water /other transportation,14,1972,18.571428571428573
Private water transportation structures,Air /water /other transportation,14,1973,20
Private water transportation structures,Air /water /other transportation,14,1974,21.53846153846154
Private water transportation structures,Air /water /other transportation,14,1975,24.561403508771928
Private water transportation structures,Air /water /other transportation,14,1976,24.615384615384617
Private water transportation structures,Air /water /other transportation,14,1977,27.27272727272727
Private water transportation structures,Air /water /other transportation,14,1978,28.57142857142857
Private water transportation structures,Air /water /other transportation,14,1979,32.53012048192771
Private water transportation structures,Air /water /other transportation,14,1980,35.63218390804598
Private water transportation structures,Air /water /other transportation,14,1981,39.534883720930225
Private water transportation structures,Air /water /other transportation,14,1982,41.83673469387755
Private water transportation structures,Air /water /other transportation,14,1983,42.592592592592595
Private water transportation structures,Air /water /other transportation,14,1984,44.3609022556391
Private water transportation structures,Air /water /other transportation,14,1985,45.45454545454545
Private water transportation structures,Air /water /other transportation,14,1986,47.26027397260274
Private water transportation structures,Air /water /other transportation,14,1987,48.68421052631579
Private water transportation structures,Air /water /other transportation,14,1988,50.595238095238095
Private water transportation structures,Air /water /other transportation,14,1989,52.112676056338024
Private water transportation structures,Air /water /other transportation,14,1990,53.84615384615385
Private water transportation structures,Air /water /other transportation,14,1991,54.54545454545454
Private water transportation structures,Air /water /other transportation,14,1992,55.645161290322584
Private water transportation structures,Air /water /other transportation,14,1993,57.14285714285714
Private water transportation structures,Air /water /other transportation,14,1994,58.9041095890411
Private water transportation structures,Air /water /other transportation,14,1995,61.224489795918366
Private water transportation structures,Air /water /other transportation,14,1996,62.77056277056276
Private water transportation structures,Air /water /other transportation,14,1997,64.55026455026456
Private water transportation structures,Air /water /other transportation,14,1998,67.2
Private water transportation structures,Air /water /other transportation,14,1999,69.72222222222221
Private water transportation structures,Air /water /other transportation,14,2000,72.68722466960352
Private water transportation structures,Air /water /other transportation,14,2001,75.84745762711864
Private water transportation structures,Air /water /other transportation,14,2002,77.35849056603774
Private water transportation structures,Air /water /other transportation,14,2003,80.17241379310344
Private water transportation structures,Air /water /other transportation,14,2004,85
Private water transportation structures,Air /water /other transportation,14,2005,92.00000000000001
Private water transportation structures,Air /water /other transportation,14,2006,99.41520467836257
Private water transportation structures,Air /water /other transportation,14,2007,104.26356589147288
Private water transportation structures,Air /water /other transportation,14,2008,106.15384615384616
Private water transportation structures,Air /water /other transportation,14,2009,101.72413793103448
Private water transportation structures,Air /water /other transportation,14,2010,97.79411764705883
Private water transportation structures,Air /water /other transportation,14,2011,98.30508474576271
Private water transportation structures,Air /water /other transportation,14,2012,100
Private water transportation structures,Air /water /other transportation,14,2013,106.19469026548674
Private water transportation structures,Air /water /other transportation,14,2014,110.88825214899714
Private water transportation structures,Air /water /other transportation,14,2015,114.5922746781116
Private water transportation structures,Air /water /other transportation,14,2016,120.2127659574468
Private water transportation structures,Air /water /other transportation,14,2017,126.25
Private other railroad/track replacement structures,Air /water /other transportation,14,1947,7.482859941234084
Private other railroad/track replacement structures,Air /water /other transportation,14,1948,8.56972230516572
Private other railroad/track replacement structures,Air /water /other transportation,14,1949,8.696114954763171
Private other railroad/track replacement structures,Air /water /other transportation,14,1950,9.172232824427482
Private other railroad/track replacement structures,Air /water /other transportation,14,1951,9.82620320855615
Private other railroad/track replacement structures,Air /water /other transportation,14,1952,10.194174757281553
Private other railroad/track replacement structures,Air /water /other transportation,14,1953,10.699075516775734
Private other railroad/track replacement structures,Air /water /other transportation,14,1954,11.04913678618858
Private other railroad/track replacement structures,Air /water /other transportation,14,1955,11.410503161946659
Private other railroad/track replacement structures,Air /water /other transportation,14,1956,12.315542683767756
Private other railroad/track replacement structures,Air /water /other transportation,14,1957,12.932308601832693
Private other railroad/track replacement structures,Air /water /other transportation,14,1958,13.115087433916225
Private other railroad/track replacement structures,Air /water /other transportation,14,1959,13.428047662694775
Private other railroad/track replacement structures,Air /water /other transportation,14,1960,13.539518900343642
Private other railroad/track replacement structures,Air /water /other transportation,14,1961,13.362541073384445
Private other railroad/track replacement structures,Air /water /other transportation,14,1962,13.306451612903224
Private other railroad/track replacement structures,Air /water /other transportation,14,1963,13.28376703841388
Private other railroad/track replacement structures,Air /water /other transportation,14,1964,13.350183823529413
Private other railroad/track replacement structures,Air /water /other transportation,14,1965,13.529411764705882
Private other railroad/track replacement structures,Air /water /other transportation,14,1966,13.744588744588745
Private other railroad/track replacement structures,Air /water /other transportation,14,1967,13.975762314308055
Private other railroad/track replacement structures,Air /water /other transportation,14,1968,14.713715046604529
Private other railroad/track replacement structures,Air /water /other transportation,14,1969,15.523996082272282
Private other railroad/track replacement structures,Air /water /other transportation,14,1970,16.258437801350052
Private other railroad/track replacement structures,Air /water /other transportation,14,1971,17.44402985074627
Private other railroad/track replacement structures,Air /water /other transportation,14,1972,18.38692485343756
Private other railroad/track replacement structures,Air /water /other transportation,14,1973,19.58604173794047
Private other railroad/track replacement structures,Air /water /other transportation,14,1974,24.12741443578448
Private other railroad/track replacement structures,Air /water /other transportation,14,1975,27.655350406988287
Private other railroad/track replacement structures,Air /water /other transportation,14,1976,29.096089916099416
Private other railroad/track replacement structures,Air /water /other transportation,14,1977,32.15924226727837
Private other railroad/track replacement structures,Air /water /other transportation,14,1978,33.16230759604555
Private other railroad/track replacement structures,Air /water /other transportation,14,1979,36.539923954372625
Private other railroad/track replacement structures,Air /water /other transportation,14,1980,40.25740381954055
Private other railroad/track replacement structures,Air /water /other transportation,14,1981,43.88167388167388
Private other railroad/track replacement structures,Air /water /other transportation,14,1982,46.7770454910786
Private other railroad/track replacement structures,Air /water /other transportation,14,1983,50.68707601321969
Private other railroad/track replacement structures,Air /water /other transportation,14,1984,52.52800484408113
Private other railroad/track replacement structures,Air /water /other transportation,14,1985,53.182724252491695
Private other railroad/track replacement structures,Air /water /other transportation,14,1986,52.165137614678905
Private other railroad/track replacement structures,Air /water /other transportation,14,1987,52.58431887866841
Private other railroad/track replacement structures,Air /water /other transportation,14,1988,55.248226950354606
Private other railroad/track replacement structures,Air /water /other transportation,14,1989,56.496191512513604
Private other railroad/track replacement structures,Air /water /other transportation,14,1990,57.670389788010034
Private other railroad/track replacement structures,Air /water /other transportation,14,1991,58.69074492099323
Private other railroad/track replacement structures,Air /water /other transportation,14,1992,59.22556072788828
Private other railroad/track replacement structures,Air /water /other transportation,14,1993,63.52241342681113
Private other railroad/track replacement structures,Air /water /other transportation,14,1994,65.47522339561333
Private other railroad/track replacement structures,Air /water /other transportation,14,1995,67.14144411473788
Private other railroad/track replacement structures,Air /water /other transportation,14,1996,70.05051328010428
Private other railroad/track replacement structures,Air /water /other transportation,14,1997,71.46188602244571
Private other railroad/track replacement structures,Air /water /other transportation,14,1998,72.98805815160956
Private other railroad/track replacement structures,Air /water /other transportation,14,1999,74.17358736362156
Private other railroad/track replacement structures,Air /water /other transportation,14,2000,76.04757548032937
Private other railroad/track replacement structures,Air /water /other transportation,14,2001,79.23819742489269
Private other railroad/track replacement structures,Air /water /other transportation,14,2002,81.20805369127517
Private other railroad/track replacement structures,Air /water /other transportation,14,2003,83.28047921071176
Private other railroad/track replacement structures,Air /water /other transportation,14,2004,85.31682212930203
Private other railroad/track replacement structures,Air /water /other transportation,14,2005,86.49580335731414
Private other railroad/track replacement structures,Air /water /other transportation,14,2006,88.46952485647978
Private other railroad/track replacement structures,Air /water /other transportation,14,2007,90.43121660246054
Private other railroad/track replacement structures,Air /water /other transportation,14,2008,93.58361774744027
Private other railroad/track replacement structures,Air /water /other transportation,14,2009,95.25934861278648
Private other railroad/track replacement structures,Air /water /other transportation,14,2010,96.61925601750548
Private other railroad/track replacement structures,Air /water /other transportation,14,2011,98.6641668619639
Private other railroad/track replacement structures,Air /water /other transportation,14,2012,100.01091941471938
Private other railroad/track replacement structures,Air /water /other transportation,14,2013,101.878612716763
Private other railroad/track replacement structures,Air /water /other transportation,14,2014,103.15875280211941
Private other railroad/track replacement structures,Air /water /other transportation,14,2015,104.83841684822077
Private other railroad/track replacement structures,Air /water /other transportation,14,2016,106.48006970159007
Private other railroad/track replacement structures,Air /water /other transportation,14,2017,108.36236933797909
Other federal structures,Air /water /other transportation,14,1947,6.3239107063808255
Other federal structures,Air /water /other transportation,14,1948,7.0707054097473785
Other federal structures,Air /water /other transportation,14,1949,7.041504838618373
Other federal structures,Air /water /other transportation,14,1950,6.434584840586087
Other federal structures,Air /water /other transportation,14,1951,7.426072171178645
Other federal structures,Air /water /other transportation,14,1952,7.750554282063808
Other federal structures,Air /water /other transportation,14,1953,7.680693808044101
Other federal structures,Air /water /other transportation,14,1954,7.420661755465257
Other federal structures,Air /water /other transportation,14,1955,7.210105239805327
Other federal structures,Air /water /other transportation,14,1956,7.977673909729771
Other federal structures,Air /water /other transportation,14,1957,8.429441741062876
Other federal structures,Air /water /other transportation,14,1958,8.329926466478074
Other federal structures,Air /water /other transportation,14,1959,8.178355248878884
Other federal structures,Air /water /other transportation,14,1960,8.015124540006994
Other federal structures,Air /water /other transportation,14,1961,7.833555284066382
Other federal structures,Air /water /other transportation,14,1962,7.981916170723608
Other federal structures,Air /water /other transportation,14,1963,8.347315725347276
Other federal structures,Air /water /other transportation,14,1964,8.636733633198688
Other federal structures,Air /water /other transportation,14,1965,8.937291207939776
Other federal structures,Air /water /other transportation,14,1966,9.6058842902623791
Other federal structures,Air /water /other transportation,14,1967,10.247092255522338
Other federal structures,Air /water /other transportation,14,1968,10.78511757727277
Other federal structures,Air /water /other transportation,14,1969,11.677703053240753
Other federal structures,Air /water /other transportation,14,1970,13.597685053758566
Other federal structures,Air /water /other transportation,14,1971,14.438970970167587
Other federal structures,Air /water /other transportation,14,1972,14.724957645065647
Other federal structures,Air /water /other transportation,14,1973,15.786419696900742
Other federal structures,Air /water /other transportation,14,1974,20.98556157181856
Other federal structures,Air /water /other transportation,14,1975,22.980559219356202
Other federal structures,Air /water /other transportation,14,1976,21.311382067529426
Other federal structures,Air /water /other transportation,14,1977,20.909172959475317
Other federal structures,Air /water /other transportation,14,1978,20.37578569732262
Other federal structures,Air /water /other transportation,14,1979,21.926907385128587
Other federal structures,Air /water /other transportation,14,1980,25.545967164086107
Other federal structures,Air /water /other transportation,14,1981,30.456419908752558
Other federal structures,Air /water /other transportation,14,1982,33.1104482510065
Other federal structures,Air /water /other transportation,14,1983,32.21921339091878
Other federal structures,Air /water /other transportation,14,1984,30.572936836312497
Other federal structures,Air /water /other transportation,14,1985,30.403301881881088
Other federal structures,Air /water /other transportation,14,1986,31.207215913666747
Other federal structures,Air /water /other transportation,14,1987,32.91678281447389
Other federal structures,Air /water /other transportation,14,1988,34.13738474489762
Other federal structures,Air /water /other transportation,14,1989,35.516059682093484
Other federal structures,Air /water /other transportation,14,1990,38.17622623231666
Other federal structures,Air /water /other transportation,14,1991,40.201739638915285
Other federal structures,Air /water /other transportation,14,1992,39.84144580179987
Other federal structures,Air /water /other transportation,14,1993,39.14682295569698
Other federal structures,Air /water /other transportation,14,1994,38.32487267717407
Other federal structures,Air /water /other transportation,14,1995,40.25010022113308
Other federal structures,Air /water /other transportation,14,1996,42.58629763626979
Other federal structures,Air /water /other transportation,14,1997,44.97277179002368
Other federal structures,Air /water /other transportation,14,1998,45.85526930625215
Other federal structures,Air /water /other transportation,14,1999,47.41351920736327
Other federal structures,Air /water /other transportation,14,2000,49.82839776331641
Other federal structures,Air /water /other transportation,14,2001,51.64478514250417
Other federal structures,Air /water /other transportation,14,2002,53.051136077033725
Other federal structures,Air /water /other transportation,14,2003,53.94992917003163
Other federal structures,Air /water /other transportation,14,2004,56.56734065447987
Other federal structures,Air /water /other transportation,14,2005,63.99549641651774
Other federal structures,Air /water /other transportation,14,2006,71.23516262082428
Other federal structures,Air /water /other transportation,14,2007,80.69430492986552
Other federal structures,Air /water /other transportation,14,2008,87.7743675595238
Other federal structures,Air /water /other transportation,14,2009,89.49477665706054
Other federal structures,Air /water /other transportation,14,2010,90.70237652824056
Other federal structures,Air /water /other transportation,14,2011,95.0676658091936
Other federal structures,Air /water /other transportation,14,2012,100
Other federal structures,Air /water /other transportation,14,2013,102.48754211471342
Other federal structures,Air /water /other transportation,14,2014,103.6849941769328
Other federal structures,Air /water /other transportation,14,2015,103.76320799693384
Other federal structures,Air /water /other transportation,14,2016,104.08993757018825
Other federal structures,Air /water /other transportation,14,2017,107.36541782416099
Private other land structures,Air /water /other transportation,14,1947,8.823529411764707
Private other land structures,Air /water /other transportation,14,1948,9.615384615384617
Private other land structures,Air /water /other transportation,14,1949,8.064516129032258
Private other land structures,Air /water /other transportation,14,1950,8.19672131147541
Private other land structures,Air /water /other transportation,14,1951,9.836065573770492
Private other land structures,Air /water /other transportation,14,1952,10.714285714285714
Private other land structures,Air /water /other transportation,14,1953,10.76923076923077
Private other land structures,Air /water /other transportation,14,1954,10.126582278481013
Private other land structures,Air /water /other transportation,14,1955,10.606060606060606
Private other land structures,Air /water /other transportation,14,1956,10.666666666666668
Private other land structures,Air /water /other transportation,14,1957,11.11111111111111
Private other land structures,Air /water /other transportation,14,1958,11.650485436893204
Private other land structures,Air /water /other transportation,14,1959,10.743801652892563
Private other land structures,Air /water /other transportation,14,1960,10.95890410958904
Private other land structures,Air /water /other transportation,14,1961,10.714285714285714
Private other land structures,Air /water /other transportation,14,1962,11.11111111111111
Private other land structures,Air /water /other transportation,14,1963,11.464968152866243
Private other land structures,Air /water /other transportation,14,1964,11.842105263157894
Private other land structures,Air /water /other transportation,14,1965,12
Private other land structures,Air /water /other transportation,14,1966,12.31527093596059
Private other land structures,Air /water /other transportation,14,1967,12.755102040816327
Private other land structures,Air /water /other transportation,14,1968,13.043478260869565
Private other land structures,Air /water /other transportation,14,1969,14.814814814814813
Private other land structures,Air /water /other transportation,14,1970,15.59633027522936
Private other land structures,Air /water /other transportation,14,1971,16.346153846153847
Private other land structures,Air /water /other transportation,14,1972,18.095238095238095
Private other land structures,Air /water /other transportation,14,1973,19.642857142857142
Private other land structures,Air /water /other transportation,14,1974,21.649484536082475
Private other land structures,Air /water /other transportation,14,1975,24.705882352941178
Private other land structures,Air /water /other transportation,14,1976,25
Private other land structures,Air /water /other transportation,14,1977,27.27272727272727
Private other land structures,Air /water /other transportation,14,1978,28.695652173913043
Private other land structures,Air /water /other transportation,14,1979,32.25806451612903
Private other land structures,Air /water /other transportation,14,1980,36.15384615384615
Private other land structures,Air /water /other transportation,14,1981,39.0625
Private other land structures,Air /water /other transportation,14,1982,41.78082191780822
Private other land structures,Air /water /other transportation,14,1983,42.857142857142854
Private other land structures,Air /water /other transportation,14,1984,44.44444444444444
Private other land structures,Air /water /other transportation,14,1985,45.851528384279476
Private other land structures,Air /water /other transportation,14,1986,47.46543778801844
Private other land structures,Air /water /other transportation,14,1987,49.11504424778761
Private other land structures,Air /water /other transportation,14,1988,50.59760956175299
Private other land structures,Air /water /other transportation,14,1989,52.358490566037744
Private other land structures,Air /water /other transportation,14,1990,54.20560747663551
Private other land structures,Air /water /other transportation,14,1991,54.82233502538071
Private other land structures,Air /water /other transportation,14,1992,55.67567567567567
Private other land structures,Air /water /other transportation,14,1993,56.9377990430622
Private other land structures,Air /water /other transportation,14,1994,59.174311926605505
Private other land structures,Air /water /other transportation,14,1995,61.36363636363637
Private other land structures,Air /water /other transportation,14,1996,63.114754098360656
Private other land structures,Air /water /other transportation,14,1997,64.90566037735849
Private other land structures,Air /water /other transportation,14,1998,67.1264367816092
Private other land structures,Air /water /other transportation,14,1999,70
Private other land structures,Air /water /other transportation,14,2000,73.05389221556887
Private other land structures,Air /water /other transportation,14,2001,76.35009310986965
Private other land structures,Air /water /other transportation,14,2002,77.75445960125919
Private other land structures,Air /water /other transportation,14,2003,80.07863695937091
Private other land structures,Air /water /other transportation,14,2004,84.82328482328482
Private other land structures,Air /water /other transportation,14,2005,91.91685912240185
Private other land structures,Air /water /other transportation,14,2006,99.77876106194691
Private other land structures,Air /water /other transportation,14,2007,104.4642857142857
Private other land structures,Air /water /other transportation,14,2008,106.81063122923588
Private other land structures,Air /water /other transportation,14,2009,102.31481481481481
Private other land structures,Air /water /other transportation,14,2010,97.60589318600368
Private other land structures,Air /water /other transportation,14,2011,98.51485148514851
Private other land structures,Air /water /other transportation,14,2012,100
Private other land structures,Air /water /other transportation,14,2013,104.51895043731778
Private other land structures,Air /water /other transportation,14,2014,110.49046321525886
Private other land structures,Air /water /other transportation,14,2015,114.36464088397791
Private other land structures,Air /water /other transportation,14,2016,119.38168846611177
Private other land structures,Air /water /other transportation,14,2017,124.96433666191156
Transit,Air /water /other transportation,14,1947,NA
Transit,Air /water /other transportation,14,1948,29.45335722278285
Transit,Air /water /other transportation,14,1949,19.138181086774715
Transit,Air /water /other transportation,14,1950,12.689413218503725
Transit,Air /water /other transportation,14,1951,19.372875279376128
Transit,Air /water /other transportation,14,1952,21.30171986055533
Transit,Air /water /other transportation,14,1953,17.400278638885034
Transit,Air /water /other transportation,14,1954,14.407141732814644
Transit,Air /water /other transportation,14,1955,12.337857561552402
Transit,Air /water /other transportation,14,1956,12.326167369085825
Transit,Air /water /other transportation,14,1957,11.995917441596735
Transit,Air /water /other transportation,14,1958,NA
Transit,Air /water /other transportation,14,1959,9.909176959259586
Transit,Air /water /other transportation,14,1960,9.584913848068839
Transit,Air /water /other transportation,14,1961,10.981224604999325
Transit,Air /water /other transportation,14,1962,13.305601167670131
Transit,Air /water /other transportation,14,1963,12.856327533456962
Transit,Air /water /other transportation,14,1964,12.21061597584173
Transit,Air /water /other transportation,14,1965,11.659472508143907
Transit,Air /water /other transportation,14,1966,11.45557153023605
Transit,Air /water /other transportation,14,1967,11.658834374263394
Transit,Air /water /other transportation,14,1968,12.26093794746527
Transit,Air /water /other transportation,14,1969,13.153763170211322
Transit,Air /water /other transportation,14,1970,14.875316423296278
Transit,Air /water /other transportation,14,1971,16.26687288252117
Transit,Air /water /other transportation,14,1972,17.674887279315605
Transit,Air /water /other transportation,14,1973,18.349383652124974
Transit,Air /water /other transportation,14,1974,23.150103330777203
Transit,Air /water /other transportation,14,1975,26.125065100600352
Transit,Air /water /other transportation,14,1976,24.490867691724553
Transit,Air /water /other transportation,14,1977,23.994786801028987
Transit,Air /water /other transportation,14,1978,24.517699620749468
Transit,Air /water /other transportation,14,1979,27.098442910471793
Transit,Air /water /other transportation,14,1980,32.04357808821653
Transit,Air /water /other transportation,14,1981,37.580251637332154
Transit,Air /water /other transportation,14,1982,41.132124452347504
Transit,Air /water /other transportation,14,1983,42.241432317055185
Transit,Air /water /other transportation,14,1984,42.43954083089673
Transit,Air /water /other transportation,14,1985,42.9329323969383
Transit,Air /water /other transportation,14,1986,44.96060260924196
Transit,Air /water /other transportation,14,1987,45.30964003231722
Transit,Air /water /other transportation,14,1988,43.26928472954083
Transit,Air /water /other transportation,14,1989,45.24450584891451
Transit,Air /water /other transportation,14,1990,48.34397102343073
Transit,Air /water /other transportation,14,1991,49.152355477370065
Transit,Air /water /other transportation,14,1992,48.18975338178448
Transit,Air /water /other transportation,14,1993,47.52910326424407
Transit,Air /water /other transportation,14,1994,46.17679577500487
Transit,Air /water /other transportation,14,1995,47.14043881666584
Transit,Air /water /other transportation,14,1996,49.302377759366244
Transit,Air /water /other transportation,14,1997,54.0514242660458
Transit,Air /water /other transportation,14,1998,57.43548701501976
Transit,Air /water /other transportation,14,1999,58.32936314974442
Transit,Air /water /other transportation,14,2000,59.14333983305049
Transit,Air /water /other transportation,14,2001,59.266925916693665
Transit,Air /water /other transportation,14,2002,62.23666794199545
Transit,Air /water /other transportation,14,2003,63.938832257236214
Transit,Air /water /other transportation,14,2004,67.37082237277407
Transit,Air /water /other transportation,14,2005,72.42570972174506
Transit,Air /water /other transportation,14,2006,77.64201316203166
Transit,Air /water /other transportation,14,2007,84.95774847031406
Transit,Air /water /other transportation,14,2008,89.98576380707753
Transit,Air /water /other transportation,14,2009,90.80111239542148
Transit,Air /water /other transportation,14,2010,91.45989968147619
Transit,Air /water /other transportation,14,2011,95.25216568456275
Transit,Air /water /other transportation,14,2012,99.99999999999997
Transit,Air /water /other transportation,14,2013,102.47354605489598
Transit,Air /water /other transportation,14,2014,103.79522345051207
Transit,Air /water /other transportation,14,2015,103.9750110880021
Transit,Air /water /other transportation,14,2016,104.3904620631279
Transit,Air /water /other transportation,14,2017,107.54072743180474
S&L rail equipment,Air /water /other transportation,14,1947,10.047846889952153
S&L rail equipment,Air /water /other transportation,14,1948,10.946248600223964
S&L rail equipment,Air /water /other transportation,14,1949,11.014801973596478
S&L rail equipment,Air /water /other transportation,14,1950,11.348447123574893
S&L rail equipment,Air /water /other transportation,14,1951,12.50470337388687
S&L rail equipment,Air /water /other transportation,14,1952,12.578397212543555
S&L rail equipment,Air /water /other transportation,14,1953,12.590321874315741
S&L rail equipment,Air /water /other transportation,14,1954,12.826579907325247
S&L rail equipment,Air /water /other transportation,14,1955,14.052021946758789
S&L rail equipment,Air /water /other transportation,14,1956,14.711477488902982
S&L rail equipment,Air /water /other transportation,14,1957,14.224709173906641
S&L rail equipment,Air /water /other transportation,14,1958,14.072054814705664
S&L rail equipment,Air /water /other transportation,14,1959,13.624732000829933
S&L rail equipment,Air /water /other transportation,14,1960,13.737796373779638
S&L rail equipment,Air /water /other transportation,14,1961,13.721568445043959
S&L rail equipment,Air /water /other transportation,14,1962,13.73980531439095
S&L rail equipment,Air /water /other transportation,14,1963,13.770445966727248
S&L rail equipment,Air /water /other transportation,14,1964,13.916539797790527
S&L rail equipment,Air /water /other transportation,14,1965,13.965057975556253
S&L rail equipment,Air /water /other transportation,14,1966,14.451628595171979
S&L rail equipment,Air /water /other transportation,14,1967,14.922184238934868
S&L rail equipment,Air /water /other transportation,14,1968,15.457723564931822
S&L rail equipment,Air /water /other transportation,14,1969,16.284812368800925
S&L rail equipment,Air /water /other transportation,14,1970,17.241862539015223
S&L rail equipment,Air /water /other transportation,14,1971,18.117385019323244
S&L rail equipment,Air /water /other transportation,14,1972,19.301477986155827
S&L rail equipment,Air /water /other transportation,14,1973,20.112429556903493
S&L rail equipment,Air /water /other transportation,14,1974,22.010099521191936
S&L rail equipment,Air /water /other transportation,14,1975,28.546713914420742
S&L rail equipment,Air /water /other transportation,14,1976,31.85549742550507
S&L rail equipment,Air /water /other transportation,14,1977,34.38580141163571
S&L rail equipment,Air /water /other transportation,14,1978,37.045753291695824
S&L rail equipment,Air /water /other transportation,14,1979,40.38700942422713
S&L rail equipment,Air /water /other transportation,14,1980,45.04219683659692
S&L rail equipment,Air /water /other transportation,14,1981,49.85923676376334
S&L rail equipment,Air /water /other transportation,14,1982,52.081439738229406
S&L rail equipment,Air /water /other transportation,14,1983,53.216799069806
S&L rail equipment,Air /water /other transportation,14,1984,53.60604987203968
S&L rail equipment,Air /water /other transportation,14,1985,54.88739943568605
S&L rail equipment,Air /water /other transportation,14,1986,55.552418412648976
S&L rail equipment,Air /water /other transportation,14,1987,55.43905028309517
S&L rail equipment,Air /water /other transportation,14,1988,55.77530829679911
S&L rail equipment,Air /water /other transportation,14,1989,58.59401816975218
S&L rail equipment,Air /water /other transportation,14,1990,61.37989312518113
S&L rail equipment,Air /water /other transportation,14,1991,63.812381496384006
S&L rail equipment,Air /water /other transportation,14,1992,64.87946546436767
S&L rail equipment,Air /water /other transportation,14,1993,65.56653568288456
S&L rail equipment,Air /water /other transportation,14,1994,67.16216021498404
S&L rail equipment,Air /water /other transportation,14,1995,69.5374902999574
S&L rail equipment,Air /water /other transportation,14,1996,72.13098904073829
S&L rail equipment,Air /water /other transportation,14,1997,71.87225523984465
S&L rail equipment,Air /water /other transportation,14,1998,71.01009355775952
S&L rail equipment,Air /water /other transportation,14,1999,71.26403650257271
S&L rail equipment,Air /water /other transportation,14,2000,71.57532361123256
S&L rail equipment,Air /water /other transportation,14,2001,71.62751949776377
S&L rail equipment,Air /water /other transportation,14,2002,71.24383892124204
S&L rail equipment,Air /water /other transportation,14,2003,71.42854447373237
S&L rail equipment,Air /water /other transportation,14,2004,73.6141168225798
