year,semi_final,edition,jury_or_televoting,from_country,to_country,points,duplicate
1983,f,1983f,J,Italy,The Netherlands,4,NA
1983,f,1983f,J,Italy,Turkey,0,NA
1983,f,1983f,J,Italy,United Kingdom,2,NA
1983,f,1983f,J,Italy,Yugoslavia,1,NA
1983,f,1983f,J,Luxembourg,Austria,0,NA
1983,f,1983f,J,Luxembourg,Belgium,0,NA
1983,f,1983f,J,Luxembourg,Cyprus,0,NA
1983,f,1983f,J,Luxembourg,Denmark,0,NA
1983,f,1983f,J,Luxembourg,Finland,1,NA
1983,f,1983f,J,Luxembourg,France,3,NA
1983,f,1983f,J,Luxembourg,Germany,12,NA
1983,f,1983f,J,Luxembourg,Greece,0,NA
1983,f,1983f,J,Luxembourg,Israel,10,NA
1983,f,1983f,J,Luxembourg,Italy,0,NA
1983,f,1983f,J,Luxembourg,Luxembourg,0,x
1983,f,1983f,J,Luxembourg,Norway,2,NA
1983,f,1983f,J,Luxembourg,Portugal,7,NA
1983,f,1983f,J,Luxembourg,Spain,0,NA
1983,f,1983f,J,Luxembourg,Sweden,0,NA
1983,f,1983f,J,Luxembourg,Switzerland,5,NA
1983,f,1983f,J,Luxembourg,The Netherlands,4,NA
1983,f,1983f,J,Luxembourg,Turkey,0,NA
1983,f,1983f,J,Luxembourg,United Kingdom,6,NA
1983,f,1983f,J,Luxembourg,Yugoslavia,8,NA
1983,f,1983f,J,Norway,Austria,0,NA
1983,f,1983f,J,Norway,Belgium,0,NA
1983,f,1983f,J,Norway,Cyprus,4,NA
1983,f,1983f,J,Norway,Denmark,0,NA
1983,f,1983f,J,Norway,Finland,2,NA
1983,f,1983f,J,Norway,France,3,NA
1983,f,1983f,J,Norway,Germany,10,NA
1983,f,1983f,J,Norway,Greece,0,NA
1983,f,1983f,J,Norway,Israel,6,NA
1983,f,1983f,J,Norway,Italy,0,NA
1983,f,1983f,J,Norway,Luxembourg,0,NA
1983,f,1983f,J,Norway,Norway,0,x
1983,f,1983f,J,Norway,Portugal,0,NA
1983,f,1983f,J,Norway,Spain,0,NA
1983,f,1983f,J,Norway,Sweden,12,NA
1983,f,1983f,J,Norway,Switzerland,1,NA
1983,f,1983f,J,Norway,The Netherlands,7,NA
1983,f,1983f,J,Norway,Turkey,0,NA
1983,f,1983f,J,Norway,United Kingdom,5,NA
1983,f,1983f,J,Norway,Yugoslavia,8,NA
1983,f,1983f,J,Portugal,Austria,5,NA
1983,f,1983f,J,Portugal,Belgium,1,NA
1983,f,1983f,J,Portugal,Cyprus,0,NA
1983,f,1983f,J,Portugal,Denmark,0,NA
1983,f,1983f,J,Portugal,Finland,0,NA
1983,f,1983f,J,Portugal,France,3,NA
1983,f,1983f,J,Portugal,Germany,8,NA
1983,f,1983f,J,Portugal,Greece,0,NA
1983,f,1983f,J,Portugal,Israel,10,NA
1983,f,1983f,J,Portugal,Italy,7,NA
1983,f,1983f,J,Portugal,Luxembourg,12,NA
1983,f,1983f,J,Portugal,Norway,6,NA
1983,f,1983f,J,Portugal,Portugal,0,x
1983,f,1983f,J,Portugal,Spain,0,NA
1983,f,1983f,J,Portugal,Sweden,4,NA
1983,f,1983f,J,Portugal,Switzerland,0,NA
1983,f,1983f,J,Portugal,The Netherlands,0,NA
1983,f,1983f,J,Portugal,Turkey,0,NA
1983,f,1983f,J,Portugal,United Kingdom,2,NA
1983,f,1983f,J,Portugal,Yugoslavia,0,NA
1983,f,1983f,J,Spain,Austria,0,NA
1983,f,1983f,J,Spain,Belgium,8,NA
1983,f,1983f,J,Spain,Cyprus,0,NA
1983,f,1983f,J,Spain,Denmark,4,NA
1983,f,1983f,J,Spain,Finland,0,NA
1983,f,1983f,J,Spain,France,0,NA
1983,f,1983f,J,Spain,Germany,0,NA
1983,f,1983f,J,Spain,Greece,12,NA
1983,f,1983f,J,Spain,Israel,6,NA
1983,f,1983f,J,Spain,Italy,3,NA
1983,f,1983f,J,Spain,Luxembourg,7,NA
1983,f,1983f,J,Spain,Norway,0,NA
1983,f,1983f,J,Spain,Portugal,5,NA
1983,f,1983f,J,Spain,Spain,0,x
1983,f,1983f,J,Spain,Sweden,2,NA
1983,f,1983f,J,Spain,Switzerland,1,NA
1983,f,1983f,J,Spain,The Netherlands,0,NA
1983,f,1983f,J,Spain,Turkey,0,NA
1983,f,1983f,J,Spain,United Kingdom,0,NA
1983,f,1983f,J,Spain,Yugoslavia,10,NA
1983,f,1983f,J,Sweden,Austria,4,NA
1983,f,1983f,J,Sweden,Belgium,0,NA
1983,f,1983f,J,Sweden,Cyprus,0,NA
1983,f,1983f,J,Sweden,Denmark,7,NA
1983,f,1983f,J,Sweden,Finland,0,NA
1983,f,1983f,J,Sweden,France,0,NA
1983,f,1983f,J,Sweden,Germany,8,NA
1983,f,1983f,J,Sweden,Greece,0,NA
1983,f,1983f,J,Sweden,Israel,5,NA
1983,f,1983f,J,Sweden,Italy,2,NA
1983,f,1983f,J,Sweden,Luxembourg,10,NA
1983,f,1983f,J,Sweden,Norway,3,NA
1983,f,1983f,J,Sweden,Portugal,1,NA
1983,f,1983f,J,Sweden,Spain,0,NA
1983,f,1983f,J,Sweden,Sweden,0,x
1983,f,1983f,J,Sweden,Switzerland,0,NA
1983,f,1983f,J,Sweden,The Netherlands,6,NA
1983,f,1983f,J,Sweden,Turkey,0,NA
1983,f,1983f,J,Sweden,United Kingdom,12,NA
1983,f,1983f,J,Sweden,Yugoslavia,0,NA
1983,f,1983f,J,Switzerland,Austria,0,NA
1983,f,1983f,J,Switzerland,Belgium,0,NA
1983,f,1983f,J,Switzerland,Cyprus,1,NA
1983,f,1983f,J,Switzerland,Denmark,0,NA
1983,f,1983f,J,Switzerland,Finland,4,NA
1983,f,1983f,J,Switzerland,France,10,NA
1983,f,1983f,J,Switzerland,Germany,2,NA
1983,f,1983f,J,Switzerland,Greece,0,NA
1983,f,1983f,J,Switzerland,Israel,7,NA
1983,f,1983f,J,Switzerland,Italy,0,NA
1983,f,1983f,J,Switzerland,Luxembourg,3,NA
1983,f,1983f,J,Switzerland,Norway,0,NA
1983,f,1983f,J,Switzerland,Portugal,6,NA
1983,f,1983f,J,Switzerland,Spain,0,NA
1983,f,1983f,J,Switzerland,Sweden,5,NA
1983,f,1983f,J,Switzerland,Switzerland,0,x
1983,f,1983f,J,Switzerland,The Netherlands,12,NA
1983,f,1983f,J,Switzerland,Turkey,0,NA
1983,f,1983f,J,Switzerland,United Kingdom,8,NA
1983,f,1983f,J,Switzerland,Yugoslavia,0,NA
1983,f,1983f,J,The Netherlands,Austria,4,NA
1983,f,1983f,J,The Netherlands,Belgium,0,NA
1983,f,1983f,J,The Netherlands,Cyprus,0,NA
1983,f,1983f,J,The Netherlands,Denmark,0,NA
1983,f,1983f,J,The Netherlands,Finland,0,NA
1983,f,1983f,J,The Netherlands,France,2,NA
1983,f,1983f,J,The Netherlands,Germany,10,NA
1983,f,1983f,J,The Netherlands,Greece,0,NA
1983,f,1983f,J,The Netherlands,Israel,12,NA
1983,f,1983f,J,The Netherlands,Italy,0,NA
1983,f,1983f,J,The Netherlands,Luxembourg,1,NA
1983,f,1983f,J,The Netherlands,Norway,8,NA
1983,f,1983f,J,The Netherlands,Portugal,6,NA
1983,f,1983f,J,The Netherlands,Spain,0,NA
1983,f,1983f,J,The Netherlands,Sweden,3,NA
1983,f,1983f,J,The Netherlands,Switzerland,0,NA
1983,f,1983f,J,The Netherlands,The Netherlands,0,x
1983,f,1983f,J,The Netherlands,Turkey,0,NA
1983,f,1983f,J,The Netherlands,United Kingdom,5,NA
1983,f,1983f,J,The Netherlands,Yugoslavia,7,NA
1983,f,1983f,J,Turkey,Austria,10,NA
1983,f,1983f,J,Turkey,Belgium,0,NA
1983,f,1983f,J,Turkey,Cyprus,0,NA
1983,f,1983f,J,Turkey,Denmark,1,NA
1983,f,1983f,J,Turkey,Finland,3,NA
1983,f,1983f,J,Turkey,France,0,NA
1983,f,1983f,J,Turkey,Germany,0,NA
1983,f,1983f,J,Turkey,Greece,0,NA
1983,f,1983f,J,Turkey,Israel,0,NA
1983,f,1983f,J,Turkey,Italy,4,NA
1983,f,1983f,J,Turkey,Luxembourg,8,NA
1983,f,1983f,J,Turkey,Norway,6,NA
1983,f,1983f,J,Turkey,Portugal,0,NA
1983,f,1983f,J,Turkey,Spain,0,NA
1983,f,1983f,J,Turkey,Sweden,7,NA
1983,f,1983f,J,Turkey,Switzerland,0,NA
1983,f,1983f,J,Turkey,The Netherlands,2,NA
1983,f,1983f,J,Turkey,Turkey,0,x
1983,f,1983f,J,Turkey,United Kingdom,5,NA
1983,f,1983f,J,Turkey,Yugoslavia,12,NA
1983,f,1983f,J,United Kingdom,Austria,3,NA
1983,f,1983f,J,United Kingdom,Belgium,4,NA
1983,f,1983f,J,United Kingdom,Cyprus,0,NA
1983,f,1983f,J,United Kingdom,Denmark,2,NA
1983,f,1983f,J,United Kingdom,Finland,6,NA
1983,f,1983f,J,United Kingdom,France,0,NA
1983,f,1983f,J,United Kingdom,Germany,7,NA
1983,f,1983f,J,United Kingdom,Greece,0,NA
1983,f,1983f,J,United Kingdom,Israel,10,NA
1983,f,1983f,J,United Kingdom,Italy,0,NA
1983,f,1983f,J,United Kingdom,Luxembourg,0,NA
1983,f,1983f,J,United Kingdom,Norway,5,NA
1983,f,1983f,J,United Kingdom,Portugal,0,NA
1983,f,1983f,J,United Kingdom,Spain,0,NA
1983,f,1983f,J,United Kingdom,Sweden,8,NA
1983,f,1983f,J,United Kingdom,Switzerland,0,NA
1983,f,1983f,J,United Kingdom,The Netherlands,1,NA
1983,f,1983f,J,United Kingdom,Turkey,0,NA
1983,f,1983f,J,United Kingdom,United Kingdom,0,x
1983,f,1983f,J,United Kingdom,Yugoslavia,12,NA
1983,f,1983f,J,Yugoslavia,Austria,4,NA
1983,f,1983f,J,Yugoslavia,Belgium,0,NA
1983,f,1983f,J,Yugoslavia,Cyprus,6,NA
1983,f,1983f,J,Yugoslavia,Denmark,0,NA
1983,f,1983f,J,Yugoslavia,Finland,0,NA
1983,f,1983f,J,Yugoslavia,France,3,NA
1983,f,1983f,J,Yugoslavia,Germany,0,NA
1983,f,1983f,J,Yugoslavia,Greece,0,NA
1983,f,1983f,J,Yugoslavia,Israel,10,NA
1983,f,1983f,J,Yugoslavia,Italy,8,NA
1983,f,1983f,J,Yugoslavia,Luxembourg,12,NA
1983,f,1983f,J,Yugoslavia,Norway,0,NA
1983,f,1983f,J,Yugoslavia,Portugal,2,NA
1983,f,1983f,J,Yugoslavia,Spain,0,NA
1983,f,1983f,J,Yugoslavia,Sweden,1,NA
1983,f,1983f,J,Yugoslavia,Switzerland,7,NA
1983,f,1983f,J,Yugoslavia,The Netherlands,5,NA
1983,f,1983f,J,Yugoslavia,Turkey,0,NA
1983,f,1983f,J,Yugoslavia,United Kingdom,0,NA
1983,f,1983f,J,Yugoslavia,Yugoslavia,0,x
1984,f,1984f,J,Austria,Austria,0,x
1984,f,1984f,J,Austria,Belgium,3,NA
1984,f,1984f,J,Austria,Cyprus,0,NA
1984,f,1984f,J,Austria,Denmark,4,NA
1984,f,1984f,J,Austria,Finland,5,NA
1984,f,1984f,J,Austria,France,8,NA
1984,f,1984f,J,Austria,Germany,1,NA
1984,f,1984f,J,Austria,Ireland,10,NA
1984,f,1984f,J,Austria,Italy,7,NA
1984,f,1984f,J,Austria,Luxembourg,0,NA
1984,f,1984f,J,Austria,Norway,0,NA
1984,f,1984f,J,Austria,Portugal,0,NA
1984,f,1984f,J,Austria,Spain,6,NA
1984,f,1984f,J,Austria,Sweden,12,NA
1984,f,1984f,J,Austria,Switzerland,0,NA
1984,f,1984f,J,Austria,The Netherlands,0,NA
1984,f,1984f,J,Austria,Turkey,0,NA
1984,f,1984f,J,Austria,United Kingdom,2,NA
1984,f,1984f,J,Austria,Yugoslavia,0,NA
1984,f,1984f,J,Belgium,Austria,0,NA
1984,f,1984f,J,Belgium,Belgium,0,x
1984,f,1984f,J,Belgium,Cyprus,0,NA
1984,f,1984f,J,Belgium,Denmark,8,NA
1984,f,1984f,J,Belgium,Finland,0,NA
1984,f,1984f,J,Belgium,France,10,NA
1984,f,1984f,J,Belgium,Germany,6,NA
1984,f,1984f,J,Belgium,Ireland,12,NA
1984,f,1984f,J,Belgium,Italy,0,NA
1984,f,1984f,J,Belgium,Luxembourg,0,NA
1984,f,1984f,J,Belgium,Norway,1,NA
1984,f,1984f,J,Belgium,Portugal,0,NA
1984,f,1984f,J,Belgium,Spain,3,NA
1984,f,1984f,J,Belgium,Sweden,7,NA
1984,f,1984f,J,Belgium,Switzerland,5,NA
1984,f,1984f,J,Belgium,The Netherlands,0,NA
1984,f,1984f,J,Belgium,Turkey,4,NA
1984,f,1984f,J,Belgium,United Kingdom,2,NA
1984,f,1984f,J,Belgium,Yugoslavia,0,NA
1984,f,1984f,J,Cyprus,Austria,0,NA
1984,f,1984f,J,Cyprus,Belgium,0,NA
1984,f,1984f,J,Cyprus,Cyprus,0,x
1984,f,1984f,J,Cyprus,Denmark,5,NA
1984,f,1984f,J,Cyprus,Finland,4,NA
1984,f,1984f,J,Cyprus,France,3,NA
1984,f,1984f,J,Cyprus,Germany,0,NA
1984,f,1984f,J,Cyprus,Ireland,10,NA
1984,f,1984f,J,Cyprus,Italy,0,NA
1984,f,1984f,J,Cyprus,Luxembourg,7,NA
1984,f,1984f,J,Cyprus,Norway,0,NA
1984,f,1984f,J,Cyprus,Portugal,0,NA
1984,f,1984f,J,Cyprus,Spain,6,NA
1984,f,1984f,J,Cyprus,Sweden,12,NA
1984,f,1984f,J,Cyprus,Switzerland,1,NA
1984,f,1984f,J,Cyprus,The Netherlands,0,NA
1984,f,1984f,J,Cyprus,Turkey,0,NA
1984,f,1984f,J,Cyprus,United Kingdom,2,NA
1984,f,1984f,J,Cyprus,Yugoslavia,8,NA
1984,f,1984f,J,Denmark,Austria,4,NA
1984,f,1984f,J,Denmark,Belgium,0,NA
1984,f,1984f,J,Denmark,Cyprus,10,NA
1984,f,1984f,J,Denmark,Denmark,0,x
1984,f,1984f,J,Denmark,Finland,6,NA
1984,f,1984f,J,Denmark,France,0,NA
1984,f,1984f,J,Denmark,Germany,2,NA
1984,f,1984f,J,Denmark,Ireland,3,NA
1984,f,1984f,J,Denmark,Italy,0,NA
1984,f,1984f,J,Denmark,Luxembourg,5,NA
1984,f,1984f,J,Denmark,Norway,0,NA
1984,f,1984f,J,Denmark,Portugal,0,NA
1984,f,1984f,J,Denmark,Spain,7,NA
1984,f,1984f,J,Denmark,Sweden,12,NA
1984,f,1984f,J,Denmark,Switzerland,8,NA
1984,f,1984f,J,Denmark,The Netherlands,0,NA
1984,f,1984f,J,Denmark,Turkey,0,NA
1984,f,1984f,J,Denmark,United Kingdom,1,NA
1984,f,1984f,J,Denmark,Yugoslavia,0,NA
1984,f,1984f,J,Finland,Austria,0,NA
1984,f,1984f,J,Finland,Belgium,10,NA
1984,f,1984f,J,Finland,Cyprus,0,NA
1984,f,1984f,J,Finland,Denmark,5,NA
1984,f,1984f,J,Finland,Finland,0,x
1984,f,1984f,J,Finland,France,0,NA
1984,f,1984f,J,Finland,Germany,0,NA
1984,f,1984f,J,Finland,Ireland,7,NA
1984,f,1984f,J,Finland,Italy,12,NA
1984,f,1984f,J,Finland,Luxembourg,0,NA
1984,f,1984f,J,Finland,Norway,6,NA
1984,f,1984f,J,Finland,Portugal,0,NA
1984,f,1984f,J,Finland,Spain,0,NA
1984,f,1984f,J,Finland,Sweden,8,NA
1984,f,1984f,J,Finland,Switzerland,1,NA
1984,f,1984f,J,Finland,The Netherlands,0,NA
1984,f,1984f,J,Finland,Turkey,3,NA
1984,f,1984f,J,Finland,United Kingdom,4,NA
1984,f,1984f,J,Finland,Yugoslavia,2,NA
1984,f,1984f,J,France,Austria,0,NA
1984,f,1984f,J,France,Belgium,12,NA
1984,f,1984f,J,France,Cyprus,1,NA
1984,f,1984f,J,France,Denmark,8,NA
1984,f,1984f,J,France,Finland,5,NA
1984,f,1984f,J,France,France,0,x
1984,f,1984f,J,France,Germany,4,NA
1984,f,1984f,J,France,Ireland,3,NA
1984,f,1984f,J,France,Italy,0,NA
1984,f,1984f,J,France,Luxembourg,0,NA
1984,f,1984f,J,France,Norway,0,NA
1984,f,1984f,J,France,Portugal,0,NA
1984,f,1984f,J,France,Spain,10,NA
1984,f,1984f,J,France,Sweden,6,NA
1984,f,1984f,J,France,Switzerland,0,NA
1984,f,1984f,J,France,The Netherlands,7,NA
1984,f,1984f,J,France,Turkey,0,NA
1984,f,1984f,J,France,United Kingdom,0,NA
1984,f,1984f,J,France,Yugoslavia,2,NA
1984,f,1984f,J,Germany,Austria,0,NA
1984,f,1984f,J,Germany,Belgium,4,NA
1984,f,1984f,J,Germany,Cyprus,0,NA
1984,f,1984f,J,Germany,Denmark,5,NA
1984,f,1984f,J,Germany,Finland,1,NA
1984,f,1984f,J,Germany,France,0,NA
1984,f,1984f,J,Germany,Germany,0,x
1984,f,1984f,J,Germany,Ireland,10,NA
1984,f,1984f,J,Germany,Italy,6,NA
1984,f,1984f,J,Germany,Luxembourg,0,NA
1984,f,1984f,J,Germany,Norway,2,NA
1984,f,1984f,J,Germany,Portugal,8,NA
1984,f,1984f,J,Germany,Spain,0,NA
1984,f,1984f,J,Germany,Sweden,12,NA
1984,f,1984f,J,Germany,Switzerland,0,NA
1984,f,1984f,J,Germany,The Netherlands,0,NA
1984,f,1984f,J,Germany,Turkey,0,NA
1984,f,1984f,J,Germany,United Kingdom,7,NA
1984,f,1984f,J,Germany,Yugoslavia,3,NA
1984,f,1984f,J,Ireland,Austria,1,NA
1984,f,1984f,J,Ireland,Belgium,0,NA
1984,f,1984f,J,Ireland,Cyprus,4,NA
1984,f,1984f,J,Ireland,Denmark,10,NA
1984,f,1984f,J,Ireland,Finland,0,NA
1984,f,1984f,J,Ireland,France,0,NA
1984,f,1984f,J,Ireland,Germany,0,NA
1984,f,1984f,J,Ireland,Ireland,0,x
1984,f,1984f,J,Ireland,Italy,0,NA
1984,f,1984f,J,Ireland,Luxembourg,5,NA
1984,f,1984f,J,Ireland,Norway,3,NA
1984,f,1984f,J,Ireland,Portugal,0,NA
1984,f,1984f,J,Ireland,Spain,7,NA
1984,f,1984f,J,Ireland,Sweden,12,NA
1984,f,1984f,J,Ireland,Switzerland,0,NA
1984,f,1984f,J,Ireland,The Netherlands,6,NA
1984,f,1984f,J,Ireland,Turkey,2,NA
1984,f,1984f,J,Ireland,United Kingdom,8,NA
1984,f,1984f,J,Ireland,Yugoslavia,0,NA
1984,f,1984f,J,Italy,Austria,0,NA
1984,f,1984f,J,Italy,Belgium,1,NA
1984,f,1984f,J,Italy,Cyprus,0,NA
1984,f,1984f,J,Italy,Denmark,5,NA
1984,f,1984f,J,Italy,Finland,0,NA
1984,f,1984f,J,Italy,France,7,NA
1984,f,1984f,J,Italy,Germany,2,NA
1984,f,1984f,J,Italy,Ireland,12,NA
1984,f,1984f,J,Italy,Italy,0,x
1984,f,1984f,J,Italy,Luxembourg,3,NA
1984,f,1984f,J,Italy,Norway,0,NA
1984,f,1984f,J,Italy,Portugal,0,NA
1984,f,1984f,J,Italy,Spain,8,NA
1984,f,1984f,J,Italy,Sweden,6,NA
1984,f,1984f,J,Italy,Switzerland,4,NA
1984,f,1984f,J,Italy,The Netherlands,0,NA
1984,f,1984f,J,Italy,Turkey,0,NA
1984,f,1984f,J,Italy,United Kingdom,10,NA
1984,f,1984f,J,Italy,Yugoslavia,0,NA
1984,f,1984f,J,Luxembourg,Austria,0,NA
1984,f,1984f,J,Luxembourg,Belgium,12,NA
1984,f,1984f,J,Luxembourg,Cyprus,0,NA
1984,f,1984f,J,Luxembourg,Denmark,3,NA
1984,f,1984f,J,Luxembourg,Finland,0,NA
1984,f,1984f,J,Luxembourg,France,0,NA
1984,f,1984f,J,Luxembourg,Germany,0,NA
1984,f,1984f,J,Luxembourg,Ireland,5,NA
1984,f,1984f,J,Luxembourg,Italy,10,NA
1984,f,1984f,J,Luxembourg,Luxembourg,0,x
1984,f,1984f,J,Luxembourg,Norway,7,NA
1984,f,1984f,J,Luxembourg,Portugal,4,NA
1984,f,1984f,J,Luxembourg,Spain,8,NA
1984,f,1984f,J,Luxembourg,Sweden,6,NA
1984,f,1984f,J,Luxembourg,Switzerland,0,NA
1984,f,1984f,J,Luxembourg,The Netherlands,2,NA
1984,f,1984f,J,Luxembourg,Turkey,0,NA
1984,f,1984f,J,Luxembourg,United Kingdom,1,NA
1984,f,1984f,J,Luxembourg,Yugoslavia,0,NA
1984,f,1984f,J,Norway,Austria,0,NA
1984,f,1984f,J,Norway,Belgium,3,NA
1984,f,1984f,J,Norway,Cyprus,0,NA
1984,f,1984f,J,Norway,Denmark,12,NA
1984,f,1984f,J,Norway,Finland,5,NA
1984,f,1984f,J,Norway,France,2,NA
1984,f,1984f,J,Norway,Germany,7,NA
1984,f,1984f,J,Norway,Ireland,4,NA
1984,f,1984f,J,Norway,Italy,1,NA
1984,f,1984f,J,Norway,Luxembourg,0,NA
1984,f,1984f,J,Norway,Norway,0,x
1984,f,1984f,J,Norway,Portugal,0,NA
1984,f,1984f,J,Norway,Spain,6,NA
1984,f,1984f,J,Norway,Sweden,10,NA
1984,f,1984f,J,Norway,Switzerland,0,NA
1984,f,1984f,J,Norway,The Netherlands,0,NA
1984,f,1984f,J,Norway,Turkey,0,NA
1984,f,1984f,J,Norway,United Kingdom,8,NA
1984,f,1984f,J,Norway,Yugoslavia,0,NA
1984,f,1984f,J,Portugal,Austria,0,NA
1984,f,1984f,J,Portugal,Belgium,10,NA
1984,f,1984f,J,Portugal,Cyprus,0,NA
1984,f,1984f,J,Portugal,Denmark,1,NA
1984,f,1984f,J,Portugal,Finland,3,NA
1984,f,1984f,J,Portugal,France,7,NA
1984,f,1984f,J,Portugal,Germany,5,NA
1984,f,1984f,J,Portugal,Ireland,2,NA
1984,f,1984f,J,Portugal,Italy,8,NA
1984,f,1984f,J,Portugal,Luxembourg,0,NA
1984,f,1984f,J,Portugal,Norway,0,NA
1984,f,1984f,J,Portugal,Portugal,0,x
1984,f,1984f,J,Portugal,Spain,12,NA
1984,f,1984f,J,Portugal,Sweden,4,NA
1984,f,1984f,J,Portugal,Switzerland,0,NA
1984,f,1984f,J,Portugal,The Netherlands,0,NA
1984,f,1984f,J,Portugal,Turkey,0,NA
1984,f,1984f,J,Portugal,United Kingdom,6,NA
1984,f,1984f,J,Portugal,Yugoslavia,0,NA
1984,f,1984f,J,Spain,Austria,0,NA
1984,f,1984f,J,Spain,Belgium,2,NA
1984,f,1984f,J,Spain,Cyprus,0,NA
1984,f,1984f,J,Spain,Denmark,6,NA
1984,f,1984f,J,Spain,Finland,1,NA
1984,f,1984f,J,Spain,France,0,NA
1984,f,1984f,J,Spain,Germany,0,NA
1984,f,1984f,J,Spain,Ireland,10,NA
1984,f,1984f,J,Spain,Italy,12,NA
1984,f,1984f,J,Spain,Luxembourg,7,NA
1984,f,1984f,J,Spain,Norway,0,NA
1984,f,1984f,J,Spain,Portugal,5,NA
1984,f,1984f,J,Spain,Spain,0,x
1984,f,1984f,J,Spain,Sweden,4,NA
1984,f,1984f,J,Spain,Switzerland,0,NA
1984,f,1984f,J,Spain,The Netherlands,8,NA
1984,f,1984f,J,Spain,Turkey,0,NA
1984,f,1984f,J,Spain,United Kingdom,3,NA
1984,f,1984f,J,Spain,Yugoslavia,0,NA
1984,f,1984f,J,Sweden,Austria,0,NA
1984,f,1984f,J,Sweden,Belgium,0,NA
1984,f,1984f,J,Sweden,Cyprus,4,NA
1984,f,1984f,J,Sweden,Denmark,5,NA
1984,f,1984f,J,Sweden,Finland,7,NA
1984,f,1984f,J,Sweden,France,2,NA
1984,f,1984f,J,Sweden,Germany,0,NA
1984,f,1984f,J,Sweden,Ireland,12,NA
1984,f,1984f,J,Sweden,Italy,0,NA
1984,f,1984f,J,Sweden,Luxembourg,0,NA
1984,f,1984f,J,Sweden,Norway,8,NA
1984,f,1984f,J,Sweden,Portugal,0,NA
1984,f,1984f,J,Sweden,Spain,10,NA
1984,f,1984f,J,Sweden,Sweden,0,x
1984,f,1984f,J,Sweden,Switzerland,1,NA
1984,f,1984f,J,Sweden,The Netherlands,0,NA
1984,f,1984f,J,Sweden,Turkey,6,NA
1984,f,1984f,J,Sweden,United Kingdom,3,NA
1984,f,1984f,J,Sweden,Yugoslavia,0,NA
1984,f,1984f,J,Switzerland,Austria,0,NA
1984,f,1984f,J,Switzerland,Belgium,0,NA
1984,f,1984f,J,Switzerland,Cyprus,0,NA
1984,f,1984f,J,Switzerland,Denmark,1,NA
1984,f,1984f,J,Switzerland,Finland,0,NA
1984,f,1984f,J,Switzerland,France,4,NA
1984,f,1984f,J,Switzerland,Germany,0,NA
1984,f,1984f,J,Switzerland,Ireland,12,NA
1984,f,1984f,J,Switzerland,Italy,7,NA
1984,f,1984f,J,Switzerland,Luxembourg,0,NA
1984,f,1984f,J,Switzerland,Norway,2,NA
1984,f,1984f,J,Switzerland,Portugal,8,NA
1984,f,1984f,J,Switzerland,Spain,3,NA
1984,f,1984f,J,Switzerland,Sweden,10,NA
1984,f,1984f,J,Switzerland,Switzerland,0,x
1984,f,1984f,J,Switzerland,The Netherlands,5,NA
1984,f,1984f,J,Switzerland,Turkey,6,NA
1984,f,1984f,J,Switzerland,United Kingdom,0,NA
1984,f,1984f,J,Switzerland,Yugoslavia,0,NA
1984,f,1984f,J,The Netherlands,Austria,0,NA
1984,f,1984f,J,The Netherlands,Belgium,8,NA
1984,f,1984f,J,The Netherlands,Cyprus,0,NA
1984,f,1984f,J,The Netherlands,Denmark,3,NA
1984,f,1984f,J,The Netherlands,Finland,0,NA
1984,f,1984f,J,The Netherlands,France,12,NA
1984,f,1984f,J,The Netherlands,Germany,5,NA
1984,f,1984f,J,The Netherlands,Ireland,7,NA
1984,f,1984f,J,The Netherlands,Italy,0,NA
1984,f,1984f,J,The Netherlands,Luxembourg,0,NA
1984,f,1984f,J,The Netherlands,Norway,0,NA
1984,f,1984f,J,The Netherlands,Portugal,6,NA
1984,f,1984f,J,The Netherlands,Spain,2,NA
1984,f,1984f,J,The Netherlands,Sweden,10,NA
1984,f,1984f,J,The Netherlands,Switzerland,0,NA
1984,f,1984f,J,The Netherlands,The Netherlands,0,x
1984,f,1984f,J,The Netherlands,Turkey,1,NA
1984,f,1984f,J,The Netherlands,United Kingdom,4,NA
1984,f,1984f,J,The Netherlands,Yugoslavia,0,NA
1984,f,1984f,J,Turkey,Austria,0,NA
1984,f,1984f,J,Turkey,Belgium,5,NA
1984,f,1984f,J,Turkey,Cyprus,0,NA
1984,f,1984f,J,Turkey,Denmark,2,NA
1984,f,1984f,J,Turkey,Finland,6,NA
1984,f,1984f,J,Turkey,France,0,NA
1984,f,1984f,J,Turkey,Germany,0,NA
1984,f,1984f,J,Turkey,Ireland,10,NA
1984,f,1984f,J,Turkey,Italy,7,NA
1984,f,1984f,J,Turkey,Luxembourg,4,NA
1984,f,1984f,J,Turkey,Norway,0,NA
1984,f,1984f,J,Turkey,Portugal,0,NA
1984,f,1984f,J,Turkey,Spain,12,NA
1984,f,1984f,J,Turkey,Sweden,3,NA
1984,f,1984f,J,Turkey,Switzerland,0,NA
1984,f,1984f,J,Turkey,The Netherlands,0,NA
1984,f,1984f,J,Turkey,Turkey,0,x
1984,f,1984f,J,Turkey,United Kingdom,1,NA
1984,f,1984f,J,Turkey,Yugoslavia,8,NA
1984,f,1984f,J,United Kingdom,Austria,0,NA
1984,f,1984f,J,United Kingdom,Belgium,0,NA
1984,f,1984f,J,United Kingdom,Cyprus,0,NA
1984,f,1984f,J,United Kingdom,Denmark,12,NA
1984,f,1984f,J,United Kingdom,Finland,0,NA
