year,word
2009,million
2009,million
2009,majority
2009,provision
2009,cash
2009,current
2009,tax
2009,benefits
2009,net
2009,operating
2009,losses
2009,relating
2009,excess
2009,stock
2009,based
2009,compensation
2009,utilized
2009,reduce
2009,u.s
2009,taxable
2009,income
2009,cash
2009,taxes
2009,paid
2009,net
2009,refunds
2009,million
2009,million
2009,million
2009,components
2009,provision
2009,income
2009,taxes
2009,net
2009,december
2009,millions
2009,current
2009,taxes
2009,u.s
2009,international
2009,current
2009,taxes
2009,deferred
2009,taxes
2009,u.s
2009,international
2009,deferred
2009,taxes
2009,provision
2009,income
2009,taxes
2009,net
2009,u.s
2009,international
2009,components
2009,income
2009,income
2009,taxes
2009,december
2009,millions
2009,u.s
2009,international
2009,income
2009,income
2009,taxes
2009,included
2009,impact
2009,million
2009,cash
2009,gain
2009,sale
2009,european
2009,dvd
2009,rental
2009,assets
2009,gain
2009,taxed
2009,rates
2009,substantially
2009,u.s
2009,federal
2009,statutory
2009,rate
2009,items
2009,accounting
2009,differences
2009,income
2009,taxes
2009,computed
2009,federal
2009,statutory
2009,rate
2009,provision
2009,recorded
2009,income
2009,taxes
2009,december
2009,federal
2009,statutory
2009,rate
2009,effect
2009,impact
2009,foreign
2009,tax
2009,differential
2009,taxes
2009,net
2009,federal
2009,benefits
2009,tax
2009,credits
2009,nondeductible
2009,stock
2009,based
2009,compensation
2009,valuation
2009,allowance
2009,net
2009,total
2009,amazon.com
2009,notes
2009,consolidated
2009,financial
2009,statements
2009,continued
2009,effective
2009,tax
2009,rate
2009,lower
2009,u.s
2009,federal
2009,statutory
2009,rate
2009,primarily
2009,due
2009,earnings
2009,subsidiaries
2009,u.s
2009,jurisdictions
2009,effective
2009,tax
2009,rate
2009,lower
2009,u.s
2009,included
2009,total
2009,tax
2009,provision
2009,discrete
2009,item
2009,impact
2009,related
2009,million
2009,noncash
2009,gain
2009,sale
2009,european
2009,dvd
2009,rental
2009,assets
2009,gain
2009,taxed
2009,rates
2009,substantially
2009,u.s
2009,federal
2009,statutory
2009,rate
2009,deferred
2009,income
2009,tax
2009,assets
2009,liabilities
2009,december
2009,millions
2009,deferred
2009,tax
2009,assets
2009,net
2009,operating
2009,losses
2009,stock
2009,based
2009,compensation
2009,net
2009,operating
2009,losses
2009,net
2009,operating
2009,losses
2009,obtained
2009,acquisitions
2009,stock
2009,based
2009,compensation
2009,assets
2009,held
2009,investment
2009,revenue
2009,items
2009,expense
2009,items
2009,items
2009,net
2009,tax
2009,credits
2009,total
2009,gross
2009,deferred
2009,tax
2009,assets
2009,valuation
2009,allowance
2009,deferred
2009,tax
2009,assets
2009,net
2009,valuation
2009,allowance
2009,deferred
2009,tax
2009,liabilities
2009,basis
2009,difference
2009,intangible
2009,assets
2009,expense
2009,items
2009,deferred
2009,tax
2009,assets
2009,net
2009,valuation
2009,allowance
2009,deferred
2009,tax
2009,liabilities
2009,excludes
2009,unrecognized
2009,federal
2009,net
2009,operating
2009,loss
2009,carryforward
2009,deferred
2009,tax
2009,assets
2009,million
2009,million
2009,december
2009,total
2009,gross
2009,deferred
2009,tax
2009,assets
2009,relating
2009,federal
2009,excess
2009,stock
2009,based
2009,compensation
2009,net
2009,operating
2009,loss
2009,carryforwards
2009,december
2009,million
2009,million
2009,relating
2009,approximately
2009,million
2009,million
2009,federal
2009,net
2009,operating
2009,loss
2009,carryforwards
2009,majority
2009,net
2009,operating
2009,loss
2009,carryforwards
2009,begin
2009,expire
2009,utilization
2009,net
2009,operating
2009,loss
2009,carryforwards
2009,subject
2009,annual
2009,limitation
2009,applicable
2009,provisions
2009,internal
2009,revenue
2009,code
2009,net
2009,reserved
2009,deferred
2009,tax
2009,assets
2009,tax
2009,credits
2009,million
2009,million
2009,december
2009,total
2009,tax
2009,credits
2009,claimed
2009,future
2009,approximately
2009,million
2009,million
2009,december
2009,begin
2009,expire
2009,relates
2009,primarily
2009,deferred
2009,tax
2009,assets
2009,realizable
2009,generation
2009,future
2009,capital
2009,gains
2009,net
2009,income
2009,foreign
2009,taxing
2009,jurisdictions
2009,tax
2009,contingencies
2009,subject
2009,income
2009,taxes
2009,u.s
2009,numerous
2009,foreign
2009,jurisdictions
2009,significant
2009,judgment
2009,required
2009,evaluating
2009,tax
2009,positions
2009,determining
2009,provision
2009,income
2009,taxes
2009,ordinary
2009,amazon.com
2009,notes
2009,consolidated
2009,financial
2009,statements
2009,continued
2009,business
2009,transactions
2009,calculations
2009,ultimate
2009,tax
2009,determination
2009,uncertain
2009,establish
2009,reserves
2009,tax
2009,related
2009,uncertainties
2009,based
2009,estimates
2009,extent
2009,additional
2009,taxes
2009,due
2009,reserves
2009,established
2009,positions
2009,challenged
2009,belief
2009,tax
2009,return
2009,positions
2009,supportable
2009,adjust
2009,reserves
2009,light
2009,changing
2009,circumstances
2009,outcome
2009,tax
2009,audits
2009,provision
2009,income
2009,taxes
2009,includes
2009,impact
2009,reserve
2009,provisions
2009,reserves
2009,considered
2009,reconciliation
2009,tax
2009,contingencies
2009,millions
2009,december
2009,millions
2009,gross
2009,tax
2009,contingencies
2009,january
2009,gross
2009,increases
2009,tax
2009,positions
2009,prior
2009,periods
2009,gross
2009,decreases
2009,tax
2009,positions
2009,prior
2009,periods
2009,gross
2009,increases
2009,current
2009,period
2009,tax
2009,positions
2009,audit
2009,settlements
2009,paid
2009,foreign
2009,exchange
2009,gain
2009,loss
2009,tax
2009,contingencies
2009,gross
2009,tax
2009,contingencies
2009,december
2009,december
2009,million
2009,tax
2009,contingencies
2009,million
2009,recognized
2009,decrease
2009,effective
2009,tax
2009,rate
2009,increase
2009,additional
2009,paid
2009,capital
2009,million
2009,reflect
2009,tax
2009,benefits
2009,excess
2009,stock
2009,based
2009,compensation
2009,deductions
2009,due
2009,nature
2009,business
2009,operations
2009,expect
2009,total
2009,amount
2009,tax
2009,contingencies
2009,prior
2009,period
2009,tax
2009,positions
2009,grow
2009,comparable
2009,amounts
2009,total
2009,amount
2009,unrecognized
2009,tax
2009,benefits
2009,significantly
2009,decrease
2009,increase
2009,current
2009,period
2009,tax
2009,positions
2009,resulted
2009,primarily
2009,acquisition
2009,related
2009,activity
2009,regulations
2009,december
2009,accrued
2009,penalties
2009,net
2009,federal
2009,income
2009,tax
2009,benefit
2009,related
2009,tax
2009,contingencies
2009,million
2009,million
2009,penalties
2009,net
2009,federal
2009,income
2009,tax
2009,benefit
2009,recognized
2009,december
2009,million
2009,million
2009,examination
2009,subject
2009,examination
2009,internal
2009,revenue
2009,service
2009,irs
2009,calendar
2009,additionally
2009,net
2009,operating
2009,losses
2009,generated
2009,prior
2009,utilized
2009,subject
2009,examination
2009,irs
2009,examination
2009,subject
2009,examination
2009,major
2009,jurisdictions
2009,kentucky
2009,france
2009,germany
2009,luxembourg
2009,united
2009,kingdom
2009,addition
2009,japanese
2009,tax
2009,authorities
2009,assessed
2009,income
2009,tax
2009,including
2009,penalties
2009,approximately
2009,million
2009,u.s
2009,subsidiaries
2009,claims
2009,merit
2009,disputing
2009,assessment
2009,proceedings
2009,assessment
2009,stayed
2009,negotiations
2009,u.s
2009,japanese
2009,authorities
2009,double
2009,taxation
2009,issues
2009,assessment
2009,raises
2009,provided
2009,bank
2009,guarantees
2009,suspend
2009,enforcement
2009,assessment
2009,subject
2009,income
2009,tax
2009,examination
2009,japanese
2009,tax
2009,authorities
2009,amazon.com
2009,notes
2009,consolidated
2009,financial
2009,statements
2009,continued
2009,note
2009,segment
2009,information
2009,organized
2009,operations
2009,principal
2009,segments
2009,north
2009,america
2009,international
2009,segment
2009,information
2009,lines
2009,chief
2009,executive
2009,reviews
2009,operating
2009,results
2009,assessing
2009,performance
2009,allocating
2009,resources
2009,allocate
2009,segment
2009,results
2009,operating
2009,expenses
2009,fulfillment
2009,marketing
2009,technology
2009,content
2009,administrative
2009,exclude
2009,allocations
2009,portions
2009,expense
2009,lines
2009,attributable
2009,stock
2009,based
2009,compensation
2009,allocate
2009,line
2009,item
2009,operating
2009,expense
2009,income
2009,net
2009,segment
2009,operating
2009,results
2009,significant
2009,majority
2009,costs
2009,technology
2009,content
2009,incurred
2009,united
2009,costs
2009,allocated
2009,north
2009,america
2009,segment
2009,internal
2009,revenue
2009,transactions
2009,reporting
2009,segments
2009,north
2009,america
2009,north
2009,america
2009,segment
2009,consists
2009,amounts
2009,earned
2009,retail
2009,sales
2009,consumer
2009,products
2009,including
2009,sellers
2009,subscriptions
2009,north
2009,america
2009,focused
2009,websites
2009,www.amazon.com
2009,www.amazon.ca
2009,segment
2009,includes
2009,export
2009,sales
2009,www.amazon.com
2009,www.amazon.ca
2009,international
2009,international
2009,segment
2009,consists
2009,amounts
2009,earned
2009,retail
2009,sales
2009,consumer
2009,products
2009,including
2009,sellers
2009,subscriptions
2009,internationally
2009,focused
2009,websites
2009,www.amazon.co.uk
2009,www.amazon.de
2009,www.amazon.co.jp
2009,www.amazon.fr
2009,www.amazon.cn
2009,segment
2009,includes
2009,export
2009,sales
2009,internationally
2009,based
2009,sites
2009,including
2009,export
2009,sales
2009,sites
2009,customers
2009,u.s
2009,canada
2009,excludes
2009,export
2009,sales
2009,www.amazon.com
2009,www.amazon.ca
2009,amazon.com
2009,notes
2009,consolidated
2009,financial
2009,statements
2009,continued
2009,information
2009,reportable
2009,segments
2009,reconciliation
2009,consolidated
2009,net
2009,income
2009,december
2009,millions
2009,north
2009,america
2009,net
2009,sales
2009,cost
2009,sales
2009,gross
2009,profit
2009,direct
2009,segment
2009,operating
2009,expenses
2009,segment
2009,operating
2009,income
2009,international
2009,net
2009,sales
2009,cost
2009,sales
2009,gross
2009,profit
2009,direct
2009,segment
2009,operating
2009,expenses
2009,segment
2009,operating
2009,income
2009,consolidated
2009,net
2009,sales
2009,cost
2009,sales
2009,gross
2009,profit
2009,direct
2009,segment
2009,operating
2009,expenses
2009,segment
2009,operating
2009,income
2009,stock
2009,based
2009,compensation
2009,operating
2009,expense
2009,net
2009,income
2009,operations
2009,total
2009,operating
2009,income
2009,expense
2009,net
2009,provision
2009,income
2009,taxes
2009,equity
2009,method
2009,investment
2009,activity
2009,net
2009,tax
2009,net
2009,income
2009,net
2009,sales
2009,shipped
2009,customers
2009,u.s
2009,represented
2009,approximately
2009,half
2009,net
2009,sales
2009,net
2009,sales
2009,www.amazon.de
2009,www.amazon.co.jp
2009,www.amazon.co.uk
2009,represented
2009,consolidated
2009,net
2009,sales
2009,total
2009,assets
2009,segment
2009,reconciled
2009,consolidated
2009,amounts
2009,millions
2009,december
2009,north
2009,america
2009,international
2009,consolidated
2009,amazon.com
2009,notes
2009,consolidated
2009,financial
2009,statements
2009,continued
2009,fixed
2009,assets
2009,net
2009,segment
2009,reconciled
2009,consolidated
2009,amounts
2009,millions
2009,december
2009,north
2009,america
2009,international
2009,consolidated
2009,depreciation
2009,expense
2009,segment
2009,millions
2009,december
2009,north
2009,america
2009,international
2009,consolidated
2009,note
2009,quarterly
2009,results
2009,unaudited
2009,tables
2009,selected
2009,unaudited
2009,statement
2009,operations
2009,information
2009,quarter
2009,information
2009,reflects
2009,normal
2009,recurring
2009,adjustments
2009,fair
2009,presentation
2009,information
2009,periods
2009,operating
2009,results
2009,quarter
2009,necessarily
2009,indicative
2009,results
2009,future
2009,period
2009,business
2009,affected
2009,seasonality
2009,historically
2009,resulted
2009,sales
2009,volume
2009,fourth
2009,quarter
2009,unaudited
2009,quarterly
2009,results
2009,millions
2009,share
2009,data
2009,december
2009,fourth
2009,quarter
2009,quarter
2009,quarter
2009,quarter
2009,net
2009,sales
2009,gross
2009,profit
2009,income
2009,income
2009,taxes
2009,provision
2009,income
2009,taxes
2009,net
2009,income
2009,basic
2009,earnings
2009,share
2009,diluted
2009,earnings
2009,share
2009,shares
2009,computation
2009,earnings
2009,share
2009,basic
2009,diluted
2009,amazon.com
2009,notes
2009,consolidated
2009,financial
2009,statements
2009,continued
2009,december
2009,fourth
2009,quarter
2009,quarter
2009,quarter
2009,quarter
2009,net
2009,sales
2009,gross
2009,profit
2009,income
2009,income
2009,taxes
2009,provision
2009,income
2009,taxes
2009,net
2009,income
2009,basic
2009,earnings
2009,share
2009,diluted
2009,earnings
2009,share
2009,shares
2009,computation
2009,earnings
2009,share
2009,basic
2009,diluted
2009,sum
2009,quarterly
2009,amounts
2009,including
2009,share
2009,amounts
2009,equal
2009,amounts
2009,reported
2009,date
2009,periods
2009,due
2009,effects
2009,rounding
2009,weighted
2009,average
2009,shares
2009,outstanding
2009,period
2009,revenue
2009,growth
2009,quarters
2009,quarterly
2009,revenue
2009,growth
2009,rates
2009,declined
2009,driven
2009,primarily
2009,decreased
2009,consumer
2009,demand
2009,disruptions
2009,global
2009,financial
2009,markets
2009,foreign
2009,exchange
2009,rates
2009,excluding
2009,million
2009,unfavorable
2009,impact
2009,foreign
2009,exchange
2009,rates
2009,fourth
2009,quarter
2009,net
2009,sales
2009,grown
2009,compared
2009,item
2009,disagreements
2009,accountants
2009,accounting
2009,financial
2009,disclosure
2009,item
2009,controls
2009,procedures
2009,evaluation
2009,disclosure
2009,controls
2009,procedures
2009,carried
2009,evaluation
2009,required
2009,act
2009,supervision
2009,participation
2009,principal
2009,executive
2009,officer
2009,principal
2009,financial
2009,officer
2009,effectiveness
2009,design
2009,operation
2009,disclosure
2009,controls
2009,procedures
2009,defined
2009,rule
2009,act
2009,december
2009,based
2009,evaluation
2009,principal
2009,executive
2009,officer
2009,principal
2009,financial
2009,officer
2009,concluded
2009,december
2009,disclosure
2009,controls
2009,procedures
2009,effective
2009,provide
2009,reasonable
2009,assurance
2009,information
2009,required
2009,disclosed
2009,reports
2009,file
2009,submit
2009,act
2009,recorded
2009,processed
2009,summarized
2009,reported
2009,time
2009,periods
2009,sec’s
2009,rules
2009,forms
2009,provide
2009,reasonable
2009,assurance
2009,information
2009,accumulated
2009,communicated
2009,management
2009,including
2009,principal
2009,executive
2009,officer
2009,principal
2009,financial
2009,officer
2009,timely
2009,decisions
2009,required
2009,disclosures
2009,management’s
2009,report
2009,internal
2009,control
2009,financial
2009,reporting
2009,management
2009,responsible
2009,establishing
2009,maintaining
2009,adequate
2009,internal
2009,control
2009,financial
2009,reporting
2009,defined
2009,rule
2009,act
2009,management
2009,assessed
2009,effectiveness
2009,internal
2009,control
2009,financial
2009,reporting
2009,december
2009,based
2009,criteria
2009,established
2009,internal
2009,control
2009,integrated
2009,framework
2009,issued
2009,committee
2009,sponsoring
2009,organizations
2009,treadway
2009,commission
2009,result
2009,assessment
2009,management
2009,concluded
2009,december
2009,internal
2009,control
2009,financial
2009,reporting
2009,effective
2009,providing
2009,reasonable
2009,assurance
2009,reliability
2009,financial
2009,reporting
2009,preparation
2009,financial
2009,statements
2009,external
2009,purposes
2009,accordance
2009,accepted
2009,accounting
2009,principles
2009,ernst
2009,independently
2009,assessed
2009,effectiveness
2009,internal
2009,control
2009,financial
2009,reporting
2009,report
2009,included
2009,internal
2009,control
2009,financial
2009,reporting
2009,internal
2009,control
2009,financial
2009,reporting
2009,quarter
2009,december
2009,materially
2009,affected
2009,materially
2009,affect
2009,internal
2009,control
2009,financial
2009,reporting
2009,limitations
2009,controls
2009,disclosure
2009,controls
2009,procedures
2009,internal
2009,control
2009,financial
2009,reporting
2009,designed
2009,provide
2009,reasonable
2009,assurance
2009,achieving
2009,objectives
2009,management
2009,expect
2009,disclosure
2009,controls
2009,procedures
2009,internal
2009,control
2009,financial
2009,reporting
2009,prevent
2009,detect
2009,error
2009,fraud
2009,control
2009,system
2009,matter
2009,designed
2009,operated
2009,based
2009,assumptions
2009,provide
2009,reasonable
2009,absolute
2009,assurance
2009,objectives
2009,met
2009,evaluation
2009,controls
2009,provide
2009,absolute
2009,assurance
2009,misstatements
2009,due
2009,error
2009,fraud
2009,occur
2009,control
2009,issues
2009,instances
2009,fraud
2009,company
2009,detected
2009,report
2009,ernst
2009,llp
2009,independent
2009,registered
2009,public
2009,accounting
2009,firm
2009,board
2009,directors
2009,stockholders
2009,amazon.com
2009,audited
2009,amazon.com
2009,internal
2009,control
2009,financial
2009,reporting
2009,december
2009,based
2009,criteria
2009,established
2009,internal
2009,control
2009,integrated
2009,framework
2009,issued
2009,committee
2009,sponsoring
2009,organizations
2009,treadway
2009,commission
2009,coso
2009,criteria
2009,amazon.com
2009,management
2009,responsible
2009,maintaining
2009,effective
2009,internal
2009,control
2009,financial
2009,reporting
2009,assessment
2009,effectiveness
2009,internal
2009,control
2009,financial
2009,reporting
2009,included
2009,accompanying
2009,management’s
2009,report
2009,internal
2009,control
2009,financial
2009,reporting
2009,responsibility
2009,express
2009,opinion
2009,company’s
2009,internal
2009,control
2009,financial
2009,reporting
2009,based
2009,audit
2009,conducted
2009,audit
2009,accordance
2009,standards
2009,public
2009,company
2009,accounting
2009,oversight
2009,board
2009,united
2009,standards
2009,require
2009,plan
2009,perform
2009,audit
2009,obtain
2009,reasonable
2009,assurance
2009,effective
2009,internal
2009,control
2009,financial
2009,reporting
2009,maintained
2009,material
2009,respects
2009,audit
2009,included
2009,obtaining
2009,understanding
2009,internal
2009,control
2009,financial
2009,reporting
2009,assessing
2009,risk
2009,material
2009,weakness
2009,exists
2009,testing
2009,evaluating
2009,design
2009,operating
2009,effectiveness
2009,internal
2009,control
2009,based
2009,assessed
2009,risk
2009,performing
2009,procedures
2009,considered
2009,circumstances
2009,audit
2009,reasonable
2009,basis
2009,opinion
2009,company’s
2009,internal
2009,control
2009,financial
2009,reporting
2009,process
2009,designed
2009,provide
2009,reasonable
2009,assurance
2009,reliability
2009,financial
2009,reporting
2009,preparation
2009,financial
2009,statements
2009,external
2009,purposes
2009,accordance
2009,accepted
2009,accounting
2009,principles
2009,company’s
2009,internal
2009,control
2009,financial
2009,reporting
2009,includes
2009,policies
2009,procedures
2009,pertain
2009,maintenance
2009,records
2009,reasonable
2009,detail
2009,accurately
2009,fairly
2009,reflect
2009,transactions
2009,dispositions
2009,assets
2009,company
2009,provide
2009,reasonable
2009,assurance
2009,transactions
2009,recorded
2009,permit
2009,preparation
2009,financial
2009,statements
2009,accordance
2009,accepted
2009,accounting
2009,principles
2009,receipts
2009,expenditures
2009,company
2009,accordance
2009,authorizations
2009,management
2009,directors
2009,company
2009,provide
2009,reasonable
2009,assurance
2009,prevention
2009,timely
2009,detection
2009,unauthorized
2009,acquisition
2009,disposition
2009,company’s
2009,assets
2009,material
2009,effect
2009,financial
2009,statements
2009,inherent
2009,limitations
2009,internal
2009,control
2009,financial
2009,reporting
2009,prevent
2009,detect
2009,misstatements
2009,projections
2009,evaluation
2009,effectiveness
2009,future
2009,periods
2009,subject
2009,risk
2009,controls
2009,inadequate
2009,conditions
2009,degree
2009,compliance
2009,policies
2009,procedures
2009,deteriorate
2009,opinion
2009,amazon.com
2009,maintained
2009,material
2009,respects
2009,effective
2009,internal
2009,control
2009,financial
2009,reporting
2009,december
2009,based
2009,coso
2009,criteria
2009,audited
2009,accordance
2009,standards
2009,public
2009,company
2009,accounting
2009,oversight
2009,board
2009,united
2009,consolidated
2009,balance
2009,sheets
2009,amazon.com
2009,december
2009,related
2009,consolidated
2009,statements
2009,operations
2009,stockholders
2009,equity
2009,cash
2009,flows
2009,period
2009,december
2009,amazon.com
2009,report
2009,dated
2009,january
2009,expressed
2009,unqualified
2009,opinion
2009,thereon
2009,ernst
2009,llp
2009,seattle
2009,washington
2009,january
2009,item
2009,information
2009,iii
2009,item
2009,directors
2009,executive
2009,officers
2009,corporate
2009,governance
2009,information
2009,executive
2009,officers
2009,required
2009,item
2009,iii
2009,set
2009,item
2009,business
2009,executive
2009,officers
2009,directors
2009,information
2009,required
2009,item
2009,iii
2009,directors
2009,material
2009,process
2009,security
2009,holders
2009,recommend
2009,nominees
2009,board
2009,directors
2009,included
2009,proxy
2009,statement
2009,relating
2009,annual
2009,meeting
2009,shareholders
2009,incorporated
2009,reference
2009,information
2009,relating
2009,code
2009,business
2009,conduct
2009,ethics
2009,compliance
2009,section
2009,act
2009,set
2009,proxy
2009,statement
2009,relating
2009,annual
2009,meeting
2009,shareholders
2009,incorporated
2009,reference
2009,extent
2009,permissible
2009,nasdaq
2009,rules
2009,intend
2009,disclose
2009,amendments
2009,code
2009,business
2009,conduct
2009,ethics
2009,waivers
2009,provisions
2009,thereof
2009,investor
2009,relations
2009,website
2009,heading
2009,corporate
2009,governance
2009,www.amazon.com
2009,ir
2009,item
2009,executive
2009,compensation
2009,information
2009,required
2009,item
2009,iii
2009,included
2009,proxy
2009,statement
2009,relating
2009,annual
2009,meeting
2009,shareholders
2009,incorporated
2009,reference
2009,item
2009,security
2009,ownership
2009,beneficial
2009,owners
2009,management
2009,related
2009,shareholder
2009,matters
2009,information
2009,required
2009,item
2009,iii
2009,included
2009,proxy
2009,statement
2009,relating
2009,annual
2009,meeting
2009,shareholders
2009,incorporated
2009,reference
2009,item
2009,relationships
2009,related
2009,transactions
2009,information
2009,required
2009,item
2009,iii
2009,included
2009,proxy
2009,statement
2009,relating
2009,annual
2009,meeting
2009,shareholders
2009,incorporated
2009,reference
2009,item
2009,principal
2009,accountant
2009,fees
2009,services
2009,information
2009,required
2009,item
2009,iii
2009,included
2009,proxy
2009,statement
2009,relating
2009,annual
2009,meeting
2009,shareholders
2009,incorporated
2009,reference
2009,iv
2009,item
2009,exhibits
2009,financial
2009,statement
2009,schedules
2009,list
2009,documents
2009,filed
2009,report
2009,index
2009,consolidated
2009,financial
2009,statements
2009,report
2009,ernst
2009,llp
2009,independent
2009,registered
2009,public
2009,accounting
2009,firm
2009,consolidated
2009,statements
2009,cash
2009,flows
2009,december
2009,consolidated
2009,statements
2009,operations
2009,december
2009,consolidated
2009,balance
2009,sheets
2009,december
2009,consolidated
2009,statements
2009,stockholders
2009,equity
2009,december
2009,notes
2009,consolidated
2009,financial
2009,statements
2009,report
2009,ernst
2009,llp
2009,independent
2009,registered
2009,public
2009,accounting
2009,firm
2009,index
2009,exhibits
2009,exhibits
2009,listed
2009,exhibit
2009,index
2009,signatures
2009,pursuant
2009,requirements
2009,section
2009,securities
2009,exchange
2009,act
2009,registrant
2009,duly
2009,caused
2009,report
2009,signed
2009,behalf
2009,undersigned
2009,thereunto
2009,duly
2009,authorized
2009,january
2009,amazon.com
2009,jeffrey
2009,bezos
2009,jeffrey
2009,bezos
2009,president
2009,chief
2009,executive
2009,officer
2009,chairman
2009,board
2009,pursuant
2009,requirements
2009,securities
2009,exchange
2009,act
2009,report
2009,signed
2009,persons
2009,behalf
2009,registrant
2009,capacities
2009,january
2009,signature
2009,title
2009,jeffrey
2009,bezos
2009,chairman
2009,board
2009,president
2009,chief
2009,executive
2009,jeffrey
2009,bezos
2009,officer
2009,principal
2009,executive
2009,officer
2009,thomas
2009,szkutak
2009,senior
2009,vice
2009,president
2009,chief
2009,financial
2009,officer
2009,thomas
2009,szkutak
2009,principal
2009,financial
2009,officer
2009,shelley
2009,reynolds
2009,vice
2009,president
2009,worldwide
2009,controller
2009,shelley
2009,reynolds
2009,principal
2009,accounting
2009,officer
2009,tom
2009,alberg
2009,director
2009,tom
2009,alberg
2009,john
2009,seely
2009,brown
2009,director
2009,john
2009,seely
2009,brown
2009,john
2009,doerr
2009,director
2009,john
2009,doerr
2009,william
2009,gordon
2009,director
2009,william
2009,gordon
2009,alain
2009,monié
2009,director
2009,alain
2009,monié
2009,thomas
2009,ryder
2009,director
2009,thomas
2009,ryder
2009,patricia
2009,stonesifer
2009,director
2009,patricia
2009,stonesifer
2009,exhibit
2009,index
2009,exhibit
2009,description
2009,restated
2009,certificate
2009,incorporation
2009,company
2009,incorporated
2009,reference
2009,company’s
2009,quarterly
2009,report
2009,form
2009,quarter
2009,march
2009,restated
2009,bylaws
2009,company
2009,incorporated
2009,reference
2009,company’s
2009,current
2009,report
2009,form
2009,filed
2009,february
2009,indenture
2009,dated
2009,february
2009,amazon.com
2009,bank
2009,york
2009,trustee
2009,incorporated
2009,reference
2009,company’s
2009,current
2009,report
2009,form
2009,dated
2009,february
2009,form
2009,convertible
2009,subordinated
2009,notes
2009,due
2009,incorporated
2009,reference
2009,company’s
2009,current
2009,report
2009,form
2009,dated
2009,february
2009,stock
2009,incentive
2009,plan
2009,incorporated
2009,reference
2009,appendix
2009,company’s
2009,proxy
2009,statement
2009,schedule
2009,filed
2009,securities
2009,exchange
2009,commission
2009,march
2009,officer
2009,employee
2009,stock
2009,option
2009,plan
2009,incorporated
2009,reference
2009,company’s
2009,registration
2009,statement
2009,form
2009,registration
2009,filed
2009,march
2009,offer
2009,letter
2009,employment
2009,thomas
2009,szkutak
2009,dated
2009,august
2009,incorporated
2009,reference
2009,company’s
2009,annual
2009,report
2009,form
2009,december
2009,offer
2009,letter
2009,employment
2009,diego
2009,piacentini
2009,dated
2009,january
2009,incorporated
2009,reference
2009,company’s
2009,annual
2009,report
2009,form
2009,december
2009,offer
2009,letter
2009,employment
2009,shelley
2009,reynolds
2009,dated
2009,january
2009,offer
2009,letter
2009,employment
2009,sebastian
2009,gunningham
2009,dated
2009,january
2009,incorporated
2009,reference
2009,company’s
2009,annual
2009,report
2009,form
2009,december
2009,form
2009,indemnification
2009,agreement
2009,company
2009,directors
2009,incorporated
2009,reference
2009,company’s
2009,registration
2009,statement
2009,form
2009,registration
2009,filed
2009,march
2009,form
2009,restricted
2009,stock
2009,unit
2009,agreement
2009,officers
2009,employees
2009,incorporated
2009,reference
2009,company’s
2009,annual
2009,report
2009,form
2009,december
2009,form
2009,restricted
2009,stock
2009,unit
2009,agreement
2009,directors
2009,incorporated
2009,reference
2009,company’s
2009,annual
2009,report
2009,form
2009,december
2009,form
2009,restricted
2009,stock
2009,agreement
2009,incorporated
2009,reference
2009,company’s
2009,annual
2009,report
2009,form
2009,december
2009,agreement
2009,plan
2009,merger
2009,dated
2009,july
2009,amazon.com
2009,zeta
2009,acquisition
2009,zappos.com
2009,alfred
2009,lin
2009,incorporated
2009,reference
2009,company’s
2009,current
2009,report
2009,form
2009,filed
2009,july
2009,computation
2009,ratio
2009,earnings
2009,fixed
2009,charges
2009,list
2009,significant
2009,subsidiaries
2009,consent
2009,ernst
2009,llp
2009,independent
2009,registered
2009,public
2009,accounting
2009,firm
2009,certification
2009,jeffrey
2009,bezos
2009,chairman
2009,chief
2009,executive
2009,officer
2009,amazon.com
2009,pursuant
2009,rule
2009,securities
2009,exchange
2009,act
2009,certification
2009,thomas
2009,szkutak
2009,senior
2009,vice
2009,president
2009,chief
2009,financial
2009,officer
2009,amazon.com
2009,pursuant
2009,rule
2009,securities
2009,exchange
2009,act
2009,exhibit
2009,description
2009,certification
2009,jeffrey
2009,bezos
2009,chairman
2009,chief
2009,executive
2009,officer
2009,amazon.com
2009,pursuant
2009,u.s.c
2009,section
2009,certification
2009,thomas
2009,szkutak
2009,senior
2009,vice
2009,president
2009,chief
2009,financial
2009,officer
2009,amazon.com
2009,pursuant
2009,u.s.c
2009,section
2009,financial
2009,statements
2009,company’s
2009,annual
2009,report
2009,form
2009,december
2009,formatted
2009,xbrl
2009,consolidated
2009,statements
2009,cash
2009,flows
2009,ii
2009,consolidated
2009,statements
2009,operations
2009,iii
2009,consolidated
2009,balance
2009,sheets
2009,iv
2009,consolidated
2009,statements
2009,stockholders
2009,equity
2009,notes
2009,consolidated
2009,financial
2009,statements
2009,tagged
2009,blocks
2009,text
2009,executive
2009,compensation
2009,plan
2009,agreement
2009,page
2009,intentionally
2009,left
2009,blank
2009,stock
2009,price
2009,performance
2009,graph
2009,graph
2009,set
2009,compares
2009,cumulative
2009,total
2009,return
2009,common
2009,stock
2009,cumulative
2009,total
2009,return
2009,morgan
2009,stanley
2009,technology
2009,index
2009,index
2009,retailing
2009,index
2009,resulting
2009,initial
2009,investment
2009,morgan
2009,stanley
2009,technology
2009,index
2009,assuming
2009,reinvestment
2009,dividends
