Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Attack,Attack On An Animal,HOLLAND PARK
Animal,Other Animal,Fox,FIG TREE POCKET
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Attack,Menacing,CAMP HILL
Animal,Other Animal,Fox,CAMP HILL
Animal,Dog,Fencing Issues,ROBERTSON
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Attack On An Animal,CHERMSIDE WEST
Animal,Cat,,MOGGILL
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Defecating In Public,BRISBANE CITY
Animal,Cat,,CAMP HILL
Animal,Cat Trapping,,WYNNUM WEST
Animal,Attack,Attack On A Person,RIVERHILLS
Animal,Attack,Attack On An Animal,SEVENTEEN MILE ROCKS
Animal,Dog,,MOOROOKA
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Dog,Fencing Issues,MIDDLE PARK
Animal,Dog,Fencing Issues,BULIMBA
Animal,Dog,Fencing Issues,HENDRA
Animal,Dog,Fencing Issues,HOLLAND PARK WEST
Animal,Dog,Defecating In Public,MOUNT COOT-THA
Animal,Other Animal,Nuisance Animal,STRETTON
Animal,Attack,Attack On An Animal,MOOROOKA
Animal,Attack,Attack On A Person,WYNNUM
Animal,Dog,Fencing Issues,CHANDLER
Animal,Dog,Unregistered,CALAMVALE
Animal,Cat Trapping,,ALGESTER
Animal,Dog,Fencing Issues,WOOLLOONGABBA
Animal,Dog,Odour,CARINDALE
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Too Many Animals,MCDOWALL
Animal,Dog,Fencing Issues,DUTTON PARK
Animal,Dog,Too Many Animals,ST LUCIA
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Dog,Fencing Issues,WAKERLEY
Animal,Cat Trapping,,MORNINGSIDE
Animal,Other Animal,Nuisance Animal,KANGAROO POINT
Animal,Other Animal,Deer,SINNAMON PARK
Animal,Other Animal,Odour,CHERMSIDE
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Cat,,EVERTON PARK
Animal,Attack,Attack On An Animal,SUNNYBANK HILLS
Animal,Attack,Not An Attack,RANSOME
Animal,Cat Trapping,,INALA
Animal,Cat Trapping,,HAMILTON
Animal,Attack,Attack On An Animal,BANYO
Animal,Dog,Too Many Animals,SHORNCLIFFE
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Dog,Odour,MORNINGSIDE
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Cat Trapping,,RUNCORN
Animal,Other Animal,Nuisance Animal,DARRA
Animal,Attack,Attack On A Person,DREWVALE
Animal,Dog,Unregistered,MANSFIELD
Animal,Other Animal,Nuisance Animal,JAMBOREE HEIGHTS
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Dog,Fencing Issues,DARRA
Animal,Attack,Attack On An Animal,DARRA
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Other Animal,Fox,TAIGUM
Animal,Cat,,WEST END
Animal,Dog,Fencing Issues,BARDON
Animal,Attack,Menacing,INALA
Animal,Cat Trapping,,RUNCORN
Animal,Cat,,WYNNUM WEST
Animal,Cat Trapping,,ALBION
Animal,Cat Trapping,,GRACEVILLE
Animal,Other Animal,Fencing Issues,ASPLEY
Animal,Dog,Fencing Issues,COOPERS PLAINS
Animal,Attack,Menacing,GEEBUNG
Animal,Other Animal,,WYNNUM
Animal,Attack,Attack On A Person,MOUNT GRAVATT EAST
Animal,Attack,Attack On A Person,BROOKFIELD
Animal,Other Animal,Fox,SEVEN HILLS
Animal,Other Animal,Fencing Issues,DARRA
Animal,Dog,Defecating In Public,CAMP HILL
Animal,Dog,Fencing Issues,TINGALPA
Animal,Other Animal,Rabbit,BELMONT
Animal,Attack,Attack On An Animal,NUNDAH
Animal,Other Animal,Fencing Issues,ASPLEY
Animal,Dog,Fencing Issues,MILTON
Animal,Other Animal,Rabbit,PINKENBA
Animal,Other Animal,Pest / Feral Animal,PADDINGTON
Animal,Attack,Attack On An Animal,KURABY
Animal,Dog,Fencing Issues,ASHGROVE
Animal,Cat,,JINDALEE
Animal,Attack,Menacing,MITCHELTON
Animal,Attack,Attack On A Person,HENDRA
Animal,Other Animal,Nuisance Animal,ASCOT
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Dog,Odour,DOOLANDELLA
Animal,Dog,Defecating In Public,FITZGIBBON
Animal,Cat Trapping,,CARINDALE
Animal,Other Animal,Odour,ANSTEAD
Animal,Dog,Insufficient Space,CALAMVALE
Animal,Dog,Unregistered,UPPER MOUNT GRAVATT
Animal,Cat Trapping,,WYNNUM
Animal,Attack,Not An Attack,FOREST LAKE
Animal,Attack,Attack On A Person,WYNNUM WEST
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Other Animal,Too Many Animals,BRACKEN RIDGE
Animal,Other Animal,Nuisance Animal,YERONGA
Animal,Dog,Defecating In Public,EVERTON PARK
Animal,Cat,,FITZGIBBON
Animal,Cat Trapping,,SALISBURY
Animal,Cat Trapping,,CHERMSIDE
Animal,Attack,Not An Attack,KENMORE
Animal,Attack,Attack On An Animal,CALAMVALE
Animal,Cat,,DURACK
Animal,Other Animal,Insufficient Space,SUNNYBANK
Animal,Dog,Defecating In Public,KENMORE
Animal,Attack,Attack On A Person,RIVERHILLS
Animal,Cat Trapping,,CAMP HILL
Animal,Dog,Too Many Animals,INALA
Animal,Attack,Attack On An Animal,UPPER KEDRON
Animal,Dog,Fencing Issues,WISHART
Animal,Dog,Fencing Issues,ALDERLEY
Animal,Dog,Fencing Issues,WINDSOR
Animal,Attack,Not An Attack,WOOLOOWIN
Animal,Dog,Unregistered,INALA
Animal,Dog,Fencing Issues,MORNINGSIDE
Animal,Dog,Fencing Issues,ALDERLEY
Animal,Other Animal,Deer,MOUNT OMMANEY
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Other Animal,Fencing Issues,MANLY
Animal,Other Animal,Wild Dog,MOUNT CROSBY
Animal,Attack,Attack On An Animal,WACOL
Animal,Attack,Attack On An Animal,SUNNYBANK HILLS
Animal,Cat Trapping,,JINDALEE
Animal,Dog,Dog,KENMORE
Animal,Attack,Attack On An Animal,SUNNYBANK
Animal,Attack,Attack On An Animal,FIG TREE POCKET
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Cat Trapping,,HOLLAND PARK
Animal,Attack,Attack On An Animal,MORNINGSIDE
Animal,Cat Trapping,,MANLY
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Fencing Issues,HENDRA
Animal,Attack,Attack On An Animal,NUDGEE BEACH
Animal,Attack,Attack On An Animal,ACACIA RIDGE
Animal,Attack,Menacing,DOOLANDELLA
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Other Animal,Fox,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Cat,,GEEBUNG
Animal,Dog,Fencing Issues,DOOLANDELLA
Animal,Other Animal,Fox,MOUNT GRAVATT EAST
Animal,Other Animal,Pest / Feral Animal,THE GAP
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Cat,,GEEBUNG
Animal,Dog,Fencing Issues,HAWTHORNE
Animal,Dog,Fencing Issues,HAWTHORNE
Animal,Other Animal,Fencing Issues,BARDON
Animal,Other Animal,Fencing Issues,GRANGE
Animal,Dog,Fencing Issues,WISHART
Animal,Dog,Too Many Animals,CARINA HEIGHTS
Animal,Attack,Menacing,BRIGHTON
Animal,Attack,Attack On An Animal,ALBION
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS
Animal,Attack,Menacing,EVERTON PARK
Animal,Cat Trapping,,ASPLEY
Animal,Attack,Attack On An Animal,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Defecating In Public,UPPER MOUNT GRAVATT
Animal,Attack,Attack On An Animal,ASHGROVE
Animal,Dog,Too Many Animals,ROCKLEA
Animal,Dog,Too Many Animals,ROCKLEA
Animal,Cat Trapping,,MANLY WEST
Animal,Other Animal,Deer,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Unregistered,LOTA
Animal,Dog,Too Many Animals,LOTA
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Dog,Unregistered,LOTA
Animal,Attack,Menacing,CANNON HILL
Animal,Dog,Too Many Animals,PADDINGTON
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Attack,Attack On An Animal,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,MOUNT GRAVATT
Animal,Dog,Unregistered,TENNYSON
Animal,Dog,Unregistered,TENNYSON
Animal,Dog,Defecating In Public,CARSELDINE
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Dog,Fencing Issues,MACGREGOR
Animal,Dog,Defecating In Public,FORTITUDE VALLEY
Animal,Dog,Too Many Animals,NORMAN PARK
Animal,Dog,Unregistered,SANDGATE
Animal,Other Animal,Fox,BURBANK
Animal,Other Animal,Deer,KENMORE
Animal,Other Animal,Deer,BROOKFIELD
Animal,Attack,Attack On A Person,CHELMER
Animal,Dog,Fencing Issues,ANNERLEY
Animal,Attack,Attack On A Person,BANYO
Animal,Other Animal,Odour,RUNCORN
Animal,Other Animal,Fox,SHERWOOD
Animal,Cat Trapping,,SHERWOOD
Animal,Attack,Attack On A Person,MANLY WEST
Animal,Dog,,YERONGA
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,KENMORE
Animal,Dog,Too Many Animals,SANDGATE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Too Many Animals,HEMMANT
Animal,Attack,Attack On An Animal,YERONGA
Animal,Other Animal,Nuisance Animal,WYNNUM
Animal,Attack,Not An Attack,WYNNUM
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Dog,Too Many Animals,TARRAGINDI
Animal,Cat Trapping,,ASPLEY
Animal,Attack,Attack On A Person,CALAMVALE
Animal,Attack,Attack On An Animal,THE GAP
Animal,Cat Trapping,,ST LUCIA
Animal,Attack,Attack On A Person,BELMONT
Animal,Dog,Defecating In Public,JINDALEE
Animal,Attack,Not An Attack,ACACIA RIDGE
Animal,Dog,Insufficient Space,RED HILL
Animal,Other Animal,Deer,UPPER BROOKFIELD
Animal,Other Animal,Wild Dog,MOGGILL
Animal,Other Animal,Wild Dog,PINJARRA HILLS
Animal,Cat,,NORTHGATE
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Cat Trapping,,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Cat Trapping,,SALISBURY
Animal,Attack,Attack On A Person,ASHGROVE
Animal,Attack,Menacing,COORPAROO
Animal,Dog,Fencing Issues,BARDON
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Other Animal,Deer,BROOKFIELD
Animal,Dog,Fencing Issues,KEPERRA
Animal,Other Animal,Fox,MOGGILL
Animal,Other Animal,Nuisance Animal,SUNNYBANK
Animal,Other Animal,Nuisance Animal,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,INALA
Animal,Cat Trapping,,MORNINGSIDE
Animal,Attack,Attack On A Person,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,ENOGGERA
Animal,Dog,Defecating In Public,BRISBANE CITY
Animal,Attack,Attack On A Person,SHERWOOD
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Attack,Attack On A Person,TARRAGINDI
Animal,Other Animal,Deer,MOUNT OMMANEY
Animal,Dog,Fencing Issues,ROCHEDALE
Animal,Cat Trapping,,WYNNUM
Animal,Attack,Attack On An Animal,BARDON
Animal,Dog,Fencing Issues,ANSTEAD
Animal,Cat Trapping,,STAFFORD HEIGHTS
Animal,Cat Trapping,,FOREST LAKE
Animal,Dog,Too Many Animals,CHERMSIDE
Animal,Dog,Fencing Issues,KEDRON
Animal,Dog,Fencing Issues,ASHGROVE
Animal,Dog,Fencing Issues,SHERWOOD
Animal,Cat,,BROOKFIELD
Animal,Attack,Attack On An Animal,KEDRON
Animal,Dog,Defecating In Public,HENDRA
Animal,Attack,Attack On An Animal,CARINA
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On An Animal,ANNERLEY
Animal,Dog,Fencing Issues,ALGESTER
Animal,Dog,Fencing Issues,ALGESTER
Animal,Other Animal,Nuisance Animal,HIGHGATE HILL
Animal,Cat Trapping,,FERNY GROVE
Animal,Dog,Fencing Issues,STAFFORD
Animal,Cat Trapping,,ASPLEY
Animal,Cat Trapping,,MOOROOKA
Animal,Other Animal,Unregistered,WOOLLOONGABBA
Animal,Attack,Attack On An Animal,ASHGROVE
Animal,Cat Trapping,,WYNNUM WEST
Animal,Other Animal,Deer,OXLEY
Animal,Attack,Dangerous,STAFFORD HEIGHTS
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Attack,Attack On A Person,GREENSLOPES
Animal,Other Animal,Fox,BROOKFIELD
Animal,Cat Trapping,,WYNNUM WEST
Animal,Attack,Attack On A Person,COOPERS PLAINS
Animal,Other Animal,,KARAWATHA
Animal,Attack,Menacing,STAFFORD
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Dog,Fencing Issues,ASHGROVE
Animal,Cat Trapping,,GRANGE
Animal,Dog,Fencing Issues,SALISBURY
Animal,Attack,Menacing,BARDON
Animal,Dog,Fencing Issues,ASCOT
Animal,Attack,Attack On A Person,ENOGGERA
Animal,Other Animal,Fencing Issues,MORNINGSIDE
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Dog,Fencing Issues,WEST END
Animal,Attack,Attack On A Person,MCDOWALL
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS
Animal,Attack,Not An Attack,FAIRFIELD
Animal,Other Animal,Fox,ROCKLEA
Animal,Cat Trapping,,KELVIN GROVE
Animal,Dog,Too Many Animals,INALA
Animal,Attack,Attack On An Animal,PULLENVALE
Animal,Attack,Menacing,BRIGHTON
Animal,Other Animal,Deer,BRISBANE CITY
Animal,Attack,Not An Attack,BALMORAL
Animal,Attack,Attack On An Animal,CHERMSIDE
Animal,Attack,Attack On An Animal,ANNERLEY
Animal,Attack,Attack On A Person,INDOOROOPILLY
Animal,Attack,Attack On An Animal,ASHGROVE
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Cat Trapping,,SUNNYBANK
Animal,Other Animal,Fox,GUMDALE
Animal,Dog,Fencing Issues,ALBION
Animal,Dog,Odour,BULIMBA
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Attack,Menacing,GRACEVILLE
Animal,Dog,Fencing Issues,SALISBURY
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Dog,Fencing Issues,BURBANK
Animal,Other Animal,Deer,DARRA
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Cat,,WACOL
Animal,Other Animal,Pest / Feral Animal,STAFFORD HEIGHTS
Animal,Attack,Attack On An Animal,BANYO
Animal,Attack,Attack On A Person,CARINA
Animal,Other Animal,Fox,WAKERLEY
Animal,Attack,Attack On An Animal,DEAGON
Animal,Attack,Attack On An Animal,PULLENVALE
Animal,Attack,Attack On A Person,INALA
Animal,Attack,Menacing,NEW FARM
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Other Animal,Fox,BELMONT
Animal,Dog,Fencing Issues,ASPLEY
Animal,Other Animal,Nuisance Animal,WOOLLOONGABBA
Animal,Dog,Fencing Issues,SALISBURY
Animal,Other Animal,Fox,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,BELLBOWRIE
Animal,Dog,Fencing Issues,BELLBOWRIE
Animal,Dog,,MACGREGOR
Animal,Attack,Attack On A Person,STAFFORD
Animal,Other Animal,Fox,MANLY WEST
Animal,Dog,Fencing Issues,CAMP HILL
Animal,Dog,Fencing Issues,BARDON
Animal,Attack,Attack On An Animal,KENMORE
Animal,Other Animal,Fox,ASHGROVE
Animal,Dog,Fencing Issues,SANDGATE
Animal,Dog,Fencing Issues,MORNINGSIDE
Animal,Dog,Fencing Issues,HEMMANT
Animal,Cat Trapping,,ASCOT
Animal,Other Animal,Odour,DARRA
Animal,Attack,Not An Attack,NUNDAH
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Attack,Attack On A Person,OXLEY
Animal,Attack,Attack On A Person,CALAMVALE
Animal,Cat Trapping,,WYNNUM
Animal,Dog,Too Many Animals,OXLEY
Animal,Attack,Not An Attack,DARRA
Animal,Dog,Fencing Issues,INDOOROOPILLY
Animal,Attack,Attack On An Animal,MANLY WEST
Animal,Dog,Fencing Issues,CHERMSIDE WEST
Animal,Cat Trapping,,JINDALEE
Animal,Other Animal,Nuisance Animal,MOOROOKA
Animal,Attack,Attack On An Animal,BELLBOWRIE
Animal,Dog,Fencing Issues,ALGESTER
Animal,Dog,Fencing Issues,DARRA
Animal,Cat Trapping,,CORINDA
Animal,Dog,Fencing Issues,KEPERRA
Animal,Other Animal,Nuisance Animal,NUDGEE
Animal,Dog,Defecating In Public,BRISBANE CITY
Animal,Other Animal,Deer,KENMORE HILLS
Animal,Dog,Defecating In Public,MOUNT GRAVATT
Animal,Attack,Attack On A Person,NUNDAH
Animal,Dog,Defecating In Public,MOUNT GRAVATT
Animal,Dog,Defecating In Public,MOUNT GRAVATT
Animal,Other Animal,Wild Dog,ELLEN GROVE
Animal,Attack,Attack On An Animal,MANLY
Animal,Dog,Fencing Issues,WOOLLOONGABBA
Animal,Attack,Attack On A Person,THE GAP
Animal,Cat,,STAFFORD HEIGHTS
Animal,Other Animal,Deer,JINDALEE
Animal,Other Animal,Fox,BELLBOWRIE
Animal,Other Animal,Fox,PINJARRA HILLS
Animal,Cat Trapping,,BRIGHTON
Animal,Cat,,WAVELL HEIGHTS
Animal,Attack,Not An Attack,ANNERLEY
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Defecating In Public,ROCKLEA
Animal,Dog,Fencing Issues,ASHGROVE
Animal,Dog,Fencing Issues,DARRA
Animal,Other Animal,Deer,PULLENVALE
Animal,Attack,Attack On An Animal,PADDINGTON
Animal,Attack,Menacing,OXLEY
Animal,Cat,,ANNERLEY
Animal,Attack,Attack On An Animal,MOGGILL
Animal,Dog,Defecating In Public,FERNY GROVE
Animal,Attack,Attack On A Person,OXLEY
Animal,Cat Trapping,,KELVIN GROVE
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Other Animal,Nuisance Animal,KURABY
Animal,Dog,Fencing Issues,INALA
Animal,Cat,,ZILLMERE
Animal,Dog,Fencing Issues,INALA
Animal,Cat Trapping,,INALA
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,SANDGATE
Animal,Dog,Too Many Animals,NORMAN PARK
Animal,Dog,Too Many Animals,NORMAN PARK
Animal,Attack,Attack On A Person,CARINDALE
Animal,Dog,Fencing Issues,BOONDALL
Animal,Dog,Fencing Issues,DREWVALE
Animal,Dog,Fencing Issues,TINGALPA
Animal,Other Animal,Fencing Issues,HIGHGATE HILL
Animal,Other Animal,Nuisance Animal,NUDGEE
Animal,Cat,,DREWVALE
Animal,Cat,,INALA
Animal,Other Animal,Fox,KHOLO
Animal,Attack,Attack On A Person,CARSELDINE
Animal,Attack,Menacing,RUNCORN
Animal,Attack,Attack On An Animal,OXLEY
Animal,Dog,Fencing Issues,SINNAMON PARK
Animal,Attack,Attack On An Animal,ASPLEY
Animal,Other Animal,Fox,HOLLAND PARK
Animal,Dog,Defecating In Public,WISHART
Animal,Attack,Not An Attack,SEVENTEEN MILE ROCKS
Animal,Dog,Fencing Issues,SPRING HILL
Animal,Dog,Odour,DOOLANDELLA
Animal,Attack,Attack On A Person,NORTHGATE
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Attack,Attack On A Person,ST LUCIA
Animal,Dog,Unregistered,DARRA
Animal,Other Animal,Deer,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,KEPERRA
Animal,Other Animal,Odour,FITZGIBBON
Animal,Dog,Defecating In Public,MITCHELTON
Animal,Attack,Menacing,CLAYFIELD
Animal,Other Animal,Nuisance Animal,ALGESTER
Animal,Attack,Attack On A Person,ST LUCIA
Animal,Dog,Fencing Issues,GEEBUNG
Animal,Dog,Fencing Issues,KENMORE
Animal,Dog,Defecating In Public,BELMONT
Animal,Dog,Fencing Issues,KENMORE
Animal,Cat,,SANDGATE
Animal,Other Animal,Fox,CORINDA
Animal,Attack,Attack On A Person,NORMAN PARK
Animal,Dog,Too Many Animals,ZILLMERE
Animal,Other Animal,Fox,PULLENVALE
Animal,Other Animal,Fox,KHOLO
Animal,Other Animal,Fox,KHOLO
Animal,Cat Trapping,,FOREST LAKE
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Cat Trapping,,DOOLANDELLA
Animal,Other Animal,Fox,CARINA
Animal,Attack,Attack On A Person,CHAPEL HILL
Animal,Attack,Attack On An Animal,DOOLANDELLA
Animal,Dog,Unregistered,KURABY
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Dog,Odour,FOREST LAKE
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Attack,Not An Attack,BRIDGEMAN DOWNS
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Dog,,STAFFORD
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,STAFFORD
Animal,Attack,Not An Attack,COOPERS PLAINS
Animal,Attack,Attack On An Animal,SUNNYBANK
Animal,Dog,Too Many Animals,BRIGHTON
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Dog,Fencing Issues,HOLLAND PARK
Animal,Other Animal,Fox,FIG TREE POCKET
Animal,Attack,Attack On A Person,MANLY
Animal,Cat Trapping,,OXLEY
Animal,Other Animal,Defecating In Public,CORINDA
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Attack,Attack On An Animal,MORNINGSIDE
Animal,Attack,Attack On An Animal,SOUTH BRISBANE
Animal,Attack,Attack On An Animal,CARINA HEIGHTS
Animal,Attack,Attack On A Person,ACACIA RIDGE
Animal,Cat Trapping,,HEATHWOOD
Animal,Attack,Not An Attack,FOREST LAKE
Animal,Attack,Menacing,MOOROOKA
Animal,Other Animal,Deer,JINDALEE
Animal,Attack,Attack On A Person,RIVERHILLS
Animal,Cat Trapping,,FOREST LAKE
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS
Animal,Dog,Unregistered,BRIGHTON
Animal,Cat Trapping,,MACGREGOR
Animal,Cat,,ZILLMERE
Animal,Attack,Attack On A Person,MOUNT GRAVATT
Animal,Dog,Fencing Issues,TOOWONG
Animal,Dog,Fencing Issues,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,CHAPEL HILL
Animal,Cat Trapping,,WYNNUM WEST
Animal,Dog,Fencing Issues,MURARRIE
Animal,Dog,Defecating In Public,INDOOROOPILLY
Animal,Attack,Not An Attack,NUNDAH
Animal,Dog,Too Many Animals,KEPERRA
Animal,Dog,Too Many Animals,KEPERRA
Animal,Dog,Too Many Animals,KEPERRA
Animal,Dog,Too Many Animals,KEPERRA
Animal,Dog,Too Many Animals,KEPERRA
Animal,Dog,Defecating In Public,ASPLEY
Animal,Other Animal,Fox,GUMDALE
Animal,Cat Trapping,,ANNERLEY
Animal,Dog,Fencing Issues,CAMP HILL
Animal,Other Animal,Nuisance Animal,ROCHEDALE
Animal,Other Animal,Fox,KHOLO
Animal,Dog,Unregistered,HEMMANT
Animal,Attack,Attack On A Person,HOLLAND PARK
Animal,Cat,,CHERMSIDE WEST
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Dog,Unregistered,INALA
Animal,Dog,Fencing Issues,CAMP HILL
Animal,Dog,Unregistered,INALA
Animal,Dog,Unregistered,INALA
Animal,Dog,Fencing Issues,EVERTON PARK
Animal,Attack,Attack On An Animal,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Attack,Not An Attack,SALISBURY
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Other Animal,Fox,MORNINGSIDE
Animal,Attack,Not An Attack,YERONGA
Animal,Attack,Not An Attack,CARINA
Animal,Attack,Attack On A Person,BANYO
Animal,Cat Trapping,,UPPER MOUNT GRAVATT
Animal,Attack,Menacing,BOONDALL
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Other Animal,Deer,JINDALEE
Animal,Other Animal,Fox,PULLENVALE
Animal,Dog,Fencing Issues,PULLENVALE
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Other Animal,Deer,JINDALEE
Animal,Other Animal,Rabbit,RED HILL
Animal,Attack,Attack On An Animal,CANNON HILL
Animal,Dog,Fencing Issues,ROCHEDALE
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Attack,Attack On An Animal,MITCHELTON
Animal,Cat Trapping,,TENERIFFE
Animal,Attack,Dangerous,SALISBURY
Animal,Dog,Fencing Issues,ENOGGERA
Animal,Dog,Too Many Animals,HAWTHORNE
Animal,Attack,Menacing,MOOROOKA
Animal,Attack,Menacing,CARSELDINE
Animal,Other Animal,Fox,INDOOROOPILLY
Animal,Dog,Fencing Issues,SUNNYBANK
Animal,Attack,Not An Attack,SINNAMON PARK
Animal,Attack,Attack On A Person,VIRGINIA
Animal,Dog,Too Many Animals,PALLARA
Animal,Cat,,MOUNT GRAVATT EAST
Animal,Attack,Attack On A Person,MOUNT GRAVATT EAST
Animal,Cat Trapping,,GEEBUNG
Animal,Cat Trapping,,ASPLEY
Animal,Other Animal,Defecating In Public,BRACKEN RIDGE
Animal,Dog,Fencing Issues,ASHGROVE
Animal,Dog,Fencing Issues,HAWTHORNE
Animal,Other Animal,Fox,KURABY
Animal,Dog,Fencing Issues,OXLEY
Animal,Other Animal,,MITCHELTON
Animal,Dog,Defecating In Public,BELMONT
Animal,Dog,Fencing Issues,MORNINGSIDE
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Unregistered,YERONGA
Animal,Attack,Attack On An Animal,GREENSLOPES
Animal,Dog,Too Many Animals,GORDON PARK
Animal,Cat Trapping,,WOOLLOONGABBA
Animal,Dog,Defecating In Public,BRACKEN RIDGE
Animal,Other Animal,Fencing Issues,CHANDLER
Animal,Other Animal,Fox,PULLENVALE
Animal,Other Animal,Fox,PINJARRA HILLS
Animal,Dog,Fencing Issues,WESTLAKE
Animal,Dog,Too Many Animals,BRIGHTON
Animal,Dog,Too Many Animals,BRIGHTON
Animal,Dog,Too Many Animals,BRIGHTON
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Attack,Attack On A Person,KEPERRA
Animal,Attack,Attack On An Animal,BALD HILLS
Animal,Attack,Attack On A Person,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Attack,Attack On A Person,WYNNUM WEST
Animal,Other Animal,Rabbit,HOLLAND PARK
