Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Other Animal,Nuisance Animal,HIGHGATE HILL
Animal,Dog,Fencing Issues,FIG TREE POCKET
Animal,Dog,Defecating In Public,GRACEVILLE
Animal,Dog,Fencing Issues,WYNNUM
Animal,Other Animal,Fox,THE GAP
Animal,Other Animal,Fox,CARINA HEIGHTS
Animal,Attack,Attack On An Animal,KEDRON
Animal,Attack,Attack On A Person,MANLY WEST
Animal,Dog,,MOOROOKA
Animal,Attack,Attack On An Animal,HOLLAND PARK
Animal,Other Animal,Too Many Animals,CARINA HEIGHTS
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Other Animal,Nuisance Animal,BULIMBA
Animal,Dog,Too Many Animals,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,INALA
Animal,Attack,Not An Attack,NEWMARKET
Animal,Cat,,BULIMBA
Animal,Other Animal,Nuisance Animal,ANSTEAD
Animal,Dog,,CAMP HILL
Animal,Dog,Fencing Issues,CHERMSIDE WEST
Animal,Attack,Attack On A Person,ASPLEY
Animal,Attack,Not An Attack,ACACIA RIDGE
Animal,Other Animal,Nuisance Animal,MOOROOKA
Animal,Other Animal,Nuisance Animal,INALA
Animal,Other Animal,Nuisance Animal,INALA
Animal,Attack,Attack On An Animal,ENOGGERA
Animal,Dog,,ASHGROVE
Animal,Other Animal,Rabbit,OXLEY
Animal,Other Animal,Fox,RICHLANDS
Animal,Dog,,MOOROOKA
Animal,Other Animal,Fencing Issues,PALLARA
Animal,Dog,Odour,WINDSOR
Animal,Cat Trapping,,COORPAROO
Animal,Attack,Attack On A Person,WAKERLEY
Animal,Dog,Fencing Issues,SUNNYBANK
Animal,Attack,Attack On A Person,THE GAP
Animal,Dog,Fencing Issues,EIGHT MILE PLAINS
Animal,Attack,,INALA
Animal,Attack,Attack On A Person,HAMILTON
Animal,Attack,Attack On A Person,BURBANK
Animal,Dog,Fencing Issues,BURBANK
Animal,Dog,Defecating In Public,ASCOT
Animal,Other Animal,,KEPERRA
Animal,Other Animal,,MOUNT COOT-THA
Animal,Other Animal,Fox,KHOLO
Animal,Dog,Odour,FITZGIBBON
Animal,Other Animal,Nuisance Animal,INALA
Animal,Attack,Attack On A Person,KEDRON
Animal,Dog,,HENDRA
Animal,Attack,Menacing,INALA
Animal,Dog,Defecating In Public,ASPLEY
Animal,Attack,Attack On A Person,WOOLLOONGABBA
Animal,Other Animal,Nuisance Animal,MORNINGSIDE
Animal,Attack,Attack On A Person,MOUNT COOT-THA
Animal,Dog,Fencing Issues,NEW FARM
Animal,Dog,Fencing Issues,HOLLAND PARK WEST
Animal,Attack,Attack On A Person,INALA
Animal,Dog,Fencing Issues,MOGGILL
Animal,Other Animal,Deer,PINJARRA HILLS
Animal,Attack,Not An Attack,GREENSLOPES
Animal,Dog,Too Many Animals,CARINDALE
Animal,Attack,,MORNINGSIDE
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Defecating In Public,SANDGATE
Animal,Attack,,BARDON
Animal,Dog,,KEPERRA
Animal,Dog,Odour,BANYO
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Attack,Attack On A Person,PORT OF BRISBANE
Animal,Dog,Defecating In Public,SANDGATE
Animal,Dog,Unregistered,MANLY WEST
Animal,Dog,Fencing Issues,SUNNYBANK
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Dog,,FITZGIBBON
Animal,Attack,Attack On An Animal,NORTHGATE
Animal,Attack,Not An Attack,BRACKEN RIDGE
Animal,Other Animal,Deer,UPPER BROOKFIELD
Animal,Dog,Too Many Animals,ROCKLEA
Animal,Dog,Fencing Issues,ASCOT
Animal,Attack,Menacing,TOOWONG
Animal,Attack,Attack On An Animal,HOLLAND PARK
Animal,Attack,,HOLLAND PARK
Animal,Other Animal,,KENMORE HILLS
Animal,Cat Trapping,,BOONDALL
Animal,Dog,Fencing Issues,BOONDALL
Animal,Attack,Attack On An Animal,CHERMSIDE WEST
Animal,Attack,,BARDON
Animal,Dog,Too Many Animals,NORTHGATE
Animal,Dog,Too Many Animals,NORTHGATE
Animal,Dog,Unregistered,DARRA
Animal,Dog,,CHERMSIDE WEST
Animal,Dog,Fencing Issues,FIG TREE POCKET
Animal,Cat,,COOPERS PLAINS
Animal,Dog,Fencing Issues,BURBANK
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Dog,Fencing Issues,CLAYFIELD
Animal,Dog,Fencing Issues,SANDGATE
Animal,Dog,Fencing Issues,EIGHT MILE PLAINS
Animal,Attack,Attack On A Person,CARSELDINE
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Other Animal,Fox,KHOLO
Animal,Dog,Defecating In Public,ASPLEY
Animal,Dog,Defecating In Public,BRIGHTON
Animal,Dog,,DEAGON
Animal,Cat Trapping,,ELLEN GROVE
Animal,Other Animal,,CHANDLER
Animal,Other Animal,Pest / Feral Animal,CHANDLER
Animal,Attack,Not An Attack,DARRA
Animal,Dog,Fencing Issues,DEAGON
Animal,Cat,,RIVERHILLS
Animal,Cat,,RIVERHILLS
Animal,Cat,,RIVERHILLS
Animal,Other Animal,Nuisance Animal,INALA
Animal,Attack,Attack On A Person,HAWTHORNE
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Attack On A Person,INALA
Animal,Dog,Fencing Issues,HEATHWOOD
Animal,Dog,Fencing Issues,HEATHWOOD
Animal,Dog,Fencing Issues,HEATHWOOD
Animal,Dog,Fencing Issues,HEATHWOOD
Animal,Dog,Fencing Issues,HEATHWOOD
Animal,Dog,Unregistered,ZILLMERE
Animal,Dog,Fencing Issues,CHAPEL HILL
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Cat,,BOONDALL
Animal,Dog,Odour,WYNNUM
Animal,Dog,Defecating In Public,SEVEN HILLS
Animal,Cat,,ASHGROVE
Animal,Other Animal,Pest / Feral Animal,CARINA
Animal,Other Animal,Nuisance Animal,DARRA
Animal,Other Animal,Wild Dog,FERNY GROVE
Animal,Attack,Attack On An Animal,ALGESTER
Animal,Dog,Too Many Animals,MANLY
Animal,Dog,Odour,CARINDALE
Animal,Cat,,BOONDALL
Animal,Attack,Menacing,DURACK
Animal,Dog,,MURARRIE
Animal,Attack,,UPPER BROOKFIELD
Animal,Attack,Menacing,MORNINGSIDE
Animal,Other Animal,Nuisance Animal,SUNNYBANK HILLS
Animal,Attack,Menacing,ASHGROVE
Animal,Cat Trapping,,MANSFIELD
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Dog,,MANSFIELD
Animal,Dog,,FIG TREE POCKET
Animal,Other Animal,Nuisance Animal,KARANA DOWNS
Animal,Cat Trapping,,RUNCORN
Animal,Dog,Defecating In Public,RED HILL
Animal,Attack,Attack On A Person,GEEBUNG
Animal,Attack,Attack On An Animal,MIDDLE PARK
Animal,Dog,Fencing Issues,DARRA
Animal,Attack,Attack On An Animal,CARINA
Animal,Other Animal,Fencing Issues,KARANA DOWNS
Animal,Dog,Fencing Issues,STRETTON
Animal,Other Animal,Nuisance Animal,INALA
Animal,Other Animal,Fox,CHANDLER
Animal,Other Animal,,
Animal,Dog,Odour,BANYO
Animal,Attack,Menacing,NEW FARM
Animal,Attack,Attack On An Animal,THE GAP
Animal,Dog,Fencing Issues,KEPERRA
Animal,Dog,Fencing Issues,JINDALEE
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Dog,Fencing Issues,INALA
Animal,Other Animal,Fox,CHAPEL HILL
Animal,Dog,Fencing Issues,GAYTHORNE
Animal,Dog,Defecating In Public,NATHAN
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Cat Trapping,,YEERONGPILLY
Animal,Dog,,MITCHELTON
Animal,Attack,Not An Attack,SHERWOOD
Animal,Dog,Fencing Issues,CHAPEL HILL
Animal,Other Animal,Fencing Issues,BROOKFIELD
Animal,Other Animal,Fox,CARINA
Animal,Dog,Too Many Animals,HOLLAND PARK
Animal,Other Animal,Fencing Issues,DURACK
Animal,Other Animal,Nuisance Animal,INALA
Animal,Attack,Attack On An Animal,BARDON
Animal,Attack,Attack On A Person,NUNDAH
Animal,Dog,Unregistered,BOONDALL
Animal,Other Animal,Pest / Feral Animal,INALA
Animal,Other Animal,Nuisance Animal,INALA
Animal,Other Animal,Pest / Feral Animal,INALA
Animal,Other Animal,Nuisance Animal,INALA
Animal,Dog,Fencing Issues,BULIMBA
Animal,Attack,Attack On A Person,BALD HILLS
Animal,Dog,Defecating In Public,ASHGROVE
Animal,Other Animal,Nuisance Animal,DOOLANDELLA
Animal,Dog,,CARINDALE
Animal,Other Animal,Pest / Feral Animal,MANLY
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Attack,Attack On An Animal,NUDGEE BEACH
Animal,Dog,Odour,FITZGIBBON
Animal,Cat Trapping,,INALA
Animal,Other Animal,,ROCKLEA
Animal,Other Animal,,OXLEY
Animal,Other Animal,,ROCKLEA
Animal,Attack,Attack On A Person,GREENSLOPES
Animal,Dog,Defecating In Public,EVERTON PARK
Animal,Other Animal,,NUDGEE
Animal,Dog,Too Many Animals,COORPAROO
Animal,Cat,,BRIGHTON
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Defecating In Public,TINGALPA
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Attack,Attack On A Person,ZILLMERE
Animal,Cat Trapping,,WOOLOOWIN
Animal,Dog,Odour,DOOLANDELLA
Animal,Attack,Attack On An Animal,NUDGEE BEACH
Animal,Cat,,KARANA DOWNS
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Attack,Not An Attack,BRISBANE CITY
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Cat Trapping,,TAIGUM
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Dog,Fencing Issues,NUNDAH
Animal,Dog,Defecating In Public,WOOLLOONGABBA
Animal,Cat Trapping,,ALGESTER
Animal,Dog,Defecating In Public,NUDGEE
Animal,Dog,Too Many Animals,MANLY WEST
Animal,Cat Trapping,,MCDOWALL
Animal,Attack,Menacing,KEDRON
Animal,Attack,Attack On A Person,DURACK
Animal,Other Animal,Nuisance Animal,HEATHWOOD
Animal,Dog,Fencing Issues,YERONGA
Animal,Attack,Attack On A Person,DURACK
Animal,Dog,Fencing Issues,GREENSLOPES
Animal,Attack,Attack On An Animal,WINDSOR
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,TOOWONG
Animal,Attack,Attack On A Person,WYNNUM WEST
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Dog,Fencing Issues,GREENSLOPES
Animal,Dog,Fencing Issues,BANYO
Animal,Dog,,ALGESTER
Animal,Cat,,ST LUCIA
Animal,Attack,,FOREST LAKE
Animal,Dog,Fencing Issues,CARINA
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Attack,Attack On An Animal,OXLEY
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Other Animal,Nuisance Animal,KARANA DOWNS
Animal,Dog,Fencing Issues,MURARRIE
Animal,Dog,Fencing Issues,ROCHEDALE
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Other Animal,Too Many Animals,WYNNUM WEST
Animal,Attack,Attack On An Animal,WYNNUM WEST
Animal,Dog,Fencing Issues,MOUNT GRAVATT
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Fencing Issues,CHERMSIDE WEST
Animal,Attack,Menacing,OXLEY
Animal,Other Animal,Nuisance Animal,INALA
Animal,Dog,Fencing Issues,MANLY
Animal,Attack,Attack On A Person,PARKINSON
Animal,Dog,Fencing Issues,HEATHWOOD
Animal,Dog,,TAIGUM
Animal,Cat,,BRACKEN RIDGE
Animal,Attack,,ASHGROVE
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Fencing Issues,BELLBOWRIE
Animal,Attack,Menacing,STAFFORD
Animal,Dog,Fencing Issues,ALGESTER
Animal,Cat Trapping,,BULIMBA
Animal,Cat Trapping,,NEWMARKET
Animal,Dog,Too Many Animals,FAIRFIELD
Animal,Other Animal,,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,MOOROOKA
Animal,Other Animal,Nuisance Animal,KURABY
Animal,Cat,,WOOLLOONGABBA
Animal,Attack,Not An Attack,NEW FARM
Animal,Attack,Not An Attack,ANNERLEY
Animal,Dog,,ZILLMERE
Animal,Cat Trapping,,SANDGATE
Animal,Attack,Attack On A Person,ROCHEDALE
Animal,Cat Trapping,,DREWVALE
Animal,Other Animal,Feral Goat,BRIDGEMAN DOWNS
Animal,Cat,,BOONDALL
Animal,Attack,Attack On An Animal,RICHLANDS
Animal,Dog,Too Many Animals,WYNNUM
Animal,Dog,,CHAPEL HILL
Animal,Dog,Fencing Issues,CHAPEL HILL
Animal,Attack,Not An Attack,GUMDALE
Animal,Attack,Attack On An Animal,PULLENVALE
Animal,Cat,,STAFFORD
Animal,Attack,Attack On An Animal,MITCHELTON
Animal,Attack,Attack On An Animal,CARINA
Animal,Cat,,MORNINGSIDE
Animal,Dog,Odour,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Attack,Dangerous,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS
Animal,Attack,Attack On A Person,RUNCORN
Animal,Dog,Too Many Animals,NATHAN
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Attack,Attack On An Animal,GRANGE
Animal,Other Animal,Odour,INALA
Animal,Attack,Attack On An Animal,UPPER BROOKFIELD
Animal,Other Animal,Pest / Feral Animal,INALA
Animal,Dog,Fencing Issues,BULIMBA
Animal,Other Animal,Fox,NUNDAH
Animal,Attack,Attack On A Person,GORDON PARK
Animal,Cat,,BOONDALL
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Dog,,YEERONGPILLY
Animal,Other Animal,Nuisance Animal,WYNNUM WEST
Animal,Other Animal,Fox,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,NATHAN
Animal,Dog,Fencing Issues,DARRA
Animal,Dog,Fencing Issues,DARRA
Animal,Dog,Fencing Issues,FITZGIBBON
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,DARRA
Animal,Dog,Fencing Issues,RUNCORN
Animal,Attack,Attack On An Animal,RUNCORN
Animal,Attack,Attack On A Person,CALAMVALE
Animal,Attack,Not An Attack,CALAMVALE
Animal,Other Animal,Nuisance Animal,ASPLEY
Animal,Other Animal,Nuisance Animal,ANNERLEY
Animal,Dog,Defecating In Public,ASHGROVE
Animal,Dog,Fencing Issues,CARINDALE
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,,HEMMANT
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,ROCKLEA
Animal,Dog,Fencing Issues,KANGAROO POINT
Animal,Attack,Attack On An Animal,FOREST LAKE
Animal,Attack,Attack On A Person,COOPERS PLAINS
Animal,Other Animal,Fencing Issues,KARAWATHA
Animal,Attack,Menacing,STAFFORD
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Attack,Attack On An Animal,RED HILL
Animal,Attack,,ELLEN GROVE
Animal,Dog,Fencing Issues,INALA
Animal,Cat Trapping,,HOLLAND PARK WEST
Animal,Attack,Attack On An Animal,ASHGROVE
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Dog,Defecating In Public,TARINGA
Animal,Attack,Attack On An Animal,DARRA
Animal,Dog,Unregistered,ZILLMERE
Animal,Attack,Attack On A Person,BANYO
Animal,Other Animal,Fox,MOOROOKA
Animal,Attack,Attack On A Person,PINKENBA
Animal,Dog,Fencing Issues,ROCHEDALE
Animal,Dog,Fencing Issues,ROCHEDALE
Animal,Dog,Fencing Issues,ROCHEDALE
Animal,Dog,Fencing Issues,ROCHEDALE
Animal,Dog,Fencing Issues,ROCHEDALE
Animal,Cat Trapping,,FOREST LAKE
Animal,Dog,Unregistered,SUNNYBANK
Animal,Attack,Attack On A Person,TARRAGINDI
Animal,Other Animal,Nuisance Animal,ASPLEY
Animal,Attack,Not An Attack,YEERONGPILLY
Animal,Cat Trapping,,WYNNUM WEST
Animal,Attack,Not An Attack,SUNNYBANK
Animal,Dog,Fencing Issues,GEEBUNG
Animal,Dog,Defecating In Public,INALA
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Nuisance Animal,UPPER BROOKFIELD
Animal,Other Animal,,MOUNT COOT-THA
Animal,Other Animal,Nuisance Animal,RIVERHILLS
Animal,Other Animal,Nuisance Animal,WYNNUM WEST
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Attack,,OXLEY
Animal,Cat Trapping,,BANYO
Animal,Attack,Attack On A Person,CANNON HILL
Animal,Dog,Fencing Issues,ASPLEY
Animal,Attack,Attack On An Animal,KEDRON
Animal,Other Animal,Defecating In Public,BELLBOWRIE
Animal,Dog,Fencing Issues,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,DURACK
Animal,Dog,Too Many Animals,KANGAROO POINT
Animal,Dog,Fencing Issues,PULLENVALE
Animal,Attack,Attack On An Animal,FOREST LAKE
Animal,Dog,Too Many Animals,NEWMARKET
Animal,Dog,Unregistered,ELLEN GROVE
Animal,Attack,Not An Attack,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Attack,Attack On An Animal,NORMAN PARK
Animal,Attack,Attack On A Person,GEEBUNG
Animal,Dog,Defecating In Public,MOUNT GRAVATT EAST
Animal,Other Animal,Fox,NORMAN PARK
Animal,Dog,Fencing Issues,OXLEY
Animal,Cat Trapping,,MCDOWALL
Animal,Dog,Too Many Animals,HOLLAND PARK WEST
Animal,Dog,Too Many Animals,HOLLAND PARK WEST
Animal,Attack,Attack On An Animal,GAYTHORNE
Animal,Dog,Fencing Issues,LUTWYCHE
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Attack,Attack On An Animal,MANLY WEST
Animal,Dog,Too Many Animals,BANYO
Animal,Dog,Too Many Animals,BANYO
Animal,Dog,Too Many Animals,BANYO
Animal,Other Animal,Pest / Feral Animal,FAIRFIELD
Animal,Other Animal,Pest / Feral Animal,WYNNUM WEST
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Other Animal,Deer,JINDALEE
Animal,Attack,Attack On An Animal,NEW FARM
Animal,Dog,Fencing Issues,WINDSOR
Animal,Dog,Fencing Issues,CORINDA
Animal,Attack,Attack On A Person,MANLY WEST
Animal,Attack,Menacing,BARDON
Animal,Cat Trapping,,ENOGGERA
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Other Animal,Too Many Animals,ELLEN GROVE
Animal,Dog,Odour,UPPER MOUNT GRAVATT
Animal,Attack,Attack On An Animal,STAFFORD
Animal,Attack,Menacing,OXLEY
Animal,Cat,,MOUNT GRAVATT EAST
Animal,Attack,Not An Attack,INALA
Animal,Attack,Not An Attack,SUNNYBANK
Animal,Dog,Fencing Issues,GORDON PARK
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,HIGHGATE HILL
Animal,Cat,,MOUNT GRAVATT EAST
Animal,Attack,Not An Attack,FAIRFIELD
Animal,Other Animal,,BANYO
Animal,Other Animal,,RED HILL
Animal,Dog,Fencing Issues,BARDON
Animal,Attack,,ELLEN GROVE
Animal,Dog,,CARINDALE
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,,ACACIA RIDGE
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Dog,Fencing Issues,TENNYSON
Animal,Attack,Attack On An Animal,HOLLAND PARK
Animal,Cat,,MOGGILL
Animal,Attack,Not An Attack,SINNAMON PARK
Animal,Attack,Menacing,CHERMSIDE WEST
Animal,Attack,Attack On An Animal,BANYO
Animal,Other Animal,Fox,ANSTEAD
Animal,Other Animal,Fox,COORPAROO
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,NUNDAH
Animal,Dog,Fencing Issues,NUNDAH
Animal,Dog,Fencing Issues,UPPER KEDRON
Animal,Dog,Defecating In Public,KEDRON
Animal,Attack,Menacing,HENDRA
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Attack,Menacing,MURARRIE
Animal,Attack,Not An Attack,ASHGROVE
Animal,Attack,Attack On An Animal,THE GAP
Animal,Cat Trapping,,RICHLANDS
Animal,Cat,,CARSELDINE
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Attack,Attack On A Person,NORMAN PARK
Animal,Cat Trapping,,INALA
Animal,Attack,Attack On An Animal,ANSTEAD
Animal,Attack,Not An Attack,MIDDLE PARK
Animal,Attack,Menacing,MIDDLE PARK
Animal,Attack,Attack On An Animal,STAFFORD
Animal,Attack,Attack On An Animal,THE GAP
Animal,Other Animal,Fencing Issues,NEW FARM
Animal,Dog,Fencing Issues,YERONGA
Animal,Dog,Fencing Issues,PARKINSON
Animal,Cat Trapping,,BOONDALL
Animal,Dog,Defecating In Public,PARKINSON
Animal,Dog,Fencing Issues,STAFFORD
Animal,Attack,Not An Attack,INDOOROOPILLY
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Other Animal,Nuisance Animal,HEATHWOOD
Animal,Attack,Not An Attack,ACACIA RIDGE
Animal,Other Animal,Odour,HEMMANT
Animal,Dog,Fencing Issues,ROCKLEA
Animal,Cat Trapping,,SALISBURY
Animal,Cat Trapping,,FOREST LAKE
Animal,Cat,,FERNY GROVE
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Cat Trapping,,INALA
Animal,Cat Trapping,,INALA
Animal,Attack,Attack On A Person,WYNNUM
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Dog,Fencing Issues,WYNNUM
Animal,Cat Trapping,,ASCOT
Animal,Dog,Odour,KEPERRA
Animal,Dog,Odour,KEPERRA
Animal,Attack,Attack On An Animal,NORMAN PARK
Animal,Attack,Attack On An Animal,HIGHGATE HILL
Animal,Attack,Menacing,KEPERRA
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Other Animal,Nuisance Animal,NEW FARM
Animal,Dog,Fencing Issues,NUNDAH
Animal,Dog,Defecating In Public,FITZGIBBON
Animal,Attack,Attack On An Animal,BARDON
Animal,Cat Trapping,,DURACK
Animal,Cat,,HAMILTON
Animal,Dog,Fencing Issues,TOOWONG
Animal,Other Animal,Fox,GUMDALE
Animal,Attack,Attack On A Person,MOUNT GRAVATT EAST
Animal,Cat Trapping,,ALGESTER
Animal,Dog,Too Many Animals,MOUNT CROSBY
Animal,Dog,Too Many Animals,MOUNT CROSBY
Animal,Dog,Too Many Animals,MOUNT CROSBY
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Cat Trapping,,MACGREGOR
Animal,Cat,,ACACIA RIDGE
Animal,Dog,Fencing Issues,ASCOT
Animal,Other Animal,Fox,MOUNT CROSBY
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,WINDSOR
Animal,Dog,Fencing Issues,WINDSOR
Animal,Cat Trapping,,BOONDALL
Animal,Attack,Attack On A Person,CANNON HILL
Animal,Attack,Attack On A Person,CANNON HILL
Animal,Dog,Fencing Issues,CANNON HILL
Animal,Cat Trapping,,FERNY GROVE
Animal,Cat,,BROOKFIELD
Animal,Cat,,BROOKFIELD
Animal,Cat Trapping,,MACGREGOR
Animal,Other Animal,Nuisance Animal,YEERONGPILLY
Animal,Dog,Fencing Issues,DEAGON
Animal,Attack,Attack On An Animal,UPPER BROOKFIELD
Animal,Attack,Attack On An Animal,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,OXLEY
Animal,Cat,,ZILLMERE
Animal,Attack,Attack On A Person,MOUNT GRAVATT
Animal,Other Animal,Nuisance Animal,MOOROOKA
Animal,Attack,Attack On A Person,GEEBUNG
Animal,Cat,,NUDGEE
Animal,Attack,Attack On An Animal,HEMMANT
Animal,Dog,Too Many Animals,WYNNUM
Animal,Dog,Too Many Animals,WYNNUM
Animal,Other Animal,Fox,HOLLAND PARK WEST
Animal,Other Animal,Fox,CHELMER
Animal,Other Animal,Fox,CHELMER
Animal,Other Animal,Too Many Animals,BARDON
Animal,Other Animal,Nuisance Animal,BRACKEN RIDGE
Animal,Attack,Attack On A Person,ZILLMERE
Animal,Other Animal,Fox,SUNNYBANK HILLS
Animal,Cat Trapping,,MOUNT GRAVATT EAST
Animal,Attack,Attack On A Person,MANLY WEST
Animal,Dog,Fencing Issues,COORPAROO
Animal,Dog,Too Many Animals,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Attack,Attack On A Person,BANYO
Animal,Attack,Attack On A Person,BANYO
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,Unregistered,HEMMANT
Animal,Attack,Attack On A Person,HOLLAND PARK
Animal,Dog,Too Many Animals,HOLLAND PARK WEST
Animal,Attack,Menacing,SEVEN HILLS
Animal,Attack,Attack On A Person,HOLLAND PARK WEST
Animal,Attack,Attack On A Person,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Other Animal,,KEPERRA
Animal,Attack,Attack On An Animal,MOOROOKA
Animal,Dog,Fencing Issues,MOOROOKA
Animal,Other Animal,Nuisance Animal,GAYTHORNE
Animal,Attack,Attack On An Animal,GRANGE
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Other Animal,Deer,WESTLAKE
Animal,Cat Trapping,,RUNCORN
Animal,Dog,Defecating In Public,MOOROOKA
Animal,Dog,Fencing Issues,MOOROOKA
Animal,Attack,Attack On An Animal,STAFFORD HEIGHTS
Animal,Other Animal,Deer,BROOKFIELD
Animal,Dog,Defecating In Public,OXLEY
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Other Animal,Fox,ROCHEDALE
Animal,Dog,,HENDRA
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Dog,Defecating In Public,BARDON
Animal,Dog,Fencing Issues,WILSTON
Animal,Cat Trapping,,THE GAP
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,TARINGA
Animal,Other Animal,Nuisance Animal,WYNNUM WEST
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,NUDGEE
Animal,Attack,Attack On A Person,ROCHEDALE
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Cat Trapping,,BRISBANE CITY
Animal,Attack,Menacing,WINDSOR
Animal,Cat Trapping,,BOONDALL
Animal,Dog,,UPPER MOUNT GRAVATT
Animal,Other Animal,Too Many Animals,HOLLAND PARK
Animal,Other Animal,Fox,BURBANK
Animal,Other Animal,Wild Dog,BROOKFIELD
Animal,Other Animal,,BANYO
Animal,Attack,Attack On An Animal,DURACK
