Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Attack,Attack On A Person,CANNON HILL
Animal,Other Animal,Fencing Issues,MORNINGSIDE
Animal,Attack,Attack On A Person,BOONDALL
Animal,Dog,Fencing Issues,ROCKLEA
Animal,Dog,Fencing Issues,ROCKLEA
Animal,Cat Trapping,,HERSTON
Animal,Attack,Not An Attack,TARRAGINDI
Animal,Dog,Unregistered,DURACK
Animal,Other Animal,Fox,TARRAGINDI
Animal,Attack,Attack On An Animal,MURARRIE
Animal,Attack,Attack On An Animal,KALINGA
Animal,Cat Trapping,,WYNNUM
Animal,Attack,Attack On An Animal,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,CARINA
Animal,Dog,Defecating In Public,WISHART
Animal,Dog,Fencing Issues,DARRA
Animal,Dog,Fencing Issues,TINGALPA
Animal,Attack,Attack On An Animal,RED HILL
Animal,Dog,Fencing Issues,PULLENVALE
Animal,Cat Trapping,,BELMONT
Animal,Attack,Not An Attack,INALA
Animal,Attack,Not An Attack,SUNNYBANK HILLS
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Other Animal,Fox,THE GAP
Animal,Dog,Defecating In Public,COOPERS PLAINS
Animal,Attack,Attack On An Animal,MOOROOKA
Animal,Attack,Attack On An Animal,KANGAROO POINT
Animal,Other Animal,Feral Goat,BRIDGEMAN DOWNS
Animal,Attack,Attack On An Animal,BOONDALL
Animal,Attack,Not An Attack,COORPAROO
Animal,Other Animal,Deer,ANSTEAD
Animal,Dog,Fencing Issues,NUDGEE
Animal,Cat Trapping,,YERONGA
Animal,Dog,Fencing Issues,HENDRA
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS
Animal,Dog,Fencing Issues,DEAGON
Animal,Cat Trapping,,WYNNUM
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Other Animal,Rabbit,RED HILL
Animal,Attack,Attack On A Person,GEEBUNG
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS
Animal,Attack,Menacing,BALMORAL
Animal,Dog,Fencing Issues,BARDON
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,THE GAP
Animal,Attack,Attack On An Animal,MOOROOKA
Animal,Other Animal,Deer,KHOLO
Animal,Dog,Fencing Issues,BULIMBA
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Dog,Too Many Animals,NORTHGATE
Animal,Dog,Fencing Issues,NUDGEE BEACH
Animal,Cat Trapping,,DURACK
Animal,Dog,Fencing Issues,FERNY GROVE
Animal,Attack,Not An Attack,WYNNUM WEST
Animal,Other Animal,Nuisance Animal,RED HILL
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Cat Trapping,,RED HILL
Animal,Dog,Fencing Issues,SALISBURY
Animal,Attack,Attack On A Person,GREENSLOPES
Animal,Attack,Attack On A Person,FORTITUDE VALLEY
Animal,Dog,Fencing Issues,GREENSLOPES
Animal,Dog,Fencing Issues,STAFFORD
Animal,Attack,Attack On A Person,DREWVALE
Animal,Other Animal,Rabbit,RED HILL
Animal,Attack,Attack On An Animal,EVERTON PARK
Animal,Attack,Attack On An Animal,COORPAROO
Animal,Attack,Attack On An Animal,HOLLAND PARK WEST
Animal,Attack,Attack On A Person,CARSELDINE
Animal,Dog,Fencing Issues,ALGESTER
Animal,Attack,Attack On A Person,CHAPEL HILL
Animal,Dog,Unregistered,
Animal,Dog,Unregistered,
Animal,Dog,Fencing Issues,WINDSOR
Animal,Other Animal,Fox,COOPERS PLAINS
Animal,Attack,Attack On An Animal,WYNNUM WEST
Animal,Attack,Attack On A Person,INALA
Animal,Dog,Unregistered,ALBION
Animal,Attack,Not An Attack,RED HILL
Animal,Dog,Fencing Issues,CHERMSIDE
Animal,Dog,Fencing Issues,DEAGON
Animal,Dog,Unregistered,ST LUCIA
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Attack,Attack On An Animal,THE GAP
Animal,Attack,Attack On An Animal,ALDERLEY
Animal,Dog,Fencing Issues,JINDALEE
Animal,Dog,Unregistered,SUNNYBANK
Animal,Attack,Attack On An Animal,BRIDGEMAN DOWNS
Animal,Attack,Attack On An Animal,CALAMVALE
Animal,Attack,Attack On An Animal,SALISBURY
Animal,Other Animal,Nuisance Animal,ANSTEAD
Animal,Attack,Attack On An Animal,SANDGATE
Animal,Cat Trapping,,MANLY
Animal,Attack,Not An Attack,TINGALPA
Animal,Attack,Attack On A Person,MOGGILL
Animal,Attack,Menacing,MORNINGSIDE
Animal,Cat Trapping,,MANSFIELD
Animal,Dog,Defecating In Public,MCDOWALL
Animal,Dog,Fencing Issues,SEVEN HILLS
Animal,Cat Trapping,,INALA
Animal,Cat,,STAFFORD
Animal,Attack,Menacing,INALA
Animal,Dog,Fencing Issues,CAMP HILL
Animal,Dog,Unregistered,SUNNYBANK
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Attack,Attack On An Animal,MOOROOKA
Animal,Dog,Too Many Animals,BRACKEN RIDGE
Animal,Dog,Fencing Issues,SUMNER
Animal,Dog,Fencing Issues,DARRA
Animal,Attack,Not An Attack,HEMMANT
Animal,Other Animal,Pest / Feral Animal,PARKINSON
Animal,Attack,Attack On A Person,BALMORAL
Animal,Attack,Not An Attack,MCDOWALL
Animal,Attack,Not An Attack,TARRAGINDI
Animal,Cat,,UPPER MOUNT GRAVATT
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Other Animal,Rabbit,RED HILL
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Attack,Not An Attack,DREWVALE
Animal,Attack,,CHELMER
Animal,Attack,Menacing,FOREST LAKE
Animal,Other Animal,Too Many Animals,BARDON
Animal,Other Animal,Fox,CARINDALE
Animal,Attack,Attack On A Person,TARRAGINDI
Animal,Cat Trapping,,THE GAP
Animal,Dog,Fencing Issues,WAKERLEY
Animal,Other Animal,Fox,WILLAWONG
Animal,Other Animal,Fox,KHOLO
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Dog,Fencing Issues,INALA
Animal,Cat,,CLAYFIELD
Animal,Dog,Defecating In Public,ASPLEY
Animal,Attack,Attack On A Person,INALA
Animal,Dog,Fencing Issues,CHERMSIDE WEST
Animal,Dog,Fencing Issues,GRANGE
Animal,Attack,Attack On A Person,WESTLAKE
Animal,Attack,Menacing,CARINA HEIGHTS
Animal,Dog,Fencing Issues,MOUNT CROSBY
Animal,Attack,Attack On An Animal,KENMORE
Animal,Attack,Not An Attack,TINGALPA
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Cat,,KURABY
Animal,Attack,Not An Attack,PULLENVALE
Animal,Attack,Attack On An Animal,RUNCORN
Animal,Other Animal,Odour,OXLEY
Animal,Dog,Fencing Issues,RIVERHILLS
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,STAFFORD
Animal,Other Animal,Nuisance Animal,SANDGATE
Animal,Cat,,HEATHWOOD
Animal,Cat Trapping,,MOUNT GRAVATT EAST
Animal,Cat,,BOONDALL
Animal,Other Animal,Fox,FITZGIBBON
Animal,Dog,Fencing Issues,ASPLEY
Animal,Dog,Unregistered,DARRA
Animal,Attack,Attack On An Animal,JINDALEE
Animal,Other Animal,Odour,ACACIA RIDGE
Animal,Dog,Odour,GRANGE
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Other Animal,Rabbit,RED HILL
Animal,Dog,Fencing Issues,MORNINGSIDE
Animal,Other Animal,Fox,ROCKLEA
Animal,Dog,Odour,KURABY
Animal,Dog,Odour,TOOWONG
Animal,Cat Trapping,,BOONDALL
Animal,Dog,Fencing Issues,GORDON PARK
Animal,Attack,Attack On An Animal,MOOROOKA
Animal,Cat Trapping,,DURACK
Animal,Other Animal,Fencing Issues,PULLENVALE
Animal,Dog,Odour,BOONDALL
Animal,Attack,Attack On A Person,SALISBURY
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Cat,,BELMONT
Animal,Attack,Attack On A Person,UPPER KEDRON
Animal,Dog,Fencing Issues,CHERMSIDE WEST
Animal,Cat Trapping,,TARINGA
Animal,Attack,Attack On An Animal,HOLLAND PARK WEST
Animal,Other Animal,Fox,GUMDALE
Animal,Other Animal,Fox,SEVEN HILLS
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS
Animal,Attack,Not An Attack,CANNON HILL
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Attack,Attack On An Animal,ANNERLEY
Animal,Dog,Fencing Issues,WINDSOR
Animal,Dog,Fencing Issues,CARINDALE
Animal,Dog,Fencing Issues,CARINDALE
Animal,Dog,Defecating In Public,CHERMSIDE
Animal,Other Animal,Deer,ANSTEAD
Animal,Dog,Odour,SUNNYBANK
Animal,Attack,Menacing,WAVELL HEIGHTS
Animal,Other Animal,Deer,UPPER BROOKFIELD
Animal,Dog,Defecating In Public,UPPER MOUNT GRAVATT
Animal,Dog,Unregistered,BRIGHTON
Animal,Attack,Not An Attack,ELLEN GROVE
Animal,Attack,Menacing,WAKERLEY
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Cat Trapping,,HOLLAND PARK
Animal,Cat Trapping,,GRACEVILLE
Animal,Other Animal,Fox,BURBANK
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Cat Trapping,,NUNDAH
Animal,Cat Trapping,,KENMORE
Animal,Dog,Too Many Animals,BRIDGEMAN DOWNS
Animal,Dog,Odour,MANSFIELD
Animal,Dog,Fencing Issues,ASPLEY
Animal,Attack,Attack On An Animal,SALISBURY
Animal,Attack,Menacing,NORMAN PARK
Animal,Other Animal,Fox,MOOROOKA
Animal,Cat Trapping,,MANLY WEST
Animal,Attack,Attack On A Person,ACACIA RIDGE
Animal,Cat Trapping,,WINDSOR
Animal,Other Animal,Odour,UPPER MOUNT GRAVATT
Animal,Cat,,STAFFORD HEIGHTS
Animal,Attack,Attack On An Animal,MOUNT GRAVATT
Animal,Other Animal,Fox,MOUNT OMMANEY
Animal,Dog,Defecating In Public,THE GAP
Animal,Attack,Attack On An Animal,EVERTON PARK
Animal,Attack,Not An Attack,EIGHT MILE PLAINS
Animal,Attack,Attack On An Animal,HAWTHORNE
Animal,Dog,Too Many Animals,STAFFORD
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Attack,Attack On A Person,WISHART
Animal,Dog,Fencing Issues,YERONGA
Animal,Dog,Odour,WOOLLOONGABBA
Animal,Cat Trapping,,SUNNYBANK
Animal,Attack,Attack On An Animal,NUDGEE
Animal,Dog,Defecating In Public,WAVELL HEIGHTS
Animal,Other Animal,Nuisance Animal,ACACIA RIDGE
Animal,Attack,Attack On An Animal,CHERMSIDE
Animal,Cat,,MOOROOKA
Animal,Other Animal,Fox,THE GAP
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Attack,Attack On A Person,MITCHELTON
Animal,Other Animal,Fox,ASPLEY
Animal,Other Animal,Fencing Issues,MOGGILL
Animal,Other Animal,Odour,MOGGILL
Animal,Attack,Attack On An Animal,COOPERS PLAINS
Animal,Dog,Odour,TOOWONG
Animal,Cat Trapping,,TARRAGINDI
Animal,Attack,Attack On A Person,BALMORAL
Animal,Attack,Attack On An Animal,BALD HILLS
Animal,Attack,Attack On An Animal,PADDINGTON
Animal,Other Animal,Nuisance Animal,INALA
Animal,Dog,Fencing Issues,CHERMSIDE
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Dog,Fencing Issues,FITZGIBBON
Animal,Dog,Fencing Issues,ROCHEDALE
Animal,Other Animal,Nuisance Animal,ANNERLEY
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Cat,,OXLEY
Animal,Cat Trapping,,ZILLMERE
Animal,Dog,Fencing Issues,ROCKLEA
Animal,Cat Trapping,,HEATHWOOD
Animal,Attack,Attack On A Person,SALISBURY
Animal,Other Animal,Nuisance Animal,NUNDAH
Animal,Dog,Odour,ASCOT
Animal,Attack,Attack On A Person,MOUNT GRAVATT EAST
Animal,Attack,Menacing,BRIGHTON
Animal,Dog,Unregistered,FIG TREE POCKET
Animal,Other Animal,Nuisance Animal,COORPAROO
Animal,Attack,Attack On A Person,ASHGROVE
Animal,Attack,Attack On A Person,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,BRISBANE CITY
Animal,Cat Trapping,,ST LUCIA
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On An Animal,NUDGEE
Animal,Dog,Too Many Animals,ACACIA RIDGE
Animal,Dog,Fencing Issues,CHANDLER
Animal,Dog,Defecating In Public,MITCHELTON
Animal,Other Animal,Fencing Issues,BALD HILLS
Animal,Attack,Attack On A Person,CALAMVALE
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Attack,Attack On A Person,HOLLAND PARK
Animal,Cat Trapping,,JINDALEE
Animal,Cat Trapping,,INALA
Animal,Dog,Unregistered,TOOWONG
Animal,Other Animal,Fox,RIVERHILLS
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Dog,Fencing Issues,NUDGEE
Animal,Cat,,BRACKEN RIDGE
Animal,Attack,Attack On A Person,GREENSLOPES
Animal,Dog,Fencing Issues,BROOKFIELD
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Cat Trapping,,SUNNYBANK
Animal,Other Animal,Deer,PULLENVALE
Animal,Other Animal,Nuisance Animal,BROOKFIELD
Animal,Dog,Too Many Animals,PADDINGTON
Animal,Attack,Attack On A Person,EIGHT MILE PLAINS
Animal,Dog,Fencing Issues,MANLY
Animal,Attack,Not An Attack,CHANDLER
Animal,Other Animal,Fox,MOOROOKA
Animal,Cat,,CLAYFIELD
Animal,Dog,Unregistered,CANNON HILL
Animal,Dog,Unregistered,CANNON HILL
Animal,Attack,Not An Attack,SUNNYBANK
Animal,Attack,Attack On An Animal,PULLENVALE
Animal,Dog,Unregistered,CHAPEL HILL
Animal,Other Animal,Rabbit,RED HILL
Animal,Attack,Attack On A Person,CHERMSIDE WEST
Animal,Other Animal,Fox,CHELMER
Animal,Cat Trapping,,ANNERLEY
Animal,Dog,Defecating In Public,PADDINGTON
Animal,Attack,Attack On A Person,AUCHENFLOWER
Animal,Attack,Attack On A Person,ELLEN GROVE
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Attack,Attack On A Person,SHERWOOD
Animal,Dog,Fencing Issues,BULIMBA
Animal,Dog,Fencing Issues,CORINDA
Animal,Attack,Not An Attack,CORINDA
Animal,Other Animal,Fox,MOGGILL
Animal,Dog,Too Many Animals,WACOL
Animal,Attack,Not An Attack,ACACIA RIDGE
Animal,Attack,Menacing,WYNNUM
Animal,Other Animal,Odour,JAMBOREE HEIGHTS
Animal,Cat,,ACACIA RIDGE
Animal,Dog,Defecating In Public,BRIDGEMAN DOWNS
Animal,Attack,Not An Attack,WISHART
Animal,Attack,Attack On An Animal,WOOLOOWIN
Animal,Dog,Defecating In Public,NEW FARM
Animal,Dog,Unregistered,WYNNUM WEST
Animal,Attack,Attack On An Animal,HEMMANT
Animal,Cat Trapping,,ANNERLEY
Animal,Other Animal,Nuisance Animal,BRACKEN RIDGE
Animal,Dog,Defecating In Public,HERSTON
Animal,Attack,Attack On A Person,SALISBURY
Animal,Dog,Insufficient Space,WACOL
Animal,Cat,,DEAGON
Animal,Dog,Too Many Animals,BOONDALL
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Other Animal,Fox,MOUNT GRAVATT
Animal,Other Animal,Fox,MOUNT CROSBY
Animal,Other Animal,Deer,PULLENVALE
Animal,Cat Trapping,,RICHLANDS
Animal,Cat,,ACACIA RIDGE
Animal,Dog,Fencing Issues,COORPAROO
Animal,Dog,Defecating In Public,CLAYFIELD
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Other Animal,Nuisance Animal,CARINDALE
Animal,Dog,Defecating In Public,WEST END
Animal,Other Animal,Fox,CAMP HILL
Animal,Attack,Attack On An Animal,NEWSTEAD
Animal,Dog,Fencing Issues,WYNNUM
Animal,Other Animal,Fox,ANSTEAD
Animal,Attack,Attack On An Animal,PULLENVALE
Animal,Cat,,MOUNT GRAVATT EAST
Animal,Cat Trapping,,CHANDLER
Animal,Dog,Fencing Issues,CHERMSIDE
Animal,Dog,Fencing Issues,SALISBURY
Animal,Dog,Fencing Issues,SALISBURY
Animal,Cat Trapping,,BULIMBA
Animal,Dog,Defecating In Public,THE GAP
Animal,Attack,Attack On A Person,ACACIA RIDGE
Animal,Attack,Menacing,HAWTHORNE
Animal,Other Animal,Pest / Feral Animal,FOREST LAKE
Animal,Cat Trapping,,EIGHT MILE PLAINS
Animal,Dog,Unregistered,HOLLAND PARK WEST
Animal,Dog,Unregistered,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,SALISBURY
Animal,Other Animal,Pest / Feral Animal,ACACIA RIDGE
Animal,Dog,Unregistered,WESTLAKE
Animal,Dog,Unregistered,BRIGHTON
Animal,Cat Trapping,,BOONDALL
Animal,Attack,Attack On A Person,WYNNUM
Animal,Attack,Attack On An Animal,FOREST LAKE
Animal,Other Animal,Too Many Animals,HOLLAND PARK WEST
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Cat,,WYNNUM WEST
Animal,Dog,Fencing Issues,CARINA
Animal,Cat Trapping,,EVERTON PARK
Animal,Dog,Odour,FOREST LAKE
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Dog,Defecating In Public,DUTTON PARK
Animal,Dog,Too Many Animals,ZILLMERE
Animal,Other Animal,Fox,BELLBOWRIE
Animal,Attack,Attack On A Person,WYNNUM
Animal,Attack,Attack On A Person,ROCKLEA
Animal,Other Animal,Nuisance Animal,BANYO
Animal,Dog,Defecating In Public,BROOKFIELD
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Dog,Fencing Issues,MOOROOKA
Animal,Other Animal,Pest / Feral Animal,KALINGA
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Dog,Unregistered,FOREST LAKE
Animal,Dog,Unregistered,FOREST LAKE
Animal,Dog,Too Many Animals,FOREST LAKE
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,ROCKLEA
Animal,Attack,Not An Attack,HOLLAND PARK
Animal,Dog,Unregistered,BELLBOWRIE
Animal,Dog,Fencing Issues,COOPERS PLAINS
Animal,Dog,Fencing Issues,NUNDAH
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Dog,Too Many Animals,CHERMSIDE
Animal,Attack,Menacing,NORTHGATE
Animal,Attack,Attack On An Animal,WISHART
Animal,Attack,Attack On An Animal,NUNDAH
Animal,Cat Trapping,,NUDGEE BEACH
Animal,Attack,Attack On An Animal,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Dog,Fencing Issues,SANDGATE
Animal,Other Animal,Nuisance Animal,MOUNT GRAVATT EAST
Animal,Other Animal,Nuisance Animal,CHERMSIDE
Animal,Dog,Defecating In Public,CARSELDINE
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Dog,Fencing Issues,STAFFORD
Animal,Attack,Not An Attack,STAFFORD
Animal,Attack,Not An Attack,EAST BRISBANE
Animal,Other Animal,Fox,PINJARRA HILLS
Animal,Dog,Defecating In Public,DARRA
Animal,Dog,Defecating In Public,DARRA
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Dog,Fencing Issues,TINGALPA
Animal,Other Animal,Fox,CARINDALE
Animal,Other Animal,Fox,HEMMANT
Animal,Cat Trapping,,SUNNYBANK HILLS
Animal,Dog,Unregistered,RIVERHILLS
Animal,Dog,Defecating In Public,RED HILL
Animal,Dog,Defecating In Public,BRACKEN RIDGE
Animal,Attack,Attack On A Person,INALA
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Dog,Fencing Issues,DARRA
Animal,Dog,Defecating In Public,FOREST LAKE
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Dog,Fencing Issues,GEEBUNG
Animal,Attack,Attack On An Animal,MANLY
Animal,Dog,Fencing Issues,CAMP HILL
Animal,Other Animal,Fox,ANSTEAD
Animal,Other Animal,Fox,BOONDALL
Animal,Other Animal,Fox,NUDGEE
Animal,Dog,Fencing Issues,PINJARRA HILLS
Animal,Dog,Fencing Issues,WYNNUM
Animal,Other Animal,Wild Dog,KHOLO
Animal,Dog,Fencing Issues,WINDSOR
Animal,Dog,Fencing Issues,WINDSOR
Animal,Other Animal,Fox,BELMONT
Animal,Attack,Attack On An Animal,CANNON HILL
Animal,Attack,Attack On A Person,SANDGATE
Animal,Attack,Attack On A Person,CHELMER
Animal,Dog,Fencing Issues,KEDRON
Animal,Other Animal,Pest / Feral Animal,SANDGATE
Animal,Attack,Not An Attack,GORDON PARK
Animal,Dog,Too Many Animals,CHERMSIDE WEST
Animal,Attack,Attack On An Animal,BULIMBA
Animal,Cat,,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Attack,Attack On A Person,GREENSLOPES
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Other Animal,Fox,SANDGATE
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Cat Trapping,,MOUNT GRAVATT
Animal,Dog,Fencing Issues,
Animal,Dog,Insufficient Space,BROOKFIELD
Animal,Attack,Not An Attack,BROOKFIELD
Animal,Dog,Fencing Issues,TOOWONG
Animal,Attack,Not An Attack,ASCOT
Animal,Attack,Attack On A Person,WYNNUM
Animal,Other Animal,Fencing Issues,DARRA
Animal,Attack,Attack On A Person,GRACEVILLE
Animal,Attack,Not An Attack,BRIGHTON
Animal,Attack,Attack On An Animal,MACGREGOR
Animal,Other Animal,Nuisance Animal,INALA
Animal,Other Animal,Fox,BOONDALL
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On An Animal,ALGESTER
Animal,Cat Trapping,,HOLLAND PARK
Animal,Other Animal,Fox,CHERMSIDE WEST
Animal,Attack,Attack On A Person,CARINA HEIGHTS
Animal,Attack,Attack On An Animal,CHERMSIDE WEST
Animal,Dog,Fencing Issues,MCDOWALL
Animal,Dog,Fencing Issues,FITZGIBBON
Animal,Dog,Defecating In Public,BROOKFIELD
Animal,Dog,Fencing Issues,CHERMSIDE WEST
Animal,Dog,Defecating In Public,MANLY
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Attack,Not An Attack,ANNERLEY
Animal,Cat Trapping,,COORPAROO
Animal,Dog,Defecating In Public,DOOLANDELLA
Animal,Cat,,MIDDLE PARK
Animal,Dog,Too Many Animals,WINDSOR
Animal,Cat Trapping,,COORPAROO
Animal,Other Animal,Deer,KENMORE HILLS
Animal,Other Animal,Pest / Feral Animal,BOONDALL
Animal,Attack,Menacing,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Attack,Attack On A Person,BANYO
Animal,Attack,Attack On A Person,HAMILTON
Animal,Cat Trapping,,BULIMBA
Animal,Dog,Fencing Issues,HERSTON
Animal,Attack,Attack On A Person,KENMORE
Animal,Other Animal,Nuisance Animal,TAIGUM
Animal,Attack,Attack On An Animal,UPPER KEDRON
Animal,Dog,Unregistered,INALA
Animal,Cat,,BOONDALL
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Attack,Not An Attack,MANSFIELD
Animal,Attack,Attack On An Animal,STAFFORD HEIGHTS
Animal,Dog,Defecating In Public,MCDOWALL
Animal,Dog,Fencing Issues,ASPLEY
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Dog,Fencing Issues,SALISBURY
Animal,Other Animal,Fox,ROCKLEA
Animal,Other Animal,Nuisance Animal,BRACKEN RIDGE
Animal,Other Animal,Pest / Feral Animal,BRACKEN RIDGE
Animal,Dog,Too Many Animals,INALA
Animal,Attack,Attack On An Animal,KALINGA
Animal,Other Animal,Nuisance Animal,DUTTON PARK
Animal,Cat Trapping,,WYNNUM
Animal,Dog,Too Many Animals,LOTA
Animal,Other Animal,Deer,JINDALEE
Animal,Other Animal,Deer,JINDALEE
Animal,Cat,,DURACK
Animal,Attack,Not An Attack,GREENSLOPES
Animal,Dog,Fencing Issues,HEMMANT
Animal,Cat Trapping,,OXLEY
Animal,Attack,Attack On An Animal,STAFFORD
Animal,Other Animal,Fox,MOOROOKA
Animal,Attack,Attack On An Animal,HOLLAND PARK
Animal,Attack,Attack On An Animal,CHANDLER
Animal,Other Animal,Pest / Feral Animal,BRISBANE CITY
Animal,Dog,Odour,TENERIFFE
Animal,Attack,Menacing,MANLY
Animal,Dog,Too Many Animals,FOREST LAKE
Animal,Dog,Too Many Animals,MITCHELTON
Animal,Cat Trapping,,MANSFIELD
Animal,Dog,Odour,ASCOT
Animal,Cat,,MANSFIELD
Animal,Other Animal,Fox,BRACKEN RIDGE
Animal,Cat Trapping,,DURACK
Animal,Cat Trapping,,MOUNT GRAVATT
Animal,Cat Trapping,,ANNERLEY
Animal,Attack,Not An Attack,RUNCORN
Animal,Attack,Menacing,KEPERRA
Animal,Attack,Attack On A Person,BRIDGEMAN DOWNS
Animal,Other Animal,Too Many Animals,JAMBOREE HEIGHTS
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Attack,Not An Attack,DUTTON PARK
Animal,Dog,Fencing Issues,NORTHGATE
Animal,Other Animal,Rabbit,GAYTHORNE
Animal,Dog,Fencing Issues,DURACK
Animal,Dog,Fencing Issues,KEDRON
Animal,Cat Trapping,,DURACK
Animal,Cat,,ASHGROVE
Animal,Dog,Insufficient Space,PADDINGTON
Animal,Attack,Attack On An Animal,SHORNCLIFFE
Animal,Cat Trapping,,INALA
Animal,Dog,,ROBERTSON
Animal,Other Animal,Nuisance Animal,MOUNT GRAVATT EAST
Animal,Cat,,NORMAN PARK
Animal,Attack,Not An Attack,WYNNUM WEST
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Dog,Fencing Issues,DREWVALE
Animal,Cat Trapping,,WYNNUM WEST
Animal,Attack,Attack On An Animal,KEDRON
Animal,Attack,Attack On An Animal,NUNDAH
Animal,Cat,,MITCHELTON
Animal,Attack,Attack On An Animal,BANYO
Animal,Attack,Not An Attack,RUNCORN
Animal,Cat,,UPPER KEDRON
Animal,Dog,Fencing Issues,SINNAMON PARK
Animal,Dog,Odour,MANSFIELD
Animal,Attack,Attack On An Animal,SEVEN HILLS
Animal,Dog,Defecating In Public,HOLLAND PARK
Animal,Attack,Not An Attack,EIGHT MILE PLAINS
Animal,Attack,Attack On An Animal,INALA
Animal,Cat Trapping,,MANLY WEST
Animal,Dog,Unregistered,KEPERRA
Animal,Dog,Unregistered,KEPERRA
Animal,Attack,Not An Attack,NUDGEE
Animal,Other Animal,Pest / Feral Animal,OXLEY
Animal,Attack,Attack On An Animal,GRACEVILLE
Animal,Attack,Attack On A Person,EIGHT MILE PLAINS
Animal,Other Animal,Rabbit,RED HILL
Animal,Cat Trapping,,MANLY WEST
Animal,Attack,Attack On An Animal,LOTA
Animal,Dog,Fencing Issues,ASPLEY
Animal,Attack,Attack On A Person,BRIGHTON
Animal,Attack,Not An Attack,INALA
Animal,Other Animal,Defecating In Public,CHERMSIDE
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Attack,Not An Attack,DEAGON
Animal,Attack,Not An Attack,THE GAP
Animal,Other Animal,Fox,CARINA HEIGHTS
Animal,Dog,Fencing Issues,ZILLMERE
