"Category: Nature","Category: Type","Category: Reporting Level","Location: Suburb"
"Animal","Dog","Fencing Issues","CARINA HEIGHTS"
"Animal","Attack","Attack On A Person","MOUNT GRAVATT EAST"
"Animal","Other Animal","Wandering","ACACIA RIDGE"
"Animal","Cat","Wandering","CARINA HEIGHTS"
"Animal","Dog","Wandering","ASHGROVE"
"Animal","Cat","Wandering","THE GAP"
"Animal","Cat","Wandering","NEWMARKET"
"Animal","Cat Trapping","","GREENSLOPES"
"Animal","Attack","Attack On An Animal","RUNCORN"
"Animal","Dog","Unregistered",""
"Animal","Other Animal","Wandering","MOUNT GRAVATT EAST"
"Animal","Other Animal","Deer","UPPER BROOKFIELD"
"Animal","Dog","Fencing Issues","MOOROOKA"
"Animal","Cat","Wandering","WILLAWONG"
"Animal","Attack","","MACGREGOR"
"Animal","Attack","Attack On An Animal","KENMORE"
"Animal","Dog","Wandering","SANDGATE"
"Animal","Dog","Wandering","WEST END"
"Animal","Cat","","BOONDALL"
"Animal","Attack","Attack On An Animal","CHAPEL HILL"
"Animal","Other Animal","","HOLLAND PARK WEST"
"Animal","Cat Trapping","","COORPAROO"
"Animal","Attack","Attack On A Person","ZILLMERE"
"Animal","Dog","Wandering","NATHAN"
"Animal","Attack","Attack On A Person","CAMP HILL"
"Animal","Dog","Defecating In Public","MITCHELTON"
"Animal","Attack","","WYNNUM WEST"
"Animal","Dog","Fencing Issues","BRACKEN RIDGE"
"Animal","Dog","Fencing Issues","WOOLOOWIN"
"Animal","Cat","Wandering","STAFFORD"
"Animal","Cat","Wandering","INALA"
"Animal","Cat","Wandering","ENOGGERA"
"Animal","Cat","Wandering","BRACKEN RIDGE"
"Animal","Attack","Not An Attack","STAFFORD"
"Animal","Dog","Odour","MORNINGSIDE"
"Animal","Dog","Fencing Issues","SEVEN HILLS"
"Animal","Dog","Fencing Issues","NEWMARKET"
"Animal","Attack","Menacing","GRACEVILLE"
"Animal","Dog","Wandering","NORTHGATE"
"Animal","Cat","Wandering","INALA"
"Animal","Other Animal","Nuisance Animal","KEDRON"
"Animal","Dog","Fencing Issues","BELLBOWRIE"
"Animal","Other Animal","","GUMDALE"
"Animal","Dog","Too Many Animals","NUNDAH"
"Animal","Dog","Too Many Animals","NUNDAH"
"Animal","Other Animal","Fencing Issues","PALLARA"
"Animal","Other Animal","Fencing Issues","NORTHGATE"
"Animal","Dog","Wandering","EVERTON PARK"
"Animal","Attack","Not An Attack","BOONDALL"
"Animal","Dog","Too Many Animals","WAVELL HEIGHTS"
"Animal","Dog","Unregistered","WAVELL HEIGHTS"
"Animal","Dog","Wandering","EVERTON PARK"
"Animal","Other Animal","Deer","MOUNT OMMANEY"
"Animal","Dog","Wandering","YERONGA"
"Animal","Dog","Wandering","CHERMSIDE WEST"
"Animal","Cat Trapping","","CLAYFIELD"
"Animal","Attack","","ENOGGERA"
"Animal","Dog","Fencing Issues","STAFFORD"
"Animal","Dog","Fencing Issues","CALAMVALE"
"Animal","Attack","Attack On An Animal","GRACEVILLE"
"Animal","Dog","Fencing Issues","GEEBUNG"
"Animal","Cat","Wandering","HOLLAND PARK WEST"
"Animal","Cat Trapping","","HENDRA"
"Animal","Dog","Wandering","CARINA"
"Animal","Other Animal","Pest / Feral Animal","BROOKFIELD"
"Animal","Dog","Defecating In Public","MCDOWALL"
"Animal","Other Animal","Wild Dog","UPPER BROOKFIELD"
"Animal","Dog","Fencing Issues","TARRAGINDI"
"Animal","Dog","Unregistered","BRIGHTON"
"Animal","Attack","Attack On A Person","VIRGINIA"
"Animal","Attack","Attack On An Animal","CLAYFIELD"
"Animal","Cat","Wandering","FERNY GROVE"
"Animal","Cat","Wandering","KURABY"
"Animal","Dog","Wandering","NUDGEE BEACH"
"Animal","Other Animal","Fox","BROOKFIELD"
"Animal","Cat","","NUDGEE"
"Animal","Dog","Wandering","CAMP HILL"
"Animal","Attack","Menacing","GREENSLOPES"
"Animal","Cat","Wandering","ACACIA RIDGE"
"Animal","Other Animal","Deer","MOGGILL"
"Animal","Dog","Fencing Issues","WYNNUM"
"Animal","Attack","Attack On A Person","ROCHEDALE"
"Animal","Dog","Fencing Issues","ALGESTER"
"Animal","Dog","Wandering","WYNNUM"
"Animal","Attack","Attack On An Animal","ELLEN GROVE"
"Animal","Attack","Attack On An Animal","KALINGA"
"Animal","Attack","Attack On An Animal","SUNNYBANK"
"Animal","Cat","Wandering","THE GAP"
"Animal","Attack","Menacing","CAMP HILL"
"Animal","Other Animal","Fox","BRIDGEMAN DOWNS"
"Animal","Attack","Attack On An Animal","HERSTON"
"Animal","Dog","Fencing Issues","KALINGA"
"Animal","Other Animal","Deer","ANSTEAD"
"Animal","Attack","","SUNNYBANK HILLS"
"Animal","Attack","Attack On An Animal","BELLBOWRIE"
"Animal","Cat Trapping","","WAVELL HEIGHTS"
"Animal","Dog","Fencing Issues","SUNNYBANK"
"Animal","Dog","Fencing Issues","EVERTON PARK"
"Animal","Attack","Attack On An Animal","ZILLMERE"
"Animal","Dog","","BALD HILLS"
"Animal","Dog","Wandering","CORINDA"
"Animal","Dog","Fencing Issues","ANNERLEY"
"Animal","Attack","Attack On An Animal","RANSOME"
"Animal","Attack","Not An Attack","KEPERRA"
"Animal","Attack","Menacing","CALAMVALE"
"Animal","Dog","Fencing Issues","CHERMSIDE"
"Animal","Attack","Not An Attack","WILSTON"
"Animal","Dog","Unregistered","BELLBOWRIE"
"Animal","Attack","Menacing","KARANA DOWNS"
"Animal","Attack","Attack On A Person","KURABY"
"Animal","Attack","Attack On An Animal","ASPLEY"
"Animal","Cat Trapping","","MURARRIE"
"Animal","Attack","Attack On An Animal","HOLLAND PARK WEST"
"Animal","Cat","Wandering","STAFFORD HEIGHTS"
"Animal","Dog","Unregistered",""
"Animal","Attack","Attack On A Person","MOOROOKA"
"Animal","Dog","Wandering","ASCOT"
"Animal","Attack","","HIGHGATE HILL"
"Animal","Other Animal","Fox","PINJARRA HILLS"
"Animal","Attack","Attack On A Person","ZILLMERE"
"Animal","Dog","","MANLY"
"Animal","Cat Trapping","","WEST END"
"Animal","Dog","Fencing Issues","ROCKLEA"
"Animal","Dog","Fencing Issues","MITCHELTON"
"Animal","Dog","Fencing Issues","ROCKLEA"
"Animal","Dog","Fencing Issues","EVERTON PARK"
"Animal","Dog","Wandering","CARINDALE"
"Animal","Attack","","INALA"
"Animal","Attack","Attack On A Person","RED HILL"
"Animal","Cat","Wandering","KANGAROO POINT"
"Animal","Dog","Odour","MORNINGSIDE"
"Animal","Dog","Fencing Issues","BRISBANE CITY"
"Animal","Attack","Menacing","NEWSTEAD"
"Animal","Dog","Fencing Issues","RUNCORN"
"Animal","Attack","Not An Attack","ASPLEY"
"Animal","Cat Trapping","","THE GAP"
"Animal","Dog","","MITCHELTON"
"Animal","Cat","Wandering","DREWVALE"
"Animal","Attack","Attack On A Person","BALMORAL"
"Animal","Dog","Wandering","CHAPEL HILL"
"Animal","Attack","","CARINA"
"Animal","Other Animal","Fox","UPPER BROOKFIELD"
"Animal","Dog","Fencing Issues","MITCHELTON"
"Animal","Cat Trapping","","HEMMANT"
"Animal","Other Animal","Fox","GUMDALE"
"Animal","Cat Trapping","","GUMDALE"
"Animal","Attack","Attack On An Animal","SALISBURY"
"Animal","Cat","Wandering","CLAYFIELD"
"Animal","Dog","Wandering","MOUNT GRAVATT EAST"
"Animal","Other Animal","Fox","KARANA DOWNS"
"Animal","Cat","Wandering","NORTHGATE"
"Animal","Cat","Wandering","ALGESTER"
"Animal","Cat","Wandering","DURACK"
"Animal","Cat","Wandering","HOLLAND PARK WEST"
"Animal","Dog","Defecating In Public","GORDON PARK"
"Animal","Dog","Fencing Issues","CHERMSIDE"
"Animal","Dog","Unregistered","LUTWYCHE"
"Animal","Attack","Not An Attack","TOOWONG"
"Animal","Attack","Not An Attack","TOOWONG"
"Animal","Attack","Attack On A Person","TOOWONG"
"Animal","Attack","","MOOROOKA"
"Animal","Other Animal","Wild Dog","UPPER BROOKFIELD"
"Animal","Dog","Wandering","WEST END"
"Animal","Cat Trapping","","ST LUCIA"
"Animal","Attack","Attack On An Animal","DREWVALE"
"Animal","Dog","Unregistered","DOOLANDELLA"
"Animal","Dog","Unregistered","DOOLANDELLA"
"Animal","Dog","Wandering","MOGGILL"
"Animal","Attack","Attack On A Person","MITCHELTON"
"Animal","Dog","Wandering","ROCHEDALE"
"Animal","Attack","Attack On An Animal","WAVELL HEIGHTS"
"Animal","Dog","Fencing Issues","BARDON"
"Animal","Other Animal","Deer","JINDALEE"
"Animal","Dog","Fencing Issues","WYNNUM"
"Animal","Attack","","NORTHGATE"
"Animal","Other Animal","Nuisance Animal","MANLY WEST"
"Animal","Dog","Fencing Issues","KURABY"
"Animal","Attack","","WAVELL HEIGHTS"
"Animal","Attack","","COORPAROO"
"Animal","Dog","Defecating In Public","WOOLLOONGABBA"
"Animal","Cat Trapping","","ALGESTER"
"Animal","Cat Trapping","","BRISBANE CITY"
"Animal","Other Animal","Fox","MOOROOKA"
"Animal","Attack","","RUNCORN"
"Animal","Other Animal","Fox","FOREST LAKE"
"Animal","Dog","Wandering","BRIGHTON"
"Animal","Dog","Too Many Animals","LOTA"
"Animal","Other Animal","Fox","BURBANK"
"Animal","Other Animal","Wandering","GEEBUNG"
"Animal","Attack","Attack On An Animal","GORDON PARK"
"Animal","Other Animal","Fox","KENMORE"
"Animal","Attack","Attack On An Animal","BALD HILLS"
"Animal","Attack","Attack On An Animal","MANLY WEST"
"Animal","Cat Trapping","","CAMP HILL"
"Animal","Dog","Too Many Animals","MANLY WEST"
"Animal","Attack","Not An Attack","INALA"
"Animal","Attack","Attack On An Animal","MOOROOKA"
"Animal","Attack","Attack On An Animal","STONES CORNER"
"Animal","Other Animal","Odour","INDOOROOPILLY"
"Animal","Other Animal","Fencing Issues","EIGHT MILE PLAINS"
"Animal","Cat Trapping","","RICHLANDS"
"Animal","Dog","","EVERTON PARK"
"Animal","Dog","Too Many Animals","HENDRA"
"Animal","Cat Trapping","","INALA"
"Animal","Attack","","INALA"
"Animal","Dog","Fencing Issues","ROCHEDALE"
"Animal","Other Animal","Nuisance Animal","ASPLEY"
"Animal","Dog","Wandering","WEST END"
"Animal","Dog","Wandering","COORPAROO"
"Animal","Dog","","NEW FARM"
"Animal","Dog","Unregistered","MURARRIE"
"Animal","Cat Trapping","","ASPLEY"
"Animal","Dog","Unregistered","MOUNT GRAVATT EAST"
"Animal","Attack","","KALINGA"
"Animal","Attack","Attack On An Animal","GREENSLOPES"
"Animal","Attack","Attack On An Animal","FOREST LAKE"
"Animal","Attack","","WYNNUM"
"Animal","Dog","Wandering","UPPER KEDRON"
"Animal","Dog","Wandering","CAMP HILL"
"Animal","Dog","Fencing Issues","CLAYFIELD"
"Animal","Dog","Fencing Issues","STRETTON"
"Animal","Dog","Fencing Issues","STRETTON"
"Animal","Attack","","MURARRIE"
"Animal","Dog","Wandering","BROOKFIELD"
"Animal","Attack","Attack On A Person","GREENSLOPES"
"Animal","Cat","Wandering","BRACKEN RIDGE"
"Animal","Attack","Menacing","COORPAROO"
"Animal","Dog","Fencing Issues","KEPERRA"
"Animal","Cat","Wandering","NORTHGATE"
"Animal","Other Animal","Fox","KARANA DOWNS"
"Animal","Cat Trapping","","WAKERLEY"
"Animal","Dog","Defecating In Public","ASPLEY"
"Animal","Other Animal","Not An Attack","BRIGHTON"
"Animal","Attack","","NUNDAH"
"Animal","Cat","Wandering","NEWMARKET"
"Animal","Dog","","JINDALEE"
"Animal","Dog","Fencing Issues","KEPERRA"
"Animal","Cat Trapping","","FOREST LAKE"
"Animal","Cat Trapping","","ASPLEY"
"Animal","Dog","Defecating In Public","BRIGHTON"
"Animal","Attack","Not An Attack","JINDALEE"
"Animal","Attack","Not An Attack","JINDALEE"
"Animal","Cat","Wandering","STAFFORD HEIGHTS"
"Animal","Attack","Attack On An Animal","CALAMVALE"
"Animal","Attack","Attack On An Animal","INALA"
"Animal","Dog","Wandering","ANSTEAD"
"Animal","Attack","Attack On A Person","AUCHENFLOWER"
"Animal","Dog","Wandering","NEWSTEAD"
"Animal","Dog","Fencing Issues","FOREST LAKE"
"Animal","Cat Trapping","","SEVENTEEN MILE ROCKS"
"Animal","Other Animal","","BALD HILLS"
"Animal","Attack","Menacing","MANSFIELD"
"Animal","Cat Trapping","","BRACKEN RIDGE"
"Animal","Dog","Wandering","SHORNCLIFFE"
"Animal","Attack","","ENOGGERA"
"Animal","Cat","Wandering","CARINA"
"Animal","Dog","Too Many Animals","WOOLLOONGABBA"
"Animal","Attack","Attack On An Animal","ASHGROVE"
"Animal","Dog","Wandering","SINNAMON PARK"
"Animal","Attack","Attack On An Animal","KEPERRA"
"Animal","Attack","","FITZGIBBON"
"Animal","Cat Trapping","","SANDGATE"
"Animal","Cat Trapping","","BURBANK"
"Animal","Attack","Attack On A Person","THE GAP"
"Animal","Dog","Too Many Animals","NORMAN PARK"
"Animal","Cat","Wandering","DREWVALE"
"Animal","Dog","Unregistered","INALA"
"Animal","Dog","Wandering","WOOLOOWIN"
"Animal","Cat","Wandering","BRACKEN RIDGE"
"Animal","Other Animal","Fox","KENMORE HILLS"
"Animal","Dog","Unregistered","COORPAROO"
"Animal","Dog","Wandering","CHERMSIDE WEST"
"Animal","Dog","Wandering","BRIDGEMAN DOWNS"
"Animal","Dog","Wandering","NEW FARM"
"Animal","Cat Trapping","","THE GAP"
"Animal","Dog","Wandering","MANLY"
"Animal","Dog","Fencing Issues","CARINDALE"
"Animal","Cat","Wandering","GRANGE"
"Animal","Attack","Not An Attack","RUNCORN"
"Animal","Attack","","NUDGEE BEACH"
"Animal","Attack","Attack On A Person","DURACK"
"Animal","Dog","Unregistered","HOLLAND PARK WEST"
"Animal","Attack","","BRIDGEMAN DOWNS"
"Animal","Cat Trapping","","MOUNT GRAVATT EAST"
"Animal","Dog","Wandering","COORPAROO"
"Animal","Other Animal","Odour","EIGHT MILE PLAINS"
"Animal","Other Animal","Nuisance Animal","INALA"
"Animal","Dog","Fencing Issues","CARINA HEIGHTS"
"Animal","Dog","Wandering","RUNCORN"
"Animal","Other Animal","Wild Dog","UPPER BROOKFIELD"
"Animal","Dog","Too Many Animals","HENDRA"
"Animal","Dog","Defecating In Public","COORPAROO"
"Animal","Other Animal","Nuisance Animal","WILSTON"
"Animal","Attack","Menacing","ELLEN GROVE"
"Animal","Attack","","BRIGHTON"
"Animal","Attack","Attack On An Animal","NUDGEE BEACH"
"Animal","Dog","Wandering","TARRAGINDI"
"Animal","Attack","","STONES CORNER"
"Animal","Cat","Wandering","FITZGIBBON"
"Animal","Dog","Fencing Issues","INALA"
"Animal","Dog","Fencing Issues","MOGGILL"
"Animal","Dog","Too Many Animals","HENDRA"
"Animal","Dog","Too Many Animals","HENDRA"
"Animal","Attack","Attack On A Person","ROBERTSON"
"Animal","Other Animal","Fox","CORINDA"
"Animal","Attack","Not An Attack","FOREST LAKE"
"Animal","Attack","Dangerous","BANYO"
"Animal","Attack","Attack On An Animal","ASHGROVE"
"Animal","Attack","","ALDERLEY"
"Animal","Dog","Unregistered","ELLEN GROVE"
"Animal","Dog","Too Many Animals","ELLEN GROVE"
"Animal","Attack","","MANLY WEST"
"Animal","Dog","Fencing Issues","MANLY WEST"
"Animal","Cat","Wandering","CLAYFIELD"
"Animal","Attack","Attack On A Person","STAFFORD"
"Animal","Attack","Attack On A Person","BRIDGEMAN DOWNS"
"Animal","Other Animal","Fox","MOGGILL"
"Animal","Dog","Fencing Issues","MORNINGSIDE"
"Animal","Dog","Wandering","RIVERHILLS"
"Animal","Dog","Fencing Issues","MURARRIE"
"Animal","Dog","Fencing Issues","WAKERLEY"
"Animal","Cat","Wandering","HOLLAND PARK WEST"
"Animal","Other Animal","Fox","COOPERS PLAINS"
"Animal","Dog","Fencing Issues","INALA"
"Animal","Dog","Fencing Issues","BRACKEN RIDGE"
"Animal","Cat Trapping","","CHERMSIDE"
"Animal","Other Animal","Nuisance Animal","INALA"
"Animal","Cat","Wandering","HOLLAND PARK WEST"
"Animal","Dog","Wandering","CHERMSIDE WEST"
"Animal","Dog","Wandering","CHERMSIDE WEST"
"Animal","Dog","Fencing Issues","MANLY WEST"
"Animal","Attack","Not An Attack","BRIDGEMAN DOWNS"
"Animal","Cat Trapping","","SUNNYBANK"
"Animal","Other Animal","Nuisance Animal","SUNNYBANK HILLS"
"Animal","Other Animal","Fox","MACGREGOR"
"Animal","Dog","Wandering","CARINDALE"
"Animal","Attack","","SUNNYBANK HILLS"
"Animal","Dog","Odour","MANLY WEST"
"Animal","Other Animal","Nuisance Animal","MACKENZIE"
"Animal","Attack","Attack On An Animal","ST LUCIA"
"Animal","Dog","Wandering","FERNY GROVE"
"Animal","Cat Trapping","","ST LUCIA"
"Animal","Attack","Attack On An Animal","INALA"
"Animal","Attack","Attack On A Person","STAFFORD"
"Animal","Cat","Wandering","HEMMANT"
"Animal","Attack","Not An Attack","SUNNYBANK HILLS"
"Animal","Attack","Dangerous","THE GAP"
"Animal","Attack","","BRIGHTON"
"Animal","Attack","","ROCHEDALE"
"Animal","Other Animal","Deer","PULLENVALE"
"Animal","Attack","Attack On An Animal","YERONGA"
"Animal","Dog","Wandering","LOTA"
"Animal","Attack","Attack On An Animal","EVERTON PARK"
"Animal","Attack","Attack On An Animal","CORINDA"
"Animal","Other Animal","Wild Dog","WACOL"
"Animal","Attack","Attack On A Person","CAMP HILL"
"Animal","Attack","Attack On A Person","CAMP HILL"
"Animal","Dog","Unregistered",""
"Animal","Other Animal","Wild Dog","RIVERHILLS"
"Animal","Dog","Fencing Issues","ZILLMERE"
"Animal","Attack","Attack On A Person","FERNY GROVE"
"Animal","Dog","Unregistered",""
"Animal","Dog","Unregistered","COOPERS PLAINS"
"Animal","Dog","Too Many Animals","ANSTEAD"
"Animal","Attack","Attack On A Person","CHERMSIDE"
"Animal","Dog","Fencing Issues","PARKINSON"
"Animal","Dog","Fencing Issues","CHERMSIDE"
"Animal","Dog","Wandering","WILSTON"
"Animal","Attack","","WAKERLEY"
"Animal","Other Animal","Fox","RIVERHILLS"
"Animal","Dog","Wandering","BALD HILLS"
"Animal","Dog","Fencing Issues","MITCHELTON"
"Animal","Dog","Wandering","HENDRA"
"Animal","Attack","Attack On An Animal","EVERTON PARK"
"Animal","Dog","Odour","DARRA"
"Animal","Attack","Attack On An Animal","BRACKEN RIDGE"
"Animal","Dog","Wandering","INALA"
"Animal","Attack","Attack On An Animal","ALGESTER"
"Animal","Dog","Defecating In Public","KENMORE HILLS"
"Animal","Dog","Fencing Issues","KENMORE HILLS"
"Animal","Dog","Too Many Animals","ELLEN GROVE"
"Animal","Dog","Fencing Issues","ZILLMERE"
"Animal","Other Animal","Fencing Issues","CHANDLER"
"Animal","Dog","Fencing Issues","ZILLMERE"
"Animal","Dog","Fencing Issues","ALGESTER"
"Animal","Cat","Wandering","HOLLAND PARK WEST"
"Animal","Attack","Menacing","TINGALPA"
"Animal","Other Animal","Deer","PULLENVALE"
"Animal","Attack","Not An Attack","RUNCORN"
"Animal","Dog","Wandering","FITZGIBBON"
"Animal","Dog","Wandering","YERONGA"
"Animal","Dog","Wandering","WYNNUM"
"Animal","Dog","Wandering","ASHGROVE"
"Animal","Attack","","WOOLLOONGABBA"
"Animal","Dog","Wandering","KALINGA"
"Animal","Dog","Wandering","KALINGA"
"Animal","Dog","Fencing Issues","STAFFORD"
"Animal","Dog","Too Many Animals","WINDSOR"
"Animal","Attack","Attack On A Person","MITCHELTON"
"Animal","Other Animal","Nuisance Animal","NUDGEE BEACH"
"Animal","Cat Trapping","","CHERMSIDE"
"Animal","Other Animal","Wandering","OXLEY"
"Animal","Attack","Attack On An Animal","BELMONT"
"Animal","Dog","Wandering","YERONGA"
"Animal","Dog","Wandering","YERONGA"
"Animal","Other Animal","Odour","NEW FARM"
"Animal","Attack","Attack On An Animal","CHERMSIDE"
"Animal","Attack","Not An Attack","SEVENTEEN MILE ROCKS"
"Animal","Other Animal","Rabbit","BROOKFIELD"
"Animal","Dog","Fencing Issues","KENMORE"
"Animal","Dog","Wandering","CAMP HILL"
"Animal","Other Animal","Feral Pig","UPPER BROOKFIELD"
"Animal","Cat Trapping","","WYNNUM WEST"
"Animal","Attack","Attack On An Animal","CAMP HILL"
"Animal","Other Animal","Fox","DEAGON"
"Animal","Dog","Fencing Issues","ZILLMERE"
"Animal","Dog","Wandering","MANSFIELD"
"Animal","Cat Trapping","","MOOROOKA"
"Animal","Cat","Wandering","RIVERHILLS"
"Animal","Other Animal","Odour","CARINA"
"Animal","Attack","","PINJARRA HILLS"
"Animal","Attack","","RUNCORN"
"Animal","Attack","","ZILLMERE"
"Animal","Cat Trapping","","CARINDALE"
"Animal","Attack","Attack On An Animal","FOREST LAKE"
"Animal","Dog","Wandering","BOONDALL"
"Animal","Other Animal","Fox","DUTTON PARK"
"Animal","Cat","Wandering","LUTWYCHE"
"Animal","Attack","Attack On An Animal","MOGGILL"
"Animal","Attack","Attack On An Animal","HAWTHORNE"
"Animal","Dog","Wandering","BURBANK"
"Animal","Attack","","FIG TREE POCKET"
"Animal","Attack","","RIVERHILLS"
"Animal","Attack","","BALD HILLS"
"Animal","Dog","Fencing Issues","HOLLAND PARK WEST"
"Animal","Dog","Fencing Issues","KENMORE HILLS"
"Animal","Dog","Wandering","EVERTON PARK"
"Animal","Attack","","WEST END"
"Animal","Attack","Menacing","GRACEVILLE"
"Animal","Attack","","WAVELL HEIGHTS"
"Animal","Cat Trapping","","HEATHWOOD"
"Animal","Cat Trapping","","SUNNYBANK"
"Animal","Dog","Wandering","MOOROOKA"
"Animal","Attack","Attack On A Person","NEW FARM"
"Animal","Cat","Wandering","CLAYFIELD"
"Animal","Attack","","HOLLAND PARK WEST"
"Animal","Dog","Wandering","STAFFORD"
"Animal","Cat","Wandering","CHELMER"
"Animal","Dog","","MIDDLE PARK"
"Animal","Dog","Wandering","DURACK"
"Animal","Other Animal","Wild Dog","WACOL"
"Animal","Dog","Too Many Animals","UPPER MOUNT GRAVATT"
"Animal","Cat","Wandering","CARINA HEIGHTS"
"Animal","Dog","Fencing Issues","MOUNT GRAVATT"
"Animal","Attack","","ZILLMERE"
"Animal","Dog","Defecating In Public","PARKINSON"
"Animal","Dog","Fencing Issues","BURBANK"
"Animal","Dog","Fencing Issues","BALD HILLS"
"Animal","Other Animal","Deer","PULLENVALE"
"Animal","Other Animal","Fox","MANSFIELD"
"Animal","Dog","Fencing Issues","TINGALPA"
"Animal","Cat Trapping","","ASHGROVE"
"Animal","Dog","Fencing Issues","ENOGGERA"
"Animal","Dog","Wandering","CARINA"
"Animal","Cat","Wandering","THE GAP"
"Animal","Other Animal","Deer","UPPER BROOKFIELD"
"Animal","Dog","Odour","PARKINSON"
"Animal","Dog","Fencing Issues","KEPERRA"
"Animal","Cat Trapping","","MOOROOKA"
"Animal","Dog","Wandering","MOUNT COOT-THA"
"Animal","Dog","Wandering","LOTA"
"Animal","Dog","Fencing Issues","BANYO"
"Animal","Other Animal","Odour","HENDRA"
"Animal","Cat Trapping","","FOREST LAKE"
"Animal","Attack","Attack On A Person","SPRING HILL"
"Animal","Dog","Wandering","MOOROOKA"
"Animal","Dog","Fencing Issues","BALD HILLS"
"Animal","Dog","Wandering","CANNON HILL"
"Animal","Attack","Attack On An Animal","NUNDAH"
"Animal","Cat Trapping","","BOONDALL"
"Animal","Cat","Wandering","FERNY GROVE"
"Animal","Dog","Fencing Issues","INALA"
"Animal","Cat Trapping","","CARINA"
"Animal","Cat","Wandering","DARRA"
"Animal","Attack","Not An Attack","BANYO"
"Animal","Cat","Wandering","HOLLAND PARK WEST"
"Animal","Dog","Wandering","CAMP HILL"
"Animal","Attack","Not An Attack","FERNY GROVE"
"Animal","Other Animal","Deer","PULLENVALE"
"Animal","Attack","Not An Attack","LUTWYCHE"
"Animal","Attack","Menacing","WEST END"
"Animal","Other Animal","Fencing Issues","PULLENVALE"
"Animal","Cat","Wandering","MANLY WEST"
"Animal","Dog","Wandering","MILTON"
"Animal","Attack","Attack On A Person","ASCOT"
"Animal","Dog","Surrender","MOUNT GRAVATT EAST"
"Animal","Cat","Wandering","KEPERRA"
"Animal","Attack","Attack On A Person","BRACKEN RIDGE"
"Animal","Dog","Wandering","BRACKEN RIDGE"
"Animal","Attack","","ALBION"
"Animal","Cat","Wandering","HOLLAND PARK WEST"
"Animal","Dog","Wandering","BRACKEN RIDGE"
"Animal","Dog","Defecating In Public","SOUTH BRISBANE"
"Animal","Attack","Menacing","CLAYFIELD"
"Animal","Other Animal","Fox","BURBANK"
"Animal","Attack","Attack On An Animal","CHERMSIDE WEST"
"Animal","Attack","Attack On A Person","THE GAP"
"Animal","Other Animal","Nuisance Animal","BALD HILLS"
"Animal","Dog","Too Many Animals","ALGESTER"
"Animal","Attack","Attack On An Animal","GRACEVILLE"
"Animal","Dog","Fencing Issues","WYNNUM"
"Animal","Dog","Wandering","YERONGA"
"Animal","Attack","Attack On A Person","NEW FARM"
"Animal","Attack","Attack On An Animal","WYNNUM"
"Animal","Attack","Attack On An Animal","GORDON PARK"
"Animal","Dog","Fencing Issues","MORNINGSIDE"
"Animal","Other Animal","Fox","MORNINGSIDE"
"Animal","Other Animal","Nuisance Animal","BRISBANE CITY"
"Animal","Dog","Too Many Animals","MCDOWALL"
"Animal","Attack","","EVERTON PARK"
"Animal","Other Animal","Fox","NORMAN PARK"
"Animal","Other Animal","Deer","PULLENVALE"
"Animal","Dog","Defecating In Public","DOOLANDELLA"
"Animal","Dog","Wandering","DOOLANDELLA"
"Animal","Attack","Attack On An Animal","CHERMSIDE WEST"
"Animal","Attack","","ASCOT"
"Animal","Attack","Menacing","COORPAROO"
"Animal","Cat","Wandering","KURABY"
"Animal","Attack","Attack On An Animal","SUNNYBANK HILLS"
"Animal","Attack","Not An Attack","WEST END"
"Animal","Other Animal","Wild Dog","UPPER BROOKFIELD"
"Animal","Dog","Fencing Issues","INALA"
"Animal","Dog","Unregistered","ASCOT"
"Animal","Dog","Defecating In Public","COOPERS PLAINS"
"Animal","Dog","Defecating In Public","COOPERS PLAINS"
"Animal","Other Animal","Rabbit","NUNDAH"
"Animal","Attack","Attack On A Person","ROCHEDALE"
"Animal","Dog","Fencing Issues","INALA"
"Animal","Dog","Wandering","HAMILTON"
"Animal","Other Animal","Wandering","ASPLEY"
"Animal","Attack","","HERSTON"
"Animal","Dog","Fencing Issues","KEPERRA"
"Animal","Dog","Fencing Issues","FOREST LAKE"
"Animal","Dog","Fencing Issues","TARINGA"
"Animal","Attack","Not An Attack","GRANGE"
"Animal","Attack","Menacing","LOTA"
"Animal","Cat Trapping","","BALD HILLS"
"Animal","Dog","Wandering","STRETTON"
"Animal","Dog","Wandering","HOLLAND PARK WEST"
"Animal","Dog","Fencing Issues","WOOLOOWIN"
"Animal","Cat Trapping","","GEEBUNG"
"Animal","Attack","","WISHART"
"Animal","Attack","Attack On A Person","INALA"
"Animal","Attack","Attack On An Animal","LUTWYCHE"
"Animal","Cat","Wandering","EAST BRISBANE"
"Animal","Attack","Attack On An Animal","PADDINGTON"
"Animal","Dog","Fencing Issues","BRIGHTON"
"Animal","Cat Trapping","","CLAYFIELD"
"Animal","Attack","Attack On A Person","YERONGA"
"Animal","Cat Trapping","","MOOROOKA"
"Animal","Attack","Attack On A Person","INALA"
"Animal","Attack","Attack On A Person","NUDGEE"
"Animal","Dog","Wandering","HEMMANT"
"Animal","Dog","Fencing Issues","WISHART"
"Animal","Attack","Attack On An Animal","BANYO"
"Animal","Attack","Attack On An Animal","BANYO"
"Animal","Dog","Wandering","WYNNUM"
"Animal","Dog","Fencing Issues","BANYO"
"Animal","Dog","Defecating In Public","HAMILTON"
"Animal","Cat Trapping","","KEDRON"
