Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Attack,Attack On A Person,MACGREGOR
Animal,Cat Trapping,,DURACK
Animal,Dog,Too Many Animals,BANYO
Animal,Attack,Dangerous,RIVERHILLS
Animal,Other Animal,Fox,CARINDALE
Animal,Dog,Unregistered,
Animal,Dog,Fencing Issues,CLAYFIELD
Animal,Cat,,ACACIA RIDGE
Animal,Cat Trapping,,HAMILTON
Animal,Dog,Fencing Issues,ASHGROVE
Animal,Attack,Attack On An Animal,STAFFORD HEIGHTS
Animal,Attack,Attack On A Person,RED HILL
Animal,Dog,Too Many Animals,ZILLMERE
Animal,Attack,Attack On A Person,DARRA
Animal,Dog,Fencing Issues,FERNY GROVE
Animal,Cat,,FOREST LAKE
Animal,Attack,Menacing,RIVERHILLS
Animal,Attack,Not An Attack,HEATHWOOD
Animal,Other Animal,Fox,UPPER MOUNT GRAVATT
Animal,Other Animal,Fox,EIGHT MILE PLAINS
Animal,Dog,Too Many Animals,ZILLMERE
Animal,Attack,Menacing,INALA
Animal,Attack,Menacing,SHERWOOD
Animal,Dog,Fencing Issues,ASPLEY
Animal,Other Animal,Fox,YERONGA
Animal,Attack,Menacing,TARRAGINDI
Animal,Attack,Attack On An Animal,KENMORE
Animal,Dog,,MURARRIE
Animal,Dog,,VIRGINIA
Animal,Attack,Attack On An Animal,CANNON HILL
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Attack,Menacing,KARANA DOWNS
Animal,Attack,Menacing,KARANA DOWNS
Animal,Dog,Defecating In Public,CHERMSIDE WEST
Animal,Other Animal,Nuisance Animal,ASPLEY
Animal,Attack,Attack On A Person,WAVELL HEIGHTS
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS
Animal,Other Animal,Wild Dog,KHOLO
Animal,Other Animal,Fox,GUMDALE
Animal,Other Animal,Deer,UPPER BROOKFIELD
Animal,Attack,Attack On A Person,ASPLEY
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Cat Trapping,,ASPLEY
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Cat Trapping,,SUNNYBANK
Animal,Cat,,ARCHERFIELD
Animal,Attack,Attack On An Animal,INDOOROOPILLY
Animal,Other Animal,Nuisance Animal,WEST END
Animal,Cat Trapping,,CAMP HILL
Animal,Attack,Not An Attack,MOUNT GRAVATT EAST
Animal,Other Animal,Fox,SANDGATE
Animal,Dog,Fencing Issues,MOOROOKA
Animal,Attack,Menacing,FOREST LAKE
Animal,Cat Trapping,,ASCOT
Animal,Other Animal,Fox,PORT OF BRISBANE
Animal,Cat Trapping,,COORPAROO
Animal,Other Animal,Nuisance Animal,INDOOROOPILLY
Animal,Cat Trapping,,NEWSTEAD
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Attack On A Person,COOPERS PLAINS
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Other Animal,Fox,GREENSLOPES
Animal,Dog,,FOREST LAKE
Animal,Attack,Attack On A Person,WAVELL HEIGHTS
Animal,Attack,Attack On An Animal,BRIDGEMAN DOWNS
Animal,Attack,Attack On A Person,SOUTH BRISBANE
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Cat,,ACACIA RIDGE
Animal,Attack,Not An Attack,SEVEN HILLS
Animal,Attack,Dangerous,COORPAROO
Animal,Attack,Attack On An Animal,MITCHELTON
Animal,Other Animal,Fox,MORNINGSIDE
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Dog,Unregistered,MURARRIE
Animal,Attack,Attack On An Animal,STAFFORD
Animal,Attack,Attack On A Person,YERONGA
Animal,Other Animal,Fox,KHOLO
Animal,Cat Trapping,,THE GAP
Animal,Other Animal,Fox,MOUNT GRAVATT EAST
Animal,Attack,Attack On An Animal,MCDOWALL
Animal,Cat Trapping,,ASPLEY
Animal,Attack,Attack On A Person,WOOLLOONGABBA
Animal,Attack,Attack On A Person,SEVEN HILLS
Animal,Attack,Menacing,ALGESTER
Animal,Dog,Fencing Issues,SUNNYBANK
Animal,Attack,Menacing,WINDSOR
Animal,Attack,Attack On An Animal,DEAGON
Animal,Cat Trapping,,ST LUCIA
Animal,Other Animal,Fencing Issues,CARINDALE
Animal,Dog,Defecating In Public,COOPERS PLAINS
Animal,Attack,Menacing,JINDALEE
Animal,Dog,Defecating In Public,MANSFIELD
Animal,Attack,Attack On A Person,KEPERRA
Animal,Dog,Fencing Issues,ASPLEY
Animal,Cat,,BULIMBA
Animal,Attack,Attack On An Animal,SANDGATE
Animal,Attack,Dangerous,CARSELDINE
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Other Animal,Nuisance Animal,MURARRIE
Animal,Other Animal,Nuisance Animal,MURARRIE
Animal,Other Animal,Too Many Animals,THE GAP
Animal,Attack,Attack On An Animal,CHERMSIDE WEST
Animal,Attack,Attack On An Animal,CHERMSIDE WEST
Animal,Cat,,MOOROOKA
Animal,Other Animal,Nuisance Animal,KEPERRA
Animal,Cat Trapping,,YERONGA
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Attack,,DEAGON
Animal,Attack,Attack On A Person,STAFFORD
Animal,Dog,Unregistered,UPPER MOUNT GRAVATT
Animal,Attack,Attack On A Person,ROCHEDALE
Animal,Dog,Too Many Animals,BOONDALL
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,Unregistered,MURARRIE
Animal,Attack,Not An Attack,WISHART
Animal,Cat Trapping,,WOOLLOONGABBA
Animal,Attack,Not An Attack,CARINA
Animal,Attack,Attack On A Person,INALA
Animal,Dog,Too Many Animals,SUNNYBANK
Animal,Attack,Not An Attack,MOOROOKA
Animal,Attack,Not An Attack,MURARRIE
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Attack,Attack On An Animal,HAWTHORNE
Animal,Other Animal,Fencing Issues,PADDINGTON
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Cat Trapping,,ASPLEY
Animal,Dog,Fencing Issues,FERNY GROVE
Animal,Attack,Not An Attack,FERNY GROVE
Animal,Other Animal,Fox,FERNY GROVE
Animal,Attack,,ASHGROVE
Animal,Attack,Not An Attack,COORPAROO
Animal,Attack,Attack On A Person,MURARRIE
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,MIDDLE PARK
Animal,Dog,Fencing Issues,UPPER KEDRON
Animal,Attack,Attack On An Animal,BOONDALL
Animal,Dog,Fencing Issues,CARINDALE
Animal,Attack,Not An Attack,FITZGIBBON
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Dog,,FOREST LAKE
Animal,Attack,Attack On A Person,OXLEY
Animal,Attack,Menacing,KENMORE
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Other Animal,Nuisance Animal,SEVEN HILLS
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Attack,Menacing,CARINDALE
Animal,Attack,Attack On A Person,MACGREGOR
Animal,Attack,Menacing,DARRA
Animal,Attack,Attack On An Animal,HAWTHORNE
Animal,Other Animal,Fox,PULLENVALE
Animal,Other Animal,Fox,ANSTEAD
Animal,Cat Trapping,,OXLEY
Animal,Attack,Attack On A Person,CHERMSIDE
Animal,Other Animal,Fox,TINGALPA
Animal,Attack,Attack On An Animal,GUMDALE
Animal,Other Animal,Pest / Feral Animal,MOUNT GRAVATT EAST
Animal,Cat Trapping,,EIGHT MILE PLAINS
Animal,Attack,Attack On A Person,CHERMSIDE WEST
Animal,Dog,Fencing Issues,WINDSOR
Animal,Dog,Defecating In Public,KALINGA
Animal,Attack,Attack On An Animal,NUNDAH
Animal,Dog,Defecating In Public,CARINDALE
Animal,Dog,,
Animal,Other Animal,Nuisance Animal,INALA
Animal,Cat Trapping,,DURACK
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Other Animal,Nuisance Animal,SEVEN HILLS
Animal,Attack,Attack On A Person,DURACK
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Other Animal,Fox,BOONDALL
Animal,Other Animal,Fox,SANDGATE
Animal,Other Animal,Nuisance Animal,CARINA
Animal,Other Animal,Rabbit,MURARRIE
Animal,Attack,Attack On A Person,BRIGHTON
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Attack,Not An Attack,KARANA DOWNS
Animal,Cat Trapping,,SUNNYBANK
Animal,Dog,Defecating In Public,ASCOT
Animal,Attack,Attack On An Animal,FITZGIBBON
Animal,Other Animal,Deer,ANSTEAD
Animal,Other Animal,,PADDINGTON
Animal,Attack,Not An Attack,NEW FARM
Animal,Attack,Attack On An Animal,FOREST LAKE
Animal,Other Animal,Fox,MOOROOKA
Animal,Cat Trapping,,JINDALEE
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Dog,Fencing Issues,BOONDALL
Animal,Other Animal,Insufficient Space,BRACKEN RIDGE
Animal,Attack,Attack On A Person,MCDOWALL
Animal,Attack,Attack On An Animal,TAIGUM
Animal,Dog,Fencing Issues,INALA
Animal,Dog,,PALLARA
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Cat Trapping,,BOONDALL
Animal,Other Animal,Rabbit,KEPERRA
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Attack,Attack On An Animal,INALA
Animal,Cat Trapping,,WOOLLOONGABBA
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Other Animal,Fencing Issues,WAVELL HEIGHTS
Animal,Dog,Defecating In Public,FOREST LAKE
Animal,Dog,Fencing Issues,OXLEY
Animal,Cat Trapping,,BRISBANE CITY
Animal,Dog,Fencing Issues,UPPER KEDRON
Animal,Attack,Not An Attack,DARRA
Animal,Cat Trapping,,TAIGUM
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Cat,,MITCHELTON
Animal,Attack,Attack On An Animal,MOGGILL
Animal,Other Animal,Fox,GREENSLOPES
Animal,Other Animal,Fox,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,BOONDALL
Animal,Other Animal,Feral Pig,UPPER BROOKFIELD
Animal,Attack,Menacing,WOOLLOONGABBA
Animal,Other Animal,Fox,CAMP HILL
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Attack,Attack On An Animal,INALA
Animal,Dog,Unregistered,BROOKFIELD
Animal,Attack,Not An Attack,BELLBOWRIE
Animal,Dog,Unregistered,WYNNUM
Animal,Other Animal,Fencing Issues,BRIDGEMAN DOWNS
Animal,Cat Trapping,,CHERMSIDE
Animal,Other Animal,Rabbit,RED HILL
Animal,Attack,Menacing,CARINA
Animal,Cat Trapping,,RED HILL
Animal,Attack,Not An Attack,ASHGROVE
Animal,Dog,Too Many Animals,BANYO
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Not An Attack,SHERWOOD
Animal,Attack,Attack On An Animal,CANNON HILL
Animal,Attack,Attack On An Animal,ENOGGERA
Animal,Dog,,
Animal,Attack,Attack On A Person,ASPLEY
Animal,Dog,Fencing Issues,MOUNT OMMANEY
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Attack,Not An Attack,ANNERLEY
Animal,Other Animal,Fox,UPPER MOUNT GRAVATT
Animal,Attack,Attack On A Person,WAVELL HEIGHTS
Animal,Dog,,KEPERRA
Animal,Dog,Too Many Animals,KEPERRA
Animal,Cat,,PADDINGTON
Animal,Cat Trapping,,RICHLANDS
Animal,Other Animal,Rabbit,KEPERRA
Animal,Attack,Attack On A Person,FAIRFIELD
Animal,Other Animal,Nuisance Animal,SEVEN HILLS
Animal,Attack,Attack On An Animal,NORTHGATE
Animal,Other Animal,Wild Dog,KHOLO
Animal,Other Animal,Wild Dog,MOUNT COOT-THA
Animal,Other Animal,Wild Dog,ANSTEAD
Animal,Dog,,TOOWONG
Animal,Attack,Attack On An Animal,CARSELDINE
Animal,Dog,Too Many Animals,ALGESTER
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Cat Trapping,,ST LUCIA
Animal,Dog,Too Many Animals,KEPERRA
Animal,Other Animal,Fox,UPPER MOUNT GRAVATT
Animal,Cat Trapping,,CHERMSIDE
Animal,Other Animal,Fox,CAMP HILL
Animal,Other Animal,,BRIGHTON
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Dog,Fencing Issues,EIGHT MILE PLAINS
Animal,Attack,Attack On A Person,COORPAROO
Animal,Dog,Defecating In Public,ASCOT
Animal,Attack,Not An Attack,KEPERRA
Animal,Attack,Menacing,ALGESTER
Animal,Cat,,THE GAP
Animal,Cat Trapping,,RUNCORN
Animal,Attack,Attack On A Person,CALAMVALE
Animal,Dog,Fencing Issues,BROOKFIELD
Animal,Dog,Fencing Issues,BROOKFIELD
Animal,Cat,,ALGESTER
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Attack,Attack On An Animal,ELLEN GROVE
Animal,Other Animal,Nuisance Animal,WYNNUM WEST
Animal,Attack,Menacing,SHERWOOD
Animal,Dog,Fencing Issues,RUNCORN
Animal,Other Animal,Nuisance Animal,INDOOROOPILLY
Animal,Attack,Dangerous,GREENSLOPES
Animal,Other Animal,Odour,WYNNUM WEST
Animal,Cat Trapping,,SUNNYBANK
Animal,Attack,Not An Attack,WYNNUM
Animal,Dog,Odour,CHERMSIDE WEST
Animal,Attack,Attack On A Person,MCDOWALL
Animal,Dog,Fencing Issues,KURABY
Animal,Cat Trapping,,KEDRON
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Cat Trapping,,INALA
Animal,Cat Trapping,,SEVEN HILLS
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Other Animal,Fox,GREENSLOPES
Animal,Attack,Menacing,ACACIA RIDGE
Animal,Dog,Fencing Issues,PARKINSON
Animal,Other Animal,Fox,BROOKFIELD
Animal,Dog,Defecating In Public,MANSFIELD
Animal,Attack,Attack On A Person,INDOOROOPILLY
Animal,Attack,Not An Attack,SANDGATE
Animal,Attack,Attack On An Animal,EVERTON PARK
Animal,Attack,Attack On An Animal,ACACIA RIDGE
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Cat Trapping,,WOOLLOONGABBA
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Cat,,RUNCORN
Animal,Dog,Fencing Issues,THE GAP
Animal,Attack,Attack On An Animal,WYNNUM WEST
Animal,Attack,Attack On An Animal,UPPER MOUNT GRAVATT
Animal,Attack,,SUNNYBANK
Animal,Other Animal,Deer,ANSTEAD
Animal,Other Animal,Deer,KHOLO
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Attack,Not An Attack,ASHGROVE
Animal,Other Animal,Fox,BRIDGEMAN DOWNS
Animal,Dog,Fencing Issues,OXLEY
Animal,Attack,Menacing,HEATHWOOD
Animal,Attack,,CARINA HEIGHTS
Animal,Dog,Defecating In Public,STAFFORD HEIGHTS
Animal,Dog,,MACGREGOR
Animal,Other Animal,Nuisance Animal,SEVEN HILLS
Animal,Attack,Attack On An Animal,KENMORE
Animal,Attack,Attack On A Person,CARINDALE
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Cat Trapping,,ST LUCIA
Animal,Dog,Fencing Issues,EVERTON PARK
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Cat,,KEPERRA
Animal,Attack,Attack On A Person,RIVERHILLS
Animal,Attack,Attack On A Person,CHERMSIDE WEST
Animal,Other Animal,Odour,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Cat,,INALA
Animal,Other Animal,Fox,MOUNT GRAVATT
Animal,Other Animal,Fox,PALLARA
Animal,Cat Trapping,,CHAPEL HILL
Animal,Dog,Fencing Issues,DEAGON
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Cat Trapping,,CHERMSIDE
Animal,Dog,Fencing Issues,CARINA
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Cat Trapping,,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,CARINDALE
Animal,Attack,Attack On An Animal,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Dog,Unregistered,UPPER MOUNT GRAVATT
Animal,Other Animal,,UPPER MOUNT GRAVATT
Animal,Attack,Attack On An Animal,WEST END
Animal,Dog,Fencing Issues,UPPER KEDRON
Animal,Cat Trapping,,BALD HILLS
Animal,Cat Trapping,,STAFFORD HEIGHTS
Animal,Attack,Attack On A Person,THE GAP
Animal,Dog,,PALLARA
Animal,Attack,Attack On An Animal,NEW FARM
Animal,Cat,,CHERMSIDE WEST
Animal,Attack,,DEAGON
Animal,Dog,Fencing Issues,WYNNUM
Animal,Other Animal,Fox,PORT OF BRISBANE
Animal,Dog,Too Many Animals,LOTA
Animal,Attack,Not An Attack,CANNON HILL
Animal,Dog,Fencing Issues,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Other Animal,Fox,COORPAROO
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Cat,,FOREST LAKE
Animal,Cat,,WYNNUM WEST
Animal,Cat Trapping,,HAMILTON
Animal,Dog,Fencing Issues,PARKINSON
Animal,Attack,Not An Attack,DURACK
Animal,Dog,Fencing Issues,NUDGEE
Animal,Attack,Not An Attack,MOUNT GRAVATT EAST
Animal,Dog,Too Many Animals,BANYO
Animal,Dog,Too Many Animals,BANYO
Animal,Cat,,MOGGILL
Animal,Cat,,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,WYNNUM
Animal,Other Animal,Fox,CHANDLER
Animal,Cat Trapping,,OXLEY
Animal,Attack,Rabbit,MOGGILL
Animal,Other Animal,Nuisance Animal,INDOOROOPILLY
Animal,Dog,Defecating In Public,TENERIFFE
Animal,Attack,Not An Attack,SEVEN HILLS
Animal,Dog,Fencing Issues,WINDSOR
Animal,Attack,Attack On A Person,CARINDALE
Animal,Attack,Attack On A Person,DURACK
Animal,Cat Trapping,,WILLAWONG
Animal,Other Animal,Wild Dog,MOUNT CROSBY
Animal,Dog,Defecating In Public,ASCOT
Animal,Dog,Defecating In Public,ASCOT
Animal,Cat,,SALISBURY
Animal,Dog,Fencing Issues,GRANGE
Animal,Dog,,INDOOROOPILLY
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,NEW FARM
Animal,Attack,Attack On A Person,MACKENZIE
Animal,Cat Trapping,,ELLEN GROVE
Animal,Other Animal,Rabbit,FOREST LAKE
Animal,Dog,Fencing Issues,AUCHENFLOWER
Animal,Cat Trapping,,WYNNUM WEST
Animal,Attack,Not An Attack,TOOWONG
Animal,Cat,,ALGESTER
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Other Animal,Fox,HOLLAND PARK WEST
Animal,Attack,Attack On An Animal,UPPER KEDRON
Animal,Dog,Too Many Animals,KEPERRA
Animal,Attack,Menacing,MOOROOKA
Animal,Other Animal,Nuisance Animal,MURARRIE
Animal,Cat Trapping,,CORINDA
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Other Animal,Fox,CORINDA
Animal,Dog,Fencing Issues,TARINGA
Animal,Attack,Menacing,DARRA
Animal,Attack,Attack On An Animal,HAWTHORNE
Animal,Attack,Attack On An Animal,BARDON
Animal,Dog,Too Many Animals,MOOROOKA
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Attack,,KEDRON
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Cat Trapping,,MOOROOKA
Animal,Attack,Not An Attack,CORINDA
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Attack,Menacing,MOUNT COOT-THA
Animal,Dog,Fencing Issues,EIGHT MILE PLAINS
Animal,Dog,,FOREST LAKE
Animal,Attack,Attack On An Animal,CHANDLER
Animal,Cat,,UPPER KEDRON
Animal,Attack,Menacing,SUNNYBANK
Animal,Attack,Attack On A Person,DEAGON
Animal,Attack,Attack On A Person,CARSELDINE
Animal,Dog,Fencing Issues,WYNNUM
Animal,Cat Trapping,,ASPLEY
Animal,Cat Trapping,,ASPLEY
Animal,Cat Trapping,,ASPLEY
Animal,Cat Trapping,,NORTHGATE
Animal,Attack,Attack On An Animal,ELLEN GROVE
Animal,Dog,Unregistered,DARRA
Animal,Cat Trapping,,INALA
Animal,Other Animal,Fox,MOUNT GRAVATT EAST
Animal,Dog,,ZILLMERE
Animal,Dog,Odour,KEDRON
Animal,Other Animal,Rabbit,FOREST LAKE
Animal,Dog,Unregistered,CHERMSIDE
Animal,Attack,Attack On An Animal,GREENSLOPES
Animal,Cat,,BRIGHTON
Animal,Other Animal,Fox,MOUNT CROSBY
Animal,Other Animal,Fox,THE GAP
Animal,Dog,Defecating In Public,GRANGE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Attack,Attack On A Person,WYNNUM
Animal,Other Animal,Pest / Feral Animal,WILLAWONG
Animal,Cat Trapping,,TARRAGINDI
Animal,Dog,Unregistered,WAVELL HEIGHTS
Animal,Dog,Unregistered,
Animal,Dog,Fencing Issues,INALA
Animal,Dog,,THE GAP
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Attack,Not An Attack,UPPER BROOKFIELD
Animal,Other Animal,Nuisance Animal,ZILLMERE
Animal,Attack,Attack On A Person,KEDRON
Animal,Other Animal,Fox,BOONDALL
Animal,Other Animal,Wild Dog,KHOLO
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Cat Trapping,,CORINDA
Animal,Cat Trapping,,MANLY WEST
Animal,Cat Trapping,,MANSFIELD
Animal,Other Animal,Fox,MORNINGSIDE
Animal,Dog,Defecating In Public,CARSELDINE
Animal,Dog,Fencing Issues,KURABY
Animal,Cat Trapping,,COORPAROO
Animal,Attack,Attack On A Person,OXLEY
Animal,Dog,,MOUNT OMMANEY
Animal,Attack,Not An Attack,INDOOROOPILLY
Animal,Other Animal,Pest / Feral Animal,CARINDALE
Animal,Cat Trapping,,OXLEY
Animal,Attack,Menacing,HAMILTON
Animal,Dog,Fencing Issues,DARRA
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Dog,Too Many Animals,INALA
Animal,Attack,Attack On An Animal,ELLEN GROVE
Animal,Other Animal,Fencing Issues,PADDINGTON
Animal,Attack,Menacing,MITCHELTON
Animal,Cat,,CHERMSIDE
Animal,Other Animal,Defecating In Public,HENDRA
Animal,Dog,Fencing Issues,UPPER BROOKFIELD
Animal,Cat Trapping,,WISHART
Animal,Other Animal,Fox,BROOKFIELD
Animal,Cat Trapping,,EAGLE FARM
Animal,Cat Trapping,,WYNNUM
Animal,Cat Trapping,,KURABY
Animal,Other Animal,Wild Dog,FERNY GROVE
Animal,Dog,Fencing Issues,PADDINGTON
Animal,Dog,Unregistered,
Animal,Other Animal,Nuisance Animal,ST LUCIA
Animal,Dog,Fencing Issues,WACOL
Animal,Attack,Attack On A Person,MOUNT GRAVATT EAST
Animal,Attack,Attack On An Animal,WYNNUM WEST
Animal,Dog,Too Many Animals,KARANA DOWNS
Animal,Attack,Attack On An Animal,STAFFORD
Animal,Attack,Attack On A Person,INALA
Animal,Attack,Attack On A Person,GRACEVILLE
Animal,Dog,Defecating In Public,MACGREGOR
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Dog,Odour,INALA
Animal,Dog,Odour,INALA
Animal,Dog,Odour,INALA
Animal,Dog,Odour,INALA
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Attack,Not An Attack,BRACKEN RIDGE
Animal,Other Animal,Pest / Feral Animal,WESTLAKE
Animal,Dog,Fencing Issues,EVERTON PARK
Animal,Dog,Fencing Issues,MANLY WEST
Animal,Cat,,COOPERS PLAINS
Animal,Cat Trapping,,RUNCORN
Animal,Dog,Fencing Issues,DEAGON
Animal,Dog,Fencing Issues,DEAGON
Animal,Dog,Fencing Issues,SEVEN HILLS
Animal,Cat Trapping,,WYNNUM WEST
Animal,Dog,Fencing Issues,CAMP HILL
Animal,Dog,Too Many Animals,
Animal,Dog,Fencing Issues,WINDSOR
Animal,Dog,Fencing Issues,JAMBOREE HEIGHTS
Animal,Other Animal,Nuisance Animal,HAWTHORNE
Animal,Dog,Odour,COORPAROO
Animal,Dog,Fencing Issues,MORNINGSIDE
Animal,Other Animal,Rabbit,GAYTHORNE
Animal,Dog,Defecating In Public,WEST END
Animal,Attack,Attack On A Person,BALMORAL
Animal,Dog,Fencing Issues,FITZGIBBON
Animal,Cat Trapping,,MOUNT GRAVATT
Animal,Other Animal,Fox,HOLLAND PARK
Animal,Attack,Not An Attack,STRETTON
Animal,Attack,Attack On An Animal,ENOGGERA
Animal,Dog,Fencing Issues,CAMP HILL
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Cat,,INALA
Animal,Cat,,SUNNYBANK
Animal,Attack,Dangerous,CARSELDINE
Animal,Dog,Fencing Issues,WESTLAKE
Animal,Attack,Not An Attack,CAMP HILL
Animal,Attack,Attack On A Person,INALA
Animal,Other Animal,Rabbit,RED HILL
Animal,Cat Trapping,,MANLY WEST
Animal,Cat,,WEST END
Animal,Cat,,WEST END
Animal,Other Animal,Nuisance Animal,CHAPEL HILL
Animal,Dog,Fencing Issues,INALA
Animal,Cat,,BELMONT
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Cat Trapping,,MANLY WEST
Animal,Dog,Insufficient Space,
Animal,Cat,,THE GAP
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,ANNERLEY
Animal,Attack,Menacing,HEATHWOOD
Animal,Attack,Attack On An Animal,HEATHWOOD
Animal,Dog,Too Many Animals,ELLEN GROVE
Animal,Other Animal,Nuisance Animal,OXLEY
Animal,Other Animal,Fox,MOOROOKA
Animal,Other Animal,Fox,TINGALPA
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Attack,Attack On An Animal,CARSELDINE
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Other Animal,Odour,MITCHELTON
Animal,Cat Trapping,,ENOGGERA
Animal,Cat Trapping,,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,MCDOWALL
Animal,Attack,Attack On An Animal,STRETTON
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Other Animal,,KURABY
Animal,Dog,Defecating In Public,CARSELDINE
Animal,Other Animal,Fox,TINGALPA
Animal,Other Animal,Fox,BELMONT
Animal,Other Animal,Fox,GUMDALE
Animal,Cat Trapping,,SANDGATE
Animal,Other Animal,Wild Dog,WACOL
Animal,Dog,Fencing Issues,HEATHWOOD
Animal,Other Animal,Fox,FIG TREE POCKET
Animal,Attack,Attack On An Animal,STAFFORD
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT
Animal,Other Animal,Nuisance Animal,DEAGON
Animal,Attack,Not An Attack,TARRAGINDI
Animal,Dog,Fencing Issues,CLAYFIELD
Animal,Cat Trapping,,DEAGON
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Dog,,KANGAROO POINT
Animal,Attack,,STAFFORD
Animal,Dog,Defecating In Public,EAST BRISBANE
Animal,Dog,Fencing Issues,PULLENVALE
Animal,Attack,,EVERTON PARK
Animal,Dog,Fencing Issues,ASHGROVE
Animal,Dog,Fencing Issues,RUNCORN
Animal,Dog,Defecating In Public,NORTHGATE
Animal,Dog,Defecating In Public,ANNERLEY
Animal,Attack,Attack On A Person,CHERMSIDE
Animal,Attack,,ANSTEAD
Animal,Dog,Too Many Animals,ELLEN GROVE
Animal,Dog,Too Many Animals,ASPLEY
