Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Cat,,PARKINSON
Animal,Dog,Defecating In Public,KURABY
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Cat Trapping,,BANYO
Animal,Other Animal,Wild Dog,MOUNT CROSBY
Animal,Other Animal,Odour,JINDALEE
Animal,Attack,Attack On A Person,FORTITUDE VALLEY
Animal,Dog,Fencing Issues,DARRA
Animal,Cat Trapping,,CALAMVALE
Animal,Other Animal,Nuisance Animal,BANYO
Animal,Attack,Attack On A Person,SUNNYBANK
Animal,Attack,Menacing,CHELMER
Animal,Dog,Unregistered,INALA
Animal,Other Animal,Defecating In Public,OXLEY
Animal,Dog,Unregistered,BRIGHTON
Animal,Attack,Attack On A Person,TARRAGINDI
Animal,Dog,Defecating In Public,HEATHWOOD
Animal,Dog,Fencing Issues,BOONDALL
Animal,Other Animal,,UPPER KEDRON
Animal,Dog,Fencing Issues,AUCHENFLOWER
Animal,Other Animal,Nuisance Animal,SEVEN HILLS
Animal,Dog,Fencing Issues,SPRING HILL
Animal,Dog,Fencing Issues,SPRING HILL
Animal,Dog,Fencing Issues,PALLARA
Animal,Dog,Fencing Issues,NEW FARM
Animal,Dog,,SINNAMON PARK
Animal,Other Animal,Fencing Issues,UPPER BROOKFIELD
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Attack,Attack On A Person,ELLEN GROVE
Animal,Dog,Fencing Issues,CLAYFIELD
Animal,Dog,Too Many Animals,LOTA
Animal,Dog,Defecating In Public,THE GAP
Animal,Other Animal,,RICHLANDS
Animal,Other Animal,Fox,CHAPEL HILL
Animal,Attack,Menacing,ZILLMERE
Animal,Other Animal,Fox,WISHART
Animal,Dog,Unregistered,MURARRIE
Animal,Dog,Too Many Animals,MURARRIE
Animal,Dog,Unregistered,MURARRIE
Animal,Dog,Odour,NEWMARKET
Animal,Cat Trapping,,ROCHEDALE
Animal,Attack,Menacing,WAKERLEY
Animal,Attack,Attack On A Person,YERONGA
Animal,Other Animal,Too Many Animals,AUCHENFLOWER
Animal,Dog,Defecating In Public,GREENSLOPES
Animal,Other Animal,Odour,SHERWOOD
Animal,Dog,Unregistered,EIGHT MILE PLAINS
Animal,Attack,Not An Attack,NORTHGATE
Animal,Dog,Insufficient Space,ANSTEAD
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,COOPERS PLAINS
Animal,Attack,Menacing,BRIGHTON
Animal,Attack,Menacing,STAFFORD
Animal,Attack,Attack On A Person,WAVELL HEIGHTS
Animal,Attack,Menacing,WAKERLEY
Animal,Attack,Menacing,WAKERLEY
Animal,Dog,Fencing Issues,NUNDAH
Animal,Cat Trapping,,ZILLMERE
Animal,Dog,Defecating In Public,RUNCORN
Animal,Dog,Defecating In Public,CARINA
Animal,Dog,Fencing Issues,CARINA
Animal,Attack,Attack On An Animal,MORNINGSIDE
Animal,Dog,Fencing Issues,SANDGATE
Animal,Attack,Attack On A Person,MORNINGSIDE
Animal,Dog,Fencing Issues,RICHLANDS
Animal,Dog,Defecating In Public,NEWSTEAD
Animal,Other Animal,Fox,BURBANK
Animal,Cat Trapping,,FERNY GROVE
Animal,Attack,Attack On An Animal,TARRAGINDI
Animal,Other Animal,Nuisance Animal,MACGREGOR
Animal,Cat Trapping,,INALA
Animal,Attack,Attack On An Animal,OXLEY
Animal,Cat,,FOREST LAKE
Animal,Other Animal,Wild Dog,FERNY GROVE
Animal,Attack,Attack On An Animal,INALA
Animal,Dog,,BARDON
Animal,Other Animal,Odour,INALA
Animal,Cat Trapping,,JINDALEE
Animal,Attack,Attack On A Person,FERNY GROVE
Animal,Other Animal,Rabbit,MOUNT OMMANEY
Animal,Dog,Defecating In Public,NUNDAH
Animal,Attack,Attack On A Person,CHAPEL HILL
Animal,Attack,Attack On A Person,KEPERRA
Animal,Other Animal,,COORPAROO
Animal,Other Animal,Nuisance Animal,SUNNYBANK HILLS
Animal,Dog,Unregistered,STAFFORD
Animal,Cat,,INALA
Animal,Attack,Not An Attack,ELLEN GROVE
Animal,Other Animal,Nuisance Animal,WISHART
Animal,Cat Trapping,,SHERWOOD
Animal,Cat Trapping,,YEERONGPILLY
Animal,Attack,Menacing,WINDSOR
Animal,Other Animal,Fencing Issues,RUNCORN
Animal,Other Animal,Fox,TAIGUM
Animal,Dog,Defecating In Public,SEVENTEEN MILE ROCKS
Animal,Other Animal,Pest / Feral Animal,VIRGINIA
Animal,Dog,Too Many Animals,WAKERLEY
Animal,Dog,Unregistered,ACACIA RIDGE
Animal,Dog,Unregistered,ACACIA RIDGE
Animal,Dog,Unregistered,ACACIA RIDGE
Animal,Other Animal,Fox,KARANA DOWNS
Animal,Cat Trapping,,SUNNYBANK
Animal,Cat Trapping,,MCDOWALL
Animal,Cat Trapping,,WYNNUM
Animal,Attack,Attack On A Person,ZILLMERE
Animal,Dog,Fencing Issues,GORDON PARK
Animal,Dog,Defecating In Public,THE GAP
Animal,Other Animal,Fox,GUMDALE
Animal,Cat,,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,HOLLAND PARK
Animal,Other Animal,Feral Goat,KARAWATHA
Animal,Other Animal,Nuisance Animal,HOLLAND PARK
Animal,Dog,Too Many Animals,HAWTHORNE
Animal,Dog,Defecating In Public,WILSTON
Animal,Attack,Attack On A Person,KEPERRA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Attack,Attack On An Animal,DUTTON PARK
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Dog,Defecating In Public,CARINDALE
Animal,Cat,,STAFFORD
Animal,Dog,Fencing Issues,BOONDALL
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Cat Trapping,,DURACK
Animal,Dog,Fencing Issues,SHERWOOD
Animal,Cat,,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,CHAPEL HILL
Animal,Other Animal,Odour,MCDOWALL
Animal,Dog,Defecating In Public,ASHGROVE
Animal,Dog,Fencing Issues,NEW FARM
Animal,Dog,Fencing Issues,YERONGA
Animal,Dog,Fencing Issues,YERONGA
Animal,Cat Trapping,,SEVEN HILLS
Animal,Attack,Not An Attack,BOONDALL
Animal,Dog,Fencing Issues,RUNCORN
Animal,Dog,Fencing Issues,KEPERRA
Animal,Attack,Attack On An Animal,SANDGATE
Animal,Dog,Defecating In Public,NEW FARM
Animal,Dog,Unregistered,WYNNUM WEST
Animal,Cat Trapping,,MANLY WEST
Animal,Other Animal,Rabbit,BALMORAL
Animal,Cat Trapping,,STAFFORD HEIGHTS
Animal,Other Animal,Rabbit,BALMORAL
Animal,Dog,Fencing Issues,FERNY GROVE
Animal,Other Animal,Fox,FERNY GROVE
Animal,Attack,Menacing,COOPERS PLAINS
Animal,Other Animal,Wild Dog,MOUNT COOT-THA
Animal,Cat Trapping,,ASPLEY
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Dog,Too Many Animals,CHERMSIDE
Animal,Dog,Fencing Issues,MURARRIE
Animal,Dog,Fencing Issues,LOTA
Animal,Attack,Menacing,BALMORAL
Animal,Dog,,HIGHGATE HILL
Animal,Other Animal,Pest / Feral Animal,COORPAROO
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Attack,Attack On A Person,CAMP HILL
Animal,Dog,Fencing Issues,LUTWYCHE
Animal,Dog,Fencing Issues,MANSFIELD
Animal,Dog,Defecating In Public,LUTWYCHE
Animal,Dog,Fencing Issues,WINDSOR
Animal,Attack,Not An Attack,GRACEVILLE
Animal,Cat Trapping,,ZILLMERE
Animal,Cat,,MOOROOKA
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Attack,Attack On A Person,MORNINGSIDE
Animal,Cat Trapping,,ELLEN GROVE
Animal,Dog,Fencing Issues,KURABY
Animal,Dog,,FAIRFIELD
Animal,Other Animal,Nuisance Animal,INALA
Animal,Dog,Fencing Issues,ASPLEY
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Cat,,KURABY
Animal,Dog,Defecating In Public,KURABY
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS
Animal,Dog,Too Many Animals,BULIMBA
Animal,Dog,Unregistered,ELLEN GROVE
Animal,Dog,Defecating In Public,MANLY
Animal,Dog,Fencing Issues,ANNERLEY
Animal,Attack,Attack On An Animal,YERONGA
Animal,Dog,Too Many Animals,GORDON PARK
Animal,Attack,Attack On An Animal,SANDGATE
Animal,Dog,Fencing Issues,PADDINGTON
Animal,Dog,Fencing Issues,PADDINGTON
Animal,Attack,Menacing,YERONGA
Animal,Cat Trapping,,COORPAROO
Animal,Cat Trapping,,FOREST LAKE
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Attack,Attack On A Person,INALA
Animal,Other Animal,Nuisance Animal,INALA
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Dog,Fencing Issues,WAKERLEY
Animal,Other Animal,Fox,MANSFIELD
Animal,Other Animal,Fox,PULLENVALE
Animal,Dog,Fencing Issues,KELVIN GROVE
Animal,Cat Trapping,,YEERONGPILLY
Animal,Dog,Fencing Issues,SUNNYBANK
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Dog,Fencing Issues,PADDINGTON
Animal,Dog,Fencing Issues,PADDINGTON
Animal,Cat Trapping,,LOTA
Animal,Cat Trapping,,HOLLAND PARK
Animal,Dog,Defecating In Public,BOONDALL
Animal,Dog,Defecating In Public,BARDON
Animal,Dog,Defecating In Public,ASHGROVE
Animal,Cat Trapping,,CHAPEL HILL
Animal,Attack,Attack On An Animal,ACACIA RIDGE
Animal,Other Animal,Fox,THE GAP
Animal,Dog,Fencing Issues,CHERMSIDE
Animal,Dog,Defecating In Public,THE GAP
Animal,Dog,Unregistered,OXLEY
Animal,Attack,Attack On An Animal,BANYO
Animal,Other Animal,Fencing Issues,WEST END
Animal,Attack,Menacing,WINDSOR
Animal,Other Animal,Fox,COOPERS PLAINS
Animal,Cat Trapping,,KENMORE
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Cat Trapping,,THE GAP
Animal,Attack,Not An Attack,CALAMVALE
Animal,Dog,Fencing Issues,MOUNT GRAVATT
Animal,Dog,Fencing Issues,MOUNT GRAVATT
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Cat Trapping,,CARINA
Animal,Other Animal,Rabbit,GUMDALE
Animal,Cat Trapping,,ELLEN GROVE
Animal,Dog,Unregistered,RIVERHILLS
Animal,Dog,Defecating In Public,FITZGIBBON
Animal,Dog,Defecating In Public,BARDON
Animal,Cat Trapping,,WYNNUM
Animal,Dog,Too Many Animals,TINGALPA
Animal,Other Animal,Fencing Issues,SHORNCLIFFE
Animal,Dog,Fencing Issues,KENMORE
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Dog,Fencing Issues,CARINA
Animal,Other Animal,Fencing Issues,ASHGROVE
Animal,Attack,Menacing,MACGREGOR
Animal,Dog,Fencing Issues,KEPERRA
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Cat,,TAIGUM
Animal,Attack,Attack On An Animal,WAKERLEY
Animal,Other Animal,Fencing Issues,PALLARA
Animal,Dog,Defecating In Public,GORDON PARK
Animal,Attack,Attack On An Animal,NEW FARM
Animal,Attack,Attack On A Person,WYNNUM WEST
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Other Animal,Fox,KENMORE HILLS
Animal,Attack,Attack On An Animal,WAKERLEY
Animal,Dog,Too Many Animals,MOUNT CROSBY
Animal,Dog,Defecating In Public,YERONGA
Animal,Dog,Fencing Issues,SEVENTEEN MILE ROCKS
Animal,Attack,Menacing,DEAGON
Animal,Attack,Not An Attack,THE GAP
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Attack,,NORTHGATE
Animal,Other Animal,Fox,WAKERLEY
Animal,Dog,Too Many Animals,BRACKEN RIDGE
Animal,Dog,Too Many Animals,BRACKEN RIDGE
Animal,Dog,Too Many Animals,BRACKEN RIDGE
Animal,Other Animal,Nuisance Animal,KARANA DOWNS
Animal,Cat Trapping,,PETRIE TERRACE
Animal,Attack,Menacing,NEW FARM
Animal,Other Animal,Fox,
Animal,Dog,Fencing Issues,FITZGIBBON
Animal,Attack,Attack On An Animal,SINNAMON PARK
Animal,Dog,Defecating In Public,GREENSLOPES
Animal,Attack,Menacing,RUNCORN
Animal,Attack,Attack On An Animal,BELLBOWRIE
Animal,Dog,Too Many Animals,BELLBOWRIE
Animal,Attack,Not An Attack,LUTWYCHE
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On A Person,RUNCORN
Animal,Dog,Fencing Issues,BELLBOWRIE
Animal,Other Animal,Fox,CHANDLER
Animal,Cat Trapping,,THE GAP
Animal,Cat Trapping,,NORMAN PARK
Animal,Attack,Attack On A Person,RIVERHILLS
Animal,Dog,Fencing Issues,RIVERHILLS
Animal,Attack,Attack On An Animal,SPRING HILL
Animal,Attack,Attack On A Person,DARRA
Animal,Dog,Too Many Animals,DURACK
Animal,Attack,Attack On A Person,CARINA
Animal,Cat Trapping,,PARKINSON
Animal,Dog,Defecating In Public,TINGALPA
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Attack,Attack On An Animal,MANLY
Animal,Other Animal,Fox,KHOLO
Animal,Cat,,ACACIA RIDGE
Animal,Dog,Too Many Animals,DURACK
Animal,Dog,,DURACK
Animal,Cat,,COORPAROO
Animal,Dog,Fencing Issues,GAYTHORNE
Animal,Other Animal,Nuisance Animal,WYNNUM WEST
Animal,Attack,Attack On An Animal,FITZGIBBON
Animal,Cat Trapping,,CORINDA
Animal,Other Animal,Too Many Animals,BOWEN HILLS
Animal,Attack,Attack On An Animal,BANYO
Animal,Attack,Attack On An Animal,TAIGUM
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Cat,,INALA
Animal,Other Animal,,BROOKFIELD
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,Too Many Animals,NORTHGATE
Animal,Attack,,PALLARA
Animal,Dog,Fencing Issues,CHAPEL HILL
Animal,Dog,,MOOROOKA
Animal,Cat,,WAKERLEY
Animal,Dog,Fencing Issues,ALBION
Animal,Dog,Too Many Animals,NORTHGATE
Animal,Dog,Too Many Animals,NORMAN PARK
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Other Animal,Fox,RIVERHILLS
Animal,Cat,,WYNNUM WEST
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Dog,Fencing Issues,BELLBOWRIE
Animal,Attack,Attack On An Animal,HENDRA
Animal,Other Animal,Deer,JINDALEE
Animal,Other Animal,,BROOKFIELD
Animal,Attack,Attack On An Animal,THE GAP
Animal,Attack,Attack On A Person,COORPAROO
Animal,Other Animal,,PULLENVALE
Animal,Other Animal,Odour,RUNCORN
Animal,Other Animal,Nuisance Animal,CALAMVALE
Animal,Attack,Attack On A Person,THE GAP
Animal,Attack,Attack On An Animal,MOGGILL
Animal,Dog,Fencing Issues,MOOROOKA
Animal,Dog,,ASCOT
Animal,Dog,,BRACKEN RIDGE
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Attack,Attack On A Person,ASPLEY
Animal,Dog,Fencing Issues,OXLEY
Animal,Attack,Not An Attack,ASCOT
Animal,Attack,Attack On An Animal,CHERMSIDE WEST
Animal,Cat Trapping,,WYNNUM
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Attack,Menacing,DEAGON
Animal,Dog,Unregistered,HOLLAND PARK
Animal,Other Animal,Odour,CARINDALE
Animal,Attack,Attack On An Animal,NEW FARM
Animal,Cat Trapping,,UPPER KEDRON
Animal,Dog,Fencing Issues,SALISBURY
Animal,Cat Trapping,,ZILLMERE
Animal,Attack,Attack On A Person,NEW FARM
Animal,Dog,Fencing Issues,KEPERRA
Animal,Other Animal,Pest / Feral Animal,INALA
Animal,Cat Trapping,,ZILLMERE
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,KURABY
Animal,Other Animal,Nuisance Animal,DOOLANDELLA
Animal,Attack,Attack On A Person,RUNCORN
Animal,Attack,Attack On A Person,SALISBURY
Animal,Cat,,BALD HILLS
Animal,Dog,,SUMNER
Animal,Attack,Not An Attack,HERSTON
Animal,Attack,Attack On An Animal,INALA
Animal,Other Animal,Fox,SUNNYBANK
Animal,Dog,Fencing Issues,HEMMANT
Animal,Other Animal,Fox,TAIGUM
Animal,Other Animal,Fox,CORINDA
Animal,Attack,Attack On An Animal,MURARRIE
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Attack,Attack On An Animal,CHAPEL HILL
Animal,Other Animal,Odour,WESTLAKE
Animal,Other Animal,Rabbit,RED HILL
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Dog,Defecating In Public,CALAMVALE
Animal,Dog,Defecating In Public,CALAMVALE
Animal,Attack,Attack On An Animal,WAKERLEY
Animal,Other Animal,Fox,SHERWOOD
Animal,Dog,Defecating In Public,CARINA
Animal,Dog,Fencing Issues,BANYO
Animal,Dog,Defecating In Public,MORNINGSIDE
Animal,Other Animal,Nuisance Animal,WYNNUM
Animal,Dog,Too Many Animals,ALGESTER
Animal,Dog,Fencing Issues,HEMMANT
Animal,Dog,Fencing Issues,FAIRFIELD
Animal,Attack,Attack On A Person,WYNNUM
Animal,Dog,Fencing Issues,THE GAP
Animal,Cat Trapping,,MANLY WEST
Animal,Dog,Unregistered,DARRA
Animal,Attack,Not An Attack,INALA
Animal,Attack,Attack On An Animal,WACOL
Animal,Attack,Menacing,CALAMVALE
Animal,Attack,Attack On An Animal,BELLBOWRIE
Animal,Attack,Menacing,BURBANK
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Dog,Fencing Issues,MURARRIE
Animal,Attack,Attack On An Animal,SHORNCLIFFE
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Dog,Fencing Issues,HOLLAND PARK WEST
Animal,Other Animal,Fox,BANYO
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Defecating In Public,JINDALEE
Animal,Dog,Defecating In Public,WYNNUM
Animal,Dog,Defecating In Public,FITZGIBBON
Animal,Other Animal,Feral Cat,WILLAWONG
Animal,Cat,,WILLAWONG
Animal,Cat,,WILLAWONG
Animal,Other Animal,Wild Dog,BURBANK
Animal,Other Animal,Fencing Issues,ROCKLEA
Animal,Dog,Defecating In Public,SANDGATE
Animal,Attack,Attack On A Person,HOLLAND PARK
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Attack,Attack On An Animal,DURACK
Animal,Cat Trapping,,MACGREGOR
Animal,Dog,Odour,BANYO
Animal,Attack,Attack On An Animal,ANNERLEY
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Attack On A Person,COORPAROO
Animal,Attack,Attack On A Person,SALISBURY
Animal,Dog,Defecating In Public,UPPER KEDRON
Animal,Attack,Menacing,CANNON HILL
Animal,Dog,Fencing Issues,BARDON
Animal,Attack,Attack On An Animal,BALD HILLS
Animal,Dog,Fencing Issues,PULLENVALE
Animal,Dog,Defecating In Public,INALA
Animal,Attack,Attack On An Animal,BALD HILLS
Animal,Attack,Attack On An Animal,WILSTON
Animal,Dog,Too Many Animals,YERONGA
Animal,Dog,Fencing Issues,GORDON PARK
Animal,Dog,Fencing Issues,TINGALPA
Animal,Other Animal,Nuisance Animal,MOUNT CROSBY
Animal,Dog,Defecating In Public,NEW FARM
Animal,Cat Trapping,,INALA
Animal,Cat Trapping,,SALISBURY
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Other Animal,Nuisance Animal,BRIGHTON
Animal,Cat Trapping,,GAYTHORNE
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,BALD HILLS
Animal,Cat Trapping,,COORPAROO
Animal,Dog,Defecating In Public,YERONGA
Animal,Attack,,CARSELDINE
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,Fencing Issues,TAIGUM
Animal,Dog,Fencing Issues,MANLY
Animal,Attack,Attack On An Animal,GRACEVILLE
Animal,Dog,Fencing Issues,CHAPEL HILL
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Defecating In Public,DEAGON
Animal,Dog,Fencing Issues,SALISBURY
Animal,Dog,Defecating In Public,DEAGON
Animal,Dog,Fencing Issues,INALA
Animal,Other Animal,Fox,UPPER MOUNT GRAVATT
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Other Animal,Pest / Feral Animal,KEPERRA
Animal,Dog,Fencing Issues,CHAPEL HILL
Animal,Dog,Too Many Animals,STAFFORD HEIGHTS
Animal,Other Animal,Defecating In Public,RUNCORN
Animal,Cat,,SUNNYBANK
Animal,Dog,Fencing Issues,OXLEY
Animal,Attack,Attack On An Animal,HEMMANT
Animal,Other Animal,Nuisance Animal,DURACK
Animal,Dog,,ELLEN GROVE
Animal,Other Animal,Nuisance Animal,CALAMVALE
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Other Animal,Wild Dog,GREENSLOPES
Animal,Attack,Attack On A Person,BOONDALL
Animal,Dog,Fencing Issues,CHAPEL HILL
Animal,Other Animal,,BROOKFIELD
Animal,Dog,Fencing Issues,JINDALEE
Animal,Attack,Menacing,KEPERRA
Animal,Attack,Attack On A Person,PADDINGTON
Animal,Other Animal,Odour,WESTLAKE
Animal,Other Animal,Odour,WESTLAKE
Animal,Other Animal,Odour,WESTLAKE
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,,KEDRON
Animal,Dog,Too Many Animals,CHERMSIDE
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Dog,Too Many Animals,ROBERTSON
Animal,Attack,Not An Attack,ASHGROVE
Animal,Dog,Defecating In Public,WEST END
Animal,Dog,Defecating In Public,SUNNYBANK
Animal,Dog,,SUNNYBANK
Animal,Other Animal,Deer,JINDALEE
Animal,Dog,Too Many Animals,GEEBUNG
Animal,Dog,Fencing Issues,ASPLEY
Animal,Attack,Not An Attack,KANGAROO POINT
Animal,Attack,,ASPLEY
Animal,Attack,Attack On A Person,BANYO
Animal,Dog,Too Many Animals,NORTHGATE
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Attack,Attack On An Animal,BALMORAL
Animal,Dog,Defecating In Public,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,BELLBOWRIE
Animal,Attack,,WYNNUM
Animal,Attack,Attack On An Animal,TINGALPA
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Dog,Too Many Animals,TARRAGINDI
Animal,Other Animal,Fox,INDOOROOPILLY
Animal,Attack,Attack On A Person,CHERMSIDE
Animal,Dog,Fencing Issues,WESTLAKE
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Other Animal,,ELLEN GROVE
Animal,Attack,Attack On A Person,EVERTON PARK
Animal,Attack,Attack On A Person,KEPERRA
Animal,Dog,Fencing Issues,THE GAP
Animal,Attack,Attack On An Animal,HOLLAND PARK
Animal,Attack,Attack On A Person,KARANA DOWNS
Animal,Dog,Fencing Issues,OXLEY
Animal,Attack,Attack On An Animal,BALMORAL
Animal,Attack,Not An Attack,TINGALPA
Animal,Attack,Menacing,SEVEN HILLS
Animal,Attack,Attack On A Person,ASHGROVE
Animal,Dog,Too Many Animals,KENMORE
Animal,Dog,Fencing Issues,KEDRON
Animal,Attack,Attack On An Animal,BELLBOWRIE
Animal,Other Animal,,ROCHEDALE
Animal,Attack,,KURABY
Animal,Dog,,WYNNUM
Animal,Dog,Fencing Issues,DARRA
Animal,Other Animal,Nuisance Animal,NEWMARKET
Animal,Dog,Fencing Issues,NORMAN PARK
Animal,Attack,Attack On A Person,SANDGATE
Animal,Other Animal,Rabbit,UPPER KEDRON
Animal,Attack,Not An Attack,TARRAGINDI
Animal,Attack,Attack On A Person,THE GAP
Animal,Attack,Menacing,DEAGON
Animal,Cat,,DOOLANDELLA
Animal,Dog,Fencing Issues,EVERTON PARK
Animal,Attack,Menacing,ALBION
Animal,Dog,Fencing Issues,MOUNT GRAVATT
Animal,Attack,Menacing,MANLY WEST
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Other Animal,Odour,HENDRA
Animal,Dog,Fencing Issues,KEDRON
Animal,Attack,Not An Attack,TARRAGINDI
Animal,Dog,Fencing Issues,KEPERRA
Animal,Dog,,SUNNYBANK
Animal,Cat,,INALA
Animal,Dog,Unregistered,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,TAIGUM
Animal,Dog,Defecating In Public,ZILLMERE
Animal,Other Animal,Wild Dog,MOUNT COOT-THA
Animal,Dog,Odour,DOOLANDELLA
Animal,Dog,Too Many Animals,GEEBUNG
Animal,Dog,Too Many Animals,GEEBUNG
Animal,Other Animal,Fox,SEVENTEEN MILE ROCKS
Animal,Other Animal,Fox,CHAPEL HILL
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Dog,Odour,WEST END
Animal,Dog,Odour,KELVIN GROVE
Animal,Other Animal,Fox,NUDGEE
Animal,Other Animal,Fox,BOONDALL
Animal,Other Animal,Fox,SANDGATE
Animal,Other Animal,Fox,BALD HILLS
Animal,Other Animal,Fox,BURBANK
Animal,Dog,Too Many Animals,BOONDALL
Animal,Other Animal,Nuisance Animal,DARRA
Animal,Cat,,KEDRON
Animal,Other Animal,Fox,CARINA HEIGHTS
Animal,Attack,Attack On A Person,RUNCORN
Animal,Attack,Attack On An Animal,MILTON
Animal,Dog,Defecating In Public,HOLLAND PARK
Animal,Attack,Attack On A Person,ACACIA RIDGE
Animal,Other Animal,,MOGGILL
Animal,Other Animal,Deer,BROOKFIELD
Animal,Dog,Defecating In Public,TOOWONG
Animal,Dog,Defecating In Public,INDOOROOPILLY
Animal,Attack,Attack On An Animal,RED HILL
Animal,Attack,Attack On An Animal,COORPAROO
Animal,Attack,Attack On An Animal,KEDRON
Animal,Other Animal,Nuisance Animal,HIGHGATE HILL
Animal,Dog,Fencing Issues,SUNNYBANK
Animal,Attack,Attack On An Animal,HENDRA
Animal,Dog,Odour,CARINA
Animal,Other Animal,Nuisance Animal,BRIGHTON
Animal,Dog,Insufficient Space,NEWMARKET
Animal,Attack,Attack On A Person,ACACIA RIDGE
Animal,Dog,Too Many Animals,KARANA DOWNS
Animal,Attack,Attack On A Person,NORTHGATE
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Other Animal,,BOONDALL
Animal,Attack,Attack On A Person,FERNY GROVE
Animal,Dog,Fencing Issues,PALLARA
Animal,Other Animal,,BRISBANE CITY
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Dog,Odour,MORNINGSIDE
Animal,Dog,Fencing Issues,MOGGILL
Animal,Dog,Defecating In Public,NORMAN PARK
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Attack,Attack On A Person,MANSFIELD
Animal,Attack,Attack On An Animal,FOREST LAKE
Animal,Cat Trapping,,WAVELL HEIGHTS
Animal,Cat Trapping,,BRIDGEMAN DOWNS
Animal,Dog,Fencing Issues,FIG TREE POCKET
Animal,Dog,Fencing Issues,RUNCORN
Animal,Attack,Not An Attack,ROBERTSON
Animal,Cat Trapping,,KEDRON
