Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Dog,Too Many Animals,ELLEN GROVE
Animal,Cat Trapping,,CARINDALE
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Attack,Attack On An Animal,WEST END
Animal,Cat Trapping,,CHERMSIDE
Animal,Attack,Attack On An Animal,INDOOROOPILLY
Animal,Dog,Wandering,KANGAROO POINT
Animal,Dog,Fencing Issues,DURACK
Animal,Attack,Attack On A Person,BRIGHTON
Animal,Dog,Fencing Issues,MANLY
Animal,Cat Trapping,,INALA
Animal,Cat,Wandering,DOOLANDELLA
Animal,Other Animal,Fox,CARINA
Animal,Attack,Not An Attack,BRACKEN RIDGE
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Dog,Wandering,NATHAN
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,PARKINSON
Animal,Attack,Not An Attack,ASCOT
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,Unregistered,FERNY GROVE
Animal,Dog,Wandering,BRISBANE CITY
Animal,Other Animal,Rabbit,RED HILL
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Cat Trapping,,ST LUCIA
Animal,Attack,,FITZGIBBON
Animal,Dog,Unregistered,CARINA
Animal,Dog,Fencing Issues,BULIMBA
Animal,Cat Trapping,,KEPERRA
Animal,Dog,Odour,PARKINSON
Animal,Attack,Menacing,HIGHGATE HILL
Animal,Dog,Wandering,KEPERRA
Animal,Cat,Wandering,ZILLMERE
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Dog,Defecating In Public,RED HILL
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Attack,Attack On An Animal,HAWTHORNE
Animal,Attack,Attack On A Person,SINNAMON PARK
Animal,Dog,Unregistered,MOUNT GRAVATT
Animal,Attack,Attack On An Animal,HEMMANT
Animal,Dog,Too Many Animals,DURACK
Animal,Attack,Attack On A Person,MOGGILL
Animal,Dog,Unregistered,MOGGILL
Animal,Dog,Unregistered,CARINA HEIGHTS
Animal,Attack,Attack On An Animal,ROCHEDALE
Animal,Cat,Wandering,EVERTON PARK
Animal,Dog,Wandering,YERONGA
Animal,Other Animal,Fencing Issues,NUNDAH
Animal,Dog,Defecating In Public,EAGLE FARM
Animal,Dog,Fencing Issues,SINNAMON PARK
Animal,Dog,Unregistered,VIRGINIA
Animal,Dog,Fencing Issues,OXLEY
Animal,Attack,Attack On An Animal,ACACIA RIDGE
Animal,Dog,Wandering,SHERWOOD
Animal,Dog,Wandering,CHERMSIDE
Animal,Attack,Attack On A Person,CARSELDINE
Animal,Attack,Attack On An Animal,ASPLEY
Animal,Other Animal,Odour,SINNAMON PARK
Animal,Cat,Wandering,WYNNUM WEST
Animal,Dog,Unregistered,BALD HILLS
Animal,Dog,Wandering,MOUNT COOT-THA
Animal,Attack,Menacing,BRACKEN RIDGE
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Dog,Unregistered,NUNDAH
Animal,Dog,Wandering,EIGHT MILE PLAINS
Animal,Cat,Wandering,INALA
Animal,Other Animal,Deer,ROCKLEA
Animal,Dog,Unregistered,EVERTON PARK
Animal,Dog,Unregistered,NEWMARKET
Animal,Dog,Unregistered,ZILLMERE
Animal,Dog,Too Many Animals,ZILLMERE
Animal,Other Animal,Deer,OXLEY
Animal,Other Animal,Unregistered,UPPER MOUNT GRAVATT
Animal,Attack,Attack On An Animal,SALISBURY
Animal,Attack,Attack On An Animal,MOUNT CROSBY
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Not An Attack,ACACIA RIDGE
Animal,Dog,Wandering,TINGALPA
Animal,Attack,Attack On An Animal,PALLARA
Animal,Dog,Unregistered,CALAMVALE
Animal,Attack,Attack On An Animal,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,BROOKFIELD
Animal,Dog,Fencing Issues,WAKERLEY
Animal,Dog,Unregistered,
Animal,Dog,Wandering,KANGAROO POINT
Animal,Dog,Unregistered,BARDON
Animal,Other Animal,Fox,BURBANK
Animal,Dog,Unregistered,COORPAROO
Animal,Dog,Wandering,SANDGATE
Animal,Dog,Unregistered,COORPAROO
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Dog,Unregistered,HEATHWOOD
Animal,Dog,Wandering,SEVENTEEN MILE ROCKS
Animal,Dog,Unregistered,TINGALPA
Animal,Cat,Wandering,PARKINSON
Animal,Dog,Unregistered,TINGALPA
Animal,Dog,,ANSTEAD
Animal,Attack,Not An Attack,AUCHENFLOWER
Animal,Dog,Fencing Issues,TINGALPA
Animal,Dog,,KANGAROO POINT
Animal,Attack,Attack On A Person,SANDGATE
Animal,Attack,Attack On An Animal,EAST BRISBANE
Animal,Cat Trapping,,PARKINSON
Animal,Other Animal,Nuisance Animal,NUNDAH
Animal,Cat Trapping,,FOREST LAKE
Animal,Cat,Wandering,ELLEN GROVE
Animal,Attack,Attack On An Animal,NORMAN PARK
Animal,Dog,Too Many Animals,ELLEN GROVE
Animal,Dog,Too Many Animals,ELLEN GROVE
Animal,Dog,Too Many Animals,ELLEN GROVE
Animal,Dog,Unregistered,ASPLEY
Animal,Cat Trapping,,STAFFORD HEIGHTS
Animal,Attack,Attack On An Animal,UPPER BROOKFIELD
Animal,Attack,Attack On A Person,DURACK
Animal,Other Animal,Nuisance Animal,SUNNYBANK
Animal,Attack,Attack On An Animal,CARINA
Animal,Dog,Odour,SUNNYBANK HILLS
Animal,Attack,Attack On An Animal,ROCHEDALE
Animal,Dog,Too Many Animals,OXLEY
Animal,Attack,Attack On An Animal,WILSTON
Animal,Dog,Unregistered,NEWMARKET
Animal,Other Animal,Fox,BURBANK
Animal,Attack,Attack On A Person,WYNNUM
Animal,Attack,Attack On An Animal,NORTHGATE
Animal,Dog,Wandering,CAMP HILL
Animal,Other Animal,Odour,FOREST LAKE
Animal,Dog,Unregistered,ALGESTER
Animal,Dog,Wandering,INALA
Animal,Dog,Wandering,THE GAP
Animal,Other Animal,Odour,GRACEVILLE
Animal,Dog,Fencing Issues,JINDALEE
Animal,Dog,Wandering,FOREST LAKE
Animal,Attack,Not An Attack,CHANDLER
Animal,Attack,Attack On An Animal,RIVERHILLS
Animal,Other Animal,Odour,CANNON HILL
Animal,Dog,Fencing Issues,INALA
Animal,Other Animal,,STRETTON
Animal,Other Animal,Unregistered,UPPER MOUNT GRAVATT
Animal,Dog,Wandering,BARDON
Animal,Attack,Attack On An Animal,KARANA DOWNS
Animal,Dog,Wandering,BRACKEN RIDGE
Animal,Dog,Wandering,YERONGA
Animal,Dog,Insufficient Space,JINDALEE
Animal,Attack,Attack On A Person,ASPLEY
Animal,Attack,Attack On A Person,WYNNUM
Animal,Other Animal,Deer,PULLENVALE
Animal,Dog,Wandering,KANGAROO POINT
Animal,Attack,Attack On A Person,ELLEN GROVE
Animal,Cat,Wandering,BANYO
Animal,Cat,Wandering,BRIGHTON
Animal,Attack,Attack On An Animal,NORTHGATE
Animal,Attack,Not An Attack,COORPAROO
Animal,Dog,Unregistered,MANLY
Animal,Other Animal,Rabbit,INALA
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,Too Many Animals,MITCHELTON
Animal,Attack,Attack On An Animal,FOREST LAKE
Animal,Attack,Attack On A Person,WYNNUM WEST
Animal,Attack,Attack On An Animal,MANLY
Animal,Attack,Attack On A Person,STRETTON
Animal,Cat Trapping,,FOREST LAKE
Animal,Dog,Wandering,THE GAP
Animal,Dog,Unregistered,GRACEVILLE
Animal,Dog,Unregistered,MANLY WEST
Animal,Dog,Unregistered,KEPERRA
Animal,Dog,Unregistered,KEPERRA
Animal,Dog,Wandering,RUNCORN
Animal,Attack,Menacing,COORPAROO
Animal,Attack,Not An Attack,MOUNT GRAVATT EAST
Animal,Dog,Wandering,CARSELDINE
Animal,Dog,Unregistered,GRACEVILLE
Animal,Dog,Unregistered,MOUNT GRAVATT
Animal,Cat,Wandering,EVERTON PARK
Animal,Other Animal,Rabbit,RED HILL
Animal,Cat Trapping,,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Odour,WYNNUM
Animal,Attack,Not An Attack,BRACKEN RIDGE
Animal,Dog,Unregistered,MURARRIE
Animal,Attack,Attack On A Person,MANSFIELD
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Other Animal,Fencing Issues,ARCHERFIELD
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Attack,Attack On An Animal,HOLLAND PARK
Animal,Dog,Wandering,FITZGIBBON
Animal,Attack,Attack On A Person,ALDERLEY
Animal,Dog,Wandering,SOUTH BRISBANE
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,Wandering,CHERMSIDE
Animal,Other Animal,Odour,UPPER MOUNT GRAVATT
Animal,Dog,Unregistered,SPRING HILL
Animal,Dog,Wandering,CAMP HILL
Animal,Other Animal,,CAMP HILL
Animal,Attack,Not An Attack,LOTA
Animal,Attack,Attack On An Animal,ROCHEDALE
Animal,Dog,Unregistered,CLAYFIELD
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Dog,Unregistered,CLAYFIELD
Animal,Dog,Unregistered,HENDRA
Animal,Dog,Wandering,TENERIFFE
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Dog,Wandering,TARRAGINDI
Animal,Attack,Attack On A Person,STRETTON
Animal,Cat,,PADDINGTON
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Cat,Wandering,CORINDA
Animal,Cat Trapping,,KENMORE
Animal,Attack,Attack On An Animal,TARRAGINDI
Animal,Other Animal,Nuisance Animal,CALAMVALE
Animal,Dog,Wandering,WACOL
Animal,Other Animal,Nuisance Animal,DEAGON
Animal,Other Animal,Odour,RUNCORN
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,WINDSOR
Animal,Attack,Attack On A Person,INALA
Animal,Dog,Wandering,WAVELL HEIGHTS
Animal,Dog,Unregistered,MOUNT GRAVATT EAST
Animal,Cat,Wandering,CAMP HILL
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Dog,Unregistered,WOOLLOONGABBA
Animal,Other Animal,Unregistered,BRIGHTON
Animal,Cat,Wandering,SUNNYBANK HILLS
Animal,Cat,Wandering,SUNNYBANK HILLS
Animal,Cat Trapping,,SUNNYBANK HILLS
Animal,Attack,Attack On A Person,NATHAN
Animal,Attack,Attack On A Person,TOOWONG
Animal,Dog,Unregistered,
Animal,Attack,,BALD HILLS
Animal,Attack,Attack On A Person,INALA
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Unregistered,GORDON PARK
Animal,Cat Trapping,,EVERTON PARK
Animal,Dog,Unregistered,UPPER MOUNT GRAVATT
Animal,Dog,Unregistered,CARSELDINE
Animal,Dog,Wandering,CHERMSIDE
Animal,Attack,Attack On A Person,BRACKEN RIDGE
Animal,Dog,Wandering,COORPAROO
Animal,Dog,Unregistered,WYNNUM WEST
Animal,Attack,Attack On A Person,RUNCORN
Animal,Cat,Wandering,HOLLAND PARK WEST
Animal,Dog,Odour,UPPER KEDRON
Animal,Dog,Defecating In Public,MANLY
Animal,Attack,Attack On An Animal,MANLY WEST
Animal,Attack,Attack On An Animal,COORPAROO
Animal,Attack,Not An Attack,KENMORE
Animal,Other Animal,Fox,KENMORE
Animal,Attack,Attack On An Animal,SHERWOOD
Animal,Other Animal,Fox,CORINDA
Animal,Attack,Attack On A Person,KEDRON
Animal,Attack,Attack On An Animal,INALA
Animal,Dog,Wandering,KENMORE
Animal,Other Animal,Fox,ROCHEDALE
Animal,Other Animal,Fox,BROOKFIELD
Animal,Dog,Unregistered,UPPER MOUNT GRAVATT
Animal,Dog,Unregistered,BULIMBA
Animal,Attack,Attack On An Animal,MANLY WEST
Animal,Cat Trapping,,DARRA
Animal,Other Animal,Nuisance Animal,SANDGATE
Animal,Dog,Wandering,NORTHGATE
Animal,Dog,Unregistered,INALA
Animal,Dog,Fencing Issues,GREENSLOPES
Animal,Dog,Fencing Issues,UPPER KEDRON
Animal,Dog,Unregistered,NUNDAH
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Attack,Attack On A Person,ASHGROVE
Animal,Attack,Attack On A Person,ELLEN GROVE
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Dog,Unregistered,SUNNYBANK HILLS
Animal,Other Animal,Nuisance Animal,MOUNT GRAVATT EAST
Animal,Dog,Fencing Issues,THE GAP
Animal,Dog,Fencing Issues,GEEBUNG
Animal,Other Animal,Rabbit,KURABY
Animal,Cat Trapping,,BRIGHTON
Animal,Dog,,NEW FARM
Animal,Dog,Too Many Animals,MOUNT GRAVATT EAST
Animal,Dog,Too Many Animals,MOUNT GRAVATT EAST
Animal,Attack,,PADDINGTON
Animal,Dog,Wandering,INALA
Animal,Dog,Unregistered,CARINA HEIGHTS
Animal,Other Animal,Nuisance Animal,CHERMSIDE WEST
Animal,Cat Trapping,,CLAYFIELD
Animal,Dog,Fencing Issues,STAFFORD
Animal,Cat Trapping,,NORMAN PARK
Animal,Dog,Wandering,RED HILL
Animal,Dog,,NEW FARM
Animal,Attack,Attack On A Person,ARCHERFIELD
Animal,Dog,Unregistered,CANNON HILL
Animal,Attack,Attack On An Animal,SUNNYBANK
Animal,Cat Trapping,,KELVIN GROVE
Animal,Attack,Not An Attack,STAFFORD
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Cat,,TARRAGINDI
Animal,Cat,Wandering,KURABY
Animal,Dog,Unregistered,NATHAN
Animal,Attack,Attack On A Person,WAVELL HEIGHTS
Animal,Cat Trapping,,EAST BRISBANE
Animal,Dog,Unregistered,ZILLMERE
Animal,Dog,Fencing Issues,KELVIN GROVE
Animal,Dog,Unregistered,ACACIA RIDGE
Animal,Dog,Unregistered,BRIDGEMAN DOWNS
Animal,Dog,,WEST END
Animal,Dog,,COORPAROO
Animal,Dog,Wandering,MOOROOKA
Animal,Dog,Fencing Issues,RICHLANDS
Animal,Dog,,CAMP HILL
Animal,Cat,,BELLBOWRIE
Animal,Dog,,CHERMSIDE
Animal,Cat,Wandering,UPPER MOUNT GRAVATT
Animal,Dog,Unregistered,DOOLANDELLA
Animal,Cat Trapping,,FOREST LAKE
Animal,Dog,Unregistered,TARRAGINDI
Animal,Dog,,CAMP HILL
Animal,Attack,,MOOROOKA
Animal,Other Animal,Fox,YERONGA
Animal,Dog,Wandering,YERONGA
Animal,Dog,Unregistered,THE GAP
Animal,Cat Trapping,,BOWEN HILLS
Animal,Dog,Fencing Issues,NEWMARKET
Animal,Dog,,SALISBURY
Animal,Dog,Unregistered,CALAMVALE
Animal,Dog,Wandering,ASHGROVE
Animal,Dog,Wandering,ASHGROVE
Animal,Cat,Wandering,CARINA
Animal,Attack,Attack On An Animal,MORNINGSIDE
Animal,Other Animal,Wild Dog,THE GAP
Animal,Attack,Attack On An Animal,MCDOWALL
Animal,Dog,,CHERMSIDE
Animal,Dog,,CHERMSIDE
Animal,Other Animal,Nuisance Animal,INALA
Animal,Other Animal,Fox,SEVENTEEN MILE ROCKS
Animal,Dog,Unregistered,FOREST LAKE
Animal,Attack,Attack On An Animal,WOOLOOWIN
Animal,Dog,,NUNDAH
Animal,Cat Trapping,,WOOLLOONGABBA
Animal,Attack,Attack On A Person,HOLLAND PARK
Animal,Attack,Attack On A Person,CARINDALE
Animal,Dog,Unregistered,SALISBURY
Animal,Dog,Unregistered,KEPERRA
Animal,Dog,Unregistered,WYNNUM WEST
Animal,Cat Trapping,,SUNNYBANK
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Dog,,WYNNUM
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,STAFFORD
Animal,Other Animal,Wild Dog,KHOLO
Animal,Attack,Attack On A Person,KENMORE HILLS
Animal,Dog,Wandering,CHERMSIDE
Animal,Dog,,BALD HILLS
Animal,Attack,Attack On An Animal,CARINDALE
Animal,Dog,Unregistered,FOREST LAKE
Animal,Dog,Fencing Issues,MITCHELTON
Animal,Other Animal,Fox,SEVEN HILLS
Animal,Cat Trapping,,BOONDALL
Animal,Dog,,PARKINSON
Animal,Dog,Defecating In Public,BULIMBA
Animal,Dog,Fencing Issues,BANYO
Animal,Cat Trapping,,CORINDA
Animal,Attack,Attack On A Person,BALMORAL
Animal,Cat Trapping,,SALISBURY
Animal,Other Animal,Pest / Feral Animal,ZILLMERE
Animal,Dog,Wandering,BARDON
Animal,Dog,Odour,CHERMSIDE
Animal,Attack,Attack On An Animal,ROCKLEA
Animal,Dog,,TARINGA
Animal,Dog,,KANGAROO POINT
Animal,Dog,Unregistered,ALGESTER
Animal,Dog,Unregistered,JINDALEE
Animal,Dog,,MILTON
Animal,Dog,,BRIGHTON
Animal,Attack,Attack On A Person,HAMILTON
Animal,Attack,Attack On A Person,TARINGA
Animal,Dog,,BULIMBA
Animal,Other Animal,Fox,BROOKFIELD
Animal,Dog,,LOTA
Animal,Attack,Menacing,ZILLMERE
Animal,Dog,Insufficient Space,
Animal,Other Animal,Rabbit,GUMDALE
Animal,Cat Trapping,,ST LUCIA
Animal,Dog,Too Many Animals,EVERTON PARK
Animal,Attack,,ANNERLEY
Animal,Cat Trapping,,INALA
Animal,Dog,Unregistered,CARINA
Animal,Dog,Unregistered,CARINA
Animal,Attack,,DREWVALE
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Other Animal,,MOUNT CROSBY
Animal,Cat,Wandering,WYNNUM WEST
Animal,Dog,Unregistered,CAMP HILL
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Dog,Defecating In Public,FOREST LAKE
Animal,Dog,,WYNNUM
Animal,Cat,Wandering,JINDALEE
Animal,Other Animal,,SEVEN HILLS
Animal,Dog,,NUNDAH
Animal,Attack,Attack On An Animal,PALLARA
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Dog,Wandering,CHAPEL HILL
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Dog,Unregistered,MORNINGSIDE
Animal,Dog,Fencing Issues,MOUNT CROSBY
Animal,Attack,Attack On An Animal,JINDALEE
Animal,Dog,,PARKINSON
Animal,Dog,Unregistered,COORPAROO
Animal,Dog,Unregistered,ALGESTER
Animal,Dog,Fencing Issues,OXLEY
Animal,Attack,Attack On An Animal,EVERTON PARK
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Other Animal,Fox,UPPER MOUNT GRAVATT
Animal,Other Animal,Fox,FIG TREE POCKET
Animal,Dog,Unregistered,BULIMBA
Animal,Dog,Unregistered,BULIMBA
Animal,Dog,Unregistered,DREWVALE
Animal,Dog,,WEST END
Animal,Attack,Attack On A Person,MOGGILL
Animal,Attack,,WILLAWONG
Animal,Dog,Wandering,CHERMSIDE WEST
Animal,Cat,Wandering,INALA
Animal,Dog,Unregistered,PINKENBA
Animal,Dog,,COORPAROO
Animal,Dog,Unregistered,MANLY
Animal,Attack,Attack On A Person,SUNNYBANK HILLS
Animal,Dog,,COORPAROO
Animal,Dog,,TARINGA
Animal,Other Animal,Unregistered,BRACKEN RIDGE
Animal,Dog,Wandering,GEEBUNG
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Attack,Attack On An Animal,COORPAROO
Animal,Dog,Fencing Issues,MCDOWALL
Animal,Dog,Fencing Issues,MANSFIELD
Animal,Cat Trapping,,ALDERLEY
Animal,Cat Trapping,,MANSFIELD
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Dog,Unregistered,BALD HILLS
Animal,Dog,,KEPERRA
Animal,Cat Trapping,,BRACKEN RIDGE
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Dog,Unregistered,MITCHELTON
Animal,Cat,Wandering,BRIGHTON
Animal,Attack,Attack On An Animal,BRIDGEMAN DOWNS
Animal,Attack,Attack On An Animal,WINDSOR
Animal,Dog,Fencing Issues,MCDOWALL
Animal,Other Animal,Nuisance Animal,INDOOROOPILLY
Animal,Dog,Wandering,CHERMSIDE
Animal,Attack,Not An Attack,PADDINGTON
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Dog,Unregistered,CANNON HILL
Animal,Attack,Attack On An Animal,BARDON
Animal,Dog,,NATHAN
Animal,Dog,Unregistered,ACACIA RIDGE
Animal,Cat,Wandering,WYNNUM
Animal,Cat Trapping,,ST LUCIA
Animal,Dog,Unregistered,TAIGUM
Animal,Dog,Unregistered,PARKINSON
Animal,Dog,Unregistered,INALA
Animal,Attack,Attack On A Person,NUNDAH
Animal,Attack,Not An Attack,MIDDLE PARK
Animal,Cat Trapping,,WILLAWONG
Animal,Cat,,BRIGHTON
Animal,Dog,Unregistered,SALISBURY
Animal,Attack,Attack On A Person,GUMDALE
Animal,Dog,Unregistered,BOONDALL
Animal,Cat Trapping,,AUCHENFLOWER
Animal,Attack,Not An Attack,WEST END
Animal,Dog,Fencing Issues,DURACK
Animal,Dog,Unregistered,FERNY GROVE
Animal,Dog,,CARINDALE
Animal,Dog,,BARDON
Animal,Cat,Wandering,CARSELDINE
Animal,Dog,Fencing Issues,MOOROOKA
Animal,Dog,Fencing Issues,OXLEY
Animal,Other Animal,Too Many Animals,DUTTON PARK
Animal,Attack,Attack On A Person,ASPLEY
Animal,Attack,Attack On An Animal,SUNNYBANK
Animal,Attack,Attack On An Animal,BANYO
Animal,Other Animal,,ANNERLEY
Animal,Cat Trapping,,ST LUCIA
Animal,Other Animal,,CAMP HILL
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Attack,,WISHART
Animal,Attack,Attack On An Animal,STAFFORD HEIGHTS
Animal,Dog,Wandering,ASCOT
Animal,Dog,Unregistered,CAMP HILL
Animal,Dog,,GEEBUNG
Animal,Dog,Defecating In Public,WEST END
Animal,Other Animal,,MOUNT COOT-THA
Animal,Dog,Unregistered,CALAMVALE
Animal,Dog,Unregistered,HOLLAND PARK
Animal,Attack,Attack On An Animal,NUNDAH
Animal,Dog,,LOTA
Animal,Dog,Fencing Issues,SEVEN HILLS
Animal,Other Animal,Fox,WYNNUM
Animal,Other Animal,Wandering,DOOLANDELLA
Animal,Dog,Unregistered,ELLEN GROVE
Animal,Dog,Unregistered,BANYO
Animal,Dog,,WEST END
Animal,Dog,Odour,HAWTHORNE
Animal,Dog,,WEST END
Animal,Dog,Fencing Issues,CARINDALE
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Attack,Attack On A Person,WYNNUM
Animal,Dog,,BARDON
Animal,Dog,Unregistered,CORINDA
Animal,Dog,,NEW FARM
Animal,Attack,Attack On An Animal,WYNNUM WEST
Animal,Dog,,WEST END
Animal,Dog,,ASHGROVE
Animal,Dog,,YERONGA
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,CARINA HEIGHTS
Animal,Other Animal,Fencing Issues,PULLENVALE
Animal,Dog,Unregistered,TINGALPA
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Wandering,KEDRON
Animal,Attack,Attack On A Person,MOUNT GRAVATT
Animal,Dog,Fencing Issues,DURACK
Animal,Dog,Unregistered,NORMAN PARK
Animal,Dog,Unregistered,KEPERRA
Animal,Dog,,CALAMVALE
Animal,Dog,Unregistered,ZILLMERE
Animal,Dog,Unregistered,BRIGHTON
Animal,Dog,Unregistered,CARSELDINE
Animal,Cat Trapping,,MOOROOKA
Animal,Cat Trapping,,TARRAGINDI
Animal,Dog,,BARDON
Animal,Attack,Not An Attack,WYNNUM
Animal,Attack,Attack On An Animal,INALA
Animal,Other Animal,Rabbit,FIG TREE POCKET
Animal,Dog,Wandering,KANGAROO POINT
Animal,Dog,Too Many Animals,BALD HILLS
Animal,Dog,Too Many Animals,BALD HILLS
Animal,Dog,Too Many Animals,BALD HILLS
Animal,Attack,Attack On A Person,DUTTON PARK
Animal,Other Animal,Fox,PINJARRA HILLS
Animal,Dog,Too Many Animals,CAMP HILL
Animal,Dog,Too Many Animals,CAMP HILL
Animal,Dog,Too Many Animals,CAMP HILL
Animal,Attack,Attack On A Person,DOOLANDELLA
Animal,Dog,Unregistered,UPPER KEDRON
Animal,Dog,Odour,BALMORAL
Animal,Dog,Odour,BALMORAL
Animal,Dog,Unregistered,UPPER MOUNT GRAVATT
Animal,Cat,,BELMONT
Animal,Dog,Unregistered,CALAMVALE
Animal,Dog,Too Many Animals,BRIGHTON
Animal,Cat Trapping,,MANLY WEST
Animal,Dog,Wandering,
Animal,Dog,Wandering,CHAPEL HILL
Animal,Dog,Unregistered,KARANA DOWNS
Animal,Cat Trapping,,CARSELDINE
Animal,Attack,,ACACIA RIDGE
Animal,Dog,,WINDSOR
Animal,Other Animal,Odour,GUMDALE
Animal,Dog,Unregistered,STAFFORD HEIGHTS
Animal,Dog,,ASPLEY
Animal,Attack,Attack On A Person,INALA
Animal,Dog,,LOTA
Animal,Dog,Fencing Issues,CAMP HILL
Animal,Dog,,BARDON
Animal,Dog,,CORINDA
Animal,Attack,Attack On An Animal,TARRAGINDI
Animal,Dog,Fencing Issues,STRETTON
Animal,Dog,Unregistered,BRIDGEMAN DOWNS
Animal,Dog,Unregistered,FERNY GROVE
Animal,Dog,,CAMP HILL
Animal,Dog,,CAMP HILL
Animal,Dog,Wandering,CARINA
Animal,Dog,,BARDON
Animal,Cat Trapping,,SUNNYBANK HILLS
Animal,Attack,Attack On An Animal,PALLARA
Animal,Cat Trapping,,CARINA
Animal,Other Animal,Nuisance Animal,ENOGGERA
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Dog,Fencing Issues,YERONGA
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Dog,Unregistered,NORMAN PARK
Animal,Dog,Unregistered,SUNNYBANK HILLS
Animal,Dog,Unregistered,BALD HILLS
Animal,Other Animal,,WOOLLOONGABBA
Animal,Attack,,INALA
Animal,Other Animal,Fox,HOLLAND PARK WEST
Animal,Cat,,CALAMVALE
Animal,Dog,Unregistered,SUNNYBANK
Animal,Dog,Unregistered,WISHART
Animal,Cat Trapping,,SUNNYBANK
Animal,Other Animal,,UPPER KEDRON
Animal,Cat Trapping,,PALLARA
Animal,Cat Trapping,,RUNCORN
Animal,Cat,Wandering,GREENSLOPES
Animal,Attack,Attack On An Animal,NUNDAH
Animal,Cat Trapping,,CARINA HEIGHTS
Animal,Cat,,NUNDAH
Animal,Dog,Unregistered,BALD HILLS
Animal,Dog,Wandering,KANGAROO POINT
Animal,Dog,Wandering,WYNNUM WEST
Animal,Dog,Unregistered,WYNNUM WEST
Animal,Other Animal,Nuisance Animal,KANGAROO POINT
Animal,Attack,Attack On An Animal,MURARRIE
Animal,Other Animal,Fox,OXLEY
Animal,Other Animal,,INALA
Animal,Dog,Unregistered,UPPER KEDRON
Animal,Dog,Unregistered,UPPER KEDRON
Animal,Dog,Unregistered,UPPER KEDRON
Animal,Dog,Wandering,BRACKEN RIDGE
Animal,Dog,Wandering,COORPAROO
Animal,Dog,Wandering,JINDALEE
Animal,Attack,Attack On An Animal,GORDON PARK
Animal,Dog,Unregistered,DEAGON
Animal,Other Animal,Odour,WAVELL HEIGHTS
Animal,Dog,Wandering,PULLENVALE
Animal,Attack,Not An Attack,THE GAP
Animal,Attack,Attack On An Animal,ZILLMERE
Animal,Dog,Unregistered,TOOWONG
Animal,Cat Trapping,,HAMILTON
Animal,Dog,Too Many Animals,ZILLMERE
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Attack,Attack On A Person,NATHAN
Animal,Attack,Attack On An Animal,GEEBUNG
Animal,Other Animal,Odour,BRACKEN RIDGE
Animal,Dog,Wandering,KANGAROO POINT
Animal,Dog,Wandering,BRACKEN RIDGE
Animal,Dog,Unregistered,WAKERLEY
Animal,Attack,Attack On A Person,NEWSTEAD
