Category: Nature,Category: Type,Category: Reporting Level,Location: Suburb
Animal,Dog,Fencing Issues,WEST END
Animal,Dog,,SUNNYBANK HILLS
Animal,Cat,,MOOROOKA
Animal,Dog,Fencing Issues,UPPER KEDRON
Animal,Dog,Defecating In Public,KALINGA
Animal,Dog,Defecating In Public,NUNDAH
Animal,Dog,Fencing Issues,KARANA DOWNS
Animal,Attack,Attack On An Animal,SUNNYBANK
Animal,Attack,Attack On An Animal,YERONGA
Animal,Other Animal,Pest / Feral Animal,HAMILTON
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Other Animal,Fox,SEVEN HILLS
Animal,Dog,Fencing Issues,ALGESTER
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Attack,Not An Attack,BRIGHTON
Animal,Dog,Fencing Issues,UPPER KEDRON
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On An Animal,CORINDA
Animal,Dog,Defecating In Public,RUNCORN
Animal,Dog,Fencing Issues,INALA
Animal,Cat,,BALD HILLS
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Cat Trapping,,WILLAWONG
Animal,Cat,Wandering,UPPER KEDRON
Animal,Dog,Fencing Issues,NUNDAH
Animal,Dog,Too Many Animals,NATHAN
Animal,Other Animal,Fox,RANSOME
Animal,Attack,Attack On An Animal,KEPERRA
Animal,Attack,Attack On An Animal,BULWER
Animal,Dog,Fencing Issues,DEAGON
Animal,Attack,Not An Attack,SALISBURY
Animal,Attack,Attack On A Person,TARINGA
Animal,Attack,Attack On A Person,MOOROOKA
Animal,Cat Trapping,,BALD HILLS
Animal,Attack,Attack On An Animal,BARDON
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Dog,Too Many Animals,ASCOT
Animal,Other Animal,Nuisance Animal,DARRA
Animal,Other Animal,Pest / Feral Animal,MURARRIE
Animal,Cat Trapping,,WAVELL HEIGHTS
Animal,Attack,Attack On A Person,MILTON
Animal,Other Animal,Pest / Feral Animal,RED HILL
Animal,Dog,Fencing Issues,INALA
Animal,Other Animal,Rabbit,SEVEN HILLS
Animal,Dog,Fencing Issues,NUNDAH
Animal,Attack,Attack On A Person,MILTON
Animal,Other Animal,Odour,BRIDGEMAN DOWNS
Animal,Dog,Fencing Issues,NUNDAH
Animal,Other Animal,Pest / Feral Animal,DEAGON
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Dog,Fencing Issues,KEPERRA
Animal,Other Animal,Feral Pig,UPPER BROOKFIELD
Animal,Cat,,WISHART
Animal,Dog,,CHELMER
Animal,Dog,Fencing Issues,BARDON
Animal,Attack,,WEST END
Animal,Dog,,TENERIFFE
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Dog,Fencing Issues,CHERMSIDE WEST
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS
Animal,Other Animal,Nuisance Animal,SEVEN HILLS
Animal,Dog,Defecating In Public,MANLY WEST
Animal,Cat,,BRIGHTON
Animal,Cat,,TARRAGINDI
Animal,Cat,,WYNNUM WEST
Animal,Dog,Defecating In Public,ASCOT
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Attack,Menacing,MANSFIELD
Animal,Other Animal,Fox,UPPER BROOKFIELD
Animal,Attack,Attack On A Person,SEVEN HILLS
Animal,Dog,Fencing Issues,CARINA
Animal,Attack,Menacing,INALA
Animal,Cat,,CARINA HEIGHTS
Animal,Attack,,HOLLAND PARK
Animal,Dog,Wandering,STONES CORNER
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,CARINA
Animal,Attack,Not An Attack,PARKINSON
Animal,Other Animal,Fox,GUMDALE
Animal,Cat Trapping,,HAMILTON
Animal,Attack,Attack On An Animal,WYNNUM WEST
Animal,Dog,Defecating In Public,CHERMSIDE WEST
Animal,Dog,,CALAMVALE
Animal,Cat Trapping,,BROOKFIELD
Animal,Dog,Fencing Issues,SEVEN HILLS
Animal,Dog,Fencing Issues,YERONGA
Animal,Dog,Defecating In Public,NORTHGATE
Animal,Other Animal,Wild Dog,BROOKFIELD
Animal,Other Animal,Fox,UPPER BROOKFIELD
Animal,Cat Trapping,,INALA
Animal,Attack,,HOLLAND PARK
Animal,Cat,Wandering,WAVELL HEIGHTS
Animal,Dog,Odour,UPPER MOUNT GRAVATT
Animal,Cat,,GREENSLOPES
Animal,Other Animal,Pest / Feral Animal,HOLLAND PARK
Animal,Other Animal,Pest / Feral Animal,MOUNT OMMANEY
Animal,Attack,Not An Attack,INALA
Animal,Other Animal,Fencing Issues,KEDRON
Animal,Other Animal,Odour,MOUNT GRAVATT EAST
Animal,Cat Trapping,,NEW FARM
Animal,Dog,Fencing Issues,NUNDAH
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Other Animal,Fox,FOREST LAKE
Animal,Attack,Attack On A Person,BALMORAL
Animal,Dog,Unregistered,FOREST LAKE
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Attack,Menacing,CHERMSIDE
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Dog,Too Many Animals,KANGAROO POINT
Animal,Dog,Fencing Issues,SALISBURY
Animal,Attack,Attack On A Person,FOREST LAKE
Animal,Cat Trapping,,NEWSTEAD
Animal,Cat Trapping,,COORPAROO
Animal,Cat Trapping,,WOOLLOONGABBA
Animal,Attack,Attack On An Animal,BOONDALL
Animal,Attack,Attack On An Animal,WYNNUM WEST
Animal,Attack,Menacing,KENMORE
Animal,Cat,,STAFFORD
Animal,Other Animal,Feral Pig,UPPER BROOKFIELD
Animal,Cat,,DEAGON
Animal,Attack,Attack On A Person,UPPER MOUNT GRAVATT
Animal,Cat Trapping,,SUNNYBANK
Animal,Attack,Attack On An Animal,CAMP HILL
Animal,Other Animal,Fox,CHANDLER
Animal,Other Animal,Fencing Issues,PULLENVALE
Animal,Dog,Fencing Issues,WOOLLOONGABBA
Animal,Dog,Fencing Issues,NUDGEE
Animal,Other Animal,Fencing Issues,KURABY
Animal,Other Animal,Nuisance Animal,DOOLANDELLA
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Attack,Attack On An Animal,ALGESTER
Animal,Attack,Attack On A Person,CHERMSIDE WEST
Animal,Attack,Menacing,MOUNT GRAVATT
Animal,Cat,,CHERMSIDE
Animal,Cat Trapping,,CARINA
Animal,Cat Trapping,,KELVIN GROVE
Animal,Attack,Attack On An Animal,ACACIA RIDGE
Animal,Cat Trapping,,MOGGILL
Animal,Other Animal,Fencing Issues,BROOKFIELD
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Dog,Too Many Animals,SUNNYBANK HILLS
Animal,Attack,Menacing,KARANA DOWNS
Animal,Dog,Wandering,MANSFIELD
Animal,Dog,Fencing Issues,SALISBURY
Animal,Dog,Fencing Issues,SALISBURY
Animal,Cat Trapping,,SALISBURY
Animal,Dog,,STRETTON
Animal,Dog,Unregistered,DARRA
Animal,Attack,Attack On A Person,STAFFORD HEIGHTS
Animal,Dog,Fencing Issues,COORPAROO
Animal,Attack,,ACACIA RIDGE
Animal,Other Animal,Odour,SUNNYBANK
Animal,Other Animal,Fox,MORNINGSIDE
Animal,Other Animal,Fox,UPPER BROOKFIELD
Animal,Attack,Attack On A Person,MURARRIE
Animal,Dog,Fencing Issues,CARINA
Animal,Cat Trapping,,ROBERTSON
Animal,Other Animal,Fox,GREENSLOPES
Animal,Other Animal,Odour,FOREST LAKE
Animal,Dog,Defecating In Public,NEWMARKET
Animal,Cat Trapping,,RUNCORN
Animal,Attack,Menacing,SUNNYBANK HILLS
Animal,Attack,Attack On A Person,ACACIA RIDGE
Animal,Cat Trapping,,CHERMSIDE
Animal,Attack,Attack On An Animal,INALA
Animal,Other Animal,Pest / Feral Animal,WAKERLEY
Animal,Other Animal,Nuisance Animal,ASHGROVE
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Dog,Fencing Issues,KEDRON
Animal,Cat Trapping,,SUNNYBANK HILLS
Animal,Attack,Not An Attack,CHERMSIDE
Animal,Attack,Menacing,CARINDALE
Animal,Other Animal,Fox,HOLLAND PARK
Animal,Attack,Attack On An Animal,SANDGATE
Animal,Cat Trapping,,UPPER BROOKFIELD
Animal,Attack,Attack On An Animal,GREENSLOPES
Animal,Dog,Fencing Issues,JAMBOREE HEIGHTS
Animal,Attack,Attack On An Animal,SUNNYBANK HILLS
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Dog,Fencing Issues,ELLEN GROVE
Animal,Attack,Attack On A Person,ALGESTER
Animal,Attack,Attack On An Animal,CARSELDINE
Animal,Dog,Fencing Issues,DARRA
Animal,Dog,Fencing Issues,SALISBURY
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Attack On A Person,WYNNUM WEST
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Attack,Attack On A Person,PARKINSON
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Cat Trapping,,COORPAROO
Animal,Attack,Attack On An Animal,FAIRFIELD
Animal,Dog,Fencing Issues,TARINGA
Animal,Dog,Fencing Issues,WEST END
Animal,Attack,Attack On An Animal,MACGREGOR
Animal,Dog,Fencing Issues,WYNNUM WEST
Animal,Attack,Attack On An Animal,CHANDLER
Animal,Attack,Not An Attack,WEST END
Animal,Other Animal,Nuisance Animal,DURACK
Animal,Other Animal,Fox,CARINDALE
Animal,Other Animal,Fox,WAKERLEY
Animal,Attack,Menacing,MANSFIELD
Animal,Other Animal,Odour,BURBANK
Animal,Other Animal,Nuisance Animal,BALD HILLS
Animal,Dog,Fencing Issues,MOGGILL
Animal,Dog,Fencing Issues,MOGGILL
Animal,Other Animal,Fencing Issues,MOUNT CROSBY
Animal,Dog,Defecating In Public,INALA
Animal,Other Animal,Fox,CARINA
Animal,Dog,Fencing Issues,SUNNYBANK HILLS
Animal,Attack,Attack On An Animal,NORTHGATE
Animal,Attack,Attack On An Animal,MANLY WEST
Animal,Dog,Fencing Issues,EVERTON PARK
Animal,Dog,Fencing Issues,UPPER KEDRON
Animal,Dog,Fencing Issues,STAFFORD
Animal,Dog,Fencing Issues,GREENSLOPES
Animal,Dog,Fencing Issues,CHERMSIDE WEST
Animal,Dog,Fencing Issues,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS
Animal,Other Animal,Deer,PULLENVALE
Animal,Dog,Defecating In Public,BOONDALL
Animal,Attack,Menacing,SALISBURY
Animal,Dog,Fencing Issues,MORNINGSIDE
Animal,Dog,Unregistered,
Animal,Dog,Fencing Issues,MURARRIE
Animal,Other Animal,Fox,RUNCORN
Animal,Dog,Defecating In Public,TARRAGINDI
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On A Person,RUNCORN
Animal,Attack,Not An Attack,CALAMVALE
Animal,Attack,Menacing,COORPAROO
Animal,Attack,Menacing,WYNNUM
Animal,Dog,Fencing Issues,KEPERRA
Animal,Cat Trapping,,ZILLMERE
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Attack,Not An Attack,CARSELDINE
Animal,Attack,Attack On An Animal,ASPLEY
Animal,Dog,Fencing Issues,
Animal,Attack,Attack On A Person,WYNNUM
Animal,Other Animal,Deer,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,YERONGA
Animal,Dog,Fencing Issues,THE GAP
Animal,Attack,Attack On A Person,WISHART
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,CHERMSIDE
Animal,Other Animal,Deer,PULLENVALE
Animal,Dog,Too Many Animals,MOOROOKA
Animal,Dog,Fencing Issues,ASPLEY
Animal,Other Animal,Nuisance Animal,ACACIA RIDGE
Animal,Attack,Attack On An Animal,EVERTON PARK
Animal,Other Animal,Feral Pig,UPPER BROOKFIELD
Animal,Other Animal,,DOOLANDELLA
Animal,Dog,,PULLENVALE
Animal,Dog,Fencing Issues,RED HILL
Animal,Attack,Attack On A Person,ELLEN GROVE
Animal,Attack,Attack On An Animal,GRACEVILLE
Animal,Attack,,INALA
Animal,Dog,Unregistered,WISHART
Animal,Other Animal,Fencing Issues,NORMAN PARK
Animal,Other Animal,Fox,WACOL
Animal,Dog,,SALISBURY
Animal,Cat Trapping,,NEW FARM
Animal,Dog,Fencing Issues,
Animal,Other Animal,Nuisance Animal,FOREST LAKE
Animal,Other Animal,Deer,JINDALEE
Animal,Other Animal,Fox,TARRAGINDI
Animal,Cat Trapping,,MANLY WEST
Animal,Other Animal,Deer,PINJARRA HILLS
Animal,Dog,,NUDGEE
Animal,Attack,Menacing,MCDOWALL
Animal,Attack,Menacing,FIG TREE POCKET
Animal,Attack,Attack On A Person,CLAYFIELD
Animal,Cat Trapping,,CHELMER
Animal,Cat,,RUNCORN
Animal,Other Animal,Nuisance Animal,DARRA
Animal,Cat Trapping,,INALA
Animal,Dog,Defecating In Public,CARSELDINE
Animal,Cat,,EAST BRISBANE
Animal,Dog,Unregistered,INALA
Animal,Attack,Attack On An Animal,KEDRON
Animal,Cat Trapping,,SINNAMON PARK
Animal,Cat,,GRANGE
Animal,Other Animal,Fox,FERNY GROVE
Animal,Attack,Not An Attack,BARDON
Animal,Attack,Attack On An Animal,WYNNUM
Animal,Other Animal,Fencing Issues,OXLEY
Animal,Attack,Attack On A Person,INALA
Animal,Dog,Unregistered,WOOLLOONGABBA
Animal,Attack,Attack On An Animal,UPPER BROOKFIELD
Animal,Cat Trapping,,RED HILL
Animal,Attack,Not An Attack,DARRA
Animal,Other Animal,Pest / Feral Animal,SANDGATE
Animal,Dog,Fencing Issues,KEPERRA
Animal,Other Animal,Fox,PULLENVALE
Animal,Dog,Fencing Issues,CHERMSIDE
Animal,Attack,Attack On An Animal,HIGHGATE HILL
Animal,Cat Trapping,,JINDALEE
Animal,Dog,Fencing Issues,DURACK
Animal,Other Animal,Unregistered,SUNNYBANK
Animal,Dog,Fencing Issues,GRACEVILLE
Animal,Attack,Attack On A Person,NEWMARKET
Animal,Cat,,CARSELDINE
Animal,Attack,Attack On An Animal,NORMAN PARK
Animal,Attack,Attack On An Animal,BALMORAL
Animal,Dog,Fencing Issues,CARINA
Animal,Other Animal,Fox,MOUNT OMMANEY
Animal,Dog,Unregistered,CHAPEL HILL
Animal,Dog,Too Many Animals,ELLEN GROVE
Animal,Attack,Menacing,COORPAROO
Animal,Attack,Attack On An Animal,GEEBUNG
Animal,Other Animal,Fox,MORNINGSIDE
Animal,Attack,Menacing,WYNNUM
Animal,Dog,Fencing Issues,DUTTON PARK
Animal,Cat,,NORTHGATE
Animal,Dog,Unregistered,KURABY
Animal,Dog,Too Many Animals,KURABY
Animal,Attack,Attack On A Person,JINDALEE
Animal,Attack,Attack On An Animal,BRIGHTON
Animal,Cat Trapping,,MOOROOKA
Animal,Cat,,SEVEN HILLS
Animal,Dog,Fencing Issues,NUNDAH
Animal,Other Animal,Rabbit,UPPER KEDRON
Animal,Attack,Attack On An Animal,MOGGILL
Animal,Attack,Not An Attack,ACACIA RIDGE
Animal,Attack,,EAST BRISBANE
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Menacing,ELLEN GROVE
Animal,Cat,,SANDGATE
Animal,Attack,Not An Attack,ACACIA RIDGE
Animal,Other Animal,Unregistered,CHERMSIDE
Animal,Attack,,INALA
Animal,Other Animal,Odour,INDOOROOPILLY
Animal,Dog,Fencing Issues,WAVELL HEIGHTS
Animal,Attack,Attack On A Person,KEDRON
Animal,Dog,Fencing Issues,COORPAROO
Animal,Dog,Fencing Issues,KEPERRA
Animal,Cat Trapping,,DURACK
Animal,Other Animal,Fox,HOLLAND PARK WEST
Animal,Attack,Attack On A Person,ELLEN GROVE
Animal,Dog,Unregistered,PADDINGTON
Animal,Attack,,BALMORAL
Animal,Attack,,CARINA HEIGHTS
Animal,Attack,Attack On An Animal,HOLLAND PARK
Animal,Dog,Defecating In Public,TARINGA
Animal,Cat Trapping,,CARINA
Animal,Attack,Not An Attack,STAFFORD HEIGHTS
Animal,Cat,,MORNINGSIDE
Animal,Attack,Menacing,STONES CORNER
Animal,Attack,Attack On A Person,CARINA HEIGHTS
Animal,Other Animal,Fox,CARINA
Animal,Attack,Attack On A Person,JAMBOREE HEIGHTS
Animal,Other Animal,Fox,CHANDLER
Animal,Dog,Too Many Animals,CAMP HILL
Animal,Other Animal,Nuisance Animal,WYNNUM WEST
Animal,Dog,Too Many Animals,RUNCORN
Animal,Attack,Attack On An Animal,CLAYFIELD
Animal,Other Animal,Fox,PULLENVALE
Animal,Attack,Attack On An Animal,CALAMVALE
Animal,Dog,Fencing Issues,HAWTHORNE
Animal,Dog,Fencing Issues,CARSELDINE
Animal,Dog,Unregistered,ZILLMERE
Animal,Other Animal,Pest / Feral Animal,UPPER KEDRON
Animal,Other Animal,Fox,CHERMSIDE
Animal,Attack,Attack On An Animal,NEWSTEAD
Animal,Dog,Fencing Issues,INALA
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Attack,Attack On An Animal,ROCHEDALE
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Dog,Fencing Issues,CALAMVALE
Animal,Dog,Fencing Issues,THE GAP
Animal,Attack,,THE GAP
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Dog,Fencing Issues,ASPLEY
Animal,Attack,Attack On An Animal,KARANA DOWNS
Animal,Attack,Menacing,MOOROOKA
Animal,Dog,Defecating In Public,ASCOT
Animal,Attack,Not An Attack,INALA
Animal,Other Animal,Wild Dog,BROOKFIELD
Animal,Attack,Attack On An Animal,HOLLAND PARK
Animal,Cat Trapping,,WEST END
Animal,Dog,Fencing Issues,UPPER KEDRON
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS
Animal,Dog,Fencing Issues,WAKERLEY
Animal,Attack,Attack On A Person,HAMILTON
Animal,Attack,Attack On A Person,COORPAROO
Animal,Attack,Not An Attack,CHERMSIDE
Animal,Cat,,KEDRON
Animal,Dog,Fencing Issues,TARINGA
Animal,Dog,Insufficient Space,
Animal,Dog,Fencing Issues,SALISBURY
Animal,Other Animal,Fencing Issues,BALD HILLS
Animal,Cat Trapping,,INALA
Animal,Cat Trapping,,RICHLANDS
Animal,Other Animal,Fox,PULLENVALE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Other Animal,Fox,KENMORE
Animal,Other Animal,Fox,PULLENVALE
Animal,Cat Trapping,,GEEBUNG
Animal,Other Animal,Fox,MOOROOKA
Animal,Attack,Attack On An Animal,CARSELDINE
Animal,Dog,Fencing Issues,ALDERLEY
Animal,Other Animal,Pest / Feral Animal,ANNERLEY
Animal,Other Animal,Fox,MOGGILL
Animal,Attack,Not An Attack,HEMMANT
Animal,Cat,,FERNY GROVE
Animal,Other Animal,Fox,PULLENVALE
Animal,Dog,Fencing Issues,WYNNUM
Animal,Dog,,WAVELL HEIGHTS
Animal,Other Animal,Pest / Feral Animal,MURARRIE
Animal,Dog,,BALD HILLS
Animal,Cat,,COORPAROO
Animal,Other Animal,Fox,RANSOME
Animal,Dog,Fencing Issues,EVERTON PARK
Animal,Dog,Odour,KANGAROO POINT
Animal,Cat Trapping,,BALD HILLS
Animal,Other Animal,Nuisance Animal,TARINGA
Animal,Dog,Fencing Issues,FOREST LAKE
Animal,Cat,,MANSFIELD
Animal,Attack,Attack On An Animal,MOUNT CROSBY
Animal,Dog,Fencing Issues,EAGLE FARM
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Dog,Fencing Issues,KALINGA
Animal,Dog,Fencing Issues,ASPLEY
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST
Animal,Dog,Unregistered,MCDOWALL
Animal,Dog,Unregistered,BRACKEN RIDGE
Animal,Dog,Fencing Issues,
Animal,Dog,Too Many Animals,UPPER MOUNT GRAVATT
Animal,Dog,Fencing Issues,NEWMARKET
Animal,Dog,Odour,NORMAN PARK
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Attack,Attack On An Animal,MITCHELTON
Animal,Cat,,COORPAROO
Animal,Cat Trapping,,COORPAROO
Animal,Dog,,RIVERHILLS
Animal,Attack,Attack On An Animal,HOLLAND PARK WEST
Animal,Dog,Fencing Issues,BANYO
Animal,Cat,,PULLENVALE
Animal,Cat,Wandering,ANNERLEY
Animal,Other Animal,Fox,WILLAWONG
Animal,Attack,,CALAMVALE
Animal,Other Animal,Pest / Feral Animal,WAVELL HEIGHTS
Animal,Attack,Attack On A Person,ELLEN GROVE
Animal,Attack,,MORNINGSIDE
Animal,Cat,,ACACIA RIDGE
Animal,Cat Trapping,,ACACIA RIDGE
Animal,Dog,Defecating In Public,KARANA DOWNS
Animal,Attack,Attack On An Animal,SUNNYBANK HILLS
Animal,Dog,Fencing Issues,DURACK
Animal,Dog,Odour,NORMAN PARK
Animal,Dog,,SALISBURY
Animal,Other Animal,Pest / Feral Animal,MACKENZIE
Animal,Dog,Fencing Issues,EVERTON PARK
Animal,Other Animal,Fox,ST LUCIA
Animal,Dog,Fencing Issues,TINGALPA
Animal,Attack,Attack On A Person,MOUNT GRAVATT
Animal,Other Animal,Fox,ASPLEY
Animal,Dog,Fencing Issues,INALA
Animal,Attack,Attack On An Animal,ALDERLEY
Animal,Attack,Not An Attack,COOPERS PLAINS
Animal,Dog,Fencing Issues,BULIMBA
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Attack,Attack On A Person,BRIGHTON
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Dog,Odour,ELLEN GROVE
Animal,Attack,Attack On An Animal,STAFFORD HEIGHTS
Animal,Cat Trapping,,ASPLEY
Animal,Attack,Attack On An Animal,FOREST LAKE
Animal,Cat Trapping,,WYNNUM
Animal,Attack,Not An Attack,WEST END
Animal,Other Animal,Fox,MOGGILL
Animal,Other Animal,Pest / Feral Animal,MURARRIE
Animal,Dog,Defecating In Public,MOOROOKA
Animal,Other Animal,Nuisance Animal,CARINDALE
Animal,Cat Trapping,,BALD HILLS
Animal,Attack,Attack On An Animal,TAIGUM
Animal,Dog,Defecating In Public,GREENSLOPES
Animal,Attack,Attack On An Animal,ACACIA RIDGE
Animal,Attack,,WESTLAKE
Animal,Attack,Attack On A Person,ALBION
Animal,Attack,Not An Attack,WYNNUM
Animal,Attack,Attack On A Person,DARRA
Animal,Attack,Attack On An Animal,RED HILL
Animal,Cat,,CARSELDINE
Animal,Dog,Defecating In Public,KALINGA
Animal,Attack,Attack On An Animal,MORNINGSIDE
Animal,Attack,Attack On An Animal,UPPER MOUNT GRAVATT
Animal,Other Animal,Pest / Feral Animal,UPPER KEDRON
Animal,Attack,Attack On An Animal,BRACKEN RIDGE
Animal,Other Animal,Odour,BELLBOWRIE
Animal,Dog,Fencing Issues,BRIGHTON
Animal,Attack,Attack On A Person,LOTA
Animal,Attack,Attack On A Person,KENMORE HILLS
Animal,Attack,Attack On An Animal,INALA
Animal,Dog,Fencing Issues,BRACKEN RIDGE
Animal,Dog,Fencing Issues,WYNNUM
Animal,Attack,Attack On A Person,CORINDA
Animal,Cat Trapping,,MORNINGSIDE
Animal,Cat,,EAST BRISBANE
Animal,Dog,Too Many Animals,FOREST LAKE
Animal,Dog,Fencing Issues,ZILLMERE
Animal,Other Animal,Pest / Feral Animal,FORTITUDE VALLEY
Animal,Other Animal,Fox,GUMDALE
Animal,Attack,Not An Attack,GREENSLOPES
Animal,Other Animal,Fox,SALISBURY
Animal,Dog,Fencing Issues,WAKERLEY
Animal,Dog,Fencing Issues,EVERTON PARK
Animal,Other Animal,Fox,CARINA
Animal,Other Animal,Deer,THE GAP
Animal,Dog,Fencing Issues,KELVIN GROVE
Animal,Other Animal,Fox,GEEBUNG
Animal,Attack,Attack On A Person,GAYTHORNE
Animal,Cat,,MCDOWALL
Animal,Attack,Attack On A Person,HAWTHORNE
Animal,Attack,Menacing,WYNNUM
Animal,Dog,Fencing Issues,STRETTON
Animal,Dog,Unregistered,WEST END
Animal,Other Animal,Too Many Animals,PALLARA
Animal,Other Animal,Nuisance Animal,NUNDAH
Animal,Other Animal,Nuisance Animal,NEW FARM
Animal,Dog,Fencing Issues,WESTLAKE
Animal,Attack,Attack On A Person,CALAMVALE
Animal,Dog,,BRIGHTON
Animal,Attack,Menacing,BOONDALL
Animal,Cat Trapping,,COOPERS PLAINS
Animal,Attack,Attack On A Person,BANYO
Animal,Attack,Attack On A Person,SALISBURY
Animal,Attack,Attack On An Animal,INDOOROOPILLY
Animal,Dog,Unregistered,MITCHELTON
Animal,Dog,Unregistered,TENERIFFE
Animal,Attack,Attack On An Animal,KARANA DOWNS
Animal,Other Animal,Fox,CHANDLER
Animal,Attack,Attack On An Animal,BOONDALL
Animal,Dog,Fencing Issues,ASPLEY
Animal,Dog,Unregistered,MITCHELTON
Animal,Dog,Fencing Issues,ASHGROVE
Animal,Other Animal,Wild Dog,BROOKFIELD
Animal,Other Animal,Fox,CORINDA
Animal,Dog,Too Many Animals,WOOLLOONGABBA
Animal,Cat,,ALGESTER
Animal,Cat Trapping,,WOOLLOONGABBA
Animal,Dog,Defecating In Public,KEDRON
Animal,Attack,Attack On A Person,KENMORE
Animal,Attack,Attack On A Person,COORPAROO
Animal,Dog,Fencing Issues,RIVERHILLS
Animal,Attack,Not An Attack,INALA
Animal,Attack,Attack On A Person,ALGESTER
Animal,Other Animal,Nuisance Animal,CARINDALE
Animal,Dog,Too Many Animals,JAMBOREE HEIGHTS
Animal,Other Animal,Nuisance Animal,YERONGA
Animal,Attack,Attack On A Person,SUNNYBANK
Animal,Dog,Too Many Animals,INALA
Animal,Attack,Attack On An Animal,FOREST LAKE
Animal,Dog,Unregistered,ACACIA RIDGE
Animal,Attack,Not An Attack,BROOKFIELD
Animal,Dog,Too Many Animals,ZILLMERE
Animal,Dog,Too Many Animals,ZILLMERE
Animal,Attack,Menacing,GREENSLOPES
Animal,Attack,Menacing,SUNNYBANK
Animal,Other Animal,Fox,SALISBURY
Animal,Dog,Too Many Animals,NUDGEE BEACH
Animal,Other Animal,Fox,HOLLAND PARK WEST
Animal,Attack,Attack On An Animal,THE GAP
Animal,Other Animal,Pest / Feral Animal,LYTTON
Animal,Attack,Attack On An Animal,PULLENVALE
Animal,Dog,Too Many Animals,BOONDALL
Animal,Attack,Menacing,MOOROOKA
Animal,Attack,Attack On An Animal,ROBERTSON
Animal,Dog,Fencing Issues,STAFFORD
Animal,Other Animal,Fox,BURBANK
Animal,Attack,Attack On An Animal,PARKINSON
Animal,Other Animal,Fox,TINGALPA
Animal,Dog,Fencing Issues,ROCKLEA
Animal,Other Animal,Wild Dog,PULLENVALE
Animal,Dog,Defecating In Public,EAST BRISBANE
Animal,Other Animal,Deer,KENMORE HILLS
Animal,Other Animal,Nuisance Animal,THE GAP
Animal,Attack,Attack On A Person,CHERMSIDE WEST
Animal,Cat,,MURARRIE
Animal,Other Animal,Fox,DREWVALE
Animal,Dog,Fencing Issues,ACACIA RIDGE
Animal,Cat,,COORPAROO
Animal,Dog,Fencing Issues,
Animal,Dog,Fencing Issues,TARRAGINDI
Animal,Dog,Too Many Animals,LOTA
Animal,Cat Trapping,,HENDRA
Animal,Cat Trapping,,ST LUCIA
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD
Animal,Dog,Fencing Issues,ROCKLEA
Animal,Dog,Fencing Issues,
Animal,Cat,,GAYTHORNE
Animal,Other Animal,,BELMONT
Animal,Dog,Fencing Issues,ANNERLEY
Animal,Cat Trapping,,EIGHT MILE PLAINS
Animal,Dog,Fencing Issues,SEVENTEEN MILE ROCKS
Animal,Dog,Fencing Issues,DOOLANDELLA
Animal,Other Animal,,ELLEN GROVE
