IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
1,104,2015,August,36,30,2,1,2,0,0,HB       ,ESP,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,          1,       NULL,0,Transient,90,0,0,Canceled,2015-07-22
0,1,2015,August,36,30,2,2,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,114,0,0,Check-Out,2015-09-03
0,6,2015,August,36,30,2,2,1,0,0,BB       ,BEL,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,95.5,0,2,Check-Out,2015-09-03
0,13,2015,August,36,30,2,3,2,0,0,BB       ,BEL,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,99,0,2,Check-Out,2015-09-04
0,6,2015,August,36,30,2,3,2,1,0,BB       ,ESP,Direct,Direct,              0,0,0,D               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,94,0,1,Check-Out,2015-09-04
1,18,2015,August,36,30,2,3,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,89,0,1,Canceled,2015-08-19
0,5,2015,August,36,30,2,5,2,0,0,BB       ,FRA,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,110.71,0,1,Check-Out,2015-09-06
0,0,2015,August,36,31,1,0,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,D               ,1,No Deposit     ,       NULL,       NULL,0,Transient,85,0,0,Check-Out,2015-09-01
0,4,2015,August,36,31,1,0,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,         40,       NULL,0,Transient,65,0,0,Check-Out,2015-09-01
0,0,2015,August,36,31,1,0,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,85,0,0,Check-Out,2015-09-01
0,0,2015,August,36,31,1,0,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,85,0,0,Check-Out,2015-09-01
0,0,2015,August,36,31,1,0,2,0,0,BB       ,FRA,Direct,Direct,              0,0,0,D               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,126,0,0,Check-Out,2015-09-01
0,0,2015,August,36,31,1,0,2,0,0,BB       ,ITA,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,106,0,0,Check-Out,2015-09-01
0,145,2015,August,36,31,1,2,2,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,105,0,0,Check-Out,2015-09-03
1,145,2015,August,36,31,1,2,2,0,0,HB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,90,0,0,Canceled,2015-08-24
0,145,2015,August,36,31,1,2,2,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,80,0,1,Check-Out,2015-09-03
0,145,2015,August,36,31,1,2,2,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,80,0,1,Check-Out,2015-09-03
0,0,2015,August,36,31,1,2,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,0,Check-Out,2015-09-03
0,7,2015,August,36,31,1,2,1,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,60,0,0,Check-Out,2015-09-03
0,145,2015,August,36,31,1,2,2,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,80,0,1,Check-Out,2015-09-03
0,145,2015,August,36,31,1,2,2,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,80,0,1,Check-Out,2015-09-03
1,145,2015,August,36,31,1,2,2,0,0,HB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,90,0,0,Canceled,2015-08-24
0,7,2015,August,36,31,1,2,1,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,60,0,0,Check-Out,2015-09-03
0,7,2015,August,36,31,1,2,1,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient,60,0,0,Check-Out,2015-09-03
0,7,2015,August,36,31,1,2,1,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,60,0,0,Check-Out,2015-09-03
0,7,2015,August,36,31,1,2,1,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,60,0,0,Check-Out,2015-09-03
0,145,2015,August,36,31,1,2,2,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,80,0,1,Check-Out,2015-09-03
1,145,2015,August,36,31,1,2,2,0,0,HB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,80,0,0,Canceled,2015-08-24
0,145,2015,August,36,31,1,2,2,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,80,0,1,Check-Out,2015-09-03
0,7,2015,August,36,31,1,2,1,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,60,0,0,Check-Out,2015-09-03
0,7,2015,August,36,31,1,2,1,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,60,0,0,Check-Out,2015-09-03
0,7,2015,August,36,31,1,2,1,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,60,0,0,Check-Out,2015-09-03
0,145,2015,August,36,31,1,2,2,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,80,0,1,Check-Out,2015-09-03
0,0,2015,August,36,31,1,2,2,2,0,BB       ,VEN,Online TA,TA/TO,              0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Contract,155.33,0,0,Check-Out,2015-09-03
1,145,2015,August,36,31,1,2,2,0,0,HB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,90,0,0,Canceled,2015-08-24
0,12,2015,August,36,31,1,2,1,0,0,BB       ,AUS,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,90,0,1,Check-Out,2015-09-03
0,7,2015,August,36,31,1,2,1,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,60,0,0,Check-Out,2015-09-03
0,145,2015,August,36,31,1,2,2,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,80,0,1,Check-Out,2015-09-03
0,0,2015,August,36,31,1,2,1,0,0,BB       ,ESP,Corporate,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,         62,0,Transient,95.5,0,0,Check-Out,2015-09-03
0,7,2015,August,36,31,1,2,1,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,0,0,0,Check-Out,2015-09-03
0,145,2015,August,36,31,1,2,2,0,0,HB       ,ISR,Groups,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,80,0,1,Check-Out,2015-09-03
1,145,2015,August,36,31,1,2,2,0,0,HB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient-Party,90,0,0,Canceled,2015-08-24
0,3,2015,August,36,31,1,2,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,105.33,1,1,Check-Out,2015-09-03
0,0,2015,August,36,31,1,2,2,0,0,SC       ,GBR,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          8,       NULL,0,Transient,96.33,0,1,Check-Out,2015-09-03
0,0,2015,August,36,31,1,3,1,0,0,BB       ,RUS,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient,0,0,0,Check-Out,2015-09-04
0,5,2015,August,36,31,1,3,2,0,0,BB       ,FRA,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,105.25,0,2,Check-Out,2015-09-04
0,13,2015,August,36,31,1,3,2,0,0,BB       ,NLD,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,75,0,0,Check-Out,2015-09-04
1,21,2015,August,36,31,1,3,1,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,91.25,0,1,Canceled,2015-08-11
0,5,2015,August,36,31,1,3,2,0,0,BB       ,ITA,Online TA,TA/TO,              0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Contract,155.25,0,1,Check-Out,2015-09-04
1,18,2015,August,36,31,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,101.25,0,1,Canceled,2015-08-18
0,5,2015,August,36,31,1,3,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,2,No Deposit     ,         14,       NULL,0,Group,85,0,0,Check-Out,2015-09-04
0,3,2015,August,36,31,1,3,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,         27,       NULL,0,Transient,46.54,0,0,Check-Out,2015-09-04
0,19,2015,August,36,31,1,4,2,0,0,BB       ,BEL,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,102,0,0,Check-Out,2015-09-05
0,1,2015,August,36,31,1,4,1,0,0,BB       ,FRA,Online TA,TA/TO,              0,0,0,A               ,A               ,1,No Deposit     ,          9,          9,0,Contract,92,0,2,Check-Out,2015-09-05
0,23,2015,August,36,31,1,4,1,0,0,BB       ,NLD,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,92,0,1,Check-Out,2015-09-05
0,27,2015,August,36,31,1,4,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,75,0,0,Check-Out,2015-09-05
0,9,2015,August,36,31,1,4,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,109,0,2,Check-Out,2015-09-05
1,13,2015,August,36,31,1,4,1,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,92,0,2,Canceled,2015-08-31
1,9,2015,August,36,31,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,109,0,2,Canceled,2015-08-25
0,9,2015,August,36,31,1,4,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,109,0,2,Check-Out,2015-09-05
0,21,2015,August,36,31,1,5,2,0,0,BB       ,ITA,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,75,0,0,Check-Out,2015-09-06
0,7,2015,August,36,31,1,5,2,0,0,BB       ,FRA,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,75,0,0,Check-Out,2015-09-06
0,10,2015,August,36,31,2,5,2,0,0,BB       ,ESP,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,         57,       NULL,0,Transient,85,0,0,Check-Out,2015-09-07
0,21,2015,August,36,31,3,5,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,103.13,0,0,Check-Out,2015-09-08
0,16,2015,August,36,31,1,1,2,0,0,BB       ,ITA,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,97.5,0,0,Check-Out,2015-09-02
0,1,2015,September,36,1,0,1,1,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Contract,95,0,1,Check-Out,2015-09-02
0,8,2015,September,36,1,0,2,1,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,73.15,0,0,Check-Out,2015-09-03
0,0,2015,September,36,1,0,1,2,0,0,BB       ,PRT,Complementary,Direct,              0,0,0,A               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,0,0,0,Check-Out,2015-09-02
0,1,2015,September,36,1,0,1,1,0,0,BB       ,PRT,Complementary,Direct,              0,0,0,A               ,F               ,0,No Deposit     ,       NULL,         45,0,Transient,0,0,1,Check-Out,2015-09-02
0,1,2015,September,36,1,0,1,1,0,0,BB       ,PRT,Complementary,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         45,0,Transient,0,0,1,Check-Out,2015-09-02
0,1,2015,September,36,1,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,105,0,0,Check-Out,2015-09-02
0,1,2015,September,36,1,0,1,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,B               ,0,No Deposit     ,         14,       NULL,0,Transient,105,0,1,Check-Out,2015-09-02
0,12,2015,September,36,1,0,4,2,0,0,BB       ,ESP,Direct,Direct,              0,0,0,E               ,E               ,3,No Deposit     ,         14,       NULL,0,Transient,89,0,1,Check-Out,2015-09-05
0,21,2015,September,36,1,0,4,2,0,0,BB       ,BEL,Online TA,TA/TO,              0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,105,0,0,Check-Out,2015-09-05
0,0,2015,September,36,1,0,4,2,2,0,BB       ,ESP,Direct,Direct,              0,0,0,E               ,E               ,1,No Deposit     ,         14,       NULL,0,Transient,89,0,1,Check-Out,2015-09-05
1,15,2015,September,36,1,0,5,2,2,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Contract,165,0,1,Canceled,2015-08-17
0,7,2015,September,36,1,0,5,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,75,0,0,Check-Out,2015-09-06
0,22,2015,September,36,1,1,5,1,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,95,0,2,Check-Out,2015-09-07
0,22,2015,September,36,1,1,5,2,0,0,BB       ,ITA,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,105,0,2,Check-Out,2015-09-07
0,20,2015,September,36,1,2,5,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,B               ,B               ,0,No Deposit     ,         61,       NULL,0,Transient-Party,85.5,0,1,Check-Out,2015-09-08
0,20,2015,September,36,1,2,5,2,0,0,BB       ,ITA,Offline TA/TO,TA/TO,              0,0,0,B               ,B               ,0,No Deposit     ,         61,       NULL,0,Transient-Party,86.4,0,1,Check-Out,2015-09-08
0,20,2015,September,36,1,2,5,2,0,0,BB       ,FRA,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,76.81,0,0,Check-Out,2015-09-08
0,24,2015,September,36,1,2,6,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,1,No Deposit     ,         16,       NULL,0,Transient,53.85,0,0,Check-Out,2015-09-09
0,96,2015,September,36,1,2,7,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,         27,       NULL,0,Transient,76.5,0,0,Check-Out,2015-09-10
1,6,2015,September,36,1,3,10,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,116.62,0,1,No-Show,2015-09-01
0,17,2015,September,36,1,0,3,2,0,0,BB       ,AUT,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,105,0,0,Check-Out,2015-09-04
0,8,2015,September,36,1,0,3,3,0,0,HB       ,ESP,Offline TA/TO,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,         13,       NULL,0,Contract,156.5,0,4,Check-Out,2015-09-04
0,5,2015,September,36,1,0,3,2,0,0,SC       ,FRA,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,96,0,0,Check-Out,2015-09-04
0,0,2015,September,36,1,0,3,1,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,114,0,0,Check-Out,2015-09-04
0,8,2015,September,36,1,0,3,2,1,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,         13,       NULL,0,Contract,134.75,0,2,Check-Out,2015-09-04
0,1,2015,September,36,1,0,3,1,0,0,BB       ,ITA,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          1,       NULL,0,Transient,0,0,0,Check-Out,2015-09-04
0,111,2015,September,36,1,0,3,2,2,0,HB       ,DEU,Direct,Direct,              0,0,0,G               ,G               ,0,No Deposit     ,         14,       NULL,0,Transient,227.25,0,1,Check-Out,2015-09-04
0,8,2015,September,36,1,0,3,3,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,A               ,E               ,0,No Deposit     ,         13,       NULL,0,Contract,113,0,2,Check-Out,2015-09-04
0,22,2015,September,36,1,0,3,2,0,0,BB       ,FRA,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,105,0,2,Check-Out,2015-09-04
0,8,2015,September,36,1,0,3,2,1,0,HB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,A               ,D               ,1,No Deposit     ,         13,       NULL,0,Contract,134.75,0,2,Check-Out,2015-09-04
0,12,2015,September,36,1,0,3,2,1,0,BB       ,ESP,Offline TA/TO,TA/TO,              0,0,0,A               ,D               ,1,No Deposit     ,         13,       NULL,0,Contract,98.5,0,1,Check-Out,2015-09-04
0,0,2015,September,36,1,0,3,2,2,0,BB       ,ESP,Online TA,TA/TO,              0,0,0,A               ,F               ,1,No Deposit     ,          9,       NULL,0,Transient,165,0,0,Check-Out,2015-09-04
0,4,2015,September,36,1,0,2,2,0,0,SC       ,CHN,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,96,0,1,Check-Out,2015-09-03
0,1,2015,September,36,1,0,3,1,0,0,BB       ,ESP,Groups,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          1,       NULL,0,Transient,0,0,0,Check-Out,2015-09-04
0,4,2015,September,36,2,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,95,0,1,Check-Out,2015-09-03
0,23,2015,September,36,2,0,1,2,0,0,BB       ,CN,Direct,Direct,              0,0,0,A               ,D               ,0,No Deposit     ,         14,       NULL,0,Transient,105,0,1,Check-Out,2015-09-03
0,2,2015,September,36,2,0,1,2,0,0,SC       ,PRT,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Contract,115,0,1,Check-Out,2015-09-03
0,6,2015,September,36,2,0,4,2,0,0,BB       ,ESP,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Contract,114.5,0,2,Check-Out,2015-09-06
0,20,2015,September,36,2,0,4,2,0,0,BB       ,TWN,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,80.85,0,2,Check-Out,2015-09-06
0,53,2015,September,36,2,2,5,2,0,0,SC       ,NLD,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,66.53,0,2,Check-Out,2015-09-09
0,14,2015,September,36,2,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,          7,       NULL,0,Transient,74.61,0,2,Check-Out,2015-09-09
0,55,2015,September,36,2,2,6,2,0,0,BB       ,FRA,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,97.93,0,1,Check-Out,2015-09-10
0,14,2015,September,36,2,0,1,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,         10,       NULL,0,Transient,94.5,0,1,Check-Out,2015-09-03
0,5,2015,September,36,2,0,1,1,1,0,BB       ,ESP,Offline TA/TO,TA/TO,              0,0,0,A               ,B               ,0,No Deposit     ,         42,       NULL,0,Transient-Party,60,0,1,Check-Out,2015-09-03
0,5,2015,September,36,2,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,0,Check-Out,2015-09-03
0,1,2015,September,36,2,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,0,Check-Out,2015-09-03
1,37,2015,September,36,2,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Contract,103.5,0,2,Canceled,2015-08-25
0,1,2015,September,36,2,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,0,Check-Out,2015-09-04
0,4,2015,September,36,2,0,2,2,0,0,SC       ,FRA,Online TA,TA/TO,              0,0,0,A               ,D               ,0,No Deposit     ,          7,       NULL,0,Group,73.92,0,1,Check-Out,2015-09-04
1,21,2015,September,36,2,0,2,2,0,0,BB       ,IRN,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,105,0,0,Canceled,2015-08-19
0,23,2015,September,36,2,0,2,2,0,0,SC       ,RUS,Online TA,TA/TO,              0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Contract,96,0,2,Check-Out,2015-09-04
0,5,2015,September,36,2,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         40,0,Transient,65,0,0,Check-Out,2015-09-04
