IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
1,96,2016,October,44,27,2,5,1,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,66.02,0,0,Canceled,2016-07-25
1,206,2016,October,44,27,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,D               ,D               ,10,No Deposit     ,        240,       NULL,0,Transient,53.79,0,1,Canceled,2016-07-25
1,206,2016,October,44,27,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,D               ,D               ,3,No Deposit     ,        240,       NULL,0,Transient,55.25,0,1,Canceled,2016-07-25
1,66,2016,October,44,27,2,5,2,0,0,BB       ,RUS,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,68.49,0,0,Canceled,2016-09-28
1,206,2016,October,44,27,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,D               ,D               ,3,No Deposit     ,        240,       NULL,0,Transient,55.25,0,1,Canceled,2016-07-25
1,206,2016,October,44,27,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,A               ,A               ,16,No Deposit     ,        240,       NULL,0,Transient,46.88,0,1,Canceled,2016-07-25
1,206,2016,October,44,27,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,D               ,D               ,7,No Deposit     ,        240,       NULL,0,Transient,55.25,0,1,Canceled,2016-07-25
1,206,2016,October,44,27,2,5,1,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,E               ,E               ,3,No Deposit     ,        240,       NULL,0,Transient-Party,65.43,0,1,Canceled,2016-04-29
1,3,2016,October,44,28,0,1,1,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,36,0,0,Canceled,2016-10-26
1,0,2016,October,44,28,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,73,0,0,Canceled,2016-10-28
1,79,2016,October,44,28,0,1,2,0,0,BB       ,PRT,Complementary,TA/TO,              0,0,0,F               ,F               ,0,No Deposit     ,        127,       NULL,0,Transient,0,0,1,Canceled,2016-10-27
1,0,2016,October,44,28,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,73,0,0,Canceled,2016-10-28
1,179,2016,October,44,28,0,1,2,0,0,BB       ,CZE,Online TA,TA/TO,              0,0,0,A               ,C               ,1,No Deposit     ,        240,       NULL,0,Transient,48,0,1,Canceled,2016-10-13
1,120,2016,October,44,28,0,1,2,0,0,BB       ,SWE,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,68,0,0,Canceled,2016-06-30
1,179,2016,October,44,28,0,1,2,0,0,BB       ,CZE,Online TA,TA/TO,              0,0,0,A               ,C               ,1,No Deposit     ,        240,       NULL,0,Transient,48,0,1,Canceled,2016-10-13
0,14,2016,October,44,28,0,2,3,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,2,No Deposit     ,       NULL,       NULL,0,Transient,68,0,1,Check-Out,2016-10-30
0,16,2016,October,44,28,0,2,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient-Party,44,1,0,Check-Out,2016-10-30
1,10,2016,October,44,28,0,2,1,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,36,0,0,Canceled,2016-10-27
1,79,2016,October,44,28,1,2,2,0,0,HB       ,GBR,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,98,0,0,Canceled,2016-08-30
1,42,2016,October,44,28,2,2,2,0,0,BB       ,ESP,Online TA,TA/TO,              0,0,0,A               ,C               ,1,No Deposit     ,        240,       NULL,0,Transient,57.55,0,0,No-Show,2016-10-28
1,32,2016,October,44,28,2,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        336,       NULL,0,Transient,70,0,0,Canceled,2016-09-28
1,129,2016,October,44,28,2,2,2,0,0,BB       ,ESP,Online TA,TA/TO,              0,0,0,A               ,C               ,1,No Deposit     ,        240,       NULL,0,Transient,48.95,0,2,Canceled,2016-09-02
1,72,2016,October,44,28,2,4,2,1,0,BB       ,BEL,Online TA,TA/TO,              0,0,0,E               ,E               ,2,No Deposit     ,        240,       NULL,0,Transient,84.4,0,2,Canceled,2016-08-23
1,69,2016,October,44,28,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,F               ,F               ,0,No Deposit     ,        241,       NULL,0,Transient,59.75,0,2,Canceled,2016-08-23
1,178,2016,October,44,28,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        314,       NULL,0,Transient,42.56,0,0,Canceled,2016-07-22
1,131,2016,October,44,28,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,63.03,0,0,Canceled,2016-06-21
1,255,2016,October,44,28,2,5,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,C               ,1,No Deposit     ,        250,       NULL,0,Transient,41.27,0,0,Canceled,2016-10-28
1,131,2016,October,44,28,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,63.03,0,0,Canceled,2016-06-21
1,131,2016,October,44,28,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,63.03,0,0,Canceled,2016-06-21
1,131,2016,October,44,28,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,63.03,0,0,Canceled,2016-06-21
1,178,2016,October,44,28,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        314,       NULL,0,Transient,42.56,0,0,Canceled,2016-07-22
1,208,2016,October,44,28,2,7,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,43,0,0,Canceled,2016-04-27
0,18,2016,October,44,29,0,1,1,0,0,BB       ,PRT,Groups,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,36,1,0,Check-Out,2016-10-30
0,18,2016,October,44,29,0,1,2,0,0,BB       ,PRT,Groups,Direct,              0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,44,1,0,Check-Out,2016-10-30
0,12,2016,October,44,29,0,1,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,44,1,0,Check-Out,2016-10-30
1,1,2016,October,44,29,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,71,0,1,Canceled,2016-10-29
1,18,2016,October,44,29,0,1,1,0,0,BB       ,PRT,Groups,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,36,0,0,Canceled,2016-10-28
1,50,2016,October,44,29,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,88,0,1,Canceled,2016-10-19
1,16,2016,October,44,29,0,1,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,38,0,1,Canceled,2016-10-24
1,18,2016,October,44,29,0,1,2,0,0,BB       ,PRT,Groups,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,0,0,0,No-Show,2016-10-29
1,67,2016,October,44,29,1,1,2,0,0,BB       ,ESP,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,76.5,0,3,Canceled,2016-09-26
1,39,2016,October,44,29,1,1,2,0,0,BB       ,ESP,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,74,0,0,Canceled,2016-09-20
1,40,2016,October,44,29,2,1,2,0,0,HB       ,PRT,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,114.73,0,1,Canceled,2016-10-07
1,39,2016,October,44,29,2,1,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,71.23,0,0,Canceled,2016-09-20
1,40,2016,October,44,29,2,1,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,85.73,0,1,Canceled,2016-10-07
1,112,2016,October,44,29,2,1,2,0,0,BB       ,ESP,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,65.27,0,1,Canceled,2016-09-01
1,46,2016,October,44,29,2,2,2,0,0,HB       ,GBR,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,112,0,2,Canceled,2016-10-26
1,58,2016,October,44,29,2,4,2,0,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,61.52,0,1,Canceled,2016-09-05
1,142,2016,October,44,29,2,5,3,1,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,H               ,H               ,0,No Deposit     ,        240,       NULL,0,Transient,103.57,0,0,Canceled,2016-10-18
1,101,2016,October,44,29,2,5,2,2,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,G               ,G               ,0,No Deposit     ,        240,       NULL,0,Transient,95.71,0,0,Canceled,2016-07-26
1,49,2016,October,44,29,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,48.86,0,1,Canceled,2016-09-21
1,126,2016,October,44,29,2,5,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,41.29,0,0,Canceled,2016-07-25
1,201,2016,October,44,29,2,5,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        156,       NULL,0,Transient,42.29,0,0,Canceled,2016-04-12
1,96,2016,October,44,29,2,6,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,50.1,0,1,Canceled,2016-09-06
1,17,2016,October,45,30,1,0,2,0,0,BB       ,PRT,Groups,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,63,0,0,Canceled,2016-10-24
1,2,2016,October,45,30,1,0,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,76,0,0,Canceled,2016-10-30
1,17,2016,October,45,30,1,0,2,0,0,BB       ,PRT,Groups,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,63,0,0,Canceled,2016-10-24
1,17,2016,October,45,30,1,0,2,0,0,BB       ,PRT,Groups,Direct,              0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,63,0,0,Canceled,2016-10-27
1,5,2016,October,45,30,2,0,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,B               ,0,No Deposit     ,       NULL,       NULL,0,Transient,38,0,0,Canceled,2016-10-29
1,81,2016,October,45,30,2,1,2,0,0,BB       ,BRA,Online TA,TA/TO,              0,0,0,A               ,C               ,0,No Deposit     ,        240,       NULL,0,Transient,44.53,0,0,No-Show,2016-10-30
1,19,2016,October,45,30,2,2,2,0,0,HB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,         15,       NULL,0,Transient,78,0,2,Canceled,2016-10-19
1,20,2016,October,45,30,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        241,       NULL,0,Transient,64.1,0,1,Canceled,2016-10-13
1,186,2016,October,45,30,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,49.17,0,0,Canceled,2016-06-09
1,34,2016,October,45,30,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,58.57,0,0,Canceled,2016-10-02
1,89,2016,October,45,30,4,6,2,0,0,HB       ,ITA,Direct,Direct,              0,0,0,F               ,F               ,1,No Deposit     ,        250,       NULL,0,Transient,94.8,0,0,Canceled,2016-08-10
1,75,2016,October,45,31,1,4,2,0,0,HB       ,ESP,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,82.8,0,3,Canceled,2016-09-19
1,245,2016,October,45,31,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,54,0,1,Canceled,2016-04-26
1,245,2016,October,45,31,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,48,0,1,Canceled,2016-04-26
1,192,2016,October,45,31,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        196,       NULL,0,Transient,30.86,0,0,Canceled,2016-07-20
1,96,2016,October,45,31,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,46.8,0,0,Canceled,2016-08-05
1,76,2016,October,45,31,2,5,2,1,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        314,       NULL,0,Transient,38.4,0,0,Canceled,2016-08-25
1,53,2016,October,45,31,2,5,3,1,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,H               ,H               ,0,No Deposit     ,        240,       NULL,0,Transient,93.57,0,0,Canceled,2016-09-24
1,214,2016,October,45,31,2,5,3,0,0,BB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,1,No Deposit     ,        156,       NULL,0,Transient,80.57,0,1,Canceled,2016-09-05
1,87,2016,October,45,31,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        175,       NULL,0,Transient,38.03,0,0,Canceled,2016-10-17
1,70,2016,October,45,31,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient-Party,37.8,0,2,Canceled,2016-08-25
1,214,2016,October,45,31,2,5,2,0,1,BB       ,PRT,Offline TA/TO,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        156,       NULL,0,Transient,32.23,0,1,Canceled,2016-08-02
1,1,2016,November,45,1,0,1,1,0,0,BB       ,ESP,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,75,0,0,No-Show,2016-11-01
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-03-11
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,22,2016,November,45,1,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,63,0,2,Canceled,2016-10-15
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,C               ,1,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,C               ,1,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-03-11
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-03-11
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,C               ,1,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,C               ,1,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,378,2016,November,45,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,Non Refund     ,        248,       NULL,0,Transient,46,0,0,Canceled,2016-10-18
1,58,2016,November,45,1,2,5,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,37.8,0,1,Canceled,2016-09-24
1,46,2016,November,45,1,2,5,2,0,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,37.8,0,0,Canceled,2016-10-02
1,113,2016,November,45,2,0,2,2,0,0,BB       ,CHE,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,37.8,0,2,Canceled,2016-09-30
1,113,2016,November,45,2,0,2,2,0,0,BB       ,CHE,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,37.8,0,2,Canceled,2016-09-30
1,113,2016,November,45,2,0,2,2,0,0,BB       ,CHE,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,37.8,0,2,Canceled,2016-09-30
1,113,2016,November,45,2,0,2,1,0,0,BB       ,CHE,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,37.8,0,2,Canceled,2016-09-30
1,42,2016,November,45,2,0,3,2,0,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,55.8,0,2,Canceled,2016-10-01
1,37,2016,November,45,2,1,4,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,37.8,0,1,Canceled,2016-10-05
1,27,2016,November,45,2,2,5,2,0,0,BB       ,DEU,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,37.8,0,2,Canceled,2016-10-07
1,49,2016,November,45,2,2,5,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,42.1,0,0,Canceled,2016-09-14
1,20,2016,November,45,2,2,5,1,0,0,HB       ,FRA,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,95.91,0,0,Canceled,2016-10-13
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-09-01
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-09-01
1,13,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,13,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-09-01
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,13,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-09-01
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-09-01
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,292,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,13,2016,November,45,3,0,1,2,0,0,BB       ,PRT,Groups,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        368,       NULL,0,Transient-Party,38,0,0,Canceled,2016-10-21
1,44,2016,November,45,3,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,55.8,0,1,Canceled,2016-09-24
1,70,2016,November,45,3,2,3,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,55.8,0,3,Canceled,2016-09-24
1,192,2016,November,45,3,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,              0,0,0,A               ,A               ,2,No Deposit     ,        240,       NULL,0,Transient,37.8,0,0,Canceled,2016-06-28
1,66,2016,November,45,3,2,8,2,0,0,HB       ,PRT,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,73.8,0,2,Canceled,2016-09-01
1,0,2016,November,45,4,0,1,2,0,0,BB       ,PRT,Direct,Direct,              0,0,0,A               ,C               ,0,No Deposit     ,        250,       NULL,0,Transient,70,0,0,Canceled,2016-11-04
1,57,2016,November,45,4,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        105,       NULL,0,Transient,37.8,0,0,Canceled,2016-10-05
1,64,2016,November,45,4,0,2,2,0,0,HB       ,PRT,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,64.8,0,1,Canceled,2016-09-02
1,46,2016,November,45,4,0,2,2,0,0,HB       ,ESP,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,64.8,0,1,Canceled,2016-10-10
1,22,2016,November,45,4,0,2,2,0,0,BB       ,GBR,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,86,0,2,Canceled,2016-10-14
1,46,2016,November,45,4,0,2,2,0,0,HB       ,ESP,Online TA,TA/TO,              0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,64.8,0,1,Canceled,2016-10-10
1,26,2016,November,45,4,1,2,2,0,0,HB       ,GBR,Online TA,TA/TO,              0,0,0,D               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,84.6,0,0,Canceled,2016-10-09
1,24,2016,November,45,4,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,              0,0,0,E               ,E               ,0,No Deposit     ,        241,       NULL,0,Transient,54.98,0,0,Canceled,2016-10-11
