,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
838,30396429,LIXHULT,Cabinets & cupboards,145.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-cabinet-metal-dark-blue-30396429/,Yes,"        Cabinet,          35x60 cm",Jon Karlsson,35,60,35
839,10409871,BRIMNES,Cabinets & cupboards,476.0,SR 595,True,https://www.ikea.com/sa/en/p/brimnes-glass-door-cabinet-black-10409871/,Yes,"        Glass-door cabinet,          80x190 cm",K Hagberg/M Hagberg,35,190,80
840,19189030,EKET,Cabinets & cupboards,656.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s19189030/,Yes,"        Wall-mounted cabinet combination,          80x35x210 cm",IKEA of Sweden/Jon Karlsson,35,210,80
841,396416,MILSBO,Cabinets & cupboards,995.0,No old price,True,https://www.ikea.com/sa/en/p/milsbo-glass-door-cabinet-white-00396416/,Yes,"        Glass-door cabinet,          73x175 cm",Jonas Hultqvist,42,175,73
842,69281804,BILLY / OXBERG,Cabinets & cupboards,915.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-glass-doors-white-s69281804/,Yes,"        Bookcase with glass-doors,          120x30x202 cm",Gillis Lundgren,30,202,120
843,59275101,HAVSTA,Cabinets & cupboards,925.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-cabinet-with-plinth-white-s59275101/,Yes,"        Cabinet with plinth,          81x37x134 cm",IKEA of Sweden,37,134,81
844,19028754,LIATORP,Cabinets & cupboards,1445.0,No old price,True,https://www.ikea.com/sa/en/p/liatorp-bookcase-with-glass-doors-white-s19028754/,No,"        Bookcase with glass-doors,          96x214 cm",Carina Bengs,38,214,96
845,79276388,LIXHULT,Cabinets & cupboards,409.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-white-dark-blue-s79276388/,No,"        Storage combination,          95x82 cm",Jon Karlsson,35,60,95
846,10251451,IKEA PS,Cabinets & cupboards,425.0,No old price,True,https://www.ikea.com/sa/en/p/ikea-ps-cabinet-white-10251451/,No,"        Cabinet,          119x63 cm",Nicholai Wiig Hansen,40,63,119
847,49221038,EKET,Cabinets & cupboards,620.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-s49221038/,Yes,"        Cabinet combination with legs,          140x35x80 cm",Jon Karlsson,35,80,140
848,363171,FABRIKÖR,Cabinets & cupboards,636.0,SR 795,True,https://www.ikea.com/sa/en/p/fabrikoer-glass-door-cabinet-black-blue-blue-00363171/,Yes,"        Glass-door cabinet,          81x113 cm",Nike Karlsson,42,113,81
849,29301762,BESTÅ,Cabinets & cupboards,1045.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-lappviken-stubbarp-white-s29301762/,Yes,"        Storage combination with doors,          120x42x202 cm",IKEA of Sweden,42,202,120
850,80385616,BILLY,Cabinets & cupboards,516.0,SR 645,True,https://www.ikea.com/sa/en/p/billy-bookcase-with-glass-doors-dark-red-80385616/,Yes,"        Bookcase with glass-doors,          80x30x202 cm",Gillis Lundgren,30,202,80
851,60342072,REGISSÖR,Cabinets & cupboards,796.0,SR 995,True,https://www.ikea.com/sa/en/p/regissoer-cabinet-brown-60342072/,Yes,"        Cabinet,          118x110 cm",K Hagberg/M Hagberg,38,110,118
852,9276650,BESTÅ,Cabinets & cupboards,980.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-grey-stained-walnut-effect-kallviken-stubbarp-dark-grey-concrete-effect-s09276650/,Yes,"        TV bench with doors,          120x42x74 cm",IKEA of Sweden,42,74,120
853,89302971,BESTÅ,Cabinets & cupboards,2470.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-grey-stained-walnut-effect-lappviken-notviken-stubbarp-grey-green-s89302971/,Yes,"        TV storage combination,          240x42x230 cm",IKEA of Sweden,42,230,240
854,39287379,BILLY / MORLIDEN,Cabinets & cupboards,245.0,No old price,True,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-door-white-glass-s39287379/,Yes,"        Bookcase with glass door,          40x30x106 cm",IKEA of Sweden/Gillis Lundgren,30,106,40
855,40347886,EDVALLA,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/edvalla-drop-handle-brass-colour-40347886/,No,"        Drop handle,          18 mm",Francis Cayouette,11,,33
856,79291355,PLATSA,Cabinets & cupboards,1268.0,"SR 1,505",True,https://www.ikea.com/sa/en/p/platsa-storage-combination-s79291355/,No,"        Storage combination,          80x42x301 cm",IKEA of Sweden,42,301,80
857,50328665,LIXHULT,Cabinets & cupboards,89.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-cabinet-metal-white-50328665/,Yes,"        Cabinet,          25x25 cm",Jon Karlsson,25,25,25
858,20396646,HEMNES,Cabinets & cupboards,595.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-high-cabinet-with-glass-door-white-20396646/,No,"        High cabinet with glass door,          42x38x131 cm",IKEA of Sweden,38,131,42
859,29302573,BESTÅ,Cabinets & cupboards,1400.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-riksviken-stubbarp-light-bronze-effect-s29302573/,Yes,"        Storage combination with doors,          180x42x74 cm",IKEA of Sweden,42,74,180
860,90421911,BRYGGJA,Cabinets & cupboards,597.0,SR 995,True,https://www.ikea.com/sa/en/p/bryggja-storage-unit-dark-grey-90421911/,No,"        Storage unit,          120x173 cm",Ola Wihlborg,43,173,120
861,79281790,BILLY / OXBERG,Cabinets & cupboards,930.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-panel-glass-doors-white-glass-s79281790/,Yes,"        Bookcase with panel/glass doors,          120x30x202 cm",Gillis Lundgren,30,202,120
862,29279186,LIXHULT,Cabinets & cupboards,700.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-cabinet-combination-grey-s29279186/,No,"        Cabinet combination,          120x35x92 cm",Jon Karlsson,35,70,120
863,89161508,LIXHULT,Cabinets & cupboards,178.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-white-white-s89161508/,Yes,"        Storage combination,          25x25x50 cm",Jon Karlsson,25,50,25
864,29286931,BEKANT,Cabinets & cupboards,1389.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-black-s29286931/,Yes,"        Storage unit with smart lock,          61x101 cm",Eva Lilja Löwenhielm/IKEA of Sweden,45,101,61
865,70341005,ERIK,Cabinets & cupboards,595.0,No old price,True,https://www.ikea.com/sa/en/p/erik-file-cabinet-white-70341005/,Yes,"        File cabinet,          41x104 cm",IKEA of Sweden,50,104,41
866,10295539,BESTÅ,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-shelf-grey-stained-walnut-effect-10295539/,Yes,"        Shelf,          56x16 cm",IKEA of Sweden,16,,56
867,70245952,BESTÅ,Cabinets & cupboards,170.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-black-brown-70245952/,Yes,"        Frame,          120x40x38 cm",IKEA of Sweden,40,38,120
868,327772,MALSJÖ,Cabinets & cupboards,2100.0,No old price,True,https://www.ikea.com/sa/en/p/malsjoe-sideboard-basic-unit-black-stained-00327772/,No,"        Sideboard basic unit,          145x92 cm",Carina Bengs,48,92,145
869,50415196,HAVSTA,Cabinets & cupboards,695.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-cabinet-with-plinth-grey-50415196/,Yes,"        Cabinet with plinth,          81x47x89 cm",IKEA of Sweden,47,89,81
870,9248855,LIXHULT,Cabinets & cupboards,643.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-dark-blue-grey-white-pink-red-s09248855/,No,"        Storage combination,          130x82 cm",Jon Karlsson,35,60,130
871,29285776,GALANT,Cabinets & cupboards,5290.0,No old price,True,https://www.ikea.com/sa/en/p/galant-storage-combination-w-sliding-doors-white-stained-oak-veneer-s29285776/,Yes,"        Storage combination w sliding doors,          320x120 cm",K Malmvall/E Lilja Löwenhielm,45,120,320
872,50365139,GALANT,Cabinets & cupboards,945.0,No old price,True,https://www.ikea.com/sa/en/p/galant-cabinet-with-doors-black-stained-ash-veneer-50365139/,Yes,"        Cabinet with doors,          80x120 cm",Eva Lilja Löwenhielm,45,120,80
873,49249396,HÄLLAN,Cabinets & cupboards,875.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s49249396/,No,"        Storage combination with doors,          45x47x167 cm",Jon Karlsson,47,167,45
874,40226790,UPPLEVA,Cabinets & cupboards,145.0,No old price,True,https://www.ikea.com/sa/en/p/uppleva-wall-bracket-for-tv-tilt-swivel-40226790/,No,"        Wall bracket for TV, tilt/swivel,          19-32 """,IKEA of Sweden,,,
875,89249403,HÄLLAN,Cabinets & cupboards,700.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s89249403/,No,"        Storage combination with doors,          45x47x167 cm",Jon Karlsson,47,167,45
876,245842,BESTÅ,Cabinets & cupboards,225.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-white-00245842/,Yes,"        Frame,          60x40x192 cm",IKEA of Sweden,40,192,60
877,242278,FABRIKÖR,Cabinets & cupboards,676.0,SR 845,True,https://www.ikea.com/sa/en/p/fabrikoer-glass-door-cabinet-dark-grey-00242278/,Yes,"        Glass-door cabinet,          57x150 cm",Nike Karlsson,47,150,57
878,29287370,BILLY / MORLIDEN,Cabinets & cupboards,415.0,No old price,True,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-doors-white-glass-s29287370/,Yes,"        Bookcase with glass-doors,          80x30x106 cm",Gillis Lundgren/IKEA of Sweden,30,106,80
879,80336433,GUBBARP,Cabinets & cupboards,3.0,No old price,True,https://www.ikea.com/sa/en/p/gubbarp-knob-white-80336433/,Yes,"        Knob,          21 mm",H Preutz/A Fredriksson,27,,
880,29286573,EKET,Cabinets & cupboards,1248.0,"SR 1,307",True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-white-stained-oak-effect-s29286573/,Yes,"        Cabinet combination with feet,          70x35x212 cm",Jon Karlsson/IKEA of Sweden,35,212,70
881,30360977,IDÅSEN,Cabinets & cupboards,995.0,No old price,True,https://www.ikea.com/sa/en/p/idasen-high-cabinet-with-drawer-and-doors-blue-30360977/,Yes,"        High cabinet with drawer and doors,          45x172 cm",Jon Karlsson,47,172,45
882,70294508,BESTÅ,Cabinets & cupboards,475.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-70294508/,Yes,"        TV bench,          180x40x38 cm","702.945.08 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 2 BESTÅ supporting legs.May be completed with SULARP legs. This TV bench requires 2 legs and 2 BESTÅ supporting legs.",40,38,180
883,69275110,HAVSTA,Cabinets & cupboards,975.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-with-plinth-white-clear-glass-s69275110/,Yes,"        Glass-door cabinet with plinth,          81x37x134 cm",IKEA of Sweden,37,134,81
884,30284846,BESTÅ,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-suspension-rail-silver-colour-30284846/,No,"        Suspension rail,          60 cm",IKEA of Sweden,,,
885,295554,BESTÅ,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-shelf-white-00295554/,Yes,"        Shelf,          56x36 cm",IKEA of Sweden,36,,56
886,69284987,BESTÅ,Cabinets & cupboards,420.0,No old price,True,https://www.ikea.com/sa/en/p/besta-cabinet-unit-black-brown-s69284987/,Yes,"        Cabinet unit,          60x40x202 cm",IKEA of Sweden,40,202,60
887,89161631,LIXHULT,Cabinets & cupboards,508.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-white-orange-red-s89161631/,No,"        Storage combination,          95x92 cm",Jon Karlsson,35,70,95
888,19278234,BRIMNES,Cabinets & cupboards,952.0,"SR 1,190",True,https://www.ikea.com/sa/en/p/brimnes-storage-combination-w-glass-doors-black-s19278234/,Yes,"        Storage combination w glass doors,          160x35x190 cm",K Hagberg/M Hagberg,35,190,160
889,99266053,HAVSTA,Cabinets & cupboards,1900.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s99266053/,Yes,"        Storage combination w glass-doors,          162x37x134 cm",IKEA of Sweden,37,134,162
890,30269129,BESTÅ BURS,Cabinets & cupboards,1195.0,No old price,True,https://www.ikea.com/sa/en/p/besta-burs-tv-bench-high-gloss-white-30269129/,No,"        TV bench,          180x41x49 cm",Mikael Warnhammar,41,49,180
891,90433909,MARKERAD,Cabinets & cupboards,597.0,SR 995,True,https://www.ikea.com/sa/en/p/markerad-glass-door-cabinet-pine-90433909/,No,"        Glass-door cabinet,          80x80 cm",Virgil Abloh,40,80,80
892,9290123,EKET,Cabinets & cupboards,356.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-golden-brown-s09290123/,Yes,"        Cabinet combination with feet,          35x35x107 cm",Jon Karlsson/IKEA of Sweden,35,107,35
893,69285208,GALANT,Cabinets & cupboards,6480.0,No old price,True,https://www.ikea.com/sa/en/p/galant-storage-combination-w-sliding-doors-white-s69285208/,Yes,"        Storage combination w sliding doors,          320x200 cm",K Malmvall/E Lilja Löwenhielm,45,200,320
894,59249409,HÄLLAN,Cabinets & cupboards,650.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s59249409/,No,"        Storage combination with doors,          45x47x142 cm",Jon Karlsson,47,142,45
895,70388620,HAVSTA,Cabinets & cupboards,995.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-cabinet-with-plinth-white-70388620/,Yes,"        Cabinet with plinth,          121x47x89 cm",IKEA of Sweden,47,89,121
896,69301717,BESTÅ,Cabinets & cupboards,1305.0,No old price,True,https://www.ikea.com/sa/en/p/besta-wall-mounted-cabinet-combination-black-brown-riksviken-light-bronze-effect-s69301717/,Yes,"        Wall-mounted cabinet combination,          180x42x64 cm",IKEA of Sweden,42,64,180
897,30428915,EKET,Cabinets & cupboards,195.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-with-2-drawers-white-30428915/,Yes,"        Cabinet with 2 drawers,          35x35x35 cm","304.289.15 A simple unit can be enough storage for a limited space or the foundation for a larger storage solution if your needs change.You can choose to place the cabinet on the floor or mount it on the wall to free up floor space.You can create your own unique solution by freely combining cabinets of different sizes, with or without doors and drawers.The drawers have integrated push-openers, so you don’t need knobs or handles and can open the drawer with just a light push.Must be completed with EKET suspension rail if you choose to mount the frame on the wall. This frame requires 1 suspension rail, 35 cm long, sold separately.To be completed with feet, legs or plinth if you choose to place the cabinet on the floor. Sold separately.The max load for a wall-hung cabinet depends on the wall material.",35,35,35
898,80261258,BESTÅ,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-soft-closing-push-open-hinge-80261258/,No,        Soft closing/push-open hinge,"802.612.58 You can choose to use either the soft-closing or push-open function.With the push-opener you don’t need knobs or handles and can open the door with a light push.With the soft-closing function your doors close silently and softly. Knobs and handles are sold separately.If you choose the soft closing function for your BESTÅ, we recommend complementing the fronts with knobs/handles to make the drawers/cabinets more convenient to open.",,,
899,49265999,HAVSTA,Cabinets & cupboards,1240.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-white-s49265999/,Yes,"        Storage combination,          81x47x212 cm",IKEA of Sweden,47,212,81
900,9301664,BESTÅ,Cabinets & cupboards,2980.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-notviken-grey-green-clear-glass-s09301664/,Yes,"        TV storage combination/glass doors,          240x42x230 cm",IKEA of Sweden/Marcus Arvonen,42,230,240
901,30342078,REGISSÖR,Cabinets & cupboards,1356.0,"SR 1,695",True,https://www.ikea.com/sa/en/p/regissoer-glass-door-cabinet-white-30342078/,Yes,"        Glass-door cabinet,          118x203 cm",K Hagberg/M Hagberg,38,203,118
902,19057906,BESTÅ,Cabinets & cupboards,480.0,No old price,True,https://www.ikea.com/sa/en/p/besta-wall-cabinet-with-2-doors-lappviken-black-brown-s19057906/,Yes,"        Wall cabinet with 2 doors,          60x22x128 cm",IKEA of Sweden,22,128,60
903,40363621,HÄLLAN,Cabinets & cupboards,325.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-cabinet-white-40363621/,No,"        Cabinet,          45x75 cm",Jon Karlsson,47,75,45
904,59301483,BESTÅ,Cabinets & cupboards,1020.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-white-sindvik-stallarp-white-clear-glass-s59301483/,Yes,"        Storage combination w glass doors,          60x22x202 cm",Marcus Arvonen/Carl Öjerstam/IKEA of Sweden,22,202,60
905,79248748,LIXHULT,Cabinets & cupboards,363.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-dark-green-pink-s79248748/,Yes,"        Storage combination,          60x92 cm",Jon Karlsson,35,70,60
906,90323393,FIXA,Cabinets & cupboards,5.6,SR 7,True,https://www.ikea.com/sa/en/p/fixa-drill-template-orange-90323393/,No,        Drill template,903.233.93 Drill template for marking the hole location of knobs or handles makes it easier for you to place them correctly.The strip on the drill template is put against the edge of the door or drawer front; helps you to place the handle perfectly straight vertically or horizontally.,,,64
907,347510,ENERYDA,Cabinets & cupboards,22.0,No old price,True,https://www.ikea.com/sa/en/p/eneryda-knob-chrome-plated-00347510/,Yes,"        Knob,          27 mm",Francis Cayouette,,,
908,10388661,HAVSTA,Cabinets & cupboards,80.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-plinth-white-10388661/,Yes,"        Plinth,          81x37x12 cm",IKEA of Sweden,37,12,81
909,49061228,BESTÅ,Cabinets & cupboards,510.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-s49061228/,Yes,"        TV bench,          120x40x48 cm",IKEA of Sweden,40,48,120
910,60247409,BESTÅ,Cabinets & cupboards,100.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-60247409/,Yes,"        Frame,          60x20x38 cm",IKEA of Sweden,20,38,60
911,19046442,LIATORP,Cabinets & cupboards,4335.0,No old price,True,https://www.ikea.com/sa/en/p/liatorp-storage-combination-with-doors-white-s19046442/,No,"        Storage combination with doors,          276x214 cm",Carina Bengs,38,214,276
912,29300852,BESTÅ,Cabinets & cupboards,965.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-lappviken-grey-stained-walnut-eff-clear-glass-s29300852/,Yes,"        Storage combination w glass doors,          60x42x193 cm",Marcus Arvonen/IKEA of Sweden,42,193,60
913,347888,EDVALLA,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/edvalla-drop-handle-black-00347888/,No,"        Drop handle,          18 mm",Francis Cayouette,11,,33
914,30247378,BESTÅ,Cabinets & cupboards,125.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247378/,Yes,"        Frame,          60x40x38 cm",IKEA of Sweden,40,38,60
915,29299165,BESTÅ,Cabinets & cupboards,925.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-black-brown-notviken-grey-green-s29299165/,Yes,"        TV bench with doors,          180x42x38 cm",IKEA of Sweden,42,38,180
916,295530,BESTÅ,Cabinets & cupboards,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-glass-shelf-glass-00295530/,No,"        Glass shelf,          56x16 cm",IKEA of Sweden,16,,56
917,90328668,LIXHULT,Cabinets & cupboards,99.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-cabinet-metal-orange-90328668/,Yes,"        Cabinet,          35x35 cm",Jon Karlsson,35,35,35
918,50046152,HEDRA,Cabinets & cupboards,9.0,No old price,True,https://www.ikea.com/sa/en/p/hedra-knob-anthracite-50046152/,No,"        Knob,          32 mm",IKEA of Sweden,27,,
919,10293597,NANNARP,Cabinets & cupboards,40.0,No old price,True,https://www.ikea.com/sa/en/p/nannarp-leg-black-10293597/,Yes,        Leg,Carl Öjerstam,100,100,100
920,70443631,SELSVIKEN,Cabinets & cupboards,125.0,No old price,True,https://www.ikea.com/sa/en/p/selsviken-door-drawer-front-high-gloss-dark-red-brown-70443631/,Yes,"        Door/drawer front,          60x38 cm",IKEA of Sweden,,38,60
921,60389192,HAVSTA,Cabinets & cupboards,845.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-cabinet-white-60389192/,Yes,"        Cabinet,          81x35x123 cm",IKEA of Sweden,35,123,81
922,89265902,HAVSTA,Cabinets & cupboards,1550.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-dark-brown-s89265902/,Yes,"        Storage combination,          162x37x134 cm",IKEA of Sweden,37,134,162
923,30342479,HACKÅS,Cabinets & cupboards,32.0,No old price,True,https://www.ikea.com/sa/en/p/hackas-handle-anthracite-30342479/,No,"        Handle,          100 mm",J Löfgren/J Pettersson,18,,24
924,80294503,BESTÅ,Cabinets & cupboards,375.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-white-80294503/,Yes,"        TV bench,          120x40x38 cm","802.945.03 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40,38,120
925,10291678,LAPPVIKEN,Cabinets & cupboards,45.0,No old price,True,https://www.ikea.com/sa/en/p/lappviken-drawer-front-white-10291678/,Yes,"        Drawer front,          60x26 cm",IKEA of Sweden,,26,60
926,60295532,BESTÅ,Cabinets & cupboards,30.0,No old price,True,https://www.ikea.com/sa/en/p/besta-glass-shelf-glass-60295532/,No,"        Glass shelf,          56x36 cm",IKEA of Sweden,36,,56
927,59228746,BILLY / OXBERG,Cabinets & cupboards,1390.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-glass-s59228746/,Yes,"        Bookcase,          160x30x202 cm",Gillis Lundgren,30,202,160
928,70247376,BESTÅ,Cabinets & cupboards,225.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-70247376/,Yes,"        Frame,          120x40x64 cm",IKEA of Sweden,40,64,120
929,50363729,HÄLLAN,Cabinets & cupboards,275.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-cabinet-white-50363729/,No,"        Cabinet,          45x50 cm",Jon Karlsson,47,50,45
930,415194,HAVSTA,Cabinets & cupboards,1295.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-grey-00415194/,Yes,"        Glass-door cabinet,          121x35x123 cm",IKEA of Sweden,35,123,121
931,30365135,GALANT,Cabinets & cupboards,2545.0,No old price,True,https://www.ikea.com/sa/en/p/galant-cabinet-with-sliding-doors-white-30365135/,Yes,"        Cabinet with sliding doors,          160x120 cm",K Malmvall/E Lilja Löwenhielm,45,120,160
932,69208031,BESTÅ,Cabinets & cupboards,1600.5,"SR 1,650",True,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-lappviken-light-grey-clear-glass-s69208031/,Yes,"        Storage combination with doors,          180x42x112 cm",IKEA of Sweden,42,112,180
933,69248659,LIXHULT,Cabinets & cupboards,267.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-white-pink-s69248659/,No,"        Storage combination,          25x75 cm",Jon Karlsson,25,75,25
934,69282926,BESTÅ,Cabinets & cupboards,1570.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-white-vassviken-white-clear-glass-s69282926/,Yes,"        Storage combination w glass doors,          120x40x128 cm",IKEA of Sweden/Marcus Arvonen,40,128,120
935,50443627,NOTVIKEN,Cabinets & cupboards,60.0,No old price,True,https://www.ikea.com/sa/en/p/notviken-drawer-front-blue-50443627/,Yes,"        Drawer front,          60x26 cm","504.436.27 Drawers make it easy to keep your things organised.To be completed with BESTÅ drawer frame 60X15X40 cm and BESTÅ drawer runner, sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.",,26,60
936,79301788,BESTÅ,Cabinets & cupboards,1820.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-doors-drawers-black-brown-hanviken-stubbarp-black-brown-clear-glass-s79301788/,Yes,"        Storage combination w doors/drawers,          120x42x240 cm",Marcus Arvonen/IKEA of Sweden,42,240,120
937,20347514,ENERYDA,Cabinets & cupboards,35.0,No old price,True,https://www.ikea.com/sa/en/p/eneryda-handle-brass-colour-20347514/,Yes,"        Handle,          112 mm",Francis Cayouette,30,,17
938,70247381,BESTÅ,Cabinets & cupboards,135.0,No old price,True,https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-70247381/,Yes,"        Frame,          60x40x64 cm",IKEA of Sweden,40,64,60
939,29204431,BESTÅ / EKET,Cabinets & cupboards,1469.0,No old price,True,https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-s29204431/,Yes,"        Cabinet combination for TV,          180x40x170 cm",IKEA of Sweden/Jon Karlsson,40,170,180
940,89307643,EKET,Cabinets & cupboards,114.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s89307643/,Yes,"        Wall-mounted cabinet combination,          35x35x35 cm",IKEA of Sweden/Jon Karlsson,35,35,35
941,69020473,BILLY / OXBERG,Cabinets & cupboards,2295.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-s69020473/,Yes,"        Bookcase,          200x30x237 cm",IKEA of Sweden/Gillis Lundgren,30,237,200
942,99249520,HÄLLAN,Cabinets & cupboards,1575.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s99249520/,No,"        Storage combination with doors,          90x47x167 cm",Jon Karlsson,47,167,90
943,19266033,HAVSTA,Cabinets & cupboards,2645.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-comb-w-sliding-glass-doors-white-s19266033/,Yes,"        Storage comb w sliding glass doors,          283x37x134 cm",IKEA of Sweden,37,134,283
944,10364066,LAPPVIKEN,Cabinets & cupboards,31.5,SR 45,True,https://www.ikea.com/sa/en/p/lappviken-door-drawer-front-light-grey-10364066/,Yes,"        Door/drawer front,          60x38 cm",IKEA of Sweden,,38,60
945,49248858,LIXHULT,Cabinets & cupboards,841.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-storage-combination-red-orange-grey-pink-white-blue-green-s49248858/,No,"        Storage combination,          130x117 cm",Jon Karlsson,35,95,130
