"line","song_id","song_name","artist_id","artist_name","song_line"
"I sling though, If anything I bling yo",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",31
"A star like Ringo, war like a Green Beret",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",32
"Crazy, bring ya whole set",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",33
"JAY-Z in the Range, crazy and deranged",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",34
"They can't figure him out, they like, ""Hey, is he insane?""",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",35
"Yes sir, I'm cut from a different cloth",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",36
"My texture is the best fur: chinchilla",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",37
"I've been iller than chain smokers",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",38
"How you think I got the name Hova?",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",39
"I been realer, the game's over",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",40
"Fall back Young, ever since I made the change over",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",41
"To platinum, the game's been a wrap, one",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",42
"Got me looking, so crazy, my baby",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",43
"I'm not myself lately, I'm foolish, I don't do this",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",44
"I've been playing myself, baby, I don't care",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",45
"'Cause your love's got the best of me",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",46
"And baby you're making a fool of me",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",47
"You got me sprung and I don't care who sees",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",48
"'Cause baby you got me, you got me, so crazy, baby",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",49
"Hey!",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",50
"Got me looking so crazy right now",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",51
"Your love's got me looking so crazy right now (Your love)",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",52
"Got me looking so crazy right now",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",53
"Your touch got me looking so crazy right now (Your touch)",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",54
"Got me hoping you'll page me right now",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",55
"Your kiss got me hoping you'll save me right now",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",56
"Looking so crazy, your love's got me looking",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",57
"Got me looking so crazy in love",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",58
"Got me looking so crazy right now",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",59
"Your love's got me looking so crazy right now (Your love)",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",60
"Got me looking so crazy right now",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",61
"Your touch got me looking so crazy right now (Your touch)",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",62
"Got me hoping you'll page me right now",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",63
"Your kiss got me hoping you'll save me right now",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",64
"Looking so crazy, your love's got me looking",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",65
"Got me looking so crazy in love",4210083,"Crazy In Love (Live In Brooklyn) (Ft. JAY-Z)",498,"Beyoncé",66
"Uh oh, uh oh, uh oh, oh no no",698472,"Crazy In Love (Remix)",498,"Beyoncé",1
"Uh oh, uh oh, uh oh, oh no no",698472,"Crazy In Love (Remix)",498,"Beyoncé",2
"Uh oh, uh oh, uh oh, oh no no",698472,"Crazy In Love (Remix)",498,"Beyoncé",3
"Uh oh, uh oh, uh oh, oh no no",698472,"Crazy In Love (Remix)",498,"Beyoncé",4
"You got me looking so crazy, my baby",698472,"Crazy In Love (Remix)",498,"Beyoncé",5
"I'm not myself, lately, I'm foolish, I don't do this",698472,"Crazy In Love (Remix)",498,"Beyoncé",6
"I've been playing myself, baby, I don't care",698472,"Crazy In Love (Remix)",498,"Beyoncé",7
"Baby, your love's got the best of me",698472,"Crazy In Love (Remix)",498,"Beyoncé",8
"Your love's got the best of me",698472,"Crazy In Love (Remix)",498,"Beyoncé",9
"Baby, your love's got the best of me",698472,"Crazy In Love (Remix)",498,"Beyoncé",10
"Baby, you're making a fool of me",698472,"Crazy In Love (Remix)",498,"Beyoncé",11
"You got me sprung, but I don't care who sees",698472,"Crazy In Love (Remix)",498,"Beyoncé",12
"'Cause baby, you got me, you got me",698472,"Crazy In Love (Remix)",498,"Beyoncé",13
"Oh you got me, you got me...",698472,"Crazy In Love (Remix)",498,"Beyoncé",14
"I look and stare so deep in your eyes",698472,"Crazy In Love (Remix)",498,"Beyoncé",15
"I touch on you more and more every time",698472,"Crazy In Love (Remix)",498,"Beyoncé",16
"When you leave I'm begging you not to go",698472,"Crazy In Love (Remix)",498,"Beyoncé",17
"Call your name two or three times in a row",698472,"Crazy In Love (Remix)",498,"Beyoncé",18
"Such a funny thing for me to try to explain",698472,"Crazy In Love (Remix)",498,"Beyoncé",19
"How I'm feeling and my pride is the one to blame",698472,"Crazy In Love (Remix)",498,"Beyoncé",20
"Eh, I still don't understand",698472,"Crazy In Love (Remix)",498,"Beyoncé",21
"Just how your love can do what no one else can",698472,"Crazy In Love (Remix)",498,"Beyoncé",22
"Got me looking so crazy right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",23
"Your love's got me looking so crazy right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",24
"Got me looking so crazy right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",25
"Your touch got me looking so crazy right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",26
"(Your love) Got me hoping you'll save me right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",27
"Your kiss got me hoping you'll save me right now (your love)",698472,"Crazy In Love (Remix)",498,"Beyoncé",28
"Looking so crazy in love",698472,"Crazy In Love (Remix)",498,"Beyoncé",29
"Got me looking, got me looking so crazy in lo-o-o-ve",698472,"Crazy In Love (Remix)",498,"Beyoncé",30
"Got me looking so crazy right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",31
"Your love's got me looking so crazy right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",32
"Got me looking so crazy right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",33
"Your touch got me looking so crazy right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",34
"Got me hoping you'll save me right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",35
"Your kiss got me hoping you'll save me right now",698472,"Crazy In Love (Remix)",498,"Beyoncé",36
"Looking so crazy in love",698472,"Crazy In Love (Remix)",498,"Beyoncé",37
"Got me looking, got me looking so crazy in lo-o-o-ve",698472,"Crazy In Love (Remix)",498,"Beyoncé",38
"Uh oh, uh oh, uh oh, oh no no",698472,"Crazy In Love (Remix)",498,"Beyoncé",39
"Uh oh, uh oh, uh oh, oh no no",698472,"Crazy In Love (Remix)",498,"Beyoncé",40
"Uh oh, uh oh, uh oh, oh no no",698472,"Crazy In Love (Remix)",498,"Beyoncé",41
"Uh oh, uh oh, uh oh, oh no no",698472,"Crazy In Love (Remix)",498,"Beyoncé",42
"(Intro - Jay Z)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",1
"Yes!",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",2
"It's so crazy right now!",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",3
"Most incredibly, it's ya girl, Bee",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",4
"It's ya boy, young",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",5
"(Intro - Beyonce:)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",6
"You ready?",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",7
"Uh oh, uh oh, uh oh, oh no no",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",8
"Uh oh, uh oh, uh oh, oh no no",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",9
"Uh oh, uh oh, uh oh, oh no no",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",10
"Uh oh, uh oh, uh oh, oh no no",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",11
"(Intro - Jay Z)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",12
"Yea, history in the making",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",13
"Part 2, it's so crazy right now",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",14
"(Verse 1 - Beyonce)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",15
"I look and stare so deep in your eyes",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",16
"I touch on you more and more every time",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",17
"When you leave I'm begging you not to go",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",18
"Call your name two or three times in a row",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",19
"Such a funny thing for me to try to explain",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",20
"How I'm feeling and my pride is the one to blame",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",21
"'Cuz I know I don't understand",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",22
"Just how your love your doing no one else can",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",23
"(Chorus - Beyonce)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",24
"Got me looking so crazy right now, your love's",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",25
"Got me looking so crazy right now (in love)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",26
"Got me looking so crazy right now, your touch",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",27
"Got me looking so crazy right now (your touch)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",28
"Got me hoping you'll page me right now, your kiss",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",29
"Got me hoping you'll save me right now",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",30
"Looking so crazy in love's",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",31
"Got me looking, got me looking so crazy in love",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",32
"Uh oh, uh oh, uh oh, oh no no",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",33
"Uh oh, uh oh, uh oh, oh no no",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",34
"Uh oh, uh oh, uh oh, oh no no",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",35
"Uh oh, uh oh, uh oh, oh no no",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",36
"(Verse 2 - Beyonce)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",37
"When I talk to my friends so quietly",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",38
"Who he think he is? Look at what you did to me",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",39
"Tennis shoes, don't even need to buy a new dress",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",40
"If you ain't there ain't nobody else to impress",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",41
"The way that you know what I thought I knew",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",42
"It's the beat my heart skips when I'm with you",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",43
"But I still don't understand",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",44
"Just how the love your doing no one else can",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",45
"(Chorus - Beyonce)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",46
"Got me looking so crazy right now, your love's",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",47
"Got me looking so crazy right now (oh crazy)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",48
"Got me looking so crazy right now, your touch (you're in",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",49
"Love)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",50
"Got me looking so crazy right now (love!)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",51
"Got me hoping you'll page me right now, your kiss (hey!)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",52
"Got me hoping you'll save me right now",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",53
"Looking so crazy in love's, (hey)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",54
"Got me looking, got me looking so crazy in love",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",55
"I'm Looking so crazy in love's",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",56
"Got me looking, got me looking so crazy in love",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",57
"(Verse 3 - Jay Z (Beyonce))",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",58
"Check it, let's go",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",59
"Young Hov y'all know when the flow is loco",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",60
"Young B and the R-O-C, uh oh, (oh)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",61
"Ol' G, big homie, the one and only",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",62
"Stick bony, but the pocket is fat like Tony, Soprano, (oh",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",63
"No)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",64
"The ROC handle like Van Axel",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",65
"I shake phoneys man, You can't get next to",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",66
"The genuine article I go I do not sing though",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",67
"I sling though, If anything I bling yo",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",68
"A star like Ringo, roll like?",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",69
"Crazy bring ya whole set",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",70
"Jay Z in the range, crazy and deranged",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",71
"They can't figure them out they like hey is he insane, (oh",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",72
"No)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",73
"Yes sir I'm cut from a different cloth",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",74
"My texture is the best fur, of chinchilla",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",75
"(Uh oh, uh oh, uh oh, oh no no)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",76
"Been dealing with chain smokers",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",77
"But how you think I got the name Hova?",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",78
"(Uh oh, uh oh, uh oh, oh no no)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",79
"I been realer the game's over",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",80
"(Uh oh, uh oh, uh oh, oh no no)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",81
"Fall back young, ever since the label changed over",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",82
"(Uh oh, uh oh, uh oh, oh no no)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",83
"To platinum the game's been wrap, One!",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",84
"(Bridge - Beyonce)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",85
"Got me looking, so crazy, my baby",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",86
"I'm not myself, lately I'm foolish, I don't do this",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",87
"I've been playing myself, baby I don't care",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",88
"'Cuz your love's got the best of me",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",89
"And baby you're making a fool of me",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",90
"You got me sprung and I don't care who sees",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",91
"'Cuz baby you got me, you got me, so crazy baby",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",92
"HEY!",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",93
"(Chorus - Beyonce)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",94
"Got me looking so crazy right now, your love's (oh love)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",95
"Got me looking so crazy right now (lookin' crazy)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",96
"Got me looking so crazy right now, your touch",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",97
"Got me looking so crazy right now",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",98
"Got me hoping you'll page me right now, your kiss (baby)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",99
"Got me hoping you'll save me right now (baby)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",100
"Looking so crazy in love's, (whoa!)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",101
"Got me looking, got me looking so crazy in love. (whoa!)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",102
"Got me looking so crazy right now, your love's",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",103
"Got me looking so crazy right now (your love)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",104
"Got me looking so crazy right now, your touch",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",105
"Got me looking so crazy right now (your touch)",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",106
"Got me hoping you'll page me right now, your kiss",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",107
"Got me hoping you'll save me right now",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",108
"Looking so crazy in love's",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",109
"Got me looking, got me looking so crazy in love",2089183,"Crazy In Love [Rockwilder Remix] (Ft. JAY-Z)",498,"Beyoncé",110
"Yes! It's so crazy right now!",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",1
"Most incredibly, it's your girl, B",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",2
"It's your boy, Young",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",3
"You ready?",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",4
"Uh oh, uh oh, uh oh, oh no no",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",5
"Uh oh, uh oh, uh oh, oh no no",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",6
"Uh oh, uh oh, uh oh, oh no no",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",7
"Uh oh, uh oh, uh oh, oh no no",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",8
"It's history in the making",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",9
"Part two, it's so crazy right now",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",10
"I look and stare so deep in your eyes",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",11
"I touch on you more and more every time",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",12
"When you leave I'm begging you not to go",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",13
"Call your name two or three times in a row",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",14
"Such a funny thing for me to try to explain",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",15
"How I'm feeling and my pride is the one to blame",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",16
"Cause I know I don't understand",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",17
"Just how your love can do what no one else can",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",18
"Got me looking so crazy right now",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",19
"Your love's got me looking so crazy right now (your love)",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",20
"Got me looking so crazy right now",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",21
"Your touch got me looking so crazy right now (your touch)",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",22
"Got me hoping you'll page me right now",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",23
"Your kiss got me hoping you'll save me right now",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",24
"Looking so crazy, your love's got me looking",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",25
"Got me looking so crazy, your love",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",26
"Uh oh, uh oh, uh oh, oh no no",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",27
"Uh oh, uh oh, uh oh, oh no no",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",28
"Uh oh, uh oh, uh oh, oh no no",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",29
"Uh oh, uh oh, uh oh, oh no no",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",30
"When I talk to my friends so quietly",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",31
"""Who he think he is?"" look at what you did to me",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",32
"Tennis shoes, don't even need to buy a new dress",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",33
"If you ain't there ain't nobody else to impress",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",34
"It's the way that you know what I thought I knew",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",35
"It's the beat that my heart skips when I'm with you",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",36
"But I still don't understand",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",37
"Just how the love your doing no one else can",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",38
"Got me looking so crazy right now",4708925,"Crazy In Love (The Beyonce Experience Live) (Ft. JAY-Z)",498,"Beyoncé",39
