super_opeid,name,par_income_bin,par_income_lab,attend,stderr_attend,attend_level,attend_sat,stderr_attend_sat,attend_level_sat,rel_apply,stderr_rel_apply,rel_attend,stderr_rel_attend,rel_att_cond_app,rel_apply_sat,stderr_rel_apply_sat,rel_attend_sat,stderr_rel_attend_sat,rel_att_cond_app_sat,attend_instate,stderr_attend_instate,attend_level_instate,attend_instate_sat,stderr_attend_instate_sat,attend_level_instate_sat,attend_oostate,stderr_attend_oostate,attend_level_oostate,attend_oostate_sat,stderr_attend_oostate_sat,attend_level_oostate_sat,rel_apply_instate,stderr_rel_apply_instate,rel_attend_instate,stderr_rel_attend_instate,rel_att_cond_app_instate,rel_apply_oostate,stderr_rel_apply_oostate,rel_attend_oostate,stderr_rel_attend_oostate,rel_att_cond_app_oostate,rel_apply_instate_sat,stderr_rel_apply_instate_sat,rel_attend_instate_sat,stderr_rel_attend_instate_sat,rel_att_cond_app_instate_sat,rel_apply_oostate_sat,stderr_rel_apply_oostate_sat,rel_attend_oostate_sat,stderr_rel_attend_oostate_sat,rel_att_cond_app_oostate_sat,attend_unwgt,stderr_attend_unwgt,attend_unwgt_level,attend_unwgt_instate,stderr_attend_unwgt_instate,attend_unwgt_oostate,stderr_attend_unwgt_oostate,attend_unwgt_level_instate,attend_unwgt_level_oostate,rel_attend_unwgt,rel_apply_unwgt,stderr_rel_attend_unwgt,stderr_rel_apply_unwgt,rel_att_cond_app_unwgt,rel_attend_unwgt_instate,rel_attend_unwgt_oostate,stderr_rel_attend_unwgt_instate,stderr_rel_attend_unwgt_oostate,rel_apply_unwgt_instate,rel_apply_unwgt_oostate,stderr_rel_apply_unwgt_instate,stderr_rel_apply_unwgt_oostate,rel_att_cond_app_unwgt_instate,rel_att_cond_app_unwgt_oostate,public,flagship,tier,test_band_tier
2711,Cornell University,96.5,96-97,0.013487599,7.0361502e-4,0.011740782,0.023407897,0.0023971307,0.018858287,1.0647045,0.017734716,1.148782,0.059929144,1.0789679,1.1329038,0.039459556,1.2412525,0.12711285,1.095638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041268934,1.8618292e-4,0.0013760885,NA,NA,NA,NA,NA,NA,2.9990029,2.543025,0.13529865,0.037939027,1.1793053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2711,Cornell University,97.5,97-98,0.014321391,6.6766789e-4,0.011740782,0.023769584,0.0022671081,0.018858287,1.1164526,0.016868228,1.2197987,0.056867409,1.0925665,1.1353548,0.037267193,1.2604318,0.12021813,1.1101656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0049062688,2.0215152e-4,0.0013760885,NA,NA,NA,NA,NA,NA,3.5653732,2.9343607,0.14690299,0.040519081,1.2150426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2711,Cornell University,98.5,98-99,0.013989284,6.1404402e-4,0.011740782,0.024505595,0.0021307385,0.018858287,1.0875816,0.015677851,1.1915121,0.052300096,1.095561,1.1005031,0.034339741,1.2994603,0.11298685,1.1807874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0055638249,2.1385709e-4,0.0013760885,NA,NA,NA,NA,NA,NA,4.0432177,3.1836989,0.1554094,0.042024281,1.2699749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2711,Cornell University,99.400002,99-99.9,0.016592866,6.4014003e-4,0.011740782,NA,NA,0.018858287,1.1374639,0.015742548,1.4132675,0.054522775,1.2424724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0078185853,2.6688486e-4,0.0013760885,NA,NA,NA,NA,NA,NA,5.681746,3.7374392,0.19394454,0.04793242,1.5202243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2711,Cornell University,99.5,Top 1,0.016954012,6.0109538e-4,0.011740782,0.024668168,0.0018969546,0.018858287,1.1303431,0.014613651,1.4440274,0.051197216,1.2775126,1.0768489,0.030299716,1.308081,0.10058997,1.2147304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0082498631,2.6037797e-4,0.0013760885,NA,NA,NA,NA,NA,NA,5.9951544,3.8077595,0.18921602,0.045943994,1.5744572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2711,Cornell University,100,Top 0.1,0.019525487,0.0017638478,0.011740782,NA,NA,0.018858287,1.0954159,0.040420812,1.6630483,0.15023255,1.5181888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012346002,0.0010104007,0.0013760885,NA,NA,NA,NA,NA,NA,8.9718084,4.4455905,0.73425561,0.15838414,2.0181365000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,10,0-20,0.0052695475,0.001213684,0.0073138908,0.0067889672,0.001782377,0.0077172639,0.96782297,0.049188923,0.72048485,0.16594231,0.74443871,1.0377128,0.080951095,0.87971169,0.23095971,0.84774101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.177809e-4,1.3411494e-5,4.3652771e-4,NA,NA,NA,NA,NA,NA,0.26981309,0.41333309,0.030723123,0.0091349464,0.65277398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,30,20-40,0.0049669752,9.9968142e-4,0.0073138908,0.0034736746,0.0011588071,0.0077172639,1.1381899,0.044253301,0.6791153,0.13668257,0.59666252,1.1167809,0.067261584,0.45011738,0.15015776,0.40304896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1749894e-4,1.1423818e-5,4.3652771e-4,NA,NA,NA,NA,NA,NA,0.26916718,0.47569358,0.026169743,0.0082903886,0.56584156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,50,40-60,0.0056474335,7.3587452e-4,0.0073138908,0.0053196237,0.0010021264,0.0077172639,0.95849472,0.028196165,0.77215171,0.10061327,0.80558783,0.88186598,0.0411488,0.68931472,0.12985514,0.78165472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6158306e-4,1.1701171e-5,4.3652771e-4,NA,NA,NA,NA,NA,NA,0.37015533,0.5333482,0.026805105,0.0076663266,0.69402188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,65,60-70,0.0059709419,8.1498106e-4,0.0073138908,0.0032333692,7.7827642e-4,0.0077172639,0.85108274,0.028261172,0.81638378,0.11142921,0.95922965,0.73187929,0.039013308,0.41897869,0.10084875,0.57246965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1863598e-4,1.7194274e-5,4.3652771e-4,NA,NA,NA,NA,NA,NA,0.50085247,0.57658046,0.039388735,0.010124271,0.86866015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,75,70-80,0.0052383612,5.5984512e-4,0.0073138908,0.0058029639,8.5520704e-4,0.0077172639,0.79539526,0.020883873,0.71622086,0.076545455,0.90045905,0.7100141,0.030319411,0.75194573,0.11081739,1.0590575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5049297e-4,1.7142742e-5,4.3652771e-4,NA,NA,NA,NA,NA,NA,0.5738306,0.66549772,0.039270684,0.010135064,0.86225778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,85,80-90,0.0055702012,4.1927019e-4,0.0073138908,0.0046613598,5.712058e-4,0.0077172639,0.82002395,0.015212892,0.76159209,0.057325192,0.92874372,0.78340012,0.023947671,0.60401714,0.074016623,0.77102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6134219e-4,1.9050072e-5,4.3652771e-4,NA,NA,NA,NA,NA,NA,0.82776457,0.9973526,0.043640006,0.011633176,0.82996184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,92.5,90-95,0.0054004481,4.0935635e-4,0.0073138908,0.0050900304,6.3663395e-4,0.0077172639,0.86923802,0.015590689,0.7383824,0.055969711,0.84945941,0.86618829,0.027008541,0.65956414,0.082494773,0.76145583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9373648e-4,3.2530377e-5,4.3652771e-4,NA,NA,NA,NA,NA,NA,1.3601347,1.6150618,0.074520759,0.02006126,0.84215647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,95.5,95-96,0.0055819517,7.2369236e-4,0.0073138908,0.0067982562,0.0013946187,0.0077172639,0.92907882,0.029300742,0.76319867,0.098947659,0.82145739,0.99098617,0.054575898,0.88091534,0.18071413,0.888928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7394152e-4,8.1511382e-5,4.3652771e-4,NA,NA,NA,NA,NA,NA,1.7729493,2.1864951,0.1867267,0.051232234,0.81086361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,96.5,96-97,0.007731209,7.9317804e-4,0.0073138908,0.0078301262,0.0014023759,0.0077172639,1.0653156,0.02922491,1.0570583,0.10844816,0.99224901,1.090909,0.05332895,1.0146247,0.1817193,0.93007272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013384289,1.0575196e-4,4.3652771e-4,NA,NA,NA,NA,NA,NA,3.0660801,2.7743559,0.24225716,0.057535939,1.1051502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,97.5,97-98,0.0077013238,6.8524666e-4,0.0073138908,0.011731779,0.0016055678,0.0077172639,1.1488311,0.027611917,1.0529722,0.093691126,0.91655958,1.2936265,0.054535534,1.5201993,0.20804884,1.1751454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016627671,1.1759483e-4,4.3652771e-4,NA,NA,NA,NA,NA,NA,3.8090758,3.3809431,0.26938686,0.063140467,1.1266311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,98.5,98-99,0.0097047361,7.317416e-4,0.0073138908,0.011947716,0.0015043068,0.0077172639,1.3268117,0.027626811,1.3268911,0.1000482,1.0000598,1.3859125,0.05227495,1.5481802,0.19492748,1.1170837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023465774,1.3925089e-4,4.3652771e-4,NA,NA,NA,NA,NA,NA,5.3755517,4.3230953,0.31899667,0.07099241,1.2434497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,99.400002,99-99.9,0.016949276,9.65051e-4,0.0073138908,NA,NA,0.0077172639,1.5757586,0.028950393,2.3174088,0.1319477,1.4706624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045474605,2.035568e-4,4.3652771e-4,NA,NA,NA,NA,NA,NA,10.417347,5.8561773,0.46630901,0.086826555,1.7788646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,99.5,Top 1,0.018967163,9.3612541e-4,0.0073138908,0.023098718,0.0018399815,0.0077172639,1.6197147,0.027212054,2.5933068,0.12799281,1.6010886,1.7242031,0.051044308,2.9931228,0.23842408,1.7359456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0054111397,2.1124202e-4,4.3652771e-4,NA,NA,NA,NA,NA,NA,12.395867,6.1739984,0.48391435,0.084679194,2.0077536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2573,Dartmouth College,100,Top 0.1,0.032102767,0.003056807,0.0073138908,NA,NA,0.0077172639,1.9232275,0.080191687,4.389287,0.41794538,2.2822504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013445635,0.0010603579,4.3652771e-4,NA,NA,NA,NA,NA,NA,30.801332,9.0807438,2.4290736,0.32694551,3.3919394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2918,Davidson College,10,0-20,6.1274308e-4,1.7696738e-4,0.0010185667,3.0927639e-4,2.3596577e-4,9.1810297e-4,0.674492,0.055807453,0.60157388,0.17374158,0.89189178,0.75801086,0.10578441,0.33686459,0.25701448,0.44440603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6286256e-5,7.2160537e-6,1.8022778e-4,NA,NA,NA,NA,NA,NA,0.20133552,0.31501189,0.040038519,0.015172542,0.63913625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,30,20-40,2.5850433e-4,8.3220169e-5,0.0010185667,2.8364296e-4,1.6278669e-4,9.1810297e-4,0.66100979,0.043903545,0.25379226,0.081703216,0.3839463,0.70918179,0.081918463,0.30894461,0.17730765,0.4356353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6427968e-5,5.2966766e-6,1.8022778e-4,NA,NA,NA,NA,NA,NA,0.14663649,0.40604883,0.029388791,0.014521708,0.36113018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,50,40-60,5.4584554e-4,9.2383234e-5,0.0010185667,4.7150662e-4,1.2701037e-4,9.1810297e-4,0.71712661,0.033074088,0.53589576,0.090699248,0.74728197,0.65874249,0.055193398,0.51356614,0.13834,0.77961594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7115936e-5,7.0005071e-6,1.8022778e-4,NA,NA,NA,NA,NA,NA,0.31690973,0.49476776,0.038842551,0.014081424,0.64052218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,65,60-70,7.7339885e-4,1.1328782e-4,0.0010185667,6.7521742e-4,1.5270259e-4,9.1810297e-4,0.73235112,0.036561027,0.75930119,0.11122278,1.0367994,0.59772009,0.055075552,0.73544848,0.16632403,1.2304229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0619516e-4,1.2043606e-5,1.8022778e-4,NA,NA,NA,NA,NA,NA,0.58922744,0.58599561,0.066824362,0.019409435,1.0055151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,75,70-80,7.2441553e-4,8.9561414e-5,0.0010185667,7.4286101e-4,1.3213645e-4,9.1810297e-4,0.77622062,0.029350899,0.71121073,0.087928869,0.9162482,0.74674344,0.050847609,0.80912602,0.14392334,1.0835395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2187266e-4,1.195298e-5,1.8022778e-4,NA,NA,NA,NA,NA,NA,0.67621464,0.76416224,0.066321515,0.020667922,0.88490975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,85,80-90,8.4492954e-4,7.5124546e-5,0.0010185667,8.1421924e-4,1.1729114e-4,9.1810297e-4,0.81423235,0.0231007,0.82952797,0.07375516,1.0187854,0.82413799,0.044192754,0.88684958,0.12775379,1.0760936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8201661e-4,1.3453093e-5,1.8022778e-4,NA,NA,NA,NA,NA,NA,1.0099254,1.0642289,0.074644946,0.022789489,0.94897383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,92.5,90-95,7.287818e-4,7.1637151e-5,0.0010185667,6.1652652e-4,1.2398814e-4,9.1810297e-4,0.93204916,0.026359709,0.71549737,0.070331335,0.76766056,0.98420089,0.056421608,0.6715222,0.13504818,0.68230194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5406398e-4,2.1353124e-5,1.8022778e-4,NA,NA,NA,NA,NA,NA,1.4096826,1.6971031,0.11847854,0.038900275,0.83064049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,95.5,95-96,9.8828936e-4,1.5228291e-4,0.0010185667,0.0013152325,3.4150036e-4,9.1810297e-4,1.1657702,0.058027692,0.97027463,0.14950706,0.83230352,1.1681973,0.1235218,1.4325545,0.37196302,1.226295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5092448e-4,6.2800507e-5,1.8022778e-4,NA,NA,NA,NA,NA,NA,2.5019698,2.3749223,0.34845075,0.10133449,1.0534954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,96.5,96-97,0.0010507847,1.5772731e-4,0.0010185667,0.0012756733,3.1901462e-4,9.1810297e-4,1.1922904,0.054983418,1.0316308,0.15485221,0.86525124,1.4584613,0.13294125,1.3894664,0.34747151,0.9526934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5836347e-4,6.204754e-5,1.8022778e-4,NA,NA,NA,NA,NA,NA,2.5432453,2.6539462,0.34427288,0.10617111,0.95828819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,97.5,97-98,0.0016901996,1.958096e-4,0.0010185667,0.0020010499,4.3443296e-4,9.1810297e-4,1.5683172,0.060694389,1.6593902,0.19224034,1.0580705,1.8858925,0.14718005,2.1795485,0.47318545,1.1557119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5486745e-4,7.9118981e-5,1.8022778e-4,NA,NA,NA,NA,NA,NA,4.1884079,3.6614759,0.43899438,0.12446353,1.1439124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,98.5,98-99,0.0021662319,2.0769393e-4,0.0010185667,0.0018587697,3.748516e-4,9.1810297e-4,1.6112804,0.058041472,2.1267452,0.20390804,1.31991,1.7344928,0.13662,2.0245764,0.40828928,1.1672441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010962029,9.5710842e-5,1.8022778e-4,NA,NA,NA,NA,NA,NA,6.0823188,4.0526495,0.53105485,0.13037129,1.5008253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,99.400002,99-99.9,0.0032171614,2.5620099e-4,0.0010185667,NA,NA,9.1810297e-4,2.176847,0.067947485,3.1585183,0.25153092,1.4509602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017050343,1.2474578e-4,1.8022778e-4,NA,NA,NA,NA,NA,NA,9.4604406,5.7491093,0.69215626,0.16280983,1.6455489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,99.5,Top 1,0.0032851265,2.4297604e-4,0.0010185667,0.0031343899,5.0026696e-4,9.1810297e-4,2.1768427,0.063951872,3.2252445,0.23854701,1.4816158,2.5208609,0.15749572,3.413985,0.54489201,1.3542933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017785873,1.2152857e-4,1.8022778e-4,NA,NA,NA,NA,NA,NA,9.8685522,5.828506,0.67430538,0.15553948,1.693153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2918,Davidson College,100,Top 0.1,0.0041562216,8.0059422e-4,0.0010185667,NA,NA,9.1810297e-4,2.2040608,0.19554766,4.080461,0.78600079,1.8513378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025355315,4.6785898e-4,1.8022778e-4,NA,NA,NA,NA,NA,NA,14.068483,6.5525074,2.5959315,0.52267522,2.1470382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Other elite schools (public and private),Tier 2 Private
2920,Duke University,10,0-20,0.0053249141,0.0010534567,0.0086089736,0.0059708715,0.0019914925,0.011665631,0.82890105,0.034462735,0.61853063,0.12236728,0.74620563,0.75391698,0.057658114,0.51183444,0.17071451,0.6789003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2293246e-4,1.3673602e-5,6.0271379e-4,NA,NA,NA,NA,NA,NA,0.2039649,0.4460929,0.022686724,0.0069974363,0.45722517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2920,Duke University,30,20-40,0.0054505342,8.3099981e-4,0.0086089736,0.010787663,0.0020813143,0.011665631,0.84192729,0.027317327,0.63312244,0.096527167,0.75199181,0.83710915,0.048748355,0.92473894,0.17841421,1.1046815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.442003e-4,1.2591735e-5,6.0271379e-4,NA,NA,NA,NA,NA,NA,0.2392517,0.51507211,0.020891732,0.0063833105,0.46450138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
2920,Duke University,50,40-60,0.0057071969,5.8538065e-4,0.0086089736,0.008896254,0.0012914744,0.011665631,0.81922781,0.018830022,0.66293579,0.067996569,0.80922031,0.79443359,0.03225046,0.76260376,0.11070763,0.95993394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0392325e-4,1.3150703e-5,6.0271379e-4,NA,NA,NA,NA,NA,NA,0.33834177,0.58282322,0.021819152,0.0059537101,0.58052212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Ivy Plus,Ivy Plus
