user_id,hex,rank
45256,#3B27E5,3
45256,#E960A6,4
45256,#3E3EDE,3
45256,#A0D040,2
45256,#67DF61,2
45256,#81BE1D,2
45256,#309D11,2
45257,#13D700,2
45257,#8227FD,3
45257,#652177,1
45257,#024798,3
45257,#DF436F,4
45257,#4F381D,5
45257,#4053DF,3
45257,#6001B8,3
45257,#9F3168,1
45257,#3C62C8,3
45258,#7B1D4B,1
45258,#C2515D,4
45258,#0A9B77,2
45258,#240CBF,3
45258,#A2177E,4
45259,#398B9E,3
45259,#7B81D0,3
45259,#5E6DD2,3
45259,#5E7F4A,2
45259,#A50493,1
45259,#BE0CF4,1
45260,#0D841C,2
45260,#DD659B,4
45260,#6B38BC,1
45260,#1AD463,2
45260,#FE85CE,4
45260,#86CA57,2
45260,#E262DA,4
45260,#073EBE,3
45261,#3B145C,3
45261,#80E569,2
45263,#5C1A93,1
45263,#F91441,4
45263,#50F543,2
45263,#944881,1
45263,#84059A,1
45263,#89DA1A,2
45263,#F4319C,4
45263,#F64988,4
45263,#1A0A05,5
45263,#26AB60,2
45263,#B1EDDF,3
45263,#BFDD60,2
45263,#47EDB6,3
45263,#3774DC,3
45263,#7285EC,1
45263,#551559,1
45263,#C31EA9,4
45263,#6D5737,5
45263,#09D274,2
45263,#FBE0CB,4
45263,#8DBE38,2
45265,#3CA205,2
45265,#0075E5,3
45265,#63A63C,2
45265,#5D3280,1
45265,#4A180B,5
45266,#7A1AB8,1
45266,#DB58BB,1
45266,#590696,1
45266,#644325,5
45266,#F97CD6,4
45266,#58038E,1
45266,#CB07FF,1
45266,#2661C9,3
45266,#631295,1
45266,#1533CE,3
45266,#2E39D6,3
45267,#7D1960,1
45267,#E46DC4,4
45268,#528120,2
45268,#0955E9,3
45268,#69324B,1
45268,#146AEA,3
45268,#34503E,2
45269,#CB405B,4
45269,#5C44F6,3
45269,#C81EF1,1
45270,#1F40B7,3
45270,#0FCF84,2
45270,#74AE28,2
45270,#6794F5,3
45270,#5906FB,1
45270,#C59A45,5
45270,#F11AC1,4
45270,#2B72CF,3
45270,#00A919,2
45271,#A03D1D,5
45271,#1245A6,3
45271,#52D63E,2
45271,#77366B,1
45271,#0FBD24,2
45271,#A5560E,5
45271,#784D80,1
45271,#76E156,2
45273,#23E039,2
45273,#1C21BF,3
45273,#610D6F,1
45273,#FE08C4,4
45273,#4AF351,2
45273,#7B340E,5
45273,#9425A5,1
45273,#FD67C3,4
45273,#7E307A,1
45273,#2D8EE2,3
45273,#3D8202,2
45273,#0B7BDF,3
45273,#8857D8,1
45273,#227206,2
45273,#B50DAC,1
45273,#FE6E92,4
45273,#403EC3,3
45273,#991DB3,1
45273,#4BBE65,2
45273,#AF48EB,1
45273,#FF1BFE,4
45274,#1014EF,3
45275,#9B46B3,1
45275,#3D295E,1
45275,#59461C,5
45275,#1D83ED,3
45275,#7E1CC0,1
45275,#34B309,2
45276,#FB2853,4
45276,#FC55D8,4
45277,#732CF5,3
45277,#60057E,1
45277,#4A23E7,3
45277,#59154A,1
45277,#FD7EC6,4
45277,#D03ADE,4
45277,#3F23F3,3
45277,#D584E0,4
45277,#F19ACE,4
45277,#854922,5
45277,#2112D7,3
45277,#15E156,2
45277,#8F682B,5
45277,#48039C,1
45277,#C466D6,4
45277,#FB49CE,4
45277,#E595C8,4
45277,#4DFA06,2
45277,#CF438A,4
45277,#3FED03,2
45277,#A8429C,1
45277,#EB51A6,4
45278,#791470,1
45278,#1EAC2A,2
45278,#843BB3,1
45278,#8610B8,1
45278,#5230B9,1
45278,#7D0EEA,1
45278,#4327E7,3
45278,#7D06E9,1
45279,#260DDC,3
45280,#07830D,2
45281,#C1B1BA,1
45281,#6E5C02,5
45281,#48C3B4,3
45281,#83257D,1
45281,#31E464,2
45281,#94845E,5
45281,#FF00DD,4
45281,#909653,5
45281,#0BCDB7,3
45281,#4278CC,3
45281,#293DD4,3
45281,#AA6AEC,1
45281,#35B9A7,3
45281,#977AA8,1
45281,#C10F82,4
45281,#4BE800,2
45281,#D758FA,1
45281,#137898,3
45283,#4A6613,2
45284,#FACCE3,4
45284,#2B6DB2,3
45284,#53ABAB,2
45284,#88CE39,2
45284,#0B0DCC,3
45284,#B58988,4
45284,#0D9143,2
45284,#9C4443,4
45284,#6405A5,1
45284,#279A91,2
45284,#3A448D,1
45284,#45A879,2
45285,#630BEA,3
45285,#24CC61,2
45285,#3994E8,3
45285,#749717,2
45285,#3DA7FD,3
45285,#9312C9,1
45285,#0E5BCC,3
45285,#B53ACE,1
45285,#7124FE,3
45285,#3981C9,3
45285,#4DD2F9,3
45285,#4D6E40,2
45285,#2C0A95,3
45285,#049344,2
45285,#3D2BEE,3
45285,#F96EE7,4
45285,#559848,2
45285,#78D353,2
45285,#B64CC5,1
45285,#2A63FB,3
45285,#F089B7,4
45285,#1A3A86,3
45285,#3EC47E,2
45285,#9D6396,1
45285,#57950D,2
45285,#48297E,1
45285,#EB8CD8,4
45286,#6F16F4,1
45287,#3F75BA,3
45287,#04A5E7,3
45287,#65B54D,2
45289,#A049A4,1
45290,#DB4BBB,1
45290,#76AF54,2
45290,#6608D3,3
45291,#19AC53,2
45291,#5D381D,5
45291,#6E378F,1
45291,#6650A3,1
45291,#F676AE,4
45291,#25B332,2
45291,#813D0C,5
45291,#1219DB,3
45292,#274FF1,3
45292,#F323A3,4
45292,#353897,3
45292,#DE38D7,4
45292,#754894,1
45292,#8B7819,5
45292,#01BE17,2
45292,#8A0CBB,1
45293,#D05882,4
45293,#0053E6,3
45293,#994A72,1
45293,#FCA3E5,4
45294,#877A95,1
45294,#4468F4,3
45294,#CF8EB9,4
45294,#6B43E8,3
45295,#AF6B1C,5
45295,#3EE136,2
45295,#8C99CA,3
45295,#3DC2FF,3
45297,#9A4DBE,1
45297,#2E7D2B,2
45297,#6005F8,3
45297,#2B44DD,3
45298,#F543F5,4
45299,#6F0DC6,1
45299,#2423ED,3
45299,#A9711E,5
45299,#0C801A,2
45299,#994815,5
45299,#32D51C,2
45299,#584905,5
45299,#EC046D,4
45299,#B73FA2,1
45299,#06C00B,2
45299,#1C039F,3
45300,#080FEC,3
45300,#219741,2
45300,#765341,5
45300,#9F540C,5
45300,#6B7F00,2
45300,#140676,3
45301,#A5BDE6,3
45302,#C742BF,1
45302,#ED11F8,4
45302,#1E29A2,3
45302,#3CD955,2
45302,#41E976,2
45302,#18B142,2
45302,#68584A,5
45303,#06326A,3
45304,#5A0B30,1
45304,#0816E9,3
45304,#FCDB82,4
45304,#52BF3F,2
45304,#F2E1C0,4
45304,#0576B3,3
45304,#4B5BDD,3
45304,#0B2560,1
45305,#1CB878,2
45305,#3C22EB,3
45305,#848829,2
45305,#2169C1,3
45305,#583B97,1
45305,#4F4067,1
45305,#379102,2
45305,#4F27A0,1
45305,#A74A7D,4
45305,#970F71,1
45305,#D522DC,1
45307,#C3C74D,2
45307,#111FBF,3
45307,#7BEB07,2
45307,#FF4D4A,4
45307,#92074D,1
45307,#1702CD,3
45307,#0A6F1B,2
45307,#30823F,2
45307,#634595,1
45307,#DBB26C,5
45307,#B01BE9,1
45307,#6A6203,5
45307,#F676D7,4
45307,#EC6BD2,4
45307,#6173B2,3
45307,#991299,1
45307,#A011EB,1
45307,#392176,3
45307,#7C4B70,1
45307,#7C9552,2
45307,#D77783,4
45307,#153DE8,3
45307,#160C79,3
45308,#1D7822,2
45308,#8CFB03,2
45308,#531297,1
45308,#C96A97,4
45308,#551E88,1
45308,#2D5EBD,3
45308,#3E71D8,3
45308,#925B02,5
45308,#6C49DF,1
45308,#25BBF5,3
45308,#4419C5,1
45308,#A669EF,1
45308,#A37CA0,1
45308,#BDDA46,2
45308,#421998,3
45308,#1809A2,3
45308,#8699FD,3
45308,#049BC1,3
45308,#8CA1DC,3
45308,#82AD91,2
45308,#063205,2
45308,#6AA923,2
45308,#25541D,2
45308,#55A1C1,3
45308,#6BA4D6,3
45308,#08710B,2
45308,#1D70B0,3
45308,#AAC12F,2
45308,#9B3AC4,4
45308,#715CCD,1
45308,#640FE0,1
45308,#4B2F8E,1
45308,#3605A0,3
45308,#75C96B,2
45308,#8D8D38,2
45308,#964DDC,1
45308,#A4A277,5
45308,#C491F9,4
45308,#55DD15,2
45308,#06934E,2
45308,#23533A,2
45308,#2D3A37,2
45308,#4D313A,5
45308,#43F92C,2
45308,#1407E7,3
45308,#6E5E80,1
45308,#382CC3,3
45308,#C716A7,4
45308,#811CC0,1
45308,#1D4D5E,2
45308,#050297,3
45309,#010EC6,3
45310,#0D3066,3
45310,#1066F9,3
45310,#47BB0E,2
45311,#D944C5,1
45311,#E7CFD9,2
45312,#48721E,2
45312,#759ADB,3
45313,#3DC63B,2
45313,#DFA444,5
45313,#CCCCE6,3
45313,#4C9051,2
45313,#71C9E7,3
45313,#238924,2
45313,#61F479,2
45313,#839FF2,3
45314,#CA94DE,1
45314,#5EB7FF,3
45314,#1E951D,2
45315,#970DE6,1
45315,#DB63AE,4
45316,#8720D8,1
45316,#7B3FC4,1
45316,#44198B,1
45317,#865E52,5
45317,#7EAA83,2
45317,#59C19B,2
45317,#3C8D27,2
45317,#3761E9,3
45317,#E9608B,4
45317,#420395,3
45318,#CA6783,4
45318,#0C14AA,3
45318,#2ECA48,2
45318,#3EEC3B,2
45318,#F56688,4
45318,#9A4FBB,1
45318,#057C00,2
45318,#22E21D,2
45318,#A33AEF,4
45318,#900DD7,1
45318,#EE51DE,4
45318,#714314,5
45318,#FC3F82,4
45319,#505FB5,3
45319,#4082B1,3
45319,#0575A8,3
45319,#BE0CA0,1
45319,#0419F2,3
45321,#08A14E,2
45321,#0B21F3,3
45321,#179542,2
45321,#1C24DB,3
45321,#2EC059,2
45321,#1F43AF,3
45321,#9B0CC4,1
45321,#0041C0,3
45322,#30F356,2
45322,#F3C3BD,4
45322,#7F08D5,1
45322,#486D98,3
45322,#8826A3,1
45322,#277EDB,3
45322,#3DD22F,2
45322,#0A99FF,3
45324,#69896D,2
45324,#00CB33,2
45324,#2909E5,3
45325,#1BA839,2
45325,#2109B0,3
45325,#891FC8,1
45325,#B44E7F,4
45326,#6C09F0,1
45326,#9BEEBF,2
45327,#DC0CBC,1
45327,#57A22A,2
45327,#FC1DD7,1
45327,#08A01E,2
45329,#6C5965,1
45329,#6353B0,1
45329,#2BDB26,2
45329,#779CAD,3
45329,#2EB43A,2
45329,#A919B7,1
45329,#2B73F3,3
45329,#AD0F90,1
45329,#6C12BD,1
45329,#1E5692,3
45329,#9B33D0,1
45329,#B337D5,1
45329,#1384DF,3
45329,#B92FB5,1
45329,#177641,2
45329,#26697A,3
45329,#1530F5,3
45329,#68D033,2
45329,#577E01,2
45329,#A1AC45,2
45329,#176BD8,3
45329,#5FAC2F,2
45329,#5AF530,2
45329,#C8F75C,2
45329,#D972AC,4
45329,#025FA4,3
45329,#4BE60C,2
45329,#74F033,2
45329,#67AE89,2
45329,#956840,5
45329,#B82DB1,1
45329,#721259,1
45329,#5F9DD7,3
45329,#08C7E4,3
45329,#AFC827,2
45330,#AD7A23,5
45330,#66DC1A,2
45330,#EF55B7,4
45330,#8C66E6,1
45331,#072566,3
45331,#5F1180,1
45331,#2ADF4E,2
45331,#32912B,2
45331,#3F782C,2
45332,#493B5F,1
45332,#245B1F,2
45332,#B6671F,5
45332,#9FB6C3,3
45332,#7BA354,2
45332,#739394,3
45332,#5F8B82,3
45332,#77FF04,2
45332,#DC3FD8,4
45332,#D0E9FD,3
45332,#4A1133,4
45332,#71DC05,2
45332,#17AA67,2
45332,#6D8FD2,3
45332,#21E1A1,2
45332,#7E1134,4
45332,#0AEE6D,2
45332,#CE29BE,4
45332,#19FEB8,2
45332,#531EA6,1
45333,#8F35F6,1
45333,#014805,2
45333,#8C30A9,1
45333,#0368FC,3
45333,#794405,5
45333,#4C70CD,3
45333,#0D760C,2
45333,#D164F1,1
45333,#EDACC1,4
45333,#9DBC26,2
45334,#F41EDD,4
45334,#406D92,3
45334,#BF1FE0,1
45335,#2DA6A2,3
45335,#392988,3
45335,#BA5681,4
45335,#EA1EFA,4
45336,#F322AD,4
45336,#154BA6,3
45336,#0F2DCB,3
45337,#ED8EAF,4
45337,#58A0CD,3
45337,#49274E,1
45337,#D8488B,4
45338,#D96276,4
45338,#293FEA,3
45338,#DB607B,4
45338,#1CA88C,2
45338,#08B425,2
45338,#7EAA62,2
45338,#B17F9E,4
45339,#9579EF,1
45339,#3BA41F,2
45339,#744803,5
45339,#1057E8,3
45339,#AE1A9F,1
45340,#066922,2
45340,#4747BD,3
45340,#115C47,2
45340,#4C3F3F,5
45340,#38F356,2
45340,#080E54,3
45340,#182F1A,2
45340,#BC43F7,1
45340,#6D743B,2
45340,#BC8D3E,5
45340,#0C1B20,3
45340,#C1CFF3,3
45340,#4F098D,1
45340,#59483F,5
45340,#195A7E,3
45340,#43AEF7,3
45340,#84D20A,2
45340,#8AE9BA,2
45340,#2FAB3F,2
45340,#11A2F6,3
45340,#575E99,3
45340,#C05EFB,1
45340,#668055,2
45340,#A1C0E6,3
45340,#80EE44,2
45340,#411C28,1
45341,#0D58CE,3
45341,#C308CA,1
45341,#90179C,1
45342,#059D5D,2
45342,#E052AF,4
45343,#4BB70B,2
45343,#360237,1
45343,#152DD8,3
45343,#A65A5E,4
45343,#73167D,1
45343,#5BA531,2
45343,#F86098,4
45343,#8C1795,1
45343,#571C7E,1
45343,#20A00C,2
45343,#1553F4,3
45343,#252254,3
45343,#54F8FD,3
45343,#BB6A91,4
45343,#631289,1
45343,#8B5DD1,1
45343,#597EBC,3
45343,#8CF5F3,3
45343,#73EBE3,3
45343,#C73294,4
45343,#3EE47A,2
45343,#05AC2B,2
45343,#2FA1DF,3
45343,#71317C,1
45343,#69C23C,2
45343,#DC5FF9,1
45343,#470092,1
45343,#84CB38,2
45343,#04CF16,2
45343,#B1E287,2
45343,#473166,1
45343,#23D5E5,3
45343,#012627,3
45343,#3EF879,2
45343,#D971E1,1
45343,#46AC65,2
45343,#56BF5C,2
45343,#283A8D,3
45343,#5773FF,3
45343,#02C653,2
45343,#404988,3
45343,#93E92D,2
45343,#C364E0,1
45343,#4400E5,3
45343,#4B26D5,3
45343,#179E83,3
45345,#8E6288,1
45345,#B206AD,1
45346,#6B5240,5
45346,#686084,1
45346,#68C682,2
45347,#F6B6D4,4
45348,#158FD5,3
45348,#E53E81,4
45348,#250BCB,3
45348,#1A9629,2
45348,#3142EF,3
45348,#302E4C,1
45348,#DC236A,4
45348,#A95955,4
45348,#59A7C9,3
45348,#153F8F,3
45348,#756A38,5
45348,#A42989,1
45348,#752F9A,1
45348,#DE5283,4
45348,#96D9FA,3
45348,#53F9DC,3
45348,#542355,1
45348,#E60838,4
45348,#7ABB0A,2
45348,#416D8D,3
45348,#D185E1,4
45348,#B25879,4
45348,#94C958,2
45348,#81A04D,2
45348,#46AAF2,3
45348,#D1519D,4
45349,#036FD8,3
45349,#0274A8,3
45349,#26EC2E,2
45349,#693291,1
45349,#EF8FDF,4
45350,#7B0E69,1
45350,#1A3BB3,3
45350,#3048DA,3
45350,#FB83DE,4
45350,#55E817,2
45350,#B8478A,1
45350,#045307,2
45350,#E017B0,1
45350,#754C42,5
45350,#AA2A96,1
45350,#98DB16,2
45350,#28A3CE,3
45350,#B4CDF3,3
45350,#17CD46,2
45350,#280F00,5
45350,#5F8FB8,3
45350,#975797,1
45350,#985E57,5
45350,#6EE6E8,3
45350,#78BFDD,3
45350,#8D67DE,1
45350,#3CC368,2
45350,#F84ED0,4
45351,#8B4D08,5
45351,#18A813,2
45351,#336001,2
45351,#6BB529,2
45352,#48910B,2
45352,#5F850A,2
45352,#452B8E,3
45352,#6223BA,1
45353,#0A59A1,3
45353,#F989A1,4
45354,#08CB1B,2
45354,#8D7939,5
45354,#C478D9,4
45354,#24BB17,2
45354,#0A85D0,3
45354,#4641E8,3
45354,#91D36C,2
45354,#8A62A2,1
45355,#2CA053,2
45356,#7032F0,1
45356,#1A66E2,3
45357,#8C08EB,1
45357,#AF4BF3,1
45359,#FD384B,4
45359,#CD50CC,1
45359,#3B4693,3
45359,#3C41C7,3
45360,#052DA9,3
45360,#BA02E1,4
45360,#1E3B0A,2
45360,#B81D80,4
45360,#38771D,2
45360,#033527,2
45360,#4F9567,2
45361,#0A6F23,2
45361,#B409A5,4
45361,#5A8B0C,2
45361,#891ECF,1
45361,#8529D8,1
45361,#E0A5E1,4
45361,#589DAA,3
45361,#34C95D,2
45363,#13EE6D,2
45365,#9B21CA,1
45365,#2C51CC,3
45365,#1168E8,3
45366,#DA5BC5,4
45366,#16CC27,2
45366,#8D0BD7,1
45366,#BE2889,4
45366,#91EF8F,2
45366,#3F2EC8,3
45367,#975C45,5
45367,#3EB72F,2
45368,#087420,2
45368,#734828,5
45369,#02207D,3
45369,#27BC1A,2
45369,#50C41F,2
45369,#0FDE43,2
45369,#D09ADF,1
45369,#85985D,2
45369,#18377F,3
45369,#A94E8E,1
45370,#99A46F,2
45370,#010ED1,3
45370,#05F387,2
45370,#7116A3,1
45370,#7F9E38,2
45370,#89EA59,2
45370,#975EC0,1
45370,#49DF45,2
45370,#9AE14B,2
45370,#A1B887,2
45370,#7ACAC7,3
45370,#26163D,1
45370,#1137A6,3
45370,#B26A99,4
45370,#96A846,2
45371,#B204E2,1
45371,#8718D0,1
45371,#51D038,2
45372,#8535C6,1
45373,#66C0E6,3
45373,#A1B767,2
45373,#C558FF,1
45373,#DC49AE,4
45373,#3CE17A,2
45373,#7F1CA9,1
45374,#320C89,3
45375,#78BA3F,2
45375,#87ECA3,3
45376,#45B346,2
45376,#36BA41,2
45376,#BC446B,4
45377,#E36B98,4
45377,#3F0A8A,3
45377,#5937AD,1
45377,#6D2AE0,1
45377,#727A4F,2
45377,#67569B,1
45377,#062FB3,3
45377,#23E91A,2
45377,#70A119,2
45377,#841D8E,1
45377,#399814,2
45377,#582C5E,1
45377,#09E621,2
45377,#90CE48,2
45377,#EA5877,4
45378,#E247B5,4
45378,#B94D94,4
45379,#0327AB,3
45380,#45177A,1
45382,#5E0991,1
45382,#3F9102,2
45382,#063BDD,3
45384,#4B2B3D,1
45385,#7829AC,1
45385,#AA5AE4,1
45385,#24BDCE,3
45385,#8834AC,1
45385,#502C2C,5
45386,#47EC31,2
45387,#417D37,2
45387,#0F1668,3
45388,#025BC0,3
45388,#D561CB,4
45389,#AA70AA,1
45389,#A22743,4
45389,#327D26,2
45390,#E549A0,1
45390,#CC922C,5
45390,#EF47D8,1
45390,#C97F4D,5
45390,#CA53B7,1
45390,#259C39,2
45390,#0283E5,3
45390,#6A75F0,3
45390,#D14CD2,1
45391,#9257CE,1
45392,#FC10DC,4
45392,#6DD27F,2
45392,#1F0F06,5
45392,#941ED2,1
45392,#E84EAC,4
45392,#36DC1F,2
45392,#C21183,4
45392,#8E60AF,1
45392,#8224CD,1
45392,#1D109E,3
45392,#2B05FB,3
45392,#7AE521,2
45392,#7866CF,3
45392,#178AB5,3
45392,#4AEC17,2
45392,#69DF38,2
45392,#83DA43,2
45392,#F81467,4
45392,#B4C8FA,3
45393,#239B3E,2
45393,#25671D,2
45393,#8A0AA2,1
45394,#0E8231,2
45394,#780582,1
45394,#6D10E7,1
45394,#4963FB,3
45395,#3A2CD7,3
45395,#58D53C,2
45395,#D72D77,1
45395,#B27427,5
45395,#17D08A,2
45395,#25FA42,2
45395,#9455C3,1
45395,#98205E,1
45396,#85C460,2
45396,#2F41F0,3
45396,#5A54DF,3
45396,#A8B6FA,3
45396,#936D06,5
45396,#DA847B,4
45396,#420DB7,3
45396,#B599C9,1
45396,#EC4058,4
45396,#2F2328,1
45396,#9DD32B,2
45396,#0ECF0C,2
45396,#5EEDF1,3
45396,#D29ED2,1
45396,#5149F9,3
45396,#73B1DD,3
45396,#946E32,5
45396,#C0A4B9,1
45396,#464E81,3
45396,#77FD8A,2
45396,#DDA9F7,1
45396,#2F3EA5,3
45396,#8F06AE,1
45396,#1A028B,3
45396,#1DE18C,2
45396,#18CA6B,2
45396,#D771C2,1
45396,#946B72,1
45396,#88D72A,2
45396,#22E0BC,3
45396,#E2706D,4
45396,#583564,1
45396,#2E0C9C,3
45396,#F748B9,4
45396,#16A43B,2
45396,#2D4C89,3
45396,#66D158,2
45396,#F14EEE,4
45396,#57FE42,2
45396,#561C96,1
45396,#C45ED2,1
45396,#6BB3ED,3
45396,#C858A5,1
45397,#983D15,5
45397,#917535,5
45397,#04A505,2
45397,#32CB11,2
45397,#254FB4,3
45398,#D44BE6,1
45398,#08DC7B,2
45398,#CBAC53,5
45400,#C92BBE,1
45400,#2719DF,3
45400,#7A33CF,1
45400,#780F84,1
45400,#692F06,5
45400,#3260BC,3
45400,#BF1594,1
45401,#DE41C1,4
45401,#E979AD,4
45401,#027891,3
45401,#EA2198,4
45401,#19A623,2
45402,#3E85F2,3
45402,#2A1341,1
45402,#6E463A,5
45402,#4426FE,3
45402,#0D3050,3
45402,#235BB4,3
45402,#3C2117,5
45402,#386EE6,3
45402,#4F4C32,5
45402,#F8D1F3,4
45402,#8EB83A,2
45402,#929541,5
45402,#3DC901,2
45404,#5A0878,1
45404,#76F05B,2
45404,#AF50A2,1
45404,#6A139B,1
45404,#069AE1,3
45405,#B83A97,1
45405,#41957C,2
45405,#36BC7F,2
45405,#689B58,2
45405,#8E13E6,1
45405,#E2CBF5,1
45405,#385C11,2
45405,#CBB59B,5
45405,#73E06E,2
45405,#88CBFB,3
45405,#6FCEE8,3
45405,#47A0BC,3
45405,#56E492,2
45405,#7CF57B,2
45405,#08F8BC,2
45405,#D2AE73,5
45405,#52DCB6,2
45405,#7972DC,1
45405,#2151D3,3
45405,#FE2AC9,4
45405,#20576F,3
45405,#C51B70,4
45405,#37B417,2
45405,#CF2ECD,1
45405,#37F4BC,2
45405,#C6DA89,2
45405,#AB97F6,1
45405,#8622E8,1
45405,#704D74,1
45405,#FADCD9,4
45405,#25EA4D,2
45405,#BBD3B5,2
45405,#C6EC8A,2
45406,#271A2A,1
45407,#7AD944,2
45407,#17D096,2
45407,#5EB211,2
45407,#74BE4A,2
45407,#87256F,1
45408,#C653A5,4
45408,#5AF1DA,4
45408,#06F177,2
45408,#18881D,2
45408,#1471F7,3
45408,#9F2384,4
45408,#FBA3BF,4
45408,#A19826,2
45408,#36B17A,2
45408,#0CB760,2
45408,#84CAD4,4
45408,#EF5C3B,4
45408,#FC3A40,4
45409,#0E6801,2
45409,#6A238F,1
45409,#1DC566,2
45410,#068B01,2
45410,#6C1385,1
45410,#2512E8,3
45411,#1C7FAA,3
45411,#387DD6,3
45412,#057AA4,3
45412,#9E1CFD,1
45413,#5D9B5B,2
45413,#DB4C6A,4
45413,#456FDD,3
45414,#641390,1
45414,#51DF04,2
45415,#371F71,1
45415,#E6CDCB,4
45415,#C77D21,5
45415,#07942F,2
45415,#63D70D,2
45415,#40F632,2
45415,#C05200,5
45415,#28CE00,2
45415,#76EE03,2
45415,#8B45F3,1
45416,#600877,1
45417,#2A5855,2
45417,#58A1DC,3
45417,#6D13A9,1
45417,#3FFB95,2
45417,#634A3B,5
45417,#D89C9C,4
45417,#4899F2,3
45417,#983BEF,1
45417,#ECF4CE,2
45417,#1FB448,2
45417,#47AFD6,3
45417,#4B918A,2
45417,#3F8B55,2
45417,#783EE0,1
45417,#1EE709,2
45417,#4C5E6E,3
45417,#E9C6CC,4
45417,#19B16F,2
45417,#CEE4AB,2
45417,#C8ECD2,2
45417,#8D0FA7,1
45418,#6BE538,2
45418,#4025B5,1
45418,#753FA3,1
45418,#AC819F,4
45418,#91F7FF,3
45418,#A4642A,5
45418,#AE66BB,1
45418,#744EEC,1
45418,#504CCC,1
45418,#128109,2
45418,#683096,1
45418,#EABFC5,4
45418,#9220AC,1
45418,#57137D,1
45418,#C978AC,4
45418,#CA48B4,4
45418,#36ADC1,3
45418,#6A4CF5,1
45419,#AE0D7D,1
45420,#71C444,2
45420,#650B3F,1
45420,#37A73F,2
45420,#DA49A6,4
45420,#19268C,3
45420,#520187,1
45421,#05AEE2,3
45421,#0065C1,3
45422,#47B54C,2
45422,#428419,2
45422,#01D519,2
45422,#23066B,3
45422,#891980,1
45422,#E30DC4,4
45422,#920C86,1
45423,#ADB968,2
45423,#7CF9DD,3
45423,#4109F6,1
45423,#B008B4,4
45423,#E6265F,4
45423,#50E10C,2
45423,#9B5AFF,1
45423,#B37D33,5
45423,#29DB02,2
45423,#751BD9,1
45423,#1137E8,3
45423,#4BC094,2
45423,#2ACDFB,3
45423,#F905D9,4
45423,#C251CE,4
45423,#456EEF,3
45423,#C39437,5
45423,#7E3F23,5
45423,#D25F9E,4
45423,#F23A72,4
45423,#5E7EDA,3
45423,#1E84F9,3
45423,#7BD4C0,4
45424,#4E4F9A,3
45424,#FE71AA,4
45425,#F87A8B,4
45426,#9335DC,1
45426,#4E97BF,3
45426,#57987A,2
45426,#9C4BD8,1
45426,#1B07A2,3
45426,#4B6E0F,2
45426,#0CD751,2
45426,#29E772,2
45426,#88149D,1
45428,#0B873F,2
45429,#129D5E,2
45429,#F26CAA,4
45430,#2B2948,1
45431,#68AC62,2
45431,#40B880,2
45431,#BE9733,5
45431,#14C714,2
45432,#AD1EEC,1
45432,#51B84F,2
45432,#7A638B,1
45432,#2C8857,2
45432,#9D286B,1
45432,#603462,1
45432,#997D24,5
45433,#952C9B,1
45433,#F83992,4
45433,#915C46,5
45434,#7D2344,1
45437,#7D501B,5
45437,#F25455,4
45437,#6A311C,5
45437,#A001F5,1
45438,#8C5234,5
45438,#A844E7,1
45439,#0D38C0,3
45440,#185AFE,3
45440,#D13C5B,4
45440,#7DBF71,2
45440,#7EE429,2
45441,#901E7D,1
45441,#0D0BAA,3
45441,#120EFB,3
45441,#2A77CB,3
45441,#C60E86,4
45443,#674410,5
45443,#79146B,1
45443,#E0348F,4
45443,#318907,2
45444,#7E2FAC,1
45444,#49A444,2
45444,#492795,1
45444,#4F1084,1
45444,#A651A8,1
45445,#8A34FE,1
45447,#7F598B,1
45447,#FF31DC,4
45447,#4ED628,2
45447,#DBB9D2,4
45448,#1F2DEF,3
45448,#EF8FFA,4
45448,#3B9459,2
45448,#1E9FCF,3
45450,#5DAB46,2
45450,#661F7C,1
45450,#6F198B,1
45450,#77442D,5
45450,#1545FC,3
45450,#19249A,3
45450,#2B7403,2
45450,#774605,5
45450,#813CBD,1
45450,#05587D,3
45450,#A013B1,1
45450,#607EE6,3
45450,#BB7C36,5
45450,#D425E1,1
45450,#1735DA,3
45450,#6F315C,1
45451,#142FAA,3
45451,#C84BE8,4
45451,#557F25,2
45451,#553E2E,5
45451,#BA1DED,1
45451,#C083BA,4
45451,#BC88F7,4
45451,#152A83,3
45451,#7CF397,2
45451,#D224E7,4
45451,#8B9E01,2
45452,#B44C98,1
45452,#6FB92B,2
45452,#A3870D,5
45453,#A86C8E,1
45453,#AC07E8,1
45453,#B57208,5
45453,#A88B15,5
45453,#AC46F1,1
45454,#FE1E65,4
45454,#F43DC8,4
45455,#68D535,2
45455,#1838AB,1
45455,#C00495,1
45455,#098E4A,2
45455,#A78DC3,4
45455,#605BEE,3
45455,#9AD46F,2
45455,#7E1DEC,1
45455,#E474A9,4
45455,#68252B,5
45455,#4897E1,3
45455,#746FA9,4
45455,#AFD790,2
45455,#404EFC,3
45455,#95B33C,2
45455,#77D954,2
45455,#6778B2,4
45455,#A4A35E,2
45455,#A39A12,2
45457,#38C485,2
45457,#69BB5C,2
45457,#1845E4,3
45457,#8E22E6,1
45457,#81B06F,2
45457,#6FC022,2
45457,#3A36CD,3
45457,#66270A,5
45457,#927D3F,5
45457,#C66782,4
45457,#C64776,4
45457,#8BE69E,2
45457,#269D7A,2
45457,#25B249,2
45457,#E310E6,4
45457,#476CF4,3
45457,#DB1DA5,4
