user_id,monitor,y_chromosome,colorblind,spam_prob
25955,LCD,1,0,4.159486600511e-4
25956,LCD,1,0,0.0334840789874202
25957,LCD,1,0,0.108571930314281
25958,LCD,1,0,2.35927725475837
25959,LCD,0,0,0.0028533996776167
25960,LCD,0,0,0.0958953554905856
25961,LCD,1,1,0.123341225761542
25962,LCD,1,0,0.0464298806048838
25963,LCD,1,0,0.0183264297774351
25964,LCD,0,0,0.156831610480337
25965,LCD,NA,NA,0.187678647502904
25966,LCD,1,0,5.399776294982e-4
25967,LCD,1,NA,3.6807235250815e-4
25968,LCD,0,0,0.0630784873425277
25969,LCD,1,0,0.0632182275200294
25970,LCD,1,0,0.230699828932639
25971,LCD,0,0,0.0398775162298519
25972,LCD,1,0,0.086845878048644
25973,LCD,1,0,2.2384241493988e-4
25974,LCD,1,0,0.0752688172043011
25975,LCD,1,0,0.00760061951228853
25976,LCD,0,0,0.00177755205688169
25977,LCD,1,0,0.0168526761145423
25978,LCD,0,0,0.0210540532306162
25979,LCD,0,0,0.00636900931718551
25980,LCD,0,0,0.0340030876025626
25981,CRT,0,0,0.0979034874854778
25982,LCD,1,0,0.020493208565659
25983,CRT,1,0,0.037355488708998
25984,LCD,1,0,0.0140397327666597
25985,LCD,1,0,4.4102822580645e-4
25986,LCD,0,0,0.130888934123557
25987,LCD,0,0,0.109640142613173
25988,LCD,1,0,0.0585604920747736
25989,LCD,0,0,0.00120668850198242
25990,LCD,1,0,0.0541993408445764
25991,LCD,0,0,0.0133333333333333
25992,LCD,1,0,0.0565598691839684
25993,monitor-other,1,0,7.41658985198606e-5
25994,LCD,1,0,0.0852816323665668
25995,LCD,1,0,0.0108779169009642
25996,LCD,1,0,0.0619239741891862
25997,LCD,1,0,0.0292564935323181
25998,LCD,0,0,0.00274509803921576
25999,LCD,1,0,0.0239668273234937
26000,LCD,1,0,1
26001,LCD,0,0,1.8375114844467e-4
26002,LCD,1,0,0.0222044896565397
26003,LCD,1,0,0.122320373824229
26004,LCD,1,0,3.022191520594e-4
26005,LCD,1,0,0.00272669048870968
26006,LCD,1,0,0.015481734010196
26007,LCD,0,0,0.0468227424749164
26008,LCD,1,1,0.0428559514721598
26009,LCD,1,0,0.00245345376306663
26010,LCD,1,0,0.0173275217684328
26011,LCD,0,0,0.451612903225806
26012,LCD,1,0,0.00980211145223715
26013,LCD,1,0,1.5037432465816e-4
26014,LCD,1,0,0.0258284995548017
26015,LCD,1,0,3.6060168967648e-4
26016,LCD,1,0,8.2859848484848e-4
26017,LCD,1,0,1.5513324837941e-4
26018,LCD,0,0,0.0438055259242309
26019,LCD,0,0,0.0879879141508186
26020,LCD,1,0,0.00675558127757142
26021,LCD,1,0,0.00258397932816537
26022,LCD,0,0,0.0275274178591971
26023,LCD,1,0,4.9435028248587e-4
26024,LCD,1,0,0.0169196276596201
26025,LCD,1,0,0.0490342033678138
26026,LCD,1,0,0.0236042241361327
26027,LCD,1,0,0.304347826086957
26028,LCD,0,0,0.134458203396505
26029,LCD,1,0,0.0588850321884843
26030,LCD,1,0,0.0238620466414597
26031,CRT,1,0,1.76103180674276
26032,LCD,1,0,0.0736842105263158
26033,LCD,1,0,6.0217643769624e-4
26034,LCD,1,0,0.143524971849254
26035,LCD,1,0,0.0257285967265063
26036,LCD,0,0,0.0377045400287184
26037,LCD,1,0,0.033959195932802
26038,LCD,0,0,0.222608474507732
26039,LCD,1,0,0.0282142380273466
26040,LCD,1,0,0.212121212121212
26041,LCD,1,0,4.5638284000521e-4
26042,LCD,1,0,0.0543775750490063
26043,LCD,1,0,1
26044,LCD,NA,0,0.153223683100524
26045,LCD,1,0,0.0133500847042384
26046,LCD,1,0,0.107758784972043
26047,LCD,1,0,3.7188545927854e-4
26048,LCD,0,0,0.0226261324328742
26049,LCD,1,0,0.0786324086522905
26050,LCD,1,0,7
26051,LCD,0,0,0.0103501745708079
26052,LCD,0,0,0.0105026256564141
26053,LCD,0,0,0.0236229052913513
26054,LCD,1,0,0.0122289021432661
26055,LCD,1,0,2.5120668927526e-4
26056,LCD,1,0,0.00769304546597223
26057,LCD,0,0,3.6807235250815e-4
26058,LCD,1,1,0.0631942851111553
26059,LCD,1,0,1.8206882201479e-4
26060,LCD,NA,0,0.0623849711366466
26061,LCD,0,0,0.0602773459122414
26062,LCD,0,0,0.166621632133093
26063,LCD,1,0,0.0503879184918763
26064,LCD,0,0,0.0253014581764987
26065,LCD,1,0,0.466666666666667
26066,LCD,1,0,0.113043810294778
26067,LCD,1,0,0.0450977273226336
26068,LCD,1,0,1
26069,LCD,1,0,0.0220659251088981
26070,LCD,1,0,1
26071,LCD,0,0,0.179636852540697
26072,LCD,0,0,0.0401394697158597
26073,LCD,1,0,0.0325975662739377
26074,LCD,1,0,0.19513301567018
26075,LCD,NA,NA,0.0105292153269638
26076,LCD,1,0,0.0683483753211443
26077,LCD,1,0,0.00995158017401915
26078,LCD,1,0,1.8375114844469e-4
26079,LCD,1,0,0.0478776346451538
26080,LCD,0,0,0.100278295060021
26081,CRT,1,0,0.152457905699049
26082,LCD,0,0,7.8660523654343e-4
26083,LCD,1,0,0.00105168269230769
26084,LCD,1,0,0.0200577031988146
26085,LCD,1,0,1.8375114844467e-4
26086,LCD,0,0,0.00652021880640588
26087,LCD,1,0,0.0438041530596686
26088,LCD,1,0,3.7188545927854e-4
26089,LCD,1,0,0.0414010621666885
26090,LCD,0,0,0.00395883739266129
26091,LCD,1,1,0.0748574270673762
26092,LCD,0,0,0.161003727224161
26093,LCD,1,0,1.1140642655929e-4
26094,LCD,0,0,0.135740544234536
26095,CRT,1,0,0.0277921940793255
26096,LCD,1,0,5.8347920313411e-4
26097,LCD,1,0,0.0264325807571247
26098,LCD,1,1,0.069471249009796
26099,LCD,1,0,0.0125560538116592
26100,LCD,1,0,0.0315603943138746
26101,LCD,1,0,0.021310625264002
26102,LCD,0,0,0.0554908969309873
26103,LCD,1,0,0.00331439393939394
26104,LCD,1,0,0.0138232396067222
26105,LCD,1,0,3.6194415718717e-4
26106,LCD,0,0,0.0593417403105562
26107,LCD,0,0,0.0562242704450225
26108,LCD,0,0,0.0684390936137899
26109,LCD,0,0,0.00116734761944468
26110,LCD,1,0,0.0328562990679958
26111,LCD,1,0,0.00988164738636328
26112,LCD,1,0,0.119700450849745
26113,LCD,0,0,0.00651451227804031
26114,LCD,1,0,0.0518574885576774
26115,LCD,1,0,0.0330911548470155
26116,LCD,1,0,0.323151474754287
26117,LCD,0,0,0.0360469008749263
26118,LCD,1,0,0.0037817396002161
26119,LCD,1,0,0.0456706824335002
26120,LCD,1,0,0.138862983936114
26121,LCD,1,0,0.00755531570426336
26122,LCD,1,0,1
26123,LCD,0,0,0.185158507889007
26124,LCD,1,0,6.2884606746619e-4
26125,LCD,0,0,4.7241437489455e-4
26126,LCD,1,0,0.0315407455139186
26127,LCD,1,0,9.6585029320455e-4
26128,CRT,1,0,0.00192202086765513
26129,LCD,1,0,0.269230769230769
26130,LCD,0,0,0.00249821556031406
26131,LCD,0,0,0.0349944347854149
26132,LCD,0,0,0.0351114487600541
26133,LCD,0,0,7
26134,LCD,0,0,0.00111982082866741
26135,LCD,1,0,5.8023872679052e-4
26136,LCD,0,0,0.0030966600309666
26137,LCD,0,0,0.209012055702962
26138,LCD,1,0,6.6520954100541e-4
26139,LCD,0,0,9.7513408093612e-4
26140,LCD,0,NA,0.00596506178099702
26141,LCD,1,0,0.0853095286730485
26142,LCD,1,1,2.6163333956269e-4
26143,LCD,1,0,0.0392377640986259
26144,LCD,1,0,0.0578233368701551
26145,LCD,1,0,1.2934100756644e-4
26146,LCD,0,0,0.0551730536978495
26147,LCD,1,0,0.0266617820337375
26148,CRT,1,0,0.0301382534015873
26149,LCD,1,0,0.0967069422946389
26150,LCD,0,0,7.852815795378e-4
26151,LCD,1,0,0.124373746797211
26152,LCD,1,0,0.185061393821764
26153,LCD,NA,NA,0.877860414086365
26154,LCD,0,0,0.0576873198043547
26155,CRT,0,0,1.55555555555556
26156,LCD,1,1,0.0205212867484886
26157,LCD,0,0,7.59548611111111e-5
26158,LCD,0,0,6.2319163142666e-4
26159,LCD,1,0,6.1851115529047e-4
26160,LCD,1,0,3.7188545927854e-4
26161,LCD,1,0,0.0595753558930649
26162,LCD,1,0,0.0165549782251397
26163,LCD,1,0,1.5944603890483e-4
26164,LCD,0,0,0.157303370786517
26165,LCD,0,0,0.19236256499308
26166,LCD,1,0,0.0129409367006257
26167,CRT,1,0,1.8375114844467e-4
26168,LCD,0,0,0.0348588568930732
26169,LCD,1,0,3.1422543430444e-4
26170,LCD,1,NA,0.0135994115185288
26171,LCD,1,0,0.0761379943398129
26172,LCD,0,0,0.00889709123475803
26173,LCD,1,1,0.00974064184301282
26174,LCD,1,0,1
26175,LCD,0,0,0.0152671755725191
26176,LCD,1,0,0.0781465041981303
26177,LCD,1,0,0.0957480670655925
26178,LCD,0,0,0.0971722363871702
26179,LCD,0,0,0.0179134313993657
26180,LCD,1,0,4.6620046620046e-4
26181,LCD,0,0,0.0294222892051147
26182,LCD,1,0,0.038280736181523
26183,LCD,0,0,0.039882308938021
26184,LCD,1,0,5.1996285979572e-4
26185,LCD,0,0,0.0496493978194694
26186,LCD,0,0,0.00468415928038786
26187,LCD,0,0,0.129468139804019
26188,LCD,1,0,7
26189,LCD,0,0,2.0838294832102e-4
26190,LCD,1,0,0.0293321478542626
26191,CRT,1,0,0.0215695820503734
26192,LCD,1,0,4.4021937751246e-4
26193,LCD,0,0,0.009627157595857
26194,LCD,1,0,0.00956996480253709
26195,LCD,1,0,1
26196,LCD,0,0,0.0797015410771916
26197,LCD,1,0,0.117647058823529
26198,LCD,0,1,0.0896831148570751
26199,LCD,1,1,0.184433936599809
26200,LCD,1,1,0.00856915760177508
26201,LCD,0,0,0.00133817625692984
26202,LCD,0,0,0.0414562153207608
26203,LCD,1,0,0.235770620608875
26204,LCD,1,0,1
26205,LCD,1,0,0.0164473123975537
26206,LCD,1,0,1.6443311682973e-4
26207,LCD,0,0,0.292408272578588
26208,CRT,1,0,2.2025392130642e-4
26209,CRT,1,0,0.140467423794362
26210,LCD,NA,NA,0.00242886884108258
26211,LCD,0,0,0.0083476574671554
26212,LCD,0,0,0.0392420826815328
26213,LCD,1,NA,1
26214,LCD,0,0,2.3055134707858e-4
26215,LCD,0,0,0.218103767131633
26216,LCD,0,0,0.0568501134792778
26217,LCD,1,0,3.6194415718717e-4
26218,LCD,1,0,2.1796328875465e-4
26219,LCD,1,0,0.00201327218736531
26220,LCD,NA,NA,1
26221,LCD,1,0,0.00421940928270042
26222,LCD,0,0,0.0220475734243586
26223,LCD,0,0,0.169784548890179
26224,LCD,1,0,0.0372886669256716
26225,LCD,1,0,7
26226,LCD,1,0,0.0026611292988608
26227,LCD,1,0,0.142157527624133
26228,LCD,1,0,0.0785025824776536
26229,LCD,0,0,0.00455621084076819
26230,LCD,0,0,0.019723466328226
26231,LCD,0,0,0.0172322431109788
26232,LCD,1,0,0.0382237123877266
26233,LCD,1,0,0.038586838552732
26234,LCD,1,0,2.0838294832102e-4
26235,LCD,NA,NA,0.187453431831997
26236,LCD,0,0,0.0230732611265058
26237,LCD,1,0,0.0682369295251988
26238,LCD,1,0,0.0175745301908426
26239,LCD,0,0,0.0748403283240171
26240,LCD,1,0,0.060699521078102
26241,LCD,1,0,9.9093997734994e-4
26242,LCD,0,0,0.0745474016866498
26243,LCD,1,0,2.7870680044593e-4
26244,LCD,0,0,0.0803475237709133
26245,LCD,1,0,0.0113285041914022
26246,LCD,1,0,3.6807235250815e-4
26247,LCD,1,0,0.018716577540107
26248,LCD,0,0,0.0705728702142816
26249,LCD,0,0,0.00798561429361446
26250,LCD,1,0,0.0522014349876771
26251,LCD,1,0,7.59903166625053e-5
26252,LCD,1,0,0.00747863247863248
26253,LCD,1,0,0.208729414280615
26254,LCD,0,0,0.0371830468018572
26255,LCD,1,0,0.048847104303104
26256,LCD,0,0,0.0394638830891558
26257,LCD,1,0,0.00113811885212584
26258,LCD,0,0,0.0822850488381448
26259,LCD,0,0,0.0112182615418804
26260,CRT,1,0,1.9104803493449e-4
26261,LCD,1,0,2.8
26262,LCD,1,0,2.250188855136e-4
26263,monitor-other,1,0,0.00141242937853107
26264,LCD,1,0,7.05345082325371
26265,LCD,0,0,0.00998277494368727
26266,LCD,1,0,0.24256968754761
26267,LCD,1,0,0.0301947402920562
26268,LCD,0,0,1.3891093824416e-4
26269,LCD,0,0,0.0274391542903421
26270,LCD,1,0,1.0828872869032e-4
26271,LCD,1,0,0.063794447849494
26272,LCD,1,NA,0.124426231722357
26273,LCD,1,0,0.026977763098576
26274,LCD,0,0,0.129053082326036
26275,LCD,0,0,0.0649368234264687
26276,LCD,0,0,0.114696556946469
26277,LCD,1,0,0.00120668850198242
26278,LCD,1,0,0.0282258064516129
26279,LCD,0,0,0.0229690962050874
26280,LCD,1,0,0.0127026343880273
26281,LCD,1,0,0.0753750564160075
26282,LCD,1,1,0.257000059729139
26283,LCD,0,0,0.0114011870282314
26284,LCD,1,0,0.015695067264574
26285,LCD,1,0,6.6889632107023e-4
26286,LCD,1,0,0.00487397309498059
26287,LCD,1,0,0.0203499503737218
26288,LCD,0,0,0.0509331751407349
26289,LCD,1,0,1.70600100463593
26290,LCD,1,1,0.0362318159672853
26291,LCD,0,0,8.0367393800229e-4
26292,LCD,0,0,0.0478979755463474
26293,LCD,0,0,5.0512339442921e-4
26294,LCD,1,0,4.5053742678766e-4
26295,LCD,1,0,0.0582128037457144
26296,LCD,1,0,0.0260653697582289
26297,CRT,1,0,0.0252617624885505
26298,LCD,1,0,3.1494645910195e-4
26299,LCD,1,0,0.0020372526193248
26300,LCD,1,0,0.0241926427073698
26301,LCD,1,0,0.156343519442574
26302,LCD,1,0,0.0362312925495733
26303,LCD,0,0,0.0345049751094648
26304,LCD,1,0,0.0466666666666667
26305,LCD,0,0,0.0493126159102438
26306,LCD,1,NA,0.0558899916874381
26307,LCD,1,0,2.8248017594479e-4
26308,LCD,0,0,0.0176757077918871
26309,LCD,1,0,0.0193317850885308
26310,LCD,1,0,1
26311,LCD,1,0,0.0741407156143308
26312,LCD,1,0,0.0343410816300038
26313,LCD,NA,NA,1
26314,LCD,1,0,0.105080596482658
26315,LCD,1,0,0.0288092117232383
26316,LCD,1,0,0.0197183098591549
26317,LCD,0,0,3.7519429704668e-4
26318,LCD,0,0,0.00549450549450549
26319,LCD,1,0,0.0417840859623668
26320,LCD,0,0,0.0860749540403429
26321,LCD,1,0,0.116236788590175
26322,LCD,1,0,0.0365921655900467
26323,LCD,NA,0,4.66666666666667
26324,CRT,1,1,1.75
26325,LCD,1,0,0.0152221295801137
26326,LCD,1,0,0.0502440569481772
26327,CRT,1,0,6.6451490411999e-4
26328,LCD,1,1,0.0183987057770235
26329,LCD,NA,NA,1
26330,LCD,0,0,0.583333333333333
26331,LCD,1,0,0.0550598022071472
26332,LCD,1,0,0.0213409172077352
26333,LCD,1,0,3.5
26334,LCD,1,0,0.514513083824787
26335,LCD,1,0,0.636363636363636
26336,LCD,1,0,3.022191520594e-4
26337,LCD,1,0,0.0919479824876575
26338,LCD,1,0,0.029271673181578
26339,CRT,1,0,1
26340,LCD,1,0,5.5857006064474e-4
26341,LCD,0,NA,7.50843357986024e-5
26342,LCD,1,0,0.00800239788693271
26343,LCD,1,0,1.2534918702098e-4
26344,LCD,1,0,1.8969932656746e-4
26345,LCD,1,0,1
26346,LCD,1,0,0.0217299402508418
26347,LCD,NA,NA,1
26348,LCD,0,0,0.211375787575726
26349,LCD,0,0,0.023264457872338
26350,LCD,0,0,0.0264883777661077
26351,LCD,1,0,0.0454001116318445
26352,LCD,NA,NA,1
26353,LCD,0,0,0.0140551394012647
26354,LCD,1,1,0.403298673345608
26355,LCD,NA,0,0.0207247869770692
26356,LCD,1,0,0.00146191356025911
26357,LCD,1,0,7
26358,LCD,NA,NA,5.0512339442921e-4
26359,LCD,1,0,1.4879054542362e-4
26360,LCD,0,NA,1.4879054542362e-4
26361,LCD,1,0,0.0113208851084071
26362,LCD,1,0,0.0515219772596675
26363,LCD,1,0,5.3378069238981e-4
26364,LCD,1,0,0.0177215189873418
26365,LCD,1,0,0.0507064044346702
26366,LCD,1,0,0.108362430892966
26367,LCD,0,0,0.00202487706103558
26368,LCD,1,0,0.00819672131147541
26369,LCD,1,0,1
26370,CRT,1,0,0.0012041974883881
26371,LCD,1,0,0.0043050430504305
26372,LCD,0,0,0.0693594298860544
26373,LCD,1,0,0.163346665938952
26374,LCD,1,0,0.422209353692209
26375,LCD,0,0,0.014522587433787
26376,LCD,1,0,0.0305100127876649
26377,LCD,1,0,0.0424929055942083
26378,LCD,0,0,0.00655346265806575
26379,LCD,1,0,1.4879054542362e-4
26380,LCD,1,0,0.00549019607843137
26381,LCD,NA,NA,0.0324534279625895
26382,LCD,1,0,0.136824921623561
26383,LCD,1,1,0.015506613071258
26384,LCD,1,1,0.00899896573732147
26385,LCD,1,0,0.0457792580558544
26386,LCD,0,0,4.3666760238295e-4
26387,LCD,1,0,1
26388,LCD,1,0,0.0503216036991393
26389,LCD,1,0,0.00454952311881874
26390,LCD,0,0,0.00364305347962156
26391,LCD,1,0,7.6025805330495e-5
26392,LCD,0,0,0.039530220508469
26393,LCD,1,0,0.0248672353328173
26394,LCD,1,0,0.032192668911447
26395,LCD,1,0,0.00806373551085763
26396,LCD,1,0,0.00843726036144322
26397,LCD,1,0,0.00512097865053627
26398,LCD,1,0,0.00993785464074972
26399,LCD,0,0,0.012962962962963
26400,LCD,1,0,0.0461292073620442
26401,LCD,1,0,0.0118465746810834
26402,LCD,1,0,0.06327626698542
26403,LCD,1,0,0.0757558911772825
26404,LCD,1,0,0.0189172254151787
26405,LCD,1,0,0.0136066112891433
26406,LCD,1,0,0.0725671406252164
26407,LCD,1,0,0.0370297346219494
26408,LCD,1,NA,0.00187700981155225
26409,LCD,1,0,4.0739124108831e-4
26410,LCD,0,0,0.0939840514248239
26411,LCD,1,0,0.0554565977827853
26412,CRT,1,0,0.132192935813048
26413,LCD,1,0,3.022191520594e-4
26414,LCD,1,0,0.0916500370409236
26415,LCD,1,0,2.8515561349193e-4
26416,LCD,1,0,0.0398820413166254
26417,LCD,1,0,1
26418,LCD,1,0,0.0273419174122027
26419,LCD,0,0,0.0093465825128037
26420,LCD,0,0,0.0108557511693184
26421,LCD,1,0,0.103107792232263
26422,LCD,1,1,0.068282949087235
26423,LCD,1,0,0.0291273598849645
26424,LCD,1,0,0.00964272519866283
26425,LCD,0,0,0.133452984069171
26426,LCD,0,0,0.0415430267062315
26427,LCD,0,0,0.0299797853408547
26428,LCD,1,0,2.0838294832102e-4
26429,LCD,1,1,0.0343102243883599
26430,LCD,1,0,0.0152463723906185
26431,LCD,1,0,0.134572928176289
26432,LCD,1,0,0.0371621891783578
26433,LCD,1,0,0.0204035404253518
26434,LCD,0,0,0.00552516965483793
26435,LCD,1,0,0.00355781448538755
26436,LCD,1,0,1
26437,LCD,NA,NA,1
26438,LCD,0,0,0.136665967546057
26439,LCD,1,0,0.00917457327309904
26440,LCD,0,0,0.00554193552862346
26441,LCD,1,0,1
26442,LCD,1,0,8.2357785752103e-4
26443,LCD,NA,NA,0.00248021723965619
26444,LCD,0,0,0.00819672131147541
26445,LCD,1,0,0.0117427528915601
26446,LCD,1,0,1
26447,LCD,1,1,0.208209689026454
26448,LCD,0,NA,0.0221481273009282
26449,LCD,1,0,0.0182854005802501
26450,LCD,1,0,0.0408343547539878
26451,LCD,0,0,0.0131224091515943
26452,LCD,1,0,0.00996753367765102
26453,LCD,1,0,0.0539582616114371
26454,LCD,1,0,0.0304025715640459
26455,LCD,1,0,0.0973550364697129
26456,LCD,1,0,6.6889632107023e-4
26457,LCD,1,0,0.0157303370786517
26458,LCD,NA,NA,3.1422543430444e-4
26459,LCD,1,0,0.0397849933600902
26460,LCD,1,0,3.1862354628007e-4
26461,LCD,1,0,0.0441183732780562
26462,LCD,1,0,0.0229366093849965
26463,LCD,1,NA,1.8375114844467e-4
26464,LCD,1,0,0.00256165846599749
26465,LCD,0,0,0.00834326579261025
26466,LCD,1,0,2.7870680044593e-4
26467,LCD,0,0,0.0175914377765192
26468,LCD,0,0,0.00352452790099927
26469,LCD,1,0,1
26470,LCD,0,0,0.00413619618662392
26471,LCD,0,NA,0.0967715572186003
26472,LCD,1,0,0.111698984288785
26473,LCD,1,0,0.242562251637818
26474,LCD,0,0,0.0396361108309317
26475,LCD,1,0,0.0736998672031379
26476,LCD,0,0,0.00452555394552572
26477,LCD,1,0,0.4375
26478,LCD,1,0,0.0332675651835704
26479,LCD,0,0,0.00346780478792877
26480,LCD,0,0,0.00262242824039225
26481,LCD,NA,0,0.192625391591339
26482,LCD,1,0,0.0250660914573082
26483,LCD,0,0,0.0321994306106745
26484,LCD,1,0,5.9711677898148e-4
26485,LCD,1,0,0.0294848074961634
26486,LCD,0,0,0.0011441647597254
26487,LCD,1,0,0.0615827726112256
26488,LCD,1,0,0.538461538461538
26489,LCD,1,0,0.0206325852112522
26490,LCD,1,0,0.0320003742594961
26491,LCD,0,0,0.00411432779819527
26492,LCD,0,0,0.0232931547912199
26493,LCD,0,0,0.169279004725664
26494,LCD,1,0,0.0263265231854112
26495,LCD,1,0,0.0324135884580361
26496,LCD,1,0,0.0812974942688088
26497,LCD,0,0,0.0152415076380044
26498,LCD,1,0,2.33333333333333
26499,CRT,1,0,0.0052434456928839
26500,LCD,1,0,0.0515170410452825
26501,LCD,1,0,0.168766927713469
26502,LCD,1,0,0.0436999716019455
26503,LCD,1,0,0.0406614377456446
26504,LCD,1,0,3.022191520594e-4
26505,LCD,0,0,0.00270374662031672
26506,LCD,1,0,0.0063102992894129
26507,LCD,1,0,0.110355362418514
26508,LCD,1,0,0.0506795701845645
26509,LCD,1,0,0.00546473793015712
26510,LCD,1,0,0.0308135973868649
26511,LCD,1,0,0.0128087831655993
26512,LCD,1,0,8.105135182076e-4
26513,LCD,1,0,0.0174234383486727
26514,LCD,0,0,0.00108149864812669
26515,LCD,1,0,0.0326484441862185
26516,LCD,1,0,0.0426646186670317
26517,LCD,0,0,0.279506875705863
26518,LCD,1,0,0.0156450299640718
26519,LCD,0,0,0.0131402529339481
26520,LCD,1,0,3.1567080045103e-4
26521,LCD,1,0,0.103225880504962
26522,LCD,0,0,3.51016477096617
26523,LCD,NA,0,0.159184055768118
26524,LCD,1,0,0.0445859872611465
26525,LCD,1,0,0.054085153880004
26526,LCD,0,0,0.0616263647342102
26527,LCD,1,0,7.069992930007e-4
26528,LCD,1,0,0.0933763324593585
26529,LCD,1,0,0.0522548409247812
26530,LCD,1,0,0.00763415233796133
26531,LCD,0,0,0.157942829696865
26532,LCD,0,0,0.00658472187338214
26533,CRT,1,0,0.0132111737961139
26534,LCD,1,0,0.137114187494063
26535,LCD,1,0,0.00556701327717188
26536,LCD,0,0,0.0453155669564588
26537,CRT,1,0,0.0109416567950051
26538,LCD,1,0,5.5857006064474e-4
26539,LCD,NA,NA,0.00697520626073237
26540,LCD,0,0,0.00819992305340067
26541,LCD,1,0,1.005703777136e-4
26542,LCD,0,0,0.00242130750605327
26543,LCD,0,0,0.033899620421397
26544,LCD,1,0,0.0343299416755735
26545,LCD,0,0,9.5141012572217e-4
26546,LCD,1,1,0.17304566452288
26547,LCD,1,0,4.2395978438616e-4
26548,LCD,0,0,0.00947946771381658
26549,LCD,0,0,0.110417700912967
26550,LCD,1,0,0.102410971893696
26551,LCD,1,0,4.1881057795863e-4
26552,LCD,1,0,7.8744586309691e-4
26553,LCD,0,0,0.0133615154573605
26554,LCD,0,0,0.0618210610407512
26555,LCD,1,0,0.0279068403321038
26556,LCD,1,0,4.5611520166815e-4
26557,LCD,NA,NA,4.9935796832643e-4
26558,LCD,0,0,0.0314367745376712
26559,LCD,1,0,0.0293628240415087
26560,LCD,1,0,0.0173966373806505
26561,LCD,1,0,0.0601897177729828
26562,LCD,0,0,0.00713018815353947
26563,LCD,1,0,0.0211592210248452
26564,LCD,1,0,0.0105015114307795
26565,LCD,0,0,0.00369150186047446
26566,LCD,1,0,0.0826258461440385
26567,LCD,0,0,0.125136923581626
26568,LCD,0,0,0.106382325196082
26569,LCD,0,0,0.0104343960511556
26570,LCD,1,0,0.0119247819768035
26571,LCD,1,0,0.0560982286619484
26572,LCD,1,0,0.0050559768869628
26573,LCD,1,0,0.00377969762419006
26574,LCD,0,0,0.00742222808144775
26575,LCD,NA,NA,2.9540227459751e-4
26576,LCD,0,0,4.9589118730518e-4
26577,LCD,1,0,0.00246305418719212
26578,CRT,1,0,4.0733197556008e-4
26579,LCD,1,0,0.0315848614879477
26580,LCD,0,0,0.0308369697691044
26581,LCD,1,0,0.00107115531752104
26582,LCD,1,0,0.128266179055943
26583,LCD,0,0,0.0960730653041557
26584,LCD,1,0,0.0161520411068916
26585,LCD,1,0,0.0114544375866108
26586,LCD,0,0,0.123103797390129
26587,LCD,1,0,0.0476462717817358
26588,LCD,1,0,1.8206882201472e-4
26589,LCD,1,0,0.0269658301514975
26590,LCD,0,0,0.124301224625015
26591,LCD,1,0,0.0390856343327699
26592,LCD,1,0,0.010983517815835
26593,LCD,1,0,0.00674583272510503
26594,LCD,1,0,0.0868879171693689
26595,LCD,1,0,0.105708640764137
26596,LCD,0,0,0.086896927340758
26597,LCD,1,0,0.0100678857213704
26598,LCD,1,0,1.28866327813183
26599,LCD,0,0,0.11318554970188
26600,LCD,1,0,0.085938491191081
26601,LCD,1,0,7.069992930007e-4
26602,LCD,1,0,0.122309579169206
26603,LCD,1,0,0.0569453516600357
26604,LCD,1,0,0.0639374716638042
26605,LCD,1,0,0.0033212184257926
26606,LCD,1,0,0.0211392899129597
26607,LCD,1,0,0.0249846592947426
26608,LCD,1,0,0.00204506942652776
26609,LCD,1,1,0.00979014677991479
26610,LCD,1,0,0.141459581141542
26611,LCD,1,0,0.0386089695107695
26612,LCD,0,0,0.00193169036620517
26613,LCD,1,0,5.9941770851173e-4
26614,LCD,1,0,0.0284036819789604
26615,CRT,1,0,0.00693725639213121
26616,LCD,1,0,0.0713901007088474
26617,LCD,1,0,0.018753004359019
26618,LCD,1,0,0.0126126126126126
26619,LCD,1,0,0.0794894255680846
26620,LCD,1,0,0.0313841520327056
26621,LCD,NA,NA,1
26622,LCD,1,0,0.0538811514260477
26623,LCD,1,0,0.0475021309539176
26624,LCD,1,0,0.0334984925540977
26625,LCD,0,0,0.199265149256093
26626,LCD,1,0,0.0670397285254849
26627,LCD,0,0,0.00128665618985535
26628,LCD,1,0,0.00263108438263484
26629,LCD,1,0,0.00237852531430513
26630,LCD,0,0,0.124236000504088
26631,LCD,NA,NA,1
26632,LCD,1,0,0.00451050165775761
26633,LCD,0,0,0.0131235479008197
26634,LCD,0,0,0.486971146176386
26635,LCD,0,0,0.0473143149508945
26636,LCD,1,0,7.069992930007e-4
26637,LCD,0,0,0.111599863090156
26638,LCD,1,0,0.0297467732669103
26639,LCD,1,0,0.0216124984738987
26640,LCD,1,0,0.0389012051148036
26641,LCD,0,0,0.0599993396039409
26642,LCD,1,NA,0.142604405271378
26643,LCD,1,0,0.092540443544627607
26644,LCD,0,0,0.0616813644713956
26645,LCD,1,0,7
26646,LCD,1,NA,0.0126427527354279
26647,LCD,1,0,0.022460471727323
26648,LCD,1,0,0.0037805236610499
26649,LCD,1,1,0.221497376468402
26650,LCD,1,0,0.00419433694310119
26651,LCD,0,0,0.0505944794251901
26652,LCD,0,0,0.00532724505327245
26653,LCD,NA,NA,1.75
26654,LCD,0,0,0.120964619824118
26655,LCD,1,0,3.8150257514238e-4
26656,LCD,1,0,3.7030179596371e-4
26657,LCD,1,0,0.0294940872689907
26658,LCD,0,0,0.0325290648892206
