Year,Sex,Name,Number,Rank
2012,Boy,Lennon,7,247
2012,Boy,Lennox,3,403
2012,Boy,Lenny,NA,NA
2012,Boy,Leo,62,51
2012,Boy,Leo-James,NA,NA
2012,Boy,Leon,34,94
2012,Boy,Leon-James,NA,NA
2012,Boy,Leonardo,NA,NA
2012,Boy,Leonidas,NA,NA
2012,Boy,Leonigio,NA,NA
2012,Boy,Leroy,NA,NA
2012,Boy,Levi,8,231
2012,Boy,Lewis,53,63
2012,Boy,Leyton,NA,NA
2012,Boy,Liam,69,44
2012,Boy,Liams,NA,NA
2012,Boy,Lincoln,3,403
2012,Boy,Linden,NA,NA
2012,Boy,Lir,NA,NA
2012,Boy,Lleyton,NA,NA
2012,Boy,Lloyd,3,403
2012,Boy,Lochlainn,3,403
2012,Boy,Lochlan,3,403
2012,Boy,Lochlann,NA,NA
2012,Boy,Logan,91,29
2012,Boy,Logan-Lee,NA,NA
2012,Boy,Loghan,NA,NA
2012,Boy,Lomond,NA,NA
2012,Boy,Lorcan,49,67
2012,Boy,Lorchan,NA,NA
2012,Boy,Lorenzo,NA,NA
2012,Boy,Louie,8,231
2012,Boy,Louis,17,156
2012,Boy,Luc,NA,NA
2012,Boy,Luca,23,120
2012,Boy,Lucas,94,27
2012,Boy,Lucas-Bradley,NA,NA
2012,Boy,Lucca,NA,NA
2012,Boy,Lughan,NA,NA
2012,Boy,Lui,NA,NA
2012,Boy,Luis,4,346
2012,Boy,Luka,7,247
2012,Boy,Lukas,16,161
2012,Boy,Luke,92,28
2012,Boy,Lukis,NA,NA
2012,Boy,Luys,NA,NA
2012,Boy,Lyon,NA,NA
2012,Boy,M-Jay,NA,NA
2012,Boy,Macauley,NA,NA
2012,Boy,Maciej,NA,NA
2012,Boy,Mackenzi,NA,NA
2012,Boy,Mackenzie,NA,NA
2012,Boy,Maddison,NA,NA
2012,Boy,Maddox,NA,NA
2012,Boy,Maercio,NA,NA
2012,Boy,Mahmoud,NA,NA
2012,Boy,Mairtin,6,273
2012,Boy,Maison,6,273
2012,Boy,Makenzi,NA,NA
2012,Boy,Maksim,NA,NA
2012,Boy,Maksym,NA,NA
2012,Boy,Maksymilian,NA,NA
2012,Boy,Malachi,NA,NA
2012,Boy,Malachy,7,247
2012,Boy,Malcolm,NA,NA
2012,Boy,Manas,NA,NA
2012,Boy,Mani,3,403
2012,Boy,Mantas,4,346
2012,Boy,Mantvidas,NA,NA
2012,Boy,Manuel,NA,NA
2012,Boy,Manus,NA,NA
2012,Boy,Marc,6,273
2012,Boy,Marcel,7,247
2012,Boy,Marco,NA,NA
2012,Boy,Marcus,19,142
2012,Boy,Marek,NA,NA
2012,Boy,Mario,NA,NA
2012,Boy,Mark,44,79
2012,Boy,Markas,NA,NA
2012,Boy,Markus,3,403
2012,Boy,Markuss,NA,NA
2012,Boy,Marley,6,273
2012,Boy,Marshall,3,403
2012,Boy,Martim,NA,NA
2012,Boy,Martin,22,125
2012,Boy,Martin-John,NA,NA
2012,Boy,Martinas,NA,NA
2012,Boy,Martins,NA,NA
2012,Boy,Marty,NA,NA
2012,Boy,Masen,NA,NA
2012,Boy,Mason,112,20
2012,Boy,Mason-Bane,NA,NA
2012,Boy,Matas,4,346
2012,Boy,Matei,NA,NA
2012,Boy,Matej,NA,NA
2012,Boy,Mateusz,4,346
2012,Boy,Mathe,NA,NA
2012,Boy,Mathew,3,403
2012,Boy,Matias,NA,NA
2012,Boy,Matt,5,311
2012,Boy,Matteo,3,403
2012,Boy,Matthew,196,7
2012,Boy,Matthew-John,NA,NA
2012,Boy,Matthias,NA,NA
2012,Boy,Matvei,NA,NA
2012,Boy,Matviejus,NA,NA
2012,Boy,Max,85,32
2012,Boy,Maximilian,NA,NA
2012,Boy,Maximilien,NA,NA
2012,Boy,Maximus,NA,NA
2012,Boy,Maxwell,4,346
2012,Boy,Mcauley,NA,NA
2012,Boy,Mccoist,NA,NA
2012,Boy,Mckenzie,4,346
2012,Boy,Melih,NA,NA
2012,Boy,Mervin,NA,NA
2012,Boy,Micah,15,167
2012,Boy,Miceal,6,273
2012,Boy,Michael,110,21
2012,Boy,Michael-James,NA,NA
2012,Boy,Michal,9,217
2012,Boy,Micheal,18,147
2012,Boy,Micka,NA,NA
2012,Boy,Miguel,NA,NA
2012,Boy,Mike,NA,NA
2012,Boy,Mikel,NA,NA
2012,Boy,Mikolaj,3,403
2012,Boy,Miles,NA,NA
2012,Boy,Millar,NA,NA
2012,Boy,Miller-Jack,NA,NA
2012,Boy,Milo,8,231
2012,Boy,Ming,NA,NA
2012,Boy,Mingsohang,NA,NA
2012,Boy,Mitchell,NA,NA
2012,Boy,Moeen,NA,NA
2012,Boy,Mohammed,3,403
2012,Boy,Morgan,7,247
2012,Boy,Muhammad,5,311
2012,Boy,Munyaradzi,NA,NA
2012,Boy,Murray,NA,NA
2012,Boy,Mykolas,NA,NA
2012,Boy,Myles,8,231
2012,Boy,Mylo,3,403
2012,Boy,Nadeems,NA,NA
2012,Boy,Naidas,NA,NA
2012,Boy,Najus,NA,NA
2012,Boy,Naoise,3,403
2012,Boy,Naoise-Colla,NA,NA
2012,Boy,Natan,3,403
2012,Boy,Nataniel,4,346
2012,Boy,Nate,NA,NA
2012,Boy,Nathan,84,33
2012,Boy,Nathanael,NA,NA
2012,Boy,Nathaniel,8,231
2012,Boy,Nathen,NA,NA
2012,Boy,Naveed,NA,NA
2012,Boy,Neasan,NA,NA
2012,Boy,Ned,3,403
2012,Boy,Neil,6,273
2012,Boy,Neilas,NA,NA
2012,Boy,Neill,NA,NA
2012,Boy,Nejus,NA,NA
2012,Boy,Nelson,NA,NA
2012,Boy,Nemo,NA,NA
2012,Boy,Neng,NA,NA
2012,Boy,Nerijus,NA,NA
2012,Boy,Nevin,NA,NA
2012,Boy,Niadh,NA,NA
2012,Boy,Nial,NA,NA
2012,Boy,Niall,46,74
2012,Boy,Nicholas,10,204
2012,Boy,Nicky,NA,NA
2012,Boy,Nico,NA,NA
2012,Boy,Nicolas,4,346
2012,Boy,Nikas,NA,NA
2012,Boy,Nikita,3,403
2012,Boy,Nikodem,NA,NA
2012,Boy,Nikola,NA,NA
2012,Boy,Nikolas,NA,NA
2012,Boy,Nirav,NA,NA
2012,Boy,Nivaan,NA,NA
2012,Boy,Nkonyeasua,NA,NA
2012,Boy,Noa,NA,NA
2012,Boy,Noah,171,10
2012,Boy,Noel,4,346
2012,Boy,Nojus,6,273
2012,Boy,Norbert,NA,NA
2012,Boy,Norrie,NA,NA
2012,Boy,Nyloh,NA,NA
2012,Boy,Odhin,NA,NA
2012,Boy,Odhran,60,52
2012,Boy,Odran,NA,NA
2012,Boy,Oisin,106,22
2012,Boy,Oisin-Barra,NA,NA
2012,Boy,Oistin,NA,NA
2012,Boy,Olaf,NA,NA
2012,Boy,Oli,NA,NA
2012,Boy,Olibhear,NA,NA
2012,Boy,Oliver,141,14
2012,Boy,Oliver-James,NA,NA
2012,Boy,Olivier,7,247
2012,Boy,Oliwier,4,346
2012,Boy,Ollie,58,54
2012,Boy,Ollie-Jac,NA,NA
2012,Boy,Ollie-Martin,NA,NA
2012,Boy,Olly,35,91
2012,Boy,Omar,NA,NA
2012,Boy,Oran,22,125
2012,Boy,Oreian,NA,NA
2012,Boy,Orin,NA,NA
2012,Boy,Orrin,NA,NA
2012,Boy,Orry,NA,NA
2012,Boy,Oscaire,NA,NA
2012,Boy,Oscar,51,64
2012,Boy,Osian,NA,NA
2012,Boy,Oskar,10,204
2012,Boy,Oskaras,NA,NA
2012,Boy,Otis,NA,NA
2012,Boy,Owen,31,101
2012,Boy,Ozhan,NA,NA
2012,Boy,Pablo,NA,NA
2012,Boy,Pacey,NA,NA
2012,Boy,Paddy,NA,NA
2012,Boy,Padraic,NA,NA
2012,Boy,Padraig,19,142
2012,Boy,Paedar,NA,NA
2012,Boy,Paraic,NA,NA
2012,Boy,Parker,3,403
2012,Boy,Patrick,103,24
2012,Boy,Patrik,NA,NA
2012,Boy,Patryk,8,231
2012,Boy,Paudi,NA,NA
2012,Boy,Paudie,NA,NA
2012,Boy,Paul,21,133
2012,Boy,Paulas,NA,NA
2012,Boy,Pauraic,NA,NA
2012,Boy,Pauric,4,346
2012,Boy,Pawan,NA,NA
2012,Boy,Pawel,4,346
2012,Boy,Peadair,NA,NA
2012,Boy,Peadar,9,217
2012,Boy,Pearce,6,273
2012,Boy,Pearse,27,112
2012,Boy,Perry,NA,NA
2012,Boy,Peter,38,85
2012,Boy,Phearse,NA,NA
2012,Boy,Phelim,NA,NA
2012,Boy,Philip,9,217
2012,Boy,Philip-Junior,NA,NA
2012,Boy,Phillip,3,403
2012,Boy,Phin,NA,NA
2012,Boy,Phoenix,NA,NA
2012,Boy,Piaras,4,346
2012,Boy,Pierce,NA,NA
2012,Boy,Pijus,NA,NA
2012,Boy,Piotr,NA,NA
2012,Boy,Pj,NA,NA
2012,Boy,Podhraig,NA,NA
2012,Boy,Podraig,NA,NA
2012,Boy,Pol,NA,NA
2012,Boy,Polat,NA,NA
2012,Boy,Porter,NA,NA
2012,Boy,Prabhav,NA,NA
2012,Boy,Pranav,NA,NA
2012,Boy,Pranith,NA,NA
2012,Boy,Presley,NA,NA
2012,Boy,Preston,8,231
2012,Boy,Preztyn,NA,NA
2012,Boy,Prince,NA,NA
2012,Boy,Quentin,NA,NA
2012,Boy,Quin,NA,NA
2012,Boy,Quinn,3,403
2012,Boy,Rabbie,NA,NA
2012,Boy,Racheen,NA,NA
2012,Boy,Rafael,NA,NA
2012,Boy,Rafe,NA,NA
2012,Boy,Rafferty,NA,NA
2012,Boy,Rahil,NA,NA
2012,Boy,Ralph,7,247
2012,Boy,Randal,NA,NA
2012,Boy,Ranon,NA,NA
2012,Boy,Raoul,NA,NA
2012,Boy,Raphael,NA,NA
2012,Boy,Raurai,NA,NA
2012,Boy,Ray,NA,NA
2012,Boy,Rayan,NA,NA
2012,Boy,Raymond,4,346
2012,Boy,Recko,NA,NA
2012,Boy,Reece,36,89
2012,Boy,Reece-Anthony,NA,NA
2012,Boy,Reegan,NA,NA
2012,Boy,Reese,NA,NA
2012,Boy,Regan,4,346
2012,Boy,Reggie,NA,NA
2012,Boy,Rehan,NA,NA
2012,Boy,Reilly,3,403
2012,Boy,Reily,NA,NA
2012,Boy,Reiss,NA,NA
2012,Boy,Rejus,NA,NA
2012,Boy,Remy,NA,NA
2012,Boy,Ren,NA,NA
2012,Boy,Reon,NA,NA
2012,Boy,Reuben,56,57
2012,Boy,Rex,NA,NA
2012,Boy,Rhilan,NA,NA
2012,Boy,Rhyan,NA,NA
2012,Boy,Rhylan,5,311
2012,Boy,Rhylee,NA,NA
2012,Boy,Rhylie,NA,NA
2012,Boy,Rhyon,NA,NA
2012,Boy,Rhys,45,78
2012,Boy,Rian,18,147
2012,Boy,Ricardo,NA,NA
2012,Boy,Ricco,NA,NA
2012,Boy,Richard,10,204
2012,Boy,Richie,NA,NA
2012,Boy,Ricky,NA,NA
2012,Boy,Riely,NA,NA
2012,Boy,Riley,184,9
2012,Boy,Riley-Joe,NA,NA
2012,Boy,Rio,9,217
2012,Boy,Rioghan,NA,NA
2012,Boy,Rivan,NA,NA
2012,Boy,River,NA,NA
2012,Boy,Rizwan,NA,NA
2012,Boy,Roan,4,346
2012,Boy,Robbie,18,147
2012,Boy,Robby,NA,NA
2012,Boy,Robert,34,94
2012,Boy,Robin,5,311
2012,Boy,Robinho,NA,NA
2012,Boy,Rocco,6,273
2012,Boy,Rodai,NA,NA
2012,Boy,Rodel,NA,NA
2012,Boy,Rodrigo,NA,NA
2012,Boy,Rogan,NA,NA
2012,Boy,Rohan,4,346
2012,Boy,Rojus,NA,NA
2012,Boy,Rokas,4,346
2012,Boy,Rolex,NA,NA
2012,Boy,Roman,5,311
2012,Boy,Romeo,NA,NA
2012,Boy,Rommel,NA,NA
2012,Boy,Ronan,77,40
2012,Boy,Ronin,3,403
2012,Boy,Ronnie,NA,NA
2012,Boy,Rory,69,44
2012,Boy,Ross,17,156
2012,Boy,Rossa,4,346
2012,Boy,Rowan,6,273
2012,Boy,Ruadhan,4,346
2012,Boy,Ruadhri,NA,NA
2012,Boy,Ruairi,46,74
2012,Boy,Ruan,5,311
2012,Boy,Ruari,5,311
2012,Boy,Ruaridh,NA,NA
2012,Boy,Ruban,NA,NA
2012,Boy,Ruben,6,273
2012,Boy,Rubin,NA,NA
2012,Boy,Ruchit,NA,NA
2012,Boy,Rudi,5,311
2012,Boy,Rudy,5,311
2012,Boy,Rueben,NA,NA
2012,Boy,Rui,NA,NA
2012,Boy,Ruien,NA,NA
2012,Boy,Ruolin,NA,NA
2012,Boy,Rusiate,NA,NA
2012,Boy,Russell,NA,NA
2012,Boy,Ryan,185,8
2012,Boy,Ryan-Steven,NA,NA
2012,Boy,Rye,NA,NA
2012,Boy,Rylan,7,247
2012,Boy,Ryland,NA,NA
2012,Boy,Rylee,8,231
2012,Boy,Rylee-Jay,NA,NA
2012,Boy,Ryley,9,217
2012,Boy,Rylie,3,403
2012,Boy,Rylnn,NA,NA
2012,Boy,Rytis,NA,NA
2012,Boy,Saim,NA,NA
2012,Boy,Sam,47,70
2012,Boy,Sami,NA,NA
2012,Boy,Samir,NA,NA
2012,Boy,Samuel,69,44
2012,Boy,Santino,NA,NA
2012,Boy,Saran,NA,NA
2012,Boy,Sarid,NA,NA
2012,Boy,Saul,8,231
2012,Boy,Savio,NA,NA
2012,Boy,Scott,21,133
2012,Boy,Se,4,346
2012,Boy,Seaghan,NA,NA
2012,Boy,Seamus,12,186
2012,Boy,Sean,76,41
2012,Boy,Sean-James,NA,NA
2012,Boy,Sean-Og,NA,NA
2012,Boy,Sean-Patrick,NA,NA
2012,Boy,Sean-Paul,NA,NA
2012,Boy,Seanach,NA,NA
2012,Boy,Seanan,NA,NA
2012,Boy,Seancasey,NA,NA
2012,Boy,Seanie,NA,NA
2012,Boy,Seb,NA,NA
2012,Boy,Sebastian,15,167
2012,Boy,Sebastien,NA,NA
2012,Boy,Seeley,NA,NA
2012,Boy,Seiji,NA,NA
2012,Boy,Seimi,NA,NA
2012,Boy,Senan,18,147
2012,Boy,Seoirse,NA,NA
2012,Boy,Sepp,NA,NA
2012,Boy,Sercan,NA,NA
2012,Boy,Sergiusz,NA,NA
2012,Boy,Setanta,NA,NA
2012,Boy,Seth,26,115
2012,Boy,Sevie,NA,NA
2012,Boy,Shan,NA,NA
2012,Boy,Shane,28,109
2012,Boy,Shaun,3,403
2012,Boy,Shauney,NA,NA
2012,Boy,Shawn,NA,NA
2012,Boy,Shay,29,106
2012,Boy,Shayne,3,403
2012,Boy,Shea,84,33
2012,Boy,Shea-Pearse,NA,NA
2012,Boy,Sheldin,NA,NA
2012,Boy,Shelton,NA,NA
2012,Boy,Siddharth,NA,NA
2012,Boy,Sidney,NA,NA
2012,Boy,Silas,NA,NA
2012,Boy,Simas,3,403
2012,Boy,Simon,7,247
2012,Boy,Simonjay,NA,NA
2012,Boy,Sivan,NA,NA
2012,Boy,Skyler,NA,NA
2012,Boy,Smayan,NA,NA
2012,Boy,Sofien,NA,NA
2012,Boy,Sol,NA,NA
2012,Boy,Somhairle,NA,NA
2012,Boy,Sonni,NA,NA
2012,Boy,Sonny,5,311
2012,Boy,Sorin,NA,NA
2012,Boy,Soteras,NA,NA
2012,Boy,Souhardya,NA,NA
2012,Boy,Spencer,4,346
2012,Boy,Srivas,NA,NA
2012,Boy,Stanislaw,NA,NA
2012,Boy,Stanley,NA,NA
2012,Boy,Stefan,7,247
2012,Boy,Stephan,NA,NA
2012,Boy,Stephen,23,120
2012,Boy,Stephen-Og,NA,NA
2012,Boy,Steven,6,273
2012,Boy,Stevie,NA,NA
2012,Boy,Stevie-James,NA,NA
2012,Boy,Stewart,NA,NA
2012,Boy,Stiofan,NA,NA
2012,Boy,Storm,NA,NA
2012,Boy,Struan,NA,NA
2012,Boy,Stuart,NA,NA
2012,Boy,Sven,NA,NA
2012,Boy,Syd,NA,NA
2012,Boy,Syed,NA,NA
2012,Boy,Sylwester,NA,NA
2012,Boy,Sze,NA,NA
2012,Boy,Szymon,5,311
2012,Boy,Tadas,NA,NA
2012,Boy,Tadhg,7,247
2012,Boy,Tahmid,NA,NA
2012,Boy,Tai-Reece,NA,NA
2012,Boy,Taigh,NA,NA
2012,Boy,Tajus,3,403
2012,Boy,Tannor,NA,NA
2012,Boy,Tarik,NA,NA
2012,Boy,Tariq,NA,NA
2012,Boy,Tauras,NA,NA
2012,Boy,Taylor,19,142
2012,Boy,Taylor-James,NA,NA
2012,Boy,Taylor-Lee,NA,NA
2012,Boy,Tayo,NA,NA
2012,Boy,Te-Jai,NA,NA
2012,Boy,Teanno,NA,NA
2012,Boy,Tearlach,NA,NA
2012,Boy,Ted,5,311
2012,Boy,Teddi,NA,NA
2012,Boy,Teddie,NA,NA
2012,Boy,Tedford,NA,NA
2012,Boy,Tee-Jay,NA,NA
2012,Boy,Tei,NA,NA
2012,Boy,Tejas,NA,NA
2012,Boy,Tejay,NA,NA
2012,Boy,Temen,NA,NA
2012,Boy,Tendai,NA,NA
2012,Boy,Terence,4,346
2012,Boy,Terrance,NA,NA
2012,Boy,Terry,3,403
2012,Boy,Teyo,NA,NA
2012,Boy,Thaddaeus,NA,NA
2012,Boy,Thai,NA,NA
2012,Boy,Theo,18,147
2012,Boy,Theodore,NA,NA
2012,Boy,Thiago,NA,NA
2012,Boy,Thomas,141,14
2012,Boy,Thomas-James,NA,NA
2012,Boy,Thomas-John,NA,NA
2012,Boy,Thomson,NA,NA
2012,Boy,Tiarnan,16,161
2012,Boy,Tiernan,36,89
2012,Boy,Tilson,NA,NA
2012,Boy,Tim,3,403
2012,Boy,Timas,NA,NA
2012,Boy,Timofej,NA,NA
2012,Boy,Timothy,10,204
2012,Boy,Timur,3,403
2012,Boy,Titus,NA,NA
2012,Boy,Tj,NA,NA
2012,Boy,Tobey,NA,NA
2012,Boy,Tobias,9,217
2012,Boy,Tobiasz,NA,NA
2012,Boy,Toby,19,142
2012,Boy,Todd,NA,NA
2012,Boy,Tola,NA,NA
2012,Boy,Tom,47,70
2012,Boy,Tomas,28,109
2012,Boy,Tomasz,3,403
2012,Boy,Tomi,NA,NA
2012,Boy,Tommy,29,106
2012,Boy,Tommy-Lee,NA,NA
2012,Boy,Tony,9,217
2012,Boy,Torin,NA,NA
2012,Boy,Travis,9,217
2012,Boy,Tre,NA,NA
2012,Boy,Trevor,NA,NA
2012,Boy,Trey,NA,NA
2012,Boy,Tristan,15,167
2012,Boy,Troy,5,311
2012,Boy,Truan,NA,NA
2012,Boy,Trystin,NA,NA
2012,Boy,Turan,NA,NA
2012,Boy,Turlach,NA,NA
2012,Boy,Turlough,NA,NA
2012,Boy,Ty,4,346
2012,Boy,Tye,NA,NA
2012,Boy,Tyler,103,24
2012,Boy,Tyler-James,NA,NA
2012,Boy,Tymon,3,403
2012,Boy,Tymoteusz,3,403
2012,Boy,Tynan,NA,NA
2012,Boy,Tyreece,NA,NA
2012,Boy,Tyron,NA,NA
2012,Boy,Tytus,NA,NA
2012,Boy,Uate,NA,NA
2012,Boy,Ugnius,NA,NA
2012,Boy,Ultan,3,403
2012,Boy,Umut,NA,NA
2012,Boy,Uriah,NA,NA
2012,Boy,Vakaris,NA,NA
2012,Boy,Valan,NA,NA
2012,Boy,Valdini,NA,NA
2012,Boy,Victor,3,403
2012,Boy,Vincent,8,231
2012,Boy,Vincent-Gabriel,NA,NA
2012,Boy,Vinn,NA,NA
2012,Boy,Vinnie,NA,NA
2012,Boy,Vinny,NA,NA
2012,Boy,Vladimir,NA,NA
2012,Boy,Vytis,NA,NA
2012,Boy,Wan,NA,NA
2012,Boy,Wayne,NA,NA
2012,Boy,Wesley,NA,NA
2012,Boy,Wiktor,NA,NA
2012,Boy,Will,11,191
2012,Boy,William,73,42
2012,Boy,Wilson,NA,NA
2012,Boy,Wolfe,NA,NA
2012,Boy,Wyatt,NA,NA
2012,Boy,Xac,NA,NA
2012,Boy,Xavier,NA,NA
2012,Boy,Xi,NA,NA
2012,Boy,Xian,NA,NA
2012,Boy,Xiang-Yi,NA,NA
2012,Boy,Xiao,NA,NA
2012,Boy,Yao,NA,NA
2012,Boy,Yasin,NA,NA
2012,Boy,Ye,NA,NA
2012,Boy,Yousaf,NA,NA
2012,Boy,Yousef,NA,NA
2012,Boy,Yu,NA,NA
2012,Boy,Yuran,NA,NA
2012,Boy,Yusuf,4,346
2012,Boy,Yuvaan,NA,NA
2012,Boy,Zac,22,125
2012,Boy,Zach,46,74
2012,Boy,Zachari,NA,NA
2012,Boy,Zachariah,5,311
2012,Boy,Zachary,28,109
2012,Boy,Zachery,NA,NA
2012,Boy,Zack,15,167
2012,Boy,Zackari,NA,NA
2012,Boy,Zackery,NA,NA
2012,Boy,Zain,3,403
2012,Boy,Zak,11,191
2012,Boy,Zakariya,NA,NA
2012,Boy,Zakri,NA,NA
2012,Boy,Zander,NA,NA
2012,Boy,Zane,NA,NA
2012,Boy,Zayn,NA,NA
2012,Boy,Zayne,NA,NA
2012,Boy,Ze,NA,NA
2012,Boy,Zechariah,NA,NA
2012,Boy,Zhekai,NA,NA
2012,Boy,Zhen,NA,NA
2012,Boy,Zheng,NA,NA
2012,Boy,Zhiyuan,NA,NA
2012,Boy,Zi,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
2012,Boy,NA,NA,NA
