details_url,name,website,year_501c3,year_fiscal_sponsor,n_sponsored,fiscal_sponsorship_fee_description,eligibility_criteria,project_types,services,fiscal_sponsorship_model,description
https://fiscalsponsordirectory.org/?page_id=6063,Blue Earth Alliance,www.blueearth.org/,1996,1996,25,8% administrative fee,Aligned mission values|Other: https://www.blueearth.org/submission-guidelines/,Other: Documentary projects about critical environmental and social issues.,Other: Mentoring and publicity,"Model A, Direct","Blue Earth Alliance offers fiscal sponsorship to documentary projects that align with our mission. As a nonprofit organization with 501(c)(3) status, Blue Earth Alliance is eligible to receive grants and tax-deductible contributions from private foundations, individuals or other entities. We extend that exempt status to accepted project photographers, allowing them to seek such grants and tax-deductible donations. Blue Earth Alliance sponsors documentary projects that educate the public about critical environmental and social issues."
https://fiscalsponsordirectory.org/?page_id=5722,Boise Film Foundation,boisefilmfoundation.org,2009,2016,4,We charge 6% of the funds raised for the film project.,Aligned mission values|Geographic: Idaho,Arts and culture,Insurance|Organizational development|Tax reporting|Other: BFF handles grant submissions and provides project oversight.,"Model C, Preapproved Grant Relationship","The Boise Film Foundation, Idaho’s only media arts resource and service organization, seeks to support more film production in the state of Idaho.It provides the community with exhibitions, access to technology and resources, ongoing educational offerings and promotes film as a means of economic development by engaging Idaho’s residents and fostering their art."
https://fiscalsponsordirectory.org/?page_id=4178,Boston Dance Alliance,www.bostondancealliance.org,1994,2006,49,Must be an Organizational BDA member ($85-$300 depending on size of project’s annual budget); then administrative fees range from 5%-10% depending on the size and type of donation.,Aligned mission values|Geographic|Type of service,Arts and culture|Festivals and events: Must have dance component; some New England but non-Boston projects are eligible on case-by-case basis.,"Receiving property and stock donations|Tax reporting|Other: Dance artists in the Boston area are eligible to use BDA fiscal sponsorship to accept donations and grants, and receive access to resources, discounts and other benefits. Some organizational development is part of BDA’s services model but is not limited to sponsees.","Model C, Preapproved Grant Relationship","Boston Dance Alliance builds capacity for dance by identifying and creating shared resources, information, and productive partnerships to help dance flourish across the Boston metropolitan area and New England region. We are an independent service organization representing dancers, choreographers, teachers, presenters, allied arts and cultural professionals, arts journalists and scholars, wellness and health providers, and dance enthusiasts brought together across dance genres and geographies. BDA strives to increase cultural equity and access to dance for diverse communities."
https://fiscalsponsordirectory.org/?page_id=601,Boulder County Arts Alliance,www.bouldercountyarts.org,1966,1992,60,"Membership fee is $30 annually for individuals, graduated scale for organizations, plus a one-time application fee of $50. BCAA retains 5%of funds that are raised through fiscal sponsorship.",Aligned mission/values|Other: Ability to demonstrate fiscal responsibility. Ability to complete project. Membership in organization.,Arts and culture,Other: Receiving and disbursing funds. Nonlegal technical assitance.,NA,"BCAA promotes and supports artists and cultural organizations throughout Boulder County by: 1) Providing money, time, expertise and opportunities to the arts and cultural community. 2) Facilitating communication and cooperation among artists, audiences and art agencies. 3) Acting as an advocate for arts and culture."
https://fiscalsponsordirectory.org/?page_id=11629,Broncos Kitchen Foundation,www.broncoskitchenfoundation.org,2021,2021,3,Up to 10% of grant awarded to charity.,Aligned mission values|Only projects located in our state or region|Type of service|Has an advisory group|Minimum budget|No government funding,Arts and culture|Economic development|Faith-based/religious|Food insecurity/Nutrition|People or communities of color/minorities,Bill paying|Bookkeeping/accounting|Human resource management|Office space|Organizational development,"Model C, Preapproved Grant Relationship","Broncos Kitchen Foundation, established as a 501(c)(3) nonprofit corporation to serve as a fiscal sponsor for Broncos Kitchen and Kalamazoo Black History Museum, supports preselected charities that focus on food insecurity on college campuses and on projects that promote cultural diversity."
https://fiscalsponsordirectory.org/?page_id=825,Brooklyn Arts Council,www.brooklynartscouncil.org,1970,1996,30,6%,"Type of service: Brooklyn Arts Council’s Arts+ Innovation Incubator program supports individuals and emerging organizations whose arts and culture projects have strong artistic merit: artistic projects (in any discipline) undertaken by Brooklyn-based individual artists or collectives that take place in Brooklyn or elsewhere; artistic projects undertaken by individual artists or collectives that are not Brooklyn-based, but take place in Brooklyn or benefit Brooklyn residents; activities of Brooklyn-based cultural organizations in the process of incorporating as nonprofits; specific cultural projects undertaken by for-profit organizations that are nonprofit in nature and demonstrate strong benefit to Brooklyn residents. Student projects are not eligible.|Minimum budget: $5,000|Other: Application deadlines: March 30, June 30, September 30, December 31",Arts and culture: specific projects by individual artists or arts groups forming as non-profits,"Other: Accepting tax-deductible contributions from foundations, corporations, government agencies and individuals; sending tax acknowledgment letters; assistance tracking grant reporting obligations and deadlines; accepting credit card contributions from donors through our website (includes additional processing fees); consultation on project management and development, including fundraising guidance through reviews of fundraising plans and proposals; on a case-by-case basis, providing additional promotional assistance through our digital communications; connecting leaders of fiscally sponsored projects to the many other programs and services we offer.","Model C, Preapproved Grant Relationship","Brooklyn Arts Council’s mission is to act as a coordinating, educational, and service organization to promote and encourage the knowledge, appreciation, and practices of the arts through public educational and cultural activities, and to provide support and services to artists and arts organizations. BAC gives grants, presents free and affordable arts events, trains artists and arts professionals, teaches students, incubates new projects and promotes artists and cultural groups across our borough. As Brooklyn’s cultural anchor since 1966, BAC has also been the catalyst helping the arts community grow. We continually evaluate and evolve what we do to meet the changing times, and keep our commitment to community engagement, diversity, and inclusion when it comes to the arts in our borough."
https://fiscalsponsordirectory.org/?page_id=13340,"Brown Girl Wellness, Inc.",NA,NA,NA,NA,NA,,,,,NA
https://fiscalsponsordirectory.org/?page_id=443,"Buddhist Film Foundation, Inc.",www.buddhistfilmfoundation.org,2000,2001,20,"3% to 10%, depending on scale of the project and number of services provided","Aligned mission/values|Type of service|Other: Project must be a media production or project with subject, location or key creatives identified with Buddhist issues/ideas or implications. Project must demonstrate that it is not primarily a commercial undertaking (i.e., for profit).",Arts and culture,"Organizational development|Other: Technical assistance: development strategies, draft reviews, personnel recommendations, distribution and promotion strategies, strategic alliances, budget reviews, community outreach programs.",NA,"BFF is a nonprofit arts organization dedicated to supporting, archiving, preserving, developing and promoting motion pictures that have Buddhist subjects, writers/directors or implications. BFF produces the International Buddhist Film Festival, operates the Festival Media distribution service, and is developing Buddhist Film Channel, an international TVOD platform."
https://fiscalsponsordirectory.org/?page_id=936,"The Carla Rose Foundation, Inc.",carlarosefoundation.org,2014,2015,16,There is a $150 submission fee and we take 10%-15% of all funds that passes through us depending on the size of the project for administrative costs.,"Geographic: Especially South Carolina, North Carolina, Georgia, but accept applications for sponsorship nationwide","Arts and culture|Children, youth and families|Drug treatment|Education|Health/nutrition|Housing|International development|Mental health|Social services|Transportation|Women|Other: We sponsor diagnostic, treatment, and referral projects.",Auditing|Bill paying|Bookkeeping/accounting|Tax reporting,"Model C, Preapproved Grant Relationship|Model E, Supporting Organization",We are a 501c3 tax exempt organization that has primarily been successful at assisting the community in the cost of treatment for their diseases. We are committed to the health and total wellbeing of people as a whole.
https://fiscalsponsordirectory.org/?page_id=8564,CascadiaNow!,cascadianow.org,2015,2015,12,15% on revenues,"Aligned mission values|Geographic: Projects with an aligned mission serving communities in or from Washington, Oregon, Northern California, Idaho, Montana and Alaska.","Arts and culture|Children, youth and families|Disaster relief|Economic development|Education|Environment/sustainable growth|Festivals and events|Health/nutrition|Housing|People or communities of color/minorities|Social services|Veterans|Women|Youth development|Other: We are an philanthropic incubator for grassroots, community-centered projects. We provide tools, guidance and services so that all Cascadians can develop and deliver solutions that meet the needs of their communities at all scales.","Bill paying|Bookkeeping/accounting|Computer IT|Human resource management|Insurance|Organizational development|Payroll|Tax reporting|Administrative structure (bookkeeping, payroll, etc.), customized donation forms and donor tracking, strategic planning, publicity, fundraising, event, volunteer recruitment, and transitioning to an independent 501(c)3 coaching, learning and networking opportunities, web and social media visibility","Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship|Most of our projects are Model A and we prefer this model. We do consider Model B and C, depending on staff capacity.",A positive social movement for an inclusive and unified Pacific Northwest with a recognizable culture of bioregional sustainability.
https://fiscalsponsordirectory.org/?page_id=2994,Center for Community Stewardship,www.community-stewardship.org,2002,2009,65,9% fiscal sponsor fee; 12% for government funds,"Geographic: Madison, Wisconsin|Has an advisory group: We require 2 advisory board members","Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Festivals and events|Health/nutrition|Housing|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Women|Youth development",Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Organizational development|Payroll|Tax reporting,"Model A, Direct Project","Our mission is to energize and facilitate individuals and groups to be active in matters that affect their lives, cultivating collaborative conversations about visions and activities that can make their community a more wonderful place. We do this through fiscal sponsorship and facilitation support and training."
https://fiscalsponsordirectory.org/?page_id=713,Center for Independent Documentary Inc.,www.documentaries.org,1981,1983,123,5% of all funds raised that come to our organization for the project.,"Aligned mission/values|Type of service|Other: Ability of the project director, strength of the idea.","Other: We are involved in the production of documentary programs that cover issues related to many of the areas listed above. In addition to the films themselves, we usually mount a public outreach campaign that engages many different constituencies related to those issues. We are involved in the production of documentary programs that cover issues related to many of the areas listed above. In addition to the films themselves, we usually mount a public outreach campaign that engages many different constituencies related to those issues.","Other: The CID staff, Executive Director Susi Walsh and Director of Operations Mira Simon provide support during every stage of a project’s life. During development, we work closely with filmmakers to help them develop their budgets and strategize around fundraising. We provide detailed feedback on grant proposals, pitch decks and other fundraising materials with the goal of helping filmmakers crystallize their ideas and articulate them in compelling ways. During production we offer technical and creative support, connect filmmakers with vendors and organize work-in-progress screenings. We advise filmmakers as they navigate distribution and help them to craft powerful outreach and engagement campaigns. In addition, CID oversees the finances and manages the bookkeeping for each project. We pay vendors directly and closely track all expenses and income, providing filmmakers with weekly financial reports.",NA,"The Center for Independent Documentary was founded in 1981 with a mission to create media that address the profound challenges in our world by collaborating with independent artists whose unique vision and storytelling spark viewer engagement at both the personal and community level. Our partnerships with filmmakers from all over the United States have resulted in the creation of more than 350 films that have been seen on PBS, HBO and at the Sundance Film Festival (among others), and that have earned numerous awards from Emmy‘s to Peabody’s."
https://fiscalsponsordirectory.org/?page_id=8060,Center for Social Change,4socialchange.org,2014,2015,15,Model A: 8%-10%. Model C: 6%-7%,Aligned mission values|Geographic: South Florida community|Type of service|Has an advisory group: 3 members|Other: A well-written strategic plan,"Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Festivals and events|Health/nutrition|Housing|International development|Mental health|People or communities of color/minorities|Social services|Transportation|Veterans|Women|Youth development",Bill paying|Bookkeeping/accounting|Computer IT|Human resource management|Insurance|Legal services|Office space|Organizational development|Payroll|Tax reporting|Other: Please view this link for additional information: 4socialchange.org/fiscal-sponsorship-at-c4sc/,"Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship|Model F, Technical Assistance","The Center for Social Change is a nonprofit, shared co-working space. Its mission is to amplify the impact of changemakers by promoting growth, collaboration and wellness through shared resources and innovative programming. Our vision is to inspire change in every community. The Center exists to provide a positive, happy, inspiring and comfortable space for changemakers, as individuals and as organizations, to connect, collaborate, learn and grow."
https://fiscalsponsordirectory.org/?page_id=1144,Center for Transformative Action,www.centerfortransformativeaction.org,1972,1972,25,"We charge a percentage fee of 8-10.5% of revenues for Model A, and 4-8% of revenues for Model C.","Aligned mission/values: transformative social change|Geographic: Whether Model A or Model C, project must be located in New York State, although programming can occur outside the state. Project must have a charitable purpose aligned with CTA’s mission, and manifest the principles of Transformative Action through its programming and/or organizational approach. Project must demonstrate an innovative approach to addressing a social issue. A Model A Project does not need 501(c)3 status for proposed work under CTA. A Model C project must be incorporated in New York State as a nonprofit and be preparing to apply for 501(c)3 status.|Has an advisory group",Arts and culture: transformation through the arts|Education|Environment/sustainable growth|Political advocacy/social justice|Other: alternative media and information,"Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Organizational development|Payroll|Receiving property and stock donations|Tax reporting|Other: Visibility on CTA publicity materials, including website, social media, email newsletter, and print materials.","Model A, Direct Project|Model C, Preapproved Grant Relationship","The Center for Transformative Action is an alliance of individuals and organizations inspired by principles of nonviolence and committed to bold action for justice, sustainability and peace. Our center supports change-makers with the tools to build thriving, inclusive communities that work for everyone. We serve our member organizations, the public and Cornell University by offering educational programs and strategic organizational resources."
https://fiscalsponsordirectory.org/?page_id=447,Center for Volunteer and Nonprofit Leadership,www.cvnl.org,1964,NA,5,"typically range from 10%-15% of gross receipts, depending on services provided, the size of the project, and the complexity of project’s funding sources.","Aligned mission/values|Preference to those based in Northern California|Have an advisory group of at least three individuals|Other: Responsive to current or ongoing community needs; have a clear and compelling written plan to effectively address the needs; have initial funding and a plan for ongoing support; anticipated annual gross receipts of at least $250,000; complete an application (on website)","Arts and culture|Children, youth and families|Disaster relief|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Festivals and events|Health/nutrition|Housing|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Women|Youth development","Bill paying|Bookkeeping/accounting|Computer IT: limited|Human resource management|Insurance at additional cost|Legal services: as needed and at additional cost|Office space: at additional cost|Organizational, professional and leadership development (additional charge may apply)|Payroll|Receiving property and stock donations","Model A, Direct Project|Model C, Preapproved Grant Relationship","Since 1964, CVNL has advanced nonprofits and volunteerism by strengthening leadership, encouraging innovation, and empowering individuals in their communities. We work with aspiring and established leaders to help them build the skills and connections that can take their impact to the next level. We offer programs that support nonprofits and volunteers, including Learning & Leadership programs and training, executive search, customized consulting solutions, volunteer matching and corporate engagement. Heart of Marin™, Heart of Napa™, and Heart of Sonoma County events support nonprofits of every size and mission through recognition and cash awards. Other programs and services include the Sonoma County Human Race, Secret Santa, Court Referral Program and Paratransit. We provide disaster preparedness training and serve as an Emergency Volunteer Center, overseeing spontaneous volunteers and donations for Napa, Marin, Sonoma and Solano Counties."
https://fiscalsponsordirectory.org/?page_id=12360,CENTER Santa Fe,visitcenter.org/blue-earth-sponsorship/,1994,1994,4,"General fee: $70 CENTER members, $80 non-members. Early bird application fee: $60 CENTER members, $70 non-members.
Applications for the CENTER’s 2023 Blue Earth Fiscal Sponsorship are open through March 15, 2023. Access the discounted application fees through February 15, 2023.",Aligned mission values|Other: Please review the Important Considerations on our webpage prior to applying.,"Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Faith-based/religious|Food insecurity/Nutrition|Health|Homelessness|Housing|International development|LGBTQ|Mental health|Open space/Parks|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Veterans|Women|Youth development|Other: New in 2023 – CENTER is sponsoring documentary projects that educate the public about critical environmental and social issues and is primarily interested in work that is educational in nature. We will consider proposals of any geographic scope involving the photographic and motion picture mediums.",Bookkeeping/accounting|IT|Organizational development|Other :2023 Sponsorship package: 1-year sponsorship; Review Santa Fe admission; professional development seminars;|publication in LENSCRATCH; project presentation; inclusion in the CENTER Image Library & Archive,"Model D, Group Exemption","CENTER supports socially and environmentally engaged lens-based projects through education, public platforms, funding and partnerships. Characterized by a community of gifted and committed photographers, CENTER has proven for the last 29 years that it can help photographers and lens-based artists grow to their full potential. CENTER programs foster insights and actualizations that ripple and impact all involved by providing platforms where the creative impulse can be engaged and challenged."
https://fiscalsponsordirectory.org/?page_id=11562,Chabot-Las Positas Community College District,NA,NA,NA,NA,NA,,,,,NA
https://fiscalsponsordirectory.org/?page_id=5501,"The Chainges Fund, Inc",www.chaingesinc.org,2014,2015,2,$500,Aligned mission values,"Arts and culture|Children, youth and families|Drug treatment|Economic development|Education|Festivals and events|Health/nutrition|Housing|International development|Mental health|People or communities of color/minorities|Social services|Women|Youth Development Services",Auditing|Bookkeeping/accounting,"Model B, Independent Contractor Project","We curate, foster and inspire relationships between underrepresented groups and small businesses. We empower with life essentials. We uplift through mentorships and employment. We awaken by healing. Collaboratively, we will create change for generations to come."
https://fiscalsponsordirectory.org/?page_id=449,Chalice Oak Foundation,www.chaliceoak.org,2011,2013,2,8% of nongovernment funds raised. 12% of government funds raised.,"Aligned mission/values: values-based, inclusive furthering justice, peace and compassion|Has an advisory group: Or will form one","Children, youth and families|Economic development|Environment/sustainable growth|Faith-based/religious|People or communities of color/minorities|Political advocacy/social justice|Social services|Women|Youth development",Auditing|Bill paying|Bookkeeping/accounting|Insurance|Organizational development|Tax reporting,"Model C, Preapproved Grant Relationship","CHALICE OAK VISION The vision of Chalice Oak Foundation is to be a repository of energy and ideas — providing the means by which values-based community leaders can promote peace, justice and compassion in our world. We further envision ourselves as an umbrella under which those leaders’ projects can sprout, grow and thrive. CHALICE OAK MISSION It is our mission to offer the infrastructure, tools, training and resources required to promote effective nonprofit management, leadership development, grassroots organizing, and compassionate relations to those who embrace the spirit of our Vision. Chalice Oak Foundation … Equipping values-based community leaders to transform the world"
https://fiscalsponsordirectory.org/?page_id=4148,Chappy & Friends,ChappyandFriends.org,2017,2017,14,$120 annual membership fee plus 7.0% of grants and donations processed.,Aligned mission values: We seek projects dedicated to saving or improving the lives of any and all animals.,"Accept online donations with your unique url with no additional fee|Add a donate button to your website|Help fundraise with a goal tracker, a la Go Fund Me|Accept automatic, periodic donations|Accept noncash donations of food, supplies, etc.|Release funds at convenient, regular intervals","Model C, Preapproved Grant Relationship",NA,"Chappy & Friends ignites grassroots animal welfare projects by lending them our tax-exempt status for their individual fundraising purposes. We operate nationwide. Think of us as an “incubator” for those seeking to affect the animal kingdom in positive ways. We help those on the front lines of animal welfare to come into existence as Chappy & Friends’ projects, to grow, and to sustain themselves. We have a vision of thousands of grassroots groups rising up to respond to the abuse and suffering of animals across the United States. Current and recent projects: Companion and farm animal sanctuary; Show horse rehabilitation; shelter intervention; puppy mill advocacy; forensic veterinary investigator; potbelly pigs’ advocacy; rescue and adoption; pet foster program for dying humans. Potential projects: documentary film; “Friends of Shelter” programs; feral cats spay/neuter. Or, we love new ideas. Surprise us!"
https://fiscalsponsordirectory.org/?page_id=451,Charitable Ventures,www.charitableventuresoc.org,2007,2008,42,10%.,"Aligned mission/values: must provide a charitable benefit to the community|Geographic: Southern California|Has an advisory group|Minimum budget: $25,000 is the minimum deposit to open a fiscal sponsorship fund","Arts and culture|Children, youth and families|Education|Festivals and events|Health/nutrition|Housing|Mental health|People or communities of color/minorities|Political advocacy/social justice|Women|Youth development","Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Legal services|Payroll|Tax reporting|Other: Donor acknowledgements, financial statements, strategic planning, grants management — receiving, tracking and reporting on grant awards, incubation.","Model A, Direct Project|Model C, Preapproved Grant Relationship",Charitable Ventures fosters projects that make unique contributions to both the community and nonprofit sector. Charitable Ventures works with ALL stakeholders to strengthen communities and address critical social issues by: supporting collaborative regional efforts; incubating new ideas and supporting community projects; and providing practical and innovative consulting to nonprofits and foundations. Our vision is empowered communities where all stakeholders work together to solve critical social challenges through strategically coordinated efforts and resources.
https://fiscalsponsordirectory.org/?page_id=750,"Charity Music, Inc",www.charitymusic.org,2005,2007,6,"5% to 10% of all incoming funds, based on scope of project.","Aligned mission/values: Music, youth, military|Geographic: State of Michigan only|Type of service|Other: Active board member participation","Arts and culture|Children, youth and families: Homeless students|Disaster relief|Economic development|Festivals and events: Charity Music is an active member of the Michigan Festival and Events Association|Youth development",Auditing|Bill paying|Bookkeeping/accounting|Computer IT|Office space|Organizational development|Receiving property and stock donations,"Model A, Direct Project",Charity Music is a 501(c)(3) EIN 20-2155382 public charity whose mission is to provide musical instruments and entertainment to at-risk youth and our military.
https://fiscalsponsordirectory.org/?page_id=682,Chicago Filmmakers,www.chicagofilmmakers.org,1976,1980,10,Ranges from 5 to 7%,Aligned mission/values|Other: Finished films must be noncommercial in nature.,Other: Film productions,Auditing|Bookkeeping/accounting|Receiving property and stock donations,"Model C, Preapproved Grant Relationship","Chicago Filmmakers is a 36-year-old media arts organization that fosters the creation, appreciation and understanding of film and video as media for artistic and personal expression, as well as media of important social and community impact. Our mission is to provide an opportunity for artists to make films outside the mainstream marketplace, to distribute and exhibit this work, as well as to build audiences and to increase media attention for it. CF offers a range of programs, including workshops, networking events, screenings, film festivals, summer youth camps, equipment access and other services to independent filmmakers."
https://fiscalsponsordirectory.org/?page_id=453,Children’s Network of Solano County,www.childnet.org,1982,1998,2,10% of project budget,Aligned mission/values|Must serve families and children in Solano County,"Children, youth and families|Youth development|Other: Services that fit within our mission",Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Payroll|Tax reporting,"Model A, Direct Project","The Children’s Network was established in response to community demand for better oversight of children’s services. Our mission is to improve the lives of children in Solano County through education, advocacy, coordination of community services and community-based collaboratives. We work in deep collaboration with local parents, public agencies, community organizations and other partners to build a Solano County where every child and family is safe, healthy and thriving."
https://fiscalsponsordirectory.org/?page_id=4048,City Lore,www.citylore.org,1985,1988,10,5%,"Arts and culture|Children, youth and families|Education|Festivals and events|People or communities of color/minorities|Political advocacy/social justice|Women|Youth development",Auditing|Bill paying|Receiving property and stock donations,"Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship",NA,"City Lore’s mission is to foster New York City – and America’s – living cultural heritage through education and public programs. We document, present and advocate for New York City’s grassroots cultures to ensure their living legacy in stories and histories, places and traditions. We work in four cultural domains: urban folklore and history; preservation; arts education; and grassroots poetry traditions. In each of these realms, we see ourselves as furthering cultural equity and modeling a better world with projects as dynamic and diverse as New York City itself."
https://fiscalsponsordirectory.org/?page_id=676,"Clearwater Resource Conservation and Development Council, Inc.",www.clearwaterrcd.org,1990,1990,25,10% of project expenses,Aligned mission/values|Geographic,"Arts and culture|Children, youth and families|Economic development|Education|Environment/sustainable growth|Health/nutrition|Housing|Mental health|Social services|Transportation|Youth development",Auditing|Bill paying|Bookkeeping/accounting|Computer IT|Human resource management|Insurance|Office space|Organizational development|Tax reporting,"Model A, Direct Project|Model B, Independent Contractor Project|Model C, Preapproved Grant Relationship","The Clearwater RC&D Council’s mission is to provide leadership in building local collaborations for sustainable community and resource development that will improve the quality of life for residents of north-central Idaho. We provide the organizational structure, finance and administrative services, and expert guidance that helps nonprofit leaders succeed and grow creative solutions to natural resource and community development challenges."
https://fiscalsponsordirectory.org/?page_id=455,Cloud Forest Institute,www.cloudforest.org,1996,1998,84,12% administration fee. We use the fiscal sponsor grant agreement that is provided in Fiscal Sponsorship: 6 Ways to Do It Right and it is renewed annually. We send thank you letters to donors on behalf of the sponsored organization.,Aligned mission/values,"Arts and culture|Children, youth and families|Disaster relief|Education|Environment/sustainable growth|Festivals and events|Health/nutrition|Youth development",Bill paying|Bookkeeping/accounting|A presence on CFI Website|Insurance|Receiving property and stock donations,"Model C, Preapproved Grant Relationship","Cloud Forest Institute is a scientific and educational nonprofit corporation encouraging bioregional endeavors to re-establish balance within ecological systems by way of environmental education, forest reciprocity and resilient community development. Our current focus is the development of the Forest Reciprocity Group (FRoG) http://www.forestreciprocity.org FRoG’s mission is to thin small-diameter trees out of overburdened forests, reduce forest fuel loads and risk of catastrophic fire, stabilize watersheds, promote diverse habitats, and activate long-term carbon sequestration. Our aim is to make available small-diameter poles (an abundant byproduct of forest restoration) and to popularize their use as a superior building material."
https://fiscalsponsordirectory.org/?page_id=603,Colorado Nonprofit Development Center,cndc.org,1999,1999,64,10% of project revenue; 14% of project revenue originating from a government source,Geographic: Must provide services that benefit the quality of life in Colorado.,"Arts and culture|Children, youth and families|Disaster relief|Drug treatment|Economic development|Education|Environment/sustainable growth|Health/nutrition|Housing|Mental health|People or communities of color/minorities|Political advocacy/social justice|Social services|Transportation|Women|Youth development|Other: We will consider for fiscal sponsorship charitable groups that meet our criteria, geographic requirement, and sign and abide by our non-discrimination policy.",Auditing|Bill paying|Bookkeeping/accounting|Human resource management|Insurance|Legal services|Organizational development|Payroll|Tax reporting,"Model A, Direct Project",The mission of Colorado Nonprofit Development Center is to maximize the impact of nonprofits through fiscal sponsorship to enable all Colorado communities to thrive.
https://fiscalsponsordirectory.org/?page_id=964,Columbia Basin Foundation,www.columbiabasinfoundation.org,1996,2000,4,"Stepped fee: $1-$499,999 (2% annually), $500,000-$1,000,000 (1.5% annually), over $1million (1% annually).",Aligned mission/values|Minimum budget,Other: We really look at each sponsorship individually. We are open to sponsoring just about any type of organization as long as it fits with our mission goals.,Bill paying|Bookkeeping/accounting|Receiving property and stock donations,NA,
https://fiscalsponsordirectory.org/?page_id=8157,Community2gether Inc.,community2gether.org/,1994,1995,10,10%,Aligned mission values|Geographic,"Arts and culture|Children, youth and families|Disaster relief|Economic development|Education|Environment/sustainable growth|Festivals and events|People or communities of color/minorities|Women|Youth development",Bill paying|Bookkeeping/accounting|Insurance|Organizational development|Receiving property and stock donations|Tax reporting,"Model A, Direct Project","Community2gether, distinguishing itself over the last three decades as an incubator of new community organizations, has provided them with services such as banking, insurance and tax-deductible status. It has also conducted visioning sessions to get the fullest possible input from the community regarding its needs and desires. In the coming years, Community2gether sees itself as taking a leadership role in enhancing the growth and success of its existing organizations, supporting them with resources they identify, and strengthening the synergies among them so that they nourish one another."
https://fiscalsponsordirectory.org/?page_id=8347,Community Capital Fund,info@ccfkansascity.org,2013,2015,5,"5%-10% administrative fee. Varies by project, depending on administrative capacity/needs.","Aligned mission values|Geographic: Greater Kansas City Metropolitan Area|Other: Sponsored projects must demonstrate community development initiatives that strengthen human, financial and social capital. They must have a core purpose that furthers the mission of CCF and provides an inclusive and direct benefit to communities within CCF’s service area. Eligible projects must identify as one of the following categories: a project or initiative of a social enterprise business; a project or initiative by an organization working to become, but has not yet received, legal 501(c)(3) status; a project or initiative of an unincorporated association that can be completed over a pre-determined period; or a social enterprise wishing to receive ongoing administrative support from CCF as a Model A sponsored project.","Arts and culture|Children, youth and families|Economic development|Education|Environment/sustainable growth|Festivals and events|Health/nutrition|Housing|People or communities of color/minorities|Political advocacy/social justice|Women|Youth development","Bookkeeping/accounting|Organizational development|Receiving property and stock donations|Other: Grant application/reporting assistance. The CCF Fiscal Sponsorship program provides an alternative to starting a nonprofit for mission-aligned, community development projects. Sponsored organizations or projects may use the fiscal sponsorship to receive grants, tax-deductible contributions, and other revenues for charitable purposes.","Model A, Direct Project|Model C, Preapproved Grant Relationship","Community Capital Fund (CCF) is a Community Development Corporation that provides grants, technical assistance, and coaching to support under-resourced neighborhoods and businesses in the Greater Kansas City Metropolitan Area, helping to advance Asset Based Community Development and increase financial, human and social capital."
https://fiscalsponsordirectory.org/?page_id=3797,Community Coordinated Child Care (4-C),www.4-c.org,1972,2014,2,Negotiable based on services provided and level of funding. Past fees have ranged from 2% to 12% of funding.,Aligned mission values|Other: All other eligibility criteria are evaluated on a case-by-case basis.,"Children, youth and families|Education|Festivals and events|People or communities of color/minorities|Social services|Other: We will sponsor projects in any program area as long as the project aligns with our mission. Fiscal sponsorship is not our primary activity and all requests are subject to approval by our board.",Bill paying|Bookkeeping/accounting,NA,"The mission of 4-C is to ensure that every child has access to high-quality early care and education, through integrated support and expertise. We sponsor organizations whose missions align with ours but have not yet received 501(c)(3) status, and collaborative projects that have chosen not to pursue their own 501(c)(3) status."
https://fiscalsponsordirectory.org/?page_id=628,Community Foundation for the National Capital Region,www.thecommunityfoundation.org,1973,NA,65,Minimum 2% of each contribution to a particular fund.,Types of projects or services we sponsor:,NA,NA,NA,NA
https://fiscalsponsordirectory.org/?page_id=944,Community Foundation of Brazoria County,www.cfbr.org,1993,2001,2,Greater of $500 or 1% of assets.,Aligned mission/values|Geographic: Brazoria County,"Arts and culture|Children, youth and families|Education|Health/nutrition",Bill paying|Bookkeeping/accounting|Insurance|Receiving property and stock donations|Tax reporting,NA,We are a community foundation in South Texas. We feel that one of our roles is to encourage emerging nonprofits and projects that benefit the community.
