artist_name,album_name,track_number,song_id,song_name,line_number,section_name,line,section_artist
Spice Girls,Spice,8,2102551,Something Kinda Funny,7,Verse 1,So climb aboard my journey deep inside,Sporty & Scary with Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,8,Verse 1,Better late than dead on time,Sporty & Scary with Baby
Spice Girls,Spice,8,2102551,Something Kinda Funny,9,Pre-Chorus 1,"Ooh, it's you I know that I have got to feed, yeah, yeah",Baby with Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,10,Pre-Chorus 1,"Ooh, don't take from me more than you really need",Baby with Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,11,Pre-Chorus 1,More than you really need,Baby with Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,12,Chorus,We've got something kinda funny goin' on (we got it),"All, Scary & Baby"
Spice Girls,Spice,8,2102551,Something Kinda Funny,13,Chorus,"We've got something kinda funny goin' on (we got it, oh)","All, Scary & Baby"
Spice Girls,Spice,8,2102551,Something Kinda Funny,14,Verse 2,Happiness is just a state of your mind,Scary & Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,15,Verse 2,"Keep searching, who knows what you may find",Scary & Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,16,Verse 2,"Rules are for fools, and fool's paradise is hard to find",Scary & Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,17,Verse 2,Play my game or get left behind,Scary & Sporty
Spice Girls,Spice,8,2102551,Something Kinda Funny,18,Pre-Chorus 2,"Ooh, it's you I know that I have got to feed, yeah, yeah",Baby with Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,19,Pre-Chorus 2,"Ooh, take from me what you feel that you need",Baby with Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,20,Pre-Chorus 2,You feel that you need,Baby with Posh
Spice Girls,Spice,8,2102551,Something Kinda Funny,21,Chorus,We've got something kinda funny goin' on (we got it),"All, Scary & Baby"
Spice Girls,Spice,8,2102551,Something Kinda Funny,22,Chorus,"We've got something kinda funny goin' on (we got it, oh)","All, Scary & Baby"
Spice Girls,Spice,8,2102551,Something Kinda Funny,23,Bridge,"You've got it, you've got it, hey-yay-yay, hey-yay-yay",Sporty with Scary & Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,24,Bridge,"You've got it, you've got it, hey-yay-yay-yay-hey",Sporty with Scary & Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,25,Bridge,"You've got it, you've got it, hey-yay-yay, eh eh, hey-yay-yay, hey-yay-yay, eh eh eh eh (oh)",Sporty with Scary & Scary
Spice Girls,Spice,8,2102551,Something Kinda Funny,26,Bridge,Feelin' kinda funny (hey),Baby with Posh & (Scary)
Spice Girls,Spice,8,2102551,Something Kinda Funny,27,Bridge,"Feelin' kinda queasy (hey-yay-yay, hey-yay-yay)",Baby with Posh & (Scary)
Spice Girls,Spice,8,2102551,Something Kinda Funny,28,Bridge,I ain't that easy (eh eh eh eh),Baby with Posh & (Scary)
Spice Girls,Spice,8,2102551,Something Kinda Funny,29,Chorus,"We've got something kinda funny goin' on (we got it, we got it, oh) (something kinda funny)","All, Scary, Baby & Ginger"
Spice Girls,Spice,8,2102551,Something Kinda Funny,30,Chorus,"We've got something kinda funny goin' on (hoo yeah, ooh yeah) (we got it, we got it, oh)","All, Scary, Baby & Ginger"
Spice Girls,Spice,8,2102551,Something Kinda Funny,31,Chorus,"We've got something kinda funny goin' on (something kinda funny) (we got it, we got it)","All, Scary, Baby & Ginger"
Spice Girls,Spice,8,2102551,Something Kinda Funny,32,Chorus,"We've got something kinda funny goin' on (ooh, ooh yeah) (we got it, we got it) (there's something kinda funny)","All, Scary, Baby & Ginger"
Spice Girls,Spice,8,2102551,Something Kinda Funny,33,Chorus,"We've got something kinda funny goin' on (we got it, we got it, oh) (there's something kinda funny) (we got it goin' on)","All, Scary, Baby & Ginger"
Spice Girls,Spice,8,2102551,Something Kinda Funny,34,Chorus,"We've got something kinda funny goin' on (hoo yeah, ooh yeah) (I got it, you got it, oh, we got it goin' on)","All, Scary, Baby & Ginger"
Spice Girls,Spice,9,2102530,Naked,1,Verse 1,Naïvety and childlike left behind,Ginger
Spice Girls,Spice,9,2102530,Naked,2,Verse 1,Deprived of the goodness of mankind,Ginger
Spice Girls,Spice,9,2102530,Naked,3,Verse 1,Past encounters have made her strong,Ginger
Spice Girls,Spice,9,2102530,Naked,4,Verse 1,Strong enough to carry on and on,Ginger
Spice Girls,Spice,9,2102530,Naked,5,Pre-Chorus,Undress you with her eyes,Baby with Scary
Spice Girls,Spice,9,2102530,Naked,6,Pre-Chorus,Uncover the truth from the lies,Baby with Scary
Spice Girls,Spice,9,2102530,Naked,7,Pre-Chorus,Strip you down don't need to care,Baby with Scary
Spice Girls,Spice,9,2102530,Naked,8,Pre-Chorus,Lights are low exposed and bare,Baby with Scary
Spice Girls,Spice,9,2102530,Naked,9,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,10,Chorus,Nothing but a smile upon her face,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,11,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,12,Chorus,"She wants to play seek and hide, no one to hide behind","Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,13,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,14,Chorus,This child has fallen from grace,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,15,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,16,Chorus,Don't be afraid to stare she's only naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,17,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,18,Verse 2,She knows exactly what to do with men like you,Ginger
Spice Girls,Spice,9,2102530,Naked,19,Verse 2,Inside out in her mind there's no doubt where you're coming from,Ginger
Spice Girls,Spice,9,2102530,Naked,20,Verse 2,The mystery will turn you on,Ginger
Spice Girls,Spice,9,2102530,Naked,21,Pre-Chorus,Undress you with her eyes,Baby with Scary
Spice Girls,Spice,9,2102530,Naked,22,Pre-Chorus,Uncover the truth from the lies,Baby with Scary
Spice Girls,Spice,9,2102530,Naked,23,Pre-Chorus,Strip you down don't need to care,Baby with Scary
Spice Girls,Spice,9,2102530,Naked,24,Pre-Chorus,Lights are low exposed and bare,Baby with Scary
Spice Girls,Spice,9,2102530,Naked,25,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,26,Chorus,Nothing but a smile upon her face,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,27,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,28,Chorus,"She wants to play seek and hide, no one to hide behind","Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,29,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,30,Chorus,This child has fallen from grace,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,31,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,32,Chorus,Don't be afraid to stare she's only naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,33,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,34,Spoken Break,"Hello, it's me",Baby
Spice Girls,Spice,9,2102530,Naked,35,Spoken Break,"I, I thought you'd understand",Baby
Spice Girls,Spice,9,2102530,Naked,36,Spoken Break,Well maybe I should have kept my big mouth shut,Baby
Spice Girls,Spice,9,2102530,Naked,37,Spoken Break,I guess it ain't such a pretty picture,Baby
Spice Girls,Spice,9,2102530,Naked,38,Spoken Break,I'd rather be hated than pitied,Baby
Spice Girls,Spice,9,2102530,Naked,39,Spoken Break,Maybe I should have left it to your imagination,Baby
Spice Girls,Spice,9,2102530,Naked,40,Spoken Break,I just want to be me,Baby
Spice Girls,Spice,9,2102530,Naked,41,Bridge,This angel's dirty face is soft,Sporty
Spice Girls,Spice,9,2102530,Naked,42,Bridge,Holding on to what she had before,Sporty
Spice Girls,Spice,9,2102530,Naked,43,Bridge,Not sharing secrets with any old fool,Sporty
Spice Girls,Spice,9,2102530,Naked,44,Bridge,Now she's gonna keep her cool,Sporty
Spice Girls,Spice,9,2102530,Naked,45,Bridge,She wants to get naked,Sporty
Spice Girls,Spice,9,2102530,Naked,46,Bridge,She wants to get naked,Sporty
Spice Girls,Spice,9,2102530,Naked,47,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,48,Chorus,Nothing but a smile upon her face,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,49,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,50,Chorus,"She wants to play seek and hide, no one to hide behind","Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,51,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,52,Chorus,This child has fallen from grace,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,53,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,54,Chorus,Don't be afraid to stare she's only naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,55,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,56,Chorus,Nothing but a smile upon her face,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,57,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,58,Chorus,"She wants to play seek and hide, no one to hide behind","Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,59,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,60,Chorus,This child has fallen from grace,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,61,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,62,Chorus,Don't be afraid to stare she's only naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,63,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,64,Chorus,Nothing but a smile upon her face,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,65,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,66,Chorus,"She wants to play seek and hide, no one to hide behind","Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,67,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,68,Chorus,This child has fallen from grace,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,69,Chorus,Naked,"Baby, Sporty & Posh"
Spice Girls,Spice,9,2102530,Naked,70,Chorus,Don't be afraid to stare she's only naked,"Baby, Sporty & Posh"
Spice Girls,Spice,10,1396949,If U Can’t Dance,1,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,2,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,3,Chorus,"If you can't dance to this, you can't do nothing for me, baby",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,4,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,5,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,6,Chorus,"If you can't dance to this, you can't do nothing for me, baby",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,7,Verse 1,"Now we got the flavour, the bad behaviour",Scary
Spice Girls,Spice,10,1396949,If U Can’t Dance,8,Verse 1,"The rhythm, the melody, the juice for you to savour",Scary
Spice Girls,Spice,10,1396949,If U Can’t Dance,9,Verse 1,We're rockin' and vibin' but somebody is jivin',Scary
Spice Girls,Spice,10,1396949,If U Can’t Dance,10,Verse 1,"You need to take a tip, sort it out, get a grip",Scary
Spice Girls,Spice,10,1396949,If U Can’t Dance,11,Verse 1,"Whenever I go out, wherever it may be",Scary
Spice Girls,Spice,10,1396949,If U Can’t Dance,12,Verse 1,"Never is there a Keanu, but a dweeb lookin' at me",Scary
Spice Girls,Spice,10,1396949,If U Can’t Dance,13,Verse 1,"But then even if I do score, he's a loser in the dance floor",Scary
Spice Girls,Spice,10,1396949,If U Can’t Dance,14,Verse 1,"Take a deep breath count one, two, three",Scary
Spice Girls,Spice,10,1396949,If U Can’t Dance,15,Pre-Chorus,Even when his eyes met mine,Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,16,Pre-Chorus,His slamming moves were out of time,Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,17,Pre-Chorus,Can't you just feel the groove? (feel the groove),Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,18,Pre-Chorus,Why don't you move?,Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,19,Pre-Chorus,"It's easy, can't you see? (can't you see?)",Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,20,Pre-Chorus,Take my hands and dance with me (dance with me),Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,21,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,22,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,23,Chorus,"If you can't dance to this, you can't do nothing for me, baby",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,24,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,25,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,26,Chorus,"If you can't dance to this, you can't do nothing for me, baby",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,27,Verse 2,"Hey macho, te ví el otro día",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,28,Verse 2,"Me dio mucha, mucha alegría",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,29,Verse 2,"Escucha la música, ay madre mía!",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,30,Verse 2,"Hey chico, tu no tienes nada",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,31,Verse 2,"Que susto, que sueco, que polla, que tieso",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,32,Verse 2,"Oh, no me toques, ay que pero, feo",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,33,Verse 2,"Venga, venga, marcha salida",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,34,Verse 2,Toma esa música me cantas deprisa,Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,35,Verse 2,"Cuidado, cuidado, que chico, que loco",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,36,Verse 2,"Toma mi ritmo, me voy contigo",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,37,Verse 2,"Hey macho, te quiero, quiero un hombre, necesito si",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,38,Verse 2,"Pero no tú, un hombre, hey macho",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,39,Verse 2,"Hey macho, si no bailas esto no puedes nada conmigo",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,40,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,41,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,42,Chorus,"If you can't dance to this, you can't do nothing for me, baby",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,43,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,44,Chorus,"If you can't dance, if you can't dance",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,45,Chorus,"If you can't dance to this, you can't do nothing for me, baby",Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,46,Bridge,"Can't do nothing for me, baby (Oh-oh whoa-oh whoa-oh whoa-oh whoa)","Baby, Sporty & Scary"
Spice Girls,Spice,10,1396949,If U Can’t Dance,47,Bridge,"Nothing, baby (Oh-oh whoa-oh whoa-oh whoa-oh whoa)","Baby, Sporty & Scary"
Spice Girls,Spice,10,1396949,If U Can’t Dance,48,Bridge,The rhythm,"Baby, Sporty & Scary"
Spice Girls,Spice,10,1396949,If U Can’t Dance,49,Bridge,"You can't do nothing for me, baby (Oh-oh whoa-oh whoa-oh whoa-oh whoa)","Baby, Sporty & Scary"
Spice Girls,Spice,10,1396949,If U Can’t Dance,50,Pre-Chorus,Even when his eyes met mine,Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,51,Pre-Chorus,His slamming moves were out of time,Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,52,Pre-Chorus,Can't you just feel the groove? (feel the groove),Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,53,Pre-Chorus,Why don't you move? (Oh-oh whoa-oh whoa-oh whoa-oh whoa),Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,54,Pre-Chorus,"It's easy, can't you see? (can't you see?)",Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,55,Pre-Chorus,Take my hands and dance with me (dance with me),Baby with Sporty & Ginger
Spice Girls,Spice,10,1396949,If U Can’t Dance,56,Chorus,"If you can't dance, if you can't dance","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,57,Chorus,"If you can't dance, if you can't dance","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,58,Chorus,"If you can't dance to this, you can't do nothing for me, baby","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,59,Chorus,"If you can't dance, if you can't dance","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,60,Chorus,"If you can't dance, if you can't dance","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,61,Chorus,"If you can't dance to this, you can't do nothing for me, baby","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,62,Chorus,(Can't do nothing for me baby),"Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,63,Chorus,"If you can't dance, if you can't dance","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,64,Chorus,"If you can't dance, if you can't dance","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,65,Chorus,"If you can't dance to this, you can't do nothing for me, baby","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,66,Chorus,(You can't do nothing for me baby),"Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,67,Chorus,"If you can't dance, if you can't dance","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,68,Chorus,"If you can't dance, if you can't dance","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,69,Chorus,"If you can't dance to this, you can't do nothing for me, baby","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,70,Chorus,(Can't do nothing for me baby),"Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,71,Chorus,"If you can't dance, if you can't dance","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,72,Chorus,"If you can't dance, if you can't dance","Ginger, Scary & Sporty"
Spice Girls,Spice,10,1396949,If U Can’t Dance,73,Chorus,"If you can't dance to this, you can't do nothing for me, baby","Ginger, Scary & Sporty"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,1,Refrain,La la la la la la la la la,All
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,2,Refrain,La la la la la la la,All
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,3,Refrain,La la la la la la la la la,All
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,4,Refrain,La la la la la la la,All
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,5,Verse 1,When you're feeling sad and low,"Ginger, Baby, Posh & Scary"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,6,Verse 1,"We will take you, where you gotta go","Ginger, Baby, Posh & Scary"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,7,Verse 1,"Smiling dancing, everything is free","Ginger, Baby, Posh & Scary"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,8,Verse 1,"All you need is, positivity","Ginger, Baby, Posh & Scary"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,9,Pre-Chorus,Colours of the world (Spice up your life),Scary & (All)
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,10,Pre-Chorus,Every boy and every girl (Spice up your life),Scary & (All)
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,11,Pre-Chorus,"People of the world (Spice up your life, ahh)",Scary & (All)
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,12,Chorus,Slam it to the left (if you're havin' a good time),"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,13,Chorus,Shake it to the right (if you know that you feel fine),"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,14,Chorus,"Chicas to the front (uh, uh)","Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,15,Chorus,Go round,"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,16,Chorus,Slam it to the left (if you're havin' a good time),"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,17,Chorus,Shake it to the right (if you know that you feel fine),"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,18,Chorus,"Chicas to the front (uh, uh)","Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,19,Chorus,"Hai, sí, ja! Hold tight!","Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,20,Refrain,La la la la la la la la la,All
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,21,Refrain,La la la la la la la,All
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,22,Refrain,La la la la la la la la la,All
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,23,Refrain,La la la la la la la,All
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,24,Verse 2,Yellow man in Timbuktu,"Ginger, Baby, Posh & Scary"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,25,Verse 2,"Colourful both, me and you","Ginger, Baby, Posh & Scary"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,26,Verse 2,"Kung Fu fighting, dancing queen","Ginger, Baby, Posh & Scary"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,27,Verse 2,"Tribal spaceman, and all that's in between","Ginger, Baby, Posh & Scary"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,28,Pre-Chorus,Colours of the world (Spice up your life),Scary & (All)
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,29,Pre-Chorus,Every boy and every girl (Spice up your life),Scary & (All)
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,30,Pre-Chorus,"People of the world (Spice up your life, ahh)",Scary & (All)
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,31,Chorus,Slam it to the left (if you're havin' a good time),"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,32,Chorus,Shake it to the right (if you know that you feel fine),"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,33,Chorus,"Chicas to the front (uh, uh)","Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,34,Chorus,Go round,"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,35,Chorus,Slam it to the left (if you're havin' a good time),"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,36,Chorus,Shake it to the right (if you know that you feel fine),"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,37,Chorus,"Chicas to the front (uh, uh)","Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,38,Chorus,"Hai, sí, ja! Hold tight!","Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,39,Bridge,"Flamenco, lambada","All, Ginger, Sporty, Scary, (Posh) & (Baby)"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,40,Bridge,But hip hop is harder,"All, Ginger, Sporty, Scary, (Posh) & (Baby)"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,41,Bridge,(We moonwalk the foxtrot),"All, Ginger, Sporty, Scary, (Posh) & (Baby)"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,42,Bridge,"(Then polka, the salsa)","All, Ginger, Sporty, Scary, (Posh) & (Baby)"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,43,Bridge,"Shake it shake it shake it, haka","All, Ginger, Sporty, Scary, (Posh) & (Baby)"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,44,Bridge,"Shake it shake it shake it, haka","All, Ginger, Sporty, Scary, (Posh) & (Baby)"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,45,Bridge,Arriba! Aha,"All, Ginger, Sporty, Scary, (Posh) & (Baby)"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,46,Pre-Chorus,Colours of the world (Spice up your life),Scary & (All)
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,47,Pre-Chorus,Every boy and every girl (Spice up your life),Scary & (All)
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,48,Pre-Chorus,"People of the world (Spice up your life, ahh)",Scary & (All)
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,49,Chorus,Slam it to the left (if you're havin' a good time),"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,50,Chorus,Shake it to the right (if you know that you feel fine),"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,51,Chorus,"Chicas to the front (uh, uh)","Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
Spice Girls,Spiceworld,1,245798,Spice Up Your Life,52,Chorus,Go round,"Ginger, Baby, Posh & Scary, Sporty with Posh & Sporty with Ginger"
