name,version,added,updated,swagger_url,openapi_ver,link,external_docs_description,external_docs_url
azure.com:automation-variable,2015-10-31,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/automation-variable/2015-10-31/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:automation-variable/2015-10-31.json,NA,NA
azure.com:automation-watcher,2015-10-31,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/automation-watcher/2015-10-31/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:automation-watcher/2015-10-31.json,NA,NA
azure.com:automation-webhook,2015-10-31,2017-12-04T09:12:06Z,2017-12-04T09:12:06Z,https://api.apis.guru/v2/specs/azure.com/automation-webhook/2015-10-31/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:automation-webhook/2015-10-31.json,NA,NA
azure.com:azsadmin-AcquiredPlan,2015-11-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-AcquiredPlan/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-AcquiredPlan/2015-11-01.json,NA,NA
azure.com:azsadmin-ActionPlan,2019-01-01,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ActionPlan/2019-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ActionPlan/2019-01-01.json,NA,NA
azure.com:azsadmin-ActionPlanOperation,2019-01-01,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ActionPlanOperation/2019-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ActionPlanOperation/2019-01-01.json,NA,NA
azure.com:azsadmin-Activation,2016-01-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Activation/2016-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Activation/2016-01-01.json,NA,NA
azure.com:azsadmin-Alert,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Alert/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Alert/2016-05-01.json,NA,NA
azure.com:azsadmin-ApplicationOperationResults,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ApplicationOperationResults/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ApplicationOperationResults/2016-05-01.json,NA,NA
azure.com:azsadmin-AzureBridge,2016-01-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-AzureBridge/2016-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-AzureBridge/2016-01-01.json,NA,NA
azure.com:azsadmin-Backup,2018-09-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Backup/2018-09-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Backup/2018-09-01.json,NA,NA
azure.com:azsadmin-BackupLocations,2018-09-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-BackupLocations/2018-09-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-BackupLocations/2018-09-01.json,NA,NA
azure.com:azsadmin-Backups,2018-09-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Backups/2018-09-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Backups/2018-09-01.json,NA,NA
azure.com:azsadmin-Commerce,2015-06-01-preview,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Commerce/2015-06-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Commerce/2015-06-01-preview.json,NA,NA
azure.com:azsadmin-CommerceAdmin,2015-06-01-preview,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-CommerceAdmin/2015-06-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-CommerceAdmin/2015-06-01-preview.json,NA,NA
azure.com:azsadmin-Compute,2015-12-01-preview,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Compute/2015-12-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Compute/2015-12-01-preview.json,NA,NA
azure.com:azsadmin-ComputeOperationResults,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ComputeOperationResults/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ComputeOperationResults/2016-05-01.json,NA,NA
azure.com:azsadmin-DelegatedProvider,2015-11-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-DelegatedProvider/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-DelegatedProvider/2015-11-01.json,NA,NA
azure.com:azsadmin-DelegatedProviderOffer,2015-11-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-DelegatedProviderOffer/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-DelegatedProviderOffer/2015-11-01.json,NA,NA
azure.com:azsadmin-Deployment,2019-01-01,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Deployment/2019-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Deployment/2019-01-01.json,NA,NA
azure.com:azsadmin-DirectoryTenant,2015-11-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-DirectoryTenant/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-DirectoryTenant/2015-11-01.json,NA,NA
azure.com:azsadmin-DiskMigrationJobs,2018-07-30-preview,2018-11-20T14:36:34Z,2019-06-17T14:37:18Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-DiskMigrationJobs/2018-07-30-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-DiskMigrationJobs/2018-07-30-preview.json,NA,NA
azure.com:azsadmin-Disks,2018-07-30-preview,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Disks/2018-07-30-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Disks/2018-07-30-preview.json,NA,NA
azure.com:azsadmin-DownloadedProduct,2016-01-01,2018-11-20T14:36:34Z,2020-01-07T11:38:14Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-DownloadedProduct/2016-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-DownloadedProduct/2016-01-01.json,NA,NA
azure.com:azsadmin-Drive,2019-05-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Drive/2019-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Drive/2019-05-01.json,NA,NA
azure.com:azsadmin-EdgeGateway,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-EdgeGateway/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-EdgeGateway/2016-05-01.json,NA,NA
azure.com:azsadmin-EdgeGatewayPool,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-EdgeGatewayPool/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-EdgeGatewayPool/2016-05-01.json,NA,NA
azure.com:azsadmin-Fabric,2016-05-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Fabric/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Fabric/2016-05-01.json,NA,NA
azure.com:azsadmin-FabricLocation,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-FabricLocation/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-FabricLocation/2016-05-01.json,NA,NA
azure.com:azsadmin-FileContainer,2019-01-01,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-FileContainer/2019-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-FileContainer/2019-01-01.json,NA,NA
azure.com:azsadmin-FileShare,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-FileShare/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-FileShare/2016-05-01.json,NA,NA
azure.com:azsadmin-Gallery,2015-04-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Gallery/2015-04-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Gallery/2015-04-01.json,NA,NA
azure.com:azsadmin-GalleryItem,2015-04-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-GalleryItem/2015-04-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-GalleryItem/2015-04-01.json,NA,NA
azure.com:azsadmin-InfraRole,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-InfraRole/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-InfraRole/2016-05-01.json,NA,NA
azure.com:azsadmin-InfraRoleInstance,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-InfraRoleInstance/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-InfraRoleInstance/2016-05-01.json,NA,NA
azure.com:azsadmin-InfrastructureInsights,2016-05-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-InfrastructureInsights/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-InfrastructureInsights/2016-05-01.json,NA,NA
azure.com:azsadmin-IpPool,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-IpPool/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-IpPool/2016-05-01.json,NA,NA
azure.com:azsadmin-KeyVault,2017-02-01-preview,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-KeyVault/2017-02-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-KeyVault/2017-02-01-preview.json,NA,NA
azure.com:azsadmin-LoadBalancers,2015-06-15,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-LoadBalancers/2015-06-15/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-LoadBalancers/2015-06-15.json,NA,NA
azure.com:azsadmin-Location,2015-11-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Location/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Location/2015-11-01.json,NA,NA
azure.com:azsadmin-LogicalNetwork,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-LogicalNetwork/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-LogicalNetwork/2016-05-01.json,NA,NA
azure.com:azsadmin-LogicalSubnet,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-LogicalSubnet/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-LogicalSubnet/2016-05-01.json,NA,NA
azure.com:azsadmin-MacAddressPool,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-MacAddressPool/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-MacAddressPool/2016-05-01.json,NA,NA
azure.com:azsadmin-Manifest,2015-11-01,2019-07-25T10:27:32Z,2019-07-25T10:27:32Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Manifest/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Manifest/2015-11-01.json,NA,NA
azure.com:azsadmin-Network,2015-06-15,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Network/2015-06-15/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Network/2015-06-15.json,NA,NA
azure.com:azsadmin-NetworkOperationResults,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-NetworkOperationResults/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-NetworkOperationResults/2016-05-01.json,NA,NA
azure.com:azsadmin-Offer,2015-11-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Offer/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Offer/2015-11-01.json,NA,NA
azure.com:azsadmin-OfferDelegation,2015-11-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-OfferDelegation/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-OfferDelegation/2015-11-01.json,NA,NA
azure.com:azsadmin-Operations,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Operations/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Operations/2016-05-01.json,NA,NA
azure.com:azsadmin-Plan,2015-11-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Plan/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Plan/2015-11-01.json,NA,NA
azure.com:azsadmin-PlatformImages,2015-12-01-preview,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-PlatformImages/2015-12-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-PlatformImages/2015-12-01-preview.json,NA,NA
azure.com:azsadmin-Product,2016-01-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Product/2016-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Product/2016-01-01.json,NA,NA
azure.com:azsadmin-ProductDeployment,2019-01-01,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ProductDeployment/2019-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ProductDeployment/2019-01-01.json,NA,NA
azure.com:azsadmin-ProductPackage,2019-01-01,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ProductPackage/2019-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ProductPackage/2019-01-01.json,NA,NA
azure.com:azsadmin-ProductSecret,2019-01-01,2020-03-17T10:27:09Z,2020-03-17T10:27:09Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ProductSecret/2019-01-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ProductSecret/2019-01-01.json,NA,NA
azure.com:azsadmin-PublicIpAddresses,2015-06-15,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-PublicIpAddresses/2015-06-15/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-PublicIpAddresses/2015-06-15.json,NA,NA
azure.com:azsadmin-Quota,2015-11-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Quota/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Quota/2015-11-01.json,NA,NA
azure.com:azsadmin-Quotas,2018-02-09,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Quotas/2018-02-09/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Quotas/2018-02-09.json,NA,NA
azure.com:azsadmin-RegionHealth,2016-05-01,2018-03-10T09:23:51Z,2019-09-09T18:14:26Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-RegionHealth/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-RegionHealth/2016-05-01.json,NA,NA
azure.com:azsadmin-ResourceHealth,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ResourceHealth/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ResourceHealth/2016-05-01.json,NA,NA
azure.com:azsadmin-ScaleUnit,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ScaleUnit/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ScaleUnit/2016-05-01.json,NA,NA
azure.com:azsadmin-ScaleUnitNode,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ScaleUnitNode/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ScaleUnitNode/2016-05-01.json,NA,NA
azure.com:azsadmin-ServiceHealth,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-ServiceHealth/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-ServiceHealth/2016-05-01.json,NA,NA
azure.com:azsadmin-SlbMuxInstance,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-SlbMuxInstance/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-SlbMuxInstance/2016-05-01.json,NA,NA
azure.com:azsadmin-StorageOperationResults,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-StorageOperationResults/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-StorageOperationResults/2016-05-01.json,NA,NA
azure.com:azsadmin-StoragePool,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-StoragePool/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-StoragePool/2016-05-01.json,NA,NA
azure.com:azsadmin-StorageSubSystem,2018-10-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-StorageSubSystem/2018-10-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-StorageSubSystem/2018-10-01.json,NA,NA
azure.com:azsadmin-StorageSystem,2016-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-StorageSystem/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-StorageSystem/2016-05-01.json,NA,NA
azure.com:azsadmin-Subscriptions,2015-11-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Subscriptions/2015-11-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Subscriptions/2015-11-01.json,NA,NA
azure.com:azsadmin-Update,2016-05-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Update/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Update/2016-05-01.json,NA,NA
azure.com:azsadmin-UpdateLocations,2016-05-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-UpdateLocations/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-UpdateLocations/2016-05-01.json,NA,NA
azure.com:azsadmin-UpdateRuns,2016-05-01,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-UpdateRuns/2016-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-UpdateRuns/2016-05-01.json,NA,NA
azure.com:azsadmin-VMExtensions,2015-12-01-preview,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-VMExtensions/2015-12-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-VMExtensions/2015-12-01-preview.json,NA,NA
azure.com:azsadmin-VirtualNetworks,2015-06-15,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-VirtualNetworks/2015-06-15/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-VirtualNetworks/2015-06-15.json,NA,NA
azure.com:azsadmin-Volume,2019-05-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-Volume/2019-05-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-Volume/2019-05-01.json,NA,NA
azure.com:azsadmin-acquisitions,2019-08-08-preview,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-acquisitions/2019-08-08-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-acquisitions/2019-08-08-preview.json,NA,NA
azure.com:azsadmin-blobServices,2015-12-01-preview,2018-11-20T14:36:34Z,2019-09-23T09:26:07Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-blobServices/2015-12-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-blobServices/2015-12-01-preview.json,NA,NA
azure.com:azsadmin-containers,2015-12-01-preview,2018-11-20T14:36:34Z,2019-09-23T09:26:07Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-containers/2015-12-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-containers/2015-12-01-preview.json,NA,NA
azure.com:azsadmin-farms,2015-12-01-preview,2018-11-20T14:36:34Z,2019-09-23T09:26:07Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-farms/2015-12-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-farms/2015-12-01-preview.json,NA,NA
azure.com:azsadmin-queueServices,2015-12-01-preview,2018-11-20T14:36:34Z,2019-09-23T09:26:07Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-queueServices/2015-12-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-queueServices/2015-12-01-preview.json,NA,NA
azure.com:azsadmin-shares,2015-12-01-preview,2018-11-20T14:36:34Z,2019-09-23T09:26:07Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-shares/2015-12-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-shares/2015-12-01-preview.json,NA,NA
azure.com:azsadmin-storage,2019-08-08-preview,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-storage/2019-08-08-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-storage/2019-08-08-preview.json,NA,NA
azure.com:azsadmin-storageaccounts,2019-08-08-preview,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-storageaccounts/2019-08-08-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-storageaccounts/2019-08-08-preview.json,NA,NA
azure.com:azsadmin-tableServices,2015-12-01-preview,2018-11-20T14:36:34Z,2019-09-23T09:26:07Z,https://api.apis.guru/v2/specs/azure.com/azsadmin-tableServices/2015-12-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azsadmin-tableServices/2015-12-01-preview.json,NA,NA
azure.com:azure-kusto,2019-09-07,2018-11-20T14:36:34Z,2018-11-20T14:36:34Z,https://api.apis.guru/v2/specs/azure.com/azure-kusto/2019-09-07/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azure-kusto/2019-09-07.json,NA,NA
azure.com:azureactivedirectory,2017-04-01,2019-07-25T10:27:32Z,2019-07-25T10:27:32Z,https://api.apis.guru/v2/specs/azure.com/azureactivedirectory/2017-04-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azureactivedirectory/2017-04-01.json,NA,NA
azure.com:azuredata,2017-03-01-preview,2019-10-04T15:22:20Z,2019-10-04T15:22:20Z,https://api.apis.guru/v2/specs/azure.com/azuredata/2017-03-01-preview/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azuredata/2017-03-01-preview.json,NA,NA
azure.com:azurestack-AzureStack,2017-06-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azurestack-AzureStack/2017-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azurestack-AzureStack/2017-06-01.json,NA,NA
azure.com:azurestack-CustomerSubscription,2017-06-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azurestack-CustomerSubscription/2017-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azurestack-CustomerSubscription/2017-06-01.json,NA,NA
azure.com:azurestack-Product,2017-06-01,2018-03-10T09:23:51Z,2018-03-10T09:23:51Z,https://api.apis.guru/v2/specs/azure.com/azurestack-Product/2017-06-01/swagger.json,2.0,https://api.apis.guru/v2/specs/azure.com:azurestack-Product/2017-06-01.json,NA,NA
