country_name,iso3_code,year,indicator_code,financing_scheme,value,unit
Benin,BEN,2015,hf3_usd2023,Household out-of-pocket payments (OOPS),176210409.88098717,constant 2023 US$
Benin,BEN,2016,hf1_che,Government schemes and compulsory contributory health care financing schemes,35.38279755252414,% of current health expenditure
Benin,BEN,2016,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,166330711.1330237,constant 2023 US$
Benin,BEN,2016,hf2_che,Voluntary health care payment schemes,15.060979129816365,% of current health expenditure
Benin,BEN,2016,hf2_usd2023,Voluntary health care payment schemes,70800036.80611387,constant 2023 US$
Benin,BEN,2016,hf3_che,Household out-of-pocket payments (OOPS),49.556223317659494,% of current health expenditure
Benin,BEN,2016,hf3_usd2023,Household out-of-pocket payments (OOPS),232958455.39791733,constant 2023 US$
Benin,BEN,2017,hf1_che,Government schemes and compulsory contributory health care financing schemes,37.05511982627623,% of current health expenditure
Benin,BEN,2017,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,186790902.77179518,constant 2023 US$
Benin,BEN,2017,hf2_che,Voluntary health care payment schemes,14.966077736058994,% of current health expenditure
Benin,BEN,2017,hf2_usd2023,Voluntary health care payment schemes,75442399.98082483,constant 2023 US$
Benin,BEN,2017,hf3_che,Household out-of-pocket payments (OOPS),47.9788024376648,% of current health expenditure
Benin,BEN,2017,hf3_usd2023,Household out-of-pocket payments (OOPS),241856020.52448228,constant 2023 US$
Benin,BEN,2018,hf1_che,Government schemes and compulsory contributory health care financing schemes,34.19860687822841,% of current health expenditure
Benin,BEN,2018,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,172051070.63279575,constant 2023 US$
Benin,BEN,2018,hf2_che,Voluntary health care payment schemes,16.578860305766128,% of current health expenditure
Benin,BEN,2018,hf2_usd2023,Voluntary health care payment schemes,83407218.18392344,constant 2023 US$
Benin,BEN,2018,hf3_che,Household out-of-pocket payments (OOPS),49.2225328160055,% of current health expenditure
Benin,BEN,2018,hf3_usd2023,Household out-of-pocket payments (OOPS),247635510.42902532,constant 2023 US$
Benin,BEN,2019,hf1_che,Government schemes and compulsory contributory health care financing schemes,27.27366353058279,% of current health expenditure
Benin,BEN,2019,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,128096403.39053476,constant 2023 US$
Benin,BEN,2019,hf2_che,Voluntary health care payment schemes,18.025283540713446,% of current health expenditure
Benin,BEN,2019,hf2_usd2023,Voluntary health care payment schemes,84659473.38064331,constant 2023 US$
Benin,BEN,2019,hf3_che,Household out-of-pocket payments (OOPS),54.70105292870377,% of current health expenditure
Benin,BEN,2019,hf3_usd2023,Household out-of-pocket payments (OOPS),256914812.1221433,constant 2023 US$
Benin,BEN,2020,hf1_che,Government schemes and compulsory contributory health care financing schemes,26.980571658359946,% of current health expenditure
Benin,BEN,2020,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,133751219.92081802,constant 2023 US$
Benin,BEN,2020,hf2_che,Voluntary health care payment schemes,19.50833870571332,% of current health expenditure
Benin,BEN,2020,hf2_usd2023,Voluntary health care payment schemes,96708999.85209121,constant 2023 US$
Benin,BEN,2020,hf3_che,Household out-of-pocket payments (OOPS),53.511089635926716,% of current health expenditure
Benin,BEN,2020,hf3_usd2023,Household out-of-pocket payments (OOPS),265271381.52314815,constant 2023 US$
Benin,BEN,2021,hf1_che,Government schemes and compulsory contributory health care financing schemes,26.426780644783854,% of current health expenditure
Benin,BEN,2021,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,134154290.53595336,constant 2023 US$
Benin,BEN,2021,hf2_che,Voluntary health care payment schemes,18.208196899283895,% of current health expenditure
Benin,BEN,2021,hf2_usd2023,Voluntary health care payment schemes,92433042.44266774,constant 2023 US$
Benin,BEN,2021,hf3_che,Household out-of-pocket payments (OOPS),55.365022455928795,% of current health expenditure
Benin,BEN,2021,hf3_usd2023,Household out-of-pocket payments (OOPS),281057893.80547535,constant 2023 US$
Benin,BEN,2022,hf1_che,Government schemes and compulsory contributory health care financing schemes,31.799920689704376,% of current health expenditure
Benin,BEN,2022,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,175404827.3169699,constant 2023 US$
Benin,BEN,2022,hf2_che,Voluntary health care payment schemes,19.08586087657399,% of current health expenditure
Benin,BEN,2022,hf2_usd2023,Voluntary health care payment schemes,105275486.81387275,constant 2023 US$
Benin,BEN,2022,hf3_che,Household out-of-pocket payments (OOPS),49.11421843372471,% of current health expenditure
Benin,BEN,2022,hf3_usd2023,Household out-of-pocket payments (OOPS),270908568.8369216,constant 2023 US$
Benin,BEN,2023,hf1_che,Government schemes and compulsory contributory health care financing schemes,40.37717282663261,% of current health expenditure
Benin,BEN,2023,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,265100916.8293021,constant 2023 US$
Benin,BEN,2023,hf2_che,Voluntary health care payment schemes,17.2175069945987,% of current health expenditure
Benin,BEN,2023,hf2_usd2023,Voluntary health care payment schemes,113043498.84478274,constant 2023 US$
Benin,BEN,2023,hf3_che,Household out-of-pocket payments (OOPS),42.40532017876868,% of current health expenditure
Benin,BEN,2023,hf3_usd2023,Household out-of-pocket payments (OOPS),278416948.7571629,constant 2023 US$
Bhutan,BTN,2000,hf1_che,Government schemes and compulsory contributory health care financing schemes,87.78620116760283,% of current health expenditure
Bhutan,BTN,2000,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,28151983.129271097,constant 2023 US$
Bhutan,BTN,2000,hf2_che,Voluntary health care payment schemes,0.6724545570686657,% of current health expenditure
Bhutan,BTN,2000,hf2_usd2023,Voluntary health care payment schemes,215648.12116263367,constant 2023 US$
Bhutan,BTN,2000,hf3_che,Household out-of-pocket payments (OOPS),11.541344275328521,% of current health expenditure
Bhutan,BTN,2000,hf3_usd2023,Household out-of-pocket payments (OOPS),3701170.85608741,constant 2023 US$
Bhutan,BTN,2000,hf4_che,Rest of the world financing schemes (non-resident),0.0,% of current health expenditure
Bhutan,BTN,2000,hf4_usd2023,Rest of the world financing schemes (non-resident),0.0,constant 2023 US$
Bhutan,BTN,2001,hf1_che,Government schemes and compulsory contributory health care financing schemes,78.34713342196211,% of current health expenditure
Bhutan,BTN,2001,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,29894328.635512087,constant 2023 US$
Bhutan,BTN,2001,hf2_che,Voluntary health care payment schemes,1.3367771898017062,% of current health expenditure
Bhutan,BTN,2001,hf2_usd2023,Voluntary health care payment schemes,510064.0556835796,constant 2023 US$
Bhutan,BTN,2001,hf3_che,Household out-of-pocket payments (OOPS),8.032745242611984,% of current health expenditure
Bhutan,BTN,2001,hf3_usd2023,Household out-of-pocket payments (OOPS),3064994.411916482,constant 2023 US$
Bhutan,BTN,2001,hf4_che,Rest of the world financing schemes (non-resident),12.28334414562418,% of current health expenditure
Bhutan,BTN,2001,hf4_usd2023,Rest of the world financing schemes (non-resident),4686863.5851002205,constant 2023 US$
Bhutan,BTN,2002,hf1_che,Government schemes and compulsory contributory health care financing schemes,83.69505606855309,% of current health expenditure
Bhutan,BTN,2002,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,30041171.103430294,constant 2023 US$
Bhutan,BTN,2002,hf2_che,Voluntary health care payment schemes,0.8483463312441055,% of current health expenditure
Bhutan,BTN,2002,hf2_usd2023,Voluntary health care payment schemes,304502.063670248,constant 2023 US$
Bhutan,BTN,2002,hf3_che,Household out-of-pocket payments (OOPS),11.15311350676702,% of current health expenditure
Bhutan,BTN,2002,hf3_usd2023,Household out-of-pocket payments (OOPS),4003254.27726976,constant 2023 US$
Bhutan,BTN,2002,hf4_che,Rest of the world financing schemes (non-resident),4.303484093435776,% of current health expenditure
Bhutan,BTN,2002,hf4_usd2023,Rest of the world financing schemes (non-resident),1544675.4929694112,constant 2023 US$
Bhutan,BTN,2003,hf1_che,Government schemes and compulsory contributory health care financing schemes,77.06841158033231,% of current health expenditure
Bhutan,BTN,2003,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,29274384.966723513,constant 2023 US$
Bhutan,BTN,2003,hf2_che,Voluntary health care payment schemes,0.3469576084960896,% of current health expenditure
Bhutan,BTN,2003,hf2_usd2023,Voluntary health care payment schemes,131791.61721350832,constant 2023 US$
Bhutan,BTN,2003,hf3_che,Household out-of-pocket payments (OOPS),19.008455237029732,% of current health expenditure
Bhutan,BTN,2003,hf3_usd2023,Household out-of-pocket payments (OOPS),7220349.100506797,constant 2023 US$
Bhutan,BTN,2003,hf4_che,Rest of the world financing schemes (non-resident),3.5761755741418804,% of current health expenditure
Bhutan,BTN,2003,hf4_usd2023,Rest of the world financing schemes (non-resident),1358407.9173202997,constant 2023 US$
Bhutan,BTN,2004,hf1_che,Government schemes and compulsory contributory health care financing schemes,70.53978664873864,% of current health expenditure
Bhutan,BTN,2004,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,31705655.137515258,constant 2023 US$
Bhutan,BTN,2004,hf2_che,Voluntary health care payment schemes,0.32335132326030835,% of current health expenditure
Bhutan,BTN,2004,hf2_usd2023,Voluntary health care payment schemes,145337.34833367085,constant 2023 US$
Bhutan,BTN,2004,hf3_che,Household out-of-pocket payments (OOPS),16.253636040388724,% of current health expenditure
Bhutan,BTN,2004,hf3_usd2023,Household out-of-pocket payments (OOPS),7305553.411912238,constant 2023 US$
Bhutan,BTN,2004,hf4_che,Rest of the world financing schemes (non-resident),12.883225987612333,% of current health expenditure
Bhutan,BTN,2004,hf4_usd2023,Rest of the world financing schemes (non-resident),5790648.648484608,constant 2023 US$
Bhutan,BTN,2005,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.75900843419495,% of current health expenditure
Bhutan,BTN,2005,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,30753778.115895685,constant 2023 US$
Bhutan,BTN,2005,hf2_che,Voluntary health care payment schemes,0.28456993191288843,% of current health expenditure
Bhutan,BTN,2005,hf2_usd2023,Voluntary health care payment schemes,121958.21452201332,constant 2023 US$
Bhutan,BTN,2005,hf3_che,Household out-of-pocket payments (OOPS),16.790383271608146,% of current health expenditure
Bhutan,BTN,2005,hf3_usd2023,Household out-of-pocket payments (OOPS),7195859.208247106,constant 2023 US$
Bhutan,BTN,2005,hf4_che,Rest of the world financing schemes (non-resident),11.166038362284016,% of current health expenditure
Bhutan,BTN,2005,hf4_usd2023,Rest of the world financing schemes (non-resident),4785432.152984213,constant 2023 US$
Bhutan,BTN,2006,hf1_che,Government schemes and compulsory contributory health care financing schemes,66.30607419560212,% of current health expenditure
Bhutan,BTN,2006,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,32184568.170865957,constant 2023 US$
Bhutan,BTN,2006,hf2_che,Voluntary health care payment schemes,0.21188392690379962,% of current health expenditure
Bhutan,BTN,2006,hf2_usd2023,Voluntary health care payment schemes,102847.17912312214,constant 2023 US$
Bhutan,BTN,2006,hf3_che,Household out-of-pocket payments (OOPS),14.791033767877254,% of current health expenditure
Bhutan,BTN,2006,hf3_usd2023,Household out-of-pocket payments (OOPS),7179478.50773829,constant 2023 US$
Bhutan,BTN,2006,hf4_che,Rest of the world financing schemes (non-resident),18.691008109616845,% of current health expenditure
Bhutan,BTN,2006,hf4_usd2023,Rest of the world financing schemes (non-resident),9072502.511784533,constant 2023 US$
Bhutan,BTN,2007,hf1_che,Government schemes and compulsory contributory health care financing schemes,71.68650251612212,% of current health expenditure
Bhutan,BTN,2007,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,36289597.24172297,constant 2023 US$
Bhutan,BTN,2007,hf2_che,Voluntary health care payment schemes,0.18447834803348373,% of current health expenditure
Bhutan,BTN,2007,hf2_usd2023,Voluntary health care payment schemes,93387.80265431294,constant 2023 US$
Bhutan,BTN,2007,hf3_che,Household out-of-pocket payments (OOPS),14.336646937066876,% of current health expenditure
Bhutan,BTN,2007,hf3_usd2023,Household out-of-pocket payments (OOPS),7257588.595927531,constant 2023 US$
Bhutan,BTN,2007,hf4_che,Rest of the world financing schemes (non-resident),13.792372198777546,% of current health expenditure
Bhutan,BTN,2007,hf4_usd2023,Rest of the world financing schemes (non-resident),6982062.376233357,constant 2023 US$
Bhutan,BTN,2008,hf1_che,Government schemes and compulsory contributory health care financing schemes,79.31520620627711,% of current health expenditure
Bhutan,BTN,2008,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,36195515.20326684,constant 2023 US$
Bhutan,BTN,2008,hf2_che,Voluntary health care payment schemes,0.39863005846143124,% of current health expenditure
Bhutan,BTN,2008,hf2_usd2023,Voluntary health care payment schemes,181914.9319740151,constant 2023 US$
Bhutan,BTN,2008,hf3_che,Household out-of-pocket payments (OOPS),15.474246946370776,% of current health expenditure
Bhutan,BTN,2008,hf3_usd2023,Household out-of-pocket payments (OOPS),7061676.661973325,constant 2023 US$
Bhutan,BTN,2008,hf4_che,Rest of the world financing schemes (non-resident),4.811916788890675,% of current health expenditure
Bhutan,BTN,2008,hf4_usd2023,Rest of the world financing schemes (non-resident),2195919.491606432,constant 2023 US$
Bhutan,BTN,2009,hf1_che,Government schemes and compulsory contributory health care financing schemes,82.14999391769408,% of current health expenditure
Bhutan,BTN,2009,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,41661348.02307767,constant 2023 US$
Bhutan,BTN,2009,hf2_che,Voluntary health care payment schemes,0.456323796140285,% of current health expenditure
Bhutan,BTN,2009,hf2_usd2023,Voluntary health care payment schemes,231418.93961988005,constant 2023 US$
Bhutan,BTN,2009,hf3_che,Household out-of-pocket payments (OOPS),16.581088013871028,% of current health expenditure
Bhutan,BTN,2009,hf3_usd2023,Household out-of-pocket payments (OOPS),8408892.629246743,constant 2023 US$
Bhutan,BTN,2009,hf4_che,Rest of the world financing schemes (non-resident),0.8125942722945952,% of current health expenditure
Bhutan,BTN,2009,hf4_usd2023,Rest of the world financing schemes (non-resident),412097.0819978721,constant 2023 US$
Bhutan,BTN,2010,hf1_che,Government schemes and compulsory contributory health care financing schemes,82.33670570046323,% of current health expenditure
Bhutan,BTN,2010,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,45337765.9675321,constant 2023 US$
Bhutan,BTN,2010,hf2_che,Voluntary health care payment schemes,0.4499444741185605,% of current health expenditure
Bhutan,BTN,2010,hf2_usd2023,Voluntary health care payment schemes,247756.78225679646,constant 2023 US$
Bhutan,BTN,2010,hf3_che,Household out-of-pocket payments (OOPS),16.482634124188966,% of current health expenditure
Bhutan,BTN,2010,hf3_usd2023,Household out-of-pocket payments (OOPS),9075974.100415504,constant 2023 US$
Bhutan,BTN,2010,hf4_che,Rest of the world financing schemes (non-resident),0.7307157012292536,% of current health expenditure
Bhutan,BTN,2010,hf4_usd2023,Rest of the world financing schemes (non-resident),402360.24953019986,constant 2023 US$
Bhutan,BTN,2011,hf1_che,Government schemes and compulsory contributory health care financing schemes,82.57118081346118,% of current health expenditure
Bhutan,BTN,2011,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,46382622.03342046,constant 2023 US$
Bhutan,BTN,2011,hf2_che,Voluntary health care payment schemes,0.4782990789347285,% of current health expenditure
Bhutan,BTN,2011,hf2_usd2023,Voluntary health care payment schemes,268674.43554284226,constant 2023 US$
Bhutan,BTN,2011,hf3_che,Household out-of-pocket payments (OOPS),16.343927557328627,% of current health expenditure
Bhutan,BTN,2011,hf3_usd2023,Household out-of-pocket payments (OOPS),9180857.133989217,constant 2023 US$
Bhutan,BTN,2011,hf4_che,Rest of the world financing schemes (non-resident),0.6065925502754815,% of current health expenditure
Bhutan,BTN,2011,hf4_usd2023,Rest of the world financing schemes (non-resident),340740.59145741916,constant 2023 US$
Bhutan,BTN,2012,hf1_che,Government schemes and compulsory contributory health care financing schemes,74.43271018795171,% of current health expenditure
Bhutan,BTN,2012,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,48117761.87796271,constant 2023 US$
Bhutan,BTN,2012,hf2_che,Voluntary health care payment schemes,1.2078799947560006,% of current health expenditure
Bhutan,BTN,2012,hf2_usd2023,Voluntary health care payment schemes,780845.9723965814,constant 2023 US$
Bhutan,BTN,2012,hf3_che,Household out-of-pocket payments (OOPS),20.506404108217637,% of current health expenditure
Bhutan,BTN,2012,hf3_usd2023,Household out-of-pocket payments (OOPS),13256567.809514098,constant 2023 US$
Bhutan,BTN,2012,hf4_che,Rest of the world financing schemes (non-resident),3.8530057090746204,% of current health expenditure
Bhutan,BTN,2012,hf4_usd2023,Rest of the world financing schemes (non-resident),2490813.659149731,constant 2023 US$
Bhutan,BTN,2013,hf1_che,Government schemes and compulsory contributory health care financing schemes,74.49593824561272,% of current health expenditure
Bhutan,BTN,2013,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,51118753.15357549,constant 2023 US$
Bhutan,BTN,2013,hf2_che,Voluntary health care payment schemes,1.1116221812786446,% of current health expenditure
Bhutan,BTN,2013,hf2_usd2023,Voluntary health care payment schemes,762789.7738192291,constant 2023 US$
Bhutan,BTN,2013,hf3_che,Household out-of-pocket payments (OOPS),20.313903067824175,% of current health expenditure
Bhutan,BTN,2013,hf3_usd2023,Household out-of-pocket payments (OOPS),13939302.208478725,constant 2023 US$
Bhutan,BTN,2013,hf4_che,Rest of the world financing schemes (non-resident),4.0785365052844815,% of current health expenditure
Bhutan,BTN,2013,hf4_usd2023,Rest of the world financing schemes (non-resident),2798672.0585234384,constant 2023 US$
Bhutan,BTN,2014,hf1_che,Government schemes and compulsory contributory health care financing schemes,74.69892228736957,% of current health expenditure
Bhutan,BTN,2014,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,51310382.4436709,constant 2023 US$
Bhutan,BTN,2014,hf2_che,Voluntary health care payment schemes,1.1673762644760117,% of current health expenditure
Bhutan,BTN,2014,hf2_usd2023,Voluntary health care payment schemes,801865.9540427664,constant 2023 US$
Bhutan,BTN,2014,hf3_che,Household out-of-pocket payments (OOPS),21.17123071973463,% of current health expenditure
Bhutan,BTN,2014,hf3_usd2023,Household out-of-pocket payments (OOPS),14542431.293101199,constant 2023 US$
Bhutan,BTN,2014,hf4_che,Rest of the world financing schemes (non-resident),2.9624707284197926,% of current health expenditure
Bhutan,BTN,2014,hf4_usd2023,Rest of the world financing schemes (non-resident),2034908.9571684708,constant 2023 US$
Bhutan,BTN,2015,hf1_che,Government schemes and compulsory contributory health care financing schemes,78.9582140214536,% of current health expenditure
Bhutan,BTN,2015,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,61212386.636481725,constant 2023 US$
Bhutan,BTN,2015,hf2_che,Voluntary health care payment schemes,1.2471286304995954,% of current health expenditure
Bhutan,BTN,2015,hf2_usd2023,Voluntary health care payment schemes,966836.9638505889,constant 2023 US$
Bhutan,BTN,2015,hf3_che,Household out-of-pocket payments (OOPS),19.79465734804681,% of current health expenditure
Bhutan,BTN,2015,hf3_usd2023,Household out-of-pocket payments (OOPS),15345815.934946204,constant 2023 US$
Bhutan,BTN,2015,hf4_che,Rest of the world financing schemes (non-resident),0.0,% of current health expenditure
Bhutan,BTN,2015,hf4_usd2023,Rest of the world financing schemes (non-resident),0.0,constant 2023 US$
Bhutan,BTN,2016,hf1_che,Government schemes and compulsory contributory health care financing schemes,78.40833591173615,% of current health expenditure
Bhutan,BTN,2016,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,62330573.2169675,constant 2023 US$
Bhutan,BTN,2016,hf2_che,Voluntary health care payment schemes,1.4619685655807684,% of current health expenditure
Bhutan,BTN,2016,hf2_usd2023,Voluntary health care payment schemes,1162189.4235890473,constant 2023 US$
Bhutan,BTN,2016,hf3_che,Household out-of-pocket payments (OOPS),20.129695522683082,% of current health expenditure
Bhutan,BTN,2016,hf3_usd2023,Household out-of-pocket payments (OOPS),16002067.20398026,constant 2023 US$
Bhutan,BTN,2016,hf4_che,Rest of the world financing schemes (non-resident),0.0,% of current health expenditure
Bhutan,BTN,2016,hf4_usd2023,Rest of the world financing schemes (non-resident),0.0,constant 2023 US$
Bhutan,BTN,2017,hf1_che,Government schemes and compulsory contributory health care financing schemes,79.27403804249671,% of current health expenditure
Bhutan,BTN,2017,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,63342053.42715785,constant 2023 US$
Bhutan,BTN,2017,hf2_che,Voluntary health care payment schemes,1.0069492440064043,% of current health expenditure
Bhutan,BTN,2017,hf2_usd2023,Voluntary health care payment schemes,804579.0827269062,constant 2023 US$
Bhutan,BTN,2017,hf3_che,Household out-of-pocket payments (OOPS),13.30646629960907,% of current health expenditure
Bhutan,BTN,2017,hf3_usd2023,Household out-of-pocket payments (OOPS),10632218.56851393,constant 2023 US$
Bhutan,BTN,2017,hf4_che,Rest of the world financing schemes (non-resident),6.412546413887791,% of current health expenditure
Bhutan,BTN,2017,hf4_usd2023,Rest of the world financing schemes (non-resident),5123794.215388214,constant 2023 US$
Bhutan,BTN,2018,hf1_che,Government schemes and compulsory contributory health care financing schemes,83.82476582047083,% of current health expenditure
Bhutan,BTN,2018,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,68363857.81557058,constant 2023 US$
Bhutan,BTN,2018,hf2_che,Voluntary health care payment schemes,1.2348940492473366,% of current health expenditure
Bhutan,BTN,2018,hf2_usd2023,Voluntary health care payment schemes,1007126.2397660337,constant 2023 US$
Bhutan,BTN,2018,hf3_che,Household out-of-pocket payments (OOPS),13.163804790391092,% of current health expenditure
Bhutan,BTN,2018,hf3_usd2023,Household out-of-pocket payments (OOPS),10735830.51731535,constant 2023 US$
Bhutan,BTN,2018,hf4_che,Rest of the world financing schemes (non-resident),1.7765353398907093,% of current health expenditure
Bhutan,BTN,2018,hf4_usd2023,Rest of the world financing schemes (non-resident),1448865.477784196,constant 2023 US$
Bhutan,BTN,2019,hf1_che,Government schemes and compulsory contributory health care financing schemes,77.06212382766799,% of current health expenditure
Bhutan,BTN,2019,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,72329986.6786485,constant 2023 US$
Bhutan,BTN,2019,hf2_che,Voluntary health care payment schemes,1.6769172700427433,% of current health expenditure
Bhutan,BTN,2019,hf2_usd2023,Voluntary health care payment schemes,1573943.174400799,constant 2023 US$
Bhutan,BTN,2019,hf3_che,Household out-of-pocket payments (OOPS),17.790430802967805,% of current health expenditure
Bhutan,BTN,2019,hf3_usd2023,Household out-of-pocket payments (OOPS),16697977.671413198,constant 2023 US$
Bhutan,BTN,2019,hf4_che,Rest of the world financing schemes (non-resident),3.470528099321457,% of current health expenditure
Bhutan,BTN,2019,hf4_usd2023,Rest of the world financing schemes (non-resident),3257414.1319171656,constant 2023 US$
Bhutan,BTN,2020,hf1_che,Government schemes and compulsory contributory health care financing schemes,80.14853365167606,% of current health expenditure
Bhutan,BTN,2020,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,88804491.29252465,constant 2023 US$
Bhutan,BTN,2020,hf2_che,Voluntary health care payment schemes,1.4310733420579307,% of current health expenditure
Bhutan,BTN,2020,hf2_usd2023,Voluntary health care payment schemes,1585627.7632733716,constant 2023 US$
Bhutan,BTN,2020,hf3_che,Household out-of-pocket payments (OOPS),15.424658805362906,% of current health expenditure
Bhutan,BTN,2020,hf3_usd2023,Household out-of-pocket payments (OOPS),17090505.79170975,constant 2023 US$
Bhutan,BTN,2020,hf4_che,Rest of the world financing schemes (non-resident),2.995734200903112,% of current health expenditure
Bhutan,BTN,2020,hf4_usd2023,Rest of the world financing schemes (non-resident),3319270.3551508505,constant 2023 US$
Bhutan,BTN,2021,hf1_che,Government schemes and compulsory contributory health care financing schemes,50.8152539142399,% of current health expenditure
Bhutan,BTN,2021,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,63797718.402203195,constant 2023 US$
Bhutan,BTN,2021,hf2_che,Voluntary health care payment schemes,20.659917182168076,% of current health expenditure
Bhutan,BTN,2021,hf2_usd2023,Voluntary health care payment schemes,25938187.395959094,constant 2023 US$
Bhutan,BTN,2021,hf3_che,Household out-of-pocket payments (OOPS),28.52482890359203,% of current health expenditure
Bhutan,BTN,2021,hf3_usd2023,Household out-of-pocket payments (OOPS),35812455.15241685,constant 2023 US$
Bhutan,BTN,2022,hf1_che,Government schemes and compulsory contributory health care financing schemes,68.596121102015,% of current health expenditure
Bhutan,BTN,2022,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,73899438.4830823,constant 2023 US$
Bhutan,BTN,2022,hf2_che,Voluntary health care payment schemes,3.39173032199436,% of current health expenditure
Bhutan,BTN,2022,hf2_usd2023,Voluntary health care payment schemes,3653952.472161934,constant 2023 US$
Bhutan,BTN,2022,hf3_che,Household out-of-pocket payments (OOPS),28.012148575990636,% of current health expenditure
Bhutan,BTN,2022,hf3_usd2023,Household out-of-pocket payments (OOPS),30177829.5509128,constant 2023 US$
Bhutan,BTN,2023,hf1_che,Government schemes and compulsory contributory health care financing schemes,69.58401183913011,% of current health expenditure
Bhutan,BTN,2023,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,88753804.08976936,constant 2023 US$
Bhutan,BTN,2023,hf2_che,Voluntary health care payment schemes,4.953171399389559,% of current health expenditure
Bhutan,BTN,2023,hf2_usd2023,Voluntary health care payment schemes,6317727.196023157,constant 2023 US$
Bhutan,BTN,2023,hf3_che,Household out-of-pocket payments (OOPS),25.462816761480344,% of current health expenditure
Bhutan,BTN,2023,hf3_usd2023,Household out-of-pocket payments (OOPS),32477602.119963847,constant 2023 US$
Bolivia (Plurinational State of),BOL,2000,hf1_che,Government schemes and compulsory contributory health care financing schemes,59.972369884467284,% of current health expenditure
Bolivia (Plurinational State of),BOL,2000,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,522143430.6132262,constant 2023 US$
Bolivia (Plurinational State of),BOL,2000,hf2_che,Voluntary health care payment schemes,6.52032866763578,% of current health expenditure
Bolivia (Plurinational State of),BOL,2000,hf2_usd2023,Voluntary health care payment schemes,56768588.36500445,constant 2023 US$
Bolivia (Plurinational State of),BOL,2000,hf3_che,Household out-of-pocket payments (OOPS),33.50730144789696,% of current health expenditure
Bolivia (Plurinational State of),BOL,2000,hf3_usd2023,Household out-of-pocket payments (OOPS),291727963.4321699,constant 2023 US$
Bolivia (Plurinational State of),BOL,2000,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2000,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2001,hf1_che,Government schemes and compulsory contributory health care financing schemes,59.91061083598156,% of current health expenditure
Bolivia (Plurinational State of),BOL,2001,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,582237532.2075752,constant 2023 US$
Bolivia (Plurinational State of),BOL,2001,hf2_che,Voluntary health care payment schemes,7.036012910960873,% of current health expenditure
Bolivia (Plurinational State of),BOL,2001,hf2_usd2023,Voluntary health care payment schemes,68379052.336387,constant 2023 US$
Bolivia (Plurinational State of),BOL,2001,hf3_che,Household out-of-pocket payments (OOPS),33.053376253057586,% of current health expenditure
Bolivia (Plurinational State of),BOL,2001,hf3_usd2023,Household out-of-pocket payments (OOPS),321227174.15443975,constant 2023 US$
Bolivia (Plurinational State of),BOL,2001,hfnec_che,Unspecified financing schemes (n.e.c.),0.0,% of current health expenditure
Bolivia (Plurinational State of),BOL,2001,hfnec_usd2023,Unspecified financing schemes (n.e.c.),0.0,constant 2023 US$
Bolivia (Plurinational State of),BOL,2002,hf1_che,Government schemes and compulsory contributory health care financing schemes,59.61207700803374,% of current health expenditure
Bolivia (Plurinational State of),BOL,2002,hf1_usd2023,Government schemes and compulsory contributory health care financing schemes,602501983.4371619,constant 2023 US$
Bolivia (Plurinational State of),BOL,2002,hf2_che,Voluntary health care payment schemes,6.466987458164472,% of current health expenditure
Bolivia (Plurinational State of),BOL,2002,hf2_usd2023,Voluntary health care payment schemes,65362137.43873147,constant 2023 US$
