country_name,iso3_code,year,indicator_code,expenditure_type,value,unit
Chile,CHL,2016,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),12528221609.473053,constant 2023 US$
Chile,CHL,2016,pvtd_che,Domestic Private Health Expenditure (PVT-D),50.347141269999995,% of current health expenditure
Chile,CHL,2016,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),12703399187.513046,constant 2023 US$
Chile,CHL,2017,che_usd2023,Current Health Expenditure (CHE),27166576097.183712,constant 2023 US$
Chile,CHL,2017,ext_che,External Health Expenditure (EXT),0.0,% of current health expenditure
Chile,CHL,2017,ext_usd2023,External Health Expenditure (EXT),0.0,constant 2023 US$
Chile,CHL,2017,gghed_che,Domestic General Government Health Expenditure (GGHE-D),50.39948273,% of current health expenditure
Chile,CHL,2017,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),13691813870.894876,constant 2023 US$
Chile,CHL,2017,pvtd_che,Domestic Private Health Expenditure (PVT-D),49.60051346,% of current health expenditure
Chile,CHL,2017,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),13474761931.444378,constant 2023 US$
Chile,CHL,2018,che_usd2023,Current Health Expenditure (CHE),28436638689.22458,constant 2023 US$
Chile,CHL,2018,ext_che,External Health Expenditure (EXT),0.0,% of current health expenditure
Chile,CHL,2018,ext_usd2023,External Health Expenditure (EXT),0.0,constant 2023 US$
Chile,CHL,2018,gghed_che,Domestic General Government Health Expenditure (GGHE-D),51.24023056,% of current health expenditure
Chile,CHL,2018,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),14570999042.16507,constant 2023 US$
Chile,CHL,2018,pvtd_che,Domestic Private Health Expenditure (PVT-D),48.75976944,% of current health expenditure
Chile,CHL,2018,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),13865639887.554642,constant 2023 US$
Chile,CHL,2019,che_usd2023,Current Health Expenditure (CHE),29115164999.046776,constant 2023 US$
Chile,CHL,2019,ext_che,External Health Expenditure (EXT),0.0,% of current health expenditure
Chile,CHL,2019,ext_usd2023,External Health Expenditure (EXT),0.0,constant 2023 US$
Chile,CHL,2019,gghed_che,Domestic General Government Health Expenditure (GGHE-D),51.2644577,% of current health expenditure
Chile,CHL,2019,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),14925731602.33317,constant 2023 US$
Chile,CHL,2019,pvtd_che,Domestic Private Health Expenditure (PVT-D),48.7355423,% of current health expenditure
Chile,CHL,2019,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),14189433739.260292,constant 2023 US$
Chile,CHL,2020,che_usd2023,Current Health Expenditure (CHE),28464373083.779003,constant 2023 US$
Chile,CHL,2020,ext_che,External Health Expenditure (EXT),0.0,% of current health expenditure
Chile,CHL,2020,ext_usd2023,External Health Expenditure (EXT),0.0,constant 2023 US$
Chile,CHL,2020,gghed_che,Domestic General Government Health Expenditure (GGHE-D),56.510406489999994,% of current health expenditure
Chile,CHL,2020,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),16085333204.883085,constant 2023 US$
Chile,CHL,2020,pvtd_che,Domestic Private Health Expenditure (PVT-D),43.48958968999999,% of current health expenditure
Chile,CHL,2020,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),12379039812.491837,constant 2023 US$
Chile,CHL,2021,che_usd2023,Current Health Expenditure (CHE),31773826620.047226,constant 2023 US$
Chile,CHL,2021,ext_che,External Health Expenditure (EXT),0.0,% of current health expenditure
Chile,CHL,2021,ext_usd2023,External Health Expenditure (EXT),0.0,constant 2023 US$
Chile,CHL,2021,gghed_che,Domestic General Government Health Expenditure (GGHE-D),53.662681580000005,% of current health expenditure
Chile,CHL,2021,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),17050687327.483633,constant 2023 US$
Chile,CHL,2021,pvtd_che,Domestic Private Health Expenditure (PVT-D),46.33731842,% of current health expenditure
Chile,CHL,2021,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),14723138646.544281,constant 2023 US$
Chile,CHL,2022,che_usd2023,Current Health Expenditure (CHE),33395498893.66661,constant 2023 US$
Chile,CHL,2022,ext_che,External Health Expenditure (EXT),0.0,% of current health expenditure
Chile,CHL,2022,ext_usd2023,External Health Expenditure (EXT),0.0,constant 2023 US$
Chile,CHL,2022,gghed_che,Domestic General Government Health Expenditure (GGHE-D),50.87598801000001,% of current health expenditure
Chile,CHL,2022,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),16990290593.589401,constant 2023 US$
Chile,CHL,2022,pvtd_che,Domestic Private Health Expenditure (PVT-D),49.12400818,% of current health expenditure
Chile,CHL,2022,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),16405208216.721003,constant 2023 US$
Chile,CHL,2023,che_usd2023,Current Health Expenditure (CHE),34137970069.289383,constant 2023 US$
Chile,CHL,2023,ext_che,External Health Expenditure (EXT),0.0,% of current health expenditure
Chile,CHL,2023,ext_usd2023,External Health Expenditure (EXT),0.0,constant 2023 US$
Chile,CHL,2023,gghed_che,Domestic General Government Health Expenditure (GGHE-D),51.60597992,% of current health expenditure
Chile,CHL,2023,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),17617232933.227383,constant 2023 US$
Chile,CHL,2023,pvtd_che,Domestic Private Health Expenditure (PVT-D),48.39402389999999,% of current health expenditure
Chile,CHL,2023,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),16520736789.447899,constant 2023 US$
China,CHN,2000,che_usd2023,Current Health Expenditure (CHE),130647406876.03578,constant 2023 US$
China,CHN,2000,ext_che,External Health Expenditure (EXT),0.02547254,% of current health expenditure
China,CHN,2000,ext_usd2023,External Health Expenditure (EXT),33279218.377184052,constant 2023 US$
China,CHN,2000,gghed_che,Domestic General Government Health Expenditure (GGHE-D),21.97528839,% of current health expenditure
China,CHN,2000,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),28710144737.316444,constant 2023 US$
China,CHN,2000,pvtd_che,Domestic Private Health Expenditure (PVT-D),77.99923706,% of current health expenditure
China,CHN,2000,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),101903982274.04774,constant 2023 US$
China,CHN,2001,che_usd2023,Current Health Expenditure (CHE),133379447069.14375,constant 2023 US$
China,CHN,2001,ext_che,External Health Expenditure (EXT),0.22134258,% of current health expenditure
China,CHN,2001,ext_usd2023,External Health Expenditure (EXT),295225502.09174436,constant 2023 US$
China,CHN,2001,gghed_che,Domestic General Government Health Expenditure (GGHE-D),22.91764259,% of current health expenditure
China,CHN,2001,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),30567424695.283123,constant 2023 US$
China,CHN,2001,pvtd_che,Domestic Private Health Expenditure (PVT-D),76.86101532,% of current health expenditure
China,CHN,2001,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),102516799020.0673,constant 2023 US$
China,CHN,2002,che_usd2023,Current Health Expenditure (CHE),149972494529.2497,constant 2023 US$
China,CHN,2002,ext_che,External Health Expenditure (EXT),0.14548576,% of current health expenditure
China,CHN,2002,ext_usd2023,External Health Expenditure (EXT),218188604.6161967,constant 2023 US$
China,CHN,2002,gghed_che,Domestic General Government Health Expenditure (GGHE-D),25.385835649999997,% of current health expenditure
China,CHN,2002,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),38071768139.25954,constant 2023 US$
China,CHN,2002,pvtd_che,Domestic Private Health Expenditure (PVT-D),74.46868134000002,% of current health expenditure
China,CHN,2002,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),111682533525.56253,constant 2023 US$
China,CHN,2003,che_usd2023,Current Health Expenditure (CHE),166416984867.3803,constant 2023 US$
China,CHN,2003,ext_che,External Health Expenditure (EXT),0.12766516,% of current health expenditure
China,CHN,2003,ext_usd2023,External Health Expenditure (EXT),212456529.79900175,constant 2023 US$
China,CHN,2003,gghed_che,Domestic General Government Health Expenditure (GGHE-D),28.373737339999998,% of current health expenditure
China,CHN,2003,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),47218720447.71098,constant 2023 US$
China,CHN,2003,pvtd_che,Domestic Private Health Expenditure (PVT-D),71.49859619,% of current health expenditure
China,CHN,2003,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),118985806846.09572,constant 2023 US$
China,CHN,2004,che_usd2023,Current Health Expenditure (CHE),177983025740.27332,constant 2023 US$
China,CHN,2004,ext_che,External Health Expenditure (EXT),0.12344482000000001,% of current health expenditure
China,CHN,2004,ext_usd2023,External Health Expenditure (EXT),219710821.2179803,constant 2023 US$
China,CHN,2004,gghed_che,Domestic General Government Health Expenditure (GGHE-D),30.244005200000004,% of current health expenditure
China,CHN,2004,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),53829194616.65755,constant 2023 US$
China,CHN,2004,pvtd_che,Domestic Private Health Expenditure (PVT-D),69.63254547,% of current health expenditure
China,CHN,2004,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),123934117746.11607,constant 2023 US$
China,CHN,2005,che_usd2023,Current Health Expenditure (CHE),192844533336.75723,constant 2023 US$
China,CHN,2005,ext_che,External Health Expenditure (EXT),0.21010171,% of current health expenditure
China,CHN,2005,ext_usd2023,External Health Expenditure (EXT),405169656.20882326,constant 2023 US$
China,CHN,2005,gghed_che,Domestic General Government Health Expenditure (GGHE-D),32.757736210000004,% of current health expenditure
China,CHN,2005,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),63171502675.13712,constant 2023 US$
China,CHN,2005,pvtd_che,Domestic Private Health Expenditure (PVT-D),67.0321579,% of current health expenditure
China,CHN,2005,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),129267855698.86237,constant 2023 US$
China,CHN,2006,che_usd2023,Current Health Expenditure (CHE),205340729878.4704,constant 2023 US$
China,CHN,2006,ext_che,External Health Expenditure (EXT),0.14492926,% of current health expenditure
China,CHN,2006,ext_usd2023,External Health Expenditure (EXT),297598782.3556306,constant 2023 US$
China,CHN,2006,gghed_che,Domestic General Government Health Expenditure (GGHE-D),35.13990021000001,% of current health expenditure
China,CHN,2006,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),72156526690.897,constant 2023 US$
China,CHN,2006,pvtd_che,Domestic Private Health Expenditure (PVT-D),64.71517944,% of current health expenditure
China,CHN,2006,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),132886611509.59088,constant 2023 US$
China,CHN,2007,che_usd2023,Current Health Expenditure (CHE),218169157344.77347,constant 2023 US$
China,CHN,2007,ext_che,External Health Expenditure (EXT),0.18071163,% of current health expenditure
China,CHN,2007,ext_usd2023,External Health Expenditure (EXT),394257047.132776,constant 2023 US$
China,CHN,2007,gghed_che,Domestic General Government Health Expenditure (GGHE-D),39.02609253,% of current health expenditure
China,CHN,2007,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),85142898049.4913,constant 2023 US$
China,CHN,2007,pvtd_che,Domestic Private Health Expenditure (PVT-D),60.79319382000001,% of current health expenditure
China,CHN,2007,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),132632001019.10416,constant 2023 US$
China,CHN,2008,che_usd2023,Current Health Expenditure (CHE),253669958503.80753,constant 2023 US$
China,CHN,2008,ext_che,External Health Expenditure (EXT),0.15566339,% of current health expenditure
China,CHN,2008,ext_usd2023,External Health Expenditure (EXT),394871255.0376976,constant 2023 US$
China,CHN,2008,gghed_che,Domestic General Government Health Expenditure (GGHE-D),44.522399899999996,% of current health expenditure
China,CHN,2008,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),112939955467.85782,constant 2023 US$
China,CHN,2008,pvtd_che,Domestic Private Health Expenditure (PVT-D),55.32193375000001,% of current health expenditure
China,CHN,2008,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),140335128140.6786,constant 2023 US$
China,CHN,2009,che_usd2023,Current Health Expenditure (CHE),309476521939.4565,constant 2023 US$
China,CHN,2009,ext_che,External Health Expenditure (EXT),0.10555609000000002,% of current health expenditure
China,CHN,2009,ext_usd2023,External Health Expenditure (EXT),326671324.64238703,constant 2023 US$
China,CHN,2009,gghed_che,Domestic General Government Health Expenditure (GGHE-D),49.39831542999999,% of current health expenditure
China,CHN,2009,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),152876191623.68597,constant 2023 US$
China,CHN,2009,pvtd_che,Domestic Private Health Expenditure (PVT-D),50.49612808,% of current health expenditure
China,CHN,2009,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),156273661509.77957,constant 2023 US$
China,CHN,2010,che_usd2023,Current Health Expenditure (CHE),332787386515.57477,constant 2023 US$
China,CHN,2010,ext_che,External Health Expenditure (EXT),0.12173963999999997,% of current health expenditure
China,CHN,2010,ext_usd2023,External Health Expenditure (EXT),405134156.6672332,constant 2023 US$
China,CHN,2010,gghed_che,Domestic General Government Health Expenditure (GGHE-D),51.90623093000001,% of current health expenditure
China,CHN,2010,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),172737379822.23355,constant 2023 US$
China,CHN,2010,pvtd_che,Domestic Private Health Expenditure (PVT-D),47.97203445,% of current health expenditure
China,CHN,2010,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),159644871342.8227,constant 2023 US$
China,CHN,2011,che_usd2023,Current Health Expenditure (CHE),373783498437.17065,constant 2023 US$
China,CHN,2011,ext_che,External Health Expenditure (EXT),0.07550438,% of current health expenditure
China,CHN,2011,ext_usd2023,External Health Expenditure (EXT),282222937.9746917,constant 2023 US$
China,CHN,2011,gghed_che,Domestic General Government Health Expenditure (GGHE-D),53.72208786000001,% of current health expenditure
China,CHN,2011,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),200804313821.59555,constant 2023 US$
China,CHN,2011,pvtd_che,Domestic Private Health Expenditure (PVT-D),46.20240020999999,% of current health expenditure
China,CHN,2011,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),172696960913.09436,constant 2023 US$
China,CHN,2012,che_usd2023,Current Health Expenditure (CHE),424209286665.03394,constant 2023 US$
China,CHN,2012,ext_che,External Health Expenditure (EXT),0.05628394000000001,% of current health expenditure
China,CHN,2012,ext_usd2023,External Health Expenditure (EXT),238761711.03881127,constant 2023 US$
China,CHN,2012,gghed_che,Domestic General Government Health Expenditure (GGHE-D),55.7352562,% of current health expenditure
China,CHN,2012,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),236434139314.01294,constant 2023 US$
China,CHN,2012,pvtd_che,Domestic Private Health Expenditure (PVT-D),44.20845794999999,% of current health expenditure
China,CHN,2012,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),187536395596.67584,constant 2023 US$
China,CHN,2013,che_usd2023,Current Health Expenditure (CHE),472279388958.5684,constant 2023 US$
China,CHN,2013,ext_che,External Health Expenditure (EXT),0.055447159999999995,% of current health expenditure
China,CHN,2013,ext_usd2023,External Health Expenditure (EXT),261865523.43769243,constant 2023 US$
China,CHN,2013,gghed_che,Domestic General Government Health Expenditure (GGHE-D),57.05029296999999,% of current health expenditure
China,CHN,2013,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),269436780744.93625,constant 2023 US$
China,CHN,2013,pvtd_che,Domestic Private Health Expenditure (PVT-D),42.89425659,% of current health expenditure
China,CHN,2013,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),202580739883.40344,constant 2023 US$
China,CHN,2014,che_usd2023,Current Health Expenditure (CHE),514221894476.96643,constant 2023 US$
China,CHN,2014,ext_che,External Health Expenditure (EXT),0.030186040000000004,% of current health expenditure
China,CHN,2014,ext_usd2023,External Health Expenditure (EXT),155223239.93543282,constant 2023 US$
China,CHN,2014,gghed_che,Domestic General Government Health Expenditure (GGHE-D),58.41548919999999,% of current health expenditure
China,CHN,2014,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),300385238456.7897,constant 2023 US$
China,CHN,2014,pvtd_che,Domestic Private Health Expenditure (PVT-D),41.55432129,% of current health expenditure
China,CHN,2014,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),213681423617.79242,constant 2023 US$
China,CHN,2015,che_usd2023,Current Health Expenditure (CHE),568449905658.4863,constant 2023 US$
China,CHN,2015,ext_che,External Health Expenditure (EXT),0.00859982,% of current health expenditure
China,CHN,2015,ext_usd2023,External Health Expenditure (EXT),48885645.134489946,constant 2023 US$
China,CHN,2015,gghed_che,Domestic General Government Health Expenditure (GGHE-D),60.181011199999986,% of current health expenditure
China,CHN,2015,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),342098890859.1254,constant 2023 US$
China,CHN,2015,pvtd_che,Domestic Private Health Expenditure (PVT-D),39.81039047,% of current health expenditure
China,CHN,2015,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),226302124404.1321,constant 2023 US$
China,CHN,2016,che_usd2023,Current Health Expenditure (CHE),610679980264.7605,constant 2023 US$
China,CHN,2016,ext_che,External Health Expenditure (EXT),0.00161523,% of current health expenditure
China,CHN,2016,ext_usd2023,External Health Expenditure (EXT),9863858.386155749,constant 2023 US$
China,CHN,2016,gghed_che,Domestic General Government Health Expenditure (GGHE-D),58.1014328,% of current health expenditure
China,CHN,2016,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),354813814328.23364,constant 2023 US$
China,CHN,2016,pvtd_che,Domestic Private Health Expenditure (PVT-D),41.89695358,% of current health expenditure
China,CHN,2016,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),255856300561.83224,constant 2023 US$
China,CHN,2017,che_usd2023,Current Health Expenditure (CHE),664272603378.1798,constant 2023 US$
China,CHN,2017,ext_che,External Health Expenditure (EXT),0.00044167,% of current health expenditure
China,CHN,2017,ext_usd2023,External Health Expenditure (EXT),2933860.304350425,constant 2023 US$
China,CHN,2017,gghed_che,Domestic General Government Health Expenditure (GGHE-D),56.673347469999996,% of current health expenditure
China,CHN,2017,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),376465524746.0687,constant 2023 US$
China,CHN,2017,pvtd_che,Domestic Private Health Expenditure (PVT-D),43.32621001999999,% of current health expenditure
China,CHN,2017,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),287804135013.42175,constant 2023 US$
China,CHN,2018,che_usd2023,Current Health Expenditure (CHE),723418760564.1073,constant 2023 US$
China,CHN,2018,ext_che,External Health Expenditure (EXT),0.00064801,% of current health expenditure
China,CHN,2018,ext_usd2023,External Health Expenditure (EXT),4687817.005853723,constant 2023 US$
China,CHN,2018,gghed_che,Domestic General Government Health Expenditure (GGHE-D),56.416419979999986,% of current health expenditure
China,CHN,2018,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),408126965714.3267,constant 2023 US$
China,CHN,2018,pvtd_che,Domestic Private Health Expenditure (PVT-D),43.58293152,% of current health expenditure
China,CHN,2018,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),315287106347.67053,constant 2023 US$
China,CHN,2019,che_usd2023,Current Health Expenditure (CHE),796930673058.6183,constant 2023 US$
China,CHN,2019,ext_che,External Health Expenditure (EXT),0.00066961,% of current health expenditure
China,CHN,2019,ext_usd2023,External Health Expenditure (EXT),5336340.012212687,constant 2023 US$
China,CHN,2019,gghed_che,Domestic General Government Health Expenditure (GGHE-D),55.97903823999999,% of current health expenditure
China,CHN,2019,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),446114131437.71564,constant 2023 US$
China,CHN,2019,pvtd_che,Domestic Private Health Expenditure (PVT-D),44.02029419,% of current health expenditure
China,CHN,2019,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),350811222736.35974,constant 2023 US$
China,CHN,2020,che_usd2023,Current Health Expenditure (CHE),852613685346.1248,constant 2023 US$
China,CHN,2020,ext_che,External Health Expenditure (EXT),0.00024403000000000003,% of current health expenditure
China,CHN,2020,ext_usd2023,External Health Expenditure (EXT),2080650.421137522,constant 2023 US$
China,CHN,2020,gghed_che,Domestic General Government Health Expenditure (GGHE-D),54.723922730000005,% of current health expenditure
China,CHN,2020,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),466583657517.7823,constant 2023 US$
China,CHN,2020,pvtd_che,Domestic Private Health Expenditure (PVT-D),45.27583313,% of current health expenditure
China,CHN,2020,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),386027939869.451,constant 2023 US$
China,CHN,2021,che_usd2023,Current Health Expenditure (CHE),883766231585.5675,constant 2023 US$
China,CHN,2021,ext_che,External Health Expenditure (EXT),0.00022867,% of current health expenditure
China,CHN,2021,ext_usd2023,External Health Expenditure (EXT),2020890.09343466,constant 2023 US$
China,CHN,2021,gghed_che,Domestic General Government Health Expenditure (GGHE-D),54.06824492999998,% of current health expenditure
China,CHN,2021,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),477836860947.6802,constant 2023 US$
China,CHN,2021,pvtd_che,Domestic Private Health Expenditure (PVT-D),45.93153,% of current health expenditure
China,CHN,2021,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),405927351798.055,constant 2023 US$
China,CHN,2022,che_usd2023,Current Health Expenditure (CHE),1019617833731.667,constant 2023 US$
China,CHN,2022,ext_che,External Health Expenditure (EXT),0.0067134199999999995,% of current health expenditure
China,CHN,2022,ext_usd2023,External Health Expenditure (EXT),68451241.80129641,constant 2023 US$
China,CHN,2022,gghed_che,Domestic General Government Health Expenditure (GGHE-D),57.693168639999996,% of current health expenditure
China,CHN,2022,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),588249850212.652,constant 2023 US$
China,CHN,2022,pvtd_che,Domestic Private Health Expenditure (PVT-D),42.30011748999999,% of current health expenditure
China,CHN,2022,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),431299545965.9615,constant 2023 US$
China,CHN,2023,che_usd2023,Current Health Expenditure (CHE),1085969539219.6321,constant 2023 US$
China,CHN,2023,ext_che,External Health Expenditure (EXT),0.0050795,% of current health expenditure
China,CHN,2023,ext_usd2023,External Health Expenditure (EXT),55161796.63970056,constant 2023 US$
China,CHN,2023,gghed_che,Domestic General Government Health Expenditure (GGHE-D),57.09761810000001,% of current health expenditure
China,CHN,2023,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),620062753431.9949,constant 2023 US$
China,CHN,2023,pvtd_che,Domestic Private Health Expenditure (PVT-D),42.897300720000004,% of current health expenditure
China,CHN,2023,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),465851635523.09216,constant 2023 US$
Colombia,COL,2000,che_usd2023,Current Health Expenditure (CHE),9082123869.428238,constant 2023 US$
Colombia,COL,2000,ext_che,External Health Expenditure (EXT),0.01743408,% of current health expenditure
Colombia,COL,2000,ext_usd2023,External Health Expenditure (EXT),1583384.536750213,constant 2023 US$
Colombia,COL,2000,gghed_che,Domestic General Government Health Expenditure (GGHE-D),74.53343964,% of current health expenditure
Colombia,COL,2000,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),6769219512.524327,constant 2023 US$
Colombia,COL,2000,pvtd_che,Domestic Private Health Expenditure (PVT-D),25.449123380000007,% of current health expenditure
Colombia,COL,2000,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),2311321032.4239154,constant 2023 US$
Colombia,COL,2001,che_usd2023,Current Health Expenditure (CHE),9737740344.91978,constant 2023 US$
Colombia,COL,2001,ext_che,External Health Expenditure (EXT),0.046890470000000004,% of current health expenditure
Colombia,COL,2001,ext_usd2023,External Health Expenditure (EXT),4566072.70351621,constant 2023 US$
Colombia,COL,2001,gghed_che,Domestic General Government Health Expenditure (GGHE-D),75.05117797999999,% of current health expenditure
Colombia,COL,2001,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),7308288547.894324,constant 2023 US$
Colombia,COL,2001,pvtd_che,Domestic Private Health Expenditure (PVT-D),24.901933669999995,% of current health expenditure
Colombia,COL,2001,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),2424885669.288202,constant 2023 US$
Colombia,COL,2002,che_usd2023,Current Health Expenditure (CHE),9629797317.684301,constant 2023 US$
Colombia,COL,2002,ext_che,External Health Expenditure (EXT),0.8930705800000001,% of current health expenditure
Colombia,COL,2002,ext_usd2023,External Health Expenditure (EXT),86000887.25536968,constant 2023 US$
Colombia,COL,2002,gghed_che,Domestic General Government Health Expenditure (GGHE-D),76.18750763,% of current health expenditure
Colombia,COL,2002,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),7336702751.835614,constant 2023 US$
Colombia,COL,2002,pvtd_che,Domestic Private Health Expenditure (PVT-D),22.91942024,% of current health expenditure
Colombia,COL,2002,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),2207093735.032508,constant 2023 US$
Colombia,COL,2003,che_usd2023,Current Health Expenditure (CHE),10080609703.631226,constant 2023 US$
Colombia,COL,2003,ext_che,External Health Expenditure (EXT),1.8592505499999998,% of current health expenditure
Colombia,COL,2003,ext_usd2023,External Health Expenditure (EXT),187423790.93918106,constant 2023 US$
Colombia,COL,2003,gghed_che,Domestic General Government Health Expenditure (GGHE-D),77.37968445,% of current health expenditure
Colombia,COL,2003,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),7800344140.946755,constant 2023 US$
Colombia,COL,2003,pvtd_che,Domestic Private Health Expenditure (PVT-D),20.761064530000006,% of current health expenditure
Colombia,COL,2003,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),2092841783.8133945,constant 2023 US$
Colombia,COL,2004,che_usd2023,Current Health Expenditure (CHE),10662083958.980711,constant 2023 US$
Colombia,COL,2004,ext_che,External Health Expenditure (EXT),1.2454419099999998,% of current health expenditure
Colombia,COL,2004,ext_usd2023,External Health Expenditure (EXT),132790064.1282863,constant 2023 US$
Colombia,COL,2004,gghed_che,Domestic General Government Health Expenditure (GGHE-D),73.53205109,% of current health expenditure
Colombia,COL,2004,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),7840049710.720152,constant 2023 US$
Colombia,COL,2004,pvtd_che,Domestic Private Health Expenditure (PVT-D),25.222499850000002,% of current health expenditure
Colombia,COL,2004,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),2689244169.959483,constant 2023 US$
Colombia,COL,2005,che_usd2023,Current Health Expenditure (CHE),11680202603.250347,constant 2023 US$
Colombia,COL,2005,ext_che,External Health Expenditure (EXT),0.9498773199999999,% of current health expenditure
Colombia,COL,2005,ext_usd2023,External Health Expenditure (EXT),110947589.50698319,constant 2023 US$
Colombia,COL,2005,gghed_che,Domestic General Government Health Expenditure (GGHE-D),71.82027434999999,% of current health expenditure
Colombia,COL,2005,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),8388753720.369926,constant 2023 US$
Colombia,COL,2005,pvtd_che,Domestic Private Health Expenditure (PVT-D),27.229848860000004,% of current health expenditure
Colombia,COL,2005,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),3180501383.905865,constant 2023 US$
Colombia,COL,2006,che_usd2023,Current Health Expenditure (CHE),13016088077.973146,constant 2023 US$
Colombia,COL,2006,ext_che,External Health Expenditure (EXT),0.71090811,% of current health expenditure
Colombia,COL,2006,ext_usd2023,External Health Expenditure (EXT),92532422.475419,constant 2023 US$
Colombia,COL,2006,gghed_che,Domestic General Government Health Expenditure (GGHE-D),72.08561707000001,% of current health expenditure
Colombia,COL,2006,gghed_usd2023,Domestic General Government Health Expenditure (GGHE-D),9382727509.745077,constant 2023 US$
Colombia,COL,2006,pvtd_che,Domestic Private Health Expenditure (PVT-D),27.203474040000003,% of current health expenditure
Colombia,COL,2006,pvtd_usd2023,Domestic Private Health Expenditure (PVT-D),3540828105.998243,constant 2023 US$
Colombia,COL,2007,che_usd2023,Current Health Expenditure (CHE),14234255541.147291,constant 2023 US$
Colombia,COL,2007,ext_che,External Health Expenditure (EXT),0.46726435000000005,% of current health expenditure
Colombia,COL,2007,ext_usd2023,External Health Expenditure (EXT),66511603.802417934,constant 2023 US$
