state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5
AR,Lewisville,33.360132,-93.583971,15:27:50,16:13:00,16:57:10,17:43:10,18:33:30
AR,Lexa,34.598248,-90.751887,15:31:40,16:14:40,17:00:20,17:47:30,18:34:50
AR,Lincoln,35.948834,-94.417468,15:26:00,16:09:10,16:53:10,17:38:50,18:27:00
AR,Little Flock,36.383335,-94.137265,15:26:10,16:09:00,16:53:10,17:39:00,18:26:30
AR,Little Rock,34.725393,-92.358556,15:29:10,16:12:40,16:57:40,17:44:20,18:32:20
AR,Lockesburg,33.972871,-94.179584,15:26:40,16:11:40,16:55:30,17:41:10,18:31:10
AR,London,35.327616,-93.243466,15:27:40,16:11:10,16:55:40,17:41:50,18:30:00
AR,Lonoke,34.790501,-91.907362,15:29:50,16:13:10,16:58:10,17:45:10,18:32:50
AR,Lonsdale,34.544967,-92.810563,15:28:30,16:12:20,16:57:10,17:43:30,18:32:10
AR,Lost Bridge Village,36.389728,-93.915536,15:26:30,16:09:10,16:53:20,17:39:20,18:26:50
AR,Louann,33.391481,-92.792214,15:28:50,16:13:50,16:58:30,17:44:50,18:34:40
AR,Lowell,36.255855,-94.153356,15:26:20,16:09:10,16:53:10,17:39:10,18:26:40
AR,Luxora,35.757672,-89.92948,15:32:40,16:14:30,17:00:20,17:47:50,18:33:30
AR,Lynn,36.004263,-91.252,15:30:30,16:12:40,16:58:00,17:45:00,18:31:10
AR,McAlmont,34.792492,-92.196013,15:29:20,16:12:50,16:57:50,17:44:30,18:32:30
AR,McCaskill,33.919539,-93.636831,15:27:30,16:12:20,16:56:30,17:42:30,18:32:20
AR,McCrory,35.257326,-91.197276,15:30:50,16:13:30,16:58:50,17:46:00,18:32:50
AR,McDougal,36.436465,-90.390727,15:32:00,16:13:20,16:58:50,17:46:10,18:31:20
AR,McGehee,33.627794,-91.39501,15:30:50,16:15:00,17:00:20,17:47:30,18:36:10
AR,McNab,33.660895,-93.832282,15:27:20,16:12:30,16:56:30,17:42:20,18:32:30
AR,McNeil,33.347917,-93.208404,15:28:20,16:13:30,16:57:50,17:44:00,18:34:00
AR,McRae,35.113627,-91.826194,15:29:50,16:12:50,16:58:00,17:44:50,18:32:20
AR,Madison,35.017993,-90.73115,15:31:30,16:14:20,16:59:50,17:47:10,18:34:00
AR,Magazine,35.153901,-93.807851,15:27:00,16:10:40,16:54:50,17:41:00,18:29:30
AR,Magness,35.703055,-91.482237,15:30:20,16:12:40,16:58:00,17:44:50,18:31:30
AR,Magnet Cove,34.449161,-92.837719,15:28:30,16:12:30,16:57:10,17:43:40,18:32:20
AR,Magnolia,33.276698,-93.226247,15:28:20,16:13:30,16:57:50,17:44:00,18:34:10
AR,Malvern,34.373579,-92.82125,15:28:30,16:12:30,16:57:10,17:43:40,18:32:30
AR,Mammoth Spring,36.49241,-91.541067,15:30:00,16:11:50,16:57:00,17:43:50,18:29:40
AR,Manila,35.884906,-90.165398,15:32:20,16:14:10,16:59:50,17:47:10,18:32:50
AR,Mansfield,35.063915,-94.234269,15:26:20,16:10:20,16:54:20,17:40:10,18:29:00
AR,Marianna,34.77363,-90.767501,15:31:30,16:14:30,17:00:00,17:47:20,18:34:30
AR,Marie,35.612931,-90.082963,15:32:30,16:14:30,17:00:20,17:47:40,18:33:30
AR,Marion,35.204246,-90.206715,15:32:20,16:14:40,17:00:30,17:48:00,18:34:20
AR,Marked Tree,35.527889,-90.42661,15:32:00,16:14:10,16:59:50,17:47:10,18:33:20
AR,Marmaduke,36.190028,-90.385061,15:32:00,16:13:30,16:59:10,17:46:20,18:31:50
AR,Marshall,35.908461,-92.646498,15:28:30,16:11:00,16:55:50,17:42:20,18:29:30
AR,Marvell,34.556304,-90.915338,15:31:20,16:14:30,17:00:10,17:47:20,18:34:50
AR,Maumelle,34.852344,-92.399995,15:29:00,16:12:30,16:57:20,17:44:00,18:32:00
AR,Mayflower,34.966196,-92.426728,15:29:00,16:12:20,16:57:10,17:43:50,18:31:50
AR,Maynard,36.421493,-90.901804,15:31:10,16:12:40,16:58:00,17:45:10,18:30:50
AR,Maysville,36.401975,-94.588951,15:25:40,16:08:30,16:52:30,17:38:10,18:25:50
AR,Melbourne,36.063971,-91.88152,15:29:40,16:11:50,16:57:00,17:43:40,18:30:20
AR,Mellwood,34.215475,-90.944687,15:31:30,16:14:50,17:00:30,17:47:40,18:35:30
AR,Mena,34.580834,-94.237096,15:26:30,16:10:50,16:54:50,17:40:30,18:30:00
AR,Menifee,35.149702,-92.55042,15:28:40,16:12:00,16:56:50,17:43:20,18:31:10
AR,Midland,35.092403,-94.352955,15:26:10,16:10:10,16:54:00,17:39:50,18:28:50
AR,Midway,36.39224,-92.475532,15:28:40,16:10:50,16:55:40,17:42:10,18:28:40
AR,Midway,34.249893,-92.973433,15:28:20,16:12:30,16:57:10,17:43:30,18:32:30
AR,Mineral Springs,33.877723,-93.921386,15:27:10,16:12:00,16:56:00,17:41:50,18:31:50
AR,Minturn,35.976417,-91.027188,15:31:00,16:13:00,16:58:20,17:45:30,18:31:30
AR,Mitchellville,33.905333,-91.498398,15:30:40,16:14:40,16:59:50,17:46:50,18:35:20
AR,Monette,35.893208,-90.344106,15:32:00,16:13:50,16:59:30,17:46:50,18:32:40
AR,Monroe,34.73404,-91.106766,15:31:00,16:14:10,16:59:30,17:46:40,18:34:00
AR,Monticello,33.624778,-91.793722,15:30:20,16:14:40,16:59:50,17:46:40,18:35:30
AR,Montrose,33.298925,-91.49644,15:30:50,16:15:20,17:00:40,17:47:40,18:36:40
AR,Moorefield,35.767228,-91.570807,15:30:10,16:12:30,16:57:40,17:44:40,18:31:20
AR,Moro,34.791976,-90.987984,15:31:10,16:14:10,16:59:40,17:47:00,18:34:10
AR,Morrilton,35.155456,-92.738932,15:28:30,16:11:50,16:56:30,17:43:00,18:31:00
AR,Morrison Bluff,35.381952,-93.518854,15:27:20,16:10:40,16:55:00,17:41:10,18:29:20
AR,Morrow,35.856329,-94.430562,15:26:00,16:09:20,16:53:10,17:39:00,18:27:10
AR,Mountainburg,35.649625,-94.162407,15:26:20,16:09:50,16:53:50,17:39:40,18:28:00
AR,Mountain Home,36.335118,-92.384039,15:28:50,16:11:00,16:55:50,17:42:30,18:29:00
AR,Mountain Pine,34.569642,-93.171493,15:28:00,16:12:00,16:56:30,17:42:40,18:31:30
AR,Mountain View,35.861559,-92.109657,15:29:10,16:11:40,16:56:40,17:43:30,18:30:20
AR,Mount Holly,33.307223,-92.950213,15:28:40,16:13:50,16:58:20,17:44:30,18:34:30
AR,Mount Ida,34.549153,-93.629939,15:27:20,16:11:30,16:55:50,17:41:50,18:30:50
AR,Mount Judea,35.926173,-93.056804,15:27:50,16:10:40,16:55:10,17:41:40,18:29:00
AR,Mount Olive,36.003119,-92.090465,15:29:20,16:11:40,16:56:40,17:43:20,18:30:00
AR,Mount Pleasant,35.981423,-91.777383,15:29:50,16:12:00,16:57:10,17:44:00,18:30:30
AR,Mount Vernon,35.223605,-92.12398,15:29:20,16:12:20,16:57:20,17:44:10,18:31:40
AR,Mulberry,35.5085,-94.074753,15:26:30,16:10:00,16:54:00,17:40:00,18:28:20
AR,Murfreesboro,34.070312,-93.694073,15:27:20,16:12:00,16:56:10,17:42:10,18:31:50
AR,Nashville,33.941924,-93.851658,15:27:10,16:12:00,16:56:10,17:42:00,18:31:50
AR,Natural Steps,34.874266,-92.497772,15:28:50,16:12:20,16:57:10,17:43:50,18:31:50
AR,Newark,35.70763,-91.4434,15:30:20,16:12:40,16:58:00,17:45:00,18:31:30
AR,New Blaine,35.29252,-93.419083,15:27:30,16:10:50,16:55:20,17:41:30,18:29:40
AR,New Edinburg,33.756223,-92.240365,15:29:40,16:14:00,16:58:50,17:45:40,18:34:40
AR,Newhope,34.222258,-93.877396,15:27:00,16:11:40,16:55:50,17:41:40,18:31:10
AR,Newport,35.623772,-91.231682,15:30:40,16:13:00,16:58:20,17:45:30,18:32:00
AR,Nimmons,36.30625,-90.095055,15:32:20,16:13:50,16:59:30,17:46:40,18:32:00
AR,Norfork,36.209469,-92.277844,15:29:00,16:11:20,16:56:10,17:42:50,18:29:30
AR,Norman,34.458977,-93.676824,15:27:20,16:11:40,16:55:50,17:41:50,18:31:00
AR,Norphlet,33.319889,-92.662009,15:29:10,16:14:00,16:58:40,17:45:10,18:34:50
AR,North Crossett,33.174113,-91.931736,15:30:20,16:15:10,17:00:10,17:47:00,18:36:20
AR,North Little Rock,34.781752,-92.235057,15:29:20,16:12:50,16:57:40,17:44:30,18:32:30
AR,Oak Grove,36.463958,-93.430143,15:27:10,16:09:40,16:54:10,17:40:20,18:27:20
AR,Oak Grove,35.364779,-92.964179,15:28:10,16:11:20,16:56:00,17:42:20,18:30:10
AR,Oak Grove Heights,36.126432,-90.503435,15:31:50,16:13:30,16:59:00,17:46:10,18:31:50
AR,Oakhaven,33.729396,-93.620783,15:27:30,16:12:30,16:56:40,17:42:40,18:32:40
AR,Oakland,36.460423,-92.571771,15:28:30,16:10:40,16:55:30,17:42:00,18:28:30
AR,Oark,35.694977,-93.575027,15:27:10,16:10:20,16:54:40,17:40:50,18:28:40
AR,Oden,34.623149,-93.783646,15:27:00,16:11:20,16:55:30,17:41:30,18:30:30
AR,Ogden,33.585869,-94.046917,15:27:00,16:12:20,16:56:10,17:41:50,18:32:10
AR,Oil Trough,35.629162,-91.461229,15:30:20,16:12:50,16:58:00,17:45:00,18:31:40
AR,O'Kean,36.171462,-90.818348,15:31:20,16:13:00,16:58:30,17:45:40,18:31:20
AR,Okolona,34.000478,-93.337624,15:28:00,16:12:30,16:56:50,17:43:00,18:32:30
AR,Ola,35.031448,-93.224035,15:27:50,16:11:20,16:55:50,17:42:10,18:30:30
AR,Omaha,36.461647,-93.189964,15:27:40,16:10:00,16:54:30,17:40:50,18:27:40
AR,Oneida,34.460486,-90.786721,15:31:40,16:14:50,17:00:30,17:47:40,18:35:10
AR,Oppelo,35.100558,-92.773566,15:28:20,16:11:50,16:56:30,17:43:00,18:31:00
AR,Osceola,35.694195,-89.993421,15:32:40,16:14:30,17:00:20,17:47:50,18:33:30
AR,Oxford,36.20903,-91.918268,15:29:30,16:11:40,16:56:40,17:43:30,18:29:50
AR,Ozan,33.846611,-93.720822,15:27:20,16:12:20,16:56:30,17:42:20,18:32:10
AR,Ozark,35.501858,-93.848378,15:26:50,16:10:20,16:54:30,17:40:30,18:28:40
AR,Ozark Acres,36.299916,-91.387076,15:30:20,16:12:10,16:57:20,17:44:20,18:30:20
AR,Ozone,35.638491,-93.447317,15:27:20,16:10:30,16:55:00,17:41:10,18:29:00
AR,Palestine,34.970307,-90.908225,15:31:20,16:14:10,16:59:40,17:46:50,18:33:50
AR,Pangburn,35.426108,-91.839411,15:29:50,16:12:30,16:57:40,17:44:30,18:31:40
AR,Paragould,36.052289,-90.510464,15:31:50,16:13:30,16:59:00,17:46:20,18:32:00
AR,Paris,35.290756,-93.734228,15:27:00,16:10:40,16:54:50,17:41:00,18:29:20
AR,Parkdale,33.121215,-91.546399,15:30:50,16:15:30,17:00:50,17:47:40,18:37:00
AR,Parkin,35.261175,-90.553508,15:31:50,16:14:10,16:59:50,17:47:10,18:33:40
AR,Patmos,33.511369,-93.566956,15:27:40,16:12:50,16:57:00,17:43:00,18:33:10
AR,Patterson,35.258973,-91.234957,15:30:40,16:13:20,16:58:40,17:45:50,18:32:50
AR,Payneway,35.545728,-90.512297,15:31:50,16:14:00,16:59:40,17:47:00,18:33:10
AR,Peach Orchard,36.281229,-90.660774,15:31:30,16:13:10,16:58:30,17:45:40,18:31:20
AR,Pearcy,34.435455,-93.288217,15:27:50,16:12:00,16:56:30,17:42:40,18:31:40
AR,Pea Ridge,36.452846,-94.125942,15:26:20,16:09:00,16:53:10,17:39:00,18:26:30
AR,Pencil Bluff,34.630384,-93.735033,15:27:10,16:11:20,16:55:30,17:41:30,18:30:40
AR,Perla,34.364755,-92.776228,15:28:30,16:12:40,16:57:20,17:43:50,18:32:30
AR,Perry,35.046221,-92.79441,15:28:20,16:11:50,16:56:30,17:43:00,18:31:10
AR,Perrytown,33.697141,-93.532407,15:27:40,16:12:40,16:56:50,17:43:00,18:32:50
AR,Perryville,35.012,-92.802938,15:28:20,16:11:50,16:56:40,17:43:10,18:31:10
AR,Piggott,36.387191,-90.198944,15:32:10,16:13:30,16:59:10,17:46:30,18:31:40
AR,Pindall,36.063663,-92.862158,15:28:10,16:10:40,16:55:20,17:41:50,18:28:50
AR,Pine Bluff,34.211591,-92.017555,15:29:50,16:13:40,16:58:40,17:45:30,18:34:00
AR,Pineville,36.161145,-92.106471,15:29:20,16:11:30,16:56:30,17:43:10,18:29:50
AR,Piney,34.502914,-93.144427,15:28:00,16:12:00,16:56:30,17:42:50,18:31:40
AR,Plainview,34.989874,-93.297948,15:27:40,16:11:20,16:55:50,17:42:00,18:30:30
AR,Pleasant Grove,35.820465,-91.906976,15:29:30,16:12:00,16:57:10,17:43:50,18:30:40
AR,Pleasant Plains,35.55453,-91.627246,15:30:00,16:12:40,16:57:50,17:44:40,18:31:30
AR,Plumerville,35.159377,-92.643059,15:28:30,16:11:50,16:56:40,17:43:10,18:31:00
AR,Pocahontas,36.263366,-90.971224,15:31:00,16:12:40,16:58:00,17:45:10,18:31:00
AR,Pollard,36.429561,-90.267129,15:32:10,16:13:30,16:59:00,17:46:20,18:31:30
AR,Ponca,36.029292,-93.362376,15:27:20,16:10:10,16:54:40,17:40:50,18:28:20
AR,Poplar Grove,34.552169,-90.854223,15:31:30,16:14:40,17:00:10,17:47:30,18:34:50
AR,Portia,36.084865,-91.071044,15:30:50,16:12:50,16:58:10,17:45:10,18:31:10
AR,Portland,33.237935,-91.510945,15:30:50,16:15:30,17:00:40,17:47:40,18:36:50
AR,Pottsville,35.230606,-93.060839,15:28:00,16:11:20,16:56:00,17:42:20,18:30:20
AR,Powhatan,36.087312,-91.123884,15:30:50,16:12:40,16:58:00,17:45:10,18:31:10
AR,Poyen,34.324169,-92.641976,15:28:50,16:12:50,16:57:30,17:44:00,18:32:50
AR,Prairie Creek,36.329478,-94.058933,15:26:20,16:09:10,16:53:20,17:39:10,18:26:50
AR,Prairie Grove,35.986113,-94.303383,15:26:10,16:09:20,16:53:20,17:39:10,18:27:10
AR,Prattsville,34.318495,-92.543146,15:29:00,16:13:00,16:57:50,17:44:20,18:33:00
AR,Prescott,33.80432,-93.391207,15:27:50,16:12:40,16:57:00,17:43:00,18:32:50
AR,Princeton,33.97754,-92.624178,15:29:00,16:13:20,16:58:00,17:44:30,18:33:30
AR,Pyatt,36.250744,-92.846637,15:28:10,16:10:30,16:55:10,17:41:40,18:28:40
AR,Quitman,35.381723,-92.214724,15:29:10,16:12:10,16:57:00,17:43:50,18:31:10
AR,Ratcliff,35.306946,-93.888636,15:26:50,16:10:20,16:54:30,17:40:30,18:29:00
AR,Ravenden,36.243201,-91.251307,15:30:30,16:12:30,16:57:40,17:44:40,18:30:40
AR,Ravenden Springs,36.312705,-91.223265,15:30:40,16:12:20,16:57:40,17:44:40,18:30:30
AR,Reader,33.75161,-93.101184,15:28:20,16:13:00,16:57:30,17:43:50,18:33:20
AR,Rector,36.264158,-90.293518,15:32:10,16:13:40,16:59:10,17:46:30,18:31:50
AR,Redfield,34.439337,-92.188484,15:29:30,16:13:10,16:58:10,17:45:00,18:33:20
AR,Reed,33.701672,-91.445758,15:30:50,16:15:00,17:00:20,17:47:20,18:36:00
AR,Reyno,36.360899,-90.758993,15:31:20,16:12:50,16:58:20,17:45:30,18:31:00
AR,Rison,33.959951,-92.193648,15:29:40,16:13:50,16:58:50,17:45:30,18:34:20
AR,Rivervale,35.675877,-90.3445,15:32:10,16:14:10,16:59:50,17:47:10,18:33:10
AR,Rockport,34.406892,-92.80157,15:28:30,16:12:40,16:57:20,17:43:40,18:32:30
AR,Rockwell,34.464341,-93.133829,15:28:00,16:12:10,16:56:40,17:43:00,18:31:50
AR,Roe,34.631101,-91.385963,15:30:40,16:13:50,16:59:10,17:46:20,18:33:50
AR,Rogers,36.318085,-94.152287,15:26:20,16:09:00,16:53:10,17:39:00,18:26:40
AR,Roland,34.90224,-92.517469,15:28:50,16:12:20,16:57:10,17:43:40,18:31:50
AR,Rondo,34.657447,-90.820842,15:31:30,16:14:30,17:00:10,17:47:30,18:34:40
AR,Rose Bud,35.321183,-92.076515,15:29:20,16:12:20,16:57:20,17:44:10,18:31:30
AR,Rosston,33.588019,-93.286934,15:28:10,16:13:00,16:57:30,17:43:30,18:33:30
AR,Rover,34.951824,-93.408964,15:27:30,16:11:20,16:55:40,17:41:50,18:30:30
AR,Rudy,35.527455,-94.240384,15:26:10,16:09:50,16:53:50,17:39:40,18:28:00
AR,Russell,35.362126,-91.509947,15:30:20,16:13:00,16:58:10,17:45:10,18:32:10
AR,Russellville,35.276328,-93.138743,15:27:50,16:11:10,16:55:50,17:42:10,18:30:10
AR,Rye,33.750475,-91.998485,15:30:00,16:14:10,16:59:20,17:46:00,18:35:00
AR,St. Charles,34.372999,-91.137446,15:31:10,16:14:30,17:00:00,17:47:10,18:34:50
AR,St. Francis,36.454872,-90.142179,15:32:20,16:13:40,16:59:10,17:46:30,18:31:40
AR,St. Joe,36.026028,-92.801276,15:28:10,16:10:50,16:55:30,17:42:00,18:29:10
AR,St. Paul,35.826791,-93.767285,15:26:50,16:10:00,16:54:10,17:40:20,18:28:10
AR,Salado,35.695405,-91.592317,15:30:00,16:12:30,16:57:40,17:44:40,18:31:20
AR,Salem,36.370416,-91.821706,15:29:40,16:11:40,16:56:40,17:43:30,18:29:40
AR,Salem,34.630899,-92.561492,15:28:50,16:12:30,16:57:20,17:43:50,18:32:10
AR,Salesville,36.23906,-92.277495,15:29:00,16:11:10,16:56:10,17:42:50,18:29:20
AR,Saratoga,33.743741,-93.904289,15:27:10,16:12:20,16:56:20,17:42:10,18:32:10
AR,Sardis,34.533041,-92.406722,15:29:10,16:12:50,16:57:50,17:44:20,18:32:50
AR,Scott,34.69766,-92.093932,15:29:30,16:13:00,16:58:00,17:44:50,18:32:50
AR,Scranton,35.36043,-93.539724,15:27:20,16:10:40,16:55:00,17:41:10,18:29:30
AR,Searcy,35.241134,-91.735223,15:30:00,16:12:50,16:58:00,17:45:00,18:32:10
AR,Sedgwick,35.974161,-90.862149,15:31:10,16:13:10,16:58:40,17:45:50,18:31:50
AR,Shannon Hills,34.617586,-92.402176,15:29:10,16:12:50,16:57:40,17:44:20,18:32:30
AR,Sheridan,34.321575,-92.443067,15:29:10,16:13:00,16:57:50,17:44:30,18:33:00
AR,Sherrill,34.385065,-91.951808,15:29:50,16:13:30,16:58:40,17:45:30,18:33:40
AR,Sherwood,34.852029,-92.204483,15:29:20,16:12:40,16:57:40,17:44:20,18:32:20
AR,Shirley,35.643751,-92.313519,15:29:00,16:11:40,16:56:40,17:43:20,18:30:30
AR,Sidney,36.004421,-91.658289,15:30:00,16:12:10,16:57:20,17:44:10,18:30:40
AR,Siloam Springs,36.184612,-94.531517,15:25:40,16:08:50,16:52:40,17:38:30,18:26:20
AR,Smackover,33.363589,-92.731425,15:29:00,16:13:50,16:58:30,17:45:00,18:34:40
AR,Smithville,36.079921,-91.302675,15:30:30,16:12:30,16:57:50,17:44:50,18:30:50
AR,South Lead Hill,36.395614,-92.906209,15:28:00,16:10:20,16:55:00,17:41:20,18:28:10
AR,Southside,35.720183,-91.630162,15:30:00,16:12:30,16:57:40,17:44:30,18:31:20
AR,Sparkman,33.917168,-92.849997,15:28:40,16:13:10,16:57:50,17:44:10,18:33:30
AR,Springdale,36.191438,-94.155062,15:26:20,16:09:10,16:53:20,17:39:10,18:26:50
AR,Springfield,35.272887,-92.554988,15:28:40,16:11:50,16:56:40,17:43:10,18:31:00
AR,Springtown,36.260285,-94.423812,15:25:50,16:08:50,16:52:50,17:38:40,18:26:20
AR,Stamps,33.354959,-93.497879,15:27:50,16:13:10,16:57:20,17:43:20,18:33:30
AR,Star City,33.94078,-91.839962,15:30:10,16:14:10,16:59:20,17:46:10,18:34:50
AR,Staves,34.033579,-92.280583,15:29:30,16:13:40,16:58:30,17:45:10,18:34:00
AR,Stephens,33.420917,-93.06959,15:28:30,16:13:30,16:58:00,17:44:10,18:34:10
AR,Strawberry,35.966523,-91.321102,15:30:30,16:12:30,16:57:50,17:44:50,18:31:10
AR,Strong,33.107883,-92.355573,15:29:40,16:14:40,16:59:30,17:46:00,18:35:50
AR,Stuttgart,34.495233,-91.548638,15:30:20,16:13:50,16:59:10,17:46:10,18:34:00
AR,Subiaco,35.297367,-93.639439,15:27:10,16:10:40,16:55:00,17:41:10,18:29:20
AR,Success,36.454501,-90.722625,15:31:20,16:12:50,16:58:20,17:45:30,18:30:50
AR,Sulphur Rock,35.751613,-91.500264,15:30:10,16:12:30,16:57:50,17:44:50,18:31:20
AR,Sulphur Springs,36.484076,-94.460095,15:25:50,16:08:30,16:52:30,17:38:20,18:25:50
AR,Sulphur Springs,34.17145,-92.132055,15:29:40,16:13:40,16:58:40,17:45:20,18:33:50
AR,Summers,35.987194,-94.482872,15:25:50,16:09:00,16:53:00,17:38:40,18:26:50
AR,Summit,36.252203,-92.688287,15:28:20,16:10:40,16:55:30,17:42:00,18:28:50
AR,Sunset,35.223979,-90.205642,15:32:20,16:14:40,17:00:30,17:48:00,18:34:20
AR,Sweet Home,34.667397,-92.246304,15:29:20,16:12:50,16:57:50,17:44:30,18:32:40
AR,Swifton,35.824376,-91.129429,15:30:50,16:13:00,16:58:20,17:45:30,18:31:40
AR,Taylor,33.099802,-93.461843,15:28:00,16:13:30,16:57:40,17:43:40,18:34:10
AR,Texarkana,33.436339,-93.987118,15:27:10,16:12:40,16:56:30,17:42:10,18:32:40
AR,Thornton,33.774876,-92.487651,15:29:10,16:13:40,16:58:30,17:45:00,18:34:10
AR,Tillar,33.711,-91.451812,15:30:40,16:14:50,17:00:10,17:47:10,18:35:50
AR,Tinsman,33.629183,-92.353295,15:29:30,16:14:00,16:58:50,17:45:30,18:34:40
AR,Tollette,33.818095,-93.896899,15:27:10,16:12:10,16:56:10,17:42:00,18:32:00
AR,Tontitown,36.167388,-94.242128,15:26:10,16:09:10,16:53:10,17:39:00,18:26:50
AR,Traskwood,34.452451,-92.666438,15:28:40,16:12:40,16:57:30,17:44:00,18:32:30
AR,Trumann,35.676941,-90.526029,15:31:50,16:13:50,16:59:30,17:46:50,18:32:50
AR,Tucker,34.439523,-91.951907,15:29:50,16:13:30,16:58:30,17:45:20,18:33:30
AR,Tuckerman,35.725641,-91.202079,15:30:40,16:13:00,16:58:20,17:45:20,18:31:50
AR,Tull,34.441214,-92.585881,15:28:50,16:12:50,16:57:30,17:44:10,18:32:40
AR,Tumbling Shoals,35.547053,-91.96746,15:29:30,16:12:20,16:57:20,17:44:10,18:31:10
AR,Tupelo,35.390332,-91.229904,15:30:40,16:13:20,16:58:40,17:45:50,18:32:30
AR,Turrell,35.374609,-90.270384,15:32:10,16:14:30,17:00:10,17:47:40,18:33:50
AR,Twin Groves,35.329207,-92.405668,15:29:00,16:12:00,16:56:50,17:43:30,18:31:10
AR,Tyronza,35.486771,-90.356008,15:32:00,16:14:10,16:59:50,17:47:20,18:33:30
AR,Ulm,34.576229,-91.461691,15:30:30,16:13:50,16:59:10,17:46:10,18:34:00
AR,Uniontown,35.585222,-94.446997,15:26:00,16:09:30,16:53:30,17:39:10,18:27:40
AR,Urbana,33.158452,-92.445361,15:29:30,16:14:30,16:59:20,17:45:50,18:35:40
AR,Valley Springs,36.153768,-92.989698,15:27:50,16:10:30,16:55:00,17:41:30,18:28:30
AR,Van Buren,35.451176,-94.354003,15:26:00,16:09:50,16:53:40,17:39:30,18:28:00
AR,Vandervoort,34.379781,-94.364919,15:26:20,16:11:00,16:54:50,17:40:30,18:30:10
AR,Vanndale,35.315292,-90.771114,15:31:30,16:14:00,16:59:30,17:46:40,18:33:20
AR,Victoria,35.757424,-90.060145,15:32:30,16:14:20,17:00:10,17:47:30,18:33:20
AR,Vilonia,35.078702,-92.215387,15:29:10,16:12:30,16:57:20,17:44:10,18:31:50
AR,Viola,36.399237,-91.986977,15:29:20,16:11:20,16:56:20,17:43:10,18:29:20
AR,Violet Hill,36.152899,-91.839723,15:29:40,16:11:50,16:56:50,17:43:40,18:30:10
AR,Wabbaseka,34.359805,-91.793777,15:30:10,16:13:50,16:59:00,17:45:50,18:34:00
AR,Walcott,36.046118,-90.670497,15:31:30,16:13:20,16:58:50,17:46:00,18:31:50
AR,Waldenburg,35.565255,-90.934561,15:31:10,16:13:30,16:58:50,17:46:00,18:32:30
AR,Waldo,33.351923,-93.295393,15:28:10,16:13:20,16:57:40,17:43:50,18:34:00
AR,Waldron,34.903252,-94.094839,15:26:30,16:10:40,16:54:40,17:40:30,18:29:30
AR,Walnut Ridge,36.084782,-90.946837,15:31:00,16:13:00,16:58:20,17:45:30,18:31:20
AR,Ward,35.013782,-91.957727,15:29:40,16:12:50,16:58:00,17:44:50,18:32:20
AR,Warm Springs,36.483148,-91.049008,15:30:50,16:12:30,16:57:50,17:44:50,18:30:20
AR,Warren,33.611829,-92.067718,15:29:50,16:14:20,16:59:20,17:46:00,18:35:10
AR,Washington,33.772882,-93.683293,15:27:30,16:12:30,16:56:40,17:42:30,18:32:30
AR,Watson,33.89375,-91.257061,15:31:00,16:14:50,17:00:20,17:47:30,18:35:40
AR,Wayton,35.919363,-93.259588,15:27:30,16:10:20,16:54:50,17:41:10,18:28:40
AR,Weiner,35.619714,-90.905303,15:31:10,16:13:30,16:59:00,17:46:10,18:32:30
AR,Weldon,35.447994,-91.231606,15:30:40,16:13:10,16:58:30,17:45:40,18:32:20
AR,Wesley,36.032535,-93.918624,15:26:40,16:09:40,16:53:50,17:39:50,18:27:30
AR,West Crossett,33.148043,-92.016978,15:30:10,16:15:00,17:00:00,17:46:50,18:36:20
AR,Western Grove,36.101118,-92.954554,15:28:00,16:10:30,16:55:10,17:41:30,18:28:40
AR,West Fork,35.934924,-94.18111,15:26:10,16:09:30,16:53:30,17:39:20,18:27:20
AR,West Memphis,35.149554,-90.199266,15:32:20,16:14:50,17:00:40,17:48:00,18:34:30
AR,West Point,35.203307,-91.609897,15:30:10,16:13:00,16:58:10,17:45:10,18:32:20
AR,Wheatley,34.921186,-91.106255,15:31:00,16:13:50,16:59:20,17:46:30,18:33:40
AR,Whelen Springs,33.833144,-93.126029,15:28:10,16:13:00,16:57:20,17:43:40,18:33:10
AR,White Hall,34.275179,-92.100649,15:29:40,16:13:30,16:58:30,17:45:20,18:33:50
AR,Wickes,34.299736,-94.327252,15:26:30,16:11:10,16:55:00,17:40:40,18:30:30
AR,Widener,35.023498,-90.681934,15:31:40,16:14:20,17:00:00,17:47:20,18:34:10
AR,Wiederkehr Village,35.477705,-93.764725,15:27:00,16:10:20,16:54:40,17:40:40,18:28:50
AR,Wilburn,35.508788,-91.888375,15:29:40,16:12:20,16:57:30,17:44:20,18:31:20
AR,Williford,36.251832,-91.360457,15:30:30,16:12:20,16:57:30,17:44:30,18:30:30
AR,Willisville,33.516119,-93.293665,15:28:10,16:13:10,16:57:30,17:43:40,18:33:40
AR,Wilmar,33.626384,-91.929342,15:30:10,16:14:30,16:59:30,17:46:20,18:35:20
AR,Wilmot,33.056963,-91.577858,15:30:50,16:15:40,17:00:50,17:47:50,18:37:10
AR,Wilson,35.565961,-90.0418,15:32:40,16:14:40,17:00:20,17:47:50,18:33:40
AR,Wilton,33.738728,-94.147987,15:26:50,16:12:00,16:55:50,17:41:30,18:31:50
AR,Winchester,33.774074,-91.4737,15:30:40,16:14:50,17:00:10,17:47:10,18:35:40
AR,Winslow,35.801542,-94.131779,15:26:20,16:09:40,16:53:40,17:39:30,18:27:40
