state,name,lat,lon,eclipse_1,eclipse_2,eclipse_3,eclipse_4,eclipse_5,eclipse_6
NM,Navajo Dam,36.872922,-107.623216,15:12:20,15:58:30,16:33:35,16:35:31,17:12:30,18:05:30
NM,Nenahnezad,36.730783,-108.434462,15:11:50,15:57:40,16:31:28,16:35:52,17:11:40,18:04:30
NM,Newcomb,36.285184,-108.711608,15:11:40,15:57:40,16:31:21,16:35:53,17:11:40,18:04:30
NM,Nogal,33.538223,-105.711874,15:14:50,16:02:20,16:38:18,16:40:23,17:18:30,18:13:00
NM,North Acomita Village,35.067299,-107.56484,15:12:50,15:59:20,16:34:03,16:37:35,17:14:20,18:07:50
NM,North Hobbs,32.77326,-103.1234,15:17:20,16:05:40,16:41:11,16:45:56,17:23:30,18:18:50
NM,North Light Plant,36.866982,-108.033143,15:12:00,15:58:00,16:32:22,16:35:43,17:12:10,18:05:00
NM,North San Ysidro,35.474642,-105.566044,15:14:10,16:01:10,16:36:52,16:39:05,17:16:40,18:10:40
NM,North Valley,35.173116,-106.622788,15:13:30,16:00:10,16:34:32,16:39:17,17:15:30,18:09:20
NM,Ojo Amarillo,36.694138,-108.37036,15:11:50,15:57:50,16:31:33,16:35:58,17:11:50,18:04:40
NM,Ojo Encino,35.952534,-107.344499,15:12:40,15:59:10,16:33:10,16:37:42,17:13:50,18:07:10
NM,Paa-Ko,35.199821,-106.333746,15:13:40,16:00:30,16:34:53,16:39:31,17:16:00,18:09:50
NM,Paguate,35.156401,-107.400679,15:13:00,15:59:30,16:33:54,16:38:00,17:14:30,18:08:00
NM,Pajarito Mesa,34.979634,-106.780501,15:13:30,16:00:10,16:34:36,16:39:05,17:15:30,18:09:20
NM,Paradise Hills,35.198144,-106.702397,15:13:30,16:00:10,16:34:25,16:39:10,17:15:30,18:09:10
NM,Paraje,35.044379,-107.468194,15:13:00,15:59:30,16:34:06,16:37:48,17:14:30,18:08:00
NM,Pastura,34.785104,-104.942098,15:15:00,16:02:20,16:37:35,16:41:02,17:18:20,18:12:40
NM,Peak Place,35.791172,-105.943204,15:13:50,16:00:40,16:36:27,16:38:04,17:16:00,18:09:40
NM,Pecos,35.575706,-105.67840700000001,15:14:10,16:01:10,16:36:46,16:38:47,17:16:30,18:10:20
NM,Peña Blanca,35.570919,-106.331955,15:13:40,16:00:20,16:34:59,16:38:57,17:15:40,18:09:20
NM,Peralta,34.82834,-106.685963,15:13:40,16:00:20,16:34:54,16:39:15,17:15:50,18:09:40
NM,Pinedale,35.607143,-108.425703,15:12:10,15:58:10,16:32:40,16:36:09,17:12:30,18:05:40
NM,Pinehaven,35.335694,-108.670939,15:12:00,15:58:10,16:34:10,16:34:40,17:12:30,18:05:40
NM,Placitas,35.322593,-106.442918,15:13:30,16:00:20,16:34:42,16:39:16,17:15:40,18:09:20
NM,Pojoaque,35.896198,-106.010472,15:13:40,16:00:30,16:36:43,16:37:15,17:15:40,18:09:20
NM,Polvadera,34.202039,-106.917202,15:13:40,16:00:40,16:37:10,16:37:40,17:16:00,18:10:00
NM,Ponderosa,35.655493,-106.654459,15:13:20,16:00:00,16:34:21,16:38:40,17:15:10,18:08:40
NM,Ponderosa Pine,34.970897,-106.339616,15:13:50,16:00:40,16:35:01,16:39:46,17:16:10,18:10:10
NM,Prewitt,35.368255,-108.074858,15:12:30,15:58:40,16:33:17,16:36:43,17:13:20,18:06:40
NM,Pueblitos,34.612079,-106.781001,15:13:40,16:00:30,16:35:15,16:39:01,17:15:50,18:09:50
NM,Pueblo,35.32725,-105.435352,15:14:20,16:01:30,16:36:55,16:39:32,17:17:10,18:11:10
NM,Pueblo of Sandia Village,35.253738,-106.570575,15:13:30,16:00:10,16:34:33,16:39:15,17:15:30,18:09:20
NM,Pueblo Pintado,35.961351,-107.622355,15:12:30,15:58:50,16:32:46,16:37:26,17:13:20,18:06:40
NM,Puerto de Luna,34.829713,-104.622173,15:15:10,16:02:40,16:38:39,16:40:46,17:18:50,18:13:10
NM,Punta de Agua,34.601584,-106.292238,15:14:00,16:01:00,16:35:31,16:39:57,17:16:40,18:10:40
NM,Purty Rock,35.490251,-108.895324,15:11:50,15:57:50,16:33:50,16:34:20,17:12:00,18:05:10
NM,Red Rock Ranch,35.424169,-108.026272,15:12:20,15:58:40,16:33:07,16:36:53,17:13:20,18:06:40
NM,Regina,36.194874,-106.945947,15:13:00,15:59:30,16:34:07,16:37:22,17:14:10,18:07:30
NM,Ribera,35.36996,-105.444092,15:14:20,16:01:30,16:37:00,16:39:23,17:17:00,18:11:00
NM,Rio Communities,34.645157,-106.715779,15:13:40,16:00:30,16:35:11,16:39:10,17:15:50,18:09:50
NM,Rio en Medio,35.82221,-105.900907,15:13:50,16:00:40,16:36:53,16:37:26,17:16:00,18:09:40
NM,Rio Rancho,35.28507,-106.698867,15:13:30,16:00:10,16:34:22,16:39:05,17:15:20,18:09:10
NM,Rio Rancho Estates,35.300369,-106.798499,15:13:20,16:00:00,16:34:13,16:38:57,17:15:10,18:08:50
NM,Rock Springs,35.618787,-108.83454,15:11:50,15:57:50,16:32:46,16:35:00,17:12:00,18:05:10
NM,Roswell,33.373442,-104.529393,15:15:50,16:03:40,16:38:51,16:43:19,17:20:30,18:15:20
NM,Rowe,35.492211,-105.671511,15:14:10,16:01:10,16:36:31,16:39:05,17:16:40,18:10:30
NM,Ruidoso Downs,33.331181,-105.596772,15:15:00,16:02:30,16:39:20,16:40:20,17:18:50,18:13:30
NM,San Acacia,34.254937,-106.902282,15:13:40,16:00:30,16:36:50,16:37:33,17:16:00,18:10:00
NM,San Antonito,35.157518,-106.347512,15:13:40,16:00:30,16:34:53,16:39:34,17:16:00,18:09:50
NM,Sandia Heights,35.174298,-106.488401,15:13:40,16:00:20,16:34:42,16:39:25,17:15:40,18:09:30
NM,Sandia Knolls,35.160434,-106.298751,15:13:50,16:00:40,16:34:58,16:39:36,17:16:00,18:09:50
NM,Sandia Park,35.16477,-106.365744,15:13:40,16:00:30,16:34:51,16:39:32,17:16:00,18:09:40
NM,San Felipe Pueblo,35.438327,-106.41321,15:13:30,16:00:20,16:34:44,16:39:09,17:15:40,18:09:20
NM,San Fidel,35.102566,-107.597533,15:12:50,15:59:20,16:33:57,16:37:33,17:14:10,18:07:50
NM,San Ildefonso Pueblo,35.888315,-106.129195,15:13:40,16:00:20,16:36:00,16:37:59,17:15:30,18:09:10
NM,San Jose,35.395553,-105.475887,15:14:20,16:01:20,16:36:57,16:39:19,17:17:00,18:10:50
NM,San Luis,35.700913,-107.04308,15:13:00,15:59:30,16:33:41,16:38:16,17:14:30,18:08:00
NM,San Mateo,35.338061,-107.646091,15:12:40,15:59:10,16:33:27,16:37:35,17:14:00,18:07:20
NM,Sanostee,36.430481,-108.862957,15:11:30,15:57:20,16:31:03,16:35:40,17:11:20,18:04:10
NM,San Pedro,35.227991,-106.184714,15:13:50,16:00:40,16:35:08,16:39:37,17:16:10,18:10:00
NM,San Rafael,35.098163,-107.904921,15:12:40,15:59:00,16:34:01,16:36:45,17:13:50,18:07:10
NM,Santa Ana Pueblo,35.352287,-106.515378,15:13:30,16:00:20,16:34:35,16:39:10,17:15:30,18:09:20
NM,Santa Clara Pueblo,35.970766,-106.102081,15:13:40,16:00:30,16:36:38,16:36:57,17:15:30,18:09:10
NM,Santa Fe,35.661981,-105.981815,15:13:50,16:00:40,16:35:53,16:38:40,17:16:00,18:09:50
NM,Santa Fe Foothills,35.627965,-105.898063,15:14:00,16:00:50,16:36:05,16:38:45,17:16:10,18:10:00
NM,Santa Rosa,34.936051,-104.675021,15:15:10,16:02:30,16:38:52,16:40:03,17:18:40,18:13:00
NM,Santo Domingo Pueblo,35.522443,-106.36756,15:13:30,16:00:20,16:34:52,16:39:04,17:15:40,18:09:20
NM,San Ysidro,35.560552,-106.773503,15:13:20,15:59:50,16:34:08,16:38:41,17:15:00,18:08:30
NM,Sausal,34.68032,-106.758912,15:13:30,16:00:20,16:35:06,16:39:06,17:15:50,18:09:40
NM,Seama,35.050808,-107.539628,15:12:50,15:59:20,16:34:06,16:37:38,17:14:20,18:07:50
NM,Seboyeta,35.198908,-107.382673,15:13:00,15:59:30,16:33:51,16:38:02,17:14:30,18:08:00
NM,Sedillo,35.087001,-106.287808,15:13:50,16:00:40,16:35:01,16:39:42,17:16:10,18:10:00
NM,Sena,35.303605,-105.391313,15:14:20,16:01:30,16:37:01,16:39:35,17:17:10,18:11:10
NM,Seton Village,35.599814,-105.933516,15:13:50,16:00:50,16:35:55,16:38:51,17:16:10,18:09:50
NM,Sheep Springs,36.159213,-108.690526,15:11:50,15:57:40,16:31:32,16:35:55,17:11:50,18:04:40
NM,Shiprock,36.790744,-108.696053,15:11:40,15:57:30,16:31:04,16:35:35,17:11:20,18:04:00
NM,Skyline-Ganipa,35.03612,-107.616176,15:12:50,15:59:20,16:34:09,16:37:27,17:14:10,18:07:50
NM,Soham,35.416866,-105.498497,15:14:20,16:01:20,16:36:55,16:39:15,17:17:00,18:10:50
NM,Sombrillo,35.980191,-106.035245,15:13:40,16:00:30,16:37:00,16:37:30,17:15:40,18:09:20
NM,South Acomita Village,35.05331,-107.572254,15:12:50,15:59:20,16:34:06,16:37:34,17:14:20,18:07:50
NM,South River,36.785942,-108.057678,15:12:00,15:58:00,16:32:14,16:35:55,17:12:10,18:05:00
NM,South Valley,35.008623,-106.682218,15:13:30,16:00:20,16:34:39,16:39:15,17:15:40,18:09:30
NM,Spencerville,36.82957,-108.061632,15:12:00,15:58:00,16:32:15,16:35:49,17:12:00,18:04:50
NM,Stanley,35.154157,-105.976287,15:14:00,16:01:00,16:35:30,16:39:54,17:16:30,18:10:30
NM,Stoneridge,35.30187,-108.10343,15:12:30,15:58:40,16:33:28,16:36:34,17:13:20,18:06:40
NM,Sundance,35.510539,-108.639694,15:12:00,15:58:00,16:33:02,16:35:21,17:12:20,18:05:30
NM,Sunlit Hills,35.595709,-105.920992,15:13:50,16:00:50,16:35:58,16:38:51,17:16:10,18:09:50
NM,Tajique,34.760038,-106.301019,15:14:00,16:00:50,16:35:17,16:39:55,17:16:30,18:10:30
NM,Tano Road,35.737386,-105.981898,15:13:50,16:00:40,16:36:02,16:38:26,17:16:00,18:09:40
NM,Tatum,33.255394,-103.310822,15:17:00,16:05:10,16:40:36,16:45:03,17:22:40,18:17:40
NM,Tecolote,35.460419,-105.284209,15:14:30,16:01:40,16:38:10,16:38:50,17:17:10,18:11:10
NM,Tecolotito,35.230702,-105.163043,15:14:40,16:01:50,16:37:45,16:39:38,17:17:30,18:11:40
NM,Tesuque,35.748647,-105.920922,15:13:50,16:00:40,16:36:22,16:38:20,17:16:00,18:09:40
NM,Tesuque Pueblo,35.809034,-105.975178,15:13:50,16:00:40,16:36:24,16:38:01,17:15:50,18:09:40
NM,Thoreau,35.423455,-108.200103,15:12:20,15:58:30,16:33:08,16:36:28,17:13:00,18:06:20
NM,Thunder Mountain,35.10166,-106.22356,15:13:50,16:00:40,16:35:05,16:39:45,17:16:10,18:10:00
NM,Tijeras,35.086172,-106.377629,15:13:40,16:00:30,16:34:54,16:39:37,17:16:00,18:09:50
NM,Tohatchi,35.843431,-108.751573,15:11:50,15:57:50,16:32:04,16:35:40,17:12:00,18:05:00
NM,Tome,34.738985,-106.725154,15:13:40,16:00:20,16:35:01,16:39:11,17:15:50,18:09:40
NM,Torreon,35.793153,-107.212402,15:12:50,15:59:20,16:33:24,16:38:00,17:14:10,18:07:30
NM,Torreon,34.724196,-106.300782,15:14:00,16:00:50,16:35:20,16:39:55,17:16:30,18:10:30
NM,Totah Vista,36.710685,-108.2063,15:12:00,15:58:00,16:31:53,16:36:04,17:12:00,18:04:50
NM,Tres Arroyos,35.679822,-106.03986,15:13:50,16:00:40,16:35:46,16:38:38,17:16:00,18:09:40
NM,Tse Bonito,35.646588,-109.007047,15:11:40,15:57:40,16:32:57,16:34:26,17:11:40,18:04:40
NM,Turley,36.736661,-107.792147,15:12:20,15:58:20,16:32:46,16:36:02,17:12:30,18:05:30
NM,Twin Lakes,35.683352,-108.770905,15:11:50,15:57:50,16:32:31,16:35:25,17:12:00,18:05:10
NM,Upper Fruitland,36.720034,-108.321483,15:11:50,15:57:50,16:31:40,16:35:58,17:11:50,18:04:40
NM,Valencia,35.578015,-105.790814,15:14:00,16:01:00,16:36:19,16:38:52,17:16:20,18:10:10
NM,Valencia,34.805297,-106.686912,15:13:40,16:00:20,16:34:56,16:39:15,17:15:50,18:09:40
NM,Valle Vista,35.583959,-106.058449,15:13:50,16:00:40,16:35:36,16:38:56,17:16:00,18:09:40
NM,Vaughn,34.607206,-105.212594,15:14:50,16:02:00,16:36:53,16:41:19,17:18:10,18:12:20
NM,Veguita,34.514686,-106.767915,15:13:40,16:00:30,16:35:31,16:38:57,17:16:00,18:09:50
NM,Villanueva,35.265923,-105.360208,15:14:30,16:01:30,16:37:03,16:39:41,17:17:20,18:11:20
NM,Waterflow,36.755425,-108.469456,15:11:50,15:57:40,16:31:24,16:35:49,17:11:40,18:04:20
NM,West Hammond,36.681984,-108.043784,15:12:00,15:58:10,16:32:11,16:36:09,17:12:20,18:05:10
NM,White Cliffs,35.549023,-108.664318,15:12:00,15:58:00,16:32:54,16:35:24,17:12:20,18:05:30
NM,White Rock,35.808645,-106.208121,15:13:40,16:00:20,16:35:30,16:38:18,17:15:30,18:09:10
NM,Willard,34.594879,-106.032289,15:14:10,16:01:10,16:35:45,16:40:24,17:17:00,18:11:00
NM,Williams Acres,35.496938,-108.86998,15:11:50,15:57:50,16:33:50,16:34:20,17:12:00,18:05:10
NM,Yah-ta-hey,35.629103,-108.792667,15:11:50,15:57:50,16:32:41,16:35:12,17:12:00,18:05:10
NM,Youngsville,36.194985,-106.566931,15:13:20,15:59:50,16:35:20,16:37:09,17:14:40,18:08:10
NM,Zia Pueblo,35.529992,-106.716961,15:13:20,16:00:00,16:34:14,16:38:46,17:15:10,18:08:40
OR,Alpine,44.330261,-123.362845,15:05:40,15:46:40,16:17:09,16:20:16,16:52:30,17:39:20
OR,Alsea,44.381815,-123.595831,15:05:40,15:46:30,16:16:57,16:20:12,16:52:20,17:39:10
OR,Altamont,42.197846,-121.724797,15:05:30,15:47:10,16:18:03,16:21:18,16:54:00,17:41:50
OR,Bandon,43.11469,-124.41552,15:05:10,15:45:50,16:16:31,16:19:20,16:51:30,17:38:20
OR,Barview,43.347917,-124.306543,15:05:10,15:46:00,16:16:07,16:19:54,16:51:40,17:38:30
OR,Bayshore,44.440759,-124.081012,15:05:40,15:46:20,16:16:29,16:20:07,16:52:00,17:38:30
OR,Beatty,42.44188,-121.271602,15:05:40,15:47:20,16:17:52,16:22:06,16:54:30,17:42:20
OR,Beaver Marsh,43.136384,-121.804189,15:05:50,15:47:10,16:17:24,16:21:52,16:54:00,17:41:30
OR,Bellfountain,44.365424,-123.355855,15:05:40,15:46:40,16:17:14,16:20:11,16:52:30,17:39:20
OR,Blodgett,44.59698,-123.521026,15:05:50,15:46:40,16:17:41,16:19:38,16:52:20,17:39:10
OR,Bly,42.391666,-121.043455,15:05:50,15:47:30,16:18:00,16:22:18,16:54:40,17:42:30
OR,Bonanza,42.200317,-121.406675,15:05:40,15:47:20,16:18:04,16:21:44,16:54:20,17:42:10
OR,Brownsville,44.392189,-122.983287,15:05:50,15:46:50,16:17:59,16:19:59,16:52:50,17:39:40
OR,Bunker Hill,43.34737,-124.212329,15:05:10,15:46:00,16:16:08,16:20:00,16:51:50,17:38:40
OR,Butte Falls,42.54141,-122.56908,15:05:20,15:46:40,16:17:26,16:20:45,16:53:10,17:40:40
OR,Canyonville,42.927297,-123.27889,15:05:20,15:46:20,16:16:48,16:20:28,16:52:30,17:39:50
OR,Central Point,42.376382,-122.910736,15:05:20,15:46:30,16:18:05,16:19:31,16:52:50,17:40:20
OR,Chemult,43.215056,-121.785013,15:05:50,15:47:10,16:17:28,16:21:49,16:53:50,17:41:20
OR,Cheshire,44.190134,-123.283391,15:05:40,15:46:40,16:17:00,16:20:31,16:52:30,17:39:30
OR,Chiloquin,42.576417,-121.867752,15:05:40,15:47:00,16:17:32,16:21:37,16:53:50,17:41:30
OR,Coburg,44.138481,-123.056977,15:05:40,15:46:50,16:17:11,16:20:36,16:52:50,17:39:40
OR,Coos Bay,43.381126,-124.232597,15:05:10,15:46:00,16:16:06,16:20:01,16:51:50,17:38:40
OR,Coquille,43.180331,-124.184163,15:05:10,15:46:00,16:16:19,16:19:48,16:51:50,17:38:40
OR,Corvallis,44.569949,-123.278285,15:05:50,15:46:50,16:18:08,16:19:33,16:52:30,17:39:20
OR,Cottage Grove,43.795891,-123.057228,15:05:40,15:46:40,16:16:45,16:20:57,16:52:50,17:39:50
OR,Crawfordsville,44.356077,-122.864927,15:05:50,15:47:00,16:18:06,16:20:01,16:53:00,17:39:50
OR,Crescent,43.453446,-121.699734,15:05:50,15:47:20,16:17:47,16:21:42,16:54:00,17:41:30
OR,Crescent Lake,43.509612,-121.935345,15:05:50,15:47:10,16:17:36,16:21:34,16:53:50,17:41:10
OR,Creswell,43.922625,-123.014001,15:05:40,15:46:40,16:16:56,16:20:54,16:52:50,17:39:50
OR,Days Creek,42.970493,-123.165742,15:05:20,15:46:30,16:16:47,16:20:40,16:52:40,17:39:50
OR,Depoe Bay,44.809106,-124.059688,15:05:40,15:46:30,16:17:29,16:19:16,16:52:00,17:38:30
OR,Dexter,43.922266,-122.827663,15:05:40,15:46:50,16:17:08,16:20:58,16:53:00,17:40:00
OR,Dillard,43.108239,-123.426192,15:05:20,15:46:20,16:16:35,16:20:32,16:52:30,17:39:30
OR,Drain,43.662314,-123.314309,15:05:30,15:46:30,16:16:27,16:20:55,16:52:30,17:39:30
OR,Dunes City,43.910475,-124.091082,15:05:20,15:46:10,16:15:58,16:20:27,16:52:00,17:38:40
OR,Eagle Point,42.467688,-122.801593,15:05:20,15:46:30,16:17:41,16:20:11,16:53:00,17:40:30
OR,Elkton,43.637429,-123.569148,15:05:30,15:46:20,16:16:16,16:20:46,16:52:20,17:39:20
OR,Elmira,44.07146,-123.35706,15:05:40,15:46:30,16:16:46,16:20:40,16:52:30,17:39:20
OR,Eugene,44.056848,-123.119019,15:05:40,15:46:40,16:17:00,16:20:45,16:52:40,17:39:40
OR,Fair Oaks,43.410894,-123.219492,15:05:30,15:46:30,16:16:29,16:20:56,16:52:40,17:39:40
OR,Falcon Heights,42.131365,-121.756612,15:05:30,15:47:00,16:18:14,16:21:06,16:54:00,17:41:50
OR,Florence,43.991632,-124.106456,15:05:30,15:46:10,16:16:00,16:20:25,16:51:50,17:38:40
OR,Foots Creek,42.388135,-123.140951,15:05:10,15:46:20,16:18:40,16:19:00,16:52:40,17:40:00
OR,Fort Klamath,42.704957,-121.994258,15:05:40,15:47:00,16:17:22,16:21:35,16:53:40,17:41:20
OR,Gardiner,43.732721,-124.106808,15:05:20,15:46:10,16:15:57,16:20:23,16:51:50,17:38:40
OR,Gilchrist,43.478489,-121.69387,15:05:50,15:47:20,16:17:50,16:21:41,16:54:00,17:41:30
OR,Glasgow,43.437656,-124.195126,15:05:10,15:46:00,16:16:03,16:20:07,16:51:50,17:38:40
OR,Glendale,42.738052,-123.429355,15:05:10,15:46:20,16:17:11,16:19:52,16:52:30,17:39:40
OR,Glide,43.291881,-123.073619,15:05:30,15:46:30,16:16:35,16:20:59,16:52:50,17:40:00
OR,Gold Hill,42.435789,-123.05264,15:05:20,15:46:30,16:17:58,16:19:28,16:52:50,17:40:10
OR,Green,43.151399,-123.387402,15:05:20,15:46:20,16:16:33,16:20:37,16:52:30,17:39:40
OR,Halsey,44.382845,-123.109487,15:05:50,15:46:50,16:17:41,16:20:03,16:52:40,17:39:40
OR,Harrisburg,44.270278,-123.162583,15:05:50,15:46:50,16:17:18,16:20:21,16:52:40,17:39:40
OR,Heceta Beach,44.024236,-124.117826,15:05:30,15:46:10,16:16:00,16:20:24,16:51:50,17:38:40
OR,Holley,44.348986,-122.785581,15:05:50,15:47:00,16:18:14,16:20:00,16:53:00,17:40:00
OR,Jasper,43.98698,-122.916348,15:05:40,15:46:50,16:17:07,16:20:52,16:52:50,17:39:50
OR,Junction City,44.21191,-123.200151,15:05:40,15:46:40,16:17:08,16:20:28,16:52:40,17:39:30
OR,Keno,42.131126,-121.928289,15:05:30,15:47:00,16:18:17,16:20:46,16:53:50,17:41:30
OR,Kings Valley,44.698503,-123.426859,15:05:50,15:46:50,16:18:40,16:19:10,16:52:30,17:39:10
OR,Klamath Falls,42.218845,-121.778718,15:05:30,15:47:00,16:18:01,16:21:16,16:54:00,17:41:40
OR,Lakeside,43.584498,-124.171932,15:05:20,15:46:00,16:15:57,16:20:14,16:51:50,17:38:40
OR,Lakeview,42.191438,-120.352536,15:06:00,15:47:50,16:18:27,16:22:51,16:55:20,17:43:30
OR,Langlois,42.925901,-124.453177,15:05:00,15:45:50,16:17:10,16:18:27,16:51:30,17:38:20
OR,La Pine,43.68685,-121.485315,15:06:00,15:47:30,16:18:26,16:21:16,16:54:10,17:41:40
OR,Lincoln Beach,44.873179,-124.031435,15:05:50,15:46:30,16:17:53,16:18:32,16:52:00,17:38:30
OR,Lookingglass,43.184802,-123.499903,15:05:20,15:46:20,16:16:29,16:20:33,16:52:20,17:39:30
OR,Lowell,43.920071,-122.781752,15:05:40,15:46:50,16:17:11,16:20:58,16:53:00,17:40:10
OR,Malin,42.013367,-121.409744,15:05:40,15:47:20,16:18:26,16:21:24,16:54:20,17:42:10
OR,Mapleton,44.033416,-123.86483,15:05:30,15:46:20,16:16:12,16:20:30,16:52:10,17:38:50
OR,Marcola,44.175058,-122.858162,15:05:50,15:46:50,16:17:30,16:20:30,16:53:00,17:40:00
OR,Medford,42.336893,-122.851768,15:05:20,15:46:30,16:18:16,16:19:24,16:53:00,17:40:20
OR,Melrose,43.252861,-123.457458,15:05:20,15:46:20,16:16:26,16:20:37,16:52:30,17:39:30
OR,Merlin,42.519934,-123.432297,15:05:10,15:46:20,16:18:14,16:18:45,16:52:30,17:39:40
OR,Merrill,42.026015,-121.60085,15:05:30,15:47:10,16:18:27,16:21:04,16:54:10,17:42:00
OR,Monroe,44.316948,-123.298903,15:05:40,15:46:40,16:17:13,16:20:17,16:52:30,17:39:30
OR,Myrtle Creek,43.024065,-123.27835,15:05:20,15:46:20,16:16:42,16:20:36,16:52:40,17:39:40
OR,Myrtle Point,43.06268,-124.13308,15:05:10,15:46:00,16:16:34,16:19:38,16:51:50,17:38:50
OR,New Pine Creek,42.00144,-120.304294,15:06:00,15:47:50,16:18:37,16:22:48,16:55:30,17:43:40
OR,Newport,44.621411,-124.043824,15:05:40,15:46:30,16:16:51,16:19:46,16:52:00,17:38:30
OR,North Bend,43.407163,-124.234483,15:05:10,15:46:00,16:16:04,16:20:03,16:51:50,17:38:30
OR,Oakland,43.422998,-123.297168,15:05:30,15:46:30,16:16:26,16:20:52,16:52:40,17:39:40
OR,Oakridge,43.745052,-122.465026,15:05:50,15:47:00,16:17:19,16:21:13,16:53:20,17:40:30
OR,Oregon Shores,42.538031,-121.920711,15:05:30,15:47:00,16:17:33,16:21:31,16:53:50,17:41:30
OR,Paisley,42.692535,-120.545275,15:06:00,15:47:50,16:18:19,16:22:44,16:55:10,17:43:00
OR,Peoria,44.450749,-123.204252,15:05:50,15:46:50,16:17:45,16:19:55,16:52:40,17:39:30
OR,Philomath,44.541973,-123.359527,15:05:50,15:46:40,16:17:48,16:19:44,16:52:30,17:39:20
OR,Phoenix,42.274837,-122.815295,15:05:20,15:46:30,16:18:50,16:19:10,16:53:00,17:40:30
OR,Plush,42.405043,-119.899312,15:06:10,15:48:10,16:18:47,16:23:14,16:55:50,17:44:00
OR,Powers,42.885003,-124.076248,15:05:10,15:46:00,16:17:00,16:19:11,16:51:50,17:38:50
OR,Prospect,42.754675,-122.471115,15:05:30,15:46:50,16:17:11,16:21:10,16:53:20,17:40:50
OR,Reedsport,43.698854,-124.111918,15:05:20,15:46:10,16:15:57,16:20:21,16:51:50,17:38:40
OR,Riddle,42.954177,-123.364485,15:05:20,15:46:20,16:16:45,16:20:24,16:52:30,17:39:40
OR,River Road,44.083591,-123.13212300000001,15:05:40,15:46:40,16:17:01,16:20:42,16:52:40,17:39:40
OR,Rocky Point,42.433579,-122.118865,15:05:30,15:46:50,16:17:37,16:21:09,16:53:40,17:41:20
OR,Rogue River,42.435534,-123.168226,15:05:10,15:46:20,16:18:16,16:19:02,16:52:40,17:40:00
OR,Roseburg,43.223604,-123.352037,15:05:20,15:46:20,16:16:30,16:20:42,16:52:30,17:39:40
OR,Roseburg North,43.269577,-123.34746,15:05:20,15:46:20,16:16:28,16:20:44,16:52:30,17:39:40
OR,Running Y Ranch,42.273266,-121.874966,15:05:30,15:47:00,16:17:54,16:21:13,16:53:50,17:41:40
OR,San Marine,44.354730000000004,-124.093996,15:05:30,15:46:20,16:16:21,16:20:13,16:52:00,17:38:30
OR,Santa Clara,44.115022,-123.134283,15:05:40,15:46:40,16:17:04,16:20:39,16:52:40,17:39:40
OR,Saunders Lake,43.519681,-124.211737,15:05:20,15:46:00,16:15:59,16:20:10,16:51:50,17:38:40
OR,Shady Cove,42.605321000000004,-122.819377,15:05:20,15:46:40,16:17:21,16:20:32,16:53:00,17:40:20
OR,Shedd,44.457955,-123.111911,15:05:50,15:46:50,16:17:59,16:19:51,16:52:40,17:39:40
OR,Siletz,44.721834,-123.9187,15:05:40,15:46:30,16:17:24,16:19:28,16:52:00,17:38:40
OR,Silver Lake,43.12639,-121.049471,15:06:00,15:47:30,16:18:09,16:22:13,16:54:40,17:42:20
OR,Sodaville,44.483042,-122.869078,15:06:00,15:47:00,16:19:00,16:19:30,16:52:50,17:39:50
OR,South Lebanon,44.506392,-122.900579,15:05:50,15:47:00,16:18:40,16:19:40,16:52:50,17:39:50
OR,Sprague River,42.456624,-121.502141,15:05:40,15:47:10,16:17:46,16:21:53,16:54:10,17:42:00
OR,Springfield,44.053777,-122.981113,15:05:40,15:46:50,16:17:09,16:20:45,16:52:50,17:39:50
OR,Summit,44.636046,-123.576709,15:05:50,15:46:40,16:17:45,16:19:33,16:52:20,17:39:00
OR,Sunriver,43.882123,-121.434971,15:06:10,15:47:30,16:19:20,16:20:29,16:54:10,17:41:40
OR,Sutherlin,43.386245,-123.322673,15:05:30,15:46:30,16:16:26,16:20:50,16:52:30,17:39:40
OR,Sweet Home,44.404011,-122.7015,15:06:00,15:47:00,16:18:52,16:18:56,16:53:00,17:40:00
OR,Talent,42.240464,-122.781158,15:05:20,15:46:40,16:18:40,16:19:20,16:53:00,17:40:30
OR,Tangent,44.547613,-123.110798,15:05:50,15:46:50,16:18:29,16:18:51,16:52:40,17:39:30
OR,Three Rivers,43.836558,-121.46463,15:06:10,15:47:30,16:19:02,16:20:50,16:54:10,17:41:40
OR,Toledo,44.619748,-123.933704,15:05:40,15:46:30,16:17:00,16:19:44,16:52:00,17:38:40
OR,Trail,42.666479,-122.812825,15:05:20,15:46:40,16:17:11,16:20:38,16:53:00,17:40:20
OR,Trent,43.943618,-122.857848,15:05:40,15:46:50,16:17:08,16:20:56,16:53:00,17:40:00
OR,Tri-City,42.989349,-123.299866,15:05:20,15:46:20,16:16:43,16:20:32,16:52:30,17:39:40
OR,Veneta,44.04715,-123.351335,15:05:40,15:46:40,16:16:44,16:20:41,16:52:30,17:39:30
OR,Waldport,44.418366,-124.066234,15:05:30,15:46:20,16:16:28,16:20:09,16:52:00,17:38:30
OR,Waterloo,44.494663,-122.824265,15:06:00,15:47:00,16:19:10,16:19:20,16:53:00,17:39:50
OR,Westfir,43.757892,-122.503083,15:05:50,15:47:00,16:17:17,16:21:12,16:53:20,17:40:30
OR,White City,42.431667,-122.832231,15:05:20,15:46:30,16:17:47,16:20:00,16:53:00,17:40:20
