name,char,line,direction,type,pri_type,domain,sub_domain,nv_resp,interaction,char_type,is_fed,error,value_id
129,Picard,As you wish. A short good-bye. (toward arch) Computer  save this program... then discontinue it for now.,A beat  then MORIARTY AND THE ENTIRE ROOM FADE AWAY. The three are standing on the Holodeck.,Command,Command,Entertainment,Holodeck,TRUE,Computer  save this program... then discontinue it for now.,Person,TRUE,FALSE,379
130,Data,I wish to learn about jokes...,,Statement,Statement,Entertainment,Holodeck,FALSE,I wish to learn about jokes...,Person,TRUE,FALSE,148
130,Data,I wish to learn about jokes...,,Statement,Statement,InfoSeek,Holodeck,FALSE,I wish to learn about jokes...,Person,TRUE,FALSE,148
130,Computer Voice,There are books  films  and tapes. But the only animate object would be a comedian.,,Response,Response,Entertainment,Holodeck,FALSE,There are books  films  and tapes. But the only animate object would be a comedian.,Computer,TRUE,FALSE,149
130,Data,Show me one of those.,,Command,Command,Entertainment,Holodeck,FALSE,Show me one of those.,Person,TRUE,FALSE,150
130,Computer Voice,Specify type  please.,,Response,Clarification,Entertainment,Holodeck,FALSE,Specify type  please.,Computer,TRUE,FALSE,151
130,Computer Voice,Specify type  please.,,Clarification,Clarification,Entertainment,Holodeck,FALSE,Specify type  please.,Computer,TRUE,FALSE,151
130,Data,Humanoid. One who is able to understand and tell a joke.,,Statement,Statement,Entertainment,Holodeck,FALSE,Humanoid. One who is able to understand and tell a joke.,Person,TRUE,FALSE,152
130,Computer Voice,Physical or cerebral style.,,Response,Clarification,Entertainment,Holodeck,FALSE,Physical or cerebral style.,Computer,TRUE,FALSE,153
130,Computer Voice,Physical or cerebral style.,,Clarification,Clarification,Entertainment,Holodeck,FALSE,Physical or cerebral style.,Computer,TRUE,FALSE,153
130,Data,Show me both.,,Command,Command,Entertainment,Holodeck,FALSE,Show me both.,Person,TRUE,FALSE,154
130,Computer Voice,I will access a list.,A LIST FLASHES ON THE SCREEN that only Data would be able to read. He answers unknowingly and randomly.,Response,Response,Entertainment,Holodeck,FALSE,I will access a list.,Computer,TRUE,FALSE,155
130,Data,That one. RW nine  three  two  one  six -- twentieth century.,,Statement,Statement,Entertainment,Holodeck,FALSE,That one. RW nine  three  two  one  six -- twentieth century.,Person,TRUE,FALSE,156
130,Computer Voice,Program installation complete  you may enter.,Data steps in front of the door. It slides open. The frozen IMAGE of a COMEDIAN popular today stands on a small stage in the center of a spotlight. Data enters. The image comes to life. The Comic takes a bow and announces.,Response,Response,Entertainment,Holodeck,FALSE,Program installation complete  you may enter.,Computer,TRUE,FALSE,157
130,Data,Access faster...,As he goes through his routine of jokes  CAMERA SKIP FRAMES to:,Command,Command,Entertainment,Holodeck,TRUE,Access faster...,Person,TRUE,FALSE,176
130,Data,Faster. Move to maximum speed.,We SPEED UP FRAMES until the Comic is MOVING AT EIGHT FRAMES PER and the DIALOGUE SOUNDS LIKE CHIPMUNK GIBBERISH. HOLD on this for a few beats. His eyes blinking in the information at the same speed... Then: Data is facing Guinan. He speaks in his usual monotone.,Command,Command,Entertainment,Holodeck,TRUE,Faster. Move to maximum speed.,Person,TRUE,FALSE,178
130,Data,I wish to reinstate the same program.,,Statement,Statement,Entertainment,Holodeck,TRUE,I wish to reinstate the same program.,Person,TRUE,FALSE,390
131,Data,... The temperature should be seventy-two  no make it seventy-one degrees. And whenever the name Ira Graves is mentioned it will warm considerably --,Data cuts off as Picard and Wesley approach.,Statement,Statement,Entertainment,Holodeck,TRUE,... The temperature should be seventy-two  no make it seventy-one degrees. And whenever the name Ira Graves is mentioned it will warm considerably --,Person,TRUE,FALSE,228
131,Picard,Very good. (to computer) Enter.,The Holodeck doors slide open and REVEAL the scene inside. We can see Kareen as well as all the members of the away team  gathered on a grassy plain. As Wesley starts to step through  Data grasps his arm.,Command,Command,Entertainment,Holodeck,TRUE,Enter.,Person,TRUE,FALSE,231
131,Picard,(to computer) Tell me -- where is Lieutenant Commander Data?,is back at her favorite spot  eyeing the starry sky  her back to the door. She does not see Data as he quietly ENTERS the room. He just stands there... staring at her back. His unseen presence has an ominous quality to it.,Question,Question,InfoSeek,Locate,FALSE,Tell me -- where is Lieutenant Commander Data?,Person,TRUE,FALSE,348
132,Data,Computer. Show me gestural language -- designation M-nine.,As information appears on the screen  Data signs  hands moving slowly. His hands move slowly as he get the hang of it. Worf steps over to watch.,Wake Word,Command,InfoSeek,NA,TRUE,Computer. Show me gestural language -- designation M-nine.,Person,TRUE,FALSE,289
132,Data,Computer. Show me gestural language -- designation M-nine.,As information appears on the screen  Data signs  hands moving slowly. His hands move slowly as he get the hang of it. Worf steps over to watch.,command,Command,InfoSeek,NA,TRUE,Computer. Show me gestural language -- designation M-nine.,Person,TRUE,FALSE,289
132,Data,As a language -- the use of gestures and hand signals pre-dates the spoken word in most cultures. The major exception being the Leyrons of Malkus Nine who actually developed a written language first. Computer - continue presentation. Increase. Increase. Increase. Increase.,The screen's a blur. Data's hands are flying. Off Worf's reaction: Troi watches Pulaski put Riva through a series of tests.,Wake Word,Command,InfoSeek,NA,TRUE,Computer - continue presentation. Increase. Increase. Increase. Increase.,Person,TRUE,FALSE,291
132,Data,As a language -- the use of gestures and hand signals pre-dates the spoken word in most cultures. The major exception being the Leyrons of Malkus Nine who actually developed a written language first. Computer - continue presentation. Increase. Increase. Increase. Increase.,The screen's a blur. Data's hands are flying. Off Worf's reaction: Troi watches Pulaski put Riva through a series of tests.,command,Command,InfoSeek,NA,TRUE,Computer - continue presentation. Increase. Increase. Increase. Increase.,Person,TRUE,FALSE,291
133,Worf,(to com panel) Codename Firestorm. Access A-D- three-three-two-four-nine.,,Command,Command,NA,Access,FALSE,Codename Firestorm. Access A-D- three-three-two-four-nine.,Person,TRUE,FALSE,141
133,Worf,(to com panel) Codename Firestorm. Access A-D- three-three-two-four-nine.,,Password,Command,NA,Access,FALSE,Codename Firestorm. Access A-D- three-three-two-four-nine.,Person,TRUE,FALSE,141
133,Computer Voice,Federation security code recognized. Access confirmed.,Worf takes a last look around the bridge. With great sadness  his eyes move from one crewmember's body to the next -- comrades in arms -- slain by an enemy they never had a chance to fight.,Response,Response,NA,Access,FALSE,Federation security code recognized. Access confirmed.,Computer,TRUE,FALSE,142
133,Worf,Set auto-destruct. Twenty second delay.,,Command,Command,Emergency,Emergency,FALSE,Set auto-destruct. Twenty second delay.,Person,TRUE,FALSE,143
133,Worf,Set auto-destruct. Twenty second delay.,,Command,Command,IoT,Emergency,FALSE,Set auto-destruct. Twenty second delay.,Person,TRUE,FALSE,143
133,Computer Voice,Auto-destruct active. Eighteen seconds... sixteen seconds...,Worf pauses for a moment  a silent salute to the bravery of the Lantree crew. he touches his insignia.,Response,Response,Emergency,Emergency,FALSE,Auto-destruct active. Eighteen seconds... sixteen seconds...,Computer,TRUE,FALSE,144
133,Computer Voice,Auto-destruct active. Eighteen seconds... sixteen seconds...,Worf pauses for a moment  a silent salute to the bravery of the Lantree crew. he touches his insignia.,Response,Response,IoT,Emergency,FALSE,Auto-destruct active. Eighteen seconds... sixteen seconds...,Computer,TRUE,FALSE,144
133,Computer Voice,Auto-destruct active. Eighteen seconds... sixteen seconds...,Worf pauses for a moment  a silent salute to the bravery of the Lantree crew. he touches his insignia.,Countdown,Response,Emergency,Emergency,FALSE,Auto-destruct active. Eighteen seconds... sixteen seconds...,Computer,TRUE,FALSE,144
133,Computer Voice,Auto-destruct active. Eighteen seconds... sixteen seconds...,Worf pauses for a moment  a silent salute to the bravery of the Lantree crew. he touches his insignia.,Countdown,Response,IoT,Emergency,FALSE,Auto-destruct active. Eighteen seconds... sixteen seconds...,Computer,TRUE,FALSE,144
133,Computer Voice,Twelve seconds... ten seconds...,EXT. SPACE (OPTICAL) For a moment the two ships drift together as before. Abruptly the Enterprise warps away. In almost the same instant the supply ship  Lantree  is engulfed in a blinding flash. INT. ENTERPRISE - TRANSPORTER ROOM Worf steps off the transporter platform and heads for the door.,Countdown,Countdown,Emergency,Emergency,FALSE,Twelve seconds... ten seconds...,Computer,TRUE,FALSE,146
133,Pulaski (Cont'D),I'm relieving Commander William Riker from active duty for medical reasons effective immediately. (to Data) Let's go.,Riker is stunned. Doctor Pulaski enters the shuttlecraft. Data looks at Riker with a shrug. He follows Pulaski in and the hatch closes behind them.,Wake Word,Statement,NA,Access,TRUE,Computer  this is Chief Medical Officer Pulaski. I'm relieving Commander William Riker from active duty for medical reasons effective immediately.,Person,TRUE,FALSE,299
133,Pulaski (Cont'D),I'm relieving Commander William Riker from active duty for medical reasons effective immediately. (to Data) Let's go.,Riker is stunned. Doctor Pulaski enters the shuttlecraft. Data looks at Riker with a shrug. He follows Pulaski in and the hatch closes behind them.,Password,Statement,NA,Access,TRUE,Computer  this is Chief Medical Officer Pulaski. I'm relieving Commander William Riker from active duty for medical reasons effective immediately.,Person,TRUE,FALSE,299
133,Pulaski (Cont'D),I'm relieving Commander William Riker from active duty for medical reasons effective immediately. (to Data) Let's go.,Riker is stunned. Doctor Pulaski enters the shuttlecraft. Data looks at Riker with a shrug. He follows Pulaski in and the hatch closes behind them.,Statement,Statement,NA,Access,TRUE,Computer  this is Chief Medical Officer Pulaski. I'm relieving Commander William Riker from active duty for medical reasons effective immediately.,Person,TRUE,FALSE,299
133,Computer Voice (V.O.),(from com panel) All personnel  clear the shuttle bay.,Riker jumps to the com panel.,Alert,Alert,NA,NA,FALSE,All personnel  clear the shuttle bay.,Computer,TRUE,FALSE,300
133,Riker,(to com panel) Computer -- override shuttle operations! Halt departure! Secure the shuttle!,,Wake Word,Command,IoT,NA,FALSE,Computer -- override shuttle operations! Halt departure! Secure the shuttle!,Person,TRUE,FALSE,301
133,Riker,(to com panel) Computer -- override shuttle operations! Halt departure! Secure the shuttle!,,Command,Command,IoT,NA,FALSE,Computer -- override shuttle operations! Halt departure! Secure the shuttle!,Person,TRUE,FALSE,301
133,Computer Voice (V.O.),Riker  William T. Presently on inactive duty status. No command authorization. (beat) All personnel  clear the shuttle bay.,Dismayed  Riker joins the other crewmembers moving quickly to the air lock. INT. SHUTTLECRAFT Data  at the console  clearly has misgivings about what's happening.,Response,Response,IoT,Access,FALSE,Riker  William T. Presently on inactive duty status. No command authorization. (beat) All personnel  clear the shuttle bay.,Computer,TRUE,FALSE,302
133,Computer Voice (V.O.),Riker  William T. Presently on inactive duty status. No command authorization. (beat) All personnel  clear the shuttle bay.,Dismayed  Riker joins the other crewmembers moving quickly to the air lock. INT. SHUTTLECRAFT Data  at the console  clearly has misgivings about what's happening.,Alert,Response,IoT,Access,FALSE,Riker  William T. Presently on inactive duty status. No command authorization. (beat) All personnel  clear the shuttle bay.,Computer,TRUE,FALSE,302
133,Data,Begin shuttlecraft launch sequence.,INT. SHUTTLE BAY CONTROL ROOM (BLUE SCREEN) Through the airlock viewing port  Riker watches  powerless and apprehensive.,Command,Command,IoT,NA,FALSE,Begin shuttlecraft launch sequence.,Person,TRUE,FALSE,304
133,Computer Voice (V.O.),(from com panel) Shuttle Bay One is clear. Access hatch sealed. Initiating decompression.,,Response,Response,IoT,NA,FALSE,Shuttle Bay One is clear. Access hatch sealed. Initiating decompression.,Computer,TRUE,FALSE,305
133,Data (V.O.),Stand by to open shuttle bay doors.,,Command,Command,IoT,NA,FALSE,Stand by to open shuttle bay doors.,Person,TRUE,FALSE,306
133,Computer Voice (V.O.),Decompression complete. Opening main shuttle bay doors.,Beyond the shuttlecraft  the hangar bay doors begin to part  revealing the starry night.,Response,Response,IoT,NA,FALSE,Decompression complete. Opening main shuttle bay doors.,Computer,TRUE,FALSE,307
133,Computer Voice (V.O.),Decompression complete. Opening main shuttle bay doors.,Beyond the shuttlecraft  the hangar bay doors begin to part  revealing the starry night.,Info,Response,IoT,NA,FALSE,Decompression complete. Opening main shuttle bay doors.,Computer,TRUE,FALSE,307
133,Com Panel (V.O.),Riker  William T.  relieved of active duty on two-three-four-six-nine-point-seven...,,Response,Response,IoT,Access,FALSE,Riker  William T.  relieved of active duty on two-three-four-six-nine-point-seven...,Computer,TRUE,FALSE,435
133,Com Panel (V.O.),Riker  William T.  relieved of active duty on two-three-four-six-nine-point-seven...,,Response,Response,IoT,Emergency,FALSE,Riker  William T.  relieved of active duty on two-three-four-six-nine-point-seven...,Computer,TRUE,FALSE,435
135,Picard,Bridge. Congratulations on your appointment. Command of a Starbase.,,Statement,Statement,IoT,Turbolift,TRUE,Bridge.,Person,TRUE,FALSE,60
135,Picard,That will be all  Mister Data. (jabs open the com on his desk) Computer. Pull all relevant Starfleet regulations concerning officer transfers.,,Wake Word,Command,InfoSeek,NA,FALSE,Computer. Pull all relevant Starfleet regulations concerning officer transfers.,Person,TRUE,FALSE,116
135,Picard,That will be all  Mister Data. (jabs open the com on his desk) Computer. Pull all relevant Starfleet regulations concerning officer transfers.,,Command,Command,InfoSeek,NA,FALSE,Computer. Pull all relevant Starfleet regulations concerning officer transfers.,Person,TRUE,FALSE,116
135,Computer Voice,Working.,Page after page of regulations begin to scroll across the screen. Picard  knuckling his chin  studies them in frowning abstraction. Phillipa at her desk working. Picard enters. She looks up in surprise.,Progress,Progress,InfoSeek,NA,FALSE,Working.,Computer,TRUE,FALSE,117
135,Riker,Computer  identify Riker  William T. Clearance level blue.,,Wake Word,Password,NA,Access,FALSE,Computer  identify Riker  William T. Clearance level blue.,Person,TRUE,FALSE,244
135,Riker,Computer  identify Riker  William T. Clearance level blue.,,Password,Password,NA,Access,FALSE,Computer  identify Riker  William T. Clearance level blue.,Person,TRUE,FALSE,244
135,Computer Voice,Identified. Ready.,,Response,Response,NA,Access,FALSE,Identified. Ready.,Computer,TRUE,FALSE,245
135,Riker,Access all technical schematics of Lieutenant Commander Data.,,Command,Command,InfoSeek,NA,FALSE,Access all technical schematics of Lieutenant Commander Data.,Person,TRUE,FALSE,246
135,Computer Voice,Working.,A schematic appears flagged with Top Secret. Need to Know.,Progress,Progress,InfoSeek,NA,FALSE,Working.,Computer,TRUE,FALSE,247
135,Computer Voice,All rise.,,Alert,Alert,NA,NA,FALSE,All rise.,Computer,TRUE,FALSE,249
135,Computer Voice,Verify  Lieutenant Commander Data. Current assignment  USS Enterprise. Starfleet Command Decoration for...,,Info,Info,InfoSeek,NA,FALSE,Verify  Lieutenant Commander Data. Current assignment  USS Enterprise. Starfleet Command Decoration for...,Computer,TRUE,FALSE,254
135,Computer Voice,(resuming) ... Gallantry  Medal of Honor with clusters  Legion of Honor  the Star Cross.,,Info,Info,InfoSeek,NA,FALSE,... Gallantry  Medal of Honor with clusters  Legion of Honor  the Star Cross.,Computer,TRUE,FALSE,258
135,Computer Voice,Verify  Maddox  Bruce  Commander. Current assignment  Chair of Robotics  Federation Institute of Technology. Major papers...,,Info,Info,InfoSeek,NA,FALSE,Verify  Maddox  Bruce  Commander. Current assignment  Chair of Robotics  Federation Institute of Technology. Major papers...,Computer,TRUE,FALSE,323
135,Picard,Enough. Suffice it to say  he's an expert. (right up in his face) Commander Maddox  it is your contention that Data is not a sentient being and therefore not entitled to those rights reserved for all other life-forms in this Federation?,,Command,Command,InfoSeek,NA,TRUE,Enough,Person,TRUE,FALSE,324
136,Geordi,Energy depletion level.,,Statement,Statement,InfoSeek,NA,FALSE,Energy depletion level.,Person,TRUE,FALSE,105
136,Computer Voice,Point oh-four percent and increasing.,,Response,Response,InfoSeek,NA,FALSE,Point oh-four percent and increasing.,Computer,TRUE,FALSE,106
136,Computer Voice,Warning -- resonant field applied! Warning!,Wesley pulls the probe from the conduit as Geordi rushes back.,Info,Alert,NA,Emergency,FALSE,Warning -- resonant field applied! Warning!,Computer,TRUE,FALSE,114
136,Computer Voice,Warning -- resonant field applied! Warning!,Wesley pulls the probe from the conduit as Geordi rushes back.,Alert,Alert,NA,Emergency,FALSE,Warning -- resonant field applied! Warning!,Computer,TRUE,FALSE,114
136,Wesley,I know... Computer  Thalian chocolate mousse.,A dish of mousse is provided. Salia dips her finger into the mousse and slowly licks it off. She closes her eyes and concentrates on the taste.,Wake Word,Statement,IoT,Replicator,TRUE,Computer  Thalian chocolate mousse.,Person,TRUE,FALSE,193
136,Wesley,I know... Computer  Thalian chocolate mousse.,A dish of mousse is provided. Salia dips her finger into the mousse and slowly licks it off. She closes her eyes and concentrates on the taste.,Statement,Statement,IoT,Replicator,TRUE,Computer  Thalian chocolate mousse.,Person,TRUE,FALSE,193
136,Wesley,Wait. Computer -- Rosseau Five.,SUDDENLY  they are standing on a tiny point of land  which seems to drop off to infinity. Salia is startled  and quickly moves closer to Wesley. Around them spin little brightly lighted moons  which splash color on their faces. It's breathtaking.,Wake Word,Command,Entertainment,Holodeck?,TRUE,Computer -- Rosseau Five.,Person,TRUE,FALSE,250
136,Wesley,Wait. Computer -- Rosseau Five.,SUDDENLY  they are standing on a tiny point of land  which seems to drop off to infinity. Salia is startled  and quickly moves closer to Wesley. Around them spin little brightly lighted moons  which splash color on their faces. It's breathtaking.,Command,Command,Entertainment,Holodeck?,TRUE,Computer -- Rosseau Five.,Person,TRUE,FALSE,250
136,Geordi,Energy depletion level.,,Statement,Statement,InfoSeek,NA,FALSE,Energy depletion level.,Person,TRUE,FALSE,302
136,Computer Voice,Zero.,Geordi smiles.,Response,Response,InfoSeek,NA,FALSE,Zero.,Computer,TRUE,FALSE,303
136,Aron,Computer - field off.,The field disappears. Salia exits her quarters. As Salia and Aron near the Transporter Room  she sees Wesley standing off to the side.,Wake Word,Statement,IoT,NA,TRUE,Computer - field off.,Person,TRUE,FALSE,394
136,Aron,Computer - field off.,The field disappears. Salia exits her quarters. As Salia and Aron near the Transporter Room  she sees Wesley standing off to the side.,Statement,Statement,IoT,NA,TRUE,Computer - field off.,Person,TRUE,FALSE,394
137,Picard,Computer  access Captain Donald Varley's personal log. Search parameter  locate entries containing the words Romulan and Iconia.,,Wake Word,Command,InfoSeek,NA,FALSE,Computer  access Captain Donald Varley's personal log. Search parameter  locate entries containing the words Romulan and Iconia.,Person,TRUE,FALSE,76
137,Picard,Computer  access Captain Donald Varley's personal log. Search parameter  locate entries containing the words Romulan and Iconia.,,Command,Command,InfoSeek,NA,FALSE,Computer  access Captain Donald Varley's personal log. Search parameter  locate entries containing the words Romulan and Iconia.,Person,TRUE,FALSE,76
137,Computer Voice,Working.,Top of the screen shows a date and time code. Varley is slowly turning an alien-looking device in his hands. It is corroded and appears to be very old.,Progress,Progress,InfoSeek,NA,FALSE,Working.,Computer,TRUE,FALSE,77
137,Computer Voice,No further entries conforming to search parameters.,For a long  grim moment  Picard stares at the blank screen. He then rises and starts to exit. But the doors fail to open. He steps back  giving the doors a quizzical look  then steps forward again. This time the doors open normally. He exits. Riker is in the Command Chair. Data is at Science One. Picard crosses to the android.,Info,Info,InfoSeek,NA,FALSE,No further entries conforming to search parameters.,Computer,TRUE,FALSE,79
137,Geordi,Bridge!,The turbolift lurches into motion at an incredible speed  SCREAMING along its shaft  decks FLASHING by almost stroboscopically. The sudden acceleration pins Geordi to the ceiling and knocks off his VISOR.,Statement,Statement,IoT,Turbolift,TRUE,Bridge!,Person,TRUE,FALSE,142
137,Geordi,(continuing; shouts) Emergency stop!,The turbolift comes to a sudden  complete halt. The SCREAMING of the air in the shaft STOPS  and Geordi falls to the floor. Barely a beat... then the lift SCREAMS off in another direction  pinning him against a wall.,Command,Command,IoT,Turbolift,TRUE,Emergency stop!,Person,TRUE,FALSE,143
137,Computer Voice,Kandar se. Kandar ere.,Only a few seconds have passed. Geordi reaches out and closes Data's eyes. Then abruptly the android's eyes reopen. Data sits up.,Countdown,Countdown,NA,NA,FALSE,Kandar se. Kandar ere.,Computer,TRUE,FALSE,355
137,Computer Voice,Kandar more  kandar sete  kandar ne.,A shot of the ship completely dark. Suddenly the lights come up on the vessel. Riker walks in like a man with a purpose and hangs over the terminal.,Countdown,Countdown,NA,NA,FALSE,Kandar more  kandar sete  kandar ne.,Computer,TRUE,FALSE,374
137,Computer Voice,Kandar qetar  Kandar jet  kandar piqe  kandar...,Taris stands in astonishment as Picard APPEARS. Her bridge is a disaster. Sparks off some of the consoles  etc. Two Romulan crewmembers with phasers move in on Picard. Over all there is a HOWLING KLAXON and lights flashing. A MONOTONOUS VOICE announces:,Countdown,Countdown,NA,NA,FALSE,Kandar qetar  Kandar jet  kandar piqe  kandar...,Computer,TRUE,FALSE,378
137,Computer Voice,Setha-tri par trukatha.,,Alert,Alert,NA,NA,FALSE,Setha-tri par trukatha.,Computer,TRUE,FALSE,379
137,Computer Voice,Setha-ki par trukatha.,,Alert,Alert,NA,NA,FALSE,Setha-ki par trukatha.,Computer,TRUE,FALSE,385
137,Computer Voice,Setha-mille par trukatha.,,Alert,Alert,NA,NA,FALSE,Setha-mille par trukatha.,Computer,TRUE,FALSE,388
139,Picard,Bridge.,The doors close. Picard steps off the turbolift.,Statement,Statement,IoT,Turbolift,TRUE,Bridge.,Person,TRUE,FALSE,333
140,Data,Computer... Is this it?,,Wake Word,Question,Entertainment,Holodeck,FALSE,Computer... Is this it?,Person,TRUE,FALSE,334
140,Data,Computer... Is this it?,,Question,Question,Entertainment,Holodeck,FALSE,Computer... Is this it?,Person,TRUE,FALSE,334
140,Computer Voice,Correct. Klingon Rite of Ascension Chamber.,Data looks to Geordi  who wonders:,Response,Response,Entertainment,Holodeck,FALSE,Correct. Klingon Rite of Ascension Chamber.,Computer,TRUE,FALSE,335
140,Data,Computer... may we please have Klingon personnel appropriate for this event?,Suddenly  EIGHT FORMIDABLE KLINGONS appear along the sides of the trough. They each hold an exotic  cattle-prod-like 'painstik.' Everyone reacts to the sudden appearance of the Klingons.,Wake Word,Question,Entertainment,Holodeck,TRUE,Computer... may we please have Klingon personnel appropriate for this event?,Person,TRUE,FALSE,338
140,Data,Computer... may we please have Klingon personnel appropriate for this event?,Suddenly  EIGHT FORMIDABLE KLINGONS appear along the sides of the trough. They each hold an exotic  cattle-prod-like 'painstik.' Everyone reacts to the sudden appearance of the Klingons.,Question,Question,Entertainment,Holodeck,TRUE,Computer... may we please have Klingon personnel appropriate for this event?,Person,TRUE,FALSE,338
140,Data,Computer... may we please have Klingon personnel appropriate for this event?,Suddenly  EIGHT FORMIDABLE KLINGONS appear along the sides of the trough. They each hold an exotic  cattle-prod-like 'painstik.' Everyone reacts to the sudden appearance of the Klingons.,Conversation,Question,Entertainment,Holodeck,TRUE,Computer... may we please have Klingon personnel appropriate for this event?,Person,TRUE,FALSE,338
141,Picard,Small animals  no  but horses -- Computer  program Holodeck for a woodland setting with a bridle path and an appropriate mount.,They reach the Holodeck doors  and he steps to the computer panel.,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer  program Holodeck for a woodland setting with a bridle path and an appropriate mount.,Person,TRUE,FALSE,9
141,Picard,Small animals  no  but horses -- Computer  program Holodeck for a woodland setting with a bridle path and an appropriate mount.,They reach the Holodeck doors  and he steps to the computer panel.,Command,Command,Entertainment,Holodeck,FALSE,Computer  program Holodeck for a woodland setting with a bridle path and an appropriate mount.,Person,TRUE,FALSE,9
141,Computer Voice,Type of mount? Andorian Zabathu  Klingon Sark --,,Response,Clarification,Entertainment,Holodeck,FALSE,Type of mount? Andorian Zabathu  Klingon Sark --,Computer,TRUE,FALSE,10
141,Computer Voice,Type of mount? Andorian Zabathu  Klingon Sark --,,Clarification,Clarification,Entertainment,Holodeck,FALSE,Type of mount? Andorian Zabathu  Klingon Sark --,Computer,TRUE,FALSE,10
141,Picard,(impatiently) A horse  an Earth horse.,,Statement,Statement,Entertainment,Holodeck,FALSE,A horse  an Earth horse.,Person,TRUE,FALSE,11
141,Computer Voice,Breed?,,Response,Clarification,Entertainment,Holodeck,FALSE,Breed?,Computer,TRUE,FALSE,12
141,Computer Voice,Breed?,,Clarification,Clarification,Entertainment,Holodeck,FALSE,Breed?,Computer,TRUE,FALSE,12
141,Picard,Arabian. (to Troi) The Arabs believed that Allah gathered the south wind and made the horse.,,Statement,Statement,Entertainment,Holodeck,TRUE,Arabian.,Person,TRUE,FALSE,13
141,Picard,I like that. Oh yes  computer  English tack  and I will control the animal myself.,,Wake Word,Statement,Entertainment,Holodeck,FALSE,computer  English tack  and I will control the animal myself.,Person,TRUE,FALSE,15
141,Picard,I like that. Oh yes  computer  English tack  and I will control the animal myself.,,Statement,Statement,Entertainment,Holodeck,FALSE,computer  English tack  and I will control the animal myself.,Person,TRUE,FALSE,15
141,Computer Voice,Acknowledged.,The doors open  and there is the scene. The horse  already saddled and bridled  stands quietly in a glade in the trees tethered to an old-fashioned horse head hitching post. Picard and Troi ENTER. Picard and Troi cross to the horse  and Picard allows it to smell his hand. He rubs her between the eyes  and straightens the forelock.,Response,Response,Entertainment,Holodeck,FALSE,Acknowledged.,Computer,TRUE,FALSE,16
141,Data,Computer  identify.,,Wake Word,Command,Analysis,Sci,FALSE,Computer  identify.,Person,TRUE,FALSE,91
141,Data,Computer  identify.,,Command,Command,Analysis,Sci,FALSE,Computer  identify.,Person,TRUE,FALSE,91
141,Computer Voice,Sensors indicate low-level R.F. waves.,,Response,Response,Analysis,Sci,FALSE,Sensors indicate low-level R.F. waves.,Computer,TRUE,FALSE,92
141,Data,Is there a pattern?,,Question,Question,Analysis,Sci,FALSE,Is there a pattern?,Person,TRUE,FALSE,93
141,Computer Voice,Affirmative.,There is a SOUND OF STATIC and under it all a repeating tonal pattern.,Response,Response,Analysis,Sci,FALSE,Affirmative.,Computer,TRUE,FALSE,94
141,Data,Naturally occurring?,,Question,Question,Analysis,Sci,FALSE,Naturally occurring?,Person,TRUE,FALSE,95
141,Computer Voice,Negative.,,Response,Response,Analysis,Sci,FALSE,Negative.,Computer,TRUE,FALSE,96
141,Data,Key universal translator.,,Command,Command,Analysis,Sci,FALSE,Key universal translator.,Person,TRUE,FALSE,97
141,Computer Voice,Unable to comply. Weak signal.,,Response,Response,Analysis,Sci,FALSE,Unable to comply. Weak signal.,Computer,TRUE,TRUE,98
141,Data,Lock on com link and boost.,,Command,Command,Analysis,Sci,FALSE,Lock on com link and boost.,Person,TRUE,FALSE,99
141,Computer Voice,Lock on complete.,,Response,Response,Analysis,Sci,FALSE,Lock on complete.,Computer,TRUE,FALSE,100
141,Data,Read.,,Command,Command,Analysis,Sci,FALSE,Read.,Person,TRUE,FALSE,101
141,Computer Voice,Working.,Data settles back to wait. High tables filled with rocks and crystals of various sizes  shapes and colors. Screens on the walls showing the molecular structure of various minerals  cross sections of volcanos  rock strata  etc.  computer consoles. DAVIES  a man of some thirty years  sits in a chair and examines a rock sample  runs one of our ever-useful black boxes across it. It VANISHES in a flare of rainbow colors. The doors open  and Wesley ENTERS. He is brisk and confident.,Progress,Progress,Analysis,Sci,FALSE,Working.,Computer,TRUE,FALSE,102
141,Computer Voice,Analysis complete.,STATIC fills the room  and under it a sense of a VOICE SPEAKING.,Progress,Alert,Analysis,Sci,FALSE,Analysis complete.,Computer,TRUE,FALSE,112
141,Computer Voice,Analysis complete.,STATIC fills the room  and under it a sense of a VOICE SPEAKING.,Alert,Alert,Analysis,Sci,FALSE,Analysis complete.,Computer,TRUE,FALSE,112
141,Data,Enhance.,Coming in clearly is a LITTLE GIRL'S VOICE.,Command,Command,Analysis,Sci,TRUE,Enhance.,Person,TRUE,FALSE,113
141,Computer Voice,Program complete. Enter when ready.,The doors open and we see the woodland scene with the Arab mare patiently waiting. Picard ENTERS. Picard crosses to the already saddled horse and strokes her neck  straightens the mane  scratches her neck.,Alert,Alert,Entertainment,Holodeck,FALSE,Program complete. Enter when ready.,Computer,TRUE,FALSE,126
141,Data,Access all volcanic and tectonic plate activity of Drema Four.,,Command,Command,InfoSeek,NA,FALSE,Access all volcanic and tectonic plate activity of Drema Four.,Person,TRUE,FALSE,140
141,Computer Voice,Accessing.,Information hits the screen  and Data executes a fast read.,Response,Response,InfoSeek,NA,FALSE,Accessing.,Computer,TRUE,FALSE,141
