driverStandingsId,raceId,driverId,points,position,positionText,wins
4544,203,76,1,17,"17",0
4545,203,22,4,12,"12",0
4546,203,15,1,16,"16",0
4547,203,68,0,22,"22",0
4548,203,75,0,18,"18",0
4549,203,73,0,19,"19",0
4550,203,23,10,10,"10",0
4551,203,74,0,20,"20",0
4552,203,63,3,13,"13",0
4553,203,64,3,14,"14",0
4554,203,50,0,23,"23",0
4555,204,57,80,1,"1",6
4556,204,14,48,3,"3",1
4557,204,49,13,10,"10",0
4558,204,56,38,4,"4",0
4559,204,35,20,5,"5",0
4560,204,65,1,15,"15",0
4561,204,25,17,7,"7",0
4562,204,71,17,6,"6",1
4563,204,44,0,22,"22",0
4564,204,30,80,2,"2",6
4565,204,21,15,8,"8",0
4566,204,55,9,11,"11",0
4567,204,76,1,17,"17",0
4568,204,22,4,12,"12",0
4569,204,15,1,16,"16",0
4570,204,68,0,21,"21",0
4571,204,75,0,18,"18",0
4572,204,73,0,20,"20",0
4573,204,23,14,9,"9",0
4574,204,74,0,19,"19",0
4575,204,63,3,13,"13",0
4576,204,64,3,14,"14",0
4577,204,50,0,23,"23",0
4578,205,57,90,1,"1",7
4579,205,14,52,3,"3",1
4580,205,49,15,9,"9",0
4581,205,56,41,4,"4",0
4582,205,35,20,5,"5",0
4583,205,65,1,15,"15",0
4584,205,25,17,7,"7",0
4585,205,71,17,6,"6",1
4586,205,44,0,22,"22",0
4587,205,30,86,2,"2",6
4588,205,21,16,8,"8",0
4589,205,55,9,11,"11",0
4590,205,76,1,17,"17",0
4591,205,22,4,12,"12",0
4592,205,15,1,16,"16",0
4593,205,68,0,21,"21",0
4594,205,75,0,18,"18",0
4595,205,73,0,20,"20",0
4596,205,23,14,10,"10",0
4597,205,74,0,19,"19",0
4598,205,63,3,13,"13",0
4599,205,64,3,14,"14",0
4600,205,50,0,23,"23",0
4601,206,57,100,1,"1",8
4602,206,14,56,3,"3",1
4603,206,49,17,7,"7",0
4604,206,56,47,4,"4",0
4605,206,35,21,5,"5",0
4606,206,65,1,15,"15",0
4607,206,25,17,8,"8",0
4608,206,71,20,6,"6",1
4609,206,44,0,22,"22",0
4610,206,30,86,2,"2",6
4611,206,21,16,9,"9",0
4612,206,55,9,11,"11",0
4613,206,76,1,17,"17",0
4614,206,22,4,12,"12",0
4615,206,15,1,16,"16",0
4616,206,68,0,21,"21",0
4617,206,75,0,18,"18",0
4618,206,73,0,20,"20",0
4619,206,23,14,10,"10",0
4620,206,74,0,19,"19",0
4621,206,63,3,13,"13",0
4622,206,64,3,14,"14",0
4623,206,50,0,23,"23",0
10669,207,64,0,10,"10",0
10668,207,15,0,9,"9",0
10667,207,49,0,8,"8",0
10666,207,75,0,7,"7",0
10665,207,78,1,6,"6",0
10664,207,44,2,5,"5",0
10663,207,77,3,4,"4",0
10662,207,57,4,3,"3",0
10661,207,30,6,2,"2",0
10660,207,14,10,1,"1",1
10688,208,79,0,19,"19",0
10687,208,71,0,18,"18",0
10686,208,56,0,17,"17",0
10685,208,50,0,16,"16",0
10684,208,63,0,15,"15",0
10683,208,21,0,12,"12",0
10682,208,65,0,10,"10",0
10681,208,55,1,8,"8",0
10680,208,35,10,2,"2",1
10679,208,64,0,14,"14",0
10678,208,15,0,13,"13",0
10677,208,49,0,11,"11",0
10676,208,75,0,9,"9",0
10675,208,78,1,7,"7",0
10674,208,44,6,6,"6",0
10673,208,77,9,3,"3",0
10672,208,57,7,5,"5",0
10671,208,30,8,4,"4",0
10670,208,14,10,1,"1",1
10709,209,76,0,18,"18",0
10708,209,23,4,8,"8",0
10707,209,79,0,21,"21",0
10706,209,71,0,20,"20",0
10705,209,56,6,6,"6",0
10704,209,50,0,19,"19",0
10703,209,63,0,14,"14",0
10702,209,21,0,15,"15",0
10701,209,65,3,9,"9",0
10700,209,55,1,10,"10",0
10699,209,35,20,1,"1",2
10698,209,64,0,17,"17",0
10697,209,15,0,16,"16",0
10696,209,49,0,13,"13",0
10695,209,75,0,12,"12",0
10694,209,78,1,11,"11",0
10693,209,44,6,7,"7",0
10692,209,77,10,3,"3",0
10691,209,57,9,4,"4",0
10690,209,30,8,5,"5",0
10689,209,14,10,2,"2",1
10730,210,76,0,19,"19",0
10729,210,23,4,9,"9",0
10728,210,79,0,20,"20",0
10727,210,71,0,21,"21",0
10726,210,56,10,5,"5",0
10725,210,50,0,17,"17",0
10724,210,63,0,15,"15",0
10723,210,21,3,11,"11",0
10722,210,65,3,10,"10",0
10721,210,55,3,12,"12",0
10720,210,35,20,1,"1",2
10719,210,64,0,18,"18",0
10718,210,15,0,16,"16",0
10717,210,49,10,3,"3",1
10716,210,75,0,14,"14",0
10715,210,78,1,13,"13",0
10714,210,44,6,8,"8",0
10713,210,77,10,6,"6",0
10712,210,57,10,7,"7",0
10711,210,30,14,2,"2",0
10710,210,14,10,4,"4",1
10752,211,22,6,9,"9",0
10751,211,76,0,16,"16",0
10750,211,23,4,10,"10",0
10749,211,79,0,20,"20",0
10748,211,71,0,22,"22",0
10747,211,56,14,3,"3",0
10746,211,50,0,18,"18",0
10745,211,63,2,14,"14",0
10744,211,21,4,11,"11",0
10743,211,65,3,12,"12",0
10742,211,55,3,13,"13",0
10741,211,35,20,2,"2",2
10740,211,64,0,21,"21",0
10739,211,15,0,19,"19",0
10738,211,49,10,4,"4",1
10737,211,75,0,17,"17",0
10736,211,78,1,15,"15",0
10735,211,44,9,8,"8",0
10734,211,77,10,6,"6",0
10733,211,57,10,7,"7",0
10732,211,30,24,1,"1",1
10731,211,14,10,5,"5",1
10775,212,81,0,22,"22",0
10774,212,22,6,10,"10",0
10773,212,76,0,16,"16",0
10772,212,23,4,12,"12",0
10771,212,79,0,20,"20",0
10770,212,71,0,23,"23",0
10769,212,56,14,4,"4",0
10768,212,50,0,18,"18",0
10767,212,63,2,14,"14",0
10766,212,21,4,13,"13",0
10765,212,65,5,11,"11",0
10764,212,55,7,9,"9",0
10763,212,35,30,1,"1",3
10762,212,64,0,21,"21",0
10761,212,15,0,19,"19",0
10760,212,49,10,6,"6",1
10759,212,75,0,17,"17",0
10758,212,78,1,15,"15",0
10757,212,44,15,3,"3",0
10756,212,77,10,7,"7",0
10755,212,57,10,8,"8",0
10754,212,30,27,2,"2",1
10753,212,14,11,5,"5",1
10798,213,81,0,23,"23",0
10797,213,22,6,12,"12",0
10796,213,76,0,17,"17",0
10795,213,23,4,13,"13",0
10794,213,79,0,22,"22",0
10793,213,71,0,21,"21",0
10792,213,56,14,4,"4",0
10791,213,50,0,18,"18",0
10790,213,63,2,14,"14",0
10789,213,21,8,10,"10",0
10788,213,65,7,11,"11",0
10787,213,55,13,6,"6",0
10786,213,35,30,2,"2",3
10785,213,64,0,19,"19",0
10784,213,15,0,20,"20",0
10783,213,49,13,5,"5",1
10782,213,75,1,16,"16",0
10781,213,78,1,15,"15",0
10780,213,44,15,3,"3",0
10779,213,77,10,8,"8",0
10778,213,57,10,9,"9",0
10777,213,30,37,1,"1",2
10776,213,14,11,7,"7",1
10821,214,81,0,23,"23",0
10820,214,22,6,12,"12",0
10819,214,76,0,17,"17",0
10818,214,23,5,13,"13",0
10817,214,79,0,22,"22",0
10816,214,71,0,21,"21",0
10815,214,56,18,4,"4",0
10814,214,50,0,18,"18",0
10813,214,63,2,14,"14",0
10812,214,21,8,10,"10",0
10811,214,65,7,11,"11",0
10810,214,55,15,6,"6",0
10809,214,35,33,2,"2",3
10808,214,64,0,19,"19",0
10807,214,15,0,20,"20",0
10806,214,49,19,3,"3",1
10805,214,75,1,16,"16",0
10804,214,78,1,15,"15",0
10803,214,44,15,5,"5",0
10802,214,77,10,8,"8",0
10801,214,57,10,9,"9",0
10800,214,30,47,1,"1",3
10799,214,14,11,7,"7",1
10847,215,58,0,26,"26",0
10846,215,82,0,23,"23",0
10845,215,25,4,14,"14",0
10844,215,81,0,25,"25",0
10843,215,22,6,13,"13",0
10842,215,76,0,19,"19",0
10841,215,23,7,11,"11",0
10840,215,79,0,24,"24",0
10839,215,71,1,18,"18",0
10838,215,56,18,5,"5",0
10837,215,50,0,21,"21",0
10836,215,63,2,15,"15",0
10835,215,21,8,10,"10",0
10834,215,65,7,12,"12",0
10833,215,55,21,3,"3",0
10832,215,35,43,2,"2",4
10831,215,64,0,22,"22",0
10830,215,15,0,20,"20",0
10829,215,49,19,4,"4",1
10828,215,75,1,16,"16",0
10827,215,78,1,17,"17",0
10826,215,44,15,6,"6",0
10825,215,77,10,8,"8",0
10824,215,57,10,9,"9",0
10823,215,30,47,1,"1",3
10822,215,14,14,7,"7",1
10873,216,58,0,26,"26",0
10872,216,82,0,23,"23",0
10871,216,25,4,14,"14",0
10870,216,81,0,25,"25",0
10869,216,22,6,13,"13",0
10868,216,76,0,20,"20",0
10867,216,23,9,10,"10",0
10866,216,79,0,24,"24",0
10865,216,71,1,19,"19",0
10864,216,56,18,6,"6",0
10863,216,50,0,21,"21",0
10862,216,63,2,16,"16",0
10861,216,21,8,11,"11",0
10860,216,65,7,12,"12",0
10859,216,55,22,3,"3",0
10858,216,35,43,2,"2",4
10857,216,64,0,22,"22",0
10856,216,15,3,15,"15",0
10855,216,49,19,5,"5",1
10854,216,75,1,17,"17",0
10853,216,78,1,18,"18",0
10852,216,44,15,7,"7",0
10851,216,77,20,4,"4",1
10850,216,57,14,9,"9",0
10849,216,30,53,1,"1",3
10848,216,14,14,8,"8",1
10899,217,58,0,25,"25",0
10898,217,82,0,23,"23",0
10897,217,25,4,15,"15",0
10896,217,81,0,26,"26",0
10895,217,22,6,14,"14",0
10894,217,76,0,20,"20",0
10893,217,23,11,11,"11",0
10892,217,79,0,24,"24",0
10891,217,71,7,13,"13",0
10890,217,56,18,6,"6",0
10889,217,50,0,21,"21",0
10888,217,63,2,17,"17",0
10887,217,21,8,12,"12",0
10886,217,65,11,10,"10",0
10885,217,55,22,3,"3",0
10884,217,35,53,2,"2",5
10883,217,64,0,22,"22",0
10882,217,15,3,16,"16",0
10881,217,49,19,5,"5",1
10880,217,75,2,18,"18",0
10879,217,78,1,19,"19",0
10878,217,44,15,7,"7",0
10877,217,77,20,4,"4",1
10876,217,57,14,9,"9",0
10875,217,30,56,1,"1",3
10874,217,14,14,8,"8",1
10925,218,58,0,26,"26",0
10924,218,82,0,23,"23",0
10923,218,25,4,15,"15",0
10922,218,81,0,24,"24",0
10921,218,22,6,14,"14",0
10920,218,76,0,21,"21",0
10919,218,23,11,12,"12",0
10918,218,79,0,25,"25",0
10917,218,71,7,13,"13",0
10916,218,56,18,6,"6",0
10915,218,50,0,22,"22",0
10914,218,63,2,17,"17",0
10913,218,21,14,9,"9",0
10912,218,65,14,11,"11",0
10911,218,55,22,4,"4",0
10910,218,35,55,2,"2",5
10909,218,64,0,20,"20",0
10908,218,15,3,16,"16",0
10907,218,49,23,3,"3",1
10906,218,75,2,18,"18",0
10905,218,78,1,19,"19",0
10904,218,44,15,7,"7",0
10903,218,77,21,5,"5",1
10902,218,57,14,10,"10",0
10901,218,30,66,1,"1",4
10900,218,14,14,8,"8",1
10951,219,58,0,26,"26",0
10950,219,82,0,23,"23",0
10949,219,25,4,15,"15",0
10948,219,81,0,24,"24",0
10947,219,22,6,14,"14",0
10946,219,76,0,21,"21",0
10945,219,23,11,12,"12",0
10944,219,79,0,25,"25",0
10943,219,71,7,13,"13",0
10942,219,56,18,7,"7",0
10941,219,50,0,22,"22",0
10940,219,63,2,17,"17",0
10939,219,21,17,8,"8",0
10938,219,65,14,11,"11",0
10937,219,55,28,3,"3",0
10936,219,35,57,2,"2",5
10935,219,64,0,20,"20",0
10934,219,15,3,16,"16",0
10933,219,49,27,4,"4",1
10932,219,75,2,18,"18",0
10931,219,78,1,19,"19",0
10930,219,44,15,9,"9",0
10929,219,77,21,6,"6",1
10928,219,57,14,10,"10",0
10927,219,30,67,1,"1",4
10926,219,14,24,5,"5",2
10977,220,58,0,26,"26",0
10976,220,82,0,24,"24",0
10975,220,25,4,15,"15",0
10974,220,81,0,23,"23",0
10973,220,22,6,14,"14",0
10972,220,76,0,21,"21",0
10971,220,23,13,12,"12",0
10970,220,79,0,25,"25",0
10969,220,71,7,13,"13",0
10968,220,56,18,8,"8",0
10967,220,50,0,22,"22",0
10966,220,63,2,17,"17",0
10965,220,21,20,7,"7",0
10964,220,65,14,11,"11",0
10963,220,55,28,5,"5",0
10962,220,35,67,2,"2",6
10961,220,64,0,20,"20",0
10960,220,15,3,16,"16",0
10959,220,49,31,3,"3",1
10958,220,75,2,18,"18",0
10957,220,78,1,19,"19",0
10956,220,44,15,9,"9",0
10955,220,77,21,6,"6",1
10954,220,57,14,10,"10",0
10953,220,30,68,1,"1",4
10952,220,14,30,4,"4",2
11003,221,58,0,26,"26",0
11002,221,82,0,24,"24",0
11001,221,25,4,15,"15",0
11000,221,81,0,23,"23",0
10999,221,22,6,14,"14",0
10998,221,76,0,21,"21",0
10997,221,23,13,12,"12",0
10996,221,79,0,25,"25",0
10995,221,71,7,13,"13",0
10994,221,56,18,8,"8",0
10993,221,50,0,22,"22",0
10992,221,63,2,18,"18",0
10991,221,21,20,7,"7",0
10990,221,65,14,11,"11",0
10989,221,55,34,4,"4",0
10988,221,35,77,1,"1",7
10987,221,64,2,17,"17",0
10986,221,15,3,16,"16",0
10985,221,49,35,3,"3",1
10984,221,75,2,19,"19",0
10983,221,78,1,20,"20",0
10982,221,44,16,9,"9",0
10981,221,77,24,6,"6",1
10980,221,57,14,10,"10",0
10979,221,30,68,2,"2",4
10978,221,14,30,5,"5",2
11029,222,58,0,26,"26",0
11028,222,82,0,24,"24",0
11027,222,25,4,15,"15",0
11026,222,81,0,23,"23",0
11025,222,22,6,14,"14",0
11024,222,76,0,21,"21",0
11023,222,23,13,12,"12",0
11022,222,79,0,25,"25",0
11021,222,71,7,13,"13",0
11020,222,56,22,7,"7",0
11019,222,50,0,22,"22",0
11018,222,63,2,18,"18",0
11017,222,21,20,8,"8",0
11016,222,65,15,11,"11",0
11015,222,55,36,4,"4",0
11014,222,35,77,2,"2",7
11013,222,64,2,17,"17",0
11012,222,15,3,16,"16",0
11011,222,49,41,3,"3",1
11010,222,75,2,19,"19",0
11009,222,78,1,20,"20",0
11008,222,44,16,10,"10",0
11007,222,77,24,6,"6",1
11006,222,57,17,9,"9",0
11005,222,30,78,1,"1",5
11004,222,14,30,5,"5",2
11055,223,58,0,25,"25",0
11054,223,82,0,23,"23",0
11053,223,25,4,14,"14",0
11052,223,81,0,22,"22",0
11051,223,22,6,13,"13",0
11050,223,76,0,20,"20",0
11049,223,23,13,11,"11",0
11048,223,79,0,24,"24",0
11047,223,71,7,12,"12",0
11046,223,56,24,7,"7",0
11045,223,50,0,21,"21",0
11044,223,63,2,17,"17",0
11043,223,21,20,8,"8",0
11042,223,65,15,10,"10",0
11041,223,55,36,4,"4",0
11040,223,35,81,1,"1",7
11039,223,64,2,16,"16",0
11038,223,15,3,15,"15",0
11037,223,49,42,2,"2",1
11036,223,75,2,18,"18",0
11035,223,78,1,19,"19",0
11034,223,44,16,9,"9",0
11033,223,77,27,5,"5",1
11032,223,57,27,6,"6",1
11031,223,30,78,26,"D",5
11030,223,14,36,3,"3",2
5042,224,71,10,1,"1",1
5043,224,35,6,2,"2",0
5044,224,56,4,3,"3",0
5045,224,77,3,4,"4",0
5046,224,57,2,5,"5",0
5047,224,63,1,6,"6",0
5048,224,44,0,7,"7",0
5049,224,49,0,8,"8",0
5050,224,73,0,9,"9",0
5051,224,64,0,10,"10",0
5052,224,79,0,11,"11",0
5053,225,71,20,1,"1",2
5054,225,35,6,3,"3",0
5055,225,56,4,5,"5",0
5056,225,77,3,7,"7",0
5057,225,57,5,4,"4",0
5058,225,63,3,8,"8",0
5059,225,44,1,9,"9",0
5060,225,49,0,11,"11",0
5061,225,73,0,13,"13",0
5062,225,64,0,10,"10",0
5063,225,79,0,12,"12",0
5064,225,55,6,2,"2",0
5065,225,30,4,6,"6",0
5066,225,83,0,14,"14",0
5067,225,69,0,15,"15",0
5068,225,84,0,16,"16",0
5069,226,71,30,1,"1",3
5070,226,35,12,2,"2",0
5071,226,56,6,4,"4",0
5072,226,77,3,8,"8",0
5073,226,57,5,5,"5",0
5074,226,63,3,9,"9",0
5075,226,44,1,10,"10",0
5076,226,49,0,14,"14",0
5077,226,73,0,17,"17",0
5078,226,64,0,13,"13",0
5079,226,79,0,15,"15",0
5080,226,55,10,3,"3",0
5081,226,30,4,6,"6",0
5082,226,83,0,18,"18",0
5083,226,69,0,20,"20",0
5084,226,84,0,21,"21",0
5085,226,22,3,7,"7",0
5086,226,50,1,11,"11",0
5087,226,14,0,12,"12",0
5088,226,65,0,16,"16",0
5089,226,85,0,19,"19",0
5090,227,71,33,1,"1",3
5091,227,35,22,2,"2",1
5092,227,56,6,5,"5",0
5093,227,77,3,9,"9",0
5094,227,57,5,6,"6",0
5095,227,63,3,10,"10",0
5096,227,44,1,11,"11",0
5097,227,49,0,16,"16",0
5098,227,73,0,18,"18",0
5099,227,64,0,15,"15",0
5100,227,79,0,17,"17",0
5101,227,55,10,3,"3",0
5102,227,30,10,4,"4",0
5103,227,83,0,19,"19",0
5104,227,69,0,21,"21",0
5105,227,84,1,12,"12",0
5106,227,22,5,7,"7",0
5107,227,50,1,13,"13",0
5108,227,14,4,8,"8",0
5109,227,65,0,14,"14",0
5110,227,85,0,20,"20",0
5111,227,21,0,22,"22",0
5112,228,71,43,1,"1",4
5113,228,35,22,2,"2",1
5114,228,56,9,5,"5",0
5115,228,77,7,6,"6",0
5116,228,57,5,8,"8",0
5117,228,63,3,10,"10",0
5118,228,44,1,11,"11",0
5119,228,49,0,16,"16",0
5120,228,73,0,19,"19",0
5121,228,64,0,14,"14",0
5122,228,79,0,18,"18",0
5123,228,55,11,4,"4",0
5124,228,30,16,3,"3",0
5125,228,83,0,17,"17",0
5126,228,69,0,20,"20",0
5127,228,84,1,12,"12",0
5128,228,22,7,7,"7",0
5129,228,50,1,13,"13",0
5130,228,14,4,9,"9",0
5131,228,65,0,15,"15",0
5132,228,85,0,21,"21",0
5133,228,21,0,22,"22",0
5134,229,71,43,1,"1",4
5135,229,35,22,2,"2",1
5136,229,56,9,7,"7",0
5137,229,77,7,8,"8",0
5138,229,57,6,10,"10",0
5139,229,63,5,11,"11",0
5140,229,44,11,4,"4",1
5141,229,49,3,13,"13",0
5142,229,73,0,19,"19",0
5143,229,64,0,16,"16",0
5144,229,79,0,18,"18",0
5145,229,55,11,5,"5",0
5146,229,30,16,3,"3",0
5147,229,83,0,17,"17",0
5148,229,69,0,20,"20",0
5149,229,84,1,14,"14",0
5150,229,22,7,9,"9",0
5151,229,50,1,15,"15",0
5152,229,14,10,6,"6",0
5153,229,65,4,12,"12",0
5154,229,85,0,21,"21",0
5155,229,21,0,22,"22",0
5156,230,71,43,1,"1",4
5157,230,35,26,2,"2",1
5158,230,56,9,7,"7",0
5159,230,77,7,9,"9",0
5160,230,57,8,8,"8",0
5161,230,63,5,12,"12",0
5162,230,44,11,5,"5",1
5163,230,49,6,11,"11",0
5164,230,73,0,19,"19",0
5165,230,64,1,14,"14",0
5166,230,79,0,18,"18",0
5167,230,55,17,4,"4",0
5168,230,30,26,3,"3",1
5169,230,83,0,17,"17",0
5170,230,69,0,20,"20",0
5171,230,84,1,15,"15",0
5172,230,22,7,10,"10",0
5173,230,50,1,16,"16",0
5174,230,14,10,6,"6",0
5175,230,65,4,13,"13",0
5176,230,85,0,21,"21",0
5177,230,21,0,22,"22",0
5178,231,71,53,1,"1",5
5179,231,35,32,2,"2",1
5180,231,56,9,8,"8",0
5181,231,77,7,9,"9",0
5182,231,57,10,7,"7",0
5183,231,63,5,12,"12",0
5184,231,44,11,6,"6",1
5185,231,49,6,11,"11",0
5186,231,73,0,20,"20",0
5187,231,64,1,15,"15",0
5188,231,79,0,19,"19",0
5189,231,55,21,4,"4",0
5190,231,30,26,3,"3",1
5191,231,83,0,18,"18",0
5192,231,69,0,21,"21",0
5193,231,84,2,14,"14",0
5194,231,22,7,10,"10",0
5195,231,50,1,16,"16",0
5196,231,14,13,5,"5",0
5197,231,65,4,13,"13",0
5198,231,85,0,22,"22",0
5199,231,21,0,17,"17",0
5200,232,71,63,1,"1",6
5201,232,35,38,2,"2",1
5202,232,56,9,9,"9",0
5203,232,77,10,8,"8",0
5204,232,57,12,6,"6",0
5205,232,63,5,12,"12",0
5206,232,44,11,7,"7",1
5207,232,49,6,11,"11",0
5208,232,73,0,19,"19",0
5209,232,64,1,15,"15",0
5210,232,79,0,20,"20",0
5211,232,55,25,4,"4",0
5212,232,30,26,3,"3",1
5213,232,83,0,18,"18",0
5214,232,69,0,21,"21",0
5215,232,84,2,14,"14",0
5216,232,22,7,10,"10",0
5217,232,50,1,16,"16",0
5218,232,14,14,5,"5",0
5219,232,65,4,13,"13",0
5220,232,85,0,22,"22",0
5221,232,21,0,17,"17",0
5222,233,71,63,1,"1",6
5223,233,35,48,2,"2",2
5224,233,56,9,10,"10",0
5225,233,77,16,5,"5",0
5226,233,57,16,7,"7",0
5227,233,63,5,12,"12",0
5228,233,44,11,8,"8",1
5229,233,49,6,11,"11",0
5230,233,73,0,19,"19",0
5231,233,64,1,15,"15",0
5232,233,79,0,20,"20",0
5233,233,55,25,4,"4",0
5234,233,30,26,3,"3",1
5235,233,83,0,18,"18",0
5236,233,69,0,21,"21",0
5237,233,84,3,14,"14",0
5238,233,22,10,9,"9",0
5239,233,50,1,16,"16",0
5240,233,14,16,6,"6",0
5241,233,65,4,13,"13",0
5242,233,85,0,22,"22",0
5243,233,21,0,17,"17",0
5244,234,71,73,1,"1",7
5245,234,35,52,2,"2",2
5246,234,56,9,10,"10",0
5247,234,77,16,6,"6",0
5248,234,57,16,7,"7",0
5249,234,63,5,12,"12",0
5250,234,44,11,8,"8",1
5251,234,49,6,11,"11",0
5252,234,73,0,19,"19",0
5253,234,64,1,15,"15",0
5254,234,79,0,20,"20",0
5255,234,55,31,3,"3",0
5256,234,30,29,4,"4",1
5257,234,83,0,18,"18",0
5258,234,69,0,21,"21",0
5259,234,84,3,14,"14",0
5260,234,22,11,9,"9",0
5261,234,50,1,16,"16",0
5262,234,14,18,5,"5",0
5263,234,65,4,13,"13",0
5264,234,85,0,22,"22",0
5265,234,21,0,17,"17",0
5266,235,71,79,1,"1",7
5267,235,35,62,2,"2",3
5268,235,56,9,10,"10",0
5269,235,77,16,7,"7",0
5270,235,57,19,5,"5",0
5271,235,63,5,12,"12",0
5272,235,44,13,8,"8",1
5273,235,49,6,11,"11",0
5274,235,73,0,18,"18",0
5275,235,64,1,15,"15",0
5276,235,79,0,17,"17",0
5277,235,55,35,3,"3",0
5278,235,30,29,4,"4",1
5279,235,83,0,20,"20",0
5280,235,69,0,21,"21",0
5281,235,84,3,14,"14",0
5282,235,22,12,9,"9",0
5283,235,50,1,16,"16",0
5284,235,14,18,6,"6",0
5285,235,65,4,13,"13",0
5286,235,85,0,23,"23",0
5287,235,21,0,19,"19",0
5288,235,86,0,22,"22",0
5289,236,71,81,1,"1",7
5290,236,35,68,2,"2",3
5291,236,56,9,10,"10",0
5292,236,77,17,7,"7",0
5293,236,57,23,5,"5",0
5294,236,63,5,12,"12",0
5295,236,44,13,8,"8",1
5296,236,49,6,11,"11",0
5297,236,73,0,18,"18",0
5298,236,64,1,15,"15",0
5299,236,79,0,17,"17",0
5300,236,55,38,4,"4",0
5301,236,30,39,3,"3",2
5302,236,83,0,20,"20",0
5303,236,69,0,21,"21",0
5304,236,84,3,14,"14",0
5305,236,22,12,9,"9",0
5306,236,50,1,16,"16",0
5307,236,14,18,6,"6",0
5308,236,65,4,13,"13",0
5309,236,85,0,23,"23",0
5310,236,21,0,19,"19",0
5311,236,86,0,22,"22",0
5312,237,71,81,1,"1",7
5313,237,35,68,2,"2",3
5314,237,56,9,10,"10",0
5315,237,77,17,7,"7",0
5316,237,57,27,5,"5",0
5317,237,63,5,13,"13",0
5318,237,44,13,9,"9",1
5319,237,49,6,11,"11",0
5320,237,73,0,18,"18",0
5321,237,64,2,15,"15",0
5322,237,79,0,17,"17",0
5323,237,55,44,4,"4",0
5324,237,30,49,3,"3",3
5325,237,83,0,20,"20",0
5326,237,69,0,21,"21",0
5327,237,84,6,12,"12",0
5328,237,22,14,8,"8",0
5329,237,50,1,16,"16",0
5330,237,14,18,6,"6",0
5331,237,65,4,14,"14",0
5332,237,85,0,23,"23",0
5333,237,21,0,19,"19",0
5334,237,86,0,22,"22",0
5335,238,71,87,1,"1",7
5336,238,35,78,2,"2",4
5337,238,56,11,10,"10",0
5338,238,77,18,6,"6",0
5339,238,57,27,5,"5",0
5340,238,63,5,13,"13",0
5341,238,44,13,9,"9",1
5342,238,49,6,11,"11",0
5343,238,73,0,18,"18",0
5344,238,64,2,15,"15",0
5345,238,79,0,17,"17",0
5346,238,55,47,4,"4",0
5347,238,30,53,3,"3",3
5348,238,83,0,20,"20",0
5349,238,69,0,21,"21",0
5350,238,84,6,12,"12",0
5351,238,22,14,8,"8",0
5352,238,50,1,16,"16",0
5353,238,14,18,7,"7",0
5354,238,65,4,14,"14",0
5355,238,85,0,23,"23",0
5356,238,21,0,19,"19",0
5357,238,86,0,22,"22",0
5358,239,71,97,1,"1",8
5359,239,35,78,2,"2",4
5360,239,56,11,10,"10",0
5361,239,77,21,6,"6",0
5362,239,57,31,5,"5",0
5363,239,63,5,13,"13",0
5364,239,44,13,9,"9",1
5365,239,49,7,12,"12",0
5366,239,73,0,18,"18",0
5367,239,64,2,15,"15",0
5368,239,79,0,17,"17",0
5369,239,55,47,4,"4",0
5370,239,30,59,3,"3",3
5371,239,83,0,20,"20",0
5372,239,69,0,21,"21",0
5373,239,84,8,11,"11",0
5374,239,22,14,8,"8",0
5375,239,50,1,16,"16",0
5376,239,14,18,7,"7",0
5377,239,65,4,14,"14",0
5378,239,85,0,23,"23",0
5379,239,21,0,19,"19",0
5380,239,86,0,22,"22",0
10201,240,64,0,10,"10",0
10200,240,85,0,9,"9",0
10199,240,88,0,8,"8",0
10198,240,63,0,7,"7",0
10197,240,87,1,6,"6",0
10196,240,55,2,5,"5",0
10195,240,57,3,4,"4",0
10194,240,77,4,3,"3",0
10193,240,14,6,2,"2",0
10192,240,30,10,1,"1",1
10217,241,93,0,15,"15",0
10216,241,79,0,12,"12",0
10215,241,44,0,10,"10",0
10214,241,49,2,8,"8",0
10213,241,65,3,7,"7",0
10212,241,71,10,2,"2",1
10211,241,64,0,16,"16",0
10210,241,85,0,14,"14",0
10209,241,88,0,13,"13",0
10208,241,63,0,11,"11",0
10207,241,87,1,9,"9",0
10206,241,55,8,3,"3",0
10205,241,57,3,6,"6",0
10204,241,77,5,5,"5",0
10203,241,14,6,4,"4",0
10202,241,30,14,1,"1",1
10238,242,69,0,21,"21",0
10237,242,81,0,20,"20",0
10236,242,94,0,19,"19",0
10235,242,95,0,18,"18",0
10234,242,56,0,13,"13",0
10233,242,93,0,16,"16",0
10232,242,79,0,14,"14",0
10231,242,44,0,10,"10",0
10230,242,49,3,8,"8",0
10229,242,65,3,7,"7",0
10228,242,71,20,1,"1",2
10227,242,64,0,17,"17",0
10226,242,85,0,15,"15",0
10225,242,88,0,12,"12",0
10224,242,63,0,11,"11",0
10223,242,87,1,9,"9",0
10222,242,55,14,3,"3",0
10221,242,57,5,6,"6",0
10220,242,77,9,5,"5",0
10219,242,14,9,4,"4",0
10218,242,30,14,2,"2",1
10263,243,91,0,24,"24",0
10262,243,50,0,23,"23",0
10261,243,84,0,17,"17",0
10260,243,22,0,13,"13",0
10259,243,69,0,25,"25",0
10258,243,81,0,21,"21",0
10257,243,94,0,22,"22",0
10256,243,95,0,20,"20",0
10255,243,56,2,9,"9",0
10254,243,93,0,16,"16",0
10253,243,79,0,15,"15",0
