raceId,driverId,stop,lap,time,duration,milliseconds
868,10,2,38,"14:07:52","25.241",25241
869,13,1,1,"14:04:39","23.049",23049
869,811,1,1,"14:04:53","47.942",47942
869,154,1,1,"14:04:56","32.766",32766
869,1,1,3,"14:07:52","21.012",21012
869,818,1,6,"14:11:33","18.901",18901
869,814,1,10,"14:17:02","17.899",17899
869,8,1,11,"14:18:20","18.002",18002
869,807,1,12,"14:19:41","18.442",18442
869,17,1,12,"14:19:43","18.253",18253
869,3,1,12,"14:19:51","18.395",18395
869,813,1,13,"14:21:05","19.646",19646
869,5,1,13,"14:21:24","19.385",19385
869,30,1,14,"14:22:25","18.497",18497
869,808,1,14,"14:22:47","19.802",19802
869,815,1,17,"14:26:37","18.143",18143
869,4,1,18,"14:27:43","17.570",17570
869,18,1,19,"14:29:13","17.867",17867
869,817,1,19,"14:29:34","18.374",18374
869,10,1,19,"14:30:15","21.399",21399
869,20,1,20,"14:30:30","17.512",17512
869,37,1,20,"14:31:43","19.850",19850
869,819,1,21,"14:32:56","17.821",17821
869,155,1,22,"14:33:31","18.904",18904
869,39,1,22,"14:34:43","19.535",19535
869,13,2,24,"14:36:49","19.137",19137
869,154,2,24,"14:37:20","20.388",20388
869,811,2,25,"14:38:46","18.822",18822
869,818,2,27,"14:40:49","18.425",18425
869,807,2,31,"14:46:05","18.286",18286
869,5,2,31,"14:46:32","18.801",18801
869,1,2,31,"14:46:44","17.598",17598
869,3,2,32,"14:47:31","17.894",17894
869,808,2,32,"14:47:59","18.323",18323
869,30,2,36,"14:52:44","17.928",17928
869,8,2,38,"14:55:22","17.735",17735
869,813,2,38,"14:55:56","19.210",19210
869,817,2,38,"14:55:57","17.990",17990
869,814,2,39,"14:57:08","17.968",17968
869,18,2,40,"14:57:48","16.831",16831
869,815,2,40,"14:58:14","18.199",18199
869,17,2,40,"14:58:22","17.290",17290
869,4,2,41,"14:59:05","17.942",17942
869,20,2,41,"14:59:07","17.859",17859
869,10,2,40,"15:00:18","18.952",18952
869,154,3,42,"15:02:09","22.743",22743
869,155,2,43,"15:02:13","19.177",19177
869,819,2,43,"15:03:49","19.391",19391
869,5,3,44,"15:04:41","19.233",19233
869,818,3,45,"15:05:35","19.949",19949
869,807,3,46,"15:06:33","18.365",18365
869,37,2,45,"15:07:26","20.664",20664
869,13,3,47,"15:08:15","19.680",19680
869,1,3,47,"15:08:33","18.877",18877
869,39,2,46,"15:08:59","19.382",19382
869,811,3,47,"15:09:01","18.313",18313
869,3,3,50,"15:11:59","18.741",18741
869,808,3,50,"15:12:58","18.354",18354
869,30,3,52,"15:14:25","18.163",18163
869,5,4,53,"15:17:23","28.988",28988
869,813,3,57,"15:22:00","18.085",18085
870,30,1,1,"14:08:08","21.336",21336
870,30,2,4,"14:12:58","13.199",13199
870,155,1,8,"14:18:40","20.234",20234
870,818,1,12,"14:24:37","20.363",20363
870,817,1,14,"14:27:32","20.510",20510
870,18,1,15,"14:28:38","19.408",19408
870,807,1,15,"14:28:52","20.736",20736
870,813,1,15,"14:28:54","20.304",20304
870,811,1,16,"14:30:15","20.213",20213
870,3,1,16,"14:30:21","20.352",20352
870,814,1,16,"14:30:26","20.460",20460
870,20,1,17,"14:31:35","19.380",19380
870,4,1,17,"14:31:38","19.669",19669
870,5,1,17,"14:32:09","20.780",20780
870,1,1,18,"14:32:53","20.436",20436
870,13,1,18,"14:33:17","19.981",19981
870,808,1,18,"14:33:47","21.070",21070
870,39,1,18,"14:34:22","21.259",21259
870,154,1,19,"14:34:22","22.151",22151
870,10,1,18,"14:34:25","21.337",21337
870,8,1,20,"14:36:01","20.087",20087
870,17,1,20,"14:36:05","19.611",19611
870,819,1,20,"14:36:59","20.915",20915
870,815,1,21,"14:37:57","20.320",20320
870,37,1,22,"14:40:27","22.332",22332
870,818,2,30,"14:51:44","19.858",19858
870,30,3,32,"14:54:51","20.503",20503
870,18,2,34,"14:56:39","19.083",19083
870,817,2,34,"14:57:29","19.630",19630
870,808,2,35,"14:59:27","20.592",20592
870,5,2,36,"15:00:48","21.855",21855
870,20,2,38,"15:02:27","19.331",19331
870,814,2,38,"15:03:06","20.352",20352
870,154,2,39,"15:03:52","20.231",20231
870,17,2,39,"15:04:09","19.175",19175
870,807,2,39,"15:04:31","20.607",20607
870,1,2,40,"15:05:18","19.059",19059
870,819,2,39,"15:05:50","21.378",21378
870,3,2,40,"15:05:53","20.632",20632
870,155,2,40,"15:06:36","20.065",20065
870,39,2,39,"15:07:06","22.031",22031
870,813,2,41,"15:07:28","19.755",19755
870,10,2,40,"15:08:28","20.383",20383
870,811,2,42,"15:08:36","20.604",20604
870,37,2,41,"15:10:00","21.877",21877
870,4,2,43,"15:10:01","19.365",19365
870,13,2,43,"15:10:12","19.917",19917
870,8,2,45,"15:12:35","19.772",19772
870,18,3,45,"15:12:56","20.355",20355
870,818,3,46,"15:15:27","19.644",19644
870,815,2,47,"15:16:34","20.216",20216
870,817,3,47,"15:16:46","20.027",20027
870,808,3,51,"15:23:46","20.515",20515
870,813,3,52,"15:23:48","13.206",13206
870,17,3,55,"15:27:30","19.386",19386
870,5,3,56,"15:30:55","20.567",20567
870,20,3,58,"15:31:43","18.964",18964
870,818,4,64,"15:42:01","19.600",19600
871,37,1,1,"14:06:31","29.107",29107
871,155,1,1,"14:06:35","27.248",27248
871,813,1,1,"14:06:36","21.842",21842
871,155,2,7,"14:21:42","21.669",21669
871,814,1,10,"14:27:27","21.402",21402
871,8,1,11,"14:29:22","20.383",20383
871,17,1,11,"14:29:28","20.908",20908
871,10,1,11,"14:29:54","22.463",22463
871,817,1,12,"14:31:21","20.287",20287
871,13,1,12,"14:31:26","20.306",20306
871,808,1,12,"14:31:42","25.972",25972
871,807,1,13,"14:33:14","22.152",22152
871,5,1,14,"14:35:49","52.206",52206
871,39,1,14,"14:35:55","23.953",23953
871,818,1,15,"14:37:19","20.660",20660
871,37,2,15,"14:38:00","25.027",25027
871,811,1,16,"14:39:19","21.690",21690
871,819,1,18,"14:44:03","21.611",21611
871,30,1,19,"14:45:02","21.664",21664
871,18,1,20,"14:46:43","19.668",19668
871,3,1,20,"14:47:24","21.062",21062
871,20,1,21,"14:48:56","20.811",20811
871,155,3,24,"14:55:27","22.106",22106
871,10,2,25,"14:58:05","20.660",20660
871,814,2,26,"14:59:07","21.115",21115
871,808,2,26,"14:59:52","21.180",21180
871,807,2,27,"15:00:38","20.696",20696
871,17,2,27,"15:00:39","20.385",20385
871,13,2,27,"15:00:45","21.049",21049
871,37,3,27,"15:02:18","22.064",22064
871,5,2,27,"15:02:21","21.931",21931
871,8,2,28,"15:02:30","20.289",20289
871,817,2,28,"15:02:51","21.060",21060
871,39,2,28,"15:04:17","22.523",22523
871,818,2,29,"15:04:49","21.077",21077
871,30,2,35,"15:16:18","20.835",20835
871,3,2,36,"15:18:36","20.534",20534
871,811,2,39,"15:24:25","22.030",22030
872,10,1,7,"14:14:33","28.747",28747
872,813,1,13,"14:23:38","22.970",22970
872,3,1,14,"14:25:03","22.346",22346
872,30,1,15,"14:26:24","22.247",22247
872,8,1,17,"14:29:28","21.730",21730
872,5,1,17,"14:29:51","22.737",22737
872,819,1,18,"14:31:32","24.039",24039
872,13,1,19,"14:32:19","22.161",22161
872,808,1,19,"14:32:59","22.182",22182
872,20,1,20,"14:33:51","22.303",22303
872,4,1,20,"14:33:52","21.515",21515
872,155,1,20,"14:34:08","22.874",22874
872,17,1,21,"14:35:36","21.556",21556
872,814,1,21,"14:35:39","22.190",22190
872,18,1,22,"14:36:49","23.375",23375
872,37,1,22,"14:38:04","23.488",23488
872,1,1,23,"14:38:13","20.736",20736
872,39,1,23,"14:39:30","31.745",31745
872,817,1,24,"14:40:19","21.720",21720
872,811,1,24,"14:40:20","22.985",22985
872,807,1,27,"14:44:55","22.746",22746
872,816,1,27,"14:45:12","21.962",21962
872,815,1,29,"14:47:32","22.472",22472
872,10,2,32,"14:53:27","22.581",22581
872,20,2,34,"14:55:13","15.008",15008
872,813,2,35,"14:57:05","21.814",21814
872,819,2,35,"14:57:49","22.046",22046
872,30,2,37,"14:59:46","22.310",22310
872,3,2,38,"15:01:21","21.854",21854
872,5,2,39,"15:03:38","21.910",21910
872,808,2,40,"15:05:10","22.811",22811
873,10,2,25,"20:54:19","32.015",32015
873,5,2,26,"20:55:51","30.099",30099
873,17,2,28,"20:58:56","29.304",29304
873,813,2,29,"21:00:34","30.540",30540
873,4,2,29,"21:00:36","29.190",29190
873,155,2,30,"21:03:49","30.842",30842
873,808,3,30,"21:04:39","30.405",30405
873,37,2,30,"21:05:01","32.625",32625
873,817,2,31,"21:05:16","29.789",29789
873,8,2,32,"21:07:02","29.370",29370
873,20,2,33,"21:08:19","31.137",31137
873,18,2,33,"21:08:25","29.662",29662
873,819,2,32,"21:08:32","30.834",30834
873,814,2,33,"21:08:49","30.029",30029
873,3,2,33,"21:09:07","29.687",29687
873,154,2,33,"21:09:08","31.753",31753
873,813,3,33,"21:09:10","30.981",30981
873,30,2,33,"21:09:20","30.338",30338
873,811,3,33,"21:09:41","30.684",30684
873,13,3,33,"21:10:02","29.455",29455
873,17,3,40,"21:26:54","29.348",29348
873,807,2,40,"21:26:54","30.613",30613
873,815,2,40,"21:26:57","30.217",30217
873,808,4,40,"21:27:04","41.154",41154
873,37,3,40,"21:27:06","44.101",44101
873,5,3,45,"21:38:17","30.232",30232
873,155,3,50,"21:48:02","36.146",36146
873,807,3,50,"21:48:19","34.601",34601
873,808,1,1,"20:06:04","36.148",36148
873,13,1,1,"20:06:31","31.958",31958
873,17,1,8,"20:19:35","29.333",29333
873,20,1,10,"20:23:17","29.117",29117
873,811,1,10,"20:23:50","30.317",30317
873,4,1,11,"20:25:22","29.557",29557
873,30,1,11,"20:25:39","30.879",30879
873,817,1,11,"20:25:50","30.992",30992
873,1,1,12,"20:27:09","29.124",29124
873,814,1,12,"20:27:23","31.026",31026
873,3,1,12,"20:27:30","29.546",29546
873,818,1,12,"20:27:44","30.499",30499
873,5,1,12,"20:27:55","30.440",30440
873,813,1,13,"20:29:11","30.234",30234
873,8,1,13,"20:29:37","29.669",29669
873,10,1,13,"20:30:01","30.977",30977
873,18,1,14,"20:31:06","30.019",30019
873,154,1,14,"20:31:24","32.080",32080
873,155,1,14,"20:31:56","30.693",30693
873,819,1,16,"20:36:09","30.647",30647
873,807,1,18,"20:39:33","30.363",30363
873,815,1,18,"20:39:37","30.043",30043
873,37,1,18,"20:40:26","33.042",33042
873,808,2,18,"20:40:30","30.341",30341
873,13,2,19,"20:42:14","29.403",29403
873,39,1,19,"20:42:28","32.436",32436
873,818,2,24,"20:51:30","29.898",29898
873,811,2,25,"20:53:24","30.828",30828
874,154,1,1,"15:05:37","32.329",32329
874,811,1,1,"15:05:49","27.098",27098
874,17,1,1,"15:06:19","32.462",32462
874,154,2,7,"15:16:52","29.793",29793
874,18,1,13,"15:26:28","20.233",20233
874,8,1,13,"15:26:35","20.901",20901
874,807,1,13,"15:26:38","21.007",21007
874,814,1,13,"15:26:54","21.063",21063
874,155,1,14,"15:28:06","20.783",20783
874,819,1,14,"15:29:02","21.343",21343
874,815,1,15,"15:29:58","21.273",21273
874,39,1,15,"15:30:44","23.227",23227
874,1,1,16,"15:31:39","21.148",21148
874,813,1,16,"15:31:44","21.361",21361
874,811,2,16,"15:32:04","21.538",21538
874,20,1,17,"15:32:58","20.508",20508
874,13,1,17,"15:33:08","20.936",20936
874,817,1,17,"15:33:31","21.944",21944
874,30,1,17,"15:33:45","20.643",20643
874,37,1,17,"15:34:08","26.287",26287
874,5,1,18,"15:35:26","22.816",22816
874,818,1,18,"15:35:28","22.528",22528
874,808,1,19,"15:37:33","21.368",21368
874,10,1,20,"15:39:00","20.662",20662
874,811,3,21,"15:40:44","14.608",14608
874,154,3,22,"15:42:35","21.143",21143
874,17,2,26,"15:48:48","20.691",20691
874,8,2,30,"15:55:12","21.222",21222
874,155,2,31,"15:56:42","20.762",20762
874,1,2,31,"15:56:51","19.794",19794
874,807,2,31,"15:56:55","21.688",21688
874,819,2,31,"15:58:08","42.505",42505
874,814,2,32,"15:59:02","21.344",21344
874,813,2,33,"16:00:13","21.118",21118
874,817,2,34,"16:02:03","21.516",21516
874,811,4,34,"16:02:29","21.520",21520
874,18,2,35,"16:03:20","21.099",21099
874,818,2,35,"16:04:02","21.431",21431
874,13,2,36,"16:04:50","20.778",20778
874,30,2,36,"16:05:33","20.379",20379
874,20,2,37,"16:06:11","20.346",20346
874,37,2,36,"16:06:51","22.487",22487
874,10,2,40,"16:12:57","21.520",21520
874,5,2,41,"16:14:28","22.678",22678
874,808,2,42,"16:16:46","21.367",21367
874,808,3,48,"16:27:04","14.250",14250
875,155,1,1,"15:06:00","33.003",33003
875,155,2,7,"15:17:22","13.986",13986
875,1,1,13,"15:26:44","19.638",19638
875,807,1,13,"15:26:59","22.125",22125
875,154,1,13,"15:27:00","21.681",21681
875,30,1,13,"15:27:06","20.087",20087
875,818,1,13,"15:27:09","20.865",20865
875,5,1,13,"15:27:25","21.896",21896
875,17,1,14,"15:28:25","19.811",19811
875,13,1,14,"15:28:32","20.607",20607
875,8,1,14,"15:28:33","20.211",20211
875,817,1,14,"15:28:56","20.151",20151
875,811,1,14,"15:28:57","21.886",21886
875,808,1,14,"15:29:17","22.278",22278
875,10,1,14,"15:29:19","22.334",22334
875,20,1,15,"15:30:06","19.830",19830
875,4,1,15,"15:30:13","19.930",19930
875,814,1,15,"15:30:41","20.805",20805
875,819,1,17,"15:35:01","21.302",21302
875,815,1,18,"15:35:58","24.408",24408
875,39,1,18,"15:37:11","22.749",22749
875,813,1,21,"15:41:35","21.137",21137
875,1,2,26,"15:50:01","20.777",20777
875,814,2,28,"15:54:05","20.218",20218
875,154,2,31,"15:59:00","20.935",20935
875,10,2,31,"16:00:08","20.494",20494
875,17,2,32,"16:00:11","19.616",19616
875,807,2,32,"16:00:43","20.982",20982
875,30,2,32,"16:01:04","20.276",20276
875,811,2,32,"16:01:12","22.813",22813
875,808,2,32,"16:01:49","21.581",21581
875,815,2,33,"16:02:54","20.767",20767
875,5,2,33,"16:03:37","21.489",21489
875,4,2,34,"16:03:41","20.090",20090
875,817,2,34,"16:04:24","20.804",20804
875,20,2,35,"16:05:18","19.801",19801
875,13,2,35,"16:05:28","20.855",20855
875,8,2,35,"16:05:40","21.012",21012
875,819,2,34,"16:06:00","22.019",22019
875,818,2,38,"16:11:27","21.188",21188
875,1,3,42,"16:18:28","19.447",19447
876,818,1,1,"15:05:15","25.097",25097
876,30,1,1,"15:05:50","25.036",25036
876,815,1,14,"15:25:19","21.336",21336
876,815,2,19,"15:33:50","24.508",24508
876,18,1,25,"15:42:00","21.509",21509
876,811,1,26,"15:43:56","22.047",22047
876,39,1,26,"15:45:08","24.544",24544
876,8,1,27,"15:45:09","21.404",21404
876,3,1,27,"15:45:26","21.490",21490
876,813,1,27,"15:45:28","22.003",22003
876,817,1,27,"15:45:46","22.637",22637
876,13,1,28,"15:46:40","21.100",21100
876,807,1,28,"15:46:47","21.654",21654
876,814,1,28,"15:47:07","23.948",23948
876,819,1,28,"15:47:38","22.692",22692
876,4,1,29,"15:47:52","20.800",20800
876,17,1,30,"15:49:21","20.808",20808
876,813,2,30,"15:50:59","28.053",28053
876,808,1,31,"15:52:12","22.445",22445
876,10,1,31,"15:52:31","27.303",27303
876,1,1,32,"15:52:33","20.852",20852
876,5,1,32,"15:53:40","22.967",22967
876,20,1,33,"15:53:43","20.707",20707
876,37,1,32,"15:54:30","23.830",23830
876,818,2,33,"15:55:26","21.658",21658
876,30,2,33,"15:56:04","21.322",21322
876,154,1,36,"15:59:04","20.976",20976
876,155,1,36,"15:59:41","22.726",22726
877,3,1,1,"17:05:24","29.277",29277
877,154,1,1,"17:05:48","26.057",26057
877,814,1,1,"17:06:13","26.670",26670
877,818,1,9,"17:20:35","20.319",20319
877,154,2,9,"17:21:21","21.017",21017
877,814,2,9,"17:21:58","19.829",19829
877,20,1,13,"17:31:03","24.962",24962
877,155,1,25,"17:53:36","19.529",19529
877,13,1,26,"17:55:31","19.585",19585
877,817,1,26,"17:55:32","20.122",20122
877,819,1,26,"17:55:56","21.941",21941
877,30,1,27,"17:57:17","19.701",19701
877,10,1,27,"17:57:44","19.884",19884
877,808,1,27,"17:57:47","20.769",20769
877,4,1,28,"17:58:45","19.368",19368
877,5,1,28,"17:59:21","23.032",23032
877,37,1,28,"17:59:46","22.272",22272
877,18,1,29,"18:00:35","19.455",19455
877,813,1,29,"18:00:45","20.723",20723
877,815,1,30,"18:02:32","19.486",19486
877,17,1,30,"18:02:33","19.066",19066
877,8,1,31,"18:03:59","20.278",20278
877,811,1,32,"18:06:19","22.587",22587
877,818,2,33,"18:08:11","19.885",19885
877,20,2,37,"18:15:02","19.918",19918
877,815,2,38,"18:17:35","33.431",33431
877,817,2,38,"18:17:36","21.231",21231
877,814,3,39,"18:19:26","20.265",20265
877,30,2,41,"18:24:11","21.270",21270
877,815,3,44,"18:30:24","26.858",26858
878,154,1,9,"13:19:50","21.190",21190
878,155,1,13,"13:26:55","24.079",24079
878,30,1,14,"13:28:39","22.263",22263
878,807,1,17,"13:33:38","22.099",22099
878,1,1,20,"13:38:21","20.814",20814
878,4,1,20,"13:38:33","24.439",24439
878,811,1,20,"13:38:57","22.143",22143
878,20,1,21,"13:40:02","20.904",20904
878,814,1,21,"13:40:40","22.498",22498
878,813,1,21,"13:40:43","22.342",22342
878,5,1,21,"13:41:14","22.713",22713
878,10,1,21,"13:41:15","23.092",23092
878,815,1,22,"13:42:28","22.079",22079
878,808,1,23,"13:44:41","22.762",22762
878,8,1,24,"13:45:33","24.840",24840
878,37,1,24,"13:47:04","24.798",24798
878,39,1,25,"13:48:53","24.497",24497
878,13,1,26,"13:49:03","21.520",21520
878,819,1,26,"13:50:13","22.379",22379
878,817,1,30,"13:56:20","22.651",22651
878,814,2,30,"13:56:45","22.444",22444
878,3,1,34,"14:03:17","21.346",21346
878,18,1,35,"14:04:36","21.445",21445
878,30,2,39,"14:12:20","21.297",21297
879,8,1,5,"14:10:08","21.541",21541
879,30,1,5,"14:10:23","25.980",25980
879,155,1,8,"14:14:32","27.266",27266
879,30,2,8,"14:15:29","22.486",22486
879,3,1,9,"14:16:06","23.018",23018
879,817,1,9,"14:16:07","22.838",22838
879,17,1,9,"14:16:09","23.127",23127
879,1,1,10,"14:17:17","24.410",24410
879,4,1,10,"14:17:29","22.472",22472
879,20,1,10,"14:17:36","20.997",20997
879,814,1,10,"14:17:37","28.336",28336
879,39,1,13,"14:22:30","27.113",27113
879,819,1,13,"14:22:37","24.427",24427
879,10,1,14,"14:23:56","23.251",23251
879,808,1,14,"14:23:58","23.031",23031
879,37,1,14,"14:24:13","25.787",25787
879,13,1,15,"14:25:26","22.596",22596
879,818,1,15,"14:25:27","22.362",22362
879,5,1,15,"14:25:33","23.429",23429
879,30,3,17,"14:29:13","22.243",22243
879,1,2,18,"14:29:24","21.606",21606
879,4,2,18,"14:29:41","23.000",23000
879,155,2,18,"14:29:44","24.254",24254
879,3,2,18,"14:29:54","21.806",21806
879,814,2,18,"14:29:55","21.364",21364
879,20,2,19,"14:31:08","22.016",22016
879,17,2,19,"14:31:16","21.232",21232
879,817,2,19,"14:31:25","21.182",21182
879,8,2,19,"14:31:26","22.731",22731
879,13,2,19,"14:31:32","21.680",21680
879,10,2,19,"14:31:36","21.442",21442
879,808,2,19,"14:31:43","27.452",27452
879,5,2,19,"14:31:46","38.291",38291
879,37,2,19,"14:32:05","26.573",26573
879,818,2,20,"14:33:06","21.302",21302
879,819,2,20,"14:33:27","22.746",22746
879,39,2,20,"14:33:37","26.739",26739
879,3,3,20,"14:33:42","24.262",24262
879,807,1,23,"14:35:55","21.347",21347
879,18,1,23,"14:35:56","21.550",21550
879,818,3,29,"14:48:26","25.976",25976
879,10,3,31,"14:51:14","23.544",23544
879,5,3,37,"14:59:15","22.721",22721
879,3,4,50,"15:17:16","31.768",31768
879,37,3,50,"15:17:24","25.375",25375
879,817,3,51,"15:18:04","21.444",21444
879,39,3,51,"15:19:00","23.625",23625
879,20,3,52,"15:19:17","21.256",21256
879,8,3,53,"15:21:39","32.309",32309
879,155,3,54,"15:22:32","32.823",32823
879,30,4,54,"15:22:33","21.827",21827
879,20,4,54,"15:22:38","28.932",28932
879,808,3,54,"15:23:17","22.702",22702
879,13,3,55,"15:23:33","22.427",22427
879,17,3,55,"15:23:53","21.006",21006
879,819,3,55,"15:24:35","23.082",23082
879,4,3,56,"15:25:03","21.862",21862
879,818,4,56,"15:25:47","22.061",22061
879,37,4,55,"15:25:57","24.510",24510
879,817,4,56,"15:26:13","22.923",22923
879,18,2,57,"15:26:15","21.456",21456
879,39,4,55,"15:26:24","27.480",27480
879,807,2,57,"15:26:30","22.250",22250
879,5,4,56,"15:26:34","23.002",23002
879,10,4,56,"15:26:40","24.816",24816
879,814,3,57,"15:27:15","22.389",22389
879,807,3,58,"15:28:20","14.128",14128
879,5,5,59,"15:31:24","21.849",21849
879,817,5,61,"15:33:59","21.973",21973
880,18,1,4,"17:09:54","22.282",22282
880,17,1,5,"17:11:28","24.240",24240
880,154,1,5,"17:11:33","22.239",22239
880,821,1,5,"17:11:35","22.316",22316
880,822,1,6,"17:13:14","23.528",23528
880,820,1,6,"17:13:26","36.564",36564
880,20,1,7,"17:14:25","21.807",21807
880,823,1,7,"17:15:07","24.104",24104
880,13,1,8,"17:16:00","21.754",21754
880,814,1,8,"17:16:13","23.010",23010
880,819,1,8,"17:16:47","23.394",23394
880,4,1,9,"17:17:35","21.792",21792
880,8,1,9,"17:17:36","22.709",22709
880,818,1,9,"17:17:54","23.074",23074
880,824,1,9,"17:18:08","23.371",23371
880,813,1,10,"17:19:36","23.099",23099
880,1,1,13,"17:23:56","22.155",22155
880,3,1,14,"17:25:35","22.274",22274
880,817,1,15,"17:27:32","23.435",23435
880,815,1,16,"17:29:00","23.677",23677
880,823,2,16,"17:29:58","23.834",23834
880,17,2,18,"17:32:17","21.717",21717
880,154,2,19,"17:33:53","22.133",22133
880,820,2,19,"17:34:48","30.838",30838
880,4,2,20,"17:35:01","21.606",21606
880,18,2,20,"17:35:24","23.571",23571
880,16,1,21,"17:36:31","22.693",22693
880,20,2,21,"17:36:32","22.704",22704
880,13,2,23,"17:39:40","21.511",21511
880,815,2,23,"17:40:25","22.004",22004
880,818,2,24,"17:41:44","24.688",24688
880,822,2,24,"17:42:08","23.215",23215
880,821,2,27,"17:46:47","22.315",22315
880,824,2,27,"17:47:07","23.387",23387
880,817,2,30,"17:51:27","24.177",24177
880,1,2,31,"17:52:21","22.015",22015
880,814,2,33,"17:55:48","23.051",23051
880,8,2,34,"17:56:41","22.181",22181
880,819,2,33,"17:57:12","23.509",23509
880,823,3,34,"17:59:22","23.917",23917
880,820,3,34,"17:59:26","22.948",22948
880,13,3,36,"18:00:04","21.509",21509
880,20,3,37,"18:01:32","21.596",21596
880,18,3,37,"18:02:18","21.538",21538
880,154,3,37,"18:02:19","22.534",22534
880,17,3,38,"18:03:34","21.515",21515
880,4,3,39,"18:04:29","21.704",21704
880,822,3,40,"18:07:27","24.060",24060
880,815,3,41,"18:08:37","21.705",21705
880,1,3,42,"18:09:35","21.778",21778
880,818,3,44,"18:13:03","23.160",23160
880,16,2,46,"18:15:28","22.749",22749
880,824,3,50,"18:23:42","22.669",22669
881,20,1,5,"16:13:32","21.135",21135
881,13,1,5,"16:13:49","22.403",22403
881,16,1,6,"16:15:54","37.833",37833
881,817,1,6,"16:15:56","22.416",22416
881,8,1,6,"16:15:57","25.905",25905
881,814,1,6,"16:15:57","43.713",43713
881,813,1,6,"16:16:01","24.737",24737
881,823,1,6,"16:16:05","23.252",23252
881,824,1,6,"16:16:07","26.546",26546
881,822,1,6,"16:16:09","24.960",24960
881,820,1,6,"16:16:12","30.365",30365
881,17,1,7,"16:17:26","21.010",21010
881,1,1,7,"16:17:30","24.933",24933
881,18,1,7,"16:17:43","22.448",22448
881,807,1,7,"16:17:44","22.996",22996
881,815,1,7,"16:17:51","21.583",21583
881,154,1,7,"16:17:52","22.105",22105
881,821,1,7,"16:17:55","24.397",24397
881,818,1,7,"16:17:57","49.216",49216
881,819,1,7,"16:18:03","44.428",44428
881,3,1,8,"16:19:28","22.028",22028
881,813,2,13,"16:29:27","32.561",32561
881,824,2,17,"16:36:29","23.755",23755
881,823,2,18,"16:38:15","22.706",22706
881,17,2,19,"16:38:48","20.736",20736
881,817,2,19,"16:39:32","22.388",22388
881,820,2,19,"16:40:11","22.668",22668
881,13,2,20,"16:40:56","21.635",21635
881,154,2,20,"16:40:57","21.812",21812
881,819,2,20,"16:41:58","25.015",25015
881,1,2,21,"16:42:22","21.465",21465
881,18,2,21,"16:42:32","21.028",21028
881,807,2,21,"16:42:39","21.699",21699
881,8,2,21,"16:42:42","22.677",22677
881,20,2,22,"16:44:00","21.339",21339
881,3,2,22,"16:44:07","21.079",21079
881,815,2,22,"16:44:32","20.894",20894
881,821,2,22,"16:44:52","22.575",22575
881,822,2,22,"16:44:54","28.045",28045
881,818,2,26,"16:52:14","21.638",21638
881,823,3,28,"16:56:15","25.118",25118
881,824,3,29,"16:57:51","22.017",22017
881,1,3,30,"16:58:00","21.549",21549
881,17,3,31,"16:59:38","20.883",20883
881,3,3,31,"16:59:42","22.114",22114
881,20,3,32,"17:01:24","21.482",21482
881,820,3,31,"17:01:52","22.115",22115
881,813,3,32,"17:03:12","22.703",22703
881,819,3,32,"17:03:34","23.373",23373
881,13,3,33,"17:03:34","21.561",21561
881,815,3,33,"17:03:40","21.338",21338
881,817,3,33,"17:04:13","22.008",22008
881,807,3,34,"17:05:21","22.629",22629
881,8,3,34,"17:05:22","21.903",21903
881,154,3,35,"17:07:03","22.385",22385
881,821,3,36,"17:09:30","22.394",22394
881,822,3,40,"17:16:24","22.937",22937
881,1,4,41,"17:17:00","21.271",21271
881,20,4,42,"17:18:37","20.757",20757
881,3,4,42,"17:18:44","21.202",21202
881,820,4,41,"17:19:43","22.271",22271
881,17,4,43,"17:20:16","20.767",20767
881,823,4,42,"17:21:22","22.744",22744
881,818,3,43,"17:21:38","21.702",21702
881,824,4,43,"17:22:37","22.335",22335
881,807,4,44,"17:22:50","23.198",23198
881,819,4,43,"17:23:04","23.844",23844
881,13,4,47,"17:27:39","20.970",20970
881,821,4,51,"17:35:38","22.542",22542
881,815,4,54,"17:40:12","21.366",21366
882,17,1,1,"15:05:52","21.287",21287
882,817,1,4,"15:11:03","24.946",24946
882,1,1,5,"15:12:45","20.379",20379
882,3,1,5,"15:12:50","22.299",22299
882,819,1,5,"15:12:59","21.265",21265
882,4,1,6,"15:14:28","19.719",19719
882,8,1,6,"15:14:31","20.753",20753
882,824,1,6,"15:14:46","21.097",21097
882,823,1,6,"15:14:51","20.905",20905
882,13,1,7,"15:16:16","20.753",20753
882,154,1,7,"15:16:21","20.083",20083
882,813,1,7,"15:16:30","20.794",20794
882,820,1,7,"15:16:42","21.063",21063
882,807,1,14,"15:28:27","22.838",22838
882,20,1,14,"15:28:27","19.323",19323
882,814,1,14,"15:28:38","20.598",20598
882,17,2,15,"15:30:32","26.956",26956
882,818,1,15,"15:30:41","20.977",20977
882,822,1,16,"15:32:22","21.614",21614
882,824,2,16,"15:32:43","24.834",24834
882,819,2,17,"15:34:28","22.183",22183
882,13,2,19,"15:37:26","20.027",20027
882,3,2,19,"15:37:32","19.894",19894
882,3,3,20,"15:39:47","22.727",22727
882,823,2,20,"15:40:06","20.743",20743
882,1,2,21,"15:40:48","20.584",20584
882,8,2,21,"15:40:49","20.759",20759
882,820,2,21,"15:41:43","25.091",25091
882,4,2,23,"15:44:07","20.521",20521
882,18,1,23,"15:44:11","19.898",19898
