Week,Date,year,data_files,data_type,delim,path,nrows,ncols,github
46,2019-11-12,2019,loc_cran_packages.csv,csv,",",data/2019/2019-11-12/loc_cran_packages.csv,34477,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-11-12/loc_cran_packages.csv
47,2019-11-19,2019,BOTY-votes-2019.csv,csv,",",data/2019/2019-11-19/BOTY-votes-2019.csv,43460,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-11-19/BOTY-votes-2019.csv
47,2019-11-19,2019,nz_bird.csv,csv,",",data/2019/2019-11-19/nz_bird.csv,217300,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-11-19/nz_bird.csv
48,2019-11-26,2019,loans.csv,csv,",",data/2019/2019-11-26/loans.csv,291,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-11-26/loans.csv
49,2019-12-03,2019,tickets.csv,csv,",",data/2019/2019-12-03/tickets.csv,1260891,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-12-03/tickets.csv
50,2019-12-10,2019,diseases.csv,csv,",",data/2019/2019-12-10/diseases.csv,18870,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-12-10/diseases.csv
50,2019-12-10,2019,gun_murders.csv,csv,",",data/2019/2019-12-10/gun_murders.csv,23,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-12-10/gun_murders.csv
50,2019-12-10,2019,international_murders.csv,csv,NA,data/2019/2019-12-10/international_murders.csv,8,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-12-10/international_murders.csv
50,2019-12-10,2019,nyc_regents.csv,csv,",",data/2019/2019-12-10/nyc_regents.csv,102,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-12-10/nyc_regents.csv
51,2019-12-17,2019,dog_descriptions.csv,csv,",",data/2019/2019-12-17/dog_descriptions.csv,58180,36,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-12-17/dog_descriptions.csv
51,2019-12-17,2019,dog_moves.csv,csv,",",data/2019/2019-12-17/dog_moves.csv,90,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-12-17/dog_moves.csv
51,2019-12-17,2019,dog_travel.csv,csv,",",data/2019/2019-12-17/dog_travel.csv,6194,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-12-17/dog_travel.csv
52,2019-12-24,2019,christmas_songs.csv,csv,",",data/2019/2019-12-24/christmas_songs.csv,387,13,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2019/2019-12-24/christmas_songs.csv
2,2020-01-07,2020,fire_nrt_M6_94771.csv,csv,",",data/2020/2020-01-07/fire_nrt_M6_94771.csv,149111,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/fire_nrt_M6_94771.csv
2,2020-01-07,2020,IDCJAC0009_009151_1800_Data.csv,csv,",",data/2020/2020-01-07/IDCJAC0009_009151_1800_Data.csv,19360,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/IDCJAC0009_009151_1800_Data.csv
2,2020-01-07,2020,IDCJAC0009_023011_1800_Data.csv,csv,",",data/2020/2020-01-07/IDCJAC0009_023011_1800_Data.csv,49644,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/IDCJAC0009_023011_1800_Data.csv
2,2020-01-07,2020,IDCJAC0009_040383_1800_Data.csv,csv,",",data/2020/2020-01-07/IDCJAC0009_040383_1800_Data.csv,18571,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/IDCJAC0009_040383_1800_Data.csv
2,2020-01-07,2020,IDCJAC0009_040913_1800_Data.csv,csv,",",data/2020/2020-01-07/IDCJAC0009_040913_1800_Data.csv,7676,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/IDCJAC0009_040913_1800_Data.csv
2,2020-01-07,2020,IDCJAC0009_066062_1800_Data.csv,csv,",",data/2020/2020-01-07/IDCJAC0009_066062_1800_Data.csv,59174,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/IDCJAC0009_066062_1800_Data.csv
2,2020-01-07,2020,IDCJAC0009_070351_1800_Data.csv,csv,",",data/2020/2020-01-07/IDCJAC0009_070351_1800_Data.csv,4388,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/IDCJAC0009_070351_1800_Data.csv
2,2020-01-07,2020,IDCJAC0009_086232_1800_Data.csv,csv,",",data/2020/2020-01-07/IDCJAC0009_086232_1800_Data.csv,20460,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/IDCJAC0009_086232_1800_Data.csv
2,2020-01-07,2020,MODIS_C6_Australia_and_New_Zealand_7d.csv,csv,",",data/2020/2020-01-07/MODIS_C6_Australia_and_New_Zealand_7d.csv,34270,13,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/MODIS_C6_Australia_and_New_Zealand_7d.csv
2,2020-01-07,2020,rainfall.csv,csv,",",data/2020/2020-01-07/rainfall.csv,179273,11,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/rainfall.csv
2,2020-01-07,2020,temperature.csv,csv,",",data/2020/2020-01-07/temperature.csv,528278,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-07/temperature.csv
3,2020-01-14,2020,passwords.csv,csv,",",data/2020/2020-01-14/passwords.csv,507,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-14/passwords.csv
4,2020-01-21,2020,spotify_songs.csv,csv,",",data/2020/2020-01-21/spotify_songs.csv,32833,23,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-21/spotify_songs.csv
5,2020-01-28,2020,sf_trees.csv,csv,",",data/2020/2020-01-28/sf_trees.csv,192987,12,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-28/sf_trees.csv
5,2020-01-28,2020,Street_Tree_Map.csv,csv,",",data/2020/2020-01-28/Street_Tree_Map.csv,193270,18,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-01-28/Street_Tree_Map.csv
6,2020-02-04,2020,attendance.csv,csv,",",data/2020/2020-02-04/attendance.csv,10846,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-02-04/attendance.csv
6,2020-02-04,2020,games.csv,csv,",",data/2020/2020-02-04/games.csv,5324,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-02-04/games.csv
6,2020-02-04,2020,games.csv,csv,",",data/2021/2021-03-16/games.csv,83631,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-02-04/games.csv
6,2020-02-04,2020,standings.csv,csv,",",data/2020/2020-02-04/standings.csv,638,15,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-02-04/standings.csv
7,2020-02-11,2020,H1.csv,csv,",",data/2020/2020-02-11/H1.csv,40060,31,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-02-11/H1.csv
7,2020-02-11,2020,H2.csv,csv,",",data/2020/2020-02-11/H2.csv,79330,31,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-02-11/H2.csv
7,2020-02-11,2020,hotels.csv,csv,",",data/2020/2020-02-11/hotels.csv,119390,32,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-02-11/hotels.csv
8,2020-02-18,2020,food_consumption.csv,csv,",",data/2020/2020-02-18/food_consumption.csv,1430,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-02-18/food_consumption.csv
9,2020-02-25,2020,measles.csv,csv,",",data/2020/2020-02-25/measles.csv,66113,16,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-02-25/measles.csv
10,2020-03-03,2020,game_goals.csv,csv,",",data/2020/2020-03-03/game_goals.csv,49384,25,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-03/game_goals.csv
10,2020-03-03,2020,season_goals.csv,csv,",",data/2020/2020-03-03/season_goals.csv,4810,23,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-03/season_goals.csv
10,2020-03-03,2020,top_250.csv,csv,",",data/2020/2020-03-03/top_250.csv,251,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-03/top_250.csv
11,2020-03-10,2020,diversity_school.csv,csv,",",data/2020/2020-03-10/diversity_school.csv,50655,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-10/diversity_school.csv
11,2020-03-10,2020,historical_tuition.csv,csv,",",data/2020/2020-03-10/historical_tuition.csv,270,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-10/historical_tuition.csv
11,2020-03-10,2020,salary_potential.csv,csv,",",data/2020/2020-03-10/salary_potential.csv,935,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-10/salary_potential.csv
11,2020-03-10,2020,tuition_cost.csv,csv,",",data/2020/2020-03-10/tuition_cost.csv,2973,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-10/tuition_cost.csv
11,2020-03-10,2020,tuition_income.csv,csv,",",data/2020/2020-03-10/tuition_income.csv,209012,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-10/tuition_income.csv
12,2020-03-17,2020,office_ratings.csv,csv,",",data/2020/2020-03-17/office_ratings.csv,188,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-17/office_ratings.csv
13,2020-03-24,2020,dod_tbi_2006.csv,csv,NA,data/2020/2020-03-24/dod_tbi_2006.csv,6839,1,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-24/dod_tbi_2006.csv
13,2020-03-24,2020,tbi_age.csv,csv,",",data/2020/2020-03-24/tbi_age.csv,231,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-24/tbi_age.csv
13,2020-03-24,2020,tbi_military.csv,csv,",",data/2020/2020-03-24/tbi_military.csv,450,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-24/tbi_military.csv
13,2020-03-24,2020,tbi_year.csv,csv,",",data/2020/2020-03-24/tbi_year.csv,216,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-24/tbi_year.csv
14,2020-03-31,2020,beer_states.csv,csv,",",data/2020/2020-03-31/beer_states.csv,1872,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-31/beer_states.csv
14,2020-03-31,2020,beer_taxed.csv,csv,",",data/2020/2020-03-31/beer_taxed.csv,1580,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-31/beer_taxed.csv
14,2020-03-31,2020,brewer_size.csv,csv,",",data/2020/2020-03-31/brewer_size.csv,137,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-31/brewer_size.csv
14,2020-03-31,2020,brewing_materials.csv,csv,",",data/2020/2020-03-31/brewing_materials.csv,1440,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-03-31/brewing_materials.csv
15,2020-04-07,2020,stage_data.csv,csv,",",data/2020/2020-04-07/stage_data.csv,255752,11,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-04-07/stage_data.csv
15,2020-04-07,2020,tdf_stages.csv,csv,",",data/2020/2020-04-07/tdf_stages.csv,2236,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-04-07/tdf_stages.csv
15,2020-04-07,2020,tdf_winners.csv,csv,",",data/2020/2020-04-07/tdf_winners.csv,106,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-04-07/tdf_winners.csv
16,2020-04-14,2020,polls.csv,csv,",",data/2020/2020-04-14/polls.csv,535,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-04-14/polls.csv
16,2020-04-14,2020,rankings.csv,csv,",",data/2020/2020-04-14/rankings.csv,311,12,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-04-14/rankings.csv
18,2020-04-28,2020,cpi.csv,csv,",",data/2020/2020-04-28/cpi.csv,423,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-04-28/cpi.csv
18,2020-04-28,2020,grosses.csv,csv,",",data/2020/2020-04-28/grosses.csv,47524,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-04-28/grosses.csv
18,2020-04-28,2020,pre-1985-starts.csv,csv,",",data/2020/2020-04-28/pre-1985-starts.csv,19,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-04-28/pre-1985-starts.csv
18,2020-04-28,2020,synopses.csv,csv,",",data/2020/2020-04-28/synopses.csv,1122,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-04-28/synopses.csv
19,2020-05-05,2020,items.csv,csv,",",data/2020/2020-05-05/items.csv,4565,16,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-05-05/items.csv
19,2020-05-05,2020,villagers.csv,csv,",",data/2020/2020-05-05/villagers.csv,391,11,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-05-05/villagers.csv
20,2020-05-12,2020,eruptions.csv,csv,",",data/2020/2020-05-12/eruptions.csv,11178,15,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-05-12/eruptions.csv
20,2020-05-12,2020,events.csv,csv,",",data/2020/2020-05-12/events.csv,41322,10,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-05-12/events.csv
20,2020-05-12,2020,sulfur.csv,csv,",",data/2020/2020-05-12/sulfur.csv,2252,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-05-12/sulfur.csv
20,2020-05-12,2020,tree_rings.csv,csv,",",data/2020/2020-05-12/tree_rings.csv,2252,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-05-12/tree_rings.csv
20,2020-05-12,2020,volcano.csv,csv,",",data/2020/2020-05-12/volcano.csv,958,26,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-05-12/volcano.csv
21,2020-05-19,2020,vb_matches.csv,csv,",",data/2020/2020-05-19/vb_matches.csv,76756,65,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-05-19/vb_matches.csv
22,2020-05-26,2020,cocktails.csv,csv,",",data/2020/2020-05-26/cocktails.csv,2104,13,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-05-26/cocktails.csv
22,2020-05-26,2020,boston_cocktails.csv,csv,",",data/2020/2020-05-26/boston_cocktails.csv,3643,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-05-26/boston_cocktails.csv
23,2020-06-02,2020,marbles.csv,csv,",",data/2020/2020-06-02/marbles.csv,256,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-02/marbles.csv
24,2020-06-09,2020,firsts.csv,csv,",",data/2020/2020-06-09/firsts.csv,479,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-09/firsts.csv
24,2020-06-09,2020,firsts.csv,csv,",",data/2022/2022-06-21/firsts.csv,479,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-09/firsts.csv
24,2020-06-09,2020,science.csv,csv,",",data/2020/2020-06-09/science.csv,120,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-09/science.csv
24,2020-06-09,2020,science.csv,csv,",",data/2022/2022-06-21/science.csv,120,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-09/science.csv
25,2020-06-16,2020,census.csv,csv,",",data/2020/2020-06-16/census.csv,102,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-16/census.csv
25,2020-06-16,2020,census.csv,csv,",",data/2021/2021-02-16/census.csv,102,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-16/census.csv
25,2020-06-16,2020,census.csv,csv,",",data/2022/2022-06-21/census.csv,102,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-16/census.csv
25,2020-06-16,2020,slave_routes.csv,csv,",",data/2020/2020-06-16/slave_routes.csv,36110,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-16/slave_routes.csv
25,2020-06-16,2020,slave_routes.csv,csv,",",data/2022/2022-06-21/slave_routes.csv,36110,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-16/slave_routes.csv
25,2020-06-16,2020,african_names.csv,csv,",",data/2020/2020-06-16/african_names.csv,91490,11,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-16/african_names.csv
25,2020-06-16,2020,african_names.csv,csv,",",data/2022/2022-06-21/african_names.csv,91490,11,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-16/african_names.csv
25,2020-06-16,2020,blackpast.csv,csv,",",data/2020/2020-06-16/blackpast.csv,896,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-16/blackpast.csv
25,2020-06-16,2020,blackpast.csv,csv,",",data/2022/2022-06-21/blackpast.csv,896,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-16/blackpast.csv
26,2020-06-23,2020,locations.csv,csv,",",data/2019/2019-09-17/locations.csv,425,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-23/locations.csv
26,2020-06-23,2020,locations.csv,csv,",",data/2020/2020-06-23/locations.csv,249450,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-23/locations.csv
26,2020-06-23,2020,locations.csv,csv,",",data/2020/2020-06-30/locations.csv,1413,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-23/locations.csv
26,2020-06-23,2020,individuals.csv,csv,",",data/2020/2020-06-23/individuals.csv,286,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-23/individuals.csv
27,2020-06-30,2020,character_visualization.csv,csv,",",data/2020/2020-06-30/character_visualization.csv,9800,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-30/character_visualization.csv
27,2020-06-30,2020,characters.csv,csv,",",data/2020/2020-06-30/characters.csv,4209,34,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-30/characters.csv
27,2020-06-30,2020,characters.csv,csv,",",data/2022/2022-08-16/characters.csv,889,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-30/characters.csv
27,2020-06-30,2020,comic_bechdel.csv,csv,",",data/2020/2020-06-30/comic_bechdel.csv,308,9,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-30/comic_bechdel.csv
27,2020-06-30,2020,covers.csv,csv,",",data/2020/2020-06-30/covers.csv,184,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-30/covers.csv
27,2020-06-30,2020,issue_collaborators.csv,csv,",",data/2020/2020-06-30/issue_collaborators.csv,190,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-30/issue_collaborators.csv
27,2020-06-30,2020,locations.csv,csv,",",data/2019/2019-09-17/locations.csv,425,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-30/locations.csv
27,2020-06-30,2020,locations.csv,csv,",",data/2020/2020-06-23/locations.csv,249450,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-30/locations.csv
27,2020-06-30,2020,locations.csv,csv,",",data/2020/2020-06-30/locations.csv,1413,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-30/locations.csv
27,2020-06-30,2020,xmen_bechdel.csv,csv,",",data/2020/2020-06-30/xmen_bechdel.csv,545,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-06-30/xmen_bechdel.csv
28,2020-07-07,2020,coffee_ratings.csv,csv,",",data/2020/2020-07-07/coffee_ratings.csv,1339,43,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-07-07/coffee_ratings.csv
29,2020-07-14,2020,astronauts.csv,csv,",",data/2020/2020-07-14/astronauts.csv,1277,24,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-07-14/astronauts.csv
30,2020-07-21,2020,animal_outcomes.csv,csv,",",data/2020/2020-07-21/animal_outcomes.csv,664,12,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-07-21/animal_outcomes.csv
30,2020-07-21,2020,animal_complaints.csv,csv,",",data/2020/2020-07-21/animal_complaints.csv,42413,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-07-21/animal_complaints.csv
30,2020-07-21,2020,brisbane_complaints.csv,csv,",",data/2020/2020-07-21/brisbane_complaints.csv,31330,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-07-21/brisbane_complaints.csv
31,2020-07-28,2020,penguins.csv,csv,",",data/2020/2020-07-28/penguins.csv,344,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-07-28/penguins.csv
31,2020-07-28,2020,penguins_raw.csv,csv,",",data/2020/2020-07-28/penguins_raw.csv,344,17,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-07-28/penguins_raw.csv
32,2020-08-04,2020,energy_types.csv,csv,",",data/2020/2020-08-04/energy_types.csv,296,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-08-04/energy_types.csv
32,2020-08-04,2020,country_totals.csv,csv,",",data/2020/2020-08-04/country_totals.csv,185,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-08-04/country_totals.csv
33,2020-08-11,2020,avatar.csv,csv,",",data/2020/2020-08-11/avatar.csv,13385,11,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-08-11/avatar.csv
33,2020-08-11,2020,scene_description.csv,csv,",",data/2020/2020-08-11/scene_description.csv,7626,2,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-08-11/scene_description.csv
34,2020-08-18,2020,plants.csv,csv,",",data/2020/2020-08-18/plants.csv,500,24,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-08-18/plants.csv
34,2020-08-18,2020,threats.csv,csv,",",data/2020/2020-08-18/threats.csv,6000,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-08-18/threats.csv
34,2020-08-18,2020,actions.csv,csv,",",data/2020/2020-08-18/actions.csv,3000,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-08-18/actions.csv
36,2020-09-01,2020,arable_land_pin.csv,csv,",",data/2020/2020-09-01/arable_land_pin.csv,11280,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-01/arable_land_pin.csv
36,2020-09-01,2020,cereal_crop_yield_vs_fertilizer_application.csv,csv,",",data/2020/2020-09-01/cereal_crop_yield_vs_fertilizer_application.csv,11965,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-01/cereal_crop_yield_vs_fertilizer_application.csv
36,2020-09-01,2020,cereal_yields_vs_tractor_inputs_in_agriculture.csv,csv,",",data/2020/2020-09-01/cereal_yields_vs_tractor_inputs_in_agriculture.csv,49403,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-01/cereal_yields_vs_tractor_inputs_in_agriculture.csv
36,2020-09-01,2020,key_crop_yields.csv,csv,",",data/2020/2020-09-01/key_crop_yields.csv,13075,14,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-01/key_crop_yields.csv
36,2020-09-01,2020,land_use_vs_yield_change_in_cereal_production.csv,csv,",",data/2020/2020-09-01/land_use_vs_yield_change_in_cereal_production.csv,49259,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-01/land_use_vs_yield_change_in_cereal_production.csv
37,2020-09-08,2020,friends.csv,csv,",",data/2020/2020-09-08/friends.csv,67373,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-08/friends.csv
37,2020-09-08,2020,friends_info.csv,csv,",",data/2020/2020-09-08/friends_info.csv,236,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-08/friends_info.csv
37,2020-09-08,2020,friends_emotions.csv,csv,",",data/2020/2020-09-08/friends_emotions.csv,12606,5,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-08/friends_emotions.csv
38,2020-09-15,2020,kids.csv,csv,",",data/2020/2020-09-15/kids.csv,23460,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-15/kids.csv
39,2020-09-22,2020,peaks.csv,csv,",",data/2020/2020-09-22/peaks.csv,468,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-22/peaks.csv
39,2020-09-22,2020,members.csv,csv,",",data/2020/2020-09-22/members.csv,76519,21,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-22/members.csv
39,2020-09-22,2020,expeditions.csv,csv,",",data/2020/2020-09-22/expeditions.csv,10364,16,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-22/expeditions.csv
40,2020-09-29,2020,beyonce_lyrics.csv,csv,",",data/2020/2020-09-29/beyonce_lyrics.csv,22616,6,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-29/beyonce_lyrics.csv
40,2020-09-29,2020,taylor_swift_lyrics.csv,csv,",",data/2020/2020-09-29/taylor_swift_lyrics.csv,132,4,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-29/taylor_swift_lyrics.csv
40,2020-09-29,2020,sales.csv,csv,",",data/2020/2020-09-29/sales.csv,48,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-29/sales.csv
40,2020-09-29,2020,charts.csv,csv,",",data/2020/2020-09-29/charts.csv,140,8,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-09-29/charts.csv
41,2020-10-06,2020,tournament.csv,csv,",",data/2020/2020-10-06/tournament.csv,2092,19,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-10-06/tournament.csv
42,2020-10-13,2020,datasaurus.csv,csv,",",data/2020/2020-10-13/datasaurus.csv,1846,3,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-10-13/datasaurus.csv
43,2020-10-20,2020,beer_awards.csv,csv,",",data/2020/2020-10-20/beer_awards.csv,4970,7,https://raw.githubusercontent.com/rfordatascience/tidytuesday/master/data/2020/2020-10-20/beer_awards.csv
