year,month,state,price_index,us_avg
2002,8,DE,114.98851397,114.19394515
2002,9,DE,115.86542167,115.11012016
2002,10,DE,116.86935062,116.09841983
2002,11,DE,117.88651019,117.0478037
2002,12,DE,118.92490459,117.95739053
2003,1,DE,120.06990033,118.78478517
2003,2,DE,121.26866299,119.50740399
2003,3,DE,122.5063707,120.21196066
2003,4,DE,123.60946796,120.90946816
2003,5,DE,124.65507042,121.56064168
2003,6,DE,125.63802569,122.27447076
2003,7,DE,126.49600013,123.3400188
2003,8,DE,127.55623777,124.48883823
2003,9,DE,128.70948101,125.63751106
2003,10,DE,129.92947484,126.74729336
2003,11,DE,131.3702228,127.91879022
2003,12,DE,132.8293015,129.14733957
2004,1,DE,134.27398591,130.33290118
2004,2,DE,135.71317299,131.55298126
2004,3,DE,136.98595094,132.75247248
2004,4,DE,138.0643546,134.21074126
2004,5,DE,139.75967264,136.03624978
2004,6,DE,141.95935817,137.65640324
2004,7,DE,144.1181873,139.06297423
2004,8,DE,146.37178082,140.2512444
2004,9,DE,148.07230756,141.45949946
2004,10,DE,149.22396244,142.78952232
2004,11,DE,150.4878165,144.17319657
2004,12,DE,151.97797651,145.54057464
2005,1,DE,153.6591502,147.03670803
2005,2,DE,155.35764863,148.53223948
2005,3,DE,157.16211893,150.01956622
2005,4,DE,158.86185656,151.57639014
2005,5,DE,160.390563,153.17443167
2005,6,DE,161.73188408,154.59609864
2005,7,DE,163.20401142,156.11998325
2005,8,DE,165.20653966,157.71003593
2005,9,DE,167.13886959,159.19563832
2005,10,DE,168.4824776,160.45969613
2005,11,DE,169.60010386,161.60296295
2005,12,DE,170.56364837,162.54680654
2006,1,DE,171.2852745,163.37526903
2006,2,DE,171.99594619,164.0373354
2006,3,DE,172.66235502,164.55148402
2006,4,DE,173.23077587,164.84381058
2006,5,DE,173.80655852,165.11418449
2006,6,DE,174.4548427,164.98869766
2006,7,DE,174.80309113,164.73004398
2006,8,DE,174.97598371,164.39298526
2006,9,DE,175.30248923,164.09777859
2006,10,DE,175.8136855,164.0680407
2006,11,DE,176.37217952,164.11151407
2006,12,DE,176.82050915,164.19962529
2007,1,DE,177.10721048,164.61468862
2007,2,DE,177.23648013,165.07326213
2007,3,DE,177.1050438,165.38016799
2007,4,DE,177.10128184,164.98116364
2007,5,DE,176.78663111,164.30644118
2007,6,DE,176.38435727,163.37703641
2007,7,DE,176.09061527,162.25377715
2007,8,DE,176.04653992,161.1125277
2007,9,DE,175.84893119,159.85989146
2007,10,DE,175.13017672,158.42530883
2007,11,DE,174.17397685,156.92609386
2007,12,DE,173.17925829,155.44811561
2008,1,DE,172.10980767,153.86457009
2008,2,DE,171.45692479,151.95690891
2008,3,DE,171.0207393,150.13156341
2008,4,DE,170.39836113,148.3308852
2008,5,DE,168.91717602,146.8044928
2008,6,DE,167.57361983,145.50630877
2008,7,DE,166.42453878,144.19854747
2008,8,DE,165.22247226,142.79495281
2008,9,DE,164.06039551,141.31214543
2008,10,DE,162.90933603,139.74308556
2008,11,DE,161.75693917,137.89331362
2008,12,DE,160.75957338,136.01592259
2009,1,DE,159.87635692,134.55354697
2009,2,DE,159.12666898,133.32372126
2009,3,DE,158.28596273,132.20376486
2009,4,DE,157.67453029,131.14794978
2009,5,DE,157.20176746,130.80416439
2009,6,DE,156.97453546,131.01697633
2009,7,DE,156.52810588,131.17493539
2009,8,DE,155.69403852,131.32489306
2009,9,DE,154.88000413,131.50549509
2009,10,DE,154.08875485,131.79970893
2009,11,DE,153.55283219,132.00756169
2009,12,DE,153.23166291,131.90824116
2010,1,DE,152.78441068,131.79309294
2010,2,DE,152.36460994,131.69976828
2010,3,DE,151.86017893,131.58587612
2010,4,DE,151.29809493,131.1254202
2010,5,DE,150.53940838,130.53247729
2010,6,DE,149.67268015,129.59687213
2010,7,DE,148.66626766,128.52414895
2010,8,DE,147.76480529,127.59361169
2010,9,DE,147.43482571,126.77332408
2010,10,DE,147.2139032,126.226734
2010,11,DE,146.9748393,125.8617173
2010,12,DE,146.65215875,125.46500136
2011,1,DE,145.76401568,125.10754322
2011,2,DE,144.63412731,124.51979017
2011,3,DE,143.43376102,123.95001975
2011,4,DE,142.3930867,123.31860418
2011,5,DE,141.58648219,122.83319797
2011,6,DE,140.74605641,122.48517883
2011,7,DE,139.98907496,122.22082169
2011,8,DE,139.18832446,121.98818844
2011,9,DE,138.60605899,121.79331882
2011,10,DE,138.06971872,121.63770454
2011,11,DE,137.73278233,121.63264859
2011,12,DE,137.66957494,121.57199047
2012,1,DE,137.53198753,121.58334293
2012,2,DE,137.46269465,121.64242834
2012,3,DE,137.49843611,122.18957459
2012,4,DE,137.50044092,122.88577429
2012,5,DE,137.46543314,123.66455584
2012,6,DE,137.33248917,124.27147546
2012,7,DE,137.42083496,124.87467848
2012,8,DE,137.69909085,125.63142097
2012,9,DE,138.31283696,126.52048626
2012,10,DE,138.66472663,127.51975291
2012,11,DE,139.07631393,128.4789989
2012,12,DE,139.4686115,129.33529329
2013,1,DE,139.65606362,130.53339695
2013,2,DE,139.81568816,131.74613386
2013,3,DE,139.90945523,133.04862354
2013,4,DE,140.30761419,134.32632479
2013,5,DE,141.54922872,135.6874464
2013,6,DE,142.8539226,137.00063978
2013,7,DE,143.95151326,138.37689913
2013,8,DE,144.70480026,139.50052852
2013,9,DE,145.42187656,140.30677027
2013,10,DE,145.34609332,140.98798418
2013,11,DE,145.16837187,141.62404652
2013,12,DE,145.03635817,142.24140087
2014,1,DE,145.20163074,143.0957354
2014,2,DE,145.65400971,143.77686575
2014,3,DE,146.05565057,144.3526807
2014,4,DE,146.43774773,144.79293842
2014,5,DE,146.94443184,145.19483632
2014,6,DE,147.29190328,145.5970142
2014,7,DE,147.75432688,146.13755591
2014,8,DE,148.25443907,146.66661559
2014,9,DE,148.75670608,147.18518209
2014,10,DE,148.37789507,147.84605959
2014,11,DE,148.16944756,148.58834088
2014,12,DE,148.2044736,149.25919856
2015,1,DE,148.38928924,149.99032207
2015,2,DE,148.67350954,150.6489592
2015,3,DE,149.01090978,151.33897538
2015,4,DE,149.41724136,152.03304156
2015,5,DE,149.8766957,152.79185821
2015,6,DE,149.97248445,153.58025288
2015,7,DE,149.80208385,154.35702305
2015,8,DE,149.85355902,155.13570199
2015,9,DE,150.59517003,155.94105945
2015,10,DE,151.56205709,156.81219645
2015,11,DE,152.82885886,157.67407956
2015,12,DE,153.95466837,158.45010473
2016,1,DE,154.55361845,159.15977795
2016,2,DE,154.71925137,159.9648588
2016,3,DE,154.52508563,160.77494944
2016,4,DE,154.08831104,161.51694131
2016,5,DE,153.67165007,162.31467679
2016,6,DE,153.37347605,163.17247519
2016,7,DE,153.33115851,164.04673576
2016,8,DE,153.42179726,164.95813784
2016,9,DE,153.58688152,165.87183936
2016,10,DE,153.63853608,166.77103665
2016,11,DE,153.64413918,167.62496935
2016,12,DE,153.83988442,168.60328422
2017,1,DE,153.953078,169.53690543
2017,2,DE,154.42279784,170.4921968
2017,3,DE,155.21901022,171.4111756
2017,4,DE,155.98846738,172.4272667
2017,5,DE,156.86735417,173.45781428
2017,6,DE,157.77322969,174.39382917
2017,7,DE,158.71660659,175.3658086
2017,8,DE,159.45048253,176.41096704
2017,9,DE,159.87042174,177.46972004
2017,10,DE,160.10085401,178.50162917
2017,11,DE,160.21778654,179.50476243
2017,12,DE,161.15487616,180.78643356
2018,1,DE,162.25024298,182.0660356
2018,2,DE,163.5014556,183.43755887
2018,3,DE,164.33513647,184.40523474
2018,4,DE,164.47355486,185.00008829
2018,5,DE,164.97081284,185.57655462
2018,6,DE,165.49256358,186.18779662
2018,7,DE,165.756206,186.7667274
2018,8,DE,165.90593547,187.3575776
2018,9,DE,166.16314609,188.03870869
2018,10,DE,166.57974267,188.80642081
2018,11,DE,166.917673,189.535038
1975,1,FL,31.010389985,23.461492062
1975,2,FL,32.303043236,23.610787997
1975,3,FL,34.019529914,23.824585401
1975,4,FL,36.166535665,24.089202907
1975,5,FL,36.287565681,24.234247665
1975,6,FL,34.539669274,24.217180949
1975,7,FL,33.294487899,24.252426446
1975,8,FL,32.725848628,24.363000315
1975,9,FL,32.611268128,24.469021911
1975,10,FL,32.749771687,24.591065046
1975,11,FL,33.003478244,24.765052206
1975,12,FL,33.24872396,24.96965562
1976,1,FL,33.268718773,25.153328174
1976,2,FL,33.360729536,25.311604877
1976,3,FL,33.838162566,25.497601189
1976,4,FL,35.043380869,25.722246396
1976,5,FL,35.29769503,25.875089276
1976,6,FL,34.378882772,25.952305832
1976,7,FL,33.797249773,26.101005457
1976,8,FL,33.68733952,26.283725002
1976,9,FL,33.785401797,26.439316683
1976,10,FL,33.871948103,26.620073754
1976,11,FL,33.936808449,26.882084517
1976,12,FL,33.90843246,27.160694662
1977,1,FL,33.500215181,27.401109749
1977,2,FL,32.891715315,27.648642444
1977,3,FL,32.924399826,27.983465877
1977,4,FL,34.638797329,28.435965301
1977,5,FL,35.748245596,28.824296297
1977,6,FL,35.223944031,29.068080724
1977,7,FL,34.837671505,29.37479701
1977,8,FL,34.813900617,29.755479477
1977,9,FL,35.050370658,30.093641881
1977,10,FL,35.459209446,30.43573616
1977,11,FL,35.955462103,30.832990014
1977,12,FL,36.572908916,31.203589722
1978,1,FL,36.976252556,31.515508388
1978,2,FL,37.220570606,31.789925959
1978,3,FL,37.440665817,32.074914218
1978,4,FL,38.190959388,32.446144405
1978,5,FL,38.565307751,32.838298302
1978,6,FL,38.39989814,33.15920748
1978,7,FL,38.516873598,33.530404004
1978,8,FL,38.850898081,33.935325797
1978,9,FL,39.332585181,34.302011247
1978,10,FL,39.862965896,34.684906396
1978,11,FL,40.223579545,35.080739406
1978,12,FL,40.567372033,35.440695683
1979,1,FL,41.041361136,35.780421978
1979,2,FL,41.690828041,36.128051643
1979,3,FL,42.37212473,36.513787383
1979,4,FL,43.614904045,36.972924883
1979,5,FL,44.00827217,37.400619445
1979,6,FL,43.463927427,37.712749904
1979,7,FL,43.550709722,38.071214229
1979,8,FL,44.280843806,38.506876189
1979,9,FL,45.255645832,38.914217601
1979,10,FL,46.004715793,39.265989356
1979,11,FL,46.414356842,39.617870224
1979,12,FL,46.760393504,39.94660032
1980,1,FL,47.016501938,40.231566683
1980,2,FL,47.473669403,40.51003352
1980,3,FL,48.220313527,40.805865596
1980,4,FL,49.473992316,41.1030703
1980,5,FL,49.927541787,41.30931076
1980,6,FL,49.594143437,41.427418301
1980,7,FL,49.67873095,41.681424478
1980,8,FL,50.260133426,42.056812133
1980,9,FL,51.076163398,42.383639106
1980,10,FL,51.770233675,42.604463241
1980,11,FL,52.278216625,42.759908557
1980,12,FL,52.731928513,42.953636056
1981,1,FL,52.838620795,43.171315478
1981,2,FL,52.924259254,43.361517693
1981,3,FL,53.132249487,43.541734291
1981,4,FL,53.723168926,43.721147186
1981,5,FL,53.778154738,43.905817873
1981,6,FL,53.275332703,44.037806794
1981,7,FL,52.815363352,44.159372706
1981,8,FL,52.7548632,44.265790535
1981,9,FL,53.427901635,44.353356553
1981,10,FL,54.325471575,44.44935749
1981,11,FL,55.107656555,44.555503039
1981,12,FL,56.011120571,44.678032708
1982,1,FL,56.745628482,44.811808705
1982,2,FL,57.268312316,44.938061879
1982,3,FL,57.327318128,45.023571219
1982,4,FL,57.505377915,45.05491188
1982,5,FL,57.724281912,45.021743584
1982,6,FL,58.086675691,44.882353509
1982,7,FL,58.751132067,44.784504902
1982,8,FL,59.405292405,44.794620047
1982,9,FL,59.730046576,44.859592545
1982,10,FL,59.681709579,44.996470946
1982,11,FL,59.382239102,45.233548399
1982,12,FL,59.044720001,45.528176051
1983,1,FL,58.607887569,45.800563188
1983,2,FL,58.51467067,46.020681897
1983,3,FL,58.606964619,46.190243336
1983,4,FL,58.919890961,46.343355003
1983,5,FL,59.110479842,46.519772993
1983,6,FL,59.342148757,46.671901572
1983,7,FL,59.670357279,46.85533858
1983,8,FL,59.807630284,47.037606111
1983,9,FL,59.676107458,47.186838442
1983,10,FL,59.531184662,47.368450609
1983,11,FL,59.509454371,47.584524916
1983,12,FL,59.768195095,47.795676621
1984,1,FL,60.033881498,47.978681719
1984,2,FL,60.241704986,48.144353627
1984,3,FL,60.18363469,48.312375658
1984,4,FL,60.512634923,48.504989437
1984,5,FL,61.034408795,48.72117312
1984,6,FL,61.433549578,48.878154577
1984,7,FL,61.658253197,49.057016834
1984,8,FL,61.587809318,49.242489147
1984,9,FL,61.142933834,49.383599215
1984,10,FL,60.414904444,49.560194707
1984,11,FL,60.234235343,49.814150953
1984,12,FL,60.984805116,50.120602916
1985,1,FL,61.478757919,50.393450907
1985,2,FL,61.659901583,50.59264682
1985,3,FL,61.457919803,50.719705479
1985,4,FL,61.213582482,50.807233588
1985,5,FL,61.041032584,50.955784038
1985,6,FL,60.901586439,51.155185804
1985,7,FL,60.819735655,51.463724169
1985,8,FL,61.167953472,51.848458521
1985,9,FL,61.563696394,52.15459638
1985,10,FL,61.590072789,52.401196753
1985,11,FL,61.327370187,52.654161616
1985,12,FL,61.271126871,52.936695369
1986,1,FL,61.452288358,53.216089366
1986,2,FL,62.069686617,53.500580213
1986,3,FL,62.473176346,53.785209519
1986,4,FL,62.657431537,54.092630138
1986,5,FL,62.930664257,54.492228943
1986,6,FL,63.268452824,54.882486914
1986,7,FL,63.566085199,55.265705671
1986,8,FL,63.678797526,55.538080557
1986,9,FL,63.594361074,55.705522074
1986,10,FL,63.467617136,56.024688043
1986,11,FL,63.538158439,56.478250055
1986,12,FL,63.945757109,56.87751755
1987,1,FL,64.189779086,57.232036254
1987,2,FL,64.021017801,57.565362246
1987,3,FL,63.715788578,57.900240729
1987,4,FL,64.352340386,58.201900018
1987,5,FL,64.922910145,58.462750304
1987,6,FL,65.181027576,58.747700743
1987,7,FL,65.418843631,59.062058919
1987,8,FL,65.577339444,59.355365814
1987,9,FL,65.629606478,59.632109334
1987,10,FL,65.652889578,59.909450725
1987,11,FL,65.858155248,60.204422139
1987,12,FL,66.212652499,60.504335321
1988,1,FL,66.444864069,60.811624664
1988,2,FL,66.730246308,61.131040751
1988,3,FL,66.850567984,61.465292721
1988,4,FL,67.256317088,61.815696851
1988,5,FL,67.672710937,62.205044201
1988,6,FL,67.981167394,62.539885688
1988,7,FL,68.119834168,62.866832254
1988,8,FL,68.196682552,63.205620068
1988,9,FL,68.367395462,63.545014715
1988,10,FL,68.518668604,63.944862013
1988,11,FL,68.722351563,64.402227469
1988,12,FL,69.045306154,64.858847827
1989,1,FL,69.220014728,65.260507284
1989,2,FL,69.666295169,65.639168491
1989,3,FL,69.863382467,66.036250293
1989,4,FL,70.171715651,66.43304783
1989,5,FL,70.386662731,66.833552991
1989,6,FL,70.578366493,67.174971537
1989,7,FL,70.877910055,67.606698319
1989,8,FL,71.116159789,68.080261682
1989,9,FL,71.275234816,68.445527291
1989,10,FL,71.429405007,68.801677001
1989,11,FL,71.605832673,69.189260064
1989,12,FL,72.011957889,69.584562458
1990,1,FL,72.118830758,69.829043828
1990,2,FL,72.142271568,69.961344625
1990,3,FL,71.987054441,70.112715077
1990,4,FL,72.080137763,70.265548445
1990,5,FL,72.128063212,70.42262024
1990,6,FL,72.177878616,70.519804881
1990,7,FL,72.394096936,70.624147462
1990,8,FL,72.486885446,70.686214931
1990,9,FL,72.368394755,70.613732933
1990,10,FL,72.134150333,70.47432369
1990,11,FL,71.906224346,70.370390887
1990,12,FL,72.056743215,70.371139958
1991,1,FL,72.292471919,70.417763408
1991,2,FL,72.617869998,70.417688061
1991,3,FL,72.461622613,70.453620789
1991,4,FL,72.465321003,70.475369519
1991,5,FL,72.570519286,70.528860031
1991,6,FL,72.622753257,70.519547223
1991,7,FL,72.51085145,70.500211501
1991,8,FL,72.261986356,70.462700338
1991,9,FL,72.18669449,70.49184561
1991,10,FL,72.35609255,70.688882085
1991,11,FL,72.502230917,70.953588789
1991,12,FL,72.797138993,71.164531489
1992,1,FL,73.126418547,71.402158644
1992,2,FL,73.504175644,71.626567348
1992,3,FL,73.316627227,71.697108984
1992,4,FL,73.152601426,71.582618041999993
1992,5,FL,72.908596491,71.451274947
1992,6,FL,72.718842635,71.324989273
1992,7,FL,72.890544851,71.405264247
1992,8,FL,73.217088012,71.64004279
1992,9,FL,73.451911625,71.809695733
1992,10,FL,73.65654656,71.954976281
1992,11,FL,73.787085958,72.120750786
1992,12,FL,73.692520171,72.024548725
1993,1,FL,73.393617907,71.790680802
1993,2,FL,73.384752383,71.700109019
1993,3,FL,73.430327646,71.782827969
1993,4,FL,73.860481764,71.91751121
1993,5,FL,74.191912811,72.082815763
1993,6,FL,74.451770776,72.165261908
1993,7,FL,74.524511405,72.200688152
1993,8,FL,74.605872445,72.294553251
1993,9,FL,74.86857352,72.354812369
1993,10,FL,74.86882357,72.379288491
1993,11,FL,74.863855291,72.473928949
1993,12,FL,75.045289978,72.592697967
1994,1,FL,75.151580944,72.693834724
1994,2,FL,75.284715241,72.826733664
1994,3,FL,75.346290454,73.031082263
1994,4,FL,75.761500409,73.280091354
1994,5,FL,76.107609447,73.537810243
1994,6,FL,76.311918136,73.730443591
1994,7,FL,76.466626517,73.884504807
1994,8,FL,76.541055102,73.987456959
1994,9,FL,76.665880075,74.041069798
1994,10,FL,76.918418946,74.174096249
1994,11,FL,77.248575018,74.328542043
1994,12,FL,77.441613623,74.469674341
1995,1,FL,77.51990412,74.620450645
1995,2,FL,77.586707056,74.733239531
1995,3,FL,77.445443606,74.714021875
1995,4,FL,77.431787733,74.637055706
1995,5,FL,77.43295149,74.600115555
1995,6,FL,77.580821385,74.618663314
1995,7,FL,77.821140752,74.740647423
1995,8,FL,78.111942716,74.963317085
1995,9,FL,78.261007075,75.051758024
1995,10,FL,78.336272507,75.139466271
1995,11,FL,78.368959138,75.269099137
1995,12,FL,78.36830076,75.429920613
1996,1,FL,78.443875325,75.617485959
1996,2,FL,78.777789025,75.803939644
1996,3,FL,79.019089992,76.005862814
1996,4,FL,79.381548934,76.245462655
1996,5,FL,79.541685395,76.434046041
1996,6,FL,79.710255446,76.650557307
1996,7,FL,79.943930302,76.820141188
1996,8,FL,80.00413632,76.933299308
1996,9,FL,80.108464774,77.049723252
1996,10,FL,80.304819183,77.202599687
1996,11,FL,80.425499582,77.344832478
1996,12,FL,80.597775822,77.512376162
1997,1,FL,80.822823859,77.705829195
1997,2,FL,81.147502901,77.918419992
1997,3,FL,81.398453516,78.161364489
1997,4,FL,81.714103171,78.429799926
1997,5,FL,81.729433041,78.594307697
1997,6,FL,81.686715734,78.740197801
1997,7,FL,81.780221941,78.922108306
1997,8,FL,82.041452697,79.157435950000007
1997,9,FL,82.290633433,79.438217032
1997,10,FL,82.484045438,79.773802981
1997,11,FL,82.726373739,80.12955251
1997,12,FL,83.102560514,80.456226851
1998,1,FL,83.447454918,80.764690771
1998,2,FL,83.82225146,81.176836946
1998,3,FL,83.983511766,81.622102655
1998,4,FL,84.208843476,82.077309045
1998,5,FL,84.428653897,82.519379925
1998,6,FL,84.680774676,82.949499719
1998,7,FL,84.955580216,83.373549639
1998,8,FL,85.253531146,83.788121322
1998,9,FL,85.520501904,84.19463687
1998,10,FL,85.826582115,84.620568097
1998,11,FL,86.172933344,85.0772416
1998,12,FL,86.524351291,85.555308005
1999,1,FL,86.977995392,86.07292294
1999,2,FL,87.498280134,86.54962319
1999,3,FL,87.801322648,86.988490989
1999,4,FL,88.196423784,87.460706543
1999,5,FL,88.636762725,87.987472306
1999,6,FL,89.214358394,88.582869867
1999,7,FL,89.660069443,89.179179721
1999,8,FL,90.031303625,89.781459839
1999,9,FL,90.454911688,90.334439059
1999,10,FL,90.964054717,90.807211726
1999,11,FL,91.617975471,91.363129619
1999,12,FL,92.331182142,92.306725992
2000,1,FL,92.945518195,93.081755354
2000,2,FL,93.53363597,93.537817996
2000,3,FL,94.015974178,94.225812449
2000,4,FL,94.625636871,94.919737987
2000,5,FL,95.296237401,95.618130237
2000,6,FL,95.950977442,96.23782265
2000,7,FL,96.505501284,96.793371847
2000,8,FL,97.040266474,97.337456097
2000,9,FL,97.681549577,97.922182479
2000,10,FL,98.376293416,98.632908149
2000,11,FL,99.15110029,99.339477905
2000,12,FL,100,100
2001,1,FL,100.71716798,100.67398734
2001,2,FL,101.48764989,101.37545392
2001,3,FL,102.45006062,102.06366733
2001,4,FL,103.39356862,102.63795271
2001,5,FL,104.21099362,103.16815074
2001,6,FL,105.08470482,103.70056005000001
2001,7,FL,105.94164486,104.28273454
2001,8,FL,106.87934074,104.84606625
2001,9,FL,107.94925094,105.43173967
2001,10,FL,109.10314139,106.01597629
2001,11,FL,109.90175573,106.57255267
2001,12,FL,110.41163694,107.23029154
2002,1,FL,111.32312901,108.04760164
2002,2,FL,112.52634422,108.90857108
2002,3,FL,113.68538354,109.74784781
2002,4,FL,114.85955009,110.5870108
2002,5,FL,115.88856566,111.46572432
2002,6,FL,116.89802255,112.33067969
2002,7,FL,118.08288438,113.28000674
2002,8,FL,119.32628965,114.19394515
2002,9,FL,120.57481868,115.11012016
2002,10,FL,122.11940571,116.09841983
2002,11,FL,123.54695754,117.0478037
2002,12,FL,124.81601679,117.95739053
2003,1,FL,126.24404007,118.78478517
2003,2,FL,127.4203791,119.50740399
2003,3,FL,128.30717528,120.21196066
2003,4,FL,129.49477141,120.90946816
2003,5,FL,130.62119655,121.56064168
2003,6,FL,131.81835476,122.27447076
2003,7,FL,133.16258133,123.3400188
2003,8,FL,134.64692276,124.48883823
2003,9,FL,136.22780186,125.63751106
2003,10,FL,137.92069988,126.74729336
2003,11,FL,139.79139766,127.91879022
2003,12,FL,141.82040629,129.14733957
2004,1,FL,143.68831969,130.33290118
2004,2,FL,145.33745784,131.55298126
2004,3,FL,147.32103966,132.75247248
2004,4,FL,149.97590902,134.21074126
2004,5,FL,152.59049644,136.03624978
2004,6,FL,155.52579084,137.65640324
2004,7,FL,158.49296936,139.06297423
2004,8,FL,161.56032836,140.2512444
2004,9,FL,164.25767955,141.45949946
2004,10,FL,166.85797132,142.78952232
2004,11,FL,169.51788811,144.17319657
2004,12,FL,172.65593706,145.54057464
2005,1,FL,176.57517404,147.03670803
2005,2,FL,180.75110008,148.53223948
2005,3,FL,184.65701545,150.01956622
2005,4,FL,189.13810719,151.57639014
2005,5,FL,193.71698621,153.17443167
2005,6,FL,198.85677994,154.59609864
2005,7,FL,203.62400036,156.11998325
2005,8,FL,207.83863096,157.71003593
2005,9,FL,211.14926199,159.19563832
2005,10,FL,214.44186029,160.45969613
2005,11,FL,217.59791382,161.60296295
2005,12,FL,219.74206148,162.54680654
2006,1,FL,221.21436073,163.37526903
2006,2,FL,222.57243258,164.0373354
2006,3,FL,224.07072865,164.55148402
2006,4,FL,225.21514858,164.84381058
2006,5,FL,224.03849028,165.11418449
2006,6,FL,222.90046462,164.98869766
2006,7,FL,221.5960151,164.73004398
2006,8,FL,220.12519443,164.39298526
2006,9,FL,218.7451924,164.09777859
2006,10,FL,218.3917933,164.0680407
2006,11,FL,218.16673207,164.11151407
2006,12,FL,217.69493513,164.19962529
2007,1,FL,217.63015769,164.61468862
2007,2,FL,217.50754698,165.07326213
2007,3,FL,216.83584794,165.38016799
2007,4,FL,215.71069322,164.98116364
2007,5,FL,212.55515736,164.30644118
2007,6,FL,209.18976674,163.37703641
2007,7,FL,205.65055605,162.25377715
2007,8,FL,202.73963756,161.1125277
2007,9,FL,200.2063972,159.85989146
2007,10,FL,197.11323631,158.42530883
2007,11,FL,193.50039659,156.92609386
2007,12,FL,189.95265132,155.44811561
2008,1,FL,185.83709649,153.86457009
2008,2,FL,181.07334181,151.95690891
2008,3,FL,176.40423482,150.13156341
2008,4,FL,172.27915127,148.3308852
2008,5,FL,168.02130941,146.8044928
2008,6,FL,164.2239885,145.50630877
2008,7,FL,160.47514285,144.19854747
2008,8,FL,156.96747936,142.79495281
2008,9,FL,153.22506241,141.31214543
2008,10,FL,149.24500336,139.74308556
2008,11,FL,145.09718241,137.89331362
2008,12,FL,141.54663728,136.01592259
2009,1,FL,138.85322349,134.55354697
2009,2,FL,136.59670463,133.32372126
2009,3,FL,134.29669141,132.20376486
2009,4,FL,132.38960467,131.14794978
2009,5,FL,131.215895,130.80416439
2009,6,FL,131.09461273,131.01697633
2009,7,FL,131.19966729,131.17493539
2009,8,FL,131.15586594,131.32489306
2009,9,FL,130.95078339,131.50549509
2009,10,FL,130.69273518,131.79970893
2009,11,FL,130.51678604,132.00756169
2009,12,FL,130.29674365,131.90824116
2010,1,FL,129.86252659,131.79309294
2010,2,FL,129.42160772,131.69976828
2010,3,FL,128.6726259,131.58587612
2010,4,FL,127.62885345,131.1254202
2010,5,FL,126.41380761,130.53247729
2010,6,FL,125.25059212,129.59687213
2010,7,FL,124.14952737,128.52414895
2010,8,FL,122.62761909,127.59361169
2010,9,FL,121.06768259,126.77332408
2010,10,FL,120.25691316,126.226734
2010,11,FL,119.69858247,125.8617173
2010,12,FL,118.76398928,125.46500136
2011,1,FL,117.72174807,125.10754322
2011,2,FL,116.84741152,124.51979017
2011,3,FL,116.2341146,123.95001975
2011,4,FL,116.3595402,123.31860418
2011,5,FL,116.77647609,122.83319797
2011,6,FL,116.5418613,122.48517883
2011,7,FL,116.27889256,122.22082169
2011,8,FL,116.39630277,121.98818844
2011,9,FL,116.87921278,121.79331882
2011,10,FL,117.18520913,121.63770454
2011,11,FL,117.2035829,121.63264859
2011,12,FL,117.40649321,121.57199047
2012,1,FL,117.80740091,121.58334293
2012,2,FL,118.7305209,121.64242834
2012,3,FL,120.06561423,122.18957459
2012,4,FL,121.29022929,122.88577429
2012,5,FL,122.12824556,123.66455584
2012,6,FL,122.39032945,124.27147546
2012,7,FL,122.94446944,124.87467848
2012,8,FL,123.93760643,125.63142097
2012,9,FL,125.03540333,126.52048626
2012,10,FL,126.05748133,127.51975291
2012,11,FL,127.31023156,128.4789989
2012,12,FL,128.89202788,129.33529329
2013,1,FL,130.50660257,130.53339695
2013,2,FL,132.23052467,131.74613386
2013,3,FL,133.7747188,133.04862354
2013,4,FL,135.2403977,134.32632479
2013,5,FL,136.94485322,135.6874464
2013,6,FL,138.27867393,137.00063978
2013,7,FL,139.87886115,138.37689913
2013,8,FL,141.41499738,139.50052852
2013,9,FL,142.62149152,140.30677027
2013,10,FL,143.80093768,140.98798418
2013,11,FL,145.2912238,141.62404652
2013,12,FL,146.4279411,142.24140087
2014,1,FL,146.5956264,143.0957354
2014,2,FL,146.77137667,143.77686575
2014,3,FL,147.76638161,144.3526807
2014,4,FL,148.92632086,144.79293842
2014,5,FL,149.86188496,145.19483632
2014,6,FL,150.54062503,145.5970142
2014,7,FL,151.25887617,146.13755591
2014,8,FL,151.87084683,146.66661559
2014,9,FL,152.83406028,147.18518209
2014,10,FL,153.98060211,147.84605959
2014,11,FL,155.05265381,148.58834088
2014,12,FL,156.39548504,149.25919856
2015,1,FL,157.9178048,149.99032207
2015,2,FL,159.25550892,150.6489592
2015,3,FL,160.29047626,151.33897538
2015,4,FL,161.2669034,152.03304156
2015,5,FL,162.85218746,152.79185821
2015,6,FL,164.4612566,153.58025288
2015,7,FL,166.01890503,154.35702305
2015,8,FL,167.32154648,155.13570199
2015,9,FL,168.61319167,155.94105945
2015,10,FL,170.18403622,156.81219645
2015,11,FL,171.74700642,157.67407956
2015,12,FL,172.9810443,158.45010473
2016,1,FL,174.03279942,159.15977795
2016,2,FL,175.35029351,159.9648588
2016,3,FL,177.14899792,160.77494944
2016,4,FL,178.49675964,161.51694131
2016,5,FL,179.76532963,162.31467679
2016,6,FL,181.30453989,163.17247519
2016,7,FL,182.89549644,164.04673576
2016,8,FL,184.52746374,164.95813784
2016,9,FL,185.96669178,165.87183936
2016,10,FL,187.32346447,166.77103665
2016,11,FL,188.71812307,167.62496935
