year,urbanicity,pop_category,rate_per_100000
2008,urban,White,360.44775126609426
2009,rural,Asian,66.2622443895398
2009,rural,Black,2540.739906250459
2009,rural,Female,127.68758076025897
2009,rural,Latino,758.9620740773602
2009,rural,Male,1262.3773011132541
2009,rural,Native American,979.2957041941347
2009,rural,Total,680.4712184370579
2009,rural,White,513.5532281382867
2009,small/mid,Asian,96.32305040348449
2009,small/mid,Black,2619.680689980982
2009,small/mid,Female,110.09739603856687
2009,small/mid,Latino,778.3642103808706
2009,small/mid,Male,1316.772554017565
2009,small/mid,Native American,1226.924039971774
2009,small/mid,Total,705.5443011091263
2009,small/mid,White,436.8249965303818
2009,suburban,Asian,42.04681390490814
2009,suburban,Black,1556.3088868475133
2009,suburban,Female,63.2656870932897
2009,suburban,Latino,487.5715000578754
2009,suburban,Male,846.2146985795783
2009,suburban,Native American,702.2077777995314
2009,suburban,Total,446.6041914186621
2009,suburban,White,289.4792923522511
2009,urban,Asian,43.69428692804381
2009,urban,Black,2312.9006683891157
2009,urban,Female,86.84001788287428
2009,urban,Latino,706.5730278772143
2009,urban,Male,1462.0119991430593
2009,urban,Native American,1092.0767036791217
2009,urban,Total,764.5367835372103
2009,urban,White,349.4808323404521
2010,rural,Asian,64.92950870005085
2010,rural,Black,2472.4979148262023
2010,rural,Female,129.54639618690123
2010,rural,Latino,759.6908707572084
2010,rural,Male,1248.9070721354694
2010,rural,Native American,987.8737194229564
2010,rural,Total,678.9309944341819
2010,rural,White,521.9109768189996
2010,small/mid,Asian,93.43908100201712
2010,small/mid,Black,2563.863535460714
2010,small/mid,Female,109.2418606330569
2010,small/mid,Latino,760.774046813052
2010,small/mid,Male,1305.905848340991
2010,small/mid,Native American,1240.8628390404442
2010,small/mid,Total,698.2366648256848
2010,small/mid,White,438.2853965782741
2010,suburban,Asian,39.45079968248189
2010,suburban,Black,1527.2769954773703
2010,suburban,Female,64.13608644282533
2010,suburban,Latino,481.0289137407335
2010,suburban,Male,847.8235371525697
2010,suburban,Native American,704.9385677354015
2010,suburban,Total,444.6863889145696
2010,suburban,White,291.9263254974514
2010,urban,Asian,41.32570644654986
2010,urban,Black,2266.8857294353797
2010,urban,Female,84.23089036924777
2010,urban,Latino,685.7908785544087
2010,urban,Male,1432.6509747540442
2010,urban,Native American,1080.4543560571751
2010,urban,Total,748.684467061897
2010,urban,White,343.1562614453277
2011,rural,Asian,60.47435494021397
2011,rural,Black,2358.89691596658
2011,rural,Female,135.77051143902403
2011,rural,Latino,752.3250200839697
2011,rural,Male,1293.415763955228
2011,rural,Native American,989.4688572286966
2011,rural,Total,703.9554173349914
2011,rural,White,531.1364259795566
2011,small/mid,Asian,79.52170918976083
2011,small/mid,Black,2473.711906087676
2011,small/mid,Female,105.3062794114789
2011,small/mid,Latino,732.441001216645
2011,small/mid,Male,1282.6328647653015
2011,small/mid,Native American,1204.5447598829633
2011,small/mid,Total,686.3730514347662
2011,small/mid,White,434.1879013763659
2011,suburban,Asian,38.06193291459667
2011,suburban,Black,1493.2464277414465
2011,suburban,Female,62.76727524855816
2011,suburban,Latino,466.25146736640176
2011,suburban,Male,838.069334852306
2011,suburban,Native American,708.8338666526779
2011,suburban,Total,439.9012456887921
2011,suburban,White,291.610514534888
2011,urban,Asian,39.97095903080073
2011,urban,Black,2216.4992791522604
2011,urban,Female,79.15046933262451
2011,urban,Latino,660.3988004041875
2011,urban,Male,1394.2540707156754
2011,urban,Native American,1014.3995791903799
2011,urban,Total,727.0808580468748
2011,urban,White,331.1882382190056
2012,rural,Asian,61.095714990933395
2012,rural,Black,2312.6537058981166
2012,rural,Female,137.22229142191011
2012,rural,Latino,729.9174580138291
2012,rural,Male,1302.204519356791
2012,rural,Native American,1004.8739394668752
2012,rural,Total,708.0296743089214
2012,rural,White,541.2954604987049
2012,small/mid,Asian,88.87224374116019
2012,small/mid,Black,2400.401298848601
2012,small/mid,Female,102.86767005891404
2012,small/mid,Latino,686.5538836270778
2012,small/mid,Male,1261.967397031433
2012,small/mid,Native American,1175.8831469552144
2012,small/mid,Total,675.4067039882812
2012,small/mid,White,434.7434302570321
2012,suburban,Asian,38.33822827942814
2012,suburban,Black,1442.3962012828677
2012,suburban,Female,59.74496905967361
2012,suburban,Latino,433.84800945087443
2012,suburban,Male,821.807706635983
2012,suburban,Native American,703.2664877655426
2012,suburban,Total,430.07723948114244
2012,suburban,White,289.22173125722327
2012,urban,Asian,40.51913090261301
2012,urban,Black,2121.0836463604596
2012,urban,Female,73.35241740340666
2012,urban,Latino,616.9666962442597
2012,urban,Male,1331.5357244946924
2012,urban,Native American,984.1376789259781
2012,urban,Total,693.0251999577641
2012,urban,White,319.86615648248556
2013,rural,Asian,51.3296256704638
2013,rural,Black,2272.2594104155683
2013,rural,Female,142.4853496326812
2013,rural,Latino,709.4367103879689
2013,rural,Male,1309.4443965900039
2013,rural,Native American,1031.5642736234192
2013,rural,Total,712.777888253271
2013,rural,White,552.9552048125643
2013,small/mid,Asian,81.28865883056454
2013,small/mid,Black,2359.9188859457263
2013,small/mid,Female,104.69555000716971
2013,small/mid,Latino,679.7513784821854
2013,small/mid,Male,1260.992808890373
2013,small/mid,Native American,1208.5699094467907
2013,small/mid,Total,677.3835700632984
2013,small/mid,White,441.56434216769765
2013,suburban,Asian,36.405070966626354
2013,suburban,Black,1418.8610528238883
2013,suburban,Female,64.14644234319215
2013,suburban,Latino,411.9186179605241
2013,suburban,Male,819.7902181217007
2013,suburban,Native American,693.2105570326179
2013,suburban,Total,434.3811459067839
2013,suburban,White,291.2899153494666
2013,urban,Asian,40.78398036398973
2013,urban,Black,2076.2619004395287
2013,urban,Female,72.73695236281478
2013,urban,Latino,607.4715985135255
2013,urban,Male,1311.7700739707175
2013,urban,Native American,984.2866438269986
2013,urban,Total,685.2973070871737
2013,urban,White,317.6034804897262
2014,rural,Asian,58.5455414057487
2014,rural,Black,2141.560684368306
2014,rural,Female,143.99491507515674
2014,rural,Latino,711.6870428220655
2014,rural,Male,1291.748074677742
2014,rural,Native American,1090.0677887139884
2014,rural,Total,707.7492138079285
2014,rural,White,558.9678199460382
2014,small/mid,Asian,81.72880864673944
2014,small/mid,Black,2289.8042481707826
2014,small/mid,Female,106.24458983821981
2014,small/mid,Latino,672.5398143317179
2014,small/mid,Male,1250.3724425610806
2014,small/mid,Native American,1259.229235589247
2014,small/mid,Total,673.6288917803607
2014,small/mid,White,442.83815096877385
2014,suburban,Asian,36.705846259396125
2014,suburban,Black,1341.2577201630713
2014,suburban,Female,63.11375315345275
2014,suburban,Latino,404.86443864863224
2014,suburban,Male,792.7205974048685
2014,suburban,Native American,689.9694487946393
2014,suburban,Total,421.3929528169899
2014,suburban,White,290.94128540379825
2014,urban,Asian,41.97170848020236
2014,urban,Black,2010.8208563543394
2014,urban,Female,70.95472844308543
2014,urban,Latino,589.8426290148582
2014,urban,Male,1273.884843516727
2014,urban,Native American,1021.9806091218458
2014,urban,Total,665.7182804488397
2014,urban,White,313.03224382816865
2015,rural,Asian,133.93950943293495
2015,rural,Black,1993.067889844976
2015,rural,Female,151.25147355832328
2015,rural,Latino,700.0820239987007
2015,rural,Male,1335.0976701381444
2015,rural,Native American,921.4398622338169
2015,rural,Total,734.0823127102769
2015,rural,White,536.877730824913
2015,small/mid,Asian,97.5640127636392
2015,small/mid,Black,2154.4312054303914
2015,small/mid,Female,104.65721903509636
2015,small/mid,Latino,652.9183907093206
2015,small/mid,Male,1255.5523543485613
2015,small/mid,Native American,1078.855242038245
2015,small/mid,Total,675.3425469372539
2015,small/mid,White,413.83063628789546
2015,suburban,Asian,33.114064527677094
2015,suburban,Black,1249.0490142780463
2015,suburban,Female,60.6356713989221
2015,suburban,Latino,376.4079428904016
2015,suburban,Male,781.8253437267808
2015,suburban,Native American,618.0288901078808
2015,suburban,Total,413.85786991913693
2015,suburban,White,266.019976776313
2015,urban,Asian,37.22203081577583
2015,urban,Black,1883.6105914645873
2015,urban,Female,66.84417792813218
2015,urban,Latino,572.2409853824705
2015,urban,Male,1209.7401337411068
2015,urban,Native American,967.3915899555936
2015,urban,Total,632.3448168015306
2015,urban,White,296.3323001106882
