country_code,indicator_code,year,value
ARM,BI.PWK.PRVS.RU.ZS,2013,0.175589501857758
ARM,BI.PWK.PRVS.RU.ZS,2014,0.195495381951332
ARM,BI.PWK.PRVS.RU.ZS,2015,0.215506508946419
ARM,BI.PWK.PRVS.RU.ZS,2016,0.195227608084679
ARM,BI.PWK.PRVS.RU.ZS,2018,0.208788678050041
ARM,BI.PWK.PUBS.RU.ZS,2004,0.154831618070602
ARM,BI.PWK.PUBS.RU.ZS,2007,0.250119566917419
ARM,BI.PWK.PUBS.RU.ZS,2008,0.241677299141884
ARM,BI.PWK.PUBS.RU.ZS,2009,0.224617198109627
ARM,BI.PWK.PUBS.RU.ZS,2011,0.249204024672508
ARM,BI.PWK.PUBS.RU.ZS,2013,0.303686857223511
ARM,BI.PWK.PUBS.RU.ZS,2014,0.295007228851318
ARM,BI.PWK.PUBS.RU.ZS,2015,0.31931459903717
ARM,BI.PWK.PUBS.RU.ZS,2016,0.307581692934036
ARM,BI.PWK.PUBS.RU.ZS,2018,0.299262911081314
ARM,BI.PWK.PUBS.RU.ED.ZS,2011,0.311262279748917
ARM,BI.PWK.PUBS.RU.ED.ZS,2013,0.330076724290848
ARM,BI.PWK.PUBS.RU.ED.ZS,2014,0.335693567991257
ARM,BI.PWK.PUBS.RU.ED.ZS,2015,0.346958547830582
ARM,BI.PWK.PUBS.RU.ED.ZS,2016,0.367560416460037
ARM,BI.PWK.PUBS.RU.ED.ZS,2018,0.555978238582611
ARM,BI.PWK.PUBS.RU.HE.ZS,2011,0.161687240004539
ARM,BI.PWK.PUBS.RU.HE.ZS,2013,0.266106575727463
ARM,BI.PWK.PUBS.RU.HE.ZS,2014,0.219785690307617
ARM,BI.PWK.PUBS.RU.HE.ZS,2015,0.272823482751846
ARM,BI.PWK.PUBS.RU.HE.ZS,2016,0.224964171648026
ARM,BI.PWK.PUBS.RU.HE.ZS,2018,0.298205465078354
ARM,BI.PWK.PUBS.RU.PA.ZS,2011,0.276553153991699
ARM,BI.PWK.PUBS.RU.PA.ZS,2013,0.330751866102219
ARM,BI.PWK.PUBS.RU.PA.ZS,2014,0.311632841825485
ARM,BI.PWK.PUBS.RU.PA.ZS,2015,0.34139946103096
ARM,BI.PWK.PUBS.RU.PA.ZS,2016,0.323710829019547
ARM,BI.POP.TOTL.CV,2004,22390
ARM,BI.POP.TOTL.CV,2007,26565
ARM,BI.POP.TOTL.CV,2008,26604
ARM,BI.POP.TOTL.CV,2009,26490
ARM,BI.POP.TOTL.CV,2011,25570
ARM,BI.POP.TOTL.CV,2013,16229
ARM,BI.POP.TOTL.CV,2014,16239
ARM,BI.POP.TOTL.CV,2015,15515
ARM,BI.POP.TOTL.CV,2016,15550
ARM,BI.POP.TOTL.CV,2018,15060
ARM,BI.PWK.PRVS.CT.ZS,2008,0.669691026210785
ARM,BI.PWK.PRVS.CT.ZS,2009,0.666850626468658
ARM,BI.PWK.PRVS.CT.ZS,2011,0.745230853557587
ARM,BI.PWK.PRVS.CT.ZS,2013,0.753017365932465
ARM,BI.PWK.PRVS.CT.ZS,2014,0.776747524738312
ARM,BI.PWK.PRVS.CT.ZS,2015,0.769420146942139
ARM,BI.PWK.PRVS.CT.ZS,2016,0.77327519655227706
ARM,BI.PWK.PRVS.CT.ZS,2018,0.718147754669189
ARM,BI.PWK.PRVS.HS.ZS,2004,0.228791773319244
ARM,BI.PWK.PRVS.HS.ZS,2007,0.220391780138016
ARM,BI.PWK.PRVS.HS.ZS,2008,0.232146874070168
ARM,BI.PWK.PRVS.HS.ZS,2009,0
ARM,BI.PWK.PRVS.HS.ZS,2011,0
ARM,BI.PWK.PRVS.HS.ZS,2013,0
ARM,BI.PWK.PRVS.HS.ZS,2014,0
ARM,BI.PWK.PRVS.HS.ZS,2015,0
ARM,BI.PWK.PRVS.HS.ZS,2016,0
ARM,BI.PWK.PRVS.HS.ZS,2018,0.0598820000886917
ARM,BI.PWK.PRVS.SY.ZS,2004,0
ARM,BI.PWK.PRVS.SY.ZS,2007,0
ARM,BI.PWK.PRVS.SY.ZS,2008,0
ARM,BI.PWK.PRVS.SY.ZS,2011,0
ARM,BI.PWK.PRVS.SY.ZS,2013,0
ARM,BI.PWK.PRVS.SY.ZS,2014,0
ARM,BI.PWK.PRVS.SY.ZS,2015,0
ARM,BI.PWK.PRVS.SY.ZS,2016,0
ARM,BI.PWK.PRVS.SY.ZS,2018,0
ARM,BI.PWK.PRVS.UM.ZS,2004,0
ARM,BI.PWK.PRVS.UM.ZS,2007,0
ARM,BI.PWK.PRVS.UM.ZS,2008,0
ARM,BI.PWK.PRVS.UM.ZS,2009,0
ARM,BI.PWK.PRVS.UM.ZS,2011,0
ARM,BI.PWK.PRVS.UM.ZS,2013,0
ARM,BI.PWK.PRVS.UM.ZS,2014,0
ARM,BI.PWK.PRVS.UM.ZS,2015,0
ARM,BI.PWK.PRVS.UM.ZS,2016,0
ARM,BI.PWK.PRVS.UM.ZS,2018,0
ARM,BI.PWK.PUBS.CT.ZS,2004,0.936996340751648
ARM,BI.PWK.PUBS.CT.ZS,2008,0.993611514568329
ARM,BI.PWK.PUBS.CT.ZS,2009,1
ARM,BI.PWK.PUBS.CT.ZS,2011,0.999598681926727
ARM,BI.PWK.PUBS.CT.ZS,2013,1
ARM,BI.PWK.PUBS.CT.ZS,2014,0.995090067386627
ARM,BI.PWK.PUBS.CT.ZS,2015,0.994576811790466
ARM,BI.PWK.PUBS.CT.ZS,2016,0.99750953912735
ARM,BI.PWK.PUBS.CT.ZS,2018,0.997449100017548
ARM,BI.PWK.PUBS.HS.ZS,2018,0.35617932677269
ARM,BI.PWK.PUBS.SY.ZS,2004,0
ARM,BI.PWK.PUBS.SY.ZS,2007,0
ARM,BI.PWK.PUBS.SY.ZS,2008,0
ARM,BI.PWK.PUBS.SY.ZS,2011,0
ARM,BI.PWK.PUBS.SY.ZS,2013,0
ARM,BI.PWK.PUBS.SY.ZS,2014,0
ARM,BI.PWK.PUBS.SY.ZS,2015,0
ARM,BI.PWK.PUBS.SY.ZS,2016,0
ARM,BI.PWK.PUBS.SY.ZS,2018,0
ARM,BI.PWK.PUBS.UM.ZS,2004,0
ARM,BI.PWK.PUBS.UM.ZS,2007,0
ARM,BI.PWK.PUBS.UM.ZS,2008,0
ARM,BI.PWK.PUBS.UM.ZS,2009,0
ARM,BI.PWK.PUBS.UM.ZS,2011,0
ARM,BI.PWK.PUBS.UM.ZS,2013,0
ARM,BI.PWK.PUBS.UM.ZS,2014,0
ARM,BI.PWK.PUBS.UM.ZS,2015,0
ARM,BI.PWK.PUBS.UM.ZS,2016,0
ARM,BI.PWK.PUBS.UM.ZS,2018,0
ARM,BI.WAG.TOTL.GD.ZS,2003,1.4526379108429
ARM,BI.WAG.TOTL.GD.ZS,2004,3.82059335708618
ARM,BI.WAG.TOTL.GD.ZS,2005,4.76661252975464
ARM,BI.WAG.TOTL.GD.ZS,2006,5.30231189727783
ARM,BI.WAG.TOTL.GD.ZS,2007,5.34054183959961
ARM,BI.WAG.TOTL.GD.ZS,2008,4.33296680450439
ARM,BI.WAG.TOTL.GD.ZS,2009,6.01281976699829
ARM,BI.WAG.TOTL.GD.ZS,2010,5.54107809066772
ARM,BI.WAG.TOTL.GD.ZS,2011,5.16695213317871
ARM,BI.WAG.TOTL.GD.ZS,2012,4.66601133346558
ARM,BI.WAG.TOTL.GD.ZS,2013,4.73199510574341
ARM,BI.WAG.TOTL.GD.ZS,2014,5.2480525970459
ARM,BI.WAG.TOTL.GD.ZS,2015,5.96157836914063
ARM,BI.WAG.TOTL.GD.ZS,2016,6.03363180160522
ARM,BI.WAG.TOTL.GD.ZS,2017,5.37585067749023
ARM,BI.WAG.TOTL.GD.ZS,2018,5.05943822860718
ARM,BI.WAG.TOTL.GD.ZS,2019,4.97823858261108
ARM,BI.WAG.TOTL.GD.ZS,2020,5.55882263183594
ARM,BI.WAG.TOTL.PB.ZS,2005,23.9876594543457
ARM,BI.WAG.TOTL.PB.ZS,2006,26.51096534729
ARM,BI.WAG.TOTL.PB.ZS,2007,23.8207969665527
ARM,BI.WAG.TOTL.PB.ZS,2008,19.486291885376
ARM,BI.WAG.TOTL.PB.ZS,2009,21.0580997467041
ARM,BI.WAG.TOTL.PB.ZS,2010,21.1487255096436
ARM,BI.WAG.TOTL.PB.ZS,2011,20.6973037719727
ARM,BI.WAG.TOTL.PB.ZS,2012,20.8166580200195
ARM,BI.WAG.TOTL.PB.ZS,2013,19.8851070404053
ARM,BI.WAG.TOTL.PB.ZS,2014,21.8753395080566
ARM,BI.WAG.TOTL.PB.ZS,2015,22.6410903930664
ARM,BI.WAG.TOTL.PB.ZS,2016,22.3072834014893
ARM,BI.WAG.TOTL.PB.ZS,2017,20.6551570892334
ARM,BI.WAG.TOTL.PB.ZS,2018,21.0373687744141
ARM,BI.WAG.TOTL.PB.ZS,2019,20.0696353912354
ARM,BI.WAG.TOTL.PB.ZS,2020,17.8442802429199
ABW,BI.PWK.CMPA.GE.SM,2017,0.998338818183604
ABW,BI.PWK.CMPA.GE.MD,2017,1.46258824054803
ABW,BI.PWK.CMPA.HD.SM,2017,2.06652913186408
ABW,BI.PWK.CMPA.HD.MD,2017,2.79577805765237
ABW,BI.PWK.CMPA.HN.SM,2017,1.18628409448249
ABW,BI.PWK.CMPA.HN.MD,2017,1.58576889447295
ABW,BI.PWK.CMPA.PO.SM,2017,1.11185435856419
ABW,BI.PWK.CMPA.PO.MD,2017,1.49608451197834
ABW,BI.PWK.CMPA.PT.SM,2017,1.12945032855691
ABW,BI.PWK.CMPA.PT.MD,2017,1.59172364811931
ABW,BI.PWK.CMPA.ST.SM,2017,0.898405680138286
ABW,BI.PWK.CMPA.ST.MD,2017,1.31444407582643
ABW,BI.PWK.CMPA.SN.SM,2017,0.89107061783459
ABW,BI.PWK.CMPA.SN.MD,2017,1.1355327218358
ABW,BI.PWK.CMPA.UT.SM,2017,0.8108646489771
ABW,BI.PWK.CMPA.UT.MD,2017,1.00798148222289
ABW,BI.WAG.CPRS.PB.GE.ZS,2017,1.22647237401336
ABW,BI.WAG.CPRS.PB.HD.ZS,2017,3.53560139647845
ABW,BI.WAG.CPRS.PB.HN.ZS,2017,1.05039447480267
ABW,BI.WAG.CPRS.PB.PO.ZS,2017,0.93685488767456
ABW,BI.WAG.CPRS.PB.PT.ZS,2017,1.07528840315726
ABW,BI.WAG.CPRS.PB.ST.ZS,2017,0.999494029548674
ABW,BI.WAG.CPRS.PB.SN.ZS,2017,2.60321797207043
ABW,BI.WAG.CPRS.PB.UT.ZS,2017,1.41226472374013
ABW,BI.WAG.TOTL.GD.ZS,2000,8.50310707092285
ABW,BI.WAG.TOTL.GD.ZS,2001,8.23028469085693
ABW,BI.WAG.TOTL.GD.ZS,2002,9.33080863952637
ABW,BI.WAG.TOTL.GD.ZS,2003,9.07088375091553
ABW,BI.WAG.TOTL.GD.ZS,2004,10.9910020828247
ABW,BI.WAG.TOTL.GD.ZS,2005,8.75881290435791
ABW,BI.WAG.TOTL.GD.ZS,2006,9.08296966552734
ABW,BI.WAG.TOTL.GD.ZS,2007,8.09621906280518
ABW,BI.WAG.TOTL.GD.ZS,2008,8.48547458648682
ABW,BI.WAG.TOTL.GD.ZS,2009,9.30678272247314
ABW,BI.WAG.TOTL.GD.ZS,2010,10.1144323348999
ABW,BI.WAG.TOTL.GD.ZS,2011,9.92614841461182
ABW,BI.WAG.TOTL.GD.ZS,2012,11.1188936233521
ABW,BI.WAG.TOTL.GD.ZS,2013,10.7826347351074
ABW,BI.WAG.TOTL.GD.ZS,2014,9.62443065643311
ABW,BI.WAG.TOTL.GD.ZS,2015,8.80431652069092
ABW,BI.WAG.TOTL.GD.ZS,2016,8.67981243133545
ABW,BI.WAG.TOTL.GD.ZS,2017,8.56493854522705
ABW,BI.WAG.TOTL.GD.ZS,2018,8.31208515167236
ABW,BI.WAG.TOTL.GD.ZS,2019,7.94261455535889
ABW,BI.WAG.TOTL.GD.ZS,2020,9.72281646728516
ABW,BI.WAG.TOTL.PB.ZS,2000,39.3560943603516
ABW,BI.WAG.TOTL.PB.ZS,2001,36.5655174255371
ABW,BI.WAG.TOTL.PB.ZS,2002,37.8380393981934
ABW,BI.WAG.TOTL.PB.ZS,2003,36.0876655578613
ABW,BI.WAG.TOTL.PB.ZS,2004,37.5831260681152
ABW,BI.WAG.TOTL.PB.ZS,2005,35.783935546875
ABW,BI.WAG.TOTL.PB.ZS,2006,36.5851516723633
ABW,BI.WAG.TOTL.PB.ZS,2007,35.7926177978516
ABW,BI.WAG.TOTL.PB.ZS,2008,33.4608726501465
ABW,BI.WAG.TOTL.PB.ZS,2009,34.6134223937988
ABW,BI.WAG.TOTL.PB.ZS,2010,33.2237396240234
ABW,BI.WAG.TOTL.PB.ZS,2011,36.4941711425781
ABW,BI.WAG.TOTL.PB.ZS,2012,36.1458320617676
ABW,BI.WAG.TOTL.PB.ZS,2013,36.6082611083984
ABW,BI.WAG.TOTL.PB.ZS,2014,32.2597961425781
ABW,BI.WAG.TOTL.PB.ZS,2015,34.699161529541
ABW,BI.WAG.TOTL.PB.ZS,2016,34.5547218322754
ABW,BI.WAG.TOTL.PB.ZS,2017,34.2661514282227
ABW,BI.WAG.TOTL.PB.ZS,2018,33.8042831420898
ABW,BI.WAG.TOTL.PB.ZS,2019,33.9448661804199
ABW,BI.WAG.TOTL.PB.ZS,2020,23.4999713897705
AUS,BI.PWK.CMPA.HD.SM,2017,1.6283876404031
AUS,BI.PWK.CMPA.HD.MD,2017,2.20302262580963
AUS,BI.PWK.CMPA.HN.SM,2017,1.82839245023696
AUS,BI.PWK.CMPA.HN.MD,2017,2.44410920449862
AUS,BI.PWK.CMPA.JU.SM,2017,1.12674503544126
AUS,BI.PWK.CMPA.JU.MD,2017,1.26919867049716
AUS,BI.PWK.CMPA.PO.SM,2017,2.72568278407351
AUS,BI.PWK.CMPA.PO.MD,2017,3.66761326823809
AUS,BI.EMP.FRML.ED.PB.ZS,2001,0.353476762771606
AUS,BI.EMP.FRML.ED.PB.ZS,2002,0.342429637908936
AUS,BI.EMP.FRML.ED.PB.ZS,2003,0.294535368680954
AUS,BI.EMP.FRML.ED.PB.ZS,2004,0.303870260715485
AUS,BI.EMP.FRML.ED.PB.ZS,2005,0.306363165378571
AUS,BI.EMP.FRML.ED.PB.ZS,2006,0.30076390504837
AUS,BI.EMP.FRML.ED.PB.ZS,2007,0.269987165927887
AUS,BI.EMP.FRML.ED.PB.ZS,2008,0.272703856229782
AUS,BI.EMP.FRML.ED.PB.ZS,2009,0.284895449876785
AUS,BI.EMP.FRML.ED.PB.ZS,2010,0.272291600704193
AUS,BI.EMP.FRML.ED.PB.ZS,2011,0.271356344223022
AUS,BI.EMP.FRML.ED.PB.ZS,2012,0.273411989212036
AUS,BI.EMP.FRML.ED.PB.ZS,2013,0.288562297821045
AUS,BI.EMP.FRML.ED.PB.ZS,2014,0.291660159826279
AUS,BI.EMP.FRML.ED.PB.ZS,2015,0.285109519958496
AUS,BI.EMP.PWRK.ED.PB.ZS,2001,0.356558561325073
AUS,BI.EMP.PWRK.ED.PB.ZS,2002,0.35372194647789
AUS,BI.EMP.PWRK.ED.PB.ZS,2003,0.294415295124054
AUS,BI.EMP.PWRK.ED.PB.ZS,2004,0.305825978517532
AUS,BI.EMP.PWRK.ED.PB.ZS,2005,0.310216277837753
AUS,BI.EMP.PWRK.ED.PB.ZS,2006,0.305541813373566
AUS,BI.EMP.PWRK.ED.PB.ZS,2007,0.272167176008224
AUS,BI.EMP.PWRK.ED.PB.ZS,2008,0.279647558927536
AUS,BI.EMP.PWRK.ED.PB.ZS,2009,0.285612612962723
AUS,BI.EMP.PWRK.ED.PB.ZS,2010,0.273705452680588
AUS,BI.EMP.PWRK.ED.PB.ZS,2011,0.278597950935364
AUS,BI.EMP.PWRK.ED.PB.ZS,2012,0.28188082575798
AUS,BI.EMP.PWRK.ED.PB.ZS,2013,0.290716260671616
AUS,BI.EMP.PWRK.ED.PB.ZS,2014,0.300174355506897
AUS,BI.EMP.PWRK.ED.PB.ZS,2015,0.293876469135284
AUS,BI.EMP.TOTL.ED.PB.ZS,2001,0.356558561325073
AUS,BI.EMP.TOTL.ED.PB.ZS,2002,0.352054953575134
AUS,BI.EMP.TOTL.ED.PB.ZS,2003,0.291946619749069
AUS,BI.EMP.TOTL.ED.PB.ZS,2004,0.304360926151276
AUS,BI.EMP.TOTL.ED.PB.ZS,2005,0.307793319225311
AUS,BI.EMP.TOTL.ED.PB.ZS,2006,0.304029017686844
AUS,BI.EMP.TOTL.ED.PB.ZS,2007,0.270222753286362
AUS,BI.EMP.TOTL.ED.PB.ZS,2008,0.277317553758621
AUS,BI.EMP.TOTL.ED.PB.ZS,2009,0.284311324357986
AUS,BI.EMP.TOTL.ED.PB.ZS,2010,0.271940469741821
AUS,BI.EMP.TOTL.ED.PB.ZS,2011,0.278036832809448
AUS,BI.EMP.TOTL.ED.PB.ZS,2012,0.280916839838028
AUS,BI.EMP.TOTL.ED.PB.ZS,2013,0.291482627391815
AUS,BI.EMP.TOTL.ED.PB.ZS,2014,0.299696445465088
AUS,BI.EMP.TOTL.ED.PB.ZS,2015,0.293516576290131
AUS,BI.WAG.PRVS.FM.SM,2002,0.590241253376007
AUS,BI.WAG.PRVS.FM.SM,2003,0.578378617763519
AUS,BI.WAG.PRVS.FM.SM,2004,0.574353396892548
AUS,BI.WAG.PRVS.FM.SM,2005,0.584719479084015
AUS,BI.WAG.PRVS.FM.SM,2006,0.601817965507507
AUS,BI.WAG.PRVS.FM.SM,2007,0.59767347574234
AUS,BI.WAG.PRVS.FM.SM,2008,0.607864201068878
AUS,BI.WAG.PRVS.FM.SM,2009,0.581061005592346
AUS,BI.WAG.PRVS.FM.SM,2010,0.598811447620392
AUS,BI.WAG.PRVS.FM.SM,2011,0.601189255714417
AUS,BI.WAG.PRVS.FM.SM,2012,0.593039929866791
AUS,BI.WAG.PRVS.FM.SM,2013,0.595461905002594
AUS,BI.WAG.PRVS.FM.SM,2014,0.600872218608856
AUS,BI.WAG.PRVS.FM.SM,2015,0.620126783847809
AUS,BI.WAG.PRVS.FM.MD,2002,0.645161271095276
AUS,BI.WAG.PRVS.FM.MD,2003,0.605263113975525
AUS,BI.WAG.PRVS.FM.MD,2004,0.606150031089783
AUS,BI.WAG.PRVS.FM.MD,2005,0.619047582149506
AUS,BI.WAG.PRVS.FM.MD,2006,0.622222185134888
AUS,BI.WAG.PRVS.FM.MD,2007,0.625000059604645
AUS,BI.WAG.PRVS.FM.MD,2008,0.620000004768372
AUS,BI.WAG.PRVS.FM.MD,2009,0.611538410186768
AUS,BI.WAG.PRVS.FM.MD,2010,0.653846144676209
AUS,BI.WAG.PRVS.FM.MD,2011,0.647619068622589
AUS,BI.WAG.PRVS.FM.MD,2012,0.636363565921783
AUS,BI.WAG.PRVS.FM.MD,2013,0.637930989265442
AUS,BI.WAG.PRVS.FM.MD,2014,0.652616620063782
AUS,BI.WAG.PRVS.FM.MD,2015,0.666666567325592
AUS,BI.WAG.PUBS.FM.SM,2002,0.68522983789444
AUS,BI.WAG.PUBS.FM.SM,2003,0.693879306316376
AUS,BI.WAG.PUBS.FM.SM,2004,0.710150957107544
AUS,BI.WAG.PUBS.FM.SM,2005,0.704643785953522
AUS,BI.WAG.PUBS.FM.SM,2006,0.721853375434875
AUS,BI.WAG.PUBS.FM.SM,2007,0.746579527854919
AUS,BI.WAG.PUBS.FM.SM,2008,0.742656826972961
AUS,BI.WAG.PUBS.FM.SM,2009,0.748701274394989
AUS,BI.WAG.PUBS.FM.SM,2010,0.745117664337158
AUS,BI.WAG.PUBS.FM.SM,2011,0.732155323028564
AUS,BI.WAG.PUBS.FM.SM,2012,0.737206637859344
AUS,BI.WAG.PUBS.FM.SM,2013,0.704836368560791
AUS,BI.WAG.PUBS.FM.SM,2014,0.720586538314819
AUS,BI.WAG.PUBS.FM.SM,2015,0.747114539146423
AUS,BI.WAG.PUBS.FM.MD,2002,0.679166674613953
AUS,BI.WAG.PUBS.FM.MD,2003,0.706157624721527
AUS,BI.WAG.PUBS.FM.MD,2004,0.69767302274704
AUS,BI.WAG.PUBS.FM.MD,2005,0.711538434028625
AUS,BI.WAG.PUBS.FM.MD,2006,0.712763547897339
AUS,BI.WAG.PUBS.FM.MD,2007,0.758377432823181
AUS,BI.WAG.PUBS.FM.MD,2008,0.749999940395355
AUS,BI.WAG.PUBS.FM.MD,2009,0.761904776096344
AUS,BI.WAG.PUBS.FM.MD,2010,0.751692414283752
AUS,BI.WAG.PUBS.FM.MD,2011,0.733333289623261
AUS,BI.WAG.PUBS.FM.MD,2012,0.741000056266785
AUS,BI.WAG.PUBS.FM.MD,2013,0.712500035762787
AUS,BI.WAG.PUBS.FM.MD,2014,0.725000083446503
AUS,BI.WAG.PUBS.FM.MD,2015,0.731707334518433
AUS,BI.PWK.PRVS.FE.ZS,2002,0.44326063990593
AUS,BI.PWK.PRVS.FE.ZS,2003,0.436846643686295
AUS,BI.PWK.PRVS.FE.ZS,2004,0.441119968891144
AUS,BI.PWK.PRVS.FE.ZS,2005,0.448760360479355
AUS,BI.PWK.PRVS.FE.ZS,2006,0.444386214017868
AUS,BI.PWK.PRVS.FE.ZS,2007,0.451511889696121
AUS,BI.PWK.PRVS.FE.ZS,2008,0.445126444101334
AUS,BI.PWK.PRVS.FE.ZS,2009,0.438750922679901
AUS,BI.PWK.PRVS.FE.ZS,2010,0.440544605255127
AUS,BI.PWK.PRVS.FE.ZS,2011,0.447921276092529
AUS,BI.PWK.PRVS.FE.ZS,2012,0.458604633808136
AUS,BI.PWK.PRVS.FE.ZS,2013,0.459860652685165
AUS,BI.PWK.PRVS.FE.ZS,2014,0.467047810554504
AUS,BI.PWK.PRVS.FE.ZS,2015,0.471275478601456
AUS,BI.PWK.PRVS.CK.FE.ZS,2002,0.700258314609528
AUS,BI.PWK.PRVS.CK.FE.ZS,2003,0.691671073436737
AUS,BI.PWK.PRVS.CK.FE.ZS,2004,0.688453495502472
AUS,BI.PWK.PRVS.CK.FE.ZS,2005,0.687341332435608
AUS,BI.PWK.PRVS.CK.FE.ZS,2006,0.671435356140137
AUS,BI.PWK.PRVS.CK.FE.ZS,2007,0.697857201099396
AUS,BI.PWK.PRVS.CK.FE.ZS,2008,0.689173221588135
AUS,BI.PWK.PRVS.CK.FE.ZS,2009,0.689988434314728
AUS,BI.PWK.PRVS.CK.FE.ZS,2010,0.669294834136963
AUS,BI.PWK.PRVS.CK.FE.ZS,2011,0.634395599365234
AUS,BI.PWK.PRVS.CK.FE.ZS,2012,0.645139753818512
AUS,BI.PWK.PRVS.CK.FE.ZS,2013,0.63246089220047
AUS,BI.PWK.PRVS.CK.FE.ZS,2014,0.64790552854538
AUS,BI.PWK.PRVS.CK.FE.ZS,2015,0.658420205116272
AUS,BI.PWK.PRVS.EO.FE.ZS,2002,0.351054728031158
AUS,BI.PWK.PRVS.EO.FE.ZS,2003,0.375707238912582
AUS,BI.PWK.PRVS.EO.FE.ZS,2004,0.395158022642136
AUS,BI.PWK.PRVS.EO.FE.ZS,2005,0.45311427116394
AUS,BI.PWK.PRVS.EO.FE.ZS,2006,0.418045729398727
AUS,BI.PWK.PRVS.EO.FE.ZS,2007,0.424673706293106
AUS,BI.PWK.PRVS.EO.FE.ZS,2008,0.361407995223999
AUS,BI.PWK.PRVS.EO.FE.ZS,2009,0.408187061548233
AUS,BI.PWK.PRVS.EO.FE.ZS,2010,0.388712644577026
AUS,BI.PWK.PRVS.EO.FE.ZS,2011,0.32469916343689
AUS,BI.PWK.PRVS.EO.FE.ZS,2012,0.322969704866409
AUS,BI.PWK.PRVS.EO.FE.ZS,2013,0.341403275728226
AUS,BI.PWK.PRVS.EO.FE.ZS,2014,0.37574291229248
AUS,BI.PWK.PRVS.EO.FE.ZS,2015,0.391766309738159
AUS,BI.PWK.PRVS.SN.FE.ZS,2002,0.344404399394989
AUS,BI.PWK.PRVS.SN.FE.ZS,2003,0.328222721815109
AUS,BI.PWK.PRVS.SN.FE.ZS,2004,0.298112064599991
AUS,BI.PWK.PRVS.SN.FE.ZS,2005,0.314517199993134
AUS,BI.PWK.PRVS.SN.FE.ZS,2006,0.308458894491196
AUS,BI.PWK.PRVS.SN.FE.ZS,2007,0.333288967609406
AUS,BI.PWK.PRVS.SN.FE.ZS,2008,0.385674297809601
AUS,BI.PWK.PRVS.SN.FE.ZS,2009,0.302518010139465
AUS,BI.PWK.PRVS.SN.FE.ZS,2010,0.332806527614594
AUS,BI.PWK.PRVS.SN.FE.ZS,2011,0.319549411535263
AUS,BI.PWK.PRVS.SN.FE.ZS,2012,0.338165283203125
AUS,BI.PWK.PRVS.SN.FE.ZS,2013,0.369631826877594
AUS,BI.PWK.PRVS.SN.FE.ZS,2014,0.357234001159668
AUS,BI.PWK.PRVS.SN.FE.ZS,2015,0.364927798509598
AUS,BI.PWK.PRVS.PN.FE.ZS,2002,0.473482370376587
AUS,BI.PWK.PRVS.PN.FE.ZS,2003,0.459490209817886
AUS,BI.PWK.PRVS.PN.FE.ZS,2004,0.461199045181274
AUS,BI.PWK.PRVS.PN.FE.ZS,2005,0.446926146745682
AUS,BI.PWK.PRVS.PN.FE.ZS,2006,0.484265685081482
AUS,BI.PWK.PRVS.PN.FE.ZS,2007,0.446521699428558
AUS,BI.PWK.PRVS.PN.FE.ZS,2008,0.439673811197281
AUS,BI.PWK.PRVS.PN.FE.ZS,2009,0.423682034015656
AUS,BI.PWK.PRVS.PN.FE.ZS,2010,0.446091532707214
AUS,BI.PWK.PRVS.PN.FE.ZS,2011,0.50846791267395
AUS,BI.PWK.PRVS.PN.FE.ZS,2012,0.501434803009033
AUS,BI.PWK.PRVS.PN.FE.ZS,2013,0.494521021842957
AUS,BI.PWK.PRVS.PN.FE.ZS,2014,0.526147484779358
AUS,BI.PWK.PRVS.PN.FE.ZS,2015,0.527777135372162
AUS,BI.PWK.PRVS.TN.FE.ZS,2002,0.491787821054459
AUS,BI.PWK.PRVS.TN.FE.ZS,2003,0.504233062267303
AUS,BI.PWK.PRVS.TN.FE.ZS,2004,0.501057147979736
AUS,BI.PWK.PRVS.TN.FE.ZS,2005,0.501028537750244
AUS,BI.PWK.PRVS.TN.FE.ZS,2006,0.514090418815613
AUS,BI.PWK.PRVS.TN.FE.ZS,2007,0.465473055839539
AUS,BI.PWK.PRVS.TN.FE.ZS,2008,0.477025121450424
AUS,BI.PWK.PRVS.TN.FE.ZS,2009,0.499385982751846
AUS,BI.PWK.PRVS.TN.FE.ZS,2010,0.495478183031082
AUS,BI.PWK.PRVS.TN.FE.ZS,2011,0.537058293819427
AUS,BI.PWK.PRVS.TN.FE.ZS,2012,0.558695554733276
AUS,BI.PWK.PRVS.TN.FE.ZS,2013,0.575478553771973
AUS,BI.PWK.PRVS.TN.FE.ZS,2014,0.538440883159637
AUS,BI.PWK.PRVS.TN.FE.ZS,2015,0.574227929115295
AUS,BI.PWK.PRVS.FE.Q1.ZS,2002,0.61365270614624
AUS,BI.PWK.PRVS.FE.Q1.ZS,2003,0.607035040855408
AUS,BI.PWK.PRVS.FE.Q1.ZS,2004,0.598585605621338
AUS,BI.PWK.PRVS.FE.Q1.ZS,2005,0.600757777690887
AUS,BI.PWK.PRVS.FE.Q1.ZS,2006,0.621287047863007
AUS,BI.PWK.PRVS.FE.Q1.ZS,2007,0.647631704807281
AUS,BI.PWK.PRVS.FE.Q1.ZS,2008,0.624828457832336
AUS,BI.PWK.PRVS.FE.Q1.ZS,2009,0.618573546409607
AUS,BI.PWK.PRVS.FE.Q1.ZS,2010,0.601891577243805
AUS,BI.PWK.PRVS.FE.Q1.ZS,2011,0.587230801582336
