album_name,ep,album_release,track_number,track_name,artist,featuring,bonus_track,promotional_release,single_release,track_release,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,key_name,mode_name,key_mode,lyrics
reputation,FALSE,2017-11-10,5,Delicate,Taylor Swift,NA,FALSE,NA,2018-03-12,2017-11-10,0.75,0.404,9,-10.178,0,0.0682,0.216,3.57e-4,0.0911,0.0499,95.045,4,232253,FALSE,A,minor,A minor,
reputation,FALSE,2017-11-10,6,Look What You Made Me Do,Taylor Swift,NA,FALSE,NA,2017-08-24,2017-08-24,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-5,0.126,0.506,128.07,4,211853,FALSE,A,minor,A minor,
reputation,FALSE,2017-11-10,7,So It Goes...,Taylor Swift,NA,FALSE,NA,NA,2017-11-10,0.574,0.61,2,-7.283,1,0.0732,0.122,1.1e-6,0.13,0.374,74.957,4,227907,FALSE,D,major,D major,
reputation,FALSE,2017-11-10,8,Gorgeous,Taylor Swift,NA,FALSE,2017-10-20,NA,2017-10-20,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-6,0.213,0.451,92.027,4,209680,FALSE,G,major,G major,
reputation,FALSE,2017-11-10,9,Getaway Car,Taylor Swift,NA,FALSE,NA,2018-09-27,2017-11-10,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-6,0.0888,0.351,172.054,4,233627,FALSE,D,major,D major,
reputation,FALSE,2017-11-10,10,King Of My Heart,Taylor Swift,NA,FALSE,NA,NA,2017-11-10,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-6,0.0391,0.314,110.01,4,214320,FALSE,C,major,C major,
reputation,FALSE,2017-11-10,11,Dancing With Our Hands Tied,Taylor Swift,NA,FALSE,NA,NA,2017-11-10,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-5,0.138,0.284,160.024,4,211507,FALSE,C,minor,C minor,
reputation,FALSE,2017-11-10,12,Dress,Taylor Swift,NA,FALSE,NA,NA,2017-11-10,0.719,0.469,0,-8.792,1,0.0533,0.0329,0,0.169,0.0851,120.085,4,230373,FALSE,C,major,C major,
reputation,FALSE,2017-11-10,13,This Is Why We Can't Have Nice Things,Taylor Swift,NA,FALSE,NA,NA,2017-11-10,0.567,0.789,5,-5.986,1,0.115,0.0156,0,0.382,0.438,163.96,4,207133,FALSE,F,major,F major,
reputation,FALSE,2017-11-10,14,Call It What You Want,Taylor Swift,NA,FALSE,2017-11-03,NA,2017-11-03,0.598,0.504,9,-9.874,1,0.0731,0.186,2.21e-4,0.34,0.252,163.954,4,203507,FALSE,A,major,A major,
reputation,FALSE,2017-11-10,15,New Year's Day,Taylor Swift,NA,FALSE,NA,2017-11-27,2017-11-10,0.661,0.151,0,-12.864,1,0.0354,0.921,0,0.13,0.23,94.922,4,235467,FALSE,C,major,C major,
Lover,FALSE,2019-08-23,1,I Forgot That You Existed,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-6,0.0812,0.541,92.875,4,170640,FALSE,F,major,F major,
Lover,FALSE,2019-08-23,2,Cruel Summer,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-5,0.105,0.564,169.994,4,178427,FALSE,A,major,A major,
Lover,FALSE,2019-08-23,3,Lover,Taylor Swift,NA,FALSE,NA,2019-08-16,2019-08-16,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-5,0.118,0.453,68.534,4,221307,FALSE,G,major,G major,
Lover,FALSE,2019-08-23,4,The Man,Taylor Swift,NA,FALSE,NA,2020-01-27,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,190360,FALSE,C,major,C major,
Lover,FALSE,2019-08-23,5,The Archer,Taylor Swift,NA,FALSE,2019-07-23,NA,2019-07-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,4,211240,FALSE,C,major,C major,
Lover,FALSE,2019-08-23,6,I Think He Knows,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.897,0.366,0,-8.029,1,0.0569,0.00889,3.53e-4,0.0715,0.416,100.003,4,173387,FALSE,C,major,C major,
Lover,FALSE,2019-08-23,7,Miss Americana & The Heartbreak Prince,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.662,0.747,11,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088,4,234147,FALSE,B,minor,B minor,
Lover,FALSE,2019-08-23,8,Paper Rings,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36e-5,0.0742,0.865,103.979,4,222400,FALSE,A,major,A major,
Lover,FALSE,2019-08-23,9,Cornelia Street,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.824,0.624,0,-9.728,1,0.0827,0.781,1.89e-4,0.1,0.248,102.012,4,287267,FALSE,C,major,C major,
Lover,FALSE,2019-08-23,10,Death By A Thousand Cuts,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.712,0.732,4,-6.754,1,0.0629,0.454,0,0.319,0.313,94.071,4,198533,FALSE,E,major,E major,
Lover,FALSE,2019-08-23,11,London Boy,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.695,0.71,1,-6.639,1,0.05,0.0246,1.04e-4,0.133,0.557,157.925,4,190240,FALSE,C#,major,C# major,
Lover,FALSE,2019-08-23,12,Soon You'll Get Better,Taylor Swift,The Chicks,FALSE,NA,NA,2019-08-23,0.433,0.182,0,-12.566,1,0.0641,0.907,0,0.123,0.421,207.476,4,201587,FALSE,C,major,C major,
Lover,FALSE,2019-08-23,13,False God,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.739,0.32,11,-10.862,0,0.239,0.736,1.47e-4,0.111,0.351,79.97,4,200307,FALSE,B,minor,B minor,
Lover,FALSE,2019-08-23,14,You Need To Calm Down,Taylor Swift,NA,FALSE,NA,2019-06-14,2019-06-14,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,4,171360,FALSE,D,major,D major,
Lover,FALSE,2019-08-23,15,Afterglow,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.756,0.449,9,-8.746,1,0.0344,0.13,0,0.114,0.399,111.011,4,223293,FALSE,A,major,A major,
Lover,FALSE,2019-08-23,16,ME!,Taylor Swift,"Brendon Urie, Panic! At The Disco",FALSE,NA,2019-04-26,2019-04-26,0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,4,193000,FALSE,C,major,C major,
Lover,FALSE,2019-08-23,17,It's Nice To Have A Friend,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.737,0.175,10,-9.912,1,0.0401,0.971,3.37e-4,0.171,0.545,70.008,4,150440,FALSE,A#,major,A# major,
Lover,FALSE,2019-08-23,18,Daylight,Taylor Swift,NA,FALSE,NA,NA,2019-08-23,0.557,0.496,0,-9.602,1,0.0563,0.808,1.73e-4,0.0772,0.265,149.983,4,293453,FALSE,C,major,C major,
folklore,FALSE,2020-07-24,1,the 1,Taylor Swift,NA,FALSE,2020-10-09,NA,2020-07-24,0.78,0.361,0,-6.942,1,0.048,0.75,7.14e-6,0.108,0.163,139.902,4,210240,TRUE,C,major,C major,
folklore,FALSE,2020-07-24,2,cardigan,Taylor Swift,NA,FALSE,NA,2020-07-27,2020-07-24,0.612,0.58,0,-8.572,0,0.0419,0.525,4.14e-4,0.26,0.534,130.045,4,239560,FALSE,C,minor,C minor,
folklore,FALSE,2020-07-24,3,the last great american dynasty,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.688,0.653,7,-8.558,1,0.0403,0.481,0.00414,0.106,0.701,147.991,4,231000,TRUE,G,major,G major,
folklore,FALSE,2020-07-24,4,exile,Taylor Swift,Bon Iver,FALSE,NA,2020-08-03,2020-07-24,0.31,0.374,6,-8.464,1,0.0275,0.761,2.46e-5,0.11,0.16,75.938,4,285640,FALSE,F#,major,F# major,
folklore,FALSE,2020-07-24,5,my tears ricochet,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.456,0.265,0,-10.663,1,0.0328,0.814,0,0.0679,0.112,129.947,4,255893,FALSE,C,major,C major,
folklore,FALSE,2020-07-24,6,mirrorball,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.549,0.417,7,-10.064,1,0.035,0.686,1.9e-6,0.0604,0.347,110.137,4,208973,FALSE,G,major,G major,
folklore,FALSE,2020-07-24,7,seven,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.602,0.494,4,-10.813,1,0.0277,0.888,2.59e-5,0.0902,0.374,94.955,4,208907,FALSE,E,major,E major,
folklore,FALSE,2020-07-24,8,august,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.387,0.634,5,-9.222,1,0.0363,0.553,6.93e-5,0.0931,0.42,89.567,4,261920,FALSE,F,major,F major,
folklore,FALSE,2020-07-24,9,this is me trying,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.511,0.478,9,-9.837,1,0.0322,0.312,2.3e-5,0.147,0.408,135.882,4,195107,FALSE,A,major,A major,
folklore,FALSE,2020-07-24,10,illicit affairs,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.529,0.304,10,-10.567,1,0.0356,0.862,0,0.108,0.44,119.58,4,190893,FALSE,A#,major,A# major,
folklore,FALSE,2020-07-24,11,invisible string,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.651,0.459,4,-11.128,0,0.0507,0.859,6.63e-5,0.105,0.454,83.455,4,252880,FALSE,E,minor,E minor,
folklore,FALSE,2020-07-24,12,mad woman,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.593,0.7,3,-9.016,1,0.0492,0.67,6.77e-6,0.116,0.451,141.898,4,237267,TRUE,D#,major,D# major,
folklore,FALSE,2020-07-24,13,epiphany,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.317,0.254,1,-13.679,1,0.0286,0.727,3.26e-4,0.0867,0.103,93.933,4,289747,FALSE,C#,major,C# major,
folklore,FALSE,2020-07-24,14,betty,Taylor Swift,NA,FALSE,NA,2020-08-17,2020-07-24,0.595,0.376,0,-8.767,1,0.0256,0.589,0,0.0989,0.476,95.946,4,294520,TRUE,C,major,C major,
folklore,FALSE,2020-07-24,15,peace,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.644,0.284,5,-12.879,1,0.0821,0.916,1.5e-5,0.0909,0.328,150.072,4,234000,TRUE,F,major,F major,
folklore,FALSE,2020-07-24,16,hoax,Taylor Swift,NA,FALSE,NA,NA,2020-07-24,0.676,0.178,8,-15.01,1,0.0394,0.964,7.9e-6,0.135,0.404,118.84,4,220040,FALSE,G#,major,G# major,
folklore,FALSE,2020-07-24,17,the lakes,Taylor Swift,NA,TRUE,2021-07-24,NA,2020-07-24,0.313,0.258,2,-11.532,1,0.0383,0.842,1.3e-6,0.0948,0.268,179.947,4,211813,FALSE,D,major,D major,
evermore,FALSE,2020-12-11,1,willow,Taylor Swift,NA,FALSE,NA,2020-12-11,2020-12-11,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,4,214707,FALSE,G,major,G major,
evermore,FALSE,2020-12-11,2,champagne problems,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.462,0.24,0,-12.077,1,0.0377,0.92,0,0.113,0.32,171.319,4,244000,TRUE,C,major,C major,
evermore,FALSE,2020-12-11,3,gold rush,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,4,185320,TRUE,A,major,A major,
evermore,FALSE,2020-12-11,4,'tis the damn season,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-5,0.105,0.348,145.916,4,229840,FALSE,F,major,F major,
evermore,FALSE,2020-12-11,5,tolerate it,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-5,0.0797,0.221,74.952,5,245440,TRUE,A,major,A major,
evermore,FALSE,2020-12-11,6,"no body, no crime",Taylor Swift,HAIM,FALSE,NA,2021-01-11,2020-12-11,0.546,0.613,7,-7.589,0,0.0264,0.418,0,0.103,0.535,79.015,4,215627,FALSE,G,minor,G minor,
evermore,FALSE,2020-12-11,7,happiness,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.559,0.334,11,-10.733,1,0.0376,0.87,0,0.114,0.211,122.079,4,315147,TRUE,B,major,B major,
evermore,FALSE,2020-12-11,8,dorothea,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.605,0.488,4,-8.322,1,0.0264,0.696,0,0.129,0.354,119.966,4,225880,FALSE,E,major,E major,
evermore,FALSE,2020-12-11,9,coney island,Taylor Swift,The National,FALSE,NA,2021-01-18,2020-12-11,0.537,0.537,8,-11.266,1,0.0617,0.819,9.04e-4,0.142,0.292,107.895,4,275320,FALSE,G#,major,G# major,
evermore,FALSE,2020-12-11,10,ivy,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97e-5,0.0921,0.535,88.856,4,260440,TRUE,D,major,D major,
evermore,FALSE,2020-12-11,11,cowboy like me,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.604,0.517,0,-9.014,1,0.0347,0.768,1.55e-4,0.123,0.511,127.967,4,275040,TRUE,C,major,C major,
evermore,FALSE,2020-12-11,12,long story short,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.546,0.73,0,-7.704,1,0.0417,0.66,0.179,0.0972,0.573,157.895,4,215920,FALSE,C,major,C major,
evermore,FALSE,2020-12-11,13,marjorie,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.535,0.561,5,-11.609,1,0.0484,0.876,1.36e-4,0.115,0.287,96.103,4,257773,FALSE,F,major,F major,
evermore,FALSE,2020-12-11,14,closure,Taylor Swift,NA,FALSE,NA,NA,2020-12-11,0.689,0.704,9,-10.813,1,0.245,0.835,4.83e-6,0.134,0.92,151.884,5,180653,FALSE,A,major,A major,
evermore,FALSE,2020-12-11,15,evermore,Taylor Swift,Bon Iver,FALSE,NA,NA,2020-12-11,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,5,304107,FALSE,C#,major,C# major,
evermore,FALSE,2020-12-11,16,right where you left me,Taylor Swift,NA,TRUE,NA,NA,2020-12-11,0.581,0.619,10,-6.524,1,0.0282,0.769,1.06e-4,0.117,0.645,137.915,4,245027,FALSE,A#,major,A# major,
evermore,FALSE,2020-12-11,17,it's time to go,Taylor Swift,NA,TRUE,NA,NA,2020-12-11,0.592,0.41,0,-12.426,1,0.0397,0.801,1.39e-5,0.09,0.416,151.923,4,254640,FALSE,C,major,C major,
Midnights,FALSE,2022-10-21,1,Lavender Haze,Taylor Swift,NA,FALSE,NA,2022-11-29,2022-10-21,0.735,0.444,10,-10.519,1,0.0684,0.204,0.0012,0.17,0.0984,97.038,4,202396,TRUE,A#,major,A# major,
Midnights,FALSE,2022-10-21,2,Maroon,Taylor Swift,NA,FALSE,NA,NA,2022-10-21,0.658,0.378,7,-8.3,1,0.0379,0.0593,0,0.0976,0.0382,108.034,4,218271,TRUE,G,major,G major,
Midnights,FALSE,2022-10-21,3,Anti-Hero,Taylor Swift,NA,FALSE,NA,2022-10-24,2022-10-21,0.638,0.634,4,-6.582,1,0.0457,0.133,1.23e-6,0.152,0.519,96.953,4,200690,FALSE,E,major,E major,
Midnights,FALSE,2022-10-21,4,Snow On The Beach,Taylor Swift,Lana Del Rey,FALSE,NA,NA,2022-10-21,0.659,0.323,9,-13.425,1,0.0436,0.735,0.00321,0.116,0.154,110.007,4,256124,TRUE,A,major,A major,
Midnights,FALSE,2022-10-21,5,"You're On Your Own, Kid",Taylor Swift,NA,FALSE,NA,NA,2022-10-21,0.694,0.38,2,-10.307,1,0.0614,0.416,8.47e-6,0.126,0.376,120.044,4,194207,FALSE,D,major,D major,
Midnights,FALSE,2022-10-21,6,Midnight Rain,Taylor Swift,NA,FALSE,NA,NA,2022-10-21,0.636,0.377,0,-11.721,1,0.0708,0.71,6.51e-5,0.115,0.23,139.966,4,174783,FALSE,C,major,C major,
Midnights,FALSE,2022-10-21,7,Question...?,Taylor Swift,NA,FALSE,NA,NA,2022-10-21,0.751,0.502,7,-8.777,1,0.162,0.226,0,0.297,0.112,108.989,4,210557,TRUE,G,major,G major,
Midnights,FALSE,2022-10-21,8,Vigilante Shit,Taylor Swift,NA,FALSE,NA,NA,2022-10-21,0.87,0.279,4,-11.134,0,0.364,0.16,1.74e-5,0.121,0.16,79.996,4,164801,TRUE,E,minor,E minor,
Midnights,FALSE,2022-10-21,9,Bejeweled,Taylor Swift,NA,FALSE,2022-10-25,NA,2022-10-21,0.7,0.55,7,-9.13,1,0.0653,0.0661,1.02e-4,0.091,0.412,164.003,4,194166,FALSE,G,major,G major,
Midnights,FALSE,2022-10-21,10,Labyrinth,Taylor Swift,NA,FALSE,NA,NA,2022-10-21,0.487,0.313,0,-15.434,1,0.0487,0.791,0.348,0.124,0.141,110.039,4,247962,FALSE,C,major,C major,
Midnights,FALSE,2022-10-21,11,Karma,Taylor Swift,NA,FALSE,NA,NA,2022-10-21,0.649,0.622,8,-7.054,1,0.0582,0.074,0,0.594,0.106,90.024,4,204852,TRUE,G#,major,G# major,
Midnights,FALSE,2022-10-21,12,Sweet Nothing,Taylor Swift,NA,FALSE,NA,NA,2022-10-21,0.334,0.161,0,-14.875,1,0.0506,0.967,4.71e-5,0.115,0.396,176.747,4,188497,FALSE,C,major,C major,
Midnights,FALSE,2022-10-21,13,Mastermind,Taylor Swift,NA,FALSE,NA,NA,2022-10-21,0.661,0.352,4,-14.077,1,0.117,0.571,0.00147,0.0884,0.13,125.934,4,191039,FALSE,E,major,E major,
Midnights,FALSE,2022-10-21,14,The Great War,Taylor Swift,NA,TRUE,NA,NA,2022-10-21,0.573,0.741,5,-8.987,1,0.0353,0.219,2.23e-5,0.0842,0.554,96.016,4,240356,FALSE,F,major,F major,
Midnights,FALSE,2022-10-21,15,Bigger Than The Whole Sky,Taylor Swift,NA,TRUE,NA,NA,2022-10-21,0.422,0.235,6,-12.379,1,0.0568,0.826,0.00648,0.115,0.068,165.71,4,218503,FALSE,F#,major,F# major,
Midnights,FALSE,2022-10-21,16,Paris,Taylor Swift,NA,TRUE,NA,NA,2022-10-21,0.7,0.509,7,-10.547,1,0.0789,0.112,3.27e-5,0.137,0.345,110.947,4,196259,FALSE,G,major,G major,
Midnights,FALSE,2022-10-21,17,High Infidelity,Taylor Swift,NA,TRUE,NA,NA,2022-10-21,0.646,0.529,10,-10.179,1,0.0864,0.723,0,0.0885,0.755,87.862,4,231475,FALSE,A#,major,A# major,
Midnights,FALSE,2022-10-21,18,Glitch,Taylor Swift,NA,TRUE,NA,NA,2022-10-21,0.675,0.466,11,-9.738,0,0.201,0.361,0,0.11,0.347,140.864,4,148781,FALSE,B,minor,B minor,
Midnights,FALSE,2022-10-21,19,"Would've, Could've, Should've",Taylor Swift,NA,TRUE,NA,NA,2022-10-21,0.483,0.84,7,-6.508,1,0.119,0.43,5.75e-4,0.146,0.55,157.979,4,260362,FALSE,G,major,G major,
Midnights,FALSE,2022-10-21,20,Dear Reader,Taylor Swift,NA,TRUE,NA,NA,2022-10-21,0.562,0.388,0,-12.088,1,0.0705,0.481,0.00145,0.117,0.159,107.747,4,225194,FALSE,C,major,C major,
Midnights,FALSE,2022-10-21,14,Hits Different,NA,NA,TRUE,NA,NA,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Midnights,FALSE,2022-10-21,15,"You're On Your Own, Kid (Strings Remix)",NA,NA,TRUE,NA,NA,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Midnights,FALSE,2022-10-21,16,Sweet Nothing (Piano Remix),NA,NA,TRUE,NA,NA,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
