year,quarter,purpose,trips,region_id,ws_id,region,lon,lat
2021,4,Holiday,1.5223,1173,959790-99999,Kingston - Huntingfield,147.26371774166023,-42.969851049999995
2021,4,Holiday,38.2683,1174,948130-99999,Kingston - Robe,140.05462884998002,-36.79442715
2021,4,Business,1.0032,1181,946410-99999,Kojonup,117.38410750540137,-34.097943799999996
2021,4,Holiday,3.9158,1181,946410-99999,Kojonup,117.38410750540137,-34.097943799999996
2021,4,Holiday,2.5606,1184,947910-99999,Korora - Emerald Beach,153.1475772204381,-30.2057131
2021,4,Holiday,7.4344,1185,948860-99999,Korumburra,145.7810693043645,-38.416241449999994
2021,4,Business,7.0313,1188,946280-99999,Kulin,118.97695139174857,-32.871011499999994
2021,4,Holiday,10.6577,1188,946280-99999,Kulin,118.97695139174857,-32.871011499999994
2021,4,Business,2.475,1189,942150-99999,Kununurra,126.58806268427514,-15.487147150000004
2021,4,Holiday,17.7836,1189,942150-99999,Kununurra,126.58806268427514,-15.487147150000004
2021,4,Holiday,1.7643,1191,942870-99999,Kuranda,145.565927696698,-16.810702099999993
2021,4,Holiday,1.1034,1192,957530-99999,Kurrajong Heights - Ebenezer,150.76105786135565,-33.52627824999999
2021,4,Business,0.8974,1193,957710-99999,Kurri Kurri - Abermain,151.46659495390728,-32.8027588
2021,4,Business,12.5955,1195,956070-99999,Kwinana Industrial,115.77429374932224,-32.216112800000005
2021,4,Holiday,3.5211,1196,958330-99999,Kyabram,144.99107056633684,-36.22721475
2021,4,Business,1.0921,1198,945730-99999,Kyogle,152.93776242981977,-28.512471550000008
2021,4,Holiday,2.0139,1199,945800-99999,Labrador,153.39813778719818,-27.9458541
2021,4,Business,4.3287,1205,959040-99999,Lakes Entrance,147.94309657435548,-37.83348754999999
2021,4,Holiday,66.086,1205,959040-99999,Lakes Entrance,147.94309657435548,-37.83348754999999
2021,4,Holiday,2.0821,1211,955720-99999,Landsborough,152.98711864256185,-26.7879198
2021,4,Business,4.4209,1216,956750-99999,Largs Bay - Semaphore,138.49260968630074,-34.837156449999995
2021,4,Holiday,1.1807,1216,956750-99999,Largs Bay - Semaphore,138.49260968630074,-34.837156449999995
2021,4,Holiday,5.6033,1217,941200-99999,Larrakeyah,130.82569610681122,-12.453865949999999
2021,4,Business,59.1408,1221,949690-99999,Launceston,147.14327464191365,-41.4334552
2021,4,Holiday,51.4066,1221,949690-99999,Launceston,147.14327464191365,-41.4334552
2021,4,Business,2.9224,1223,947860-99999,Laurieton - Bonny Hills,152.67849815486994,-31.61416394999999
2021,4,Holiday,13.916,1223,947860-99999,Laurieton - Bonny Hills,152.67849815486994,-31.61416394999999
2021,4,Business,4.3566,1224,948650-99999,Laverton,144.77719544250107,-37.841816699999995
2021,4,Holiday,1.2318,1229,946570-99999,Le Hunte - Elliston,135.29582141355456,-33.282629
2021,4,Business,57.744,1236,944570-99999,Leinster - Leonora,125.39046489858765,-27.0593092
2021,4,Holiday,8.9205,1236,944570-99999,Leinster - Leonora,125.39046489858765,-27.0593092
2021,4,Holiday,54.1832,1237,947760-99999,Lemon Tree Passage - Tanilba Bay,151.99037993842506,-32.751028049999995
2021,4,Business,4.0817,1239,945960-99999,Lennox Head - Skennars Head,153.57860228430138,-28.78825465
2021,4,Holiday,2.0031,1240,948860-99999,Leongatha,146.08812023702595,-38.4621824
2021,4,Holiday,1.1679,1249,957520-99999,Lilli Pilli - Port Hacking - Dolans Bay,151.1213014891925,-34.0673103
2021,4,Holiday,3.1815,1250,948720-99999,Lilydale - Coldstream,145.38387107500708,-37.7268429
2021,4,Business,21.8124,1255,945720-99999,Lismore,153.2700092365194,-28.82294845
2021,4,Business,1.1129,1256,945720-99999,Lismore Surrounds,153.20313145575977,-28.792828
2021,4,Business,2.0955,1258,947410-99999,Lithgow,150.13335327964512,-33.48385669999999
2021,4,Holiday,7.1534,1258,947410-99999,Lithgow,150.13335327964512,-33.48385669999999
2021,4,Holiday,1.8753,1260,948010-99999,Little Grove - Elleker,117.82143311477246,-35.05882544999999
2021,4,Business,1.3221,1261,947650-99999,Liverpool - East,150.92290606403344,-33.9267945
2021,4,Holiday,4.8306,1263,948610-99999,Lockington - Gunbower,144.49789432327907,-36.1475575
2021,4,Holiday,2.7817,1266,945620-99999,Lockyer Valley - East,152.34319114814653,-27.68836305
2021,4,Holiday,7.3453,1267,945620-99999,Lockyer Valley - West,152.34319114814653,-27.68836305
2021,4,Holiday,2.6822,1268,948390-99999,Loddon,143.86824567717167,-36.381245150000005
2021,4,Business,3.2246,1272,955810-99999,Loganholme - Tanah Merah,153.18433307326865,-27.6788575
2021,4,Holiday,1.029,1274,949680-99999,Longford,147.06832630385344,-41.5947153
2021,4,Holiday,13.1068,1275,949070-99999,Longford - Loch Sport,147.29754349715688,-38.134954750000006
2021,4,Business,5.0473,1276,943460-99999,Longreach,143.9131124415813,-23.87517415
2021,4,Holiday,10.0076,1276,943460-99999,Longreach,143.9131124415813,-23.87517415
2021,4,Holiday,4.7447,1278,949950-99999,Lord Howe Island,159.08617946645148,-31.55438425
2021,4,Business,5.3177,1279,948460-99999,Lorne - Anglesea,144.02956765623867,-38.448904799999994
2021,4,Holiday,94.5632,1279,948460-99999,Lorne - Anglesea,144.02956765623867,-38.448904799999994
2021,4,Holiday,14.7308,1280,958640-99999,Lowood,144.98522429975392,-37.8801
2021,4,Holiday,1.9661,1281,957050-99999,Loxton,146.4095367096976,-34.5294429
2021,4,Holiday,2.4315,1282,946820-99999,Loxton Surrounds,140.57639319930104,-34.5885579
2021,4,Holiday,4.3042,1286,956740-99999,Lyndoch,138.87381330457828,-34.6368875
2021,4,Holiday,3.9273,1293,948600-99999,Macedon,144.57417880117544,-37.41044745
2021,4,Business,15.8411,1297,953670-99999,Mackay,149.18558933633386,-21.142561
2021,4,Holiday,53.1165,1297,953670-99999,Mackay,149.18558933633386,-21.142561
2021,4,Holiday,11.433,1300,947900-99999,Macksville - Scotts Head,152.94643361302445,-30.712963000000002
2021,4,Business,11.2674,1301,945890-99999,Maclean - Yamba - Iluka,153.27692963803761,-29.462695999999998
2021,4,Holiday,36.2739,1301,945890-99999,Maclean - Yamba - Iluka,153.27692963803761,-29.462695999999998
2021,4,Business,4.5578,1304,957650-99999,Macquarie Park - Marsfield,151.11767365718288,-33.77883
2021,4,Holiday,8.715,1307,959130-99999,Maffra,146.87664123408672,-37.85945595
2021,4,Holiday,17.1499,1308,942940-99999,Magnetic Island,146.8335324377461,-19.141263349999996
2021,4,Holiday,27.4174,1310,945800-99999,Main Beach,153.42706034189325,-27.958105549999992
2021,4,Holiday,4.493,1311,947750-99999,Maitland,151.53690228047194,-32.758640799999995
2021,4,Business,0.756,1312,947750-99999,Maitland - North,151.57313784295425,-32.67869629999999
2021,4,Business,19.073,1317,952840-99999,Malanda - Yungaburra,145.6025563917779,-17.38449695
2021,4,Holiday,14.3166,1317,952840-99999,Malanda - Yungaburra,145.6025563917779,-17.38449695
2021,4,Holiday,3.412,1318,956710-99999,Mallala,138.47090470158503,-34.51043000000001
2021,4,Business,8.0014,1321,959360-99999,Malvern - Glen Iris,145.044573759191,-37.856494950000005
2021,4,Business,6.068,1323,946050-99999,Mandurah,115.73487286118845,-32.5207719
2021,4,Holiday,33.1209,1323,946050-99999,Mandurah,115.73487286118845,-32.5207719
2021,4,Business,1.387,1328,946170-99999,Manjimup,116.17589689383433,-34.2734241
2021,4,Holiday,18.3856,1328,946170-99999,Manjimup,116.17589689383433,-34.2734241
2021,4,Business,2.452,1329,957680-99999,Manly - Fairlight,151.29343857773384,-33.803674300000004
2021,4,Holiday,7.203,1329,957680-99999,Manly - Fairlight,151.29343857773384,-33.803674300000004
2021,4,Holiday,1.3049,1330,945760-99999,Manly - Lota,153.18501786970955,-27.460660349999998
2021,4,Holiday,23.6754,1334,945760-99999,Mannum,153.16402525117255,-27.438419849999995
2021,4,Holiday,50.524,1338,948940-99999,Mansfield (Vic.),146.28412755793838,-37.22528795
2021,4,Business,2.9259,1341,945690-99999,Marcoola - Mudjimba,153.07713249509246,-26.607890750000003
2021,4,Holiday,24.4859,1341,945690-99999,Marcoola - Mudjimba,153.07713249509246,-26.607890750000003
2021,4,Business,0.5614,1342,952860-99999,Mareeba,145.5061015045017,-17.0457182
2021,4,Holiday,2.5907,1342,952860-99999,Mareeba,145.5061015045017,-17.0457182
2021,4,Business,3.3235,1343,956410-99999,Margaret River,115.02686687551488,-33.9145737
2021,4,Holiday,97.3571,1343,956410-99999,Margaret River,115.02686687551488,-33.9145737
2021,4,Holiday,7.9561,1346,958660-99999,Maribyrnong,144.88508120846643,-37.7718364
2021,4,Holiday,12.5858,1348,955720-99999,Maroochy Hinterland,152.74662687045347,-26.599105400000003
2021,4,Business,6.7741,1349,945690-99999,Maroochydore - Kuluin,153.07545107498322,-26.65574795
2021,4,Holiday,59.1174,1349,945690-99999,Maroochydore - Kuluin,153.07545107498322,-26.65574795
2021,4,Business,2.7051,1356,945670-99999,Maryborough (Qld),152.66259487114144,-25.509032199999993
2021,4,Holiday,2.2034,1356,945670-99999,Maryborough (Qld),152.66259487114144,-25.509032199999993
2021,4,Holiday,1.9182,1357,948490-99999,Maryborough (Vic.),143.73016286148788,-37.0493886
2021,4,Business,1.6635,1359,945670-99999,Maryborough Surrounds - South,152.45381609784795,-25.689503350000003
2021,4,Holiday,9.6058,1359,945670-99999,Maryborough Surrounds - South,152.45381609784795,-25.689503350000003
2021,4,Business,3.8788,1361,947670-99999,Mascot,151.19490800102574,-33.929113799999996
2021,4,Holiday,5.746,1361,947670-99999,Mascot,151.19490800102574,-33.929113799999996
2021,4,Business,3.7198,1364,956770-99999,Mawson Lakes - Globe Derby Park,138.59967989789547,-34.79607725
2021,4,Holiday,8.0892,1370,948080-99999,McLaren Vale,138.57098645136847,-35.198442
2021,4,Business,32.599,1372,944300-99999,Meekatharra,120.03732506840873,-26.569711599999998
2021,4,Holiday,10.3425,1372,944300-99999,Meekatharra,120.03732506840873,-26.569711599999998
2021,4,Business,25.6882,1376,959360-99999,Melbourne CBD - East,144.96856615092764,-37.8137725
2021,4,Holiday,56.6013,1376,959360-99999,Melbourne CBD - East,144.96856615092764,-37.8137725
2021,4,Business,86.0045,1377,959360-99999,Melbourne CBD - West,144.96856615092764,-37.8137725
2021,4,Holiday,106.3387,1377,959360-99999,Melbourne CBD - West,144.96856615092764,-37.8137725
2021,4,Business,4.3381,1379,957050-99999,Melton,146.4095367096976,-34.5294429
2021,4,Business,4.6237,1381,948660-99999,Melton West,144.54580005936216,-37.66369574999999
2021,4,Holiday,1.2842,1382,956200-99999,Melville,115.8089286588307,-32.0315886
2021,4,Holiday,1.3074,1385,946920-99999,Merbein,142.0434700755597,-34.1835204
2021,4,Business,4.6631,1388,959290-99999,Merimbula - Tura Beach,149.86290755916298,-36.9058347
2021,4,Holiday,19.3615,1388,959290-99999,Merimbula - Tura Beach,149.86290755916298,-36.9058347
2021,4,Business,5.8036,1389,945800-99999,Mermaid Beach - Broadbeach,153.4347803144324,-28.0394522
2021,4,Holiday,96.551,1389,945800-99999,Mermaid Beach - Broadbeach,153.4347803144324,-28.0394522
2021,4,Holiday,18.1084,1390,945800-99999,Mermaid Waters,153.42253563612493,-28.053384899999998
2021,4,Business,2.3639,1392,946920-99999,Merredin,142.0434700755597,-34.1835204
2021,4,Holiday,3.4665,1392,946920-99999,Merredin,142.0434700755597,-34.1835204
2021,4,Holiday,1.8952,1395,957490-99999,Miami,150.84543799476276,-34.680513000000005
2021,4,Business,3.9753,1400,946150-99999,Middle Swan - Herne Hill,116.0247325071355,-31.85035155
2021,4,Holiday,9.3533,1400,946150-99999,Middle Swan - Herne Hill,116.0247325071355,-31.85035155
2021,4,Business,10.2659,1402,946920-99999,Mildura - North,142.14672547844782,-34.1821113
2021,4,Holiday,15.8063,1402,946920-99999,Mildura - North,142.14672547844782,-34.1821113
2021,4,Holiday,3.3718,1404,958310-99999,Mildura Surrounds,141.80061392312933,-34.86535865
2021,4,Business,4.8481,1405,955290-99999,Miles - Wandoan,150.07707198084103,-26.458646100000003
2021,4,Holiday,9.0603,1405,955290-99999,Miles - Wandoan,150.07707198084103,-26.458646100000003
2021,4,Business,2.5011,1408,948210-99999,Millicent,140.34456040034502,-37.60411159999999
2021,4,Holiday,1.5485,1408,948210-99999,Millicent,140.34456040034502,-37.60411159999999
2021,4,Business,5.3312,1409,945520-99999,Millmerran,151.1231958729979,-27.838609299999995
2021,4,Holiday,5.003,1409,945520-99999,Millmerran,151.1231958729979,-27.838609299999995
2021,4,Business,6.9246,1419,947460-99999,Mittagong,150.4814188997584,-34.464631749999995
2021,4,Holiday,7.0832,1419,947460-99999,Mittagong,150.4814188997584,-34.464631749999995
2021,4,Holiday,8.1871,1420,949230-99999,Moama,149.11053965521887,-36.25104915
2021,4,Business,7.412,1422,948910-99999,Moe - Newborough,146.29748084200762,-38.19787054999999
2021,4,Business,1.656,1423,945690-99999,Moffat Beach - Battery Hill,153.13598223980233,-26.786982000000002
2021,4,Holiday,32.9345,1423,945690-99999,Moffat Beach - Battery Hill,153.13598223980233,-26.786982000000002
2021,4,Business,9.1056,1430,949700-99999,Monash,147.30030343446924,-42.84766529999999
2021,4,Holiday,5.9217,1435,943770-99999,Monto - Eidsvold,151.0541119527778,-25.06436205
2021,4,Business,1.4678,1438,945690-99999,Mooloolaba - Alexandra Headland,153.11044698194814,-26.679648949999997
2021,4,Holiday,64.4009,1438,945690-99999,Mooloolaba - Alexandra Headland,153.11044698194814,-26.679648949999997
2021,4,Business,1.2729,1441,946850-99999,Moonta,137.68554543396834,-34.036812399999995
2021,4,Holiday,12.1315,1441,946850-99999,Moonta,137.68554543396834,-34.036812399999995
2021,4,Business,0.7022,1446,948720-99999,Mooroolbark,145.32486209480845,-37.78030069999999
2021,4,Business,2.2018,1447,948750-99999,Mooroopna,145.3403798872256,-36.39642675
2021,4,Holiday,1.4801,1447,948750-99999,Mooroopna,145.3403798872256,-36.39642675
2021,4,Business,90.8318,1448,943970-99999,Moranbah,147.88009303311378,-21.948668500000004
2021,4,Holiday,3.5338,1448,943970-99999,Moranbah,147.88009303311378,-21.948668500000004
2021,4,Business,1.1622,1449,958950-99999,Morawa,146.35784628738236,-35.99336805
2021,4,Holiday,10.1884,1449,958950-99999,Morawa,146.35784628738236,-35.99336805
2021,4,Business,30.8717,1453,945958-99999,Moree,152.491556635882,-31.91132679999999
2021,4,Holiday,1.9403,1453,945958-99999,Moree,152.491556635882,-31.91132679999999
2021,4,Holiday,0.6265,1454,957840-99999,Moree Surrounds,152.35496349049924,-31.805306399999992
2021,4,Holiday,22.6862,1455,945900-99999,Moreton Island,153.39469794570283,-27.1903707
2021,4,Business,3.7141,1456,957670-99999,Morisset - Cooranbong,151.44435580522662,-33.0776958
2021,4,Holiday,4.4927,1456,957670-99999,Morisset - Cooranbong,151.44435580522662,-33.0776958
2021,4,Holiday,11.7272,1459,948710-99999,Mornington - East,145.0684803824445,-38.230441799999994
2021,4,Holiday,1.6636,1464,947660-99999,Mortdale - Oatley,151.06901243147124,-33.972485500000005
2021,4,Business,2.4975,1465,949370-99999,Moruya - Tuross Head,150.10591051680484,-35.956295749999995
2021,4,Holiday,8.5496,1465,949370-99999,Moruya - Tuross Head,150.10591051680484,-35.956295749999995
2021,4,Holiday,2.2817,1467,947690-99999,Mosman - North,151.2429436754669,-33.81906425
2021,4,Business,2.9965,1468,947690-99999,Mosman - South,151.2429436754669,-33.81906425
2021,4,Business,4.4061,1470,947460-99999,Moss Vale - Berrima,150.3453333189828,-34.5228917
2021,4,Holiday,9.134,1470,947460-99999,Moss Vale - Berrima,150.3453333189828,-34.5228917
2021,4,Holiday,8.7823,1473,948060-99999,Mount Barker,138.8663982575117,-35.063692
2021,4,Holiday,16.4227,1475,959010-99999,Mount Baw Baw Region,146.13945030186588,-37.87725640000001
2021,4,Holiday,2.1924,1477,948720-99999,Mount Dandenong - Olinda,145.38037577780568,-37.859913500000005
2021,4,Business,3.065,1479,948710-99999,Mount Eliza,145.09590216514854,-38.19488009999999
2021,4,Holiday,1.8223,1479,948710-99999,Mount Eliza,145.09590216514854,-38.19488009999999
2021,4,Business,13.3155,1482,948210-99999,Mount Gambier - West,140.83274839256813,-37.831186349999996
2021,4,Holiday,18.188,1482,948210-99999,Mount Gambier - West,140.83274839256813,-37.831186349999996
2021,4,Business,10.8792,1486,943320-99999,Mount Isa,139.497853926746,-20.7174509
2021,4,Business,12.0526,1487,943320-99999,Mount Isa Surrounds,138.73725099178245,-20.69918245
2021,4,Holiday,2.4243,1491,948980-99999,Mount Martha,145.0326603729863,-38.27364785
2021,4,Business,2.4745,1499,958670-99999,Mount Waverley - South,145.13070170001077,-37.86662765
2021,4,Holiday,3.4623,1499,958670-99999,Mount Waverley - South,145.13070170001077,-37.86662765
2021,4,Holiday,4.9463,1503,948400-99999,Moyne - East,142.6313349554474,-38.186983999999995
2021,4,Holiday,23.7956,1504,948400-99999,Moyne - West,142.6313349554474,-38.186983999999995
2021,4,Business,2.5949,1505,947270-99999,Mudgee,149.58831187947771,-32.60808614999999
2021,4,Holiday,29.97,1505,947270-99999,Mudgee,149.58831187947771,-32.60808614999999
2021,4,Business,3.1368,1506,947540-99999,Mudgee Surrounds - East,150.06381839870465,-32.7238342
2021,4,Business,1.7076,1507,947540-99999,Mudgee Surrounds - West,150.06381839870465,-32.7238342
2021,4,Holiday,3.8925,1507,947540-99999,Mudgee Surrounds - West,150.06381839870465,-32.7238342
2021,4,Holiday,1.483,1508,945920-99999,Mudgeeraba - Bonogin,153.35458506543648,-28.117466999999998
2021,4,Business,10.1,1509,956340-99999,Mukinbudin,118.79742767281897,-30.910732099999997
2021,4,Holiday,4.7497,1509,956340-99999,Mukinbudin,118.79742767281897,-30.910732099999997
2021,4,Holiday,6.5131,1512,946070-99999,Mullaloo - Kallaroo,115.74395951922207,-31.783422099999996
2021,4,Holiday,1.7164,1514,946150-99999,Mundaring,116.18425005660501,-31.88692555
2021,4,Business,9.0127,1521,946200-99999,Murray,116.34584178775252,-32.77100734999999
2021,4,Holiday,23.8383,1521,946200-99999,Murray,116.34584178775252,-32.77100734999999
2021,4,Business,1.578,1522,958120-99999,Murray Bridge,139.2672686542639,-35.137745
2021,4,Holiday,8.0957,1523,958120-99999,Murray Bridge Surrounds,139.2162871933277,-35.19927
2021,4,Holiday,3.8674,1528,948700-99999,Murrumbeena,145.07113973499509,-37.89482755
2021,4,Business,2.2018,1529,945820-99999,Murwillumbah,153.39606118582594,-28.330796499999998
2021,4,Holiday,1.9378,1529,945820-99999,Murwillumbah,153.39606118582594,-28.330796499999998
2021,4,Business,10.2999,1531,957580-99999,Muswellbrook,150.89971291042752,-32.3106968
2021,4,Holiday,1.5127,1532,947540-99999,Muswellbrook Surrounds,150.5158094399404,-32.48734745
2021,4,Holiday,11.5392,1533,958380-99999,Myrtleford,146.81930975175618,-36.560055049999995
2021,4,Holiday,18.034300000000002,1534,948740-99999,Nagambie,145.08339076063385,-36.82677915000001
2021,4,Business,1.6119,1538,955720-99999,Nambour,152.94243890434734,-26.630123900000008
2021,4,Holiday,6.1048,1538,955720-99999,Nambour,152.94243890434734,-26.630123900000008
2021,4,Holiday,13.3267,1539,947900-99999,Nambucca Heads,152.98964312082586,-30.642167999999998
2021,4,Business,3.723,1541,945490-99999,Nanango,151.9840043672388,-26.65231765
2021,4,Holiday,18.9398,1541,945490-99999,Nanango,151.9840043672388,-26.65231765
2021,4,Business,7.2608,1542,948200-99999,Naracoorte,140.74823050524503,-36.9435731
2021,4,Holiday,1.5421,1542,948200-99999,Naracoorte,140.74823050524503,-36.9435731
2021,4,Business,4.3127,1546,959350-99999,Narooma - Bermagui,150.06661351576045,-36.3297247
2021,4,Holiday,33.8551,1546,959350-99999,Narooma - Bermagui,150.06661351576045,-36.3297247
2021,4,Holiday,2.405,1547,947590-99999,Narrabeen - Wheeler Heights,151.28322710563535,-33.718499800000004
2021,4,Business,8.2907,1548,957340-99999,Narrabri,149.78962925575559,-30.358055999999998
2021,4,Business,1.1134,1549,957340-99999,Narrabri Surrounds,149.30827102960575,-30.33618525
2021,4,Holiday,2.205,1549,957340-99999,Narrabri Surrounds,149.30827102960575,-30.33618525
2021,4,Business,1.5453,1551,957060-99999,Narrandera,146.6495932142716,-34.67460389999999
2021,4,Holiday,3.3054,1551,957060-99999,Narrandera,146.6495932142716,-34.67460389999999
2021,4,Business,1.9192,1555,957100-99999,Narrogin,147.9525676915467,-32.18405485
2021,4,Holiday,1.2958,1556,957100-99999,Narromine,147.9525676915467,-32.18405485
2021,4,Business,1.7776,1559,957790-99999,Nelson Bay Peninsula,152.1276197968926,-32.73218325
2021,4,Holiday,36.0456,1559,957790-99999,Nelson Bay Peninsula,152.1276197968926,-32.73218325
2021,4,Business,0.5376,1565,949640-99999,New Norfolk,147.07884087596884,-42.767870050000006
2021,4,Holiday,0.714,1565,949640-99999,New Norfolk,147.07884087596884,-42.767870050000006
2021,4,Business,37.0969,1567,947740-99999,Newcastle - Cooks Hill,151.7712423618184,-32.931088349999996
2021,4,Holiday,76.9657,1567,947740-99999,Newcastle - Cooks Hill,151.7712423618184,-32.931088349999996
2021,4,Business,57.6049,1570,943170-99999,Newman,119.73550159172595,-23.36220139999999
2021,4,Holiday,2.5587,1573,958640-99999,Newport,144.88116761136325,-37.83975890000001
2021,4,Holiday,0.9805,1575,949690-99999,Newstead,147.16224111720607,-41.44167369999999
2021,4,Holiday,1.9845,1576,945760-99999,Newstead - Bowen Hills,153.03808242337539,-27.4469789
2021,4,Business,1.5698,1580,948270-99999,Nhill Region,141.56656456723238,-36.073924250000005
2021,4,Holiday,6.9959,1580,948270-99999,Nhill Region,141.56656456723238,-36.073924250000005
2021,4,Business,2.0656,1581,945955-99999,Nhulunbuy,136.77881105141105,-12.182811250000004
2021,4,Holiday,28.381,1589,945700-99999,Noosa Heads,153.0914736624935,-26.400034650000002
2021,4,Business,0.9746,1590,945700-99999,Noosa Hinterland,152.93120557276055,-26.318080799999997
2021,4,Holiday,39.4134,1590,945700-99999,Noosa Hinterland,152.93120557276055,-26.318080799999997
2021,4,Business,20.1815,1591,945700-99999,Noosaville,153.057627482344,-26.425466949999993
2021,4,Holiday,110.0885,1591,945700-99999,Noosaville,153.057627482344,-26.425466949999993
2021,4,Holiday,3.7714,1593,949950-99999,Norfolk Island,167.95827710244566,-29.029049400000005
2021,4,Holiday,4.4194,1598,946750-99999,North Adelaide,138.5949638743619,-34.90883655
2021,4,Business,3.4236,1607,959360-99999,North Melbourne,144.94377314254723,-37.796868399999994
2021,4,Business,0.701,1614,945910-99999,North Stradbroke Island,153.44859547260629,-27.5641094
2021,4,Holiday,77.3615,1614,945910-99999,North Stradbroke Island,153.44859547260629,-27.5641094
2021,4,Business,13.317,1615,947680-99999,North Sydney - Lavender Bay,151.2063472275346,-33.838670650000005
2021,4,Holiday,3.644,1615,947680-99999,North Sydney - Lavender Bay,151.2063472275346,-33.838670650000005
2021,4,Holiday,13.3086,1617,959560-99999,North West,145.03303742500287,-41.1536543
2021,4,Business,7.5756,1619,958390-99999,Northam,142.21803812542194,-36.72721624999999
2021,4,Holiday,2.0228,1619,958390-99999,Northam,142.21803812542194,-36.72721624999999
2021,4,Business,15.7129,1620,944110-99999,Northampton - Mullewa - Greenough,114.98860169701894,-28.08790969999999
2021,4,Holiday,19.07,1620,944110-99999,Northampton - Mullewa - Greenough,114.98860169701894,-28.08790969999999
2021,4,Holiday,3.9151,1623,952930-99999,Northern Beaches,146.5227814860371,-19.177532549999995
2021,4,Business,6.8252,1624,947460-99999,Northern Highlands,150.1902163228953,-34.4847152
2021,4,Holiday,2.7481,1624,947460-99999,Northern Highlands,150.1902163228953,-34.4847152
2021,4,Business,0.5376,1625,949850-99999,Northern Midlands,147.4363039028711,-41.8805577
2021,4,Holiday,1.838,1625,949850-99999,Northern Midlands,147.4363039028711,-41.8805577
2021,4,Holiday,4.0748,1626,945680-99999,Northern Peninsula,142.3107772267931,-10.976028950000003
2021,4,Holiday,18.9301,1634,957210-99999,Nowra,148.64593304313235,-33.789339749999996
2021,4,Holiday,10.2633,1636,948770-99999,Numurkah,145.31793151024016,-36.0011691
2021,4,Holiday,1.3199,1639,946810-99999,Nuriootpa,138.9944466765474,-34.4684515
2021,4,Business,9.5667,1640,957100-99999,Nyngan - Warren,147.07577756307649,-31.436293499999998
2021,4,Holiday,1.1034,1640,957100-99999,Nyngan - Warren,147.07577756307649,-31.436293499999998
2021,4,Business,7.0154,1648,957350-99999,Oberon,149.76979802912143,-33.86249519999999
2021,4,Holiday,11.6462,1648,957350-99999,Oberon,149.76979802912143,-33.86249519999999
2021,4,Holiday,17.6829,1649,948470-99999,Ocean Grove,144.52200336521025,-38.23758135000001
2021,4,Holiday,5.5271,1658,945958-99999,Old Bar - Manning Point - Red Head,152.5262588575533,-31.973615499999994
2021,4,Business,15.8531,1664,957250-99999,Orange,149.11049153710428,-33.3018227
2021,4,Holiday,28.137,1664,957250-99999,Orange,149.11049153710428,-33.3018227
2021,4,Holiday,0.8636,1666,957250-99999,Orange Surrounds,148.9106755452593,-33.14485765
2021,4,Business,5.9797,1667,949140-99999,Orbost,148.77404958148838,-37.33865525
2021,4,Holiday,30.9618,1667,949140-99999,Orbost,148.77404958148838,-37.33865525
2021,4,Business,8.7024,1674,948420-99999,Otway,143.57410257288808,-38.65417769999999
2021,4,Holiday,63.3369,1674,948420-99999,Otway,143.57410257288808,-38.65417769999999
2021,4,Holiday,1.3427,1675,957740-99999,Ourimbah - Fountaindale,151.33256301124635,-33.3138448
2021,4,Business,17.7482,1676,956600-99999,Outback,137.5169635537972,-30.117347600000002
2021,4,Holiday,23.6832,1676,956600-99999,Outback,137.5169635537972,-30.117347600000002
2021,4,Holiday,16.6972,1692,945920-99999,Palm Beach,153.46171355127825,-28.117032199999997
2021,4,Business,1.5876,1693,942950-99999,Palm Island,146.60602922705925,-18.726649799999997
2021,4,Holiday,2.2562,1699,947650-99999,Panania (South) - Picnic Point,151.00321304055592,-33.968217949999996
2021,4,Business,10.1559,1711,957170-99999,Parkes (NSW),148.17739828693908,-33.182855549999985
2021,4,Holiday,2.6388,1711,957170-99999,Parkes (NSW),148.17739828693908,-33.182855549999985
2021,4,Holiday,1.9105,1713,943740-99999,Parkhurst - Kawana,150.50093190980698,-23.323515500000003
2021,4,Business,1.2729,1720,947640-99999,Parramatta - North,150.99986112584594,-33.81237715
2021,4,Holiday,4.4755,1720,947640-99999,Parramatta - North,150.99986112584594,-33.81237715
2021,4,Business,1.7723,1725,949120-99999,Paynesville,147.52836932023604,-37.96838700000001
2021,4,Holiday,13.963,1725,949120-99999,Paynesville,147.52836932023604,-37.96838700000001
2021,4,Holiday,32.4089,1729,952920-99999,Pemberton,145.26740763958674,-17.9538943
2021,4,Holiday,1.5485,1735,945800-99999,Penola,153.38810966876332,-28.010699250000002
2021,4,Holiday,3.5908,1736,947630-99999,Penrith,150.69845893295513,-33.7466307
2021,4,Holiday,1.6921,1738,945700-99999,Peregian Beach - Marcus Beach,153.08875775601678,-26.468469950000003
2021,4,Holiday,2.8535,1739,945690-99999,Peregian Springs,153.0706810916531,-26.493778349999996
2021,4,Business,60.024,1741,956200-99999,Perth (West) - Northbridge,115.85206488536046,-31.951379499999998
2021,4,Holiday,92.2629,1741,956200-99999,Perth (West) - Northbridge,115.85206488536046,-31.951379499999998
2021,4,Holiday,3.1799,1742,959660-99999,Perth - Evandale,147.2651922390707,-41.58165050000001
2021,4,Business,3.1295,1744,946790-99999,Peterborough - Mount Remarkable,138.63827325705262,-32.6237278
2021,4,Holiday,10.8145,1744,946790-99999,Peterborough - Mount Remarkable,138.63827325705262,-32.6237278
