player_id,first_name,last_name,birth_date,birth_city,birth_country,birth_state_province,birth_year,birth_month
8446899,Brian,Ford,1961-09-22,Edmonton,CAN,Alberta,1961,9
8446507,Luc,Dufour,1963-02-13,Chicoutimi,CAN,Quebec,1963,2
8447393,Wayne,Groulx,1965-02-02,Welland,CAN,Ontario,1965,2
8447985,Mike,Hough,1963-02-06,Montréal,CAN,Quebec,1963,2
8448563,Mark,Kumpel,1961-03-07,Wakefield,USA,Massachusetts,1961,3
8448763,Edward,Lee,1961-12-17,Rochester,USA,New York,1961,12
8448773,Alain,Lemieux,1961-05-24,Montréal,CAN,Quebec,1961,5
8452197,Yvon,Vautour,1956-09-10,St. John,CAN,New Brunswick,1956,9
8445418,Bruce,Bell,1965-02-15,Toronto,CAN,Ontario,1965,2
8447444,Roger,Hagglund,1961-07-02,Umea,SWE,NA,1961,7
8448385,Claude,Julien,1960-04-23,Blind River,CAN,Ontario,1960,4
8448827,Peter,Loob,1957-07-23,Gotland,SWE,NA,1957,7
8451308,Richard,Sevigny,1957-04-11,Montréal,CAN,Quebec,1957,4
8448686,David,Latta,1967-01-03,Thunder Bay,CAN,Ontario,1967,1
8450218,Steve,Patrick,1961-02-04,Winnipeg,CAN,Manitoba,1961,2
8451753,Trevor,Stienburg,1965-05-13,Kingston,CAN,Ontario,1965,5
8444962,Peter,Andersson,1962-03-02,Federtalve,SWE,NA,1962,3
8446372,Gilbert,Delorme,1962-11-25,Boucherville,CAN,Quebec,1962,11
8446825,Steven,Finn,1966-08-20,Laval,CAN,Quebec,1966,8
8450359,Robert,Picard,1957-05-25,Montréal,CAN,Quebec,1957,5
8450509,Daniel,Poudrier,1964-02-15,Thetford Mines,CAN,Quebec,1964,2
8446363,Bill,Derlago,1958-08-25,Birtle,CAN,Manitoba,1958,8
8447754,Yves,Heroux,1965-04-27,Terrebonne,CAN,Quebec,1965,4
8448627,Jason,Lafreniere,1966-12-06,St. Catharines,CAN,Ontario,1966,12
8448655,Lane,Lambert,1964-11-18,Melfort,CAN,Saskatchewan,1964,11
8449589,Max,Middendorf,1967-04-18,Syracuse,USA,New York,1967,4
8449972,John,Ogrodnick,1959-06-20,Ottawa,CAN,Ontario,1959,6
8450611,Ken,Quinney,1965-05-23,New Westminster,CAN,British Columbia,1965,5
8451330,Scott,Shaunessy,1964-01-22,Newport,USA,Rhode Island,1964,1
8451327,Doug,Shedden,1961-04-29,Wallaceburg,CAN,Ontario,1961,4
8446935,Marc,Fortier,1966-02-26,Sherbrooke,CAN,Quebec,1966,2
8447684,Alan,Haworth,1960-09-01,Drummondville,CAN,Quebec,1960,9
8448204,Jeff,Jackson,1965-04-24,Chatham,CAN,Ontario,1965,4
8448567,Stu,Kulak,1963-03-10,Edmonton,CAN,Alberta,1963,3
8449463,Ken,Mcrae,1968-04-23,Winchester,CAN,Ontario,1968,4
8449799,Mike,Natyshak,1963-11-29,Belle River,CAN,Ontario,1963,11
8444919,Tommy,Albelin,1964-05-21,Stockholm,SWE,NA,1964,5
8445920,Terry,Carkner,1966-03-07,Smiths Falls,CAN,Ontario,1966,3
8446435,Bobby,Dollas,1965-01-31,Montréal,CAN,Quebec,1965,1
8447388,Stephane,Guerard,1968-04-12,St. Elisabeth,CAN,Quebec,1968,4
8450809,Jean-Marc,Richard,1966-10-08,Pont-Rouge,CAN,Quebec,1966,10
8445693,Mario,Brunetta,1967-01-25,Quebec City,CAN,Quebec,1967,1
8451837,Ron,Tugnutt,1967-10-22,Scarborough,CAN,Ontario,1967,10
8445223,Joel,Baillargeon,1964-10-06,Charlesbourg,CAN,Quebec,1964,10
8447962,Dean,Hopkins,1959-06-06,Cobourg,CAN,Ontario,1959,6
8448483,Darin,Kimble,1968-11-22,Lucky Lake,CAN,Saskatchewan,1968,11
8449066,Jacques,Mailhot,1961-12-05,Shawinigan,CAN,Quebec,1961,12
8450483,Walt,Poddubny,1960-02-14,Thunder Bay,CAN,Ontario,1960,2
8451101,Joe,Sakic,1969-07-07,Burnaby,CAN,British Columbia,1969,7
8452221,Mark,Vermette,1967-10-03,Cochenour,CAN,Ontario,1967,10
8448255,Iiro,Jarvi,1965-03-23,Helsinki,FIN,NA,1965,3
8451570,Greg,Smyth,1966-04-23,Oakville,CAN,Ontario,1966,4
8449286,Bob,Mason,1961-04-22,International Falls,USA,Minnesota,1961,4
8446353,Lucien,DeBlois,1957-06-21,Joliette,CAN,Quebec,1957,6
8446432,Daniel,Dore,1970-04-09,Saint-Jerome,CAN,Quebec,1970,4
8448624,Guy,Lafleur,1951-09-20,Thurso,CAN,Quebec,1951,9
8448870,Claude,Loiselle,1963-05-29,Ottawa,CAN,Ontario,1963,5
8449698,Stephane,Morin,1969-03-27,Montréal,CAN,Quebec,1969,3
8451014,Jean-Marc,Routhier,1968-02-02,Quebec City,CAN,Quebec,1968,2
8451117,Everett,Sanipass,1968-02-13,Big Cove,CAN,New Brunswick,1968,2
8451297,Jaroslav,Sevcik,1965-05-15,Brno,CZE,NA,1965,5
8451293,Brent,Severyn,1966-02-22,Vegreville,CAN,Alberta,1966,2
8452226,Dan,Vincelette,1967-08-01,Verdun,CAN,Quebec,1967,8
8445204,Jamie,Baker,1968-03-22,Toronto,CAN,Ontario,1968,3
8446062,Joe,Cirella,1963-05-09,Hamilton,CAN,Ontario,1963,5
8446475,Mario,Doyon,1968-08-27,Quebec City,CAN,Quebec,1968,8
8446873,Bryan,Fogarty,1969-06-11,Brantford,CAN,Ontario,1969,6
8450348,Michel,Petit,1964-02-12,St. Malo,CAN,Quebec,1964,2
8452516,Craig,Wolanin,1967-07-27,Grosse Pointe,USA,Michigan,1967,7
8446831,Stephane,Fiset,1970-06-17,Montréal,CAN,Quebec,1970,6
8447291,Scott,Gordon,1963-02-06,South Easton,USA,Massachusetts,1963,2
8449779,Sergei,Mylnikov,1958-10-06,Chelyabinsk,RUS,NA,1958,10
8451859,John,Tanner,1971-03-17,Cambridge,CAN,Ontario,1971,3
8445202,Jamie,Baker,1966-08-31,Ottawa,CAN,Ontario,1966,8
8448674,Claude,Lapointe,1968-10-11,Lachine,CAN,Quebec,1968,10
8457185,Bruce,Major,1967-01-03,Vernon,CAN,British Columbia,1967,1
8449401,Michael,Mcneil,1966-07-22,Winona,USA,Minnesota,1966,7
8449895,Owen,Nolan,1972-02-12,Belfast,GBR,NA,1972,2
8450267,Scott,Pearson,1969-12-19,Cornwall,CAN,Ontario,1969,12
8450650,Herb,Raglan,1967-08-05,Peterborough,CAN,Ontario,1967,8
8450889,Serge,Roberge,1965-03-31,Les Saules,CAN,Quebec,1965,3
8451774,Mats,Sundin,1971-02-13,Bromma,SWE,NA,1971,2
8452019,Tony,Twist,1968-05-09,Prince George,CAN,British Columbia,1968,5
8452159,Wayne,Van Dorp,1961-05-19,Burnaby,CAN,British Columbia,1961,5
8444957,Shawn,Anderson,1968-02-07,Montréal,CAN,Quebec,1968,2
8447363,Alexei,Gusarov,1964-07-08,Moscow,RUS,NA,1964,7
8456956,Dan,Lambert,1970-01-12,St. Boniface,CAN,Manitoba,1970,1
8446089,Jacques,Cloutier,1960-01-03,Noranda,CAN,Quebec,1960,1
8446017,Gino,Cavallini,1962-11-24,Toronto,CAN,Ontario,1962,11
8455838,Stephane,Charbonneau,1970-06-27,Ste-Adele,CAN,Quebec,1970,6
8456770,Valeri,Kamensky,1966-04-18,Voskresensk,RUS,NA,1966,4
8448534,John,Kordic,1965-03-22,Edmonton,CAN,Alberta,1965,3
8450200,Greg,Paslawski,1961-08-25,Kindersley,CAN,Saskatchewan,1961,8
8458534,Martin,Rucinsky,1971-03-11,Most,CZE,NA,1971,3
8451917,John,Tonelli,1957-03-23,Hamilton,CAN,Ontario,1957,3
8456283,Adam,Foote,1971-07-10,Toronto,CAN,Ontario,1971,7
8458582,Dave,Karpa,1971-05-07,Regina,CAN,Saskatchewan,1971,5
8456852,Jon,Klemm,1970-01-08,Cranbrook,CAN,British Columbia,1970,1
8449136,Dave,Marcinyshyn,1967-02-04,Edmonton,CAN,Alberta,1967,2
8457901,Andrew,Rymsha,1968-12-10,St. Catharines,CAN,Ontario,1968,12
8451840,Mikhail,Tatarinov,1966-07-16,Irkutsk,RUS,NA,1966,7
8455447,Niklas,Andersson,1971-05-20,Kungalv,SWE,NA,1971,5
8448118,Tim,Hunter,1960-09-10,Calgary,CAN,Alberta,1960,9
8456882,Andrei,Kovalenko,1970-06-07,Balakovo,RUS,NA,1970,6
8450817,Mike,Ricci,1971-10-27,Scarborough,CAN,Ontario,1971,10
8458031,Chris,Simon,1972-01-30,Wawa,CAN,Ontario,1972,1
8446494,Steve,Duchesne,1965-06-30,Sept-Iles,CAN,Quebec,1965,6
8456202,Leonard,Esau,1968-03-16,Meadow Lake,CAN,Saskatchewan,1968,3
8448048,Kerry,Huffman,1968-01-03,Peterborough,CAN,Ontario,1968,1
8447775,Ron,Hextall,1964-05-03,Brandon,CAN,Manitoba,1964,5
8445281,Bob,Bassen,1965-05-06,Calgary,CAN,Alberta,1965,5
8458538,Rene,Corbet,1973-06-25,Victoriaville,CAN,Quebec,1973,6
8456306,Iain,Fraser,1969-08-10,Scarborough,CAN,Ontario,1969,8
8447091,Martin,Gelinas,1970-06-05,Shawinigan,CAN,Quebec,1970,6
8457069,Chris,Lindberg,1967-04-16,Fort Frances,CAN,Ontario,1967,4
8457533,Dwayne,Norris,1970-01-08,St. Johns,CAN,Newfoundland and Labrador,1970,1
8451152,Reginald,Savage,1970-05-01,Montréal,CAN,Quebec,1970,5
8459060,Paxton,Schulte,1972-07-16,Onoway,CAN,Alberta,1972,7
8451793,Ron,Sutter,1963-12-02,Viking,CAN,Alberta,1963,12
8445803,Garth,Butcher,1963-01-08,Regina,CAN,Saskatchewan,1963,1
8446177,Alain,Cote,1967-04-14,Montmagny,CAN,Quebec,1967,4
8456669,Mike,Hurlbut,1966-10-07,Massena,USA,New York,1966,10
8457312,Mike,Mckee,1969-06-18,Toronto,CAN,Ontario,1969,6
8457384,Aaron,Miller,1971-08-11,Buffalo,USA,New York,1971,8
8458373,Brad,Werenka,1969-02-12,Two Hills,CAN,Alberta,1969,2
8458075,Garth,Snow,1969-07-28,Wrentham,USA,Massachusetts,1969,7
8459432,Jocelyn,Thibault,1975-01-12,Montréal,CAN,Quebec,1975,1
8446085,Wendel,Clark,1966-10-25,Kelvington,CAN,Saskatchewan,1966,10
8459436,Adam,Deadmarsh,1975-05-10,Trail,CAN,British Columbia,1975,5
8458520,Peter,Forsberg,1973-07-20,Ornskoldsvik,SWE,NA,1973,7
8456647,Bill,Huard,1967-06-24,Welland,CAN,Ontario,1967,6
8458805,Janne,Laukkanen,1970-03-19,Lahti,FIN,NA,1970,3
8448770,Sylvain,Lefebvre,1967-10-14,Richmond,CAN,Quebec,1967,10
8445454,John,Bethel,1957-01-15,Montréal,CAN,Quebec,1957,1
8446079,Dave,Christian,1959-05-12,Warroad,USA,Minnesota,1959,5
8446293,Pat,Daley,1959-03-27,Marville,FRA,NA,1959,3
8446420,Wayne,Dillon,1955-05-25,Toronto,CAN,Ontario,1955,5
8447365,Hilliard,Graves,1950-10-18,St. John,CAN,New Brunswick,1950,10
8447419,Bobby,Guindon,1950-11-19,Labelle,CAN,Quebec,1950,11
8447950,Larry,Hopkins,1954-03-17,Oshawa,CAN,Ontario,1954,3
8448019,Dave,Hoyda,1957-05-20,Edmonton,CAN,Alberta,1957,5
8448804,Bill,Lesuk,1946-11-01,Moose Jaw,CAN,Saskatchewan,1946,11
8448858,Willy,Lindstrom,1951-05-05,Grums,SWE,NA,1951,5
8448912,Morris,Lukowich,1956-06-01,Speers,CAN,Saskatchewan,1956,6
8449190,Peter,Marsh,1956-12-21,Halifax,CAN,Nova Scotia,1956,12
8447826,Gord,McTavish,1954-06-03,Guelph,CAN,Ontario,1954,6
8449650,Lyle,Moffatt,1948-03-19,Calgary,CAN,Alberta,1948,3
8450843,Bill,Riley,1950-09-20,Amherst,CAN,Nova Scotia,1950,9
8450849,Gerry,Rioux,1959-02-17,Iroquois Falls,CAN,Ontario,1959,2
8451629,Lorne,Stamler,1951-08-09,Winnipeg,CAN,Manitoba,1951,8
8451781,Peter,Sullivan,1951-07-25,Toronto,CAN,Ontario,1951,7
8451920,Glenn,Tomalty,1954-07-23,Lachute,CAN,Quebec,1954,7
8452495,Ron,Wilson,1956-05-13,Toronto,CAN,Ontario,1956,5
8444923,Mike,Amodeo,1952-06-22,Toronto,CAN,Ontario,1952,6
8445877,Al,Cameron,1955-10-21,Edmonton,CAN,Alberta,1955,10
8445900,Scott,Campbell,1957-06-22,Toronto,CAN,Ontario,1957,6
8446168,Ross,Cory,1957-02-04,Calgary,CAN,Alberta,1957,2
8448959,Donald,MacIver,1955-05-03,Montréal,CAN,Quebec,1955,5
8449555,Barry,Melrose,1956-07-15,Kelvington,CAN,Saskatchewan,1956,7
8449927,Craig,Norwich,1955-12-15,Edina,USA,Minnesota,1955,12
8451388,Lars,Sjoberg,1944-04-05,Falun,SWE,NA,1944,4
8451529,Gord,Smith,1949-11-17,Perth,CAN,Ontario,1949,11
8447483,Pierre,Hamel,1952-09-16,Montréal,CAN,Quebec,1952,9
8445353,Sandy,Beadle,1960-07-12,Regina,CAN,Saskatchewan,1960,7
8445643,Rick,Bowness,1955-01-25,Moncton,CAN,New Brunswick,1955,1
8446048,Dave,Chartier,1961-02-15,St. Lazare,CAN,Manitoba,1961,2
8446498,Rick,Dudley,1949-01-31,Toronto,CAN,Ontario,1949,1
8446544,Murray,Eaves,1960-05-10,Calgary,CAN,Alberta,1960,5
8447115,Danny,Geoffrion,1958-01-24,Montréal,CAN,Quebec,1958,1
8448743,Doug,Lecuyer,1958-03-10,Wainwright,CAN,Alberta,1958,3
8451691,Anders,Steen,1955-04-28,Nykoping,SWE,NA,1955,4
8445520,Tom,Bladon,1952-12-29,Edmonton,CAN,Alberta,1952,12
8448876,Barry,Long,1949-01-31,Brantford,CAN,Ontario,1949,1
8449731,Richard,Mulhern,1955-03-01,Edmonton,CAN,Alberta,1955,3
8450465,Mark,Plantery,1959-05-14,St. Catharines,CAN,Ontario,1959,5
8451621,Don,Spring,1959-06-16,Maracaibo,VEN,NA,1959,6
8452419,William,Whelton,1959-08-28,Everett,USA,Massachusetts,1959,8
8448861,Ronald,Loustel,1962-03-07,Gilbert Plains,CAN,Manitoba,1962,3
8445088,Scott,Arniel,1962-09-17,Cornwall,CAN,Ontario,1962,9
8447685,Dale,Hawerchuk,1963-04-04,Toronto,CAN,Ontario,1963,4
8448860,Bengt,Lundholm,1955-08-04,Falun,SWE,NA,1955,8
8448981,Paul,Maclean,1958-03-09,Grostenquin,FRA,NA,1958,3
8451697,Thomas,Steen,1960-06-08,Grums,SWE,NA,1960,6
8451150,Serge,Savard,1946-01-22,Montréal,CAN,Quebec,1946,1
8452347,Tim,Watters,1959-07-25,Kamloops,CAN,British Columbia,1959,7
8451595,Doug,Soetaert,1955-04-21,Edmonton,CAN,Alberta,1955,4
8445603,Laurie,Boschman,1960-06-04,Major,CAN,Saskatchewan,1960,6
8445808,Jerry,Butler,1951-02-27,Sarnia,CAN,Ontario,1951,2
8449742,Brian,Mullen,1962-03-16,New York City,USA,New York,1962,3
8445901,Wade,Campbell,1961-01-02,Peace River,CAN,Alberta,1961,1
8448577,Jim,Kyte,1964-03-21,Ottawa,CAN,Ontario,1964,3
8447161,John,Gibson,1959-07-02,St. Catharines,CAN,Ontario,1959,7
8448688,Mike,Lauen,1961-02-09,Marinette,USA,Wisconsin,1961,2
8449326,Andrew,Mcbain,1965-02-18,Toronto,CAN,Ontario,1965,2
8445938,Randy,Carlyle,1956-04-19,Sudbury,CAN,Ontario,1956,4
8451257,Jyrki,Seppa,1961-11-14,Tampere,FIN,NA,1961,11
8445457,Marc,Behrend,1961-01-11,Madison,USA,Wisconsin,1961,1
8449884,Jim,Nill,1958-04-11,Hanna,CAN,Alberta,1958,4
8450497,Paul,Pooley,1960-08-02,Exeter,CAN,Ontario,1960,8
8451992,Perry,Turnbull,1959-03-09,Bentley,CAN,Alberta,1959,3
8446626,Dave,Ellett,1964-03-30,Cleveland,USA,Ohio,1964,3
8449458,Dan,Mcfall,1963-04-08,Kenmore,USA,New York,1963,4
8447940,Mark,Holden,1957-06-12,Weymouth,USA,Massachusetts,1957,6
8446468,Peter,Douris,1966-02-19,Toronto,CAN,Ontario,1966,2
8449540,Anssi,Melametsa,1961-06-21,Jyväskylä,FIN,NA,1961,6
8451361,Dave,Silk,1958-01-01,Scituate,USA,Massachusetts,1958,1
8451729,Ryan,Stewart,1967-06-01,Kelowna,CAN,British Columbia,1967,6
8446516,Iain,Duncan,1963-08-04,Weston,CAN,Ontario,1963,8
8446682,Craig,Endean,1968-04-13,Kamloops,CAN,British Columbia,1968,4
8447485,Gilles,Hamel,1960-03-18,Asbestos,CAN,Quebec,1960,3
8448253,Hannu,Jarvenpaa,1963-05-19,Ii,FIN,NA,1963,5
8448366,Brad,Jones,1965-06-26,Sterling Heights,USA,Michigan,1965,6
8451008,Steve,Rooney,1962-06-28,Canton,USA,Massachusetts,1962,6
8449971,Fredrik,Olausson,1966-10-05,Dadesjo,SWE,NA,1966,10
8450311,Steve,Penney,1961-02-02,Ste-Foy,CAN,Quebec,1961,2
8450727,Eldon,Reddick,1964-10-06,Halifax,CAN,Nova Scotia,1964,10
8446676,Pat,Elynuik,1967-10-30,Foam Lake,CAN,Saskatchewan,1967,10
8451981,Alfie,Turcotte,1965-01-05,Gary,USA,Indiana,1965,1
8446867,Todd,Flichel,1964-09-14,Osgoode,CAN,Ontario,1964,9
8447292,Guy,Gosselin,1964-06-06,Rochester,USA,Minnesota,1964,6
8451239,Dwight,Schofield,1956-03-25,Waltham,USA,Massachusetts,1956,3
8445654,Darren,Boyko,1964-01-16,Winnipeg,CAN,Manitoba,1964,1
8448053,Brent,Hughes,1966-04-05,New Westminster,CAN,British Columbia,1966,4
8448116,Dave,Hunter,1958-01-01,Petrolia,CAN,Ontario,1958,1
8448381,Anthony,Joseph,1969-03-01,Cornwall,CAN,Ontario,1969,3
8448551,Markku,Kyllonen,1962-02-02,Joensuu,FIN,NA,1962,2
8448678,Guy,Larose,1967-07-31,Hull,CAN,Quebec,1967,7
8448758,Moe,Lemay,1962-02-18,Saskatoon,CAN,Saskatchewan,1962,2
8447756,Matthew,Block,1966-05-16,Whittier,USA,California,1966,5
8446852,Steven,Fletcher,1962-03-31,Montréal,CAN,Quebec,1962,3
8449924,Teppo,Numminen,1968-07-03,Tampere,FIN,NA,1968,7
8446052,Alain,Chevrier,1961-04-23,Cornwall,CAN,Ontario,1961,4
8446480,Tom,Draper,1966-11-20,Montréal,CAN,Quebec,1966,11
8446719,Bob,Essensa,1965-01-14,Toronto,CAN,Ontario,1965,1
8446127,Danton,Cole,1967-01-10,Pontiac,USA,Michigan,1967,1
8446735,Doug,Evans,1963-06-02,Peterborough,CAN,Ontario,1963,6
8449488,Dave,Mcllwain,1967-06-09,Seaforth,CAN,Ontario,1967,6
8449487,Brian,McReynolds,1965-01-05,Penetanguishene,CAN,Ontario,1965,1
8451828,Phil,Sykes,1959-03-18,Pouce Coupe,CAN,British Columbia,1959,3
8446243,Shawn,Cronin,1963-08-20,Joliet,USA,Illinois,1963,8
8445382,Stephane,Beauregard,1968-01-10,Cowansville,CAN,Quebec,1968,1
8455659,Luciano,Borsato,1966-01-07,Richmond Hill,CAN,Ontario,1966,1
8446485,Kris,Draper,1971-05-24,Toronto,CAN,Ontario,1971,5
8446508,Craig,Duncanson,1967-03-17,Sudbury,CAN,Ontario,1967,3
8446705,Bryan,Erickson,1960-03-07,Roseau,USA,Minnesota,1960,3
8448481,Sergei,Kharin,1963-02-20,Odintsovo,RUS,NA,1963,2
8449973,Eddie,Olczyk,1966-08-16,Chicago,USA,Illinois,1966,8
8450073,Mark,Osborne,1961-08-13,Toronto,CAN,Ontario,1961,8
8452377,Simon,Wheeldon,1966-08-30,Vancouver,CAN,British Columbia,1966,8
8447989,Phil,Housley,1964-03-09,St. Paul,USA,Minnesota,1964,3
8450486,Rudy,Poeschek,1966-09-29,Kamloops,CAN,British Columbia,1966,9
8455521,Stu,Barnes,1970-12-25,Spruce Grove,CAN,Alberta,1970,12
8455879,Jason,Cirone,1971-02-21,Toronto,CAN,Ontario,1971,2
8456019,Evgeny,Davydov,1967-05-27,Chelyabinsk,RUS,NA,1967,5
8447673,Mike,Hartman,1967-02-07,Detroit,USA,Michigan,1967,2
8448374,Bob,Joyce,1966-07-11,St. John,CAN,New Brunswick,1966,7
8448765,John,Leblanc,1964-01-21,Campbellton,CAN,New Brunswick,1964,1
8449761,Rob,Murray,1967-04-04,Toronto,CAN,Ontario,1967,4
8449773,Troy,Murray,1962-07-31,Calgary,CAN,Alberta,1962,7
8457847,Russ,Romaniuk,1970-06-09,Winnipeg,CAN,Manitoba,1970,6
8451334,Darrin,Shannon,1969-12-08,Barrie,CAN,Ontario,1969,12
8451429,Petri,Skriko,1962-03-13,Lappeenranta,FIN,NA,1962,3
8448449,Dean,Kennedy,1963-01-18,Redvers,CAN,Saskatchewan,1963,1
8448633,Mike,Lalor,1963-03-08,Buffalo,USA,New York,1963,3
8450260,Kent,Paynter,1965-04-27,Summerside,CAN,Prince Edward Island,1965,4
8458715,Igor,Ulanov,1969-10-01,Krasnokamsk,RUS,NA,1969,10
8457559,Michael,O'Neill,1967-11-03,LaSalle,CAN,Quebec,1967,11
8445683,Andy,Brickley,1961-08-09,Melrose,USA,Massachusetts,1961,8
8446454,Tie,Domi,1969-11-01,Windsor,CAN,Ontario,1969,11
8446487,John,Druce,1966-02-23,Peterborough,CAN,Ontario,1966,2
8448467,Alan,Kerr,1964-03-28,Hazelton,CAN,British Columbia,1964,3
8448487,Kris,King,1966-02-18,Bracebridge,CAN,Ontario,1966,2
8457061,Scott,Levins,1970-01-30,Spokane,USA,Washington,1970,1
8457981,Teemu,Selanne,1970-07-03,Helsinki,FIN,NA,1970,7
8458487,Alexei,Zhamnov,1970-10-01,Moscow,RUS,NA,1970,10
8458953,Sergei,Bautin,1967-03-11,Rogachev,RUS,NA,1967,3
8456153,Dallas,Eakins,1967-01-20,Dade City,USA,Florida,1967,1
8459359,Anatoli,Fedotov,1966-05-11,Saratov,RUS,NA,1966,5
8448014,Jim,Hrivnak,1968-05-28,Montréal,CAN,Quebec,1968,5
8456106,Dallas,Drake,1969-02-04,Trail,CAN,British Columbia,1969,2
8446832,Craig,Fisher,1970-06-30,Oshawa,CAN,Ontario,1970,6
8459568,Michal,Grosek,1975-06-01,Vyskov,CZE,NA,1975,6
8458613,Yan,Kaminsky,1971-07-28,Penza,RUS,NA,1971,7
8449354,Kevin,McClelland,1962-07-04,Oshawa,CAN,Ontario,1962,7
8458234,David,Tomlinson,1968-05-08,North Vancouver,CAN,British Columbia,1968,5
8458321,Harije,Vitolinish,1968-04-30,Riga,LVA,NA,1968,4
8452571,Paul,Ysebaert,1966-05-15,Corunna,CAN,Ontario,1966,5
8455629,Arto,Blomsten,1965-03-16,Vaasa,FIN,NA,1965,3
8449123,Dave,Manson,1967-01-27,Prince Albert,CAN,Saskatchewan,1967,1
8449328,Wayne,Mcbean,1969-02-21,Calgary,CAN,Alberta,1969,2
8458919,Oleg,Mikulchik,1964-06-27,Moscow,RUS,NA,1964,6
8458963,Boris,Mironov,1972-03-21,Moscow,RUS,NA,1972,3
8450620,Stephane,Quintal,1968-10-22,Boucherville,CAN,Quebec,1968,10
8459020,Mark,Visheau,1973-06-27,Burlington,CAN,Ontario,1973,6
8446082,Tim,Cheveldae,1968-02-15,Melville,CAN,Saskatchewan,1968,2
8456156,Mike,Eastwood,1967-07-01,Ottawa,CAN,Ontario,1967,7
8460550,Tavis,Hansen,1975-06-17,Prince Albert,CAN,Saskatchewan,1975,6
8458974,Igor,Korolev,1970-09-06,Moscow,RUS,NA,1970,9
8457228,Craig,Martin,1971-01-21,Amherst,CAN,Nova Scotia,1971,1
8445655,Greg,Brown,1968-03-07,Hartford,USA,Connecticut,1968,3
8458212,Brent,Thompson,1971-01-09,Calgary,CAN,Alberta,1971,1
8459140,Nikolai,Khabibulin,1973-01-13,Sverdlovsk,RUS,NA,1973,1
8455850,Denis,Chasse,1970-02-07,Montréal,CAN,Quebec,1970,2
8462038,Shane,Doan,1976-10-10,Halkirk,CAN,Alberta,1976,10
8459518,Ravil,Gusmanov,1972-06-25,Naberezhnye Chelny,RUS,NA,1972,6
8448222,Craig,Janney,1967-09-26,Hartford,USA,Connecticut,1967,9
8462035,Chad,Kilger,1976-11-27,Cornwall,CAN,Ontario,1976,11
8460596,Craig,Mills,1976-08-27,Toronto,CAN,Ontario,1976,8
8457849,Ed,Ronan,1968-03-21,Quincy,USA,Massachusetts,1968,3
8462063,Jason,Doig,1977-01-29,Montréal,CAN,Quebec,1977,1
8446826,Jeff,Finley,1967-04-14,Edmonton,CAN,Alberta,1967,4
8457193,Stewart,Malgunas,1970-04-21,Prince George,CAN,British Columbia,1970,4
8449749,Craig,Muni,1962-07-19,Toronto,CAN,Ontario,1962,7
8460521,Deron,Quint,1976-03-12,Durham,USA,New Hampshire,1976,3
8460493,Oleg,Tverdovsky,1976-05-18,Donetsk,UKR,NA,1976,5
8457866,Dominic,Roussel,1970-02-22,Hull,CAN,Quebec,1970,2
8444999,Ron,Andruff,1953-07-10,Port Alberni,CAN,British Columbia,1953,7
8445309,Don,Cairns,1955-10-08,Calgary,CAN,Alberta,1955,10
8446253,Gary,Croteau,1946-06-20,Sudbury,CAN,Ontario,1946,6
8446349,Barry,Dean,1955-02-26,Maple Creek,CAN,Saskatchewan,1955,2
8446371,Ron,Delorme,1955-09-03,Cochin,CAN,Saskatchewan,1955,9
8446378,Guy,Delparte,1949-08-30,Prince Albert,CAN,Saskatchewan,1949,8
8445964,Denis,Dupere,1948-06-21,Jonquiere,CAN,Quebec,1948,6
8447047,Paul,Gardner,1956-03-05,Fort Erie,CAN,Ontario,1956,3
8446653,Danny,Gruen,1952-06-26,Thunder Bay,CAN,Ontario,1952,6
8446944,Dave,Hudson,1949-12-28,St. Thomas,CAN,Ontario,1949,12
8448031,Simon,Nolet,1941-11-23,St-Odilon,CAN,Quebec,1941,11
8450631,Nelson,Pyatt,1953-09-09,Port Arthur,CAN,Ontario,1953,9
8448353,Phil,Roberto,1949-01-01,Niagara Falls,CAN,Ontario,1949,1
8448460,Randy,Rota,1950-08-16,Creston,CAN,British Columbia,1950,8
8448999,Sean,Shanahan,1951-02-08,Toronto,CAN,Ontario,1951,2
8451403,Larry,Skinner,1956-04-21,Vancouver,CAN,British Columbia,1956,4
8445893,Colin,Campbell,1953-01-28,Toronto,CAN,Ontario,1953,1
8445965,Steve,Durbano,1951-12-12,Toronto,CAN,Ontario,1951,12
8446593,Tom,Edur,1954-11-18,Toronto,CAN,Ontario,1954,11
8447106,Larry,Johnston,1943-07-20,Kitchener,CAN,Ontario,1943,7
8448498,Mike,Kitchen,1956-02-01,Newmarket,CAN,Ontario,1956,2
8447373,Bryan,Lefley,1948-10-18,Grosse Isle,CAN,Manitoba,1948,10
8448760,Roger,Lemelin,1954-02-06,Iroquois Falls,CAN,Ontario,1954,2
8448190,Tracy,Pratt,1943-03-08,New York City,USA,New York,1943,3
8446794,Doug,Favell,1945-04-05,St. Catharines,CAN,Ontario,1945,4
8449491,Bill,McKenzie,1949-03-12,St. Thomas,CAN,Ontario,1949,3
8444908,Fred,Ahern Jr,1952-02-12,Boston,USA,Massachusetts,1952,2
8448283,Rick,Jodzio,1954-06-03,Edmonton,CAN,Alberta,1954,6
8448501,Ralph,Klassen,1955-09-15,Humboldt,CAN,Saskatchewan,1955,9
8449813,Bob,Neely,1953-11-09,Sarnia,CAN,Ontario,1953,11
