accident_id,accident_type,datetime,county,municipality,species,lat,long,sex,juvenile,outcome
222084,Road,2024-11-13T07:10:00Z,Dalarna County,Mora,Roe deer,60.94874,14.47728,Female,No,Died at the scene
221528,Road,2024-11-13T07:13:00Z,Jönköping County,Eksjö,Roe deer,57.63741,15.14493,Male,Yes,Died at the scene
221629,Road,2024-11-13T07:14:00Z,Kalmar County,Torsås,Roe deer,56.42528,15.85654,Female,No,Died at the scene
221281,Railway,2024-11-13T07:15:00Z,Blekinge County,Karlshamn,Wild boar,56.17705,14.80158,Unknown,Unknown,Died at the scene
221337,Road,2024-11-13T07:15:00Z,Uppsala County,Uppsala,Roe deer,59.85334,17.59065,Female,No,Euthanised
221396,Road,2024-11-13T07:15:00Z,Skåne County,Örkelljunga,Roe deer,56.30011,13.38745,Male,No,Not found
221269,Road,2024-11-13T07:16:00Z,Stockholm County,Norrtälje,Roe deer,59.73616,18.45245,Male,Yes,Died at the scene
221319,Road,2024-11-13T07:16:00Z,Kalmar County,Västervik,Roe deer,57.72286,16.47351,Female,No,Found dead
222568,Road,2024-11-13T07:16:00Z,Örebro County,Karlskoga,Roe deer,59.3421,14.5069,Unknown,Unknown,Assessed uninjured
221293,Road,2024-11-13T07:19:00Z,Västmanland County,Skinnskatteberg,Roe deer,59.83482,15.83771,Female,No,Died at the scene
222162,Road,2024-11-13T07:20:00Z,Västra Götaland County,Strömstad,Roe deer,58.90138,11.18808,Female,No,Euthanised
225399,Road,2024-11-13T07:20:00Z,Skåne County,Osby,Roe deer,56.40724,14.11532,Female,No,Died at the scene
223686,Road,2024-11-13T07:23:00Z,Kalmar County,Hultsfred,Wild boar,57.26128,15.6836,Female,Yes,Euthanised
221289,Road,2024-11-13T07:24:00Z,Skåne County,Staffanstorp,Roe deer,55.67172,13.24059,Male,No,Assessed uninjured
221705,Road,2024-11-13T07:28:00Z,Örebro County,Örebro,Roe deer,59.37945,15.24375,Female,Yes,Euthanised
221283,Road,2024-11-13T07:30:00Z,Dalarna County,Malung-Sälen,Roe deer,60.71604,13.60969,Male,Yes,Died at the scene
221285,Road,2024-11-13T07:30:00Z,Blekinge County,Karlshamn,Roe deer,56.19213,14.7396,Male,No,Died at the scene
221423,Road,2024-11-13T07:30:00Z,Norrbotten County,Boden,Roe deer,65.76998,21.70549,Female,Yes,Died at the scene
221479,Road,2024-11-13T07:30:00Z,Kronoberg County,Växjö,Roe deer,57.0178,14.68661,Female,No,Died at the scene
221590,Road,2024-11-13T07:30:00Z,Västernorrland County,Kramfors,Roe deer,62.95142,18.37195,Male,Yes,Euthanised
221671,Road,2024-11-13T07:30:00Z,Uppsala County,Uppsala,Red deer,60.01118,17.29294,Male,Yes,Found dead
222729,Road,2024-11-13T07:32:00Z,Gotland County,Gotland,Roe deer,57.56307,18.27203,Unknown,Unknown,Assessed uninjured
221434,Road,2024-11-13T07:34:00Z,Västra Götaland County,Tranemo,Roe deer,57.5558,13.40141,Male,No,Euthanised
221554,Road,2024-11-13T07:36:00Z,Västra Götaland County,Tranemo,Wild boar,57.39385,13.46745,Male,No,Died at the scene
222200,Road,2024-11-13T07:38:00Z,Blekinge County,Karlskrona,Roe deer,56.27642,15.6214,Unknown,Unknown,Assessed uninjured
222942,Road,2024-11-13T07:41:00Z,Västra Götaland County,Töreboda,Moose,58.75219,14.17049,Unknown,No,Assessed uninjured
221439,Road,2024-11-13T07:43:00Z,Västra Götaland County,Tanum,Roe deer,58.79958,11.36646,Female,Yes,Died at the scene
221271,Road,2024-11-13T07:45:00Z,Västra Götaland County,Ulricehamn,Roe deer,57.74382,13.5355,Female,Yes,Died at the scene
221744,Road,2024-11-13T07:45:00Z,Skåne County,Ängelholm,Fallow deer,56.21578,13.03517,Unknown,Unknown,Assessed uninjured
221373,Road,2024-11-13T07:46:00Z,Halland County,Halmstad,Roe deer,56.6858,12.77592,Female,No,Died at the scene
221357,Road,2024-11-13T07:48:00Z,Skåne County,Kristianstad,Roe deer,56.07081,14.36141,Unknown,Unknown,Not found
221292,Road,2024-11-13T07:50:00Z,Stockholm County,Ekerö,Roe deer,59.39095,17.573,Unknown,No,Assessed uninjured
223089,Road,2024-11-13T07:50:00Z,Västra Götaland County,Ale,Fallow deer,58.04335,12.28268,Female,Yes,Died at the scene
221426,Road,2024-11-13T07:55:00Z,Stockholm County,Norrtälje,Roe deer,59.63381,18.68077,Male,No,Died at the scene
221268,Road,2024-11-13T07:57:00Z,Blekinge County,Karlshamn,Roe deer,56.27226,14.75282,Male,No,Euthanised
221431,Road,2024-11-13T07:57:00Z,Västra Götaland County,Vara,Roe deer,58.23876,13.27056,Unknown,Unknown,Not found
221656,Road,2024-11-13T07:58:00Z,Västra Götaland County,Munkedal,Roe deer,58.44966,11.63619,Unknown,Unknown,Died at the scene
221240,Road,2024-11-13T07:59:00Z,Dalarna County,Leksand,Roe deer,60.67716,15.08483,Female,No,Found dead
221243,Road,2024-11-13T07:59:00Z,Dalarna County,Leksand,Roe deer,60.67759,15.08439,Male,Yes,Found dead
221733,Road,2024-11-13T08:00:00Z,Västra Götaland County,Hjo,Roe deer,58.32426,14.26317,Male,No,Died at the scene
222323,Road,2024-11-13T08:00:00Z,Kronoberg County,Ljungby,Roe deer,56.78705,13.57184,Female,Yes,Died at the scene
221320,Road,2024-11-13T08:02:00Z,Kalmar County,Västervik,Fallow deer,57.76629,16.56457,Female,No,Assessed uninjured
221478,Road,2024-11-13T08:07:00Z,Dalarna County,Smedjebacken,Roe deer,60.15508,15.43161,Unknown,Unknown,Not found
221295,Road,2024-11-13T08:10:00Z,Värmland County,Torsby,Roe deer,60.26379,12.77865,Male,No,Euthanised
222152,Road,2024-11-13T08:10:00Z,Örebro County,Karlskoga,Roe deer,59.35345,14.51211,Female,Yes,Died at the scene
222171,Road,2024-11-13T08:15:00Z,Stockholm County,Norrtälje,Moose,59.74728,18.73539,Unknown,No,Assessed uninjured
222879,Road,2024-11-13T08:19:00Z,Västerbotten County,Umeå,Otter,63.6311,19.88211,Unknown,Unknown,Died at the scene
221713,Road,2024-11-13T08:23:00Z,Västra Götaland County,Dals Ed,Roe deer,58.88687,11.91265,Unknown,Unknown,Assessed uninjured
221338,Road,2024-11-13T08:26:00Z,Uppsala County,Knivsta,Roe deer,59.73182,17.80494,Unknown,Unknown,Assessed uninjured
221407,Road,2024-11-13T08:27:00Z,Stockholm County,Nacka,Roe deer,59.25138,18.20007,Unknown,Unknown,Assessed uninjured
221530,Railway,2024-11-13T08:28:00Z,Västra Götaland County,Tranemo,Roe deer,57.6217,13.19952,Female,Yes,Died at the scene
221530,Railway,2024-11-13T08:28:00Z,Västra Götaland County,Tranemo,Roe deer,57.6217,13.19952,Female,No,Died at the scene
221324,Road,2024-11-13T08:30:00Z,Skåne County,Sjöbo,Roe deer,55.58848,13.78575,Unknown,Unknown,Not found
221339,Road,2024-11-13T08:30:00Z,Södermanland County,Flen,Wild boar,59.00303,16.84669,Unknown,Yes,Assessed uninjured
221405,Road,2024-11-13T08:30:00Z,Gävleborg County,Bollnäs,Roe deer,61.2893,16.5077,Male,No,Died at the scene
225656,Road,2024-11-13T08:40:00Z,Örebro County,Karlskoga,Roe deer,59.31576,14.33183,Unknown,Unknown,Died at the scene
221531,Road,2024-11-13T08:44:00Z,Jönköping County,Eksjö,Wild boar,57.64495,15.0612,Male,No,Died at the scene
221441,Road,2024-11-13T08:45:00Z,Södermanland County,Nyköping,Roe deer,58.69667,16.63423,Female,No,Euthanised
221414,Road,2024-11-13T08:49:00Z,Stockholm County,Nacka,Roe deer,59.31566,18.25414,Male,Yes,Died at the scene
221741,Road,2024-11-13T08:50:00Z,Jönköping County,Värnamo,Roe deer,57.01971,13.84706,Unknown,Unknown,Assessed uninjured
221288,Road,2024-11-13T08:55:00Z,Uppsala County,Tierp,Roe deer,60.4188,17.33283,Female,No,Died at the scene
221421,Road,2024-11-13T08:58:00Z,Västra Götaland County,Falköping,Roe deer,58.12648,13.37444,Female,Yes,Died at the scene
221589,Road,2024-11-13T08:59:00Z,Västra Götaland County,Lidköping,Roe deer,58.48771,13.1814,Female,No,Died at the scene
223088,Road,2024-11-13T09:13:00Z,Västra Götaland County,Ale,Roe deer,58.00845,12.34093,Female,No,Euthanised
221513,Road,2024-11-13T09:27:00Z,Jönköping County,Sävsjö,Roe deer,57.36631,14.43625,Unknown,Unknown,Died at the scene
221371,Road,2024-11-13T09:32:00Z,Örebro County,Örebro,Wild boar,59.37387,15.21881,Female,No,Euthanised
225996,Road,2024-11-13T09:40:00Z,Västmanland County,Sala,Roe deer,59.84642,16.53549,Male,No,Died at the scene
221471,Road,2024-11-13T09:46:00Z,Stockholm County,Stockholm,Roe deer,59.33871,17.89332,Female,No,"Assessed injured, not found"
221334,Road,2024-11-13T09:57:00Z,Värmland County,Arvika,Roe deer,59.66815,12.52322,Male,No,Euthanised
221377,Road,2024-11-13T10:00:00Z,Gotland County,Gotland,Roe deer,57.63436,18.54618,Unknown,Unknown,Not found
221775,Railway,2024-11-13T10:00:00Z,Blekinge County,Ronneby,Roe deer,56.22775,15.40164,Unknown,Unknown,Died at the scene
221447,Road,2024-11-13T10:09:00Z,Halland County,Varberg,Moose,57.14878,12.5968,Female,No,Found dead
226742,Road,2024-11-13T10:22:00Z,Västernorrland County,Sundsvall,Roe deer,62.2359,17.39676,Female,No,Died at the scene
227303,Road,2024-11-13T10:33:00Z,Skåne County,Hässleholm,Roe deer,56.07409,13.74456,Unknown,Unknown,Died at the scene
224322,Road,2024-11-13T10:39:00Z,Västra Götaland County,Grästorp,Roe deer,58.3344,12.65962,Female,Yes,Died at the scene
221332,Railway,2024-11-13T10:40:00Z,Stockholm County,Södertälje,Roe deer,59.05584,17.48808,Unknown,Unknown,Died at the scene
221375,Road,2024-11-13T10:45:00Z,Östergötland County,Linköping,Fallow deer,58.53159,15.56704,Female,No,Found dead
221390,Road,2024-11-13T11:00:00Z,Stockholm County,Huddinge,Roe deer,59.22757,17.9998,Unknown,Unknown,Not found
222529,Road,2024-11-13T11:00:00Z,Kalmar County,Oskarshamn,Fallow deer,57.29234,16.45826,Male,No,Died at the scene
221628,Railway,2024-11-13T11:01:00Z,Skåne County,Bjuv,Roe deer,56.09938,12.95138,Unknown,Unknown,Died at the scene
227716,Road,2024-11-13T11:36:00Z,Västra Götaland County,Härryda,Roe deer,57.65131,12.06668,Female,Yes,Euthanised
221440,Road,2024-11-13T11:45:00Z,Västra Götaland County,Tanum,Roe deer,58.72422,11.38412,Male,No,Died at the scene
222877,Road,2024-11-13T12:01:00Z,Värmland County,Sunne,Roe deer,59.71429,13.22817,Female,Yes,Died at the scene
221879,Railway,2024-11-13T12:30:00Z,Östergötland County,Motala,Roe deer,58.60704,15.09118,Unknown,Unknown,Died at the scene
222137,Road,2024-11-13T12:49:00Z,Västra Götaland County,Uddevalla,Roe deer,58.34694,11.72704,Female,Yes,Euthanised
221644,Road,2024-11-13T13:24:00Z,Kalmar County,Västervik,Fallow deer,57.69856,16.35851,Unknown,Unknown,Assessed uninjured
222768,Road,2024-11-13T14:21:00Z,Skåne County,Eslöv,Roe deer,55.76218,13.33342,Female,No,Died at the scene
221488,Road,2024-11-13T14:45:00Z,Gävleborg County,Söderhamn,Roe deer,61.17891,17.14876,Male,Yes,Assessed uninjured
221451,Road,2024-11-13T15:07:00Z,Västerbotten County,Umeå,Roe deer,63.87919,20.42282,Female,Yes,Euthanised
222860,Road,2024-11-13T15:29:00Z,Stockholm County,Norrtälje,Roe deer,59.41857,19.3035,Unknown,Unknown,Assessed uninjured
223870,Road,2024-11-13T15:40:00Z,Östergötland County,Motala,Roe deer,58.53381,15.35434,Male,No,Died at the scene
221507,Road,2024-11-13T15:50:00Z,Örebro County,Askersund,Moose,58.97976,14.89291,Female,No,Euthanised
221604,Road,2024-11-13T16:00:00Z,Västra Götaland County,Munkedal,Roe deer,58.42479,11.72452,Male,Yes,Euthanised
221459,Road,2024-11-13T16:15:00Z,Östergötland County,Motala,Fallow deer,58.58465,15.2055,Male,No,Not found
221480,Road,2024-11-13T16:20:00Z,Södermanland County,Flen,Fallow deer,59.07941,16.90775,Unknown,Unknown,"Assessed injured, not found"
221601,Road,2024-11-13T16:23:00Z,Värmland County,Säffle,Moose,59.1505,12.92624,Female,No,Euthanised
221430,Road,2024-11-13T16:25:00Z,Östergötland County,Motala,Roe deer,58.48018,15.25226,Female,No,Euthanised
221500,Road,2024-11-13T16:25:00Z,Värmland County,Kristinehamn,Roe deer,59.15653,14.17732,Male,Yes,Died at the scene
222930,Road,2024-11-13T16:29:00Z,Östergötland County,Finspång,Fallow deer,58.64037,15.81935,Male,No,Assessed uninjured
221458,Road,2024-11-13T16:30:00Z,Kronoberg County,Växjö,Wild boar,56.94297,14.84405,Unknown,Unknown,Not found
221464,Road,2024-11-13T16:30:00Z,Gotland County,Gotland,Roe deer,57.05719,18.29475,Unknown,Unknown,Assessed uninjured
221477,Road,2024-11-13T16:30:00Z,Södermanland County,Flen,Fallow deer,59.07955,16.90811,Unknown,Unknown,"Assessed injured, not found"
221664,Road,2024-11-13T16:30:00Z,Östergötland County,Linköping,Fallow deer,58.28098,15.73389,Male,No,Assessed uninjured
221751,Road,2024-11-13T16:30:00Z,Västra Götaland County,Tjörn,Roe deer,58.03484,11.57197,Unknown,Yes,Assessed uninjured
223724,Road,2024-11-13T16:30:00Z,Kalmar County,Kalmar,Fallow deer,56.70925,16.07774,Female,No,Found dead
221544,Road,2024-11-13T16:32:00Z,Dalarna County,Smedjebacken,Roe deer,60.07014,15.54637,Male,Yes,Euthanised
221620,Road,2024-11-13T16:40:00Z,Uppsala County,Uppsala,Roe deer,59.81582,17.61097,Male,No,Euthanised
225690,Road,2024-11-13T16:40:00Z,Jönköping County,Nässjö,Roe deer,57.79151,14.8768,Male,No,Died at the scene
223280,Road,2024-11-13T16:42:00Z,Södermanland County,Vingåker,Fallow deer,59.00343,15.89463,Unknown,Unknown,Not found
221538,Road,2024-11-13T16:48:00Z,Stockholm County,Vaxholm,Roe deer,59.42706,18.24382,Unknown,Unknown,Died at the scene
221453,Road,2024-11-13T16:50:00Z,Dalarna County,Gagnef,Roe deer,60.53213,15.09254,Unknown,Unknown,Assessed uninjured
221591,Road,2024-11-13T16:50:00Z,Skåne County,Hässleholm,Fallow deer,56.08503,13.76142,Unknown,No,Assessed uninjured
223868,Road,2024-11-13T16:50:00Z,Östergötland County,Motala,Roe deer,58.53991,15.30741,Female,No,Euthanised
225298,Road,2024-11-13T16:51:00Z,Västra Götaland County,Mark,Moose,57.48177,12.68238,Unknown,Unknown,Not found
221595,Road,2024-11-13T16:54:00Z,Dalarna County,Leksand,Moose,60.82025,15.05319,Unknown,No,"Assessed injured, not found"
221417,Road,2024-11-13T16:55:00Z,Jönköping County,Nässjö,Roe deer,57.65199,14.67545,Unknown,Unknown,Not found
221534,Road,2024-11-13T16:55:00Z,Västra Götaland County,Mariestad,Roe deer,58.70538,13.91254,Unknown,Unknown,Not found
221506,Road,2024-11-13T16:58:00Z,Värmland County,Arvika,Roe deer,59.52166,12.77943,Male,No,Died at the scene
222811,Railway,2024-11-13T16:58:00Z,Dalarna County,Älvdalen,Moose,61.64492,13.203,Female,Yes,Died at the scene
221448,Road,2024-11-13T17:00:00Z,Skåne County,Kristianstad,Roe deer,55.87795,14.17989,Female,Yes,Died at the scene
221449,Road,2024-11-13T17:00:00Z,Kronoberg County,Tingsryd,Moose,56.55176,15.28492,Unknown,No,Assessed uninjured
221468,Road,2024-11-13T17:00:00Z,Kalmar County,Kalmar,Roe deer,56.67433,16.3659,Female,No,Died at the scene
221489,Road,2024-11-13T17:00:00Z,Kronoberg County,Ljungby,Roe deer,56.96436,13.76083,Male,No,Found dead
221526,Road,2024-11-13T17:00:00Z,Västmanland County,Västerås,Fallow deer,59.52393,16.4404,Unknown,Unknown,Assessed uninjured
221608,Road,2024-11-13T17:00:00Z,Kalmar County,Västervik,Roe deer,57.77111,16.1438,Female,No,Assessed uninjured
221473,Road,2024-11-13T17:01:00Z,Stockholm County,Stockholm,Fallow deer,59.25078,18.20903,Male,No,Found dead
221702,Road,2024-11-13T17:01:00Z,Örebro County,Degerfors,Roe deer,59.23024,14.40655,Female,No,Died at the scene
221887,Railway,2024-11-13T17:06:00Z,Östergötland County,Kinda,Fallow deer,58.14133,15.72138,Male,No,Found dead
221613,Road,2024-11-13T17:10:00Z,Halland County,Kungsbacka,Moose,57.48708,12.0376,Female,No,Euthanised
221661,Road,2024-11-13T17:10:00Z,Östergötland County,Linköping,Fallow deer,58.28441,15.73155,Male,No,Assessed uninjured
222378,Road,2024-11-13T17:10:00Z,Värmland County,Säffle,Roe deer,59.1607,12.99221,Female,Yes,Died at the scene
221436,Road,2024-11-13T17:15:00Z,Skåne County,Sjöbo,Roe deer,55.53849,13.76682,Male,Yes,Died at the scene
221450,Road,2024-11-13T17:15:00Z,Jönköping County,Värnamo,Roe deer,57.21587,14.04,Female,No,Euthanised
221609,Road,2024-11-13T17:15:00Z,Örebro County,Lindesberg,Wild boar,59.50031,15.51715,Unknown,Unknown,Assessed uninjured
221703,Road,2024-11-13T17:15:00Z,Kalmar County,Västervik,Fallow deer,58.03663,16.22827,Unknown,Unknown,Not found
221485,Road,2024-11-13T17:16:00Z,Jönköping County,Värnamo,Roe deer,57.22487,14.40171,Female,Yes,Euthanised
222377,Road,2024-11-13T17:17:00Z,Jönköping County,Nässjö,Roe deer,57.5723,14.69469,Female,No,Found dead
221669,Road,2024-11-13T17:18:00Z,Gävleborg County,Gävle,Roe deer,60.66711,17.15222,Unknown,Unknown,Not found
221429,Road,2024-11-13T17:20:00Z,Västra Götaland County,Borås,Roe deer,57.75574,12.9479,Unknown,No,Assessed uninjured
221429,Road,2024-11-13T17:20:00Z,Västra Götaland County,Borås,Roe deer,57.75574,12.9479,Unknown,No,Assessed uninjured
222091,Road,2024-11-13T17:20:00Z,Stockholm County,Tyresö,Red deer,59.25031,18.19939,Male,No,Died at the scene
222190,Road,2024-11-13T17:20:00Z,Skåne County,Höör,Roe deer,55.94538,13.52845,Female,No,Died at the scene
221592,Road,2024-11-13T17:21:00Z,Östergötland County,Åtvidaberg,Fallow deer,58.31565,15.92515,Female,No,Assessed uninjured
221467,Road,2024-11-13T17:24:00Z,Värmland County,Torsby,Roe deer,60.14953,13.04067,Female,No,Died at the scene
221706,Road,2024-11-13T17:26:00Z,Örebro County,Örebro,Roe deer,59.40207,15.24425,Unknown,Unknown,Assessed uninjured
221503,Road,2024-11-13T17:27:00Z,Uppsala County,Knivsta,Moose,59.74882,17.94907,Unknown,Yes,Assessed uninjured
221461,Road,2024-11-13T17:28:00Z,Östergötland County,Motala,Fallow deer,58.59882,15.26831,Unknown,Unknown,Not found
221875,Road,2024-11-13T17:29:00Z,Örebro County,Kumla,Roe deer,59.09637,15.08714,Unknown,Unknown,Assessed uninjured
221641,Road,2024-11-13T17:30:00Z,Östergötland County,Mjölby,Wild boar,58.36947,15.33966,Unknown,Unknown,Not found
221673,Road,2024-11-13T17:30:00Z,Uppsala County,Uppsala,Roe deer,59.95296,17.40655,Female,No,Died at the scene
221761,Road,2024-11-13T17:30:00Z,Jönköping County,Aneby,Roe deer,57.92455,14.50657,Unknown,Unknown,Not found
221814,Road,2024-11-13T17:30:00Z,Örebro County,Laxå,Fallow deer,59.29196,14.55782,Male,No,Assessed uninjured
221442,Road,2024-11-13T17:32:00Z,Gävleborg County,Hofors,Roe deer,60.51974,16.47878,Unknown,Unknown,Assessed uninjured
221585,Road,2024-11-13T17:32:00Z,Västra Götaland County,Orust,Roe deer,58.28071,11.69476,Unknown,Unknown,Not found
221437,Road,2024-11-13T17:34:00Z,Skåne County,Sjöbo,Fallow deer,55.54866,13.75665,Male,No,Euthanised
221420,Road,2024-11-13T17:36:00Z,Östergötland County,Boxholm,Roe deer,58.15239,15.09289,Unknown,Unknown,Died at the scene
221532,Road,2024-11-13T17:40:00Z,Uppsala County,Uppsala,Fallow deer,59.94365,17.5944,Unknown,Unknown,Not found
221677,Road,2024-11-13T17:40:00Z,Skåne County,Ängelholm,Roe deer,56.17506,12.85007,Female,Yes,Assessed uninjured
222563,Road,2024-11-13T17:40:00Z,Örebro County,Karlskoga,Roe deer,59.39162,14.61999,Unknown,Unknown,Assessed uninjured
222022,Road,2024-11-13T17:41:00Z,Södermanland County,Nyköping,Fallow deer,58.79564,17.0803,Male,No,Not found
221740,Road,2024-11-13T17:44:00Z,Värmland County,Sunne,Roe deer,59.86329,13.13055,Female,No,Died at the scene
221425,Road,2024-11-13T17:45:00Z,Västra Götaland County,Trollhättan,Moose,58.24389,12.28958,Female,No,Euthanised
221446,Road,2024-11-13T17:45:00Z,Kalmar County,Borgholm,Roe deer,57.05156,16.87528,Female,No,Died at the scene
221710,Road,2024-11-13T17:45:00Z,Östergötland County,Söderköping,Roe deer,58.31299,16.6985,Unknown,No,Assessed uninjured
222106,Road,2024-11-13T17:45:00Z,Örebro County,Askersund,Moose,58.73541,14.52126,Unknown,Unknown,Not found
225819,Road,2024-11-13T17:45:00Z,Uppsala County,Tierp,Roe deer,60.48555,17.74104,Female,No,Died at the scene
224324,Road,2024-11-13T17:47:00Z,Västra Götaland County,Grästorp,Fallow deer,58.3108,12.55479,Male,No,Euthanised
223096,Road,2024-11-13T17:54:00Z,Västra Götaland County,Alingsås,Moose,58.11382,12.52638,Unknown,Unknown,Not found
223141,Road,2024-11-13T17:57:00Z,Stockholm County,Haninge,Moose,59.1904,18.16293,Unknown,No,Assessed uninjured
221469,Railway,2024-11-13T18:00:00Z,Västra Götaland County,Trollhättan,Roe deer,58.19688,12.25478,Unknown,Unknown,Not found
221597,Road,2024-11-13T18:00:00Z,Kalmar County,Vimmerby,Roe deer,57.68335,15.82653,Unknown,Unknown,Not found
224211,Road,2024-11-13T18:00:00Z,Kronoberg County,Växjö,Moose,57.00311,15.14416,Female,No,Assessed uninjured
227155,Road,2024-11-13T18:00:00Z,Västra Götaland County,Stenungsund,Roe deer,58.05694,11.91065,Male,No,Died at the scene
222033,Road,2024-11-13T18:01:00Z,Västmanland County,Arboga,Roe deer,59.40289,15.74478,Unknown,Unknown,Not found
221482,Road,2024-11-13T18:02:00Z,Västra Götaland County,Mariestad,Fallow deer,58.61513,13.59867,Unknown,Unknown,Assessed uninjured
221504,Road,2024-11-13T18:10:00Z,Västra Götaland County,Skövde,Moose,58.5197,13.97863,Male,No,Euthanised
221547,Road,2024-11-13T18:10:00Z,Skåne County,Lund,Fallow deer,55.64559,13.48241,Male,No,Died at the scene
221548,Road,2024-11-13T18:12:00Z,Halland County,Falkenberg,Red deer,57.18616,12.78778,Unknown,Unknown,"Assessed injured, not found"
221435,Road,2024-11-13T18:16:00Z,Gävleborg County,Hofors,Wild boar,60.46449,16.44718,Male,Yes,Died at the scene
221487,Road,2024-11-13T18:20:00Z,Halland County,Halmstad,Moose,56.71939,12.81716,Unknown,Yes,Assessed uninjured
221496,Road,2024-11-13T18:20:00Z,Gävleborg County,Söderhamn,Roe deer,61.2848,16.97171,Female,No,Died at the scene
221624,Road,2024-11-13T18:20:00Z,Skåne County,Kristianstad,Fallow deer,56.24421,14.31309,Unknown,Unknown,Not found
221698,Road,2024-11-13T18:20:00Z,Västra Götaland County,Hjo,Roe deer,58.2862,14.26166,Female,No,Died at the scene
222667,Railway,2024-11-13T18:20:00Z,Södermanland County,Flen,Roe deer,59.02654,16.57111,Female,No,Euthanised
221456,Road,2024-11-13T18:30:00Z,Skåne County,Simrishamn,Wild boar,55.60302,14.29321,Female,Yes,Died at the scene
221514,Road,2024-11-13T18:30:00Z,Värmland County,Karlstad,Wild boar,59.4296,13.50188,Male,No,Euthanised
221584,Road,2024-11-13T18:30:00Z,Skåne County,Sjöbo,Wild boar,55.6168,13.81314,Male,No,Euthanised
221737,Road,2024-11-13T18:30:00Z,Skåne County,Tomelilla,Wild boar,55.55119,14.07813,Unknown,Unknown,Not found
221746,Road,2024-11-13T18:30:00Z,Västra Götaland County,Lidköping,Wild boar,58.42354,12.87686,Unknown,Unknown,Not found
223668,Road,2024-11-13T18:32:00Z,Uppsala County,Enköping,Roe deer,59.5365,17.3341,Female,Yes,Died at the scene
221493,Road,2024-11-13T18:34:00Z,Västra Götaland County,Tanum,Roe deer,58.56243,11.39346,Female,No,Assessed uninjured
221559,Road,2024-11-13T18:39:00Z,Östergötland County,Linköping,Wild boar,58.51475,15.43837,Male,No,Found dead
221605,Road,2024-11-13T18:40:00Z,Kronoberg County,Alvesta,Roe deer,57.04333,14.56472,Unknown,Unknown,Not found
221611,Road,2024-11-13T18:40:00Z,Västra Götaland County,Tidaholm,Wild boar,58.2096,14.06667,Unknown,No,Assessed uninjured
221533,Railway,2024-11-13T18:41:00Z,Värmland County,Sunne,Roe deer,59.92201,13.16312,Unknown,Unknown,Died at the scene
221794,Road,2024-11-13T18:45:00Z,Norrbotten County,Gällivare,Roe deer,67.13377,20.56183,Unknown,Unknown,Assessed uninjured
222867,Road,2024-11-13T18:50:00Z,Örebro County,Hallsberg,Wild boar,58.90012,15.43505,Female,No,Died at the scene
222867,Road,2024-11-13T18:50:00Z,Örebro County,Hallsberg,Wild boar,58.90012,15.43505,Female,No,Died at the scene
222867,Road,2024-11-13T18:50:00Z,Örebro County,Hallsberg,Wild boar,58.90012,15.43505,Unknown,Yes,Assessed uninjured
222867,Road,2024-11-13T18:50:00Z,Örebro County,Hallsberg,Wild boar,58.90012,15.43505,Unknown,Yes,Assessed uninjured
222867,Road,2024-11-13T18:50:00Z,Örebro County,Hallsberg,Wild boar,58.90012,15.43505,Unknown,Yes,Assessed uninjured
222867,Road,2024-11-13T18:50:00Z,Örebro County,Hallsberg,Wild boar,58.90012,15.43505,Unknown,Yes,Assessed uninjured
221520,Road,2024-11-13T18:54:00Z,Västra Götaland County,Bengtsfors,Wild boar,58.87956,12.21342,Unknown,Unknown,Assessed uninjured
223090,Road,2024-11-13T18:56:00Z,Västra Götaland County,Alingsås,Fallow deer,58.09138,12.4953,Female,No,Euthanised
221570,Road,2024-11-13T19:00:00Z,Kronoberg County,Tingsryd,Moose,56.52284,14.66918,Female,No,Euthanised
221816,Road,2024-11-13T19:02:00Z,Örebro County,Laxå,Wild boar,58.90924,14.67323,Male,No,Assessed uninjured
221724,Road,2024-11-13T19:03:00Z,Västra Götaland County,Lysekil,Moose,58.47352,11.55924,Female,No,Assessed uninjured
221659,Railway,2024-11-13T19:07:00Z,Östergötland County,Linköping,Fallow deer,58.29822,15.73917,Male,No,Found dead
222570,Road,2024-11-13T19:13:00Z,Stockholm County,Huddinge,Roe deer,59.2034,18.13131,Unknown,Unknown,Died at the scene
221527,Road,2024-11-13T19:16:00Z,Uppsala County,Heby,Roe deer,60.00712,16.84173,Unknown,Unknown,Not found
221558,Road,2024-11-13T19:19:00Z,Östergötland County,Kinda,Roe deer,57.91074,15.85228,Unknown,Yes,Not found
221523,Road,2024-11-13T19:20:00Z,Västmanland County,Västerås,Roe deer,59.58419,16.46181,Female,No,Euthanised
221598,Road,2024-11-13T19:28:00Z,Skåne County,Eslöv,Roe deer,55.86265,13.30621,Female,No,Died at the scene
221557,Road,2024-11-13T19:29:00Z,Östergötland County,Motala,Roe deer,58.58294,15.12635,Unknown,Unknown,Not found
221752,Road,2024-11-13T19:30:00Z,Västra Götaland County,Tjörn,Roe deer,57.99672,11.56911,Unknown,Yes,Assessed uninjured
221870,Road,2024-11-13T19:30:00Z,Stockholm County,Nynäshamn,Roe deer,59.0336,17.83298,Unknown,Unknown,Not found
225268,Road,2024-11-13T19:30:00Z,Örebro County,Örebro,Wild boar,59.22773,15.22591,Female,Unknown,Died at the scene
221476,Road,2024-11-13T19:33:00Z,Stockholm County,Nykvarn,Red deer,59.18683,17.51987,Male,No,Euthanised
