decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,year,month,wday,hour,day,dryandra,prcp,tmax,tmin
-34.50754,139.47026,2016-10-12T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ee2cb37b-7d25-4a4f-8e6e-eee3f0f0ed43,SA Fauna (BDBSA),2016,Oct,Wed,13,2016-10-12,FALSE,NA,NA,NA
-34.50751,139.45778,2016-11-17T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c305f7e7-4695-47b0-be26-a6c5904b5759,SA Fauna (BDBSA),2016,Nov,Thu,13,2016-11-17,FALSE,NA,NA,NA
-34.50739,139.47562,2016-11-19T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,6d638353-c350-45f3-abbd-95657ff5eb46,SA Fauna (BDBSA),2016,Nov,Sat,13,2016-11-19,FALSE,NA,NA,NA
-34.50738,139.47481,2016-11-14T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,76fe8345-0532-4fbe-9cbb-f503b6844d8e,SA Fauna (BDBSA),2016,Nov,Mon,13,2016-11-14,FALSE,NA,NA,NA
-34.50737,139.43829,2011-12-13T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,cd0f10e1-160d-4e85-8fc5-53cf6aa00652,SA Fauna (BDBSA),2011,Dec,Tue,13,2011-12-13,FALSE,NA,NA,NA
-34.50736,139.47342,2013-11-27T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c38edec7-caec-4a1e-8213-4c44f5b47387,SA Fauna (BDBSA),2013,Nov,Wed,13,2013-11-27,FALSE,NA,NA,NA
-34.50734,139.47573,2014-11-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,b7bc5b02-ecd0-452a-9cff-b6767bb62010,SA Fauna (BDBSA),2014,Nov,Sat,13,2014-11-08,FALSE,NA,NA,NA
-34.5073,139.45775,2016-11-14T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,756c875c-b93c-41fa-9faf-0ecb3a2319a2,SA Fauna (BDBSA),2016,Nov,Mon,13,2016-11-14,FALSE,NA,NA,NA
-34.50729,139.47556,2014-11-12T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,601b5cf1-ae3a-4485-b098-ce0dd4916fd6,SA Fauna (BDBSA),2014,Nov,Wed,13,2014-11-12,FALSE,NA,NA,NA
-34.50728,139.47508,2014-11-14T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,7691b967-77ee-4774-894b-178c6b8d4ab7,SA Fauna (BDBSA),2014,Nov,Fri,13,2014-11-14,FALSE,NA,NA,NA
-34.50714,139.47522,2016-10-17T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,a53f5b4c-ae2d-4193-9a29-7613e2f7cec0,SA Fauna (BDBSA),2016,Oct,Mon,13,2016-10-17,FALSE,NA,NA,NA
-34.50713,139.47527,2016-10-13T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f3615074-c1fc-4fb4-b4aa-2daa714aa54e,SA Fauna (BDBSA),2016,Oct,Thu,13,2016-10-13,FALSE,NA,NA,NA
-34.50711,139.4754,2016-10-14T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,7eb0e398-bcba-4037-88c9-76365ecaf15b,SA Fauna (BDBSA),2016,Oct,Fri,13,2016-10-14,FALSE,NA,NA,NA
-34.5067,139.47556,2019-11-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,90b0d53a-9ced-4dca-8af5-f75e32d0d0d2,SA Fauna (BDBSA),2019,Nov,Sun,13,2019-11-10,FALSE,NA,NA,NA
-34.50654,139.4383,2016-11-16T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f92cfb5e-b50f-4527-8f1e-9c18199e9aef,SA Fauna (BDBSA),2016,Nov,Wed,13,2016-11-16,FALSE,NA,NA,NA
-34.50614,139.43826,2011-12-19T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,b8a175e2-1c4a-4c9d-89bd-c804ecc68d10,SA Fauna (BDBSA),2011,Dec,Mon,13,2011-12-19,FALSE,NA,NA,NA
-34.50574,139.47534,2016-11-14T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,9c2b914b-8cbe-41ee-b0da-cab4873d1558,SA Fauna (BDBSA),2016,Nov,Mon,13,2016-11-14,FALSE,NA,NA,NA
-34.50571,139.47527,2017-11-19T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,addc1599-d54e-447d-a219-cc550b96d682,SA Fauna (BDBSA),2017,Nov,Sun,13,2017-11-19,FALSE,NA,NA,NA
-34.50569,139.476,2016-11-17T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,a14a645a-7a81-4763-a96e-0bbabcbc5465,SA Fauna (BDBSA),2016,Nov,Thu,13,2016-11-17,FALSE,NA,NA,NA
-34.50567,139.47619,2016-11-13T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,9d4c7ce2-f5e8-4973-8fed-18efd5159bfc,SA Fauna (BDBSA),2016,Nov,Sun,13,2016-11-13,FALSE,NA,NA,NA
-34.50553,139.43694,2017-11-13T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,34353d21-9678-44e2-9395-6c51dc8bed6b,SA Fauna (BDBSA),2017,Nov,Mon,13,2017-11-13,FALSE,NA,NA,NA
-34.50537,139.43695,2017-11-18T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,62dafe18-289b-4758-a9c0-55d43398994d,SA Fauna (BDBSA),2017,Nov,Sat,13,2017-11-18,FALSE,NA,NA,NA
-34.50532,139.47522,2013-12-30T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,fabde9ac-a94b-4dc2-9daa-532ebb2da85a,SA Fauna (BDBSA),2013,Dec,Mon,13,2013-12-30,FALSE,NA,NA,NA
-34.50528,139.46477,2019-11-04T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c820aa5c-38d8-4e75-9753-0761e0cba31c,SA Fauna (BDBSA),2019,Nov,Mon,13,2019-11-04,FALSE,NA,NA,NA
-34.50513,139.46915,2017-11-17T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,83623e81-c73f-4fd2-a403-d9935be9196b,SA Fauna (BDBSA),2017,Nov,Fri,13,2017-11-17,FALSE,NA,NA,NA
-34.50511,139.46204,2019-11-07T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,522fe54b-a675-4d03-984e-a3786ba41c50,SA Fauna (BDBSA),2019,Nov,Thu,13,2019-11-07,FALSE,NA,NA,NA
-34.5051,139.46178,2019-11-11T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,31d63085-18ee-4de5-96ea-0bbff1883ad7,SA Fauna (BDBSA),2019,Nov,Mon,13,2019-11-11,FALSE,NA,NA,NA
-34.505,139.45879,2013-12-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,afe129c3-07b2-40c9-ae09-eaac633be0a8,SA Fauna (BDBSA),2013,Dec,Sun,13,2013-12-15,FALSE,NA,NA,NA
-34.50498,139.45878,2013-11-28T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ebf68f2b-4911-423b-94f6-daeb48904040,SA Fauna (BDBSA),2013,Nov,Thu,13,2013-11-28,FALSE,NA,NA,NA
-34.50486,139.47646,2016-11-17T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,5b72f2c1-1dc3-4c8c-93d3-2c23c06f8f75,SA Fauna (BDBSA),2016,Nov,Thu,13,2016-11-17,FALSE,NA,NA,NA
-34.5048,139.4765,2013-11-27T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,027bd584-58fb-4b15-b353-e13645ac8999,SA Fauna (BDBSA),2013,Nov,Wed,13,2013-11-27,FALSE,NA,NA,NA
-34.50479,139.47653,2016-10-11T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8ebc3c90-ce7b-46fc-979e-a6a43e13189b,SA Fauna (BDBSA),2016,Oct,Tue,13,2016-10-11,FALSE,NA,NA,NA
-34.50477,139.47652,2013-11-26T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,7fb1ada2-4eae-471a-abf0-cc0854c5ffb1,SA Fauna (BDBSA),2013,Nov,Tue,13,2013-11-26,FALSE,NA,NA,NA
-34.50466,139.47645,2016-11-17T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,66ce2c7b-bd80-48a6-aba4-468559efc78a,SA Fauna (BDBSA),2016,Nov,Thu,13,2016-11-17,FALSE,NA,NA,NA
-34.50449,139.47661,2013-11-29T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,50a56188-6692-4140-aefa-6eb5461caef3,SA Fauna (BDBSA),2013,Nov,Fri,13,2013-11-29,FALSE,NA,NA,NA
-34.50446,139.43831,2020-11-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0aa80045-3904-4970-a7db-c48171fe83a3,SA Fauna (BDBSA),2020,Nov,Sun,13,2020-11-15,FALSE,NA,NA,NA
-34.50446,139.43831,2020-11-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,67e8140e-a855-4d7c-9dd9-631d9a945673,SA Fauna (BDBSA),2020,Nov,Sun,13,2020-11-15,FALSE,NA,NA,NA
-34.50433,139.4766,2019-11-11T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,a0cf3ae2-e236-480b-a21f-0e6e252156ea,SA Fauna (BDBSA),2019,Nov,Mon,13,2019-11-11,FALSE,NA,NA,NA
-34.50399,139.47672,2013-11-29T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,992b9858-cc81-4243-8e26-2f5915b93b2c,SA Fauna (BDBSA),2013,Nov,Fri,13,2013-11-29,FALSE,NA,NA,NA
-34.50388,139.46604,2017-12-11T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,b384cdac-1459-4f48-bd8e-4cb1642532a7,SA Fauna (BDBSA),2017,Dec,Mon,13,2017-12-11,FALSE,NA,NA,NA
-34.50386,139.4765,2013-11-28T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,3882dd04-833e-4d7d-97e7-90fd1d402b6a,SA Fauna (BDBSA),2013,Nov,Thu,13,2013-11-28,FALSE,NA,NA,NA
-34.50386,139.47673,2016-10-13T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ff13c2d5-04a0-463d-9e1b-3ae37ec42dee,SA Fauna (BDBSA),2016,Oct,Thu,13,2016-10-13,FALSE,NA,NA,NA
-34.50376,139.46092,2017-12-08T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,5a4e3473-95fd-4420-8c67-00c30f003975,SA Fauna (BDBSA),2017,Dec,Fri,13,2017-12-08,FALSE,NA,NA,NA
-34.50375,139.46405,2017-12-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,36b85af9-c669-4898-b73c-c128fb524a28,SA Fauna (BDBSA),2017,Dec,Sun,13,2017-12-10,FALSE,NA,NA,NA
-34.50372,139.47584,2013-12-16T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,e6b793d0-6e82-4ec8-aa72-3ea2a06d2642,SA Fauna (BDBSA),2013,Dec,Mon,13,2013-12-16,FALSE,NA,NA,NA
-34.50372,139.47629,2014-11-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,b9cf5995-4ce0-43b0-9579-1425dd4cd50d,SA Fauna (BDBSA),2014,Nov,Sat,13,2014-11-15,FALSE,NA,NA,NA
-34.50371,139.47576,2019-11-06T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c1327a8c-292d-4c8c-bc28-408d98da06c7,SA Fauna (BDBSA),2019,Nov,Wed,13,2019-11-06,FALSE,NA,NA,NA
-34.5037,139.47652,2013-11-19T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,78d554ee-3155-4950-978b-eb14d4b150ac,SA Fauna (BDBSA),2013,Nov,Tue,13,2013-11-19,FALSE,NA,NA,NA
-34.50369,139.47197,2013-11-15T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8a6509d2-f3f2-441e-9688-3ff251a351bd,SA Fauna (BDBSA),2013,Nov,Fri,13,2013-11-15,FALSE,NA,NA,NA
-34.50367,139.46671,2017-11-13T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,ac0cc731-b6e5-49a8-8e96-f541d8273c2d,SA Fauna (BDBSA),2017,Nov,Mon,13,2017-11-13,FALSE,NA,NA,NA
-34.503660000000004,139.46371,2020-11-14T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,36622d99-1dba-4438-89f1-945e74dd22d9,SA Fauna (BDBSA),2020,Nov,Sat,13,2020-11-14,FALSE,NA,NA,NA
-34.50365,139.46819,2014-11-13T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2bf1525f-48a0-45ab-8a67-5cabb1c52c30,SA Fauna (BDBSA),2014,Nov,Thu,13,2014-11-13,FALSE,NA,NA,NA
-34.50363,139.45338,2013-12-26T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,43b42da8-6110-443e-a80b-66870e61a7c0,SA Fauna (BDBSA),2013,Dec,Thu,13,2013-12-26,FALSE,NA,NA,NA
-34.50363,139.46335,2018-11-11T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,feac130a-f021-4403-9625-d40239fda683,SA Fauna (BDBSA),2018,Nov,Sun,13,2018-11-11,FALSE,NA,NA,NA
-34.50363,139.46411,2013-12-29T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,547f5696-1e29-475a-989b-6939590834f2,SA Fauna (BDBSA),2013,Dec,Sun,13,2013-12-29,FALSE,NA,NA,NA
-34.50363,139.44487,2011-12-07T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,287d0a64-8a23-4663-893b-411a85443aee,SA Fauna (BDBSA),2011,Dec,Wed,13,2011-12-07,FALSE,NA,NA,NA
-34.50358,139.44317,2011-12-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,5440f152-9104-411f-9bc8-08245b0f9fde,SA Fauna (BDBSA),2011,Dec,Sat,13,2011-12-10,FALSE,NA,NA,NA
-34.50358,139.45214000000001,2013-11-25T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,112f447a-bb0c-46e1-8cf6-58f7d2e4be80,SA Fauna (BDBSA),2013,Nov,Mon,13,2013-11-25,FALSE,NA,NA,NA
-34.50357,139.44508,2011-12-07T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,22d2256f-9748-4c95-b736-54a768512f96,SA Fauna (BDBSA),2011,Dec,Wed,13,2011-12-07,FALSE,NA,NA,NA
-34.50357,139.44956,2020-11-09T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,07c28e84-d0dc-4bee-87bb-53a20923b624,SA Fauna (BDBSA),2020,Nov,Mon,13,2020-11-09,FALSE,NA,NA,NA
-34.50357,139.44716,2014-11-11T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,9315752c-df51-4371-8ff1-566198229839,SA Fauna (BDBSA),2014,Nov,Tue,13,2014-11-11,FALSE,NA,NA,NA
-34.50357,139.45055,2020-11-09T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8c2c5879-ecd0-499a-9c1e-130d34c67004,SA Fauna (BDBSA),2020,Nov,Mon,13,2020-11-09,FALSE,NA,NA,NA
-34.50356,139.44501,2020-11-09T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f42ca065-32f0-4094-ae53-0ab3c9ae7b7a,SA Fauna (BDBSA),2020,Nov,Mon,13,2020-11-09,FALSE,NA,NA,NA
-34.50355,139.43854,2011-12-07T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,3364353b-3346-43e6-8fc0-d301e713cea1,SA Fauna (BDBSA),2011,Dec,Wed,13,2011-12-07,FALSE,NA,NA,NA
-34.50354,139.44407,2013-12-10T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0bcc2f8a-f584-4e1b-b097-89567cdb4121,SA Fauna (BDBSA),2013,Dec,Tue,13,2013-12-10,FALSE,NA,NA,NA
-34.50354,139.43848,2020-11-09T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,cf722cd6-8a35-485f-9951-c0b946c046dd,SA Fauna (BDBSA),2020,Nov,Mon,13,2020-11-09,FALSE,NA,NA,NA
-34.50352,139.43918,2019-11-04T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,0fd91ff9-c7e3-465f-a2e1-25908affb673,SA Fauna (BDBSA),2019,Nov,Mon,13,2019-11-04,FALSE,NA,NA,NA
-34.5,140,NA,Myrmecobius fasciatus rufus,https://biodiversity.org.au/afd/taxa/016e7d6a-5454-4b99-b253-5db6ba76efed,1c8a8ced-4dfd-4729-875f-e102561528cc,South Australian Museum Adelaide provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.4,117.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,a64b53ad-64ea-4c01-a21c-69141100ba85,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.3,117.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,72a96b41-73fd-406b-8bca-3ec39eb5bbc7,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.3,116.2,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,af8a4f0a-6980-4fc9-9222-723c7a682b3e,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.3,116.2,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,bf9fc05d-9cf5-4301-b14f-089a12bbc733,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.3,117.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,be64f7e0-0718-4d0a-887b-6d69c5222711,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.3,117.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,6ada2eb1-1f68-4555-84a0-db4dd4c0892f,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.3,117.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,c31cca64-9bba-4731-bcf9-67c62be43fea,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.3,117.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,f760e0aa-5963-4579-87fe-32592e3f672f,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.3,116.2,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,3905e182-8f59-432a-8266-c5ae37e4c4d4,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.3,117.5,NA,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,98c60728-3abd-4cc4-8f0a-30e76cb05369,Western Australian Museum provider for OZCAM,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
-34.21496303274702,142.50224,2021-09-29T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,590356cd-9f8f-4c66-8fa4-5472ae52a0e2,NSW BioNet Atlas,2021,Sep,Wed,14,2021-09-29,FALSE,NA,NA,NA
-34.21491203274696,142.489023,2021-10-25T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,8a793faf-c3f2-43fa-ab93-90c2305b83a9,NSW BioNet Atlas,2021,Oct,Mon,13,2021-10-25,FALSE,NA,NA,NA
-34.21491203274696,142.489023,2021-10-25T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,1f4900b6-9080-4e6d-904c-6119b30d4cb9,NSW BioNet Atlas,2021,Oct,Mon,13,2021-10-25,FALSE,NA,NA,NA
-34.203530032731194,142.51583999999997,2021-10-11T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,18e0e197-7066-4a27-b002-e57088c90107,NSW BioNet Atlas,2021,Oct,Mon,13,2021-10-11,FALSE,NA,NA,NA
-34.203530032731194,142.51583999999997,2021-10-18T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,955ea673-37e8-47cf-afd3-dc70b9c8e25c,NSW BioNet Atlas,2021,Oct,Mon,13,2021-10-18,FALSE,NA,NA,NA
-34.203530032731194,142.51583999999997,2021-09-19T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,684d395d-a8d9-49ad-a166-aaf7f8ae2b55,NSW BioNet Atlas,2021,Sep,Sun,14,2021-09-19,FALSE,NA,NA,NA
-34.203530032731194,142.51583999999997,2021-10-18T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,5c240957-dc32-4365-b745-077be2e4ca34,NSW BioNet Atlas,2021,Oct,Mon,13,2021-10-18,FALSE,NA,NA,NA
-34.203530032731194,142.51583999999997,2021-11-19T13:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,2a30a84f-7eaf-4d63-85f8-4a411952cf1b,NSW BioNet Atlas,2021,Nov,Fri,13,2021-11-19,FALSE,NA,NA,NA
-34.203530032731194,142.51583999999997,2021-09-19T14:00:00Z,Myrmecobius fasciatus,https://biodiversity.org.au/afd/taxa/6c72d199-f0f1-44d3-8197-224a2f7cff5f,31921068-6ae5-405a-8253-716057ced2c8,NSW BioNet Atlas,2021,Sep,Sun,14,2021-09-19,FALSE,NA,NA,NA
