expedition_id,member_id,peak_id,peak_name,year,season,sex,age,citizenship,expedition_role,hired,highpoint_metres,success,solo,oxygen_used,died,death_cause,death_height_metres,injured,injury_type,injury_height_metres
CHOY89101,CHOY89101-03,CHOY,Cho Oyu,1989,Spring,M,39,Spain,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89102,CHOY89102-02,CHOY,Cho Oyu,1989,Spring,M,29,Switzerland,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89102,CHOY89102-03,CHOY,Cho Oyu,1989,Spring,M,28,Switzerland,Climber,FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89102,CHOY89102-01,CHOY,Cho Oyu,1989,Spring,M,34,Switzerland,Leader,FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89102,CHOY89102-04,CHOY,Cho Oyu,1989,Spring,M,32,Switzerland,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89102,CHOY89102-05,CHOY,Cho Oyu,1989,Spring,M,29,Switzerland,Climber,FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89102,CHOY89102-06,CHOY,Cho Oyu,1989,Spring,M,24,Switzerland,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,Falling rock / ice,5300
CHOY89102,CHOY89102-07,CHOY,Cho Oyu,1989,Spring,M,20,Switzerland,Climber,FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89103,CHOY89103-01,CHOY,Cho Oyu,1989,Spring,M,46,S Korea,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89103,CHOY89103-02,CHOY,Cho Oyu,1989,Spring,M,34,S Korea,Climbing Leader,FALSE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89103,CHOY89103-03,CHOY,Cho Oyu,1989,Spring,M,25,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89103,CHOY89103-04,CHOY,Cho Oyu,1989,Spring,M,30,S Korea,BC Manager,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89103,CHOY89103-05,CHOY,Cho Oyu,1989,Spring,M,25,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89103,CHOY89103-06,CHOY,Cho Oyu,1989,Spring,M,21,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89103,CHOY89103-07,CHOY,Cho Oyu,1989,Spring,M,24,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-04,CHOY,Cho Oyu,1989,Autumn,M,27,S Korea,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-05,CHOY,Cho Oyu,1989,Autumn,M,24,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-06,CHOY,Cho Oyu,1989,Autumn,M,28,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-02,CHOY,Cho Oyu,1989,Autumn,M,28,S Korea,Deputy Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-03,CHOY,Cho Oyu,1989,Autumn,M,35,S Korea,Climbing Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-07,CHOY,Cho Oyu,1989,Autumn,M,31,S Korea,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-08,CHOY,Cho Oyu,1989,Autumn,M,34,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-01,CHOY,Cho Oyu,1989,Autumn,M,45,S Korea,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-09,CHOY,Cho Oyu,1989,Autumn,M,23,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-10,CHOY,Cho Oyu,1989,Autumn,M,20,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-11,CHOY,Cho Oyu,1989,Autumn,M,26,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89301,CHOY89301-12,CHOY,Cho Oyu,1989,Autumn,M,34,Nepal,Sirdar,TRUE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89302,CHOY89302-01,CHOY,Cho Oyu,1989,Autumn,M,40,Italy,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89302,CHOY89302-02,CHOY,Cho Oyu,1989,Autumn,M,33,Italy,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89302,CHOY89302-03,CHOY,Cho Oyu,1989,Autumn,M,27,Italy,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89302,CHOY89302-04,CHOY,Cho Oyu,1989,Autumn,F,23,Italy,Climber,FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89302,CHOY89302-05,CHOY,Cho Oyu,1989,Autumn,M,41,Luxembourg,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89303,CHOY89303-01,CHOY,Cho Oyu,1989,Autumn,F,42,Spain/USA,Leader,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89303,CHOY89303-02,CHOY,Cho Oyu,1989,Autumn,F,30,Spain,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89303,CHOY89303-03,CHOY,Cho Oyu,1989,Autumn,M,33,Nepal,H-A Worker,TRUE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89304,CHOY89304-02,CHOY,Cho Oyu,1989,Autumn,M,33,Italy,Climber,FALSE,6670,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89304,CHOY89304-03,CHOY,Cho Oyu,1989,Autumn,F,24,Italy,BC Manager,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89304,CHOY89304-01,CHOY,Cho Oyu,1989,Autumn,M,28,Italy,Leader,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89305,CHOY89305-02,CHOY,Cho Oyu,1989,Autumn,M,31,Switzerland,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89305,CHOY89305-01,CHOY,Cho Oyu,1989,Autumn,M,30,Switzerland,Leader,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89305,CHOY89305-03,CHOY,Cho Oyu,1989,Autumn,M,31,Switzerland,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89305,CHOY89305-04,CHOY,Cho Oyu,1989,Autumn,M,28,Switzerland,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89305,CHOY89305-05,CHOY,Cho Oyu,1989,Autumn,M,38,Switzerland,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89401,CHOY89401-02,CHOY,Cho Oyu,1989,Winter,M,44,Belgium,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89401,CHOY89401-01,CHOY,Cho Oyu,1989,Winter,M,36,Belgium,Leader,FALSE,7200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89401,CHOY89401-03,CHOY,Cho Oyu,1989,Winter,M,36,Belgium,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89401,CHOY89401-04,CHOY,Cho Oyu,1989,Winter,M,30,France,Climber,FALSE,7200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89401,CHOY89401-05,CHOY,Cho Oyu,1989,Winter,M,35,Belgium,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89402,CHOY89402-02,CHOY,Cho Oyu,1989,Winter,M,18,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89402,CHOY89402-03,CHOY,Cho Oyu,1989,Winter,M,54,S Korea,BC Manager,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89402,CHOY89402-04,CHOY,Cho Oyu,1989,Winter,M,28,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89402,CHOY89402-01,CHOY,Cho Oyu,1989,Winter,M,36,S Korea,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89402,CHOY89402-05,CHOY,Cho Oyu,1989,Winter,M,28,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89402,CHOY89402-06,CHOY,Cho Oyu,1989,Winter,M,18,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89402,CHOY89402-07,CHOY,Cho Oyu,1989,Winter,M,35,S Korea,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY89402,CHOY89402-08,CHOY,Cho Oyu,1989,Winter,M,26,Nepal,Sirdar,TRUE,7800,FALSE,FALSE,FALSE,TRUE,Fall,7800,FALSE,NA,NA
CHOY90101,CHOY90101-01,CHOY,Cho Oyu,1990,Spring,M,55,Japan,Leader,FALSE,7400,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
CHOY90101,CHOY90101-02,CHOY,Cho Oyu,1990,Spring,M,37,Japan,Climbing Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90101,CHOY90101-07,CHOY,Cho Oyu,1990,Spring,M,32,Japan,Climber,FALSE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
CHOY90101,CHOY90101-13,CHOY,Cho Oyu,1990,Spring,M,27,Japan,Climber,FALSE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
CHOY90101,CHOY90101-14,CHOY,Cho Oyu,1990,Spring,M,39,Nepal,H-A Worker,TRUE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
CHOY90101,CHOY90101-15,CHOY,Cho Oyu,1990,Spring,M,27,Nepal,H-A Worker,TRUE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
CHOY90102,CHOY90102-02,CHOY,Cho Oyu,1990,Spring,M,25,Australia,Climber,FALSE,6840,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90102,CHOY90102-03,CHOY,Cho Oyu,1990,Spring,M,32,Australia,Climber,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90102,CHOY90102-04,CHOY,Cho Oyu,1990,Spring,M,30,Australia,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90102,CHOY90102-05,CHOY,Cho Oyu,1990,Spring,M,34,Australia,Climber,FALSE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90102,CHOY90102-06,CHOY,Cho Oyu,1990,Spring,F,34,Australia,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90102,CHOY90102-01,CHOY,Cho Oyu,1990,Spring,M,43,Australia,Leader,FALSE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90103,CHOY90103-01,CHOY,Cho Oyu,1990,Spring,M,29,France,Leader,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90103,CHOY90103-03,CHOY,Cho Oyu,1990,Spring,M,41,France,Climber,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90103,CHOY90103-02,CHOY,Cho Oyu,1990,Spring,F,27,Netherlands,Exp Doctor,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90103,CHOY90103-05,CHOY,Cho Oyu,1990,Spring,M,36,UK,Climber,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90103,CHOY90103-06,CHOY,Cho Oyu,1990,Spring,M,39,Czechoslovakia,Climber,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90103,CHOY90103-07,CHOY,Cho Oyu,1990,Spring,M,33,Italy,Climber,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90103,CHOY90103-08,CHOY,Cho Oyu,1990,Spring,M,34,France,Climber,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90103,CHOY90103-04,CHOY,Cho Oyu,1990,Spring,M,35,Italy,BC Manager,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90103,CHOY90103-09,CHOY,Cho Oyu,1990,Spring,M,24,France,Climber,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-02,CHOY,Cho Oyu,1990,Spring,M,48,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-03,CHOY,Cho Oyu,1990,Spring,M,30,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-04,CHOY,Cho Oyu,1990,Spring,M,49,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-05,CHOY,Cho Oyu,1990,Spring,M,29,Austria,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-06,CHOY,Cho Oyu,1990,Spring,M,55,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-07,CHOY,Cho Oyu,1990,Spring,M,47,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-08,CHOY,Cho Oyu,1990,Spring,M,52,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-09,CHOY,Cho Oyu,1990,Spring,M,48,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-10,CHOY,Cho Oyu,1990,Spring,M,36,Austria,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-01,CHOY,Cho Oyu,1990,Spring,M,37,W Germany,Leader,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-11,CHOY,Cho Oyu,1990,Spring,M,48,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-12,CHOY,Cho Oyu,1990,Spring,F,43,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-13,CHOY,Cho Oyu,1990,Spring,M,49,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-15,CHOY,Cho Oyu,1990,Spring,M,51,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-16,CHOY,Cho Oyu,1990,Spring,F,36,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-17,CHOY,Cho Oyu,1990,Spring,M,42,Austria,Climber,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-18,CHOY,Cho Oyu,1990,Spring,M,39,W Germany,Climber,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-19,CHOY,Cho Oyu,1990,Spring,M,50,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-20,CHOY,Cho Oyu,1990,Spring,M,35,W Germany,Climber,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-21,CHOY,Cho Oyu,1990,Spring,M,32,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-22,CHOY,Cho Oyu,1990,Spring,M,52,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-23,CHOY,Cho Oyu,1990,Spring,M,47,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-24,CHOY,Cho Oyu,1990,Spring,M,50,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-25,CHOY,Cho Oyu,1990,Spring,M,49,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-27,CHOY,Cho Oyu,1990,Spring,M,29,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-28,CHOY,Cho Oyu,1990,Spring,M,52,W Germany,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-29,CHOY,Cho Oyu,1990,Spring,M,34,W Germany,Exp Doctor,FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-30,CHOY,Cho Oyu,1990,Spring,M,41,Austria,Climber,FALSE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-31,CHOY,Cho Oyu,1990,Spring,M,31,W Germany,Exp Doctor,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-32,CHOY,Cho Oyu,1990,Spring,F,31,Italy,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-33,CHOY,Cho Oyu,1990,Spring,M,51,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-34,CHOY,Cho Oyu,1990,Spring,M,52,W Germany,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-35,CHOY,Cho Oyu,1990,Spring,M,37,Nepal,H-A Worker,TRUE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-14,CHOY,Cho Oyu,1990,Spring,M,58,W Germany,Member,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90104,CHOY90104-26,CHOY,Cho Oyu,1990,Spring,M,48,W Germany,Member,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-02,CHOY,Cho Oyu,1990,Summer,M,46,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-03,CHOY,Cho Oyu,1990,Summer,M,37,New Zealand,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-04,CHOY,Cho Oyu,1990,Summer,M,59,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-05,CHOY,Cho Oyu,1990,Summer,M,34,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-06,CHOY,Cho Oyu,1990,Summer,M,34,Switzerland,Climber,FALSE,7600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-07,CHOY,Cho Oyu,1990,Summer,M,38,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-08,CHOY,Cho Oyu,1990,Summer,M,30,France,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-01,CHOY,Cho Oyu,1990,Summer,M,31,UK,Climbing Leader,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-09,CHOY,Cho Oyu,1990,Summer,M,25,France,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-10,CHOY,Cho Oyu,1990,Summer,M,NA,UK,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-11,CHOY,Cho Oyu,1990,Summer,M,31,Nepal,H-A Worker,TRUE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90201,CHOY90201-12,CHOY,Cho Oyu,1990,Summer,M,37,Nepal,H-A Worker,TRUE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90202,CHOY90202-01,CHOY,Cho Oyu,1990,Summer,M,36,Belgium,Leader,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90202,CHOY90202-02,CHOY,Cho Oyu,1990,Summer,M,36,Belgium,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90202,CHOY90202-03,CHOY,Cho Oyu,1990,Summer,M,40,Belgium,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90203,CHOY90203-01,CHOY,Cho Oyu,1990,Summer,M,47,Japan,Leader,FALSE,7300,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
CHOY90203,CHOY90203-06,CHOY,Cho Oyu,1990,Summer,M,45,Japan,Climber,FALSE,8050,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
CHOY90203,CHOY90203-04,CHOY,Cho Oyu,1990,Summer,M,44,Japan,Climber,FALSE,8050,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA
CHOY90203,CHOY90203-05,CHOY,Cho Oyu,1990,Summer,M,43,Japan,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90203,CHOY90203-03,CHOY,Cho Oyu,1990,Summer,F,33,Japan,BC Manager,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90204,CHOY90204-02,CHOY,Cho Oyu,1990,Summer,M,53,Spain,Climber,FALSE,7550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90204,CHOY90204-03,CHOY,Cho Oyu,1990,Summer,M,48,Spain,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90204,CHOY90204-04,CHOY,Cho Oyu,1990,Summer,M,40,Spain,Climber,FALSE,7550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90204,CHOY90204-05,CHOY,Cho Oyu,1990,Summer,M,48,Spain,Climber,FALSE,7550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90204,CHOY90204-01,CHOY,Cho Oyu,1990,Summer,M,50,Spain,Leader,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,AMS,NA
CHOY90204,CHOY90204-06,CHOY,Cho Oyu,1990,Summer,M,48,Spain,Climber,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90301,CHOY90301-01,CHOY,Cho Oyu,1990,Autumn,M,39,Spain,Leader,FALSE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90301,CHOY90301-02,CHOY,Cho Oyu,1990,Autumn,M,36,Spain,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90301,CHOY90301-03,CHOY,Cho Oyu,1990,Autumn,M,36,Spain,Climber,FALSE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90301,CHOY90301-04,CHOY,Cho Oyu,1990,Autumn,M,32,Spain,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90301,CHOY90301-05,CHOY,Cho Oyu,1990,Autumn,M,35,Spain,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90301,CHOY90301-06,CHOY,Cho Oyu,1990,Autumn,M,32,Spain,Climber,FALSE,6800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90301,CHOY90301-07,CHOY,Cho Oyu,1990,Autumn,M,32,Spain,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90302,CHOY90302-01,CHOY,Cho Oyu,1990,Autumn,M,43,Poland,Leader,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
CHOY90302,CHOY90302-02,CHOY,Cho Oyu,1990,Autumn,M,31,Switzerland,Climber,FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA
