feature_id,feature_name,state_name,county_name,county_numeric,date_created,date_edited,prim_lat_dec,prim_long_dec
287045,Modello,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.5026098,-80.4431115
287051,Molino,Florida,Escambia,33,1979-10-19,2022-06-07,30.7240791,-87.3141422
287075,Montbrook,Florida,Levy,75,1979-10-19,2022-06-07,29.3271928,-82.4503813
287076,Montclair,Florida,Lake,69,1979-10-19,2022-06-07,28.8219334,-81.9161926
287080,Monticello,Florida,Jefferson,65,1979-10-19,2022-06-07,30.5452022,-83.8701636
287081,Montverde,Florida,Lake,69,1979-10-19,2022-06-07,28.6002769,-81.673964
287104,Moore Haven,Florida,Glades,43,1979-10-19,2022-06-07,26.8331174,-81.0931234
287118,Moreland Park,Florida,Sumter,119,1979-10-19,2022-06-07,28.8894298,-82.0417524
287137,Moriczville,Florida,Hillsborough,57,1979-10-19,2022-06-07,28.1194599,-82.1498076
287143,Morningside Park,Florida,Orange,95,1979-10-19,2022-06-07,28.443339,-81.4067374
287179,Moss Town,Florida,Pasco,101,1979-10-19,2022-06-07,28.4591656,-82.1803627
287180,Mossy Head,Florida,Walton,131,1979-10-19,2022-06-07,30.7432446,-86.3149464
287215,Mount Dora,Florida,Lake,69,1979-10-19,2022-06-07,28.8024918,-81.644519
287216,Mount Enon,Florida,Hillsborough,57,1979-10-19,2022-06-07,28.0372427,-82.072307
287293,Mount Pleasant,Florida,Gadsden,39,1979-10-19,2022-06-07,30.6574146,-84.6910271
287309,Mount Plymouth,Florida,Lake,69,1979-10-19,2022-06-07,28.808048,-81.5331274
287372,Mountain Lake Station,Florida,Polk,105,1979-10-19,2022-06-07,27.9497451,-81.5950766
287439,Mulberry,Florida,Polk,105,1979-10-19,2022-06-07,27.8953038,-81.9734172
287462,Mullet Lake Park,Florida,Seminole,117,1979-10-19,2022-06-07,28.7891593,-81.1383948
287464,Mullis City,Florida,Hillsborough,57,1979-10-19,2022-06-07,28.0400178,-82.5089845
287474,Murdock,Florida,Charlotte,15,1979-10-19,2022-06-07,27.0128361,-82.1462014
287487,Murray Hill,Florida,Duval,31,1979-10-19,2022-06-07,30.3124614,-81.7100976
287495,Myakka City,Florida,Manatee,81,1979-10-19,2022-06-07,27.3497671,-82.161478
287503,Myrtle Grove,Florida,Escambia,33,1979-10-19,2022-06-07,30.4210312,-87.3074736
287521,Nalcrest,Florida,Polk,105,1979-10-19,2022-06-07,27.8583583,-81.425073
287528,Naples,Florida,Collier,21,1979-10-19,2022-06-07,26.1420358,-81.7948103
287530,Naples Manor,Florida,Collier,21,1979-10-19,2022-06-07,26.0887041,-81.7261977
287531,Naples Park,Florida,Collier,21,1979-10-19,2022-06-07,26.2617534,-81.8092543
287532,Naranja,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.5181647,-80.4228333
287534,Narcoossee,Florida,Osceola,97,1979-10-19,2022-06-07,28.2983441,-81.2389569
287546,National Gardens,Florida,Volusia,127,1979-10-19,2022-06-07,29.3324784,-81.1264474
287560,Navy Point,Florida,Escambia,33,1979-10-19,2022-06-07,30.379921,-87.2933061
287587,Neptune Beach,Florida,Duval,31,1979-10-19,2022-06-07,30.311908,-81.3964734
287595,New Berlin,Florida,Duval,31,1979-10-19,2022-06-07,30.3985726,-81.5525919
287612,New Eden,Florida,Osceola,97,1979-10-19,2022-06-07,28.2780668,-81.179511
287668,New Point Comfort,Florida,Charlotte,15,1979-10-19,2022-06-07,26.9308955,-82.3409285
287669,New Port Richey,Florida,Pasco,101,1979-10-19,2022-06-07,28.2441768,-82.7192671
287692,New Smyrna Beach,Florida,Volusia,127,1979-10-19,2022-06-07,29.0258191,-80.9269984
287697,New Upsala,Florida,Seminole,117,1979-10-19,2022-06-07,28.7963818,-81.316455
287718,Newnans Lake Homesites,Florida,Alachua,1,1979-10-19,2022-06-07,29.6499682,-82.2395457
287720,Newport,Florida,Monroe,87,1979-10-19,2022-06-07,25.1040143,-80.4311684
287721,Newport,Florida,Wakulla,129,1979-10-19,2022-06-07,30.1993709,-84.1807263
287753,Nobleton,Florida,Hernando,53,1979-10-19,2022-06-07,28.6455471,-82.2639784
287754,Nokomis,Florida,Sarasota,115,1979-10-19,2022-06-07,27.1192213,-82.4442629
287755,Nokomis Beach,Florida,Sarasota,115,1979-10-19,2022-06-07,27.1264432,-82.4709302
287758,Noma,Florida,Holmes,59,1979-10-19,2022-06-07,30.9821261,-85.618544
287766,Normandy,Florida,Duval,31,1979-10-19,2022-06-07,30.3057946,-81.7606551
287770,Normandy Shores,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.859818,-80.1389346
287771,Normandy Village,Florida,Duval,31,1979-10-19,2022-06-07,30.2796836,-81.7812112
287776,North Bal Harbor,Florida,Broward,11,1979-10-19,2022-06-07,26.1539739,-80.1161555
287782,North Bay Village,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.8462075,-80.1539351
287818,North Fort Myers,Florida,Lee,71,1979-10-19,2022-06-07,26.6672935,-81.8800862
287836,North Meadowbrook Terrace,Florida,Clay,19,1979-10-19,2022-06-07,30.1785732,-81.7512084
287837,North Miami,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.8900949,-80.1867138
287838,North Miami Beach,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.9331488,-80.1625463
287841,North Naples,Florida,Collier,21,1979-10-19,2022-06-07,26.2192549,-81.7917542
287842,North Oak Hill,Florida,Duval,31,1979-10-19,2022-06-07,30.2535727,-81.772877
287843,Winter Springs,Florida,Seminole,117,1979-10-19,2022-06-07,28.6988853,-81.3081226
287845,North Palm Beach,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.8175615,-80.0819864
287853,North Pompano Beach,Florida,Broward,11,1979-10-19,2022-06-07,26.2789692,-80.1028215
287859,North Redington Beach,Florida,Pinellas,103,1979-10-19,2022-06-07,27.8161361,-82.8206587
287863,North Ruskin,Florida,Hillsborough,57,1979-10-19,2022-06-07,27.7647505,-82.3945376
287864,North Shore,Florida,Duval,31,1979-10-19,2022-06-07,30.3844056,-81.656763
287896,Northwood,Florida,Alachua,1,1979-10-19,2022-06-07,29.7024667,-82.369273
287897,Northwood,Florida,Duval,31,1979-10-19,2022-06-07,30.4335717,-81.6623196
287901,Norwood,Florida,Duval,31,1979-10-19,2022-06-07,30.3769056,-81.6678746
287915,Nurmi Isles,Florida,Broward,11,1979-10-19,2022-06-07,26.1225861,-80.1169889
287917,Nutall Rise,Florida,Taylor,123,1979-10-19,2022-06-07,30.1504853,-83.9640505
287919,O'Neil,Florida,Nassau,89,1979-10-19,2022-06-07,30.6174596,-81.5142596
287920,O'Brien,Florida,Suwannee,121,1979-10-19,2022-06-07,30.0382835,-82.9401286
287922,Oak,Florida,Marion,83,1979-10-19,2022-06-07,29.2521973,-82.1156475
287931,Oak Grove,Florida,Hardee,49,1979-10-19,2022-06-07,27.4822612,-81.8714725
287932,Oak Grove,Florida,Sumter,119,1979-10-19,2022-06-07,28.5999954,-82.0434155
287933,Oak Grove,Florida,Gulf,45,1979-10-19,2022-06-07,29.7904873,-85.2968627
287934,Oak Grove,Florida,Gadsden,39,1979-10-19,2022-06-07,30.6918582,-84.7332511
287964,Oak Harbor,Florida,Duval,31,1979-10-19,2022-06-07,30.3602405,-81.4248084
287965,Oak Hill,Florida,Volusia,127,1979-10-19,2022-06-07,28.8644338,-80.8544975
287966,Oak Hill,Florida,Duval,31,1979-10-19,2022-06-07,30.2463506,-81.7512093
287975,Oak Hill Park,Florida,Duval,31,1979-10-19,2022-06-07,30.2449617,-81.7778771
287980,Oak Knoll Estates,Florida,Leon,73,1979-10-19,2022-06-07,30.5238104,-84.2662889
287991,Oak Terrace,Florida,Polk,105,1979-10-19,2022-06-07,27.8391944,-81.9773067
288004,Oakland,Florida,Orange,95,1979-10-19,2022-06-07,28.555001,-81.6331299
288012,Oakland Park,Florida,Lake,69,1979-10-19,2022-06-07,28.8038804,-81.6772975
288013,Oakland Park,Florida,Broward,11,1979-10-19,2022-06-07,26.1723065,-80.1319893
288026,Oakwood Villa,Florida,Duval,31,1979-10-19,2022-06-07,30.3180178,-81.5789809
288030,Ocala,Florida,Marion,83,1979-10-19,2022-06-07,29.1871986,-82.1400923
288033,Ocean Breeze Park,Florida,Martin,85,1979-10-19,2022-06-07,27.2358802,-80.2206026
288035,Ocean City,Florida,Okaloosa,91,1979-10-19,2022-06-07,30.4410321,-86.6135641
288040,Ocean Ridge,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.5270157,-80.0483747
288041,Ocean View Heights,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.7367672,-80.2378273
288042,Ocean Vue,Florida,Broward,11,1979-10-19,2022-06-07,26.3181345,-80.0769872
288043,Oceanway,Florida,Duval,31,1979-10-19,2022-06-07,30.4669049,-81.6323187
288049,Ocoee,Florida,Orange,95,1979-10-19,2022-06-07,28.5691677,-81.5439619
288053,Odessa,Florida,Pasco,101,1979-10-19,2022-06-07,28.1939007,-82.5917642
288066,Ojus,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.948426,-80.1506014
288068,Okahumpka,Florida,Lake,69,1979-10-19,2022-06-07,28.7477694,-81.8959137
288073,Okeechobee,Florida,Okeechobee,93,1979-10-19,2022-06-07,27.2439349,-80.8297828
288091,Old Fernandina,Florida,Nassau,89,1979-10-19,2022-06-07,30.6896817,-81.452314
288100,Old Marco Junction,Florida,Collier,21,1979-10-19,2022-06-07,26.0228732,-81.7006419
288122,Old Town,Florida,Dixie,29,1979-10-19,2022-06-07,29.6013454,-82.9817927
288131,Oldsmar,Florida,Pinellas,103,1979-10-19,2022-06-07,28.0341847,-82.6650992
288154,Olympia Heights,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.726768,-80.3553306
288157,Oneco,Florida,Manatee,81,1979-10-19,2022-06-07,27.4475412,-82.546208
288178,Open Sands,Florida,Bay,5,1979-10-19,2022-06-07,30.2052022,-85.8577116
288182,Orange Blossom Hills,Florida,Marion,83,1979-10-19,2022-06-07,28.9952598,-82.0006413
288188,Orange City,Florida,Volusia,127,1979-10-19,2022-06-07,28.9488761,-81.2986741
288189,Orange City Hills,Florida,Volusia,127,1979-10-19,2022-06-07,28.9288768,-81.2961743
288196,Orange Grove Villas,Florida,Pasco,101,1979-10-19,2022-06-07,28.2866726,-82.188417
288201,Orange Heights,Florida,Alachua,1,1979-10-19,2022-06-07,29.7196893,-82.139267
288209,Orange Home,Florida,Sumter,119,1979-10-19,2022-06-07,28.8294324,-81.9956392
288215,Orange Lake,Florida,Marion,83,1979-10-19,2022-06-07,29.4235826,-82.2167642
288217,Orange Mills,Florida,Putnam,107,1979-10-19,2022-06-07,29.6849691,-81.5731357
288219,Orange Park,Florida,Clay,19,1979-10-19,2022-06-07,30.1660736,-81.706484
288229,Orangedale,Florida,Polk,105,1979-10-19,2022-06-07,28.1575156,-81.9050802
288235,Orient Park,Florida,Hillsborough,57,1979-10-19,2022-06-07,27.9725214,-82.3728708
288236,Orienta Gardens,Florida,Seminole,117,1979-10-19,2022-06-07,28.657498,-81.3820136
288240,Orlando,Florida,Orange,95,1979-10-19,2022-06-07,28.5383355,-81.3792365
288244,Orlovista,Florida,Orange,95,1979-10-19,2022-06-07,28.5383357,-81.4603494
288246,Ormond-by-the-Sea,Florida,Volusia,127,1979-10-19,2022-06-07,29.3491449,-81.0664455
288247,Ortega,Florida,Duval,31,1979-10-19,2022-06-07,30.2705174,-81.7081523
288249,Ortega Farms,Florida,Duval,31,1979-10-19,2022-06-07,30.2521841,-81.7220415
288250,Ortega Forest,Florida,Duval,31,1979-10-19,2022-06-07,30.2616286,-81.7106522
288252,Ortega Terrace,Florida,Duval,31,1979-10-19,2022-06-07,30.2641286,-81.7006519
288253,Ortona,Florida,Volusia,127,1979-10-19,2022-06-07,29.2524803,-81.0256107
288268,Osprey,Florida,Sarasota,115,1979-10-19,2022-06-07,27.1961627,-82.4903748
288269,Osteen,Florida,Volusia,127,1979-10-19,2022-06-07,28.8461019,-81.1625612
288275,Otter Creek,Florida,Levy,75,1979-10-19,2022-06-07,29.3249653,-82.7717811
288305,Oviedo,Florida,Seminole,117,1979-10-19,2022-06-07,28.669997,-81.2081203
288328,Oxford,Florida,Sumter,119,1979-10-19,2022-06-07,28.927484,-82.0373084
288348,Ozona,Florida,Pinellas,103,1979-10-19,2022-06-07,28.0694609,-82.7756574
288352,Pace,Florida,Santa Rosa,113,1979-10-19,2022-06-07,30.5993603,-87.1610808
288374,Page Park,Florida,Lee,71,1979-10-19,2022-06-07,26.5792417,-81.8620306
288376,Pahokee,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.8200607,-80.6653351
288381,Palatka,Florida,Putnam,107,1979-10-19,2022-06-07,29.6485801,-81.6375819
288385,Palm River,Florida,Hillsborough,57,1987-08-28,2022-06-07,27.9428,-82.3975935
288389,Palm Bay,Florida,Brevard,9,1979-10-19,2022-06-07,28.0344621,-80.5886646
288390,Palm Beach,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.7056206,-80.0364297
288391,Palm Beach Farms,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.669233,-80.1494886
288392,Palm Beach Shores,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.7781183,-80.0355962
288396,Palm City,Florida,Martin,85,1979-10-19,2022-06-07,27.1678268,-80.2661591
288399,Palm Harbor,Florida,Pinellas,103,1979-10-19,2022-06-07,28.0780718,-82.7637127
288408,Palm River Estates,Florida,Collier,21,1979-10-19,2022-06-07,26.2784194,-81.7778645
288410,Palm Shadows,Florida,Seminole,117,1979-10-19,2022-06-07,28.7886038,-81.1428394
288411,Palm Shores,Florida,Brevard,9,1979-10-19,2022-06-07,28.1844568,-80.6528312
288412,Palm Springs,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.8706515,-80.2989396
288415,Palm View,Florida,Manatee,81,1979-10-19,2022-06-07,27.5686471,-82.5570412
288417,Palma Ceia,Florida,Hillsborough,57,1979-10-19,2022-06-07,27.9208557,-82.495373
288420,Palma Sola,Florida,Manatee,81,1979-10-19,2022-06-07,27.51226,-82.6320426
288423,Palma Sola Park,Florida,Manatee,81,1979-10-19,2022-06-07,27.4917053,-82.6367649
288424,Palmdale,Florida,Glades,43,1979-10-19,2022-06-07,26.9453358,-81.3161838
288429,Palmetto,Florida,Manatee,81,1979-10-19,2022-06-07,27.5214269,-82.5723193
288446,Panacoochee Retreats,Florida,Sumter,119,1979-10-19,2022-06-07,28.8002653,-82.1353653
288448,Panama City,Florida,Bay,5,1979-10-19,2022-06-07,30.1588129,-85.6602058
288450,Panama Park,Florida,Duval,31,1979-10-19,2022-06-07,30.3849612,-81.6406512
288472,Paradise Beach,Florida,Escambia,33,1979-10-19,2022-06-07,30.400754,-87.4205333
288482,Paradise Palms,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.3534111,-80.1261553
288486,Paradise Point,Florida,Citrus,17,1979-10-19,2022-06-07,28.8835908,-82.5920453
288498,Park Haven,Florida,Broward,11,1979-10-19,2022-06-07,26.2950798,-80.1114328
288507,Parker,Florida,Bay,5,1979-10-19,2022-06-07,30.1310353,-85.6032595
288525,Parkerville,Florida,Santa Rosa,113,1979-10-19,2022-06-07,30.6240818,-86.848293
288540,Parrish,Florida,Manatee,81,1979-10-19,2022-06-07,27.5875357,-82.4250941
288552,Pasadena,Florida,Pinellas,103,1979-10-19,2022-06-07,27.7705827,-82.7326007
288559,Pass Station,Florida,Clay,19,1979-10-19,2022-06-07,29.9810744,-81.7731506
288591,Paxton,Florida,Walton,131,1979-10-19,2022-06-07,30.9815697,-86.3074456
288613,Peace River Shores,Florida,Charlotte,15,1979-10-19,2022-06-07,27.0303348,-81.9625862
288616,Peach Orchard,Florida,Alachua,1,1979-10-19,2022-06-07,29.5502456,-82.4962187
288631,Pearl Court,Florida,Duval,31,1979-10-19,2022-06-07,30.3746834,-81.6450957
288650,Pecan Park,Florida,Duval,31,1979-10-19,2022-06-07,30.5119045,-81.6225967
288676,Pelican Lake,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.8114495,-80.6103338
288685,Pembroke Park,Florida,Broward,11,1979-10-19,2022-06-07,25.9878691,-80.1747687
288686,Pembroke Pines,Florida,Broward,11,1979-10-19,2022-06-07,26.0031465,-80.223937
288690,Peniel,Florida,Putnam,107,1979-10-19,2022-06-07,29.619969,-81.6795273
288692,Penney Farms,Florida,Clay,19,1979-10-19,2022-06-07,29.9796854,-81.8103743
288699,Pensacola Beach,Florida,Escambia,33,1979-10-19,2022-06-07,30.3335333,-87.1374676
288718,Perdido Bay,Florida,Escambia,33,1979-10-19,2022-06-07,30.332978,-87.4205329
288719,Perdido Heights,Florida,Escambia,33,1979-10-19,2022-06-07,30.4004762,-87.4230334
288723,Perrine,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.6051055,-80.3536645
288724,Perry,Florida,Taylor,123,1979-10-19,2022-06-07,30.1174351,-83.5818147
288734,Peters,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.5984392,-80.3542201
288779,Pickettville,Florida,Duval,31,1979-10-19,2022-06-07,30.3652386,-81.7414888
288791,Piedmont,Florida,Orange,95,1979-10-19,2022-06-07,28.6380544,-81.4578489
288798,Pierson,Florida,Volusia,127,1979-10-19,2022-06-07,29.2394229,-81.4656252
288821,Pine Barren,Florida,Escambia,33,1979-10-19,2022-06-07,30.7774109,-87.3344208
288827,Pine Castle,Florida,Orange,95,1979-10-19,2022-06-07,28.4719489,-81.3678477
288832,Pine Dale,Florida,Polk,105,1979-10-19,2022-06-07,27.8550273,-81.9709176
288833,Pine Forest,Florida,Escambia,33,1979-10-19,2022-06-07,30.5196399,-87.3163636
288837,Pine Grove,Florida,Osceola,97,1979-10-19,2022-06-07,28.2597342,-81.1845112
288851,Pine Hills,Florida,Orange,95,1979-10-19,2022-06-07,28.5577794,-81.4534046
288876,Pine Island Center,Florida,Lee,71,1979-10-19,2022-06-07,26.6136856,-82.1181479
288910,Pine Manor,Florida,Lee,71,1979-10-19,2022-06-07,26.5728531,-81.8781422
288918,Pine Top,Florida,Baker,3,1979-10-19,2022-06-07,30.2730132,-82.181225
288922,Pinecrest,Florida,Hillsborough,57,1979-10-19,2022-06-07,27.8500268,-82.1456437
288923,Pinecrest,Florida,Seminole,117,1979-10-19,2022-06-07,28.7747159,-81.2700652
288924,Pinecrest,Florida,Monroe,87,1979-10-19,2022-06-07,25.7467692,-80.9395129
288930,Pineland,Florida,Lee,71,1979-10-19,2022-06-07,26.6606283,-82.1534262
288936,Pinellas Park,Florida,Pinellas,103,1979-10-19,2022-06-07,27.8428025,-82.6995444
288941,Pinetta,Florida,Madison,79,1979-10-19,2022-06-07,30.5940965,-83.3523709
288945,Pinewood Park,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.8659292,-80.2136593
288963,Piney Point,Florida,Manatee,81,1979-10-19,2022-06-07,27.6342,-82.5403742
288991,Pirate Harbor,Florida,Charlotte,15,1979-10-19,2022-06-07,26.8028443,-82.0450894
289001,Pittman,Florida,Holmes,59,1979-10-19,2022-06-07,30.9424046,-85.8199339
289015,Placida,Florida,Charlotte,15,1979-10-19,2022-06-07,26.8322884,-82.2648163
289021,Plant City,Florida,Hillsborough,57,1979-10-19,2022-06-07,28.0186323,-82.1128641
289024,Plantation,Florida,Broward,11,1979-10-19,2022-06-07,26.1275862,-80.2331036
289025,Plantation Gardens,Florida,Broward,11,1979-10-19,2022-06-07,26.1298084,-80.2375483
289027,Plantation Island,Florida,Collier,21,1979-10-19,2022-06-07,25.8439897,-81.3659122
289028,Plantation Isles,Florida,Broward,11,1979-10-19,2022-06-07,26.1023094,-80.2281035
289030,Plantation Park,Florida,Broward,11,1979-10-19,2022-06-07,26.1189754,-80.2269924
289041,Playland Estates,Florida,Broward,11,1979-10-19,2022-06-07,26.0325897,-80.2039363
289042,Playland Isles,Florida,Broward,11,1979-10-19,2022-06-07,26.0614775,-80.2042139
289044,Playland Village,Florida,Broward,11,1979-10-19,2022-06-07,26.0742549,-80.2247702
289046,Pleasant Grove,Florida,Hillsborough,57,1979-10-19,2022-06-07,27.9055805,-82.1703664
289047,Pleasant Grove,Florida,Escambia,33,1979-10-19,2022-06-07,30.3590883,-87.3452524
289092,Plummers,Florida,Duval,31,1979-10-19,2022-06-07,30.1896852,-81.6314812
289098,Plymouth,Florida,Orange,95,1979-10-19,2022-06-07,28.6922188,-81.547295
289113,Poinsettia Park,Florida,Polk,105,1979-10-19,2022-06-07,28.0461312,-81.6859111
289127,Point O'Rocks,Florida,Sarasota,115,1979-10-19,2022-06-07,27.245605,-82.5353755
289134,Point Washington,Florida,Walton,131,1979-10-19,2022-06-07,30.3701993,-86.1149405
289150,Polk City,Florida,Polk,105,1979-10-19,2022-06-07,28.1825147,-81.8239676
289158,Polly Town,Florida,Duval,31,1979-10-19,2022-06-07,30.4391275,-81.5950944
289160,Pomona Park,Florida,Putnam,107,1979-10-19,2022-06-07,29.5002492,-81.5914659
289162,Pompano Beach,Florida,Broward,11,1979-10-19,2022-06-07,26.2378597,-80.1247667
289164,Pompano Beach Highlands,Florida,Broward,11,1979-10-19,2022-06-07,26.282858,-80.1069882
289166,Pompano Isles,Florida,Broward,11,1979-10-19,2022-06-07,26.2173048,-80.1011549
289170,Pompano Park,Florida,Broward,11,1979-10-19,2022-06-07,26.1992502,-80.2083805
289171,Ponce de Leon,Florida,Holmes,59,1979-10-19,2022-06-07,30.7229671,-85.9374357
289178,Ponce Inlet,Florida,Volusia,127,1987-08-28,2022-06-07,29.0963729,-80.9369983
289233,Port Charlotte,Florida,Charlotte,15,1979-10-19,2022-06-07,26.9761707,-82.0906448
289237,Port Richey,Florida,Pasco,101,1979-10-19,2022-06-07,28.2716755,-82.7195451
289238,Port Saint Joe,Florida,Gulf,45,1979-10-19,2022-06-07,29.8118757,-85.302974
289239,Port Salerno,Florida,Martin,85,1979-10-19,2022-06-07,27.1442168,-80.2006014
289240,Port Tampa,Florida,Hillsborough,57,1979-10-19,2022-06-07,27.8636354,-82.5267625
289253,Portland,Florida,Walton,131,1979-10-19,2022-06-07,30.5124181,-86.1957755
289274,Powell,Florida,Hernando,53,1979-10-19,2022-06-07,28.4924966,-82.4284276
289323,Princeton,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.5384417,-80.408944
289340,Providence,Florida,Polk,105,1979-10-19,2022-06-07,28.1539044,-81.9734145
289341,Providence,Florida,Union,125,1979-10-19,2022-06-07,30.0041267,-82.5473413
289380,Punta Gorda,Florida,Charlotte,15,1979-10-19,2022-06-07,26.9297836,-82.0453664
289381,Punta Gorda Beach,Florida,Charlotte,15,1979-10-19,2022-06-07,26.9233958,-82.3598179
289382,Punta Gorda Isles,Florida,Charlotte,15,1979-10-19,2022-06-07,26.917562,-82.0784227
289383,Punta Rassa,Florida,Lee,71,1979-10-19,2011-01-12,26.4878569,-82.0123132
289403,Quinavista,Florida,Escambia,33,1979-10-19,2022-06-07,30.3285334,-87.3563637
289404,Quincy,Florida,Gadsden,39,1979-10-19,2022-06-07,30.5871392,-84.5832453
289434,Raiford,Florida,Union,125,1979-10-19,2022-06-07,30.0638497,-82.2364997
289441,Rainbow Homes,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.4420189,-80.095043
289479,Rattlesnake,Florida,Hillsborough,57,1979-10-19,2022-06-07,27.8894678,-82.5242625
289513,Ravenna Park,Florida,Seminole,117,1979-10-19,2022-06-07,28.7905488,-81.3081215
289556,Redbay,Florida,Walton,131,1979-10-19,2022-06-07,30.5924149,-85.9449359
289560,Reddick,Florida,Marion,83,1979-10-19,2022-06-07,29.3666393,-82.1973184
289580,Redington Beach,Florida,Pinellas,103,1979-10-19,2022-06-07,27.8086364,-82.811214
289581,Redington Shores,Florida,Pinellas,103,1979-10-19,2022-06-07,27.8261357,-82.8289923
289635,Relay,Florida,Flagler,35,1979-10-19,2022-06-07,29.308312,-81.2703408
289636,Remlap,Florida,Hillsborough,57,1979-10-19,2022-06-07,27.8322483,-82.3817597
289656,Ribault Manor,Florida,Duval,31,1979-10-19,2022-06-07,30.3952385,-81.7031542
289670,Rich Bay,Florida,Gadsden,39,1979-10-19,2022-06-07,30.6046408,-84.3918501
289682,Richland,Florida,Pasco,101,1979-10-19,2022-06-07,28.2830625,-82.1428607
289685,Richmond Heights,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.6314936,-80.3689426
289686,Ridge Harbor,Florida,Charlotte,15,1979-10-19,2022-06-07,26.9906141,-81.9545307
289687,Ridge Manor,Florida,Hernando,53,1979-10-19,2022-06-07,28.5074971,-82.1703628
289694,Ridgewood,Florida,Clay,19,1979-10-19,2022-06-07,30.1388511,-81.7842647
289712,Rio,Florida,Martin,85,1979-10-19,2022-06-07,27.2194917,-80.2392142
289716,Rio Vista Isles,Florida,Broward,11,1979-10-19,2022-06-07,26.1106422,-80.1228225
289718,Riomar,Florida,Indian River,61,1979-10-19,2022-06-07,27.645032,-80.3561614
289727,River Junction,Florida,Gadsden,39,1979-10-19,2022-06-07,30.6857475,-84.8413087
289736,Riverdale,Florida,Pasco,101,1979-10-19,2022-06-07,28.4827755,-82.1961967
289738,Riverside,Florida,Duval,31,1979-10-19,2022-06-07,30.3121838,-81.684263
289739,Riverside Acres,Florida,Orange,95,1979-10-19,2022-06-07,28.6361099,-81.4153479
289752,Riverview,Florida,Duval,31,1979-10-19,2022-06-07,30.4060718,-81.6873203
289753,Riverview,Florida,Hillsborough,57,1979-10-19,2022-06-07,27.8661364,-82.3264809
289758,Riviera Beach,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.7753405,-80.0580969
289761,Ro-Len Lake Gardens,Florida,Broward,11,1979-10-19,2022-06-07,25.9778694,-80.1650463
289798,Robinson Heights,Florida,Alachua,1,1979-10-19,2022-06-07,29.6152461,-82.3051029
289820,Rock Harbor,Florida,Monroe,87,1979-10-19,2022-06-07,25.0767934,-80.4603363
289832,Rock Island Village,Florida,Broward,11,1979-10-19,2022-06-07,26.1606405,-80.1742128
289861,Rockdale,Florida,Miami-Dade,86,1979-10-19,2022-06-07,25.6289935,-80.3408863
289867,Rockwell,Florida,Brevard,9,1979-10-19,2022-06-07,28.2944527,-80.6744975
289882,Rocky Creek,Florida,Hillsborough,57,1979-10-19,2022-06-07,28.0044637,-82.5795416
289911,Rocky Point,Florida,Alachua,1,1979-10-19,2022-06-07,29.5944128,-82.3387147
289933,Rolling Hills,Florida,Polk,105,1979-10-19,2022-06-07,27.8236393,-81.9686957
289969,Roseland,Florida,Indian River,61,1979-10-19,2022-06-07,27.8358587,-80.4931083
289988,Rotonda,Florida,Charlotte,15,1979-10-19,2022-06-07,26.8836752,-82.2900944
290016,Roux Quarters,Florida,Polk,105,1979-10-19,2022-06-07,27.8939147,-81.772303
290024,Royal,Florida,Sumter,119,1979-10-19,2022-06-07,28.8944291,-82.0950875
290028,Royal Oak Hills,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.3456335,-80.1003212
290033,Royal Palm Hammock,Florida,Collier,21,1979-10-19,2022-06-07,25.9942627,-81.5917504
290036,Royal Palm Isles,Florida,Broward,11,1979-10-19,2022-06-07,26.1692512,-80.1686571
290040,Royal Palms Park,Florida,Broward,11,1979-10-19,2022-06-07,26.1523074,-80.1836576
290041,Royal Poinciana Park,Florida,Indian River,61,1979-10-19,2022-06-07,27.6125332,-80.4014405
290043,Royal Terrace,Florida,Duval,31,1979-10-19,2022-06-07,30.3738499,-81.6914867
290046,Rubonia,Florida,Manatee,81,1979-10-19,2022-06-07,27.5789245,-82.5525967
290059,Runyon,Florida,Palm Beach,99,1979-10-19,2022-06-07,26.7328417,-80.6667242
