country,year,mat_m_ld_bb,mat_m_ld_ab,mat_v_ld_bb,mat_v_ld_ab,co_ld,jp_ld_m,jp_ld_co,jp_part_time,jp_later,par1_ld,par1_fr,par1_rr,par1_cap,par1_for_whom,par1_second_parent,par1_work,par1_later,par2_ld,par2_fr,par2_for_whom,par2_second_parent,par2_work,par2_later,par3_ld,par3_rr,par3_cap,par3_for_whom,par3_second_parent,par3_work,par3_later,par_incentives,user_note,currency
DK,1999,0,2,4,12,4,24,14,no,no,10,-98,1,11992.375,either,0,NA,no,0,-98,Not applicable,-98,Not applicable,Not applicable,10,1,11992.375,either,0,yes,no,no,no,Danish krone (DKK)
DK,2000,0,2,4,12,4,24,14,no,no,10,-98,1,12375.017857142857,either,0,NA,no,0,-98,Not applicable,-98,Not applicable,Not applicable,10,1,12375.017857142857,either,0,yes,no,no,no,Danish krone (DKK)
DK,2001,0,2,4,12,4,24,14,no,no,10,-98,1,12770.705357142857,either,0,NA,no,0,-98,Not applicable,-98,Not applicable,Not applicable,10,1,12770.705357142857,either,0,yes,no,no,no,Danish krone (DKK)
DK,2002,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,13114.214285714286,either,0,NA,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,13114.214285714286,either,0,yes,yes,no,yes,Danish krone (DKK)
DK,2003,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,13535.99107142857,either,0,NA,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,13535.99107142857,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2004,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,13927.330357142857,either,0,NA,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,13927.330357142857,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2005,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,14205.61607142857,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,14205.61607142857,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2006,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,14488.25,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,14488.25,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2007,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,14849.151785714284,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,14849.151785714284,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2008,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,15283.973214285714,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,15283.973214285714,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2009,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,15762.276785714284,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,15762.276785714284,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2010,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,16349.285714285714,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,16349.285714285714,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2011,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,16653.660714285714,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,16653.660714285714,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2012,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,17131.964285714286,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,17131.964285714286,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2013,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,17414.598214285714,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,17414.598214285714,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2014,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,17718.973214285714,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,17718.973214285714,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2015,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,17979.866071428572,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,17979.866071428572,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2016,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,18175.535714285714,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,18175.535714285714,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2017,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,18458.16964285714,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,18458.16964285714,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2018,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,18697.321428571428,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,18697.321428571428,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2019,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,18936.473214285714,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,18936.473214285714,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2020,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,19153.883928571428,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,19153.883928571428,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2021,0,2,4,12,2,60,46,no,yes,46,-98,0.6956521739130435,19393.035714285714,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,32,1,19393.035714285714,either,0,yes,yes,no,no,Danish krone (DKK)
DK,2022,0,2,4,0,2,56,48,no,yes,35,-98,1,19414.776785714286,either,9,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,27,1,19414.776785714286,either,9,yes,yes,no,yes,Danish krone (DKK)
DK,2023,0,2,4,0,2,56,48,no,yes,35,-98,1,19784.375,either,9,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,27,1,19784.375,either,9,yes,yes,no,no,Danish krone (DKK)
DK,2024,0,2,4,0,2,56,48,no,yes,35,-98,1,20414.866071428572,either,9,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,27,1,20414.866071428572,either,9,yes,yes,no,no,Danish krone (DKK)
EE,1970,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,yes,Soviet ruble (SUR)
EE,1971,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1972,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1973,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1974,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1975,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1976,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1977,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1978,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1979,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1980,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1981,0,0,8,8,0,52.17857142857143,0,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Soviet ruble (SUR)
EE,1982,0,0,8,8,0,78.26785714285714,0,no,no,52.17857142857143,NA,-98,-98,mothers,0,no,no,52.17857142857143,NA,mothers,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,yes,Soviet ruble (SUR)
EE,1983,0,0,8,8,0,78.26785714285714,0,no,no,52.17857142857143,NA,-98,-98,mothers,0,no,no,52.17857142857143,NA,mothers,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Soviet ruble (SUR)
EE,1984,0,0,8,8,0,78.26785714285714,0,no,no,52.17857142857143,NA,-98,-98,mothers,0,no,no,52.17857142857143,NA,mothers,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Soviet ruble (SUR)
EE,1985,0,0,8,8,0,78.26785714285714,0,no,no,52.17857142857143,NA,-98,-98,mothers,0,no,no,52.17857142857143,NA,mothers,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Soviet ruble (SUR)
EE,1986,0,0,8,8,0,78.26785714285714,0,no,no,52.17857142857143,NA,-98,-98,mothers,0,no,no,52.17857142857143,NA,mothers,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Soviet ruble (SUR)
EE,1987,0,0,8,8,0,78.26785714285714,0,no,no,52.17857142857143,NA,-98,-98,mothers,0,no,no,52.17857142857143,NA,mothers,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Soviet ruble (SUR)
EE,1988,0,0,8,8,0,78.26785714285714,0,no,no,52.17857142857143,NA,-98,-98,mothers,0,no,no,52.17857142857143,NA,mothers,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Soviet ruble (SUR)
EE,1989,0,0,8,8,0,156.53571428571428,0,no,no,78.26785714285714,NA,-98,-98,mothers,0,no,no,78.26785714285714,NA,mothers,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,yes,Soviet ruble (SUR)
EE,1990,0,0,8,8,0,156.53571428571428,0,no,no,78.26785714285714,NA,-98,-98,mothers,0,no,no,78.26785714285714,NA,mothers,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Soviet ruble (SUR)
EE,1991,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,NA,-98,-98,either,0,no,no,156.53571428571428,NA,either,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,yes,Soviet ruble (SUR)
EE,1992,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,NA,-98,-98,either,0,no,no,156.53571428571428,NA,either,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Estonian kroon (EEK)
EE,1993,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,NA,-98,-98,either,0,no,no,156.53571428571428,NA,either,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Estonian kroon (EEK)
EE,1994,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,NA,-98,-98,either,0,no,no,156.53571428571428,NA,either,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Estonian kroon (EEK)
EE,1995,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,135,-98,-98,either,0,no,no,156.53571428571428,135,either,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,yes,Estonian kroon (EEK)
EE,1996,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,135,-98,-98,either,0,no,no,156.53571428571428,135,either,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Estonian kroon (EEK)
EE,1997,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,135,-98,-98,either,0,no,no,156.53571428571428,135,either,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Estonian kroon (EEK)
EE,1998,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,500,-98,-98,either,0,no,no,156.53571428571428,500,either,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,yes,Estonian kroon (EEK)
EE,1999,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,500,-98,-98,either,0,no,no,156.53571428571428,500,either,0,no,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Estonian kroon (EEK)
EE,2000,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,-98,-98,either,0,yes,no,156.53571428571428,600,either,0,yes,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Estonian kroon (EEK)
EE,2001,0,0,10,8,0,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,-98,-98,either,0,yes,no,156.53571428571428,600,either,0,yes,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Estonian kroon (EEK)
EE,2002,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,-98,-98,either,0,yes,no,156.53571428571428,600,either,0,yes,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Estonian kroon (EEK)
EE,2003,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,-98,-98,either,0,yes,no,156.53571428571428,600,either,0,yes,no,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,no,no,Estonian kroon (EEK)
EE,2004,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,1,15741,either,0,yes,no,124.39285714285714,600,either,0,yes,no,32.142857142857146,1,15741,either,0,yes,no,no,no,Estonian kroon (EEK)
EE,2005,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,1,17472,either,0,yes,no,124.39285714285714,600,either,0,yes,no,32.142857142857146,1,17472,either,0,yes,no,no,no,Estonian kroon (EEK)
EE,2006,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,1,19191,either,0,yes,no,111.53571428571428,600,either,0,yes,no,45,1,19191,either,0,yes,no,no,no,Estonian kroon (EEK)
EE,2007,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,1,21624,either,0,yes,no,111.53571428571428,600,either,0,yes,no,45,1,21624,either,0,yes,no,no,no,Estonian kroon (EEK)
EE,2008,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,1,25209,either,0,yes,no,94.39285714285714,600,either,0,yes,no,62.14285714285714,1,25209,either,0,yes,no,no,no,Estonian kroon (EEK)
EE,2009,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,1,30729,either,0,yes,no,94.39285714285714,600,either,0,yes,no,62.14285714285714,1,30729,either,0,yes,no,no,no,Estonian kroon (EEK)
EE,2010,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,600,1,35316,either,0,yes,no,94.39285714285714,600,either,0,yes,no,62.14285714285714,1,35316,either,0,yes,no,no,no,Estonian kroon (EEK)
EE,2011,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,38.36,1,2157,either,0,yes,no,94.39285714285714,38.36,either,0,yes,no,62.14285714285714,1,2157,either,0,yes,no,no,no,Euro (EUR)
EE,2012,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,38.36,1,2143,either,0,yes,no,94.39285714285714,38.36,either,0,yes,no,62.14285714285714,1,2143,either,0,yes,no,no,no,Euro (EUR)
EE,2013,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,38.36,1,2234,either,0,yes,no,94.39285714285714,38.36,either,0,yes,no,62.14285714285714,1,2234,either,0,yes,no,no,no,Euro (EUR)
EE,2014,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,38.36,1,2378,either,0,yes,no,94.39285714285714,38.36,either,0,yes,no,62.14285714285714,1,2378,either,0,yes,no,no,no,Euro (EUR)
EE,2015,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,38.36,1,2549,either,0,yes,no,94.39285714285714,38.36,either,0,yes,no,62.14285714285714,1,2549,either,0,yes,no,no,no,Euro (EUR)
EE,2016,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,38.36,1,2724,either,0,yes,no,94.39285714285714,38.36,either,0,yes,no,62.14285714285714,1,2724,either,0,yes,no,no,no,Euro (EUR)
EE,2017,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,38.36,1,2907,either,0,yes,no,94.39285714285714,38.36,either,0,yes,no,62.14285714285714,1,2907,either,0,yes,no,no,no,Euro (EUR)
EE,2018,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,156.53571428571428,38.36,1,3089.55,either,0,yes,no,94.39285714285714,38.36,either,0,yes,no,62.14285714285714,1,3089.55,either,0,yes,no,no,no,Euro (EUR)
EE,2019,0,0,10,10,2,156.53571428571428,156.53571428571428,no,no,62.14285714285714,-98,1,3319.8,either,0,yes,no,0,-98,Not applicable,-98,Not applicable,Not applicable,62.14285714285714,1,3319.8,either,0,yes,no,no,no,Euro (EUR)
EE,2020,0,0,10,10,4.285714285714286,156.53571428571428,156.53571428571428,no,no,62.14285714285714,-98,1,3548.01,either,0,yes,no,0,-98,Not applicable,-98,Not applicable,Not applicable,62.14285714285714,1,3548.01,either,0,yes,no,no,no,Euro (EUR)
EE,2021,0,0,10,10,4.285714285714286,156.53571428571428,156.53571428571428,no,no,62.14285714285714,-98,1,3821.55,either,0,yes,no,0,-98,Not applicable,-98,Not applicable,Not applicable,62.14285714285714,1,3821.55,either,0,yes,no,no,no,Euro (EUR)
EE,2022,0,0,10,4.285714285714286,4.285714285714286,156.53571428571428,156.53571428571428,no,no,67.85714285714286,-98,1,4043.07,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,67.85714285714285,1,4043.07,either,0,yes,yes,no,no,Euro (EUR)
EE,2023,0,0,10,4.285714285714286,4.285714285714286,156.53571428571428,156.53571428571428,no,no,67.85714285714285,-98,1,4291.29,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,67.85714285714285,1,4291.29,either,0,yes,yes,no,no,Euro (EUR)
EE,2024,0,0,10,4.285714285714286,4.285714285714286,156.53571428571428,156.53571428571428,no,no,67.85714285714285,-98,1,4733.53,either,0,yes,yes,0,-98,Not applicable,-98,Not applicable,Not applicable,67.85714285714285,1,4733.53,either,0,yes,yes,no,no,Euro (EUR)
ES,1970,0,6,0,6,0.14285714285714285,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1971,0,6,0,6,0.14285714285714285,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1972,0,6,0,6,0.14285714285714285,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1973,0,6,0,6,0.14285714285714285,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1974,0,6,0,6,0.14285714285714285,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1975,0,6,0,6,0.14285714285714285,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1976,0,8,0,6,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1977,0,8,0,6,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1978,0,8,0,6,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1979,0,8,0,6,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1980,0,0,0,14,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1981,0,0,0,14,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1982,0,0,0,14,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1983,0,0,0,14,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1984,0,0,0,14,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1985,0,0,0,14,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1986,0,0,0,14,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1987,0,0,0,14,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1988,0,0,0,14,0.2857142857142857,0,-98,Not applicable,Not applicable,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1989,0,6,0,10,0.2857142857142857,52.17857142857143,52.17857142857143,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,yes,Spanish peseta (ESP)
ES,1990,0,6,0,10,0.2857142857142857,52.17857142857143,52.17857142857143,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1991,0,6,0,10,0.2857142857142857,52.17857142857143,52.17857142857143,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1992,0,6,0,10,0.2857142857142857,52.17857142857143,52.17857142857143,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1993,0,6,0,10,0.2857142857142857,52.17857142857143,52.17857142857143,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
ES,1994,0,6,0,10,0.2857142857142857,52.17857142857143,52.17857142857143,no,no,0,-98,-98,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,Not applicable,-98,Not applicable,Not applicable,0,-98,-98,Not applicable,-98,Not applicable,Not applicable,Not applicable,no,Spanish peseta (ESP)
