brand,product,url,description,imgSrc,imgAlt,name,specific
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW13 (light beige w/ rosy undertone for light skin),https://images.ulta.com/is/image/Ulta/2510814sw?$50px$,NW13 (light beige w/ rosy undertone for light skin),,NW13
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW15 (very fair w/ neutral undertone for light skin),https://images.ulta.com/is/image/Ulta/2510800sw?$50px$,NW15 (very fair w/ neutral undertone for light skin),,NW15
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW18 (light beige w/ neutral undertone for light skin),https://images.ulta.com/is/image/Ulta/2510747sw?$50px$,NW18 (light beige w/ neutral undertone for light skin),,NW18
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW20 (rosy beige w/ rosy undertone for light skin),https://images.ulta.com/is/image/Ulta/2510760sw?$50px$,NW20 (rosy beige w/ rosy undertone for light skin),,NW20
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C3 (beige w/ neutral golden undertone for light to medium skin),https://images.ulta.com/is/image/Ulta/2511134sw?$50px$,C3 (beige w/ neutral golden undertone for light to medium skin),,C3
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C3.5 (light peach w/ golden undertone for light to medium skin),https://images.ulta.com/is/image/Ulta/2511135sw?$50px$,C3.5 (light peach w/ golden undertone for light to medium skin),,C3.5
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C4 (peachy golden w/ golden undertone for light to medium skin),https://images.ulta.com/is/image/Ulta/2511136sw?$50px$,C4 (peachy golden w/ golden undertone for light to medium skin),,C4
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C30 (light golden olive w/ golden undertone for light to medium skin),https://images.ulta.com/is/image/Ulta/2511140sw?$50px$,C30 (light golden olive w/ golden undertone for light to medium skin),,C30
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC25 (light golden w/ golden undertone for light to medium skin),https://images.ulta.com/is/image/Ulta/2510752sw?$50px$,NC25 (light golden w/ golden undertone for light to medium skin),,NC25
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC30 (golden olive w/ golden undertone for light to medium skin),https://images.ulta.com/is/image/Ulta/2510813sw?$50px$,NC30 (golden olive w/ golden undertone for light to medium skin),,NC30
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C4.5 (peachy golden w/ neutral undertone for medium skin),https://images.ulta.com/is/image/Ulta/2511137sw?$50px$,C4.5 (peachy golden w/ neutral undertone for medium skin),,C4.5
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C5 (peachy beige w/ golden undertone for medium skin),https://images.ulta.com/is/image/Ulta/2511128sw?$50px$,C5 (peachy beige w/ golden undertone for medium skin),,C5
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C5.5 (mid tone peach w/ peachy undertone for medium skin),https://images.ulta.com/is/image/Ulta/2511129sw?$50px$,C5.5 (mid tone peach w/ peachy undertone for medium skin),,C5.5
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C35 (medium golden olive w/ golden undertone for light to medium skin),https://images.ulta.com/is/image/Ulta/2511141sw?$50px$,C35 (medium golden olive w/ golden undertone for light to medium skin),,C35
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC35 (neutral beige w/ golden undertone for medium skin),https://images.ulta.com/is/image/Ulta/2510750sw?$50px$,NC35 (neutral beige w/ golden undertone for medium skin),,NC35
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC40 (golden beige w/ neutral undertone for medium skin),https://images.ulta.com/is/image/Ulta/2510744sw?$50px$,NC40 (golden beige w/ neutral undertone for medium skin),,NC40
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC41 (peach beige w/ peachy undertone for medium skin),https://images.ulta.com/is/image/Ulta/2548053sw?$50px$,NC41 (peach beige w/ peachy undertone for medium skin),,NC41
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,N5 (rosy beige w/ neutral undertone for light to medium skin),https://images.ulta.com/is/image/Ulta/2511138sw?$50px$,N5 (rosy beige w/ neutral undertone for light to medium skin),,N5
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW22 (beige w/ neutral undertone for light to medium skin),https://images.ulta.com/is/image/Ulta/2510755sw?$50px$,NW22 (beige w/ neutral undertone for light to medium skin),,NW22
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW25 (mid tone beige w/ rosy undertone for light to medium skin),https://images.ulta.com/is/image/Ulta/2510780sw?$50px$,NW25 (mid tone beige w/ rosy undertone for light to medium skin),,NW25
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW30 (medium beige w/ rosy undertone for medium skin),https://images.ulta.com/is/image/Ulta/2510791sw?$50px$,NW30 (medium beige w/ rosy undertone for medium skin),,NW30
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW33 (medium beige w/ neutral undertone for medium skin),https://images.ulta.com/is/image/Ulta/2511150sw?$50px$,NW33 (medium beige w/ neutral undertone for medium skin),,NW33
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW35 (medium beige w/ neutral rosy undertone for medium skin),https://images.ulta.com/is/image/Ulta/2510793sw?$50px$,NW35 (medium beige w/ neutral rosy undertone for medium skin),,NW35
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C6 (tanned peach w/ peach undertones for medium to dark skin),https://images.ulta.com/is/image/Ulta/2511130sw?$50px$,C6 (tanned peach w/ peach undertones for medium to dark skin),,C6
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C7 (golden bronze w/ peachy undertone for medium to dark skin),https://images.ulta.com/is/image/Ulta/2511131sw?$50px$,C7 (golden bronze w/ peachy undertone for medium to dark skin),,C7
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C40 (medium golden olive w/ golden undertone for medium to dark skin),https://images.ulta.com/is/image/Ulta/2511142sw?$50px$,C40 (medium golden olive w/ golden undertone for medium to dark skin),,C40
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC42 (tanned peach w/ golden undertones for medium to dark skin),https://images.ulta.com/is/image/Ulta/2510783sw?$50px$,NC42 (tanned peach w/ golden undertones for medium to dark skin),,NC42
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC43 (burnt peach w/ golden undertones for medium to dark skin),https://images.ulta.com/is/image/Ulta/2510766sw?$50px$,NC43 (burnt peach w/ golden undertones for medium to dark skin),,NC43
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC44.5 (golden peach w/ golden undertone for medium to dark skin),https://images.ulta.com/is/image/Ulta/2548054sw?$50px$,NC44.5 (golden peach w/ golden undertone for medium to dark skin),,NC44.5
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW40 (tanned beige w/ rosy undertone for medium to dark skin),https://images.ulta.com/is/image/Ulta/2510742sw?$50px$,NW40 (tanned beige w/ rosy undertone for medium to dark skin),,NW40
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW43 (bronze beige w/ bronze undertone for medium to dark skin),https://images.ulta.com/is/image/Ulta/2510822sw?$50px$,NW43 (bronze beige w/ bronze undertone for medium to dark skin),,NW43
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC43.5 (neutral peach w/ golden undertone for medium to dark skin),https://images.ulta.com/is/image/Ulta/2548056sw?$50px$,NC43.5 (neutral peach w/ golden undertone for medium to dark skin),,NC43.5
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW44 (bronze beige w/ neutral undertone for medium to dark skin),https://images.ulta.com/is/image/Ulta/2511147sw?$50px$,NW44 (bronze beige w/ neutral undertone for medium to dark skin),,NW44
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,C8 (deep golden olive w/ golden undertone for dark skin),https://images.ulta.com/is/image/Ulta/2511132sw?$50px$,C8 (deep golden olive w/ golden undertone for dark skin),,C8
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC45 (deep bronze w/ peachy undertone for dark skin),https://images.ulta.com/is/image/Ulta/2510795sw?$50px$,NC45 (deep bronze w/ peachy undertone for dark skin),,NC45
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,"NC46 (rich brown w/ golden undertone for deep, dark skin)",https://images.ulta.com/is/image/Ulta/2548055sw?$50px$,"NC46 (rich brown w/ golden undertone for deep, dark skin)",,NC46
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC47 (rich brown w/ neutral undertone for deep dark skin),https://images.ulta.com/is/image/Ulta/2511145sw?$50px$,NC47 (rich brown w/ neutral undertone for deep dark skin),,NC47
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC50 (deep golden bronze w/ golden undertone for dark skin),https://images.ulta.com/is/image/Ulta/2510777sw?$50px$,NC50 (deep golden bronze w/ golden undertone for dark skin),,NC50
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NC55 (deepest golden bronze w/ golden undertone for dark skin),https://images.ulta.com/is/image/Ulta/2511146sw?$50px$,NC55 (deepest golden bronze w/ golden undertone for dark skin),,NC55
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,N9 (deep auburn w/ red undertones for dark skin),https://images.ulta.com/is/image/Ulta/2511139sw?$50px$,N9 (deep auburn w/ red undertones for dark skin),,N9
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW45 (deep auburn w/ neutral undertones for dark skin),https://images.ulta.com/is/image/Ulta/2510763sw?$50px$,NW45 (deep auburn w/ neutral undertones for dark skin),,NW45
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW46,https://images.ulta.com/is/image/Ulta/2511148sw?$50px$,NW46,,NW46
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW48 (bronzed brown w/ neutral undertone for deep dark skin),https://images.ulta.com/is/image/Ulta/2511149sw?$50px$,NW48 (bronzed brown w/ neutral undertone for deep dark skin),,NW48
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW50 ((rich mahogany w/ red undertones for deep dark skin),https://images.ulta.com/is/image/Ulta/2510768sw?$50px$,NW50 ((rich mahogany w/ red undertones for deep dark skin),,NW50
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW55 (rich brown w/ red undertone for deep dark skin),https://images.ulta.com/is/image/Ulta/2511151sw?$50px$,NW55 (rich brown w/ red undertone for deep dark skin),,NW55
MAC,Studio Fix Powder Plus Foundation,https://www.ulta.com/studio-fix-powder-plus-foundation?productId=xlsImpprod15921242,NW58 (rich espresso w/ neutral undertones for deep dark skin),https://images.ulta.com/is/image/Ulta/2511152sw?$50px$,NW58 (rich espresso w/ neutral undertones for deep dark skin),,NW58
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,450 Suede  selected,https://images.ulta.com/is/image/Ulta/2271136sw?$tn$,450 Suede,Suede,450
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,120 Ivoire,https://images.ulta.com/is/image/Ulta/2290993sw?$50px$,120 Ivoire,Ivoire,120
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,130 Versatile Porcelaine Divoire I (matte sand),https://images.ulta.com/is/image/Ulta/2235336sw?$50px$,130 Versatile Porcelaine Divoire I (matte sand),Versatile Porcelaine Divoire I,130
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,140 Ivoire,https://images.ulta.com/is/image/Ulta/2290994sw?$50px$,140 Ivoire,Ivoire,140
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,205 Versatile Neutrale II,https://images.ulta.com/is/image/Ulta/2235361sw?$50px$,205 Versatile Neutrale II,Versatile Neutrale II,205
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,210 Versatile Clair II,https://images.ulta.com/is/image/Ulta/2235362sw?$50px$,210 Versatile Clair II,Versatile Clair II,210
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,220 Versatile Buff II,https://images.ulta.com/is/image/Ulta/2235363sw?$50px$,220 Versatile Buff II,Versatile Buff II,220
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,230 Versatile Ecru II,https://images.ulta.com/is/image/Ulta/2235364sw?$50px$,230 Versatile Ecru II,Versatile Ecru II,230
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,240 Versatile Rose Clair II (matte rose),https://images.ulta.com/is/image/Ulta/2235365sw?$50px$,240 Versatile Rose Clair II (matte rose),Versatile Rose Clair II,240
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,310 Versatile Bisque II,https://images.ulta.com/is/image/Ulta/2235366sw?$50px$,310 Versatile Bisque II,Versatile Bisque II,310
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,315 Versatile Wheat II,https://images.ulta.com/is/image/Ulta/2235367sw?$50px$,315 Versatile Wheat II,Versatile Wheat II,315
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,320 Versatile Amande III,https://images.ulta.com/is/image/Ulta/2235368sw?$50px$,320 Versatile Amande III,Versatile Amande III,320
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,340 Versatile Nu III,https://images.ulta.com/is/image/Ulta/2235369sw?$50px$,340 Versatile Nu III,Versatile Nu III,340
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,350 Bisque,https://images.ulta.com/is/image/Ulta/2290996sw?$50px$,350 Bisque,Bisque,350
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,355 Bisque,https://images.ulta.com/is/image/Ulta/2290997sw?$50px$,355 Bisque,Bisque,355
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,360 Versatile Honey III,https://images.ulta.com/is/image/Ulta/2235371sw?$50px$,360 Versatile Honey III,Versatile Honey III,360
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,370 Bisque,https://images.ulta.com/is/image/Ulta/2290998sw?$50px$,370 Bisque,Bisque,370
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,410 Bisque,https://images.ulta.com/is/image/Ulta/2290999sw?$50px$,410 Bisque,Bisque,410
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,420 Bisque,https://images.ulta.com/is/image/Ulta/2259016sw?$50px$,420 Bisque,Bisque,420
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,440 Bisque,https://images.ulta.com/is/image/Ulta/2291001sw?$50px$,440 Bisque,Bisque,440
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,460 Suede,https://images.ulta.com/is/image/Ulta/2259017sw?$50px$,460 Suede,Suede,460
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,500 Suede,https://images.ulta.com/is/image/Ulta/2271138sw?$50px$,500 Suede,Suede,500
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,520 Suede,https://images.ulta.com/is/image/Ulta/2271135sw?$50px$,520 Suede,Suede,520
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,540 Suede,https://images.ulta.com/is/image/Ulta/2293025sw?$50px$,540 Suede,Suede,540
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,https://www.ulta.com/dual-finish-multi-tasking-lightweight-pressed-powder-foundation?productId=xlsImpprod3650148,550 Suede,https://images.ulta.com/is/image/Ulta/2259018sw?$50px$,550 Suede,Suede,550
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 1 (fair neutral)  selected,https://images.ulta.com/is/image/Ulta/2552723sw?$tn$,Nude 1 (fair neutral),Nude,1
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 1.5 (fair neutral cool),https://images.ulta.com/is/image/Ulta/2548672sw?$50px$,Nude 1.5 (fair neutral cool),Nude,1.5
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 2 (light neutral cool),https://images.ulta.com/is/image/Ulta/2548673sw?$50px$,Nude 2 (light neutral cool),Nude,2
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 2.5 (light neutral warm),https://images.ulta.com/is/image/Ulta/2548674sw?$50px$,Nude 2.5 (light neutral warm),Nude,2.5
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 3 (light neutral),https://images.ulta.com/is/image/Ulta/2548675sw?$50px$,Nude 3 (light neutral),Nude,3
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 3.5 (medium neutral cool),https://images.ulta.com/is/image/Ulta/2548676sw?$50px$,Nude 3.5 (medium neutral cool),Nude,3.5
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 4 (medium neutral),https://images.ulta.com/is/image/Ulta/2548677sw?$50px$,Nude 4 (medium neutral),Nude,4
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 5 (medium neutral),https://images.ulta.com/is/image/Ulta/2548678sw?$50px$,Nude 5 (medium neutral),Nude,5
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 6 (medium neutral warm),https://images.ulta.com/is/image/Ulta/2548680sw?$50px$,Nude 6 (medium neutral warm),Nude,6
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 7 (medium/deep neutral cool),https://images.ulta.com/is/image/Ulta/2548682sw?$50px$,Nude 7 (medium/deep neutral cool),Nude,7
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 7.5 (medium/deep neutral warm),https://images.ulta.com/is/image/Ulta/2548683sw?$50px$,Nude 7.5 (medium/deep neutral warm),Nude,7.5
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 8 (deep neutral warm),https://images.ulta.com/is/image/Ulta/2548685sw?$50px$,Nude 8 (deep neutral warm),Nude,8
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 9 (deep neutral),https://images.ulta.com/is/image/Ulta/2548686sw?$50px$,Nude 9 (deep neutral),Nude,9
NUDESTIX,Tinted Cover Foundation,https://www.ulta.com/tinted-cover-foundation?productId=pimprod2008837,Nude 10 (deep neutral cool),https://images.ulta.com/is/image/Ulta/2553635sw?$50px$,Nude 10 (deep neutral cool),Nude,10
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Pearl (fair w/ neutral undertones)  selected,https://images.ulta.com/is/image/Ulta/2538892sw?$tn$,Pearl (fair w/ neutral undertones),Pearl,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Lily (fairest fair with golden undertones),https://images.ulta.com/is/image/Ulta/2554934sw?$50px$,Lily (fairest fair with golden undertones),Lily,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Snow (fair w/ pink undertones),https://images.ulta.com/is/image/Ulta/2538890sw?$50px$,Snow (fair w/ pink undertones),Snow,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Light Ivory (fair with golden undertones),https://images.ulta.com/is/image/Ulta/2524657sw?$50px$,Light Ivory (fair with golden undertones),Light Ivory,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Alabaster (fair w/ peach undertones),https://images.ulta.com/is/image/Ulta/2520945sw?$50px$,Alabaster (fair w/ peach undertones),Alabaster,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Natural (fair-light with neutral undertones),https://images.ulta.com/is/image/Ulta/2500512sw?$50px$,Natural (fair-light with neutral undertones),Natural,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Beige (light w/ cool pink undertones),https://images.ulta.com/is/image/Ulta/2538887sw?$50px$,Beige (light w/ cool pink undertones),Beige,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Buttercup (light with peachy-gold undertones),https://images.ulta.com/is/image/Ulta/2554933sw?$50px$,Buttercup (light with peachy-gold undertones),Buttercup,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Vanilla (light w/ golden undertones),https://images.ulta.com/is/image/Ulta/2538863sw?$50px$,Vanilla (light w/ golden undertones),Vanilla,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Buff (light w/ peachy undertones),https://images.ulta.com/is/image/Ulta/2538900sw?$50px$,Buff (light w/ peachy undertones),Buff,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Sand (light-medium with neutral undertones),https://images.ulta.com/is/image/Ulta/2500525sw?$50px$,Sand (light-medium with neutral undertones),Sand,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Linen (medium w/ golden undertones),https://images.ulta.com/is/image/Ulta/2538885sw?$50px$,Linen (medium w/ golden undertones),Linen,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Almond (medium w/ peachy undertones),https://images.ulta.com/is/image/Ulta/2538883sw?$50px$,Almond (medium w/ peachy undertones),Almond,NA
e.l.f. Cosmetics,Flawless Finish Foundation,https://www.ulta.com/flawless-finish-foundation?productId=xlsImpprod14541123,Toffee (medium w/ pink undertones),https://images.ulta.com/is/image/Ulta/2538869sw?$50px$,Toffee (medium w/ pink undertones),Toffee,NA
