MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20090707,AK,"469,351.69","95,173.17","18,043.42",0.00,0.00,0.00,2009-07-07,2009-07-13,2
20090630,AK,"469,351.69","95,173.17","18,043.42",0.00,0.00,0.00,2009-06-30,2009-07-06,2
20090623,AK,"517,708.30","53,492.82","11,367.17",0.00,0.00,0.00,2009-06-23,2009-06-29,2
20090616,AK,"517,708.30","53,492.82","11,367.17",0.00,0.00,0.00,2009-06-16,2009-06-22,2
20090609,AK,"517,708.30","53,492.82","11,367.17",0.00,0.00,0.00,2009-06-09,2009-06-15,2
20090602,AK,"517,708.30","53,492.82","11,367.17",0.00,0.00,0.00,2009-06-02,2009-06-08,2
20090526,AK,"517,708.30","53,492.82","11,367.17",0.00,0.00,0.00,2009-05-26,2009-06-01,2
20090519,AK,"517,708.30","64,859.99",0.00,0.00,0.00,0.00,2009-05-19,2009-05-25,2
20090512,AK,"517,708.30","64,859.99",0.00,0.00,0.00,0.00,2009-05-12,2009-05-18,2
20090505,AK,"539,748.61","42,819.67",0.00,0.00,0.00,0.00,2009-05-05,2009-05-11,2
20090428,AK,"539,748.61","42,819.67",0.00,0.00,0.00,0.00,2009-04-28,2009-05-04,2
20090421,AK,"539,748.61","42,819.67",0.00,0.00,0.00,0.00,2009-04-21,2009-04-27,2
20090414,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2009-04-14,2009-04-20,2
20090407,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2009-04-07,2009-04-13,2
20090331,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2009-03-31,2009-04-06,2
20090324,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2009-03-24,2009-03-30,2
20090317,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2009-03-17,2009-03-23,2
20090310,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2009-03-10,2009-03-16,2
20090303,AK,"525,177.37","57,390.91",0.00,0.00,0.00,0.00,2009-03-03,2009-03-09,2
20090224,AK,"525,177.37","57,390.91",0.00,0.00,0.00,0.00,2009-02-24,2009-03-02,2
20090217,AK,"525,177.37","57,390.91",0.00,0.00,0.00,0.00,2009-02-17,2009-02-23,2
20090210,AK,"488,006.36","94,561.93",0.00,0.00,0.00,0.00,2009-02-10,2009-02-16,2
20090203,AK,"437,107.49","145,460.80",0.00,0.00,0.00,0.00,2009-02-03,2009-02-09,2
20090127,AK,"437,107.49","145,460.80",0.00,0.00,0.00,0.00,2009-01-27,2009-02-02,2
20090120,AK,"437,107.49","145,460.80",0.00,0.00,0.00,0.00,2009-01-20,2009-01-26,2
20090113,AK,"445,763.94","136,804.35",0.00,0.00,0.00,0.00,2009-01-13,2009-01-19,2
20090106,AK,"445,763.94","136,804.35",0.00,0.00,0.00,0.00,2009-01-06,2009-01-12,2
20081230,AK,"445,763.94","136,804.35",0.00,0.00,0.00,0.00,2008-12-30,2009-01-05,2
20081223,AK,"445,763.94","136,804.35",0.00,0.00,0.00,0.00,2008-12-23,2008-12-29,2
20081216,AK,"445,763.94","136,804.35",0.00,0.00,0.00,0.00,2008-12-16,2008-12-22,2
20081209,AK,"445,763.94","136,804.35",0.00,0.00,0.00,0.00,2008-12-09,2008-12-15,2
20081202,AK,"478,404.68","104,163.60",0.00,0.00,0.00,0.00,2008-12-02,2008-12-08,2
20081125,AK,"478,404.68","104,163.60",0.00,0.00,0.00,0.00,2008-11-25,2008-12-01,2
20081118,AK,"478,404.68","104,163.60",0.00,0.00,0.00,0.00,2008-11-18,2008-11-24,2
20081111,AK,"465,163.71","117,404.58",0.00,0.00,0.00,0.00,2008-11-11,2008-11-17,2
20081104,AK,"465,163.71","117,404.58",0.00,0.00,0.00,0.00,2008-11-04,2008-11-10,2
20081028,AK,"465,163.71","117,404.58",0.00,0.00,0.00,0.00,2008-10-28,2008-11-03,2
20081021,AK,"426,006.31","156,561.98",0.00,0.00,0.00,0.00,2008-10-21,2008-10-27,2
20081014,AK,"426,006.31","156,561.98",0.00,0.00,0.00,0.00,2008-10-14,2008-10-20,2
20081007,AK,"426,006.31","156,561.98",0.00,0.00,0.00,0.00,2008-10-07,2008-10-13,2
20080930,AK,"426,006.31","156,561.98",0.00,0.00,0.00,0.00,2008-09-30,2008-10-06,2
20080923,AK,"426,006.31","156,561.98",0.00,0.00,0.00,0.00,2008-09-23,2008-09-29,2
20080916,AK,"485,700.33","96,867.96",0.00,0.00,0.00,0.00,2008-09-16,2008-09-22,2
20080909,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-09-09,2008-09-15,2
20080902,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-09-02,2008-09-08,2
20080826,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-08-26,2008-09-01,2
20080819,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-08-19,2008-08-25,2
20080812,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-08-12,2008-08-18,2
20080805,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-08-05,2008-08-11,2
20080729,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-07-29,2008-08-04,2
20080722,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-07-22,2008-07-28,2
20080715,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-07-15,2008-07-21,2
20080708,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-07-08,2008-07-14,2
20080701,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-07-01,2008-07-07,2
20080624,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-06-24,2008-06-30,2
20080617,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2008-06-17,2008-06-23,2
20080610,AK,"458,622.82","123,945.47",0.00,0.00,0.00,0.00,2008-06-10,2008-06-16,2
20080603,AK,"458,622.82","123,945.47",0.00,0.00,0.00,0.00,2008-06-03,2008-06-09,2
20080527,AK,"458,622.82","123,945.47",0.00,0.00,0.00,0.00,2008-05-27,2008-06-02,2
20080520,AK,"425,469.23","157,099.06",0.00,0.00,0.00,0.00,2008-05-20,2008-05-26,2
20080513,AK,"392,296.32","190,271.97",0.00,0.00,0.00,0.00,2008-05-13,2008-05-19,2
20080506,AK,"392,296.32","190,271.97",0.00,0.00,0.00,0.00,2008-05-06,2008-05-12,2
20080429,AK,"392,296.32","190,271.97",0.00,0.00,0.00,0.00,2008-04-29,2008-05-05,2
20080422,AK,"392,296.32","190,271.97",0.00,0.00,0.00,0.00,2008-04-22,2008-04-28,2
20080415,AK,"392,296.32","190,271.97",0.00,0.00,0.00,0.00,2008-04-15,2008-04-21,2
20080408,AK,"392,296.32","190,271.97",0.00,0.00,0.00,0.00,2008-04-08,2008-04-14,2
20080401,AK,"334,878.85","247,689.44",0.00,0.00,0.00,0.00,2008-04-01,2008-04-07,2
20080325,AK,"334,878.85","247,689.44",0.00,0.00,0.00,0.00,2008-03-25,2008-03-31,2
20080318,AK,"334,878.85","247,689.44",0.00,0.00,0.00,0.00,2008-03-18,2008-03-24,2
20080311,AK,"334,878.85","247,689.44",0.00,0.00,0.00,0.00,2008-03-11,2008-03-17,2
20080304,AK,"334,878.85","247,689.44",0.00,0.00,0.00,0.00,2008-03-04,2008-03-10,2
20080226,AK,"334,878.85","247,689.44",0.00,0.00,0.00,0.00,2008-02-26,2008-03-03,2
20080219,AK,"334,878.85","247,689.44",0.00,0.00,0.00,0.00,2008-02-19,2008-02-25,2
20080212,AK,"334,878.85","247,689.44",0.00,0.00,0.00,0.00,2008-02-12,2008-02-18,2
20080205,AK,"399,634.21","182,934.08",0.00,0.00,0.00,0.00,2008-02-05,2008-02-11,2
20080129,AK,"399,634.21","182,934.08",0.00,0.00,0.00,0.00,2008-01-29,2008-02-04,2
20080122,AK,"399,634.21","182,934.08",0.00,0.00,0.00,0.00,2008-01-22,2008-01-28,2
20080115,AK,"399,634.21","182,934.08",0.00,0.00,0.00,0.00,2008-01-15,2008-01-21,2
20080108,AK,"399,634.21","182,934.08",0.00,0.00,0.00,0.00,2008-01-08,2008-01-14,2
20080101,AK,"399,634.21","182,934.08",0.00,0.00,0.00,0.00,2008-01-01,2008-01-07,2
20071225,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-12-25,2007-12-31,2
20071218,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-12-18,2007-12-24,2
20071211,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-12-11,2007-12-17,2
20071204,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-12-04,2007-12-10,2
20071127,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-11-27,2007-12-03,2
20071120,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-11-20,2007-11-26,2
20071113,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-11-13,2007-11-19,2
20071106,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-11-06,2007-11-12,2
20071030,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-10-30,2007-11-05,2
20071023,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-10-23,2007-10-29,2
20071016,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-10-16,2007-10-22,2
20071009,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-10-09,2007-10-15,2
20071002,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-10-02,2007-10-08,2
20070925,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-09-25,2007-10-01,2
20070918,AK,"477,242.24","105,326.05",0.00,0.00,0.00,0.00,2007-09-18,2007-09-24,2
20070911,AK,"441,763.35","140,804.94",0.00,0.00,0.00,0.00,2007-09-11,2007-09-17,2
20070904,AK,"416,247.13","166,321.16",0.00,0.00,0.00,0.00,2007-09-04,2007-09-10,2
20070828,AK,"416,247.13","166,321.16",0.00,0.00,0.00,0.00,2007-08-28,2007-09-03,2
20070821,AK,"414,635.71","167,932.58",0.00,0.00,0.00,0.00,2007-08-21,2007-08-27,2
20070814,AK,"414,635.71","167,932.58",0.00,0.00,0.00,0.00,2007-08-14,2007-08-20,2
20070807,AK,"414,635.71","167,932.58",0.00,0.00,0.00,0.00,2007-08-07,2007-08-13,2
20070731,AK,"414,635.71","167,932.58",0.00,0.00,0.00,0.00,2007-07-31,2007-08-06,2
20070724,AK,"414,635.71","167,932.58",0.00,0.00,0.00,0.00,2007-07-24,2007-07-30,2
20070717,AK,"414,635.71","167,932.58",0.00,0.00,0.00,0.00,2007-07-17,2007-07-23,2
20070710,AK,"408,468.88","174,099.41",0.00,0.00,0.00,0.00,2007-07-10,2007-07-16,2
20070703,AK,"379,741.61","202,826.68",0.00,0.00,0.00,0.00,2007-07-03,2007-07-09,2
20070626,AK,"379,741.61","202,826.68",0.00,0.00,0.00,0.00,2007-06-26,2007-07-02,2
20070619,AK,"382,557.52","200,010.77",0.00,0.00,0.00,0.00,2007-06-19,2007-06-25,2
20070612,AK,"382,557.52","200,010.77",0.00,0.00,0.00,0.00,2007-06-12,2007-06-18,2
20070605,AK,"348,608.74","233,959.55",0.00,0.00,0.00,0.00,2007-06-05,2007-06-11,2
20070529,AK,"348,608.74","233,959.55",0.00,0.00,0.00,0.00,2007-05-29,2007-06-04,2
20070522,AK,"348,608.74","233,959.55",0.00,0.00,0.00,0.00,2007-05-22,2007-05-28,2
20070515,AK,"348,608.74","233,959.55",0.00,0.00,0.00,0.00,2007-05-15,2007-05-21,2
20070508,AK,"348,608.74","233,959.55",0.00,0.00,0.00,0.00,2007-05-08,2007-05-14,2
20070501,AK,"348,608.74","233,959.55",0.00,0.00,0.00,0.00,2007-05-01,2007-05-07,2
20070424,AK,"348,608.74","233,959.55",0.00,0.00,0.00,0.00,2007-04-24,2007-04-30,2
20070417,AK,"348,608.74","233,959.55",0.00,0.00,0.00,0.00,2007-04-17,2007-04-23,2
20070410,AK,"349,928.20","232,640.08",0.00,0.00,0.00,0.00,2007-04-10,2007-04-16,2
20070403,AK,"349,928.20","232,640.08",0.00,0.00,0.00,0.00,2007-04-03,2007-04-09,2
20070327,AK,"349,928.20","232,640.08",0.00,0.00,0.00,0.00,2007-03-27,2007-04-02,2
20070320,AK,"349,928.20","232,640.08",0.00,0.00,0.00,0.00,2007-03-20,2007-03-26,2
20070313,AK,"349,928.20","232,640.08",0.00,0.00,0.00,0.00,2007-03-13,2007-03-19,2
20070306,AK,"417,822.28","164,746.01",0.00,0.00,0.00,0.00,2007-03-06,2007-03-12,2
20070227,AK,"429,013.26","153,555.03",0.00,0.00,0.00,0.00,2007-02-27,2007-03-05,2
20070220,AK,"429,013.26","153,555.03",0.00,0.00,0.00,0.00,2007-02-20,2007-02-26,2
20070213,AK,"438,417.67","144,150.62",0.00,0.00,0.00,0.00,2007-02-13,2007-02-19,2
20070206,AK,"438,417.67","144,150.62",0.00,0.00,0.00,0.00,2007-02-06,2007-02-12,2
20070130,AK,"438,417.67","144,150.62",0.00,0.00,0.00,0.00,2007-01-30,2007-02-05,2
20070123,AK,"438,417.67","144,150.62",0.00,0.00,0.00,0.00,2007-01-23,2007-01-29,2
20070116,AK,"438,417.67","144,150.62",0.00,0.00,0.00,0.00,2007-01-16,2007-01-22,2
20070109,AK,"426,560.35","156,007.94",0.00,0.00,0.00,0.00,2007-01-09,2007-01-15,2
20070102,AK,"418,682.99","163,885.29",0.00,0.00,0.00,0.00,2007-01-02,2007-01-08,2
20061226,AK,"418,682.99","163,885.29",0.00,0.00,0.00,0.00,2006-12-26,2007-01-01,2
20061219,AK,"418,682.99","163,885.29",0.00,0.00,0.00,0.00,2006-12-19,2006-12-25,2
20061212,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-12-12,2006-12-18,2
20061205,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-12-05,2006-12-11,2
20061128,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-11-28,2006-12-04,2
20061121,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-11-21,2006-11-27,2
20061114,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-11-14,2006-11-20,2
20061107,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-11-07,2006-11-13,2
20061031,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-10-31,2006-11-06,2
20061024,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-10-24,2006-10-30,2
20061017,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-10-17,2006-10-23,2
20061010,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-10-10,2006-10-16,2
20061003,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-10-03,2006-10-09,2
20060926,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-09-26,2006-10-02,2
20060919,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-09-19,2006-09-25,2
20060912,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-09-12,2006-09-18,2
20060905,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-09-05,2006-09-11,2
20060829,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-08-29,2006-09-04,2
20060822,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2006-08-22,2006-08-28,2
20060815,AK,"528,657.75","53,910.54",0.00,0.00,0.00,0.00,2006-08-15,2006-08-21,2
20060808,AK,"521,997.66","60,570.63",0.00,0.00,0.00,0.00,2006-08-08,2006-08-14,2
20060801,AK,"512,236.88","70,331.41",0.00,0.00,0.00,0.00,2006-08-01,2006-08-07,2
20060725,AK,"491,678.04","90,890.25",0.00,0.00,0.00,0.00,2006-07-25,2006-07-31,2
20060718,AK,"491,678.04","90,890.25",0.00,0.00,0.00,0.00,2006-07-18,2006-07-24,2
20060711,AK,"491,678.04","90,890.25",0.00,0.00,0.00,0.00,2006-07-11,2006-07-17,2
20060704,AK,"491,678.04","90,890.25",0.00,0.00,0.00,0.00,2006-07-04,2006-07-10,2
20060627,AK,"455,715.60","126,852.69",0.00,0.00,0.00,0.00,2006-06-27,2006-07-03,2
20060620,AK,"455,715.60","126,852.69",0.00,0.00,0.00,0.00,2006-06-20,2006-06-26,2
20060613,AK,"455,715.60","126,852.69",0.00,0.00,0.00,0.00,2006-06-13,2006-06-19,2
20060606,AK,"455,715.60","126,852.69",0.00,0.00,0.00,0.00,2006-06-06,2006-06-12,2
20060530,AK,"455,715.60","126,852.69",0.00,0.00,0.00,0.00,2006-05-30,2006-06-05,2
20060523,AK,"455,715.60","126,852.69",0.00,0.00,0.00,0.00,2006-05-23,2006-05-29,2
20060516,AK,"415,973.78","166,594.51",0.00,0.00,0.00,0.00,2006-05-16,2006-05-22,2
20060509,AK,"395,849.69","186,718.60",0.00,0.00,0.00,0.00,2006-05-09,2006-05-15,2
20060502,AK,"407,568.38","174,999.91",0.00,0.00,0.00,0.00,2006-05-02,2006-05-08,2
20060425,AK,"416,338.91","166,229.38",0.00,0.00,0.00,0.00,2006-04-25,2006-05-01,2
20060418,AK,"416,338.91","166,229.38",0.00,0.00,0.00,0.00,2006-04-18,2006-04-24,2
20060411,AK,"416,338.91","166,229.38",0.00,0.00,0.00,0.00,2006-04-11,2006-04-17,2
20060404,AK,"363,854.56","218,713.73",0.00,0.00,0.00,0.00,2006-04-04,2006-04-10,2
20060328,AK,"365,787.23","216,781.06",0.00,0.00,0.00,0.00,2006-03-28,2006-04-03,2
20060321,AK,"365,787.23","216,781.06",0.00,0.00,0.00,0.00,2006-03-21,2006-03-27,2
20060314,AK,"419,935.93","162,632.36",0.00,0.00,0.00,0.00,2006-03-14,2006-03-20,2
20060307,AK,"419,935.93","162,632.36",0.00,0.00,0.00,0.00,2006-03-07,2006-03-13,2
20060228,AK,"419,935.93","162,632.36",0.00,0.00,0.00,0.00,2006-02-28,2006-03-06,2
20060221,AK,"419,935.93","162,632.36",0.00,0.00,0.00,0.00,2006-02-21,2006-02-27,2
20060214,AK,"419,935.93","162,632.36",0.00,0.00,0.00,0.00,2006-02-14,2006-02-20,2
20060207,AK,"404,526.06","178,042.23",0.00,0.00,0.00,0.00,2006-02-07,2006-02-13,2
20060131,AK,"457,704.71","124,863.58",0.00,0.00,0.00,0.00,2006-01-31,2006-02-06,2
20060124,AK,"462,645.58","119,922.71",0.00,0.00,0.00,0.00,2006-01-24,2006-01-30,2
20060117,AK,"462,645.58","119,922.71",0.00,0.00,0.00,0.00,2006-01-17,2006-01-23,2
20060110,AK,"531,323.88","51,244.40",0.00,0.00,0.00,0.00,2006-01-10,2006-01-16,2
20060103,AK,"531,323.88","51,244.40",0.00,0.00,0.00,0.00,2006-01-03,2006-01-09,2
20051227,AK,"531,323.88","51,244.40",0.00,0.00,0.00,0.00,2005-12-27,2006-01-02,2
20051220,AK,"531,323.88","51,244.40",0.00,0.00,0.00,0.00,2005-12-20,2005-12-26,2
20051213,AK,"531,323.88","51,244.40",0.00,0.00,0.00,0.00,2005-12-13,2005-12-19,2
20051206,AK,"531,323.88","51,244.40",0.00,0.00,0.00,0.00,2005-12-06,2005-12-12,2
20051129,AK,"531,323.88","51,244.40",0.00,0.00,0.00,0.00,2005-11-29,2005-12-05,2
20051122,AK,"529,330.03","53,238.26",0.00,0.00,0.00,0.00,2005-11-22,2005-11-28,2
20051115,AK,"511,883.18","70,685.11",0.00,0.00,0.00,0.00,2005-11-15,2005-11-21,2
20051108,AK,"511,883.18","70,685.11",0.00,0.00,0.00,0.00,2005-11-08,2005-11-14,2
20051101,AK,"511,883.18","70,685.11",0.00,0.00,0.00,0.00,2005-11-01,2005-11-07,2
20051025,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-10-25,2005-10-31,2
20051018,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-10-18,2005-10-24,2
20051011,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-10-11,2005-10-17,2
20051004,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-10-04,2005-10-10,2
20050927,AK,"508,267.95","74,300.34",0.00,0.00,0.00,0.00,2005-09-27,2005-10-03,2
20050920,AK,"494,197.46","88,370.83",0.00,0.00,0.00,0.00,2005-09-20,2005-09-26,2
20050913,AK,"494,197.46","88,370.83",0.00,0.00,0.00,0.00,2005-09-13,2005-09-19,2
20050906,AK,"494,197.46","88,370.83",0.00,0.00,0.00,0.00,2005-09-06,2005-09-12,2
20050830,AK,"494,197.46","88,370.83",0.00,0.00,0.00,0.00,2005-08-30,2005-09-05,2
20050823,AK,"494,197.46","88,370.83",0.00,0.00,0.00,0.00,2005-08-23,2005-08-29,2
20050816,AK,"491,925.18","90,643.11",0.00,0.00,0.00,0.00,2005-08-16,2005-08-22,2
20050809,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-08-09,2005-08-15,2
20050802,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-08-02,2005-08-08,2
20050726,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-07-26,2005-08-01,2
20050719,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-07-19,2005-07-25,2
20050712,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-07-12,2005-07-18,2
20050705,AK,"527,503.04","55,065.25",0.00,0.00,0.00,0.00,2005-07-05,2005-07-11,2
20050628,AK,"527,503.04","55,065.25",0.00,0.00,0.00,0.00,2005-06-28,2005-07-04,2
20050621,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-06-21,2005-06-27,2
20050614,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-06-14,2005-06-20,2
20050607,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-06-07,2005-06-13,2
20050531,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-05-31,2005-06-06,2
20050524,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-05-24,2005-05-30,2
20050517,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-05-17,2005-05-23,2
20050510,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-05-10,2005-05-16,2
20050503,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-05-03,2005-05-09,2
20050426,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-04-26,2005-05-02,2
20050419,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-04-19,2005-04-25,2
20050412,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-04-12,2005-04-18,2
20050405,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-04-05,2005-04-11,2
20050329,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-03-29,2005-04-04,2
20050322,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-03-22,2005-03-28,2
20050315,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-03-15,2005-03-21,2
20050308,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-03-08,2005-03-14,2
20050301,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-03-01,2005-03-07,2
20050222,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-02-22,2005-02-28,2
20050215,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-02-15,2005-02-21,2
20050208,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-02-08,2005-02-14,2
20050201,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-02-01,2005-02-07,2
20050125,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-01-25,2005-01-31,2
20050118,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-01-18,2005-01-24,2
20050111,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-01-11,2005-01-17,2
20050104,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2005-01-04,2005-01-10,2
20041228,AK,"582,568.29",0.00,0.00,0.00,0.00,0.00,2004-12-28,2005-01-03,2
20041221,AK,"474,707.27","107,861.02",0.00,0.00,0.00,0.00,2004-12-21,2004-12-27,2
20041214,AK,"474,707.27","107,861.02",0.00,0.00,0.00,0.00,2004-12-14,2004-12-20,2
20041207,AK,"474,707.27","107,861.02",0.00,0.00,0.00,0.00,2004-12-07,2004-12-13,2
20041130,AK,"474,707.27","107,861.02",0.00,0.00,0.00,0.00,2004-11-30,2004-12-06,2
20041123,AK,"474,707.27","107,861.02",0.00,0.00,0.00,0.00,2004-11-23,2004-11-29,2
20041116,AK,"448,481.04","134,087.25",0.00,0.00,0.00,0.00,2004-11-16,2004-11-22,2
20041109,AK,"448,481.04","134,087.25",0.00,0.00,0.00,0.00,2004-11-09,2004-11-15,2
20041102,AK,"448,481.04","134,087.25",0.00,0.00,0.00,0.00,2004-11-02,2004-11-08,2
20041026,AK,"448,481.04","134,087.25",0.00,0.00,0.00,0.00,2004-10-26,2004-11-01,2
20041019,AK,"479,812.61","102,755.68",0.00,0.00,0.00,0.00,2004-10-19,2004-10-25,2
20041012,AK,"479,812.61","102,755.68",0.00,0.00,0.00,0.00,2004-10-12,2004-10-18,2
20041005,AK,"479,812.61","102,755.68",0.00,0.00,0.00,0.00,2004-10-05,2004-10-11,2
20040928,AK,"479,812.61","102,755.68",0.00,0.00,0.00,0.00,2004-09-28,2004-10-04,2
20040921,AK,"337,289.85","245,278.44",0.00,0.00,0.00,0.00,2004-09-21,2004-09-27,2
20040914,AK,"337,289.85","245,278.44",0.00,0.00,0.00,0.00,2004-09-14,2004-09-20,2
20040907,AK,"320,765.81","213,307.61","48,494.87",0.00,0.00,0.00,2004-09-07,2004-09-13,2
20040831,AK,"320,765.81","128,731.53","133,070.94",0.00,0.00,0.00,2004-08-31,2004-09-06,2
20040824,AK,"328,179.00","129,443.52","124,945.77",0.00,0.00,0.00,2004-08-24,2004-08-30,2
20040817,AK,"333,349.63","129,119.60","120,099.05",0.00,0.00,0.00,2004-08-17,2004-08-23,2
20040810,AK,"309,049.01","218,685.40","54,833.88",0.00,0.00,0.00,2004-08-10,2004-08-16,2
20040803,AK,"264,386.60","289,983.18","28,198.51",0.00,0.00,0.00,2004-08-03,2004-08-09,2
20040727,AK,"264,386.60","289,983.18","28,198.51",0.00,0.00,0.00,2004-07-27,2004-08-02,2
20040720,AK,"382,574.48","171,795.31","28,198.51",0.00,0.00,0.00,2004-07-20,2004-07-26,2
20040713,AK,"415,935.07","166,633.22",0.00,0.00,0.00,0.00,2004-07-13,2004-07-19,2
20040706,AK,"415,935.07","166,633.22",0.00,0.00,0.00,0.00,2004-07-06,2004-07-12,2
20040629,AK,"443,371.59","139,196.70",0.00,0.00,0.00,0.00,2004-06-29,2004-07-05,2
20040622,AK,"512,581.90","69,986.39",0.00,0.00,0.00,0.00,2004-06-22,2004-06-28,2
20040615,AK,"512,581.90","69,986.39",0.00,0.00,0.00,0.00,2004-06-15,2004-06-21,2
20040608,AK,"508,579.04","73,989.25",0.00,0.00,0.00,0.00,2004-06-08,2004-06-14,2
20040601,AK,"493,548.97","89,019.32",0.00,0.00,0.00,0.00,2004-06-01,2004-06-07,2
20040525,AK,"475,467.78","107,100.50",0.00,0.00,0.00,0.00,2004-05-25,2004-05-31,2
20040518,AK,"458,215.80","124,352.49",0.00,0.00,0.00,0.00,2004-05-18,2004-05-24,2
20040511,AK,"458,215.80","124,352.49",0.00,0.00,0.00,0.00,2004-05-11,2004-05-17,2
