MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20180605,DC,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,DC,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,DC,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,DC,46.93,53.07,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,DC,0.00,100.00,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,DC,0.00,100.00,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,DC,0.00,25.76,74.24,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,DC,0.00,25.76,74.24,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,DC,0.00,0.00,100.00,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,DC,0.00,0.00,100.00,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,DC,0.00,0.00,100.00,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,DC,0.00,0.01,99.99,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,DC,0.00,0.01,99.99,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,DC,0.00,0.01,99.99,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,DC,0.00,0.01,99.99,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,DC,0.00,0.01,99.99,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,DC,0.00,0.00,100.00,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,DC,0.00,0.00,0.00,100.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,DC,0.00,0.00,0.00,100.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,DC,0.00,0.00,100.00,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,DC,0.00,0.00,100.00,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,DC,0.00,0.00,100.00,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,DC,0.00,0.00,100.00,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,DC,19.55,80.45,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,DC,19.97,80.03,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,DC,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,DC,0.00,100.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,DC,0.00,0.00,89.00,11.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,DC,0.00,0.00,89.00,11.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,DC,0.00,0.00,0.00,100.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,DC,0.00,0.00,0.00,100.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,DC,0.00,0.00,0.00,100.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,DC,0.00,0.00,100.00,0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,DC,0.00,0.00,100.00,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20161220,DC,0.00,0.00,100.00,0.00,0.00,0.00,2016-12-20,2016-12-26,2
20161213,DC,0.00,0.00,100.00,0.00,0.00,0.00,2016-12-13,2016-12-19,2
20161206,DC,0.00,0.00,100.00,0.00,0.00,0.00,2016-12-06,2016-12-12,2
20161129,DC,0.00,0.00,100.00,0.00,0.00,0.00,2016-11-29,2016-12-05,2
20161122,DC,0.00,0.00,100.00,0.00,0.00,0.00,2016-11-22,2016-11-28,2
20161115,DC,0.00,40.56,59.44,0.00,0.00,0.00,2016-11-15,2016-11-21,2
20161108,DC,25.23,74.77,0.00,0.00,0.00,0.00,2016-11-08,2016-11-14,2
20161101,DC,12.78,87.22,0.00,0.00,0.00,0.00,2016-11-01,2016-11-07,2
20161025,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31,2
20161018,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-18,2016-10-24,2
20161011,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17,2
20161004,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10,2
20160927,DC,0.00,100.00,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03,2
20160920,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-09-20,2016-09-26,2
20160913,DC,72.16,27.84,0.00,0.00,0.00,0.00,2016-09-13,2016-09-19,2
20160906,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-09-06,2016-09-12,2
20160830,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-30,2016-09-05,2
20160823,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-23,2016-08-29,2
20160816,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22,2
20160809,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-09,2016-08-15,2
20160802,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-02,2016-08-08,2
20160726,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-26,2016-08-01,2
20160719,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-19,2016-07-25,2
20160712,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-12,2016-07-18,2
20160705,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11,2
20160628,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-28,2016-07-04,2
20160621,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-21,2016-06-27,2
20160614,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20,2
20160607,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-07,2016-06-13,2
20160531,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,2
20160524,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,2
20160517,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,2
20160510,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-10,2016-05-16,2
20160503,DC,0.00,100.00,0.00,0.00,0.00,0.00,2016-05-03,2016-05-09,2
20160426,DC,0.00,100.00,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,2
20160419,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,2
20160412,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,2
20160405,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-05,2016-04-11,2
20160329,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-29,2016-04-04,2
20160322,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28,2
20160315,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-15,2016-03-21,2
20160308,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-08,2016-03-14,2
20160301,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07,2
20160223,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-23,2016-02-29,2
20160216,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-16,2016-02-22,2
20160209,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-09,2016-02-15,2
20160202,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-02,2016-02-08,2
20160126,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-26,2016-02-01,2
20160119,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-19,2016-01-25,2
20160112,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-12,2016-01-18,2
20160105,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-05,2016-01-11,2
20151229,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-29,2016-01-04,2
20151222,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-22,2015-12-28,2
20151215,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-15,2015-12-21,2
20151208,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-08,2015-12-14,2
20151201,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-01,2015-12-07,2
20151124,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-24,2015-11-30,2
20151117,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-17,2015-11-23,2
20151110,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-10,2015-11-16,2
20151103,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-03,2015-11-09,2
20151027,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-27,2015-11-02,2
20151020,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26,2
20151013,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-13,2015-10-19,2
20151006,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12,2
20150929,DC,0.00,100.00,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05,2
20150922,DC,0.00,100.00,0.00,0.00,0.00,0.00,2015-09-22,2015-09-28,2
20150915,DC,0.00,100.00,0.00,0.00,0.00,0.00,2015-09-15,2015-09-21,2
20150908,DC,0.00,100.00,0.00,0.00,0.00,0.00,2015-09-08,2015-09-14,2
20150901,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-09-01,2015-09-07,2
20150825,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31,2
20150818,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-18,2015-08-24,2
20150811,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-11,2015-08-17,2
20150804,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-04,2015-08-10,2
20150728,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03,2
20150721,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-21,2015-07-27,2
20150714,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-14,2015-07-20,2
20150707,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13,2
20150630,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-30,2015-07-06,2
20150623,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-23,2015-06-29,2
20150616,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-16,2015-06-22,2
20150609,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-09,2015-06-15,2
20150602,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08,2
20150526,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-05-26,2015-06-01,2
20150519,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-05-19,2015-05-25,2
20150512,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-05-12,2015-05-18,2
20150505,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-05-05,2015-05-11,2
20150428,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-28,2015-05-04,2
20150421,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-21,2015-04-27,2
20150414,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-14,2015-04-20,2
20150407,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-07,2015-04-13,2
20150331,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-31,2015-04-06,2
20150324,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-24,2015-03-30,2
20150317,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-17,2015-03-23,2
20150310,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-10,2015-03-16,2
20150303,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-03,2015-03-09,2
20150224,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-24,2015-03-02,2
20150217,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-17,2015-02-23,2
20150210,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-10,2015-02-16,2
20150203,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-03,2015-02-09,2
20150127,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-27,2015-02-02,2
20150120,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-20,2015-01-26,2
20150113,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-13,2015-01-19,2
20150106,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-06,2015-01-12,2
20141230,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,2
20141223,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-23,2014-12-29,2
20141216,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-16,2014-12-22,2
20141209,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-09,2014-12-15,2
20141202,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-02,2014-12-08,2
20141125,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-11-25,2014-12-01,2
20141118,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-11-18,2014-11-24,2
20141111,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-11-11,2014-11-17,2
20141104,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-11-04,2014-11-10,2
20141028,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-28,2014-11-03,2
20141021,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-21,2014-10-27,2
20141014,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-14,2014-10-20,2
20141007,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-07,2014-10-13,2
20140930,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-30,2014-10-06,2
20140923,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-23,2014-09-29,2
20140916,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-16,2014-09-22,2
20140909,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-09,2014-09-15,2
20140902,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-02,2014-09-08,2
20140826,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-26,2014-09-01,2
20140819,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-19,2014-08-25,2
20140812,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18,2
20140805,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-05,2014-08-11,2
20140729,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-29,2014-08-04,2
20140722,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,2
20140715,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-15,2014-07-21,2
20140708,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-08,2014-07-14,2
20140701,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07,2
20140624,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-24,2014-06-30,2
20140617,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-17,2014-06-23,2
20140610,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-10,2014-06-16,2
20140603,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09,2
20140527,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-05-27,2014-06-02,2
20140520,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-05-20,2014-05-26,2
20140513,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-05-13,2014-05-19,2
20140506,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-05-06,2014-05-12,2
20140429,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-29,2014-05-05,2
20140422,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-22,2014-04-28,2
20140415,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-15,2014-04-21,2
20140408,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-08,2014-04-14,2
20140401,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07,2
20140325,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-25,2014-03-31,2
20140318,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-18,2014-03-24,2
20140311,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-11,2014-03-17,2
20140304,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,2
20140225,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,2
20140218,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,2
20140211,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,2
20140204,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-02-04,2014-02-10,2
20140128,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,2
20140121,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,2
20140114,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-14,2014-01-20,2
20140107,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-01-07,2014-01-13,2
20131231,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20131224,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-12-24,2013-12-30,2
20131217,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-12-17,2013-12-23,2
20131210,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-12-10,2013-12-16,2
20131203,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-12-03,2013-12-09,2
20131126,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-11-26,2013-12-02,2
20131119,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-11-19,2013-11-25,2
20131112,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-11-12,2013-11-18,2
20131105,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-11-05,2013-11-11,2
20131029,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-29,2013-11-04,2
20131022,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-22,2013-10-28,2
20131015,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-10-15,2013-10-21,2
20131008,DC,0.00,100.00,0.00,0.00,0.00,0.00,2013-10-08,2013-10-14,2
20131001,DC,0.00,100.00,0.00,0.00,0.00,0.00,2013-10-01,2013-10-07,2
20130924,DC,0.00,100.00,0.00,0.00,0.00,0.00,2013-09-24,2013-09-30,2
20130917,DC,0.00,100.00,0.00,0.00,0.00,0.00,2013-09-17,2013-09-23,2
20130910,DC,0.00,100.00,0.00,0.00,0.00,0.00,2013-09-10,2013-09-16,2
20130903,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-09-03,2013-09-09,2
20130827,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-27,2013-09-02,2
20130820,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-20,2013-08-26,2
20130813,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-13,2013-08-19,2
20130806,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-08-06,2013-08-12,2
20130730,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-30,2013-08-05,2
20130723,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-23,2013-07-29,2
20130716,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-16,2013-07-22,2
20130709,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-09,2013-07-15,2
20130702,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,2
20130625,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,2
20130618,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-18,2013-06-24,2
20130611,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-11,2013-06-17,2
20130604,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-06-04,2013-06-10,2
20130528,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-28,2013-06-03,2
20130521,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-21,2013-05-27,2
20130514,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-14,2013-05-20,2
20130507,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-05-07,2013-05-13,2
20130430,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-04-30,2013-05-06,2
20130423,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-04-23,2013-04-29,2
20130416,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-04-16,2013-04-22,2
20130409,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-04-09,2013-04-15,2
20130402,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-04-02,2013-04-08,2
20130326,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-03-26,2013-04-01,2
20130319,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-03-19,2013-03-25,2
20130312,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-03-12,2013-03-18,2
20130305,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-03-05,2013-03-11,2
20130226,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-02-26,2013-03-04,2
20130219,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-02-19,2013-02-25,2
20130212,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-02-12,2013-02-18,2
20130205,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-02-05,2013-02-11,2
20130129,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-01-29,2013-02-04,2
20130122,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-01-22,2013-01-28,2
20130115,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-01-15,2013-01-21,2
20130108,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-01-08,2013-01-14,2
20130101,DC,100.00,0.00,0.00,0.00,0.00,0.00,2013-01-01,2013-01-07,2
20121225,DC,100.00,0.00,0.00,0.00,0.00,0.00,2012-12-25,2012-12-31,2
20121218,DC,100.00,0.00,0.00,0.00,0.00,0.00,2012-12-18,2012-12-24,2
20121211,DC,100.00,0.00,0.00,0.00,0.00,0.00,2012-12-11,2012-12-17,2
20121204,DC,100.00,0.00,0.00,0.00,0.00,0.00,2012-12-04,2012-12-10,2
20121127,DC,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-27,2012-12-03,2
20121120,DC,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-20,2012-11-26,2
20121113,DC,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-13,2012-11-19,2
20121106,DC,100.00,0.00,0.00,0.00,0.00,0.00,2012-11-06,2012-11-12,2
20121030,DC,100.00,0.00,0.00,0.00,0.00,0.00,2012-10-30,2012-11-05,2
20121023,DC,0.00,1.94,98.06,0.00,0.00,0.00,2012-10-23,2012-10-29,2
20121016,DC,0.00,1.94,98.06,0.00,0.00,0.00,2012-10-16,2012-10-22,2
20121009,DC,0.00,1.94,98.06,0.00,0.00,0.00,2012-10-09,2012-10-15,2
