MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20161004,AR,"1,664,958.00","1,250,959.98",0.00,0.00,0.00,0.00,2016-10-04,2016-10-10,2
20160927,AR,"2,363,470.43","552,447.56",0.00,0.00,0.00,0.00,2016-09-27,2016-10-03,2
20160920,AR,"2,783,135.40","132,782.59",0.00,0.00,0.00,0.00,2016-09-20,2016-09-26,2
20160913,AR,"2,783,135.40","132,782.59",0.00,0.00,0.00,0.00,2016-09-13,2016-09-19,2
20160906,AR,"2,914,888.21","1,029.77",0.00,0.00,0.00,0.00,2016-09-06,2016-09-12,2
20160830,AR,"2,914,888.21","1,029.77",0.00,0.00,0.00,0.00,2016-08-30,2016-09-05,2
20160823,AR,"2,915,299.93",618.05,0.00,0.00,0.00,0.00,2016-08-23,2016-08-29,2
20160816,AR,"2,821,717.00","94,200.98",0.00,0.00,0.00,0.00,2016-08-16,2016-08-22,2
20160809,AR,"1,948,136.34","967,781.65",0.00,0.00,0.00,0.00,2016-08-09,2016-08-15,2
20160802,AR,"1,872,529.56","1,042,347.46","1,040.96",0.00,0.00,0.00,2016-08-02,2016-08-08,2
20160726,AR,"1,668,294.58","1,226,905.37","20,718.03",0.00,0.00,0.00,2016-07-26,2016-08-01,2
20160719,AR,"1,523,358.72","1,392,559.27",0.00,0.00,0.00,0.00,2016-07-19,2016-07-25,2
20160712,AR,"1,919,223.93","996,694.05",0.00,0.00,0.00,0.00,2016-07-12,2016-07-18,2
20160705,AR,"2,268,289.53","647,628.45",0.00,0.00,0.00,0.00,2016-07-05,2016-07-11,2
20160628,AR,"2,572,765.51","343,152.47",0.00,0.00,0.00,0.00,2016-06-28,2016-07-04,2
20160621,AR,"2,572,967.35","342,950.64",0.00,0.00,0.00,0.00,2016-06-21,2016-06-27,2
20160614,AR,"2,587,208.83","328,709.15",0.00,0.00,0.00,0.00,2016-06-14,2016-06-20,2
20160607,AR,"2,577,061.60","338,856.38",0.00,0.00,0.00,0.00,2016-06-07,2016-06-13,2
20160531,AR,"2,577,061.60","338,856.38",0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,2
20160524,AR,"2,577,061.60","338,856.38",0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,2
20160517,AR,"2,587,511.52","328,406.46",0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,2
20160510,AR,"2,380,331.57","535,586.41",0.00,0.00,0.00,0.00,2016-05-10,2016-05-16,2
20160503,AR,"2,380,331.57","535,586.41",0.00,0.00,0.00,0.00,2016-05-03,2016-05-09,2
20160426,AR,"2,004,097.35","911,820.63",0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,2
20160419,AR,"2,004,097.35","911,820.63",0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,2
20160412,AR,"2,435,177.17","480,740.81",0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,2
20160405,AR,"2,435,177.17","480,740.81",0.00,0.00,0.00,0.00,2016-04-05,2016-04-11,2
20160329,AR,"2,188,358.93","727,559.06",0.00,0.00,0.00,0.00,2016-03-29,2016-04-04,2
20160322,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28,2
20160315,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2016-03-15,2016-03-21,2
20160308,AR,"2,844,446.33","71,471.66",0.00,0.00,0.00,0.00,2016-03-08,2016-03-14,2
20160301,AR,"2,855,049.68","60,868.30",0.00,0.00,0.00,0.00,2016-03-01,2016-03-07,2
20160223,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2016-02-23,2016-02-29,2
20160216,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2016-02-16,2016-02-22,2
20160209,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2016-02-09,2016-02-15,2
20160202,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2016-02-02,2016-02-08,2
20160126,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2016-01-26,2016-02-01,2
20160119,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2016-01-19,2016-01-25,2
20160112,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2016-01-12,2016-01-18,2
20160105,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2016-01-05,2016-01-11,2
20151229,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-12-29,2016-01-04,2
20151222,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-12-22,2015-12-28,2
20151215,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-12-15,2015-12-21,2
20151208,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-12-08,2015-12-14,2
20151201,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-12-01,2015-12-07,2
20151124,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-11-24,2015-11-30,2
20151117,AR,"1,976,657.63","755,864.51","183,395.84",0.00,0.00,0.00,2015-11-17,2015-11-23,2
20151110,AR,"668,774.68","1,988,245.55","258,897.76",0.00,0.00,0.00,2015-11-10,2015-11-16,2
20151103,AR,"690,632.82","1,829,755.42","395,529.74",0.00,0.00,0.00,2015-11-03,2015-11-09,2
20151027,AR,"687,053.43","1,007,292.43","375,205.12","846,367.00",0.00,0.00,2015-10-27,2015-11-02,2
20151020,AR,"155,318.77","1,203,928.02","419,336.87","356,533.29","698,406.82","82,394.21",2015-10-20,2015-10-26,2
20151013,AR,"548,216.03","1,081,202.97","242,712.89","859,339.86","148,448.02","35,998.21",2015-10-13,2015-10-19,2
20151006,AR,"1,305,428.23","519,197.80","299,232.19","664,872.82","118,730.53","8,456.41",2015-10-06,2015-10-12,2
20150929,AR,"1,372,624.64","595,982.69","657,130.73","201,716.55","88,463.37",0.00,2015-09-29,2015-10-05,2
20150922,AR,"1,679,730.25","458,223.48","594,194.98","135,432.40","48,336.89",0.00,2015-09-22,2015-09-28,2
20150915,AR,"1,764,678.61","389,880.12","601,723.90","120,970.89","38,664.47",0.00,2015-09-15,2015-09-21,2
20150908,AR,"1,743,927.75","400,244.97","642,838.70","90,242.10","38,664.47",0.00,2015-09-08,2015-09-14,2
20150901,AR,"1,794,425.83","905,846.28","126,780.70","88,865.18",0.00,0.00,2015-09-01,2015-09-07,2
20150825,AR,"1,795,546.58","1,013,412.16","105,754.32","1,204.92",0.00,0.00,2015-08-25,2015-08-31,2
20150818,AR,"1,756,569.94","1,055,004.46","99,399.33","4,944.26",0.00,0.00,2015-08-18,2015-08-24,2
20150811,AR,"1,789,332.05","1,022,299.83","104,286.11",0.00,0.00,0.00,2015-08-11,2015-08-17,2
20150804,AR,"2,808,886.38","107,031.60",0.00,0.00,0.00,0.00,2015-08-04,2015-08-10,2
20150728,AR,"2,914,290.84","1,627.15",0.00,0.00,0.00,0.00,2015-07-28,2015-08-03,2
20150721,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-07-21,2015-07-27,2
20150714,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-07-14,2015-07-20,2
20150707,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13,2
20150630,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-06-30,2015-07-06,2
20150623,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-06-23,2015-06-29,2
20150616,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-06-16,2015-06-22,2
20150609,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-06-09,2015-06-15,2
20150602,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08,2
20150526,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2015-05-26,2015-06-01,2
20150519,AR,"2,668,980.58","246,937.40",0.00,0.00,0.00,0.00,2015-05-19,2015-05-25,2
20150512,AR,"2,513,621.20","402,296.79",0.00,0.00,0.00,0.00,2015-05-12,2015-05-18,2
20150505,AR,"2,457,628.72","458,289.26",0.00,0.00,0.00,0.00,2015-05-05,2015-05-11,2
20150428,AR,"2,551,182.52","364,735.46",0.00,0.00,0.00,0.00,2015-04-28,2015-05-04,2
20150421,AR,"2,551,182.52","364,735.46",0.00,0.00,0.00,0.00,2015-04-21,2015-04-27,2
20150414,AR,"2,549,924.59","365,993.40",0.00,0.00,0.00,0.00,2015-04-14,2015-04-20,2
20150407,AR,"2,527,935.21","387,982.77",0.00,0.00,0.00,0.00,2015-04-07,2015-04-13,2
20150331,AR,"2,488,975.78","426,942.21",0.00,0.00,0.00,0.00,2015-03-31,2015-04-06,2
20150324,AR,"2,239,585.02","405,418.98","270,913.99",0.00,0.00,0.00,2015-03-24,2015-03-30,2
20150317,AR,"1,368,017.31","1,265,340.37","282,560.31",0.00,0.00,0.00,2015-03-17,2015-03-23,2
20150310,AR,"808,229.99","1,745,271.58","350,624.25","11,792.17",0.00,0.00,2015-03-10,2015-03-16,2
20150303,AR,"570,217.41","2,089,184.99","230,540.78","25,974.80",0.00,0.00,2015-03-03,2015-03-09,2
20150224,AR,"302,866.56","1,692,453.23","854,685.10","65,913.10",0.00,0.00,2015-02-24,2015-03-02,2
20150217,AR,"261,810.62","1,619,568.43","827,485.82","207,053.10",0.00,0.00,2015-02-17,2015-02-23,2
20150210,AR,"261,810.62","1,619,568.43","827,485.82","207,053.10",0.00,0.00,2015-02-10,2015-02-16,2
20150203,AR,"1,286,702.78","594,676.27","931,214.61","103,324.31",0.00,0.00,2015-02-03,2015-02-09,2
20150127,AR,"1,538,707.93","976,903.47","400,306.59",0.00,0.00,0.00,2015-01-27,2015-02-02,2
20150120,AR,"1,582,148.09","946,514.19","387,255.71",0.00,0.00,0.00,2015-01-20,2015-01-26,2
20150113,AR,"1,692,183.23","990,657.22","233,077.53",0.00,0.00,0.00,2015-01-13,2015-01-19,2
20150106,AR,"2,284,160.97","431,751.17","200,005.84",0.00,0.00,0.00,2015-01-06,2015-01-12,2
20141230,AR,"1,057,162.57","1,536,552.11","322,203.30",0.00,0.00,0.00,2014-12-30,2015-01-05,2
20141223,AR,"1,052,808.91","1,540,905.77","322,203.30",0.00,0.00,0.00,2014-12-23,2014-12-29,2
20141216,AR,"1,263,703.16","1,441,795.21","210,419.62",0.00,0.00,0.00,2014-12-16,2014-12-22,2
20141209,AR,"1,476,905.44","1,227,699.53","211,313.02",0.00,0.00,0.00,2014-12-09,2014-12-15,2
20141202,AR,"1,476,905.44","1,229,414.89","209,597.65",0.00,0.00,0.00,2014-12-02,2014-12-08,2
20141125,AR,"1,476,905.44","1,229,474.26","209,538.29",0.00,0.00,0.00,2014-11-25,2014-12-01,2
20141118,AR,"1,338,296.24","1,367,219.12","210,402.62",0.00,0.00,0.00,2014-11-18,2014-11-24,2
20141111,AR,"2,028,105.55","677,409.81","210,402.62",0.00,0.00,0.00,2014-11-11,2014-11-17,2
20141104,AR,"2,112,963.17","592,309.36","210,645.45",0.00,0.00,0.00,2014-11-04,2014-11-10,2
20141028,AR,"2,113,113.00","592,159.53","210,645.45",0.00,0.00,0.00,2014-10-28,2014-11-03,2
20141021,AR,"2,114,450.48","590,822.05","210,645.45",0.00,0.00,0.00,2014-10-21,2014-10-27,2
20141014,AR,"2,114,450.48","590,822.05","210,645.45",0.00,0.00,0.00,2014-10-14,2014-10-20,2
20141007,AR,"1,085,861.92","1,475,655.43","354,400.63",0.00,0.00,0.00,2014-10-07,2014-10-13,2
20140930,AR,"1,086,223.61","1,475,514.93","354,179.44",0.00,0.00,0.00,2014-09-30,2014-10-06,2
20140923,AR,"2,174,904.96","528,145.66","212,867.36",0.00,0.00,0.00,2014-09-23,2014-09-29,2
20140916,AR,"2,174,904.96","528,145.66","212,867.36",0.00,0.00,0.00,2014-09-16,2014-09-22,2
20140909,AR,"2,170,365.72","532,684.91","212,867.36",0.00,0.00,0.00,2014-09-09,2014-09-15,2
20140902,AR,"2,333,975.63","369,075.00","212,867.36",0.00,0.00,0.00,2014-09-02,2014-09-08,2
20140826,AR,"2,335,222.03","367,828.60","212,867.36",0.00,0.00,0.00,2014-08-26,2014-09-01,2
20140819,AR,"2,405,562.69","297,487.93","212,867.36",0.00,0.00,0.00,2014-08-19,2014-08-25,2
20140812,AR,"2,504,575.38","198,475.24","212,867.36",0.00,0.00,0.00,2014-08-12,2014-08-18,2
20140805,AR,"2,511,274.51","191,776.11","212,867.36",0.00,0.00,0.00,2014-08-05,2014-08-11,2
20140729,AR,"2,315,682.97","358,664.36","241,570.65",0.00,0.00,0.00,2014-07-29,2014-08-04,2
20140722,AR,"2,305,547.37","610,370.61",0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,2
20140715,AR,"2,260,173.18","655,241.66",503.13,0.00,0.00,0.00,2014-07-15,2014-07-21,2
20140708,AR,"2,145,246.14","770,168.71",503.13,0.00,0.00,0.00,2014-07-08,2014-07-14,2
20140701,AR,"2,224,035.52","691,379.33",503.13,0.00,0.00,0.00,2014-07-01,2014-07-07,2
20140624,AR,"2,265,154.10","650,763.88",0.00,0.00,0.00,0.00,2014-06-24,2014-06-30,2
20140617,AR,"2,265,154.10","650,763.88",0.00,0.00,0.00,0.00,2014-06-17,2014-06-23,2
20140610,AR,"2,265,154.10","572,100.31","78,663.57",0.00,0.00,0.00,2014-06-10,2014-06-16,2
20140603,AR,"2,219,309.50","617,944.91","78,663.57",0.00,0.00,0.00,2014-06-03,2014-06-09,2
20140527,AR,"2,174,302.16","741,615.83",0.00,0.00,0.00,0.00,2014-05-27,2014-06-02,2
20140520,AR,"2,174,302.16","741,615.83",0.00,0.00,0.00,0.00,2014-05-20,2014-05-26,2
20140513,AR,"2,048,415.71","867,502.27",0.00,0.00,0.00,0.00,2014-05-13,2014-05-19,2
20140506,AR,"1,979,688.42","929,273.30","6,956.26",0.00,0.00,0.00,2014-05-06,2014-05-12,2
20140429,AR,"2,040,920.68","874,997.31",0.00,0.00,0.00,0.00,2014-04-29,2014-05-05,2
20140422,AR,"2,311,774.60","604,143.38",0.00,0.00,0.00,0.00,2014-04-22,2014-04-28,2
20140415,AR,"2,304,618.26","608,668.01","2,631.72",0.00,0.00,0.00,2014-04-15,2014-04-21,2
20140408,AR,"2,225,572.19","687,714.08","2,631.72",0.00,0.00,0.00,2014-04-08,2014-04-14,2
20140401,AR,"2,142,381.66","770,904.60","2,631.72",0.00,0.00,0.00,2014-04-01,2014-04-07,2
20140325,AR,"2,156,183.46","757,102.81","2,631.72",0.00,0.00,0.00,2014-03-25,2014-03-31,2
20140318,AR,"2,156,183.46","759,734.52",0.00,0.00,0.00,0.00,2014-03-18,2014-03-24,2
20140311,AR,"1,708,645.93","1,206,182.78","1,089.28",0.00,0.00,0.00,2014-03-11,2014-03-17,2
20140304,AR,"1,790,643.70","1,125,274.29",0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,2
20140225,AR,"1,771,219.01","1,144,698.97",0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,2
20140218,AR,"2,909,857.20","6,060.78",0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,2
20140211,AR,"2,909,857.20","6,060.78",0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,2
20140204,AR,"2,873,925.42","41,992.56",0.00,0.00,0.00,0.00,2014-02-04,2014-02-10,2
20140128,AR,"2,878,865.44","37,052.54",0.00,0.00,0.00,0.00,2014-01-28,2014-02-03,2
20140121,AR,"2,893,927.20","21,990.78",0.00,0.00,0.00,0.00,2014-01-21,2014-01-27,2
20140114,AR,"2,893,927.20","21,990.78",0.00,0.00,0.00,0.00,2014-01-14,2014-01-20,2
20140107,AR,"2,813,259.88","102,658.10",0.00,0.00,0.00,0.00,2014-01-07,2014-01-13,2
20131231,AR,"2,813,259.88","102,658.10",0.00,0.00,0.00,0.00,2013-12-31,2014-01-06,2
20131224,AR,"2,813,259.88","102,658.10",0.00,0.00,0.00,0.00,2013-12-24,2013-12-30,2
20131217,AR,"2,593,560.39","241,690.27","80,667.32",0.00,0.00,0.00,2013-12-17,2013-12-23,2
20131210,AR,"2,593,560.39","241,690.27","80,667.32",0.00,0.00,0.00,2013-12-10,2013-12-16,2
20131203,AR,"2,547,316.03","287,934.63","80,667.32",0.00,0.00,0.00,2013-12-03,2013-12-09,2
20131126,AR,"2,445,234.23","390,016.43","80,667.32",0.00,0.00,0.00,2013-11-26,2013-12-02,2
20131119,AR,"1,652,014.32","1,115,913.13","147,990.53",0.00,0.00,0.00,2013-11-19,2013-11-25,2
20131112,AR,"1,652,014.32","1,115,913.13","147,990.53",0.00,0.00,0.00,2013-11-12,2013-11-18,2
20131105,AR,"1,651,395.92","1,116,531.53","147,990.53",0.00,0.00,0.00,2013-11-05,2013-11-11,2
20131029,AR,"1,645,409.23","969,542.36","287,227.51","13,738.89",0.00,0.00,2013-10-29,2013-11-04,2
20131022,AR,"1,585,574.23","1,012,963.11","303,641.76","13,738.89",0.00,0.00,2013-10-22,2013-10-28,2
20131015,AR,"1,568,095.27","969,873.30","364,210.52","13,738.89",0.00,0.00,2013-10-15,2013-10-21,2
20131008,AR,"1,481,293.93","1,081,420.33","202,630.50","150,573.22",0.00,0.00,2013-10-08,2013-10-14,2
20131001,AR,"1,486,528.68","1,076,246.36","202,569.73","105,597.35","44,975.87",0.00,2013-10-01,2013-10-07,2
20130924,AR,"1,435,421.33","1,000,366.45","270,983.62","180,882.48","28,264.11",0.00,2013-09-24,2013-09-30,2
20130917,AR,"887,245.46","1,257,397.40","327,571.05","239,679.82","204,024.25",0.00,2013-09-17,2013-09-23,2
20130910,AR,"887,599.26","1,336,430.41","370,817.84","263,254.16","57,816.31",0.00,2013-09-10,2013-09-16,2
20130903,AR,"1,460,135.20","886,032.80","302,577.02","267,172.97",0.00,0.00,2013-09-03,2013-09-09,2
20130827,AR,"1,467,458.67","878,709.33","299,098.53","270,651.46",0.00,0.00,2013-08-27,2013-09-02,2
20130820,AR,"1,455,809.44","921,868.47","463,141.73","75,098.34",0.00,0.00,2013-08-20,2013-08-26,2
20130813,AR,"1,463,845.17","531,612.50","790,941.61","129,518.70",0.00,0.00,2013-08-13,2013-08-19,2
20130806,AR,"1,015,102.40","625,208.72","1,152,068.24","123,538.62",0.00,0.00,2013-08-06,2013-08-12,2
20130730,AR,"836,058.24","676,988.28","1,288,216.47","114,655.00",0.00,0.00,2013-07-30,2013-08-05,2
20130723,AR,"281,667.82","866,556.48","1,531,296.00","236,397.68",0.00,0.00,2013-07-23,2013-07-29,2
20130716,AR,"279,105.90","969,275.34","1,576,138.77","91,397.98",0.00,0.00,2013-07-16,2013-07-22,2
20130709,AR,"505,652.69","2,110,748.91","299,516.39",0.00,0.00,0.00,2013-07-09,2013-07-15,2
20130702,AR,"2,708,891.63","207,026.35",0.00,0.00,0.00,0.00,2013-07-02,2013-07-08,2
20130625,AR,"2,846,815.54","69,102.44",0.00,0.00,0.00,0.00,2013-06-25,2013-07-01,2
20130618,AR,"2,821,988.44","78,599.85","15,329.70",0.00,0.00,0.00,2013-06-18,2013-06-24,2
20130611,AR,"2,821,988.44","78,599.85","15,329.70",0.00,0.00,0.00,2013-06-11,2013-06-17,2
20130604,AR,"2,805,847.00","70,516.07","39,554.91",0.00,0.00,0.00,2013-06-04,2013-06-10,2
20130528,AR,"2,784,815.25","91,547.83","39,554.91",0.00,0.00,0.00,2013-05-28,2013-06-03,2
20130521,AR,"2,446,725.79","406,972.13","62,220.06",0.00,0.00,0.00,2013-05-21,2013-05-27,2
20130514,AR,"2,421,529.66","392,329.09","102,059.24",0.00,0.00,0.00,2013-05-14,2013-05-20,2
20130507,AR,"2,592,479.23","222,843.31","100,595.44",0.00,0.00,0.00,2013-05-07,2013-05-13,2
20130430,AR,"2,613,811.81","201,510.73","100,595.44",0.00,0.00,0.00,2013-04-30,2013-05-06,2
20130423,AR,"1,927,120.67","856,015.48","132,781.83",0.00,0.00,0.00,2013-04-23,2013-04-29,2
20130416,AR,"1,839,646.00","722,206.68","354,065.31",0.00,0.00,0.00,2013-04-16,2013-04-22,2
20130409,AR,"1,740,570.42","721,658.89","453,688.68",0.00,0.00,0.00,2013-04-09,2013-04-15,2
20130402,AR,"1,410,078.86","644,487.56","861,351.56",0.00,0.00,0.00,2013-04-02,2013-04-08,2
20130326,AR,"1,194,273.05","813,300.63","815,296.61","93,047.69",0.00,0.00,2013-03-26,2013-04-01,2
20130319,AR,"1,190,366.95","817,206.74","815,296.61","93,047.69",0.00,0.00,2013-03-19,2013-03-25,2
20130312,AR,"1,286,655.01","759,514.30","837,021.06","32,727.60",0.00,0.00,2013-03-12,2013-03-18,2
20130305,AR,"1,335,022.55","569,411.00","266,559.44","744,924.99",0.00,0.00,2013-03-05,2013-03-11,2
20130226,AR,"1,335,414.94","568,651.78","266,926.27","744,924.99",0.00,0.00,2013-02-26,2013-03-04,2
20130219,AR,"1,335,306.03","567,196.68","232,100.22","781,315.05",0.00,0.00,2013-02-19,2013-02-25,2
20130212,AR,"1,328,464.82","574,037.89","232,100.22","781,315.05",0.00,0.00,2013-02-12,2013-02-18,2
20130205,AR,"1,326,096.67","551,626.60","256,868.88","781,325.83",0.00,0.00,2013-02-05,2013-02-11,2
20130129,AR,"915,671.48","688,036.08","402,900.87","527,621.70","381,687.86",0.00,2013-01-29,2013-02-04,2
20130122,AR,"915,671.48","688,036.08","402,900.87","527,621.70","381,687.86",0.00,2013-01-22,2013-01-28,2
20130115,AR,"734,047.64","564,826.49","505,455.08","652,339.45","459,249.33",0.00,2013-01-15,2013-01-21,2
20130108,AR,"729,181.26","551,981.45","402,676.36","513,598.23","718,480.68",0.00,2013-01-08,2013-01-14,2
20130101,AR,"725,119.70","558,171.37","400,548.00","513,598.23","718,480.68",0.00,2013-01-01,2013-01-07,2
20121225,AR,"718,217.56","553,131.95","400,608.78","525,479.02","718,480.68",0.00,2012-12-25,2012-12-31,2
20121218,AR,"718,217.56","553,131.95","400,608.78","525,479.02","718,480.68",0.00,2012-12-18,2012-12-24,2
20121211,AR,"718,217.56","553,131.95","400,608.78","530,324.09","713,635.61",0.00,2012-12-11,2012-12-17,2
20121204,AR,"275,767.92","589,338.09","756,291.78","580,884.57","713,635.61",0.00,2012-12-04,2012-12-10,2
20121127,AR,"275,767.92","598,235.10","747,394.78","580,884.57","713,635.61",0.00,2012-11-27,2012-12-03,2
20121120,AR,"278,129.39","595,314.68","747,953.73","622,169.76","672,350.43",0.00,2012-11-20,2012-11-26,2
20121113,AR,"278,129.39","599,496.89","744,650.23","621,291.04","672,350.43",0.00,2012-11-13,2012-11-19,2
20121106,AR,"112,448.80","189,828.64","674,417.00","1,113,211.30","826,012.25",0.00,2012-11-06,2012-11-12,2
20121030,AR,"93,435.66","154,197.32","137,995.60","1,317,593.67","1,207,147.88","5,547.84",2012-10-30,2012-11-05,2
20121023,AR,"94,511.47","153,121.52","137,995.60","1,317,435.89","1,207,305.66","5,547.84",2012-10-23,2012-10-29,2
20121016,AR,"94,801.54","156,376.63","147,404.90","1,364,998.60","1,146,788.47","5,547.84",2012-10-16,2012-10-22,2
20121009,AR,"88,040.00","165,001.61","144,486.05","868,193.74","1,393,893.83","256,302.74",2012-10-09,2012-10-15,2
20121002,AR,967.83,"153,420.02","228,015.46","883,318.09","1,393,893.83","256,302.74",2012-10-02,2012-10-08,2
20120925,AR,967.83,"153,420.02","227,496.91","880,839.46","1,396,891.03","256,302.74",2012-09-25,2012-10-01,2
20120918,AR,967.83,"153,420.02","227,496.91","880,839.46","1,396,891.03","256,302.74",2012-09-18,2012-09-24,2
20120911,AR,"1,403.53","103,225.63","250,246.95","674,366.79","1,452,037.71","434,637.38",2012-09-11,2012-09-17,2
20120904,AR,"1,403.53","104,793.14","228,263.11","347,399.19","1,789,998.47","444,060.55",2012-09-04,2012-09-10,2
20120828,AR,0.00,"2,297.01","47,444.69","320,938.74","873,980.48","1,671,257.05",2012-08-28,2012-09-03,2
20120821,AR,0.00,"1,878.80","48,291.23","318,247.08","878,661.55","1,668,839.32",2012-08-21,2012-08-27,2
20120814,AR,0.00,"1,878.80","39,349.68","221,346.10","766,478.64","1,886,864.77",2012-08-14,2012-08-20,2
20120807,AR,0.00,"1,854.70","47,858.70","212,201.23","812,869.84","1,841,133.50",2012-08-07,2012-08-13,2
20120731,AR,0.00,"4,040.69","48,284.22","214,197.55","1,166,482.47","1,482,913.05",2012-07-31,2012-08-06,2
20120724,AR,0.00,"4,040.69","48,284.22","280,988.25","1,444,122.38","1,138,482.43",2012-07-24,2012-07-30,2
20120717,AR,0.00,"4,040.69","48,284.22","950,549.42","1,332,577.53","580,466.11",2012-07-17,2012-07-23,2
20120710,AR,0.00,"1,854.70","459,057.60","437,831.97","1,934,715.52","82,458.19",2012-07-10,2012-07-16,2
20120703,AR,0.00,"10,227.78","508,057.97","1,677,879.67","719,752.55",0.00,2012-07-03,2012-07-09,2
20120626,AR,0.00,"14,556.99","506,855.76","1,759,078.12","635,427.10",0.00,2012-06-26,2012-07-02,2
20120619,AR,"4,974.65","159,763.26","435,561.59","2,312,822.99","2,795.49",0.00,2012-06-19,2012-06-25,2
20120612,AR,"90,016.47","485,447.14","2,336,805.28","3,649.09",0.00,0.00,2012-06-12,2012-06-18,2
20120605,AR,"68,076.62","414,487.92","2,433,113.64",239.80,0.00,0.00,2012-06-05,2012-06-11,2
20120529,AR,0.00,"484,256.51","2,431,388.03",273.44,0.00,0.00,2012-05-29,2012-06-04,2
20120522,AR,"90,510.10","2,490,263.32","334,871.11",273.44,0.00,0.00,2012-05-22,2012-05-28,2
20120515,AR,"2,398,071.75","472,884.16","44,962.08",0.00,0.00,0.00,2012-05-15,2012-05-21,2
20120508,AR,"2,615,028.28","300,889.71",0.00,0.00,0.00,0.00,2012-05-08,2012-05-14,2
20120501,AR,"2,615,028.28","300,889.71",0.00,0.00,0.00,0.00,2012-05-01,2012-05-07,2
20120424,AR,"2,915,917.98",0.00,0.00,0.00,0.00,0.00,2012-04-24,2012-04-30,2
20120417,AR,"2,914,400.29","1,517.69",0.00,0.00,0.00,0.00,2012-04-17,2012-04-23,2
20120410,AR,"2,914,400.29","1,517.69",0.00,0.00,0.00,0.00,2012-04-10,2012-04-16,2
20120403,AR,"2,914,400.29","1,517.69",0.00,0.00,0.00,0.00,2012-04-03,2012-04-09,2
20120327,AR,"2,914,400.29","1,517.69",0.00,0.00,0.00,0.00,2012-03-27,2012-04-02,2
20120320,AR,"2,876,431.60","31,908.20","7,578.18",0.00,0.00,0.00,2012-03-20,2012-03-26,2
20120313,AR,"2,764,901.07","143,438.73","7,578.18",0.00,0.00,0.00,2012-03-13,2012-03-19,2
20120306,AR,"2,708,020.29","179,772.80","26,496.70","1,628.19",0.00,0.00,2012-03-06,2012-03-12,2
20120228,AR,"2,708,020.29","179,772.80","26,496.70","1,628.19",0.00,0.00,2012-02-28,2012-03-05,2
20120221,AR,"2,708,020.29","179,772.80","26,496.70","1,628.19",0.00,0.00,2012-02-21,2012-02-27,2
20120214,AR,"2,692,297.71","183,124.87","23,520.32","16,975.09",0.00,0.00,2012-02-14,2012-02-20,2
20120207,AR,"2,692,297.71","183,124.87","23,962.93","16,532.48",0.00,0.00,2012-02-07,2012-02-13,2
20120131,AR,"2,689,566.44","182,942.52","24,180.48","12,021.15","7,207.39",0.00,2012-01-31,2012-02-06,2
20120124,AR,"2,625,900.96","246,608.00","24,383.40","11,818.23","7,207.39",0.00,2012-01-24,2012-01-30,2
20120117,AR,"2,799,696.17","72,812.79","24,383.40","11,818.23","7,207.39",0.00,2012-01-17,2012-01-23,2
