MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20161129,AZ,22.61,32.64,40.59,4.17,0.00,0.00,2016-11-29,2016-12-05,2
20161122,AZ,22.61,32.64,40.59,4.17,0.00,0.00,2016-11-22,2016-11-28,2
20161115,AZ,22.61,32.64,40.59,4.17,0.00,0.00,2016-11-15,2016-11-21,2
20161108,AZ,22.61,32.64,40.59,4.17,0.00,0.00,2016-11-08,2016-11-14,2
20161101,AZ,22.61,32.64,40.59,4.17,0.00,0.00,2016-11-01,2016-11-07,2
20161025,AZ,22.61,32.64,40.59,4.17,0.00,0.00,2016-10-25,2016-10-31,2
20161018,AZ,22.61,32.64,40.59,4.17,0.00,0.00,2016-10-18,2016-10-24,2
20161011,AZ,22.61,32.64,40.59,4.17,0.00,0.00,2016-10-11,2016-10-17,2
20161004,AZ,22.61,32.64,40.59,4.17,0.00,0.00,2016-10-04,2016-10-10,2
20160927,AZ,6.23,49.01,40.59,4.17,0.00,0.00,2016-09-27,2016-10-03,2
20160920,AZ,0.05,55.19,40.59,4.17,0.00,0.00,2016-09-20,2016-09-26,2
20160913,AZ,0.05,55.19,40.59,4.17,0.00,0.00,2016-09-13,2016-09-19,2
20160906,AZ,0.07,28.08,69.01,2.84,0.00,0.00,2016-09-06,2016-09-12,2
20160830,AZ,0.07,28.08,69.01,2.84,0.00,0.00,2016-08-30,2016-09-05,2
20160823,AZ,0.07,27.62,69.48,2.84,0.00,0.00,2016-08-23,2016-08-29,2
20160816,AZ,0.07,27.62,69.48,2.84,0.00,0.00,2016-08-16,2016-08-22,2
20160809,AZ,0.07,27.62,68.36,3.96,0.00,0.00,2016-08-09,2016-08-15,2
20160802,AZ,0.07,27.62,68.36,3.96,0.00,0.00,2016-08-02,2016-08-08,2
20160726,AZ,0.07,27.62,63.59,8.73,0.00,0.00,2016-07-26,2016-08-01,2
20160719,AZ,0.39,40.20,51.43,7.99,0.00,0.00,2016-07-19,2016-07-25,2
20160712,AZ,0.41,40.17,51.43,7.99,0.00,0.00,2016-07-12,2016-07-18,2
20160705,AZ,0.41,40.17,51.43,7.99,0.00,0.00,2016-07-05,2016-07-11,2
20160628,AZ,0.41,40.17,51.43,7.99,0.00,0.00,2016-06-28,2016-07-04,2
20160621,AZ,0.41,40.17,51.43,7.99,0.00,0.00,2016-06-21,2016-06-27,2
20160614,AZ,0.41,40.17,51.43,7.99,0.00,0.00,2016-06-14,2016-06-20,2
20160607,AZ,0.41,40.17,51.43,7.99,0.00,0.00,2016-06-07,2016-06-13,2
20160531,AZ,0.41,40.17,58.24,1.17,0.00,0.00,2016-05-31,2016-06-06,2
20160524,AZ,0.00,33.80,65.03,1.17,0.00,0.00,2016-05-24,2016-05-30,2
20160517,AZ,0.00,33.25,65.58,1.17,0.00,0.00,2016-05-17,2016-05-23,2
20160510,AZ,0.00,33.25,65.58,1.17,0.00,0.00,2016-05-10,2016-05-16,2
20160503,AZ,0.00,33.25,65.58,1.17,0.00,0.00,2016-05-03,2016-05-09,2
20160426,AZ,0.00,33.25,65.58,1.17,0.00,0.00,2016-04-26,2016-05-02,2
20160419,AZ,0.72,32.53,65.58,1.17,0.00,0.00,2016-04-19,2016-04-25,2
20160412,AZ,0.70,32.55,65.58,1.17,0.00,0.00,2016-04-12,2016-04-18,2
20160405,AZ,2.50,30.74,65.58,1.17,0.00,0.00,2016-04-05,2016-04-11,2
20160329,AZ,2.50,43.52,52.80,1.17,0.00,0.00,2016-03-29,2016-04-04,2
20160322,AZ,2.93,43.10,52.80,1.17,0.00,0.00,2016-03-22,2016-03-28,2
20160315,AZ,4.86,71.81,22.90,0.43,0.00,0.00,2016-03-15,2016-03-21,2
20160308,AZ,4.88,73.16,21.53,0.43,0.00,0.00,2016-03-08,2016-03-14,2
20160301,AZ,19.36,63.98,16.66,0.00,0.00,0.00,2016-03-01,2016-03-07,2
20160223,AZ,31.11,52.76,16.13,0.00,0.00,0.00,2016-02-23,2016-02-29,2
20160216,AZ,42.94,40.93,16.13,0.00,0.00,0.00,2016-02-16,2016-02-22,2
20160209,AZ,42.94,40.93,16.13,0.00,0.00,0.00,2016-02-09,2016-02-15,2
20160202,AZ,42.94,40.93,16.13,0.00,0.00,0.00,2016-02-02,2016-02-08,2
20160126,AZ,42.94,41.12,15.94,0.00,0.00,0.00,2016-01-26,2016-02-01,2
20160119,AZ,42.94,40.72,16.33,0.00,0.00,0.00,2016-01-19,2016-01-25,2
20160112,AZ,37.12,46.55,16.33,0.00,0.00,0.00,2016-01-12,2016-01-18,2
20160105,AZ,14.30,55.83,28.60,1.27,0.00,0.00,2016-01-05,2016-01-11,2
20151229,AZ,14.25,55.89,28.60,1.27,0.00,0.00,2015-12-29,2016-01-04,2
20151222,AZ,14.25,55.89,28.60,1.27,0.00,0.00,2015-12-22,2015-12-28,2
20151215,AZ,15.73,54.40,28.60,1.27,0.00,0.00,2015-12-15,2015-12-21,2
20151208,AZ,15.73,54.40,28.60,1.27,0.00,0.00,2015-12-08,2015-12-14,2
20151201,AZ,15.73,54.40,28.60,1.27,0.00,0.00,2015-12-01,2015-12-07,2
20151124,AZ,15.73,40.69,42.31,1.27,0.00,0.00,2015-11-24,2015-11-30,2
20151117,AZ,15.73,40.69,42.31,1.27,0.00,0.00,2015-11-17,2015-11-23,2
20151110,AZ,15.73,40.69,42.31,1.27,0.00,0.00,2015-11-10,2015-11-16,2
20151103,AZ,15.73,39.64,42.50,2.14,0.00,0.00,2015-11-03,2015-11-09,2
20151027,AZ,15.73,34.13,48.00,2.14,0.00,0.00,2015-10-27,2015-11-02,2
20151020,AZ,12.81,32.84,51.07,3.28,0.00,0.00,2015-10-20,2015-10-26,2
20151013,AZ,10.48,26.92,59.32,3.28,0.00,0.00,2015-10-13,2015-10-19,2
20151006,AZ,10.48,26.92,59.32,3.28,0.00,0.00,2015-10-06,2015-10-12,2
20150929,AZ,10.48,26.92,59.32,3.28,0.00,0.00,2015-09-29,2015-10-05,2
20150922,AZ,7.04,28.55,60.60,3.80,0.00,0.00,2015-09-22,2015-09-28,2
20150915,AZ,7.04,22.08,65.30,5.57,0.00,0.00,2015-09-15,2015-09-21,2
20150908,AZ,7.04,22.16,65.22,5.57,0.00,0.00,2015-09-08,2015-09-14,2
20150901,AZ,7.04,22.16,65.22,5.57,0.00,0.00,2015-09-01,2015-09-07,2
20150825,AZ,7.04,22.16,65.22,5.57,0.00,0.00,2015-08-25,2015-08-31,2
20150818,AZ,7.04,22.16,65.22,5.57,0.00,0.00,2015-08-18,2015-08-24,2
20150811,AZ,7.04,18.02,65.37,9.57,0.00,0.00,2015-08-11,2015-08-17,2
20150804,AZ,7.04,18.02,65.37,9.57,0.00,0.00,2015-08-04,2015-08-10,2
20150728,AZ,7.04,18.02,65.37,9.57,0.00,0.00,2015-07-28,2015-08-03,2
20150721,AZ,7.04,18.02,65.37,9.57,0.00,0.00,2015-07-21,2015-07-27,2
20150714,AZ,7.04,16.80,51.59,24.56,0.00,0.00,2015-07-14,2015-07-20,2
20150707,AZ,7.04,16.80,51.59,24.56,0.00,0.00,2015-07-07,2015-07-13,2
20150630,AZ,7.04,16.80,51.59,24.56,0.00,0.00,2015-06-30,2015-07-06,2
20150623,AZ,7.04,16.80,51.59,24.56,0.00,0.00,2015-06-23,2015-06-29,2
20150616,AZ,7.04,16.12,52.04,24.80,0.00,0.00,2015-06-16,2015-06-22,2
20150609,AZ,7.04,13.90,52.00,27.06,0.00,0.00,2015-06-09,2015-06-15,2
20150602,AZ,7.04,12.74,50.95,29.26,0.00,0.00,2015-06-02,2015-06-08,2
20150526,AZ,7.04,12.74,50.95,29.26,0.00,0.00,2015-05-26,2015-06-01,2
20150519,AZ,7.04,12.74,50.73,29.48,0.00,0.00,2015-05-19,2015-05-25,2
20150512,AZ,7.04,12.74,50.73,29.48,0.00,0.00,2015-05-12,2015-05-18,2
20150505,AZ,7.04,12.74,50.73,29.48,0.00,0.00,2015-05-05,2015-05-11,2
20150428,AZ,7.04,12.74,50.73,28.51,0.97,0.00,2015-04-28,2015-05-04,2
20150421,AZ,7.04,12.74,50.73,28.51,0.97,0.00,2015-04-21,2015-04-27,2
20150414,AZ,7.04,12.74,50.73,28.51,0.97,0.00,2015-04-14,2015-04-20,2
20150407,AZ,7.07,12.71,50.73,28.51,0.97,0.00,2015-04-07,2015-04-13,2
20150331,AZ,7.07,12.71,50.73,28.51,0.97,0.00,2015-03-31,2015-04-06,2
20150324,AZ,7.07,12.71,50.73,28.51,0.97,0.00,2015-03-24,2015-03-30,2
20150317,AZ,7.12,12.66,50.73,28.51,0.97,0.00,2015-03-17,2015-03-23,2
20150310,AZ,7.12,12.66,55.99,23.25,0.97,0.00,2015-03-10,2015-03-16,2
20150303,AZ,7.12,12.60,56.43,22.87,0.97,0.00,2015-03-03,2015-03-09,2
20150224,AZ,7.12,11.10,53.99,22.85,4.94,0.00,2015-02-24,2015-03-02,2
20150217,AZ,7.12,11.10,53.99,22.85,4.94,0.00,2015-02-17,2015-02-23,2
20150210,AZ,7.12,14.67,50.41,25.02,2.77,0.00,2015-02-10,2015-02-16,2
20150203,AZ,7.12,17.65,47.43,25.02,2.77,0.00,2015-02-03,2015-02-09,2
20150127,AZ,0.00,17.36,43.45,36.42,2.77,0.00,2015-01-27,2015-02-02,2
20150120,AZ,0.00,17.36,43.45,36.42,2.77,0.00,2015-01-20,2015-01-26,2
20150113,AZ,0.00,17.29,47.79,32.14,2.77,0.00,2015-01-13,2015-01-19,2
20150106,AZ,0.00,17.29,47.79,32.14,2.77,0.00,2015-01-06,2015-01-12,2
20141230,AZ,0.00,16.95,47.71,31.50,3.84,0.00,2014-12-30,2015-01-05,2
20141223,AZ,0.00,16.95,47.71,31.50,3.84,0.00,2014-12-23,2014-12-29,2
20141216,AZ,0.00,16.95,47.71,31.50,3.84,0.00,2014-12-16,2014-12-22,2
20141209,AZ,0.00,15.06,49.60,31.50,3.84,0.00,2014-12-09,2014-12-15,2
20141202,AZ,0.00,15.06,49.60,31.50,3.84,0.00,2014-12-02,2014-12-08,2
20141125,AZ,0.00,15.06,49.60,31.59,3.75,0.00,2014-11-25,2014-12-01,2
20141118,AZ,0.00,15.06,49.60,31.59,3.75,0.00,2014-11-18,2014-11-24,2
20141111,AZ,0.00,15.06,49.60,31.59,3.75,0.00,2014-11-11,2014-11-17,2
20141104,AZ,0.00,15.10,49.55,31.59,3.75,0.00,2014-11-04,2014-11-10,2
20141028,AZ,0.00,15.44,46.80,34.01,3.75,0.00,2014-10-28,2014-11-03,2
20141021,AZ,0.00,15.44,46.80,34.01,3.75,0.00,2014-10-21,2014-10-27,2
20141014,AZ,0.00,15.44,46.64,34.16,3.76,0.00,2014-10-14,2014-10-20,2
20141007,AZ,0.00,15.44,46.64,34.16,3.76,0.00,2014-10-07,2014-10-13,2
20140930,AZ,0.00,15.42,46.66,34.16,3.76,0.00,2014-09-30,2014-10-06,2
20140923,AZ,0.00,14.64,45.95,35.58,3.83,0.00,2014-09-23,2014-09-29,2
20140916,AZ,0.00,12.49,43.68,40.05,3.77,0.00,2014-09-16,2014-09-22,2
20140909,AZ,0.00,12.49,38.58,45.15,3.77,0.00,2014-09-09,2014-09-15,2
20140902,AZ,0.00,9.26,34.14,49.89,6.71,0.00,2014-09-02,2014-09-08,2
20140826,AZ,0.00,9.25,34.15,49.89,6.71,0.00,2014-08-26,2014-09-01,2
20140819,AZ,0.00,2.12,32.55,55.94,9.39,0.00,2014-08-19,2014-08-25,2
20140812,AZ,0.00,2.12,28.14,56.84,12.90,0.00,2014-08-12,2014-08-18,2
20140805,AZ,0.00,2.12,28.14,58.90,10.84,0.00,2014-08-05,2014-08-11,2
20140729,AZ,0.00,2.12,29.63,51.41,16.84,0.00,2014-07-29,2014-08-04,2
20140722,AZ,0.00,2.12,25.59,54.71,17.59,0.00,2014-07-22,2014-07-28,2
20140715,AZ,0.00,2.12,25.59,56.66,15.64,0.00,2014-07-15,2014-07-21,2
20140708,AZ,0.00,1.83,21.87,59.19,17.11,0.00,2014-07-08,2014-07-14,2
20140701,AZ,0.00,1.83,21.87,59.19,17.11,0.00,2014-07-01,2014-07-07,2
20140624,AZ,0.00,1.83,21.87,59.48,16.82,0.00,2014-06-24,2014-06-30,2
20140617,AZ,0.00,1.83,21.87,59.48,16.82,0.00,2014-06-17,2014-06-23,2
20140610,AZ,0.00,1.83,21.89,59.46,16.82,0.00,2014-06-10,2014-06-16,2
20140603,AZ,0.00,1.83,21.89,68.59,7.69,0.00,2014-06-03,2014-06-09,2
20140527,AZ,0.00,1.83,21.89,68.59,7.69,0.00,2014-05-27,2014-06-02,2
20140520,AZ,0.00,1.83,21.89,68.59,7.69,0.00,2014-05-20,2014-05-26,2
20140513,AZ,0.00,1.83,21.89,68.59,7.69,0.00,2014-05-13,2014-05-19,2
20140506,AZ,0.00,1.83,36.85,53.63,7.69,0.00,2014-05-06,2014-05-12,2
20140429,AZ,0.00,1.83,36.97,53.51,7.69,0.00,2014-04-29,2014-05-05,2
20140422,AZ,0.00,1.83,36.97,53.89,7.31,0.00,2014-04-22,2014-04-28,2
20140415,AZ,0.00,11.44,31.50,51.88,5.18,0.00,2014-04-15,2014-04-21,2
20140408,AZ,0.00,11.44,31.50,51.88,5.18,0.00,2014-04-08,2014-04-14,2
20140401,AZ,0.00,12.01,30.98,51.83,5.18,0.00,2014-04-01,2014-04-07,2
20140325,AZ,0.00,11.97,31.03,51.82,5.18,0.00,2014-03-25,2014-03-31,2
20140318,AZ,6.12,5.82,31.02,51.87,5.18,0.00,2014-03-18,2014-03-24,2
20140311,AZ,6.23,16.51,22.54,49.54,5.18,0.00,2014-03-11,2014-03-17,2
20140304,AZ,6.18,16.57,22.54,49.54,5.18,0.00,2014-03-04,2014-03-10,2
20140225,AZ,6.18,16.58,20.04,50.17,7.04,0.00,2014-02-25,2014-03-03,2
20140218,AZ,6.18,16.73,19.89,50.17,7.04,0.00,2014-02-18,2014-02-24,2
20140211,AZ,8.29,15.50,36.52,39.68,0.00,0.00,2014-02-11,2014-02-17,2
20140204,AZ,8.29,23.27,32.33,36.10,0.00,0.00,2014-02-04,2014-02-10,2
20140128,AZ,8.29,23.27,32.33,36.10,0.00,0.00,2014-01-28,2014-02-03,2
20140121,AZ,16.08,26.17,33.09,24.66,0.00,0.00,2014-01-21,2014-01-27,2
20140114,AZ,16.08,26.17,33.09,24.66,0.00,0.00,2014-01-14,2014-01-20,2
20140107,AZ,16.08,26.73,32.53,24.66,0.00,0.00,2014-01-07,2014-01-13,2
20131231,AZ,20.72,25.69,38.86,14.73,0.00,0.00,2013-12-31,2014-01-06,2
20131224,AZ,20.72,25.69,38.86,14.73,0.00,0.00,2013-12-24,2013-12-30,2
20131217,AZ,20.72,25.69,37.26,16.32,0.00,0.00,2013-12-17,2013-12-23,2
20131210,AZ,20.72,25.69,37.26,16.32,0.00,0.00,2013-12-10,2013-12-16,2
20131203,AZ,20.72,25.69,37.26,16.32,0.00,0.00,2013-12-03,2013-12-09,2
20131126,AZ,20.72,25.69,37.26,16.32,0.00,0.00,2013-11-26,2013-12-02,2
20131119,AZ,9.14,22.81,42.77,25.28,0.00,0.00,2013-11-19,2013-11-25,2
20131112,AZ,14.84,23.26,36.61,25.28,0.00,0.00,2013-11-12,2013-11-18,2
20131105,AZ,14.82,23.26,36.64,25.28,0.00,0.00,2013-11-05,2013-11-11,2
20131029,AZ,14.84,23.24,36.64,25.28,0.00,0.00,2013-10-29,2013-11-04,2
20131022,AZ,14.84,23.24,36.64,25.28,0.00,0.00,2013-10-22,2013-10-28,2
20131015,AZ,14.90,23.15,36.67,25.28,0.00,0.00,2013-10-15,2013-10-21,2
20131008,AZ,15.00,23.09,36.63,25.28,0.00,0.00,2013-10-08,2013-10-14,2
20131001,AZ,14.83,23.26,36.63,25.28,0.00,0.00,2013-10-01,2013-10-07,2
20130924,AZ,14.83,23.26,36.63,25.28,0.00,0.00,2013-09-24,2013-09-30,2
20130917,AZ,12.81,20.37,36.47,28.40,1.94,0.00,2013-09-17,2013-09-23,2
20130910,AZ,3.43,22.53,32.52,26.04,13.54,1.94,2013-09-10,2013-09-16,2
20130903,AZ,0.00,23.77,33.93,26.75,13.61,1.94,2013-09-03,2013-09-09,2
20130827,AZ,0.00,14.22,36.96,29.45,16.33,3.04,2013-08-27,2013-09-02,2
20130820,AZ,0.00,14.22,29.39,36.01,17.35,3.04,2013-08-20,2013-08-26,2
20130813,AZ,0.00,14.22,29.39,35.53,17.82,3.04,2013-08-13,2013-08-19,2
20130806,AZ,0.00,14.22,29.39,35.53,17.82,3.04,2013-08-06,2013-08-12,2
20130730,AZ,0.00,13.29,28.80,35.09,19.77,3.04,2013-07-30,2013-08-05,2
20130723,AZ,0.00,8.87,27.56,40.76,19.77,3.04,2013-07-23,2013-07-29,2
20130716,AZ,0.00,7.54,19.70,46.31,23.42,3.04,2013-07-16,2013-07-22,2
20130709,AZ,0.00,7.54,19.70,45.41,24.32,3.04,2013-07-09,2013-07-15,2
20130702,AZ,0.00,7.54,18.11,46.95,24.36,3.04,2013-07-02,2013-07-08,2
20130625,AZ,0.00,7.51,18.05,50.96,23.48,0.00,2013-06-25,2013-07-01,2
20130618,AZ,0.00,7.51,20.26,49.98,22.25,0.00,2013-06-18,2013-06-24,2
20130611,AZ,0.00,7.51,20.26,52.56,19.67,0.00,2013-06-11,2013-06-17,2
20130604,AZ,0.00,7.51,19.95,52.86,19.67,0.00,2013-06-04,2013-06-10,2
20130528,AZ,0.00,13.34,16.55,51.16,18.95,0.00,2013-05-28,2013-06-03,2
20130521,AZ,0.00,13.34,16.55,51.16,18.95,0.00,2013-05-21,2013-05-27,2
20130514,AZ,0.00,13.34,17.02,50.68,18.95,0.00,2013-05-14,2013-05-20,2
20130507,AZ,0.00,13.34,17.02,50.74,18.90,0.00,2013-05-07,2013-05-13,2
20130430,AZ,0.00,13.34,20.38,50.06,16.22,0.00,2013-04-30,2013-05-06,2
20130423,AZ,2.62,13.76,25.93,43.89,13.80,0.00,2013-04-23,2013-04-29,2
20130416,AZ,2.64,14.73,38.66,38.35,5.63,0.00,2013-04-16,2013-04-22,2
20130409,AZ,3.06,15.64,40.15,35.52,5.63,0.00,2013-04-09,2013-04-15,2
20130402,AZ,3.06,16.83,50.39,27.69,2.03,0.00,2013-04-02,2013-04-08,2
20130326,AZ,3.06,16.83,50.39,27.69,2.03,0.00,2013-03-26,2013-04-01,2
20130319,AZ,3.06,16.83,50.39,27.69,2.03,0.00,2013-03-19,2013-03-25,2
20130312,AZ,3.06,16.83,50.39,27.69,2.03,0.00,2013-03-12,2013-03-18,2
20130305,AZ,0.00,16.83,53.31,27.83,2.03,0.00,2013-03-05,2013-03-11,2
20130226,AZ,0.00,16.92,53.62,27.42,2.03,0.00,2013-02-26,2013-03-04,2
20130219,AZ,0.00,16.87,53.67,27.42,2.03,0.00,2013-02-19,2013-02-25,2
20130212,AZ,0.00,12.34,58.20,27.42,2.03,0.00,2013-02-12,2013-02-18,2
20130205,AZ,0.00,11.27,55.67,26.45,6.62,0.00,2013-02-05,2013-02-11,2
20130129,AZ,0.00,11.27,55.67,26.45,6.62,0.00,2013-01-29,2013-02-04,2
20130122,AZ,0.00,2.18,59.96,29.01,8.84,0.00,2013-01-22,2013-01-28,2
20130115,AZ,0.00,2.18,59.96,29.01,8.84,0.00,2013-01-15,2013-01-21,2
20130108,AZ,0.00,2.18,60.03,29.10,8.68,0.00,2013-01-08,2013-01-14,2
20130101,AZ,0.00,2.09,60.13,29.10,8.68,0.00,2013-01-01,2013-01-07,2
20121225,AZ,0.00,2.09,60.13,29.28,8.50,0.00,2012-12-25,2012-12-31,2
20121218,AZ,0.00,2.09,60.13,29.28,8.50,0.00,2012-12-18,2012-12-24,2
20121211,AZ,0.00,1.38,57.14,32.98,8.50,0.00,2012-12-11,2012-12-17,2
20121204,AZ,0.00,1.38,57.19,32.93,8.50,0.00,2012-12-04,2012-12-10,2
20121127,AZ,0.00,1.34,57.23,33.30,8.14,0.00,2012-11-27,2012-12-03,2
20121120,AZ,0.00,1.34,64.57,28.43,5.67,0.00,2012-11-20,2012-11-26,2
20121113,AZ,0.00,1.34,64.57,28.43,5.67,0.00,2012-11-13,2012-11-19,2
20121106,AZ,0.00,1.34,63.15,29.84,5.67,0.00,2012-11-06,2012-11-12,2
20121030,AZ,0.00,1.34,63.77,29.22,5.67,0.00,2012-10-30,2012-11-05,2
20121023,AZ,0.00,1.34,67.38,25.61,5.67,0.00,2012-10-23,2012-10-29,2
20121016,AZ,0.00,1.34,67.38,25.61,5.67,0.00,2012-10-16,2012-10-22,2
20121009,AZ,0.00,0.00,68.58,25.75,5.67,0.00,2012-10-09,2012-10-15,2
20121002,AZ,0.00,0.00,68.58,25.75,5.67,0.00,2012-10-02,2012-10-08,2
20120925,AZ,0.00,0.00,68.07,26.26,5.67,0.00,2012-09-25,2012-10-01,2
20120918,AZ,0.00,0.00,68.07,26.26,5.67,0.00,2012-09-18,2012-09-24,2
20120911,AZ,0.00,0.00,67.35,25.76,6.89,0.00,2012-09-11,2012-09-17,2
20120904,AZ,0.00,0.00,58.30,34.81,6.89,0.00,2012-09-04,2012-09-10,2
20120828,AZ,0.00,0.00,58.32,34.22,7.46,0.00,2012-08-28,2012-09-03,2
20120821,AZ,0.00,0.00,28.71,58.29,13.00,0.00,2012-08-21,2012-08-27,2
20120814,AZ,0.00,0.00,6.03,69.02,24.95,0.00,2012-08-14,2012-08-20,2
20120807,AZ,0.00,0.00,6.03,69.06,24.91,0.00,2012-08-07,2012-08-13,2
20120731,AZ,0.00,0.00,5.93,69.00,25.07,0.00,2012-07-31,2012-08-06,2
20120724,AZ,0.00,0.00,5.93,69.00,25.07,0.00,2012-07-24,2012-07-30,2
20120717,AZ,0.00,0.00,5.93,67.74,26.33,0.00,2012-07-17,2012-07-23,2
20120710,AZ,0.00,0.00,5.93,67.74,26.33,0.00,2012-07-10,2012-07-16,2
20120703,AZ,0.00,0.00,6.22,68.72,25.07,0.00,2012-07-03,2012-07-09,2
20120626,AZ,0.00,0.00,6.28,68.65,25.07,0.00,2012-06-26,2012-07-02,2
20120619,AZ,0.00,0.00,6.28,69.11,24.60,0.00,2012-06-19,2012-06-25,2
20120612,AZ,0.00,3.92,12.87,66.91,16.29,0.00,2012-06-12,2012-06-18,2
20120605,AZ,0.00,3.92,13.35,66.44,16.29,0.00,2012-06-05,2012-06-11,2
20120529,AZ,0.00,3.92,13.35,66.44,16.29,0.00,2012-05-29,2012-06-04,2
20120522,AZ,0.00,3.92,13.35,66.44,16.29,0.00,2012-05-22,2012-05-28,2
20120515,AZ,0.00,3.92,26.77,53.02,16.29,0.00,2012-05-15,2012-05-21,2
20120508,AZ,0.00,3.92,28.89,50.90,16.29,0.00,2012-05-08,2012-05-14,2
20120501,AZ,0.00,3.90,28.91,50.90,16.29,0.00,2012-05-01,2012-05-07,2
20120424,AZ,0.00,4.02,28.79,50.90,16.29,0.00,2012-04-24,2012-04-30,2
20120417,AZ,0.00,4.12,30.92,52.35,12.61,0.00,2012-04-17,2012-04-23,2
20120410,AZ,0.00,6.18,31.61,49.60,12.61,0.00,2012-04-10,2012-04-16,2
20120403,AZ,0.00,6.18,31.96,49.26,12.61,0.00,2012-04-03,2012-04-09,2
20120327,AZ,0.39,6.36,32.78,47.87,12.61,0.00,2012-03-27,2012-04-02,2
20120320,AZ,0.47,6.28,32.78,51.94,8.54,0.00,2012-03-20,2012-03-26,2
20120313,AZ,0.47,6.71,30.57,53.73,8.52,0.00,2012-03-13,2012-03-19,2
20120306,AZ,0.47,7.81,45.49,46.23,0.00,0.00,2012-03-06,2012-03-12,2
20120228,AZ,0.47,7.81,51.36,40.36,0.00,0.00,2012-02-28,2012-03-05,2
20120221,AZ,1.98,11.10,53.61,33.32,0.00,0.00,2012-02-21,2012-02-27,2
20120214,AZ,1.98,17.46,47.24,33.32,0.00,0.00,2012-02-14,2012-02-20,2
20120207,AZ,1.39,17.56,44.49,33.78,2.78,0.00,2012-02-07,2012-02-13,2
20120131,AZ,6.39,20.14,36.92,33.78,2.78,0.00,2012-01-31,2012-02-06,2
20120124,AZ,7.23,32.43,23.79,33.78,2.78,0.00,2012-01-24,2012-01-30,2
20120117,AZ,7.36,32.30,23.79,33.78,2.78,0.00,2012-01-17,2012-01-23,2
20120110,AZ,16.70,22.96,23.79,33.78,2.78,0.00,2012-01-10,2012-01-16,2
20120103,AZ,16.70,22.95,23.79,33.78,2.78,0.00,2012-01-03,2012-01-09,2
20111227,AZ,16.70,22.95,23.79,33.78,2.78,0.00,2011-12-27,2012-01-02,2
20111220,AZ,16.70,22.95,23.79,33.78,2.78,0.00,2011-12-20,2011-12-26,2
20111213,AZ,1.53,27.29,22.39,19.74,29.06,0.00,2011-12-13,2011-12-19,2
20111206,AZ,1.53,27.29,22.39,18.80,29.61,0.38,2011-12-06,2011-12-12,2
20111129,AZ,1.53,26.23,23.44,18.80,29.61,0.38,2011-11-29,2011-12-05,2
20111122,AZ,1.53,26.23,23.44,18.80,28.75,1.24,2011-11-22,2011-11-28,2
20111115,AZ,1.53,26.23,23.44,18.80,28.75,1.24,2011-11-15,2011-11-21,2
20111108,AZ,1.50,26.48,23.66,18.50,28.62,1.24,2011-11-08,2011-11-14,2
20111101,AZ,1.50,26.48,23.66,18.54,28.59,1.24,2011-11-01,2011-11-07,2
20111025,AZ,1.43,30.00,25.76,27.69,13.88,1.24,2011-10-25,2011-10-31,2
20111018,AZ,1.43,30.00,25.76,27.69,13.88,1.24,2011-10-18,2011-10-24,2
20111011,AZ,0.89,29.99,26.31,27.69,13.88,1.24,2011-10-11,2011-10-17,2
20111004,AZ,0.02,30.22,26.95,27.47,13.67,1.67,2011-10-04,2011-10-10,2
20110927,AZ,0.02,30.22,26.95,27.47,13.67,1.67,2011-09-27,2011-10-03,2
20110920,AZ,0.02,30.22,26.95,27.47,13.67,1.67,2011-09-20,2011-09-26,2
20110913,AZ,0.01,28.49,25.64,26.71,17.48,1.67,2011-09-13,2011-09-19,2
20110906,AZ,0.01,29.60,31.06,20.19,17.48,1.67,2011-09-06,2011-09-12,2
20110830,AZ,2.41,27.42,31.05,20.13,17.64,1.35,2011-08-30,2011-09-05,2
20110823,AZ,2.41,36.03,27.87,20.76,10.85,2.08,2011-08-23,2011-08-29,2
20110816,AZ,2.41,36.03,24.77,25.26,9.45,2.08,2011-08-16,2011-08-22,2
20110809,AZ,11.15,28.50,23.20,23.13,9.19,4.83,2011-08-09,2011-08-15,2
20110802,AZ,11.15,28.50,23.20,23.13,9.19,4.83,2011-08-02,2011-08-08,2
20110726,AZ,11.15,28.50,23.20,23.13,9.19,4.83,2011-07-26,2011-08-01,2
20110719,AZ,11.15,28.50,23.20,22.88,9.44,4.83,2011-07-19,2011-07-25,2
20110712,AZ,12.78,26.86,22.16,23.17,10.19,4.83,2011-07-12,2011-07-18,2
20110705,AZ,2.46,35.90,21.61,21.75,12.65,5.62,2011-07-05,2011-07-11,2
20110628,AZ,2.46,35.90,21.61,21.75,12.65,5.62,2011-06-28,2011-07-04,2
20110621,AZ,22.60,21.14,27.57,10.41,12.65,5.62,2011-06-21,2011-06-27,2
20110614,AZ,22.51,21.23,27.57,10.41,12.65,5.62,2011-06-14,2011-06-20,2
20110607,AZ,22.51,21.23,27.57,10.34,17.38,0.96,2011-06-07,2011-06-13,2
20110531,AZ,22.51,21.23,27.57,13.09,15.59,0.00,2011-05-31,2011-06-06,2
20110524,AZ,22.51,21.23,27.57,13.10,15.59,0.00,2011-05-24,2011-05-30,2
20110517,AZ,13.83,27.92,26.71,15.95,15.59,0.00,2011-05-17,2011-05-23,2
