Année;Mois;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet (min);Nombre de circulations prévues;Nombre de trains annulés;Commentaire (facultatif) annulations;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ (min);Retard moyen de tous les trains au départ (min);Commentaire (facultatif) retards au départ;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée (min);Retard moyen de tous les trains à l'arrivée (min);Commentaire (facultatif) retards à l'arrivée;% trains en retard pour causes externes (météo, obstacles, colis suspects, malveillance, mouvements sociaux, etc.);% trains en retard à cause infrastructure ferroviaire (maintenance, travaux);% trains en retard à cause gestion trafic (circulation sur ligne ferroviaire, interactions réseaux);% trains en retard à cause matériel roulant;% trains en retard à cause gestion en gare et réutilisation de matériel;% trains en retard à cause prise en compte voyageurs (affluence, gestions PSH, correspondances);Nombre trains en retard > 15min;Retard moyen trains en retard > 15min;Nombre trains en retard > 30min;Nombre trains en retard > 60min;Période;Retard pour causes externes;Retard à cause infrastructure ferroviaire;Retard à cause gestion trafic;Retard à cause matériel roulant;Retard à cause gestion en gare et réutilisation de matériel;Retard à cause prise en compte voyageurs
2016;1.0;National;STRASBOURG;PARIS EST;142.899061033;426.0;0.0;;62.0;11.8709677419;2.18309859155;;31.0;27.1290322581;2.15962441315;;0.129032258065;0.258064516129;0.41935483871;0.0645161290323;0.0645161290323;0.0645161290323;17.0;39.0;7.0;3.0;2016-01;12.903225806499998;25.8064516129;41.935483871;6.45161290323;6.45161290323;6.45161290323
2016;1.0;National;PARIS LYON;ANNECY;222.44;150.0;0.0;;7.0;17.4285714286;0.853333333333;;14.0;26.0714285714;3.78;;0.214285714286;0.285714285714;0.142857142857;0.142857142857;0.142857142857;0.0714285714286;14.0;26.0714286;4.0;0.0;2016-01;21.428571428599998;28.5714285714;14.2857142857;14.2857142857;14.2857142857;7.14285714286
2016;1.0;National;PARIS LYON;AVIGNON TGV;162.427184466;412.0;2.0;;15.0;16.2;0.677184466019;;21.0;25.9047619048;1.69417475728;;0.428571428571;0.333333333333;0.0;0.0952380952381;0.0952380952381;0.047619047619;14.0;32.8571429;6.0;0.0;2016-01;42.8571428571;33.333333333300004;0.0;9.523809523810002;9.523809523810002;4.7619047619
2016;1.0;National;PARIS LYON;BELLEGARDE (AIN);163.430107527;186.0;1.0;;8.0;15.0;0.774193548387;;18.0;17.7222222222;2.94086021505;;0.3125;0.25;0.125;0.0625;0.1875;0.0625;8.0;23.75;0.0;0.0;2016-01;31.25;25.0;12.5;6.25;18.75;6.25
2016;1.0;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;128.056701031;194.0;0.0;;9.0;36.7777777778;1.78350515464;;21.0;29.4285714286;4.63917525773;;0.3;0.35;0.15;0.1;0.05;0.05;12.0;42.6666667;9.0;1.0;2016-01;30.0;35.0;15.0;10.0;5.0;5.0
2016;1.0;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;131.604477612;201.0;0.0;;7.0;12.5714285714;0.786069651741;;14.0;24.0714285714;0.900497512438;;0.214285714286;0.214285714286;0.0714285714286;0.357142857143;0.0714285714286;0.0714285714286;9.0;31.2222222;3.0;0.0;2016-01;21.428571428599998;21.428571428599998;7.14285714286;35.7142857143;7.14285714286;7.14285714286
2016;1.0;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;183.86695279;233.0;0.0;;39.0;17.1538461538;3.86266094421;;15.0;29.8666666667;1.65236051502;;0.0;0.266666666667;0.466666666667;0.2;0.0;0.0666666666667;14.0;31.0;8.0;0.0;2016-01;0.0;26.6666666667;46.6666666667;20.0;0.0;6.66666666667
2016;1.0;National;PARIS LYON;GRENOBLE;181.838427948;229.0;0.0;;9.0;23.4444444444;1.09170305677;;15.0;28.6666666667;3.27947598253;;0.2;0.333333333333;0.266666666667;0.0666666666667;0.0666666666667;0.0666666666667;15.0;28.6666667;5.0;0.0;2016-01;20.0;33.333333333300004;26.6666666667;6.66666666667;6.66666666667;6.66666666667
2016;1.0;National;PARIS LYON;LYON PART DIEU;119.747321429;560.0;2.0;;15.0;19.6;0.6625;;24.0;25.9166666667;0.908928571429;;0.217391304348;0.304347826087;0.130434782609;0.260869565217;0.0434782608696;0.0434782608696;18.0;30.5;8.0;1.0;2016-01;21.7391304348;30.4347826087;13.043478260899999;26.0869565217;4.3478260869600005;4.3478260869600005
2016;1.0;National;PARIS LYON;MACON LOCHE;96.2475;200.0;0.0;;7.0;17.4285714286;0.71;;9.0;24.0;0.79;;0.111111111111;0.444444444444;0.0;0.111111111111;0.333333333333;0.0;7.0;27.5714286;2.0;0.0;2016-01;11.1111111111;44.4444444444;0.0;11.1111111111;33.333333333300004;0.0
2016;1.0;National;PARIS LYON;MONTPELLIER;209.822265625;256.0;0.0;;8.0;28.5;0.99609375;;16.0;33.6875;2.6875;;0.266666666667;0.466666666667;0.133333333333;0.133333333333;0.0;0.0;16.0;33.6875;7.0;1.0;2016-01;26.6666666667;46.6666666667;13.333333333299999;13.333333333299999;0.0;0.0
2016;1.0;National;MONTPELLIER;PARIS LYON;207.96819788;283.0;0.0;;28.0;16.3214285714;1.93286219081;;24.0;35.125;2.18021201413;;0.458333333333;0.208333333333;0.0833333333333;0.25;0.0;0.0;24.0;35.125;12.0;2.0;2016-01;45.833333333300004;20.8333333333;8.33333333333;25.0;0.0;0.0
2016;1.0;National;MULHOUSE VILLE;PARIS LYON;167.324041812;287.0;0.0;;17.0;17.4705882353;1.58885017422;;19.0;24.6315789474;0.693379790941;;0.315789473684;0.210526315789;0.157894736842;0.210526315789;0.0526315789474;0.0526315789474;10.0;36.5;4.0;2.0;2016-01;31.5789473684;21.052631578899998;15.7894736842;21.052631578899998;5.26315789474;5.26315789474
2016;1.0;National;PARIS LYON;NICE VILLE;337.655882353;170.0;3.0;;9.0;14.2222222222;0.947058823529;;20.0;43.4;6.08235294118;Les conditions climatiques (embruns maritimes) ont généré une coupure d'alimentation électrique des caténaires le 14 janvier entre Antibes et Nice;0.45;0.2;0.15;0.1;0.05;0.05;20.0;43.4;9.0;3.0;2016-01;45.0;20.0;15.0;10.0;5.0;5.0
2016;1.0;National;NIMES;PARIS LYON;177.766784452;283.0;0.0;;50.0;16.36;3.5371024735;;28.0;32.0;2.19081272085;;0.428571428571;0.214285714286;0.0714285714286;0.25;0.0;0.0357142857143;24.0;35.125;12.0;2.0;2016-01;42.8571428571;21.428571428599998;7.14285714286;25.0;0.0;3.57142857143
2016;1.0;National;PERPIGNAN;PARIS LYON;305.367924528;106.0;1.0;;14.0;15.1428571429;2.41509433962;;13.0;33.1538461538;4.03773584906;;0.461538461538;0.230769230769;0.153846153846;0.153846153846;0.0;0.0;13.0;33.1538462;6.0;1.0;2016-01;46.153846153799996;23.076923076899998;15.3846153846;15.3846153846;0.0;0.0
2016;1.0;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;97.5968992248;387.0;0.0;;9.0;17.8888888889;0.550387596899;;25.0;26.6;2.3488372093;;0.28;0.08;0.32;0.2;0.12;0.0;18.0;32.0;7.0;2.0;2016-01;28.000000000000004;8.0;32.0;20.0;12.0;0.0
2016;1.0;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;208.536379019;591.0;5.0;;68.0;16.3235294118;2.46531302876;;35.0;37.9714285714;2.7461928934;;0.657142857143;0.2;0.114285714286;0.0285714285714;0.0;0.0;35.0;37.9714286;16.0;4.0;2016-01;65.7142857143;20.0;11.4285714286;2.85714285714;0.0;0.0
2016;1.0;National;PARIS MONTPARNASSE;ST MALO;183.471264368;87.0;0.0;;0.0;0.0;0.195402298851;;4.0;21.75;0.32183908046;;0.25;0.5;0.0;0.25;0.0;0.0;4.0;21.75;0.0;0.0;2016-01;25.0;50.0;0.0;25.0;0.0;0.0
2016;1.0;National;ST MALO;PARIS MONTPARNASSE;191.801136364;88.0;1.0;;1.0;6.0;0.102272727273;;3.0;22.3333333333;1.21590909091;;0.333333333333;0.333333333333;0.333333333333;0.0;0.0;0.0;3.0;22.3333333;0.0;0.0;2016-01;33.333333333300004;33.333333333300004;33.333333333300004;0.0;0.0;0.0
2016;1.0;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;62.5371287129;404.0;1.0;;10.0;18.5;0.574257425743;;21.0;15.2380952381;0.240099009901;;0.2;0.1;0.05;0.35;0.2;0.1;8.0;25.875;2.0;0.0;2016-01;20.0;10.0;5.0;35.0;20.0;10.0
2016;1.0;National;PARIS NORD;ARRAS;49.2165354331;254.0;0.0;;7.0;32.4285714286;1.09448818898;;11.0;27.8181818182;1.55905511811;;0.272727272727;0.0909090909091;0.181818181818;0.0909090909091;0.0909090909091;0.272727272727;4.0;58.0;4.0;1.0;2016-01;27.2727272727;9.09090909091;18.1818181818;9.09090909091;9.09090909091;27.2727272727
2016;1.0;National;ARRAS;PARIS NORD;51.0;297.0;3.0;;13.0;16.0;1.2962962963;;29.0;14.6896551724;2.09090909091;;0.08;0.28;0.44;0.16;0.04;0.0;6.0;35.3333333;3.0;0.0;2016-01;8.0;28.000000000000004;44.0;16.0;4.0;0.0
2016;1.0;National;PARIS NORD;DUNKERQUE;119.462719298;228.0;0.0;;9.0;28.2222222222;1.29385964912;;13.0;35.7692307692;2.10964912281;;0.307692307692;0.307692307692;0.0;0.153846153846;0.0;0.230769230769;10.0;42.4;6.0;2.0;2016-01;30.7692307692;30.7692307692;0.0;15.3846153846;0.0;23.076923076899998
2016;1.0;National;LYON PART DIEU;RENNES;262.257575758;66.0;0.0;;27.0;13.0;6.36363636364;;8.0;33.5;4.59090909091;;0.625;0.125;0.0;0.125;0.0;0.125;8.0;33.5;3.0;1.0;2016-01;62.5;12.5;0.0;12.5;0.0;12.5
2016;1.0;International;PARIS LYON;ITALIE;256.195876289;97.0;0.0;;2.0;28.0;0.773195876289;;10.0;40.0;6.13402061856;;0.2;0.2;0.3;0.2;0.1;0.0;10.0;40.0;6.0;2.0;2016-01;20.0;20.0;30.0;20.0;10.0;0.0
2016;1.0;International;PARIS LYON;LAUSANNE;178.036363636;55.0;0.0;;1.0;70.0;1.34545454545;;3.0;65.0;5.09090909091;;;;;;;;2.0;92.0;2.0;2.0;2016-01;;;;;;
2016;1.0;International;LAUSANNE;PARIS LYON;180.627358491;106.0;0.0;;6.0;11.8333333333;1.44339622642;;7.0;32.0;0.679245283019;;0.142857142857;0.285714285714;0.285714285714;0.0;0.0;0.285714285714;7.0;32.0;1.0;1.0;2016-01;14.2857142857;28.5714285714;28.5714285714;0.0;0.0;28.5714285714
2016;8.0;National;METZ;PARIS EST;86.1092715232;302.0;0.0;;21.0;14.5238095238;1.43708609272;;36.0;13.5833333333;1.54304635762;;0.171428571429;0.171428571429;0.4;0.0857142857143;0.114285714286;0.0571428571429;11.0;22.2727273;1.0;0.0;2016-08;17.1428571429;17.1428571429;40.0;8.57142857143;11.4285714286;5.71428571429
2016;8.0;National;PARIS EST;REIMS;47.011627907;215.0;0.0;;7.0;18.4285714286;0.758139534884;;13.0;14.3076923077;1.3023255814;;0.461538461538;0.153846153846;0.0;0.153846153846;0.0769230769231;0.153846153846;3.0;36.3333333;1.0;1.0;2016-08;46.153846153799996;15.3846153846;0.0;15.3846153846;7.692307692310001;15.3846153846
2016;8.0;National;PARIS EST;STRASBOURG;115.497938144;489.0;4.0;;23.0;18.652173913;1.06597938144;;22.0;34.1818181818;1.83298969072;;0.0454545454545;0.454545454545;0.136363636364;0.136363636364;0.0909090909091;0.136363636364;20.0;36.2;9.0;2.0;2016-08;4.54545454545;45.4545454545;13.6363636364;13.6363636364;9.09090909091;13.6363636364
2016;8.0;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;131.32010582;189.0;0.0;;3.0;8.66666666667;0.333333333333;;7.0;16.1428571429;-0.783068783069;;0.428571428571;0.428571428571;0.0;0.142857142857;0.0;0.0;2.0;21.5;0.0;0.0;2016-08;42.8571428571;42.8571428571;0.0;14.2857142857;0.0;0.0
2016;8.0;National;PARIS LYON;DIJON VILLE;95.9210526316;437.0;0.0;;20.0;19.9;1.04347826087;;22.0;23.2272727273;1.04347826087;;0.0909090909091;0.409090909091;0.0454545454545;0.181818181818;0.227272727273;0.0454545454545;14.0;28.9285714;5.0;0.0;2016-08;9.09090909091;40.9090909091;4.54545454545;18.1818181818;22.7272727273;4.54545454545
2016;8.0;National;DIJON VILLE;PARIS LYON;97.6244131455;426.0;0.0;;47.0;15.2553191489;2.42723004695;;28.0;18.9642857143;0.0328638497653;;0.296296296296;0.333333333333;0.148148148148;0.037037037037;0.0740740740741;0.111111111111;13.0;25.6923077;3.0;0.0;2016-08;29.6296296296;33.333333333300004;14.8148148148;3.7037037037;7.407407407409999;11.1111111111
2016;8.0;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;78.2948717949;195.0;0.0;;6.0;23.3333333333;0.841025641026;;26.0;13.6153846154;2.94358974359;;0.115384615385;0.615384615385;0.0;0.115384615385;0.115384615385;0.0384615384615;3.0;48.6666667;1.0;1.0;2016-08;11.5384615385;61.5384615385;0.0;11.5384615385;11.5384615385;3.84615384615
2016;8.0;National;MACON LOCHE;PARIS LYON;98.9594594595;185.0;0.0;;76.0;14.4342105263;7.08648648649;;31.0;21.6774193548;4.3027027027;;0.137931034483;0.275862068966;0.172413793103;0.137931034483;0.103448275862;0.172413793103;21.0;25.9047619;5.0;0.0;2016-08;13.7931034483;27.5862068966;17.2413793103;13.7931034483;10.344827586200001;17.2413793103
2016;8.0;National;PARIS LYON;MONTPELLIER;204.757534247;371.0;6.0;;20.0;19.75;1.32328767123;;41.0;35.4634146341;5.67397260274;;0.487804878049;0.146341463415;0.170731707317;0.0731707317073;0.0975609756098;0.0243902439024;41.0;35.4634146;17.0;5.0;2016-08;48.780487804900005;14.634146341500001;17.0731707317;7.31707317073;9.756097560979999;2.43902439024
2016;8.0;National;TOULON;PARIS LYON;235.916913947;342.0;5.0;;136.0;15.1102941176;7.10979228487;;44.0;45.75;6.45103857567;Dérangement télécommande poste d'aiguillage;0.315789473684;0.131578947368;0.184210526316;0.105263157895;0.0789473684211;0.184210526316;44.0;45.75;16.0;5.0;2016-08;31.5789473684;13.1578947368;18.4210526316;10.5263157895;7.89473684211;18.4210526316
2016;8.0;National;PARIS MONTPARNASSE;BREST;266.748945148;237.0;0.0;;18.0;12.0;1.10548523207;;23.0;69.7391304348;7.64135021097;"Ce mois-ci l'OD a été touchée par plusieurs incidents:
Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn)
Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn)
Le 26 : conséquences des fortes chaleurs à Connerré (18 TGV ; 263mn)
Le 26 : heurt d’un véhicule à St Pierre la Cour (69 TGV ; 4398mn)
Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn)
Le 31 : Début d’incendie sur un TER à Neau (16 TGV ; 355mn)
Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn)
et plusieurs jours dans le mois, des mesures de limitation de vitesse  entre Connerré et Le Mans et à Rennes dues aux fortes chaleurs";0.454545454545;0.136363636364;0.181818181818;0.181818181818;0.0454545454545;0.0;23.0;69.7391304;12.0;5.0;2016-08;45.4545454545;13.6363636364;18.1818181818;18.1818181818;4.54545454545;0.0
2016;8.0;National;BREST;PARIS MONTPARNASSE;273.5625;248.0;0.0;;3.0;18.6666666667;0.274193548387;;21.0;57.380952381;4.91935483871;"Ce mois-ci l'OD a été touchée par plusieurs incidents:
Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn)
Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn)
Le 26 : conséquences des fortes chaleurs à Connerré (18 TGV ; 263mn)
Le 26 : heurt d’un véhicule à St Pierre la Cour (69 TGV ; 4398mn)
Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn)
Le 31 : Début d’incendie sur un TER à Neau (16 TGV ; 355mn)
Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn)
et plusieurs jours dans le mois, des mesures de limitation de vitesse  entre Connerré et Le Mans et à Rennes dues aux fortes chaleurs";0.35;0.2;0.15;0.15;0.05;0.1;21.0;57.3809524;13.0;6.0;2016-08;35.0;20.0;15.0;15.0;5.0;10.0
2016;8.0;National;LAVAL;PARIS MONTPARNASSE;104.513513514;223.0;1.0;;22.0;21.5454545455;2.76576576577;;14.0;30.1428571429;1.27927927928;;0.166666666667;0.25;0.0833333333333;0.166666666667;0.0;0.333333333333;10.0;37.3;4.0;2.0;2016-08;16.6666666667;25.0;8.33333333333;16.6666666667;0.0;33.333333333300004
2016;8.0;National;QUIMPER;PARIS MONTPARNASSE;280.153846154;221.0;0.0;;1.0;85.0;0.475113122172;;14.0;46.8571428571;2.5520361991;"Ce mois-ci l'OD a été touchée par plusieurs incidents:
Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn)
Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn)
Le 26 : conséquences des fortes chaleurs à Connerré (18 TGV ; 263mn)
Le 26 : heurt d’un véhicule à St Pierre la Cour (69 TGV ; 4398mn)
Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn)
Le 31 : Début d’incendie sur un TER à Neau (16 TGV ; 355mn)
Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn)
et plusieurs jours dans le mois, des mesures de limitation de vitesse  entre Connerré et Le Mans et à Rennes dues aux fortes chaleurs";0.285714285714;0.142857142857;0.285714285714;0.142857142857;0.0714285714286;0.0714285714286;14.0;46.8571429;9.0;3.0;2016-08;28.5714285714;14.2857142857;28.5714285714;14.2857142857;7.14285714286;7.14285714286
2016;8.0;National;ST MALO;PARIS MONTPARNASSE;195.63559322;118.0;0.0;;2.0;44.0;0.78813559322;;8.0;54.0;3.68644067797;"Ce mois-ci l'OD a été touchée par plusieurs incidents:
Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn)
Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn)
Le 26 : conséquences des fortes chaleurs à Connerré (18 TGV ; 263mn)
Le 26 : heurt d’un véhicule à St Pierre la Cour (69 TGV ; 4398mn)
Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn)
Le 31 : Début d’incendie sur un TER à Neau (16 TGV ; 355mn)
Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn)
et plusieurs jours dans le mois, des mesures de limitation de vitesse  entre Connerré et Le Mans et à Rennes dues aux fortes chaleurs";0.428571428571;0.428571428571;0.0;0.142857142857;0.0;0.0;8.0;54.0;3.0;3.0;2016-08;42.8571428571;42.8571428571;0.0;14.2857142857;0.0;0.0
2016;8.0;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;63.953539823;453.0;1.0;;14.0;14.3571428571;0.599557522124;;38.0;15.3947368421;0.608407079646;;0.142857142857;0.4;0.171428571429;0.142857142857;0.114285714286;0.0285714285714;13.0;25.8461538;3.0;0.0;2016-08;14.2857142857;40.0;17.1428571429;14.2857142857;11.4285714286;2.85714285714
2016;8.0;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;66.1358313817;428.0;1.0;;80.0;23.2625;5.03512880562;;86.0;22.8488372093;4.02576112412;"Ce mois-ci l'OD a été touchée par plusieurs incidents:
Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn)
Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn)
Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn)
Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn)";0.158536585366;0.317073170732;0.207317073171;0.0853658536585;0.0731707317073;0.158536585366;35.0;42.4571429;13.0;8.0;2016-08;15.8536585366;31.7073170732;20.7317073171;8.53658536585;7.31707317073;15.8536585366
2016;8.0;National;TOURS;PARIS MONTPARNASSE;78.3643617021;189.0;1.0;;5.0;9.8;0.329787234043;;24.0;16.375;2.02659574468;;0.0952380952381;0.380952380952;0.190476190476;0.047619047619;0.142857142857;0.142857142857;6.0;37.0;2.0;1.0;2016-08;9.523809523810002;38.0952380952;19.0476190476;4.7619047619;14.2857142857;14.2857142857
2016;8.0;National;VANNES;PARIS MONTPARNASSE;204.649797571;247.0;0.0;;15.0;19.3333333333;1.58704453441;;14.0;46.8571428571;2.1983805668;"Ce mois-ci l'OD a été touchée par plusieurs incidents:
Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn)
Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn)
Le 26 : conséquences des fortes chaleurs à Connerré (18 TGV ; 263mn)
Le 26 : heurt d’un véhicule à St Pierre la Cour (69 TGV ; 4398mn)
Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn)
Le 31 : Début d’incendie sur un TER à Neau (16 TGV ; 355mn)
Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn)
et plusieurs jours dans le mois, des mesures de limitation de vitesse  entre Connerré et Le Mans et à Rennes dues aux fortes chaleurs";0.285714285714;0.142857142857;0.285714285714;0.142857142857;0.0714285714286;0.0714285714286;14.0;46.8571429;9.0;3.0;2016-08;28.5714285714;14.2857142857;28.5714285714;14.2857142857;7.14285714286;7.14285714286
2016;8.0;National;PARIS NORD;LILLE;62.0863636364;442.0;2.0;;25.0;19.04;1.30227272727;;31.0;21.5483870968;1.66136363636;;0.3;0.0666666666667;0.2;0.0333333333333;0.333333333333;0.0666666666667;13.0;37.8461538;7.0;1.0;2016-08;30.0;6.66666666667;20.0;3.3333333333299997;33.333333333300004;6.66666666667
2016;8.0;National;LILLE;LYON PART DIEU;191.140070922;282.0;0.0;;21.0;13.8095238095;1.67375886525;;25.0;26.0;3.70212765957;;0.12;0.16;0.44;0.08;0.04;0.16;23.0;27.1304348;7.0;1.0;2016-08;12.0;16.0;44.0;8.0;4.0;16.0
2016;4.0;National;PARIS EST;METZ;85.3024054983;291.0;3.0;;16.0;18.0625;1.14776632302;;25.0;17.92;1.35051546392;;0.181818181818;0.181818181818;0.136363636364;0.181818181818;0.272727272727;0.0454545454545;11.0;29.6363636;3.0;0.0;2016-04;18.1818181818;18.1818181818;13.6363636364;18.1818181818;27.2727272727;4.54545454545
2016;4.0;National;PARIS EST;REIMS;47.2885572139;201.0;8.0;;9.0;14.6666666667;0.810945273632;;15.0;17.0666666667;1.49751243781;;0.0714285714286;0.428571428571;0.0;0.357142857143;0.0714285714286;0.0714285714286;4.0;35.75;2.0;1.0;2016-04;7.14285714286;42.8571428571;0.0;35.7142857143;7.14285714286;7.14285714286
2016;4.0;National;PARIS EST;STRASBOURG;141.44600939;426.0;2.0;;20.0;16.7;0.887323943662;;39.0;31.6153846154;3.42018779343;Alerte radio à Noisy le 19/4;0.194444444444;0.305555555556;0.277777777778;0.0555555555556;0.111111111111;0.0555555555556;25.0;42.0;10.0;5.0;2016-04;19.4444444444;30.5555555556;27.7777777778;5.555555555560001;11.1111111111;5.555555555560001
2016;4.0;National;AVIGNON TGV;PARIS LYON;164.826678766;551.0;11.0;;114.0;15.7807017544;4.09255898367;;59.0;24.6271186441;1.23411978221;;0.5;0.196428571429;0.0535714285714;0.0892857142857;0.125;0.0357142857143;37.0;31.7567568;13.0;3.0;2016-04;50.0;19.6428571429;5.35714285714;8.928571428569999;12.5;3.57142857143
2016;4.0;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;179.164021164;189.0;5.0;;49.0;13.1428571429;4.05291005291;;30.0;25.1;3.18518518519;;0.233333333333;0.533333333333;0.0666666666667;0.166666666667;0.0;0.0;21.0;30.1428571;7.0;2.0;2016-04;23.3333333333;53.333333333300004;6.66666666667;16.6666666667;0.0;0.0
2016;4.0;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;78.6709183673;196.0;1.0;;11.0;12.4545454545;0.877551020408;;17.0;13.8235294118;1.66326530612;;0.411764705882;0.117647058824;0.235294117647;0.176470588235;0.0588235294118;0.0;5.0;24.2;1.0;0.0;2016-04;41.1764705882;11.764705882400001;23.5294117647;17.6470588235;5.882352941180001;0.0
2016;4.0;National;MACON LOCHE;PARIS LYON;99.2642857143;210.0;4.0;;63.0;18.9682539683;6.81428571429;;24.0;39.0833333333;3.89047619048;;0.166666666667;0.5;0.0416666666667;0.166666666667;0.0833333333333;0.0416666666667;21.0;42.952381;9.0;5.0;2016-04;16.6666666667;50.0;4.16666666667;16.6666666667;8.33333333333;4.16666666667
2016;4.0;National;PARIS LYON;PERPIGNAN;312.939655172;174.0;2.0;;11.0;13.8181818182;0.988505747126;;15.0;32.4666666667;2.54022988506;;0.333333333333;0.2;0.333333333333;0.133333333333;0.0;0.0;15.0;32.4666667;6.0;1.0;2016-04;33.333333333300004;20.0;33.333333333300004;13.333333333299999;0.0;0.0
2016;4.0;National;PERPIGNAN;PARIS LYON;305.861842105;152.0;1.0;;19.0;11.0;1.84210526316;;15.0;33.3333333333;3.03289473684;;0.333333333333;0.4;0.2;0.0666666666667;0.0;0.0;15.0;33.3333333;6.0;2.0;2016-04;33.333333333300004;40.0;20.0;6.66666666667;0.0;0.0
2016;4.0;National;VALENCE ALIXAN TGV;PARIS LYON;132.0;254.0;6.0;;48.0;16.3125;3.74409448819;;22.0;26.5;0.724409448819;;0.363636363636;0.181818181818;0.227272727273;0.136363636364;0.0909090909091;0.0;14.0;34.1428571;5.0;3.0;2016-04;36.3636363636;18.1818181818;22.7272727273;13.6363636364;9.09090909091;0.0
2016;4.0;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;97.7299528302;424.0;3.0;;16.0;23.9375;1.06603773585;;22.0;47.8181818182;2.12735849057;"Ce mois-ci, l'OD a été touchée par:
Le 04 : Accident de personne à Rungis (28 TGV ; 1243mn)
Le 05 : Invasion de la gare de Nantes par des manifestants (22 TGV ; 368mn)
Le 07 : Panne d’un train TER au Mans (25 TGV ; 597mn)
Le 10 : Chute d’un arbre sur la caténaire vers la Suze (22 TGV ; 706mn)
Le 14 : Disjonctions multiples sur la ligne grande vitesse (61 TGV ; 2054mn)
Le 20 : Avarie matérielle en sortie de gare Montparnasse (11 TGV ; 263mn)
Le 26 : Grève nationale";0.272727272727;0.136363636364;0.136363636364;0.136363636364;0.318181818182;0.0;16.0;60.875;10.0;4.0;2016-04;27.2727272727;13.6363636364;13.6363636364;13.6363636364;31.818181818199996;0.0
2016;4.0;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;97.7263513514;444.0;7.0;;35.0;12.8857142857;1.62612612613;;29.0;20.6551724138;1.74774774775;;0.25;0.142857142857;0.214285714286;0.178571428571;0.214285714286;0.0;19.0;24.9473684;4.0;0.0;2016-04;25.0;14.2857142857;21.428571428599998;17.8571428571;21.428571428599998;0.0
