year,month,service,departure_station,arrival_station,journey_time_avg,total_num_trips,num_of_canceled_trains,comment_cancellations,num_late_at_departure,avg_delay_late_at_departure,avg_delay_all_departing,comment_delays_at_departure,num_arriving_late,avg_delay_late_on_arrival,avg_delay_all_arriving,comment_delays_on_arrival,delay_cause_external_cause,delay_cause_rail_infrastructure,delay_cause_traffic_management,delay_cause_rolling_stock,delay_cause_station_management,delay_cause_travelers,num_greater_15_min_late,avg_delay_late_greater_15_min,num_greater_30_min_late,num_greater_60_min_late
2015,4,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,97.5023255814,430,0,NA,6,12,0.295348837209,NA,13,16.307692307700002,0.825581395349,NA,0.166666666667,0.416666666667,0.166666666667,0.0833333333333,0.166666666667,0,3,28.6666667,1,0
2015,4,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,100.684326711,453,0,NA,24,27,1.8587196468,NA,28,29.7857142857,1.90728476821,NA,0.037037037037,0.407407407407,0.296296296296,0.0740740740741,0.148148148148,0.037037037037,16,42.6875,8,3
2015,4,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,197.144186047,216,1,NA,6,15.1666666667,0.623255813953,NA,10,26.4,1.80930232558,NA,0.4,0.2,0.1,0.1,0.1,0.1,10,26.4,3,0
2015,4,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,197.630841121,215,1,NA,7,12.5714285714,0.476635514019,NA,8,32.125,2.72429906542,NA,0.25,0.75,0,0,0,0,8,32.125,4,0
2015,4,National,PARIS MONTPARNASSE,LE MANS,55.5532879819,441,0,NA,14,13.2857142857,0.56462585034,NA,38,11.3684210526,1.62131519274,NA,0.2,0.171428571429,0.2,0.114285714286,0.2,0.114285714286,7,21.7142857,1,0
2015,4,National,PARIS MONTPARNASSE,NANTES,134.653564899,548,1,NA,9,12.3333333333,0.327239488117,NA,21,19,1.27422303473,NA,0.157894736842,0.315789473684,0.263157894737,0.105263157895,0.157894736842,0,13,23,2,0
2015,4,National,NANTES,PARIS MONTPARNASSE,137.803278689,549,0,NA,19,15.8947368421,0.823315118397,NA,41,26.8292682927,2.13661202186,NA,0.025,0.375,0.275,0.15,0.15,0.025,24,36.5416667,9,3
2015,4,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.7336448598,428,0,NA,38,16.9736842105,2.03037383178,NA,45,20.6222222222,2.3808411215,NA,0.159090909091,0.295454545455,0.204545454545,0.0681818181818,0.136363636364,0.136363636364,21,34.1904762,10,1
2015,4,National,DUNKERQUE,PARIS NORD,125.690196078,255,0,NA,11,12,0.580392156863,NA,17,24.7647058824,-0.494117647059,NA,0.176470588235,0.411764705882,0.117647058824,0.176470588235,0.0588235294118,0.0588235294118,10,33,3,2
2015,4,National,PARIS NORD,LILLE,65.5533333333,602,2,NA,42,14.3333333333,1.195,NA,36,18.6111111111,0.565,NA,0.305555555556,0.222222222222,0.111111111111,0.111111111111,0.166666666667,0.0833333333333,14,31.5,5,2
2015,4,National,NANTES,STRASBOURG,325.654545455,55,0,NA,1,7,0.363636363636,NA,4,71.75,7.2,NA,0.25,0.5,0,0.25,0,0,4,71.75,2,2
2015,4,International,PARIS EST,STUTTGART,146.129464286,112,0,NA,7,15,1.03571428571,NA,10,24,3.50892857143,NA,NA,NA,NA,NA,NA,NA,7,28.8571429,1,1
2015,4,International,PARIS LYON,GENEVE,172.158333333,240,0,NA,8,19.75,0.808333333333,NA,19,24.9473684211,3.0625,NA,NA,NA,NA,NA,NA,NA,13,30.0769231,3,1
2017,11,National,METZ,PARIS EST,85.4180602007,302,3,NA,64,16.3395833333,4.07101449275,NA,67,18.1047263682,4.20763656633,"2/11 : 2660 --> Isolement d’un boggie à Metz-Ville, problème de frein au départ (11’)  + 2865 -->  Retard sur un autre réseau (12’)
3/11 : Retard sur un autre réseau --> 2877 (5’), 2881 (10’), 2891 (14’)
4/11 : 2861 -->Retard sur autre réseau + problème de moteur (13’)
6/11 : Retard sur un autre réseau 2855 (12’) et 2853 (12') + détresse matériel roulant à Metz-ville pour 2855 (24’)
7/11 : 2853 --> Retard sur un autre réseau (21’) + défaut technique à Vianges (7’) + 2682 --> Présomption de personne sur les voies au niveau de la gare de Chelles (10')
9/11 : 2660 --> Accident de personne à Metz-Ville (26’)
11/11 : 2861 --> Signal d’alarme en gare de Metz (15’)
12/11 : 2672 --> Attente ADC + rame de queue et difficultés de traction sur le R2M (24’) + 2893 --> Obstacle sur la voie ou aux abords (22’)
16/11 : 2891 --> Valise abandonnée dans le train 840812 à CGV (138’) + 2650 -->Malaise voyageur à Chenay-Gagny (42’) + 2853 --> conséquences malaise voyageur et retard sur autre réseau (20’)
18/11 : 2672 --> Dérangement asservissement sol machine (20’)
20/11 : 2650 --> correspondance avec 2853 supprimé (25’)
21/11 : 2869 --> Retards sur un autre réseau (43’) + 2865 --> Conséquences franchissement du repère 1727 fermé à CGV (28’)
23/11 : Retard sur un autre réseau sur 2881 (18’) et sur 2865 (20’) + 2660 --> Attente correspondance à Metz (20’)
25/11 : 2861 --> Difficultés accroche et essai de frein à Metz (19’)
28/11 : 2865 --> Retard sur un autre réseau (12’)
29/11 : 2869 --> Retard sur un autre réseau (26’)
30/11 : 2865 --> Retard sur un autre réseau et conséquences accident de personne à Noisy-le-Sec (65’)  +2682 --> Retard sur un autre réseau (26’)",0.196078431373,0.0980392156863,0.235294117647,0.372549019608,0.078431372549,0.0196078431373,34,4.20763656633,9,2
2017,11,National,AVIGNON TGV,PARIS LYON,160.632768362,537,6,NA,95,15.9694736842,3.28675455116,NA,82,35.5357723577,5.80025109856,NA,0.316455696203,0.253164556962,0.278481012658,0.139240506329,0.0126582278481,0,59,5.78934837093,29,14
2017,11,National,PARIS LYON,BELLEGARDE (AIN),163.277173913,186,2,NA,16,15.44375,0.888768115942,NA,40,28.2141666667,7.03867753623,Plusieurs heurts de sangliers.,0.461538461538,0.153846153846,0.230769230769,0.153846153846,0,0,29,7.03867753623,13,5
2017,11,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.55026455,191,2,NA,14,24.7238095238,1.67777777778,NA,37,27.6292792793,8.22557319224,NA,0.228571428571,0.142857142857,0.228571428571,0.4,0,0,23,8.22557319224,8,5
2017,11,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,180.383333333,181,1,NA,11,35.9924242424,1.95407407407,NA,31,36.5102150538,6.81018518519,NA,0.266666666667,0.166666666667,0.266666666667,0.266666666667,0.0333333333333,0,23,6.77255985267,11,5
2017,11,National,GRENOBLE,PARIS LYON,182.421487603,242,0,NA,11,34.0909090909,1.79338842975,NA,35,45.8576190476,5.9347107438,"Défaut d’isolement vers Marolles qui nécessite le détournement par voie classique des TGV, dans les deux sens, entre Vergigny et Paris.",0.114285714286,0.285714285714,0.4,0.171428571429,0,0.0285714285714,22,5.9347107438,14,10
2017,11,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.995049505,203,1,NA,11,20.6893939394,0.861303630363,NA,40,21.1745833333,4.70684818482,NA,0.24,0.4,0.16,0.16,0.04,0,14,4.70684818482,9,4
2017,11,National,PARIS LYON,MONTPELLIER,209.482517483,289,3,NA,29,26.1390804598,2.20413752914,NA,54,38.3259259259,7.53962703963,NA,0.320754716981,0.169811320755,0.169811320755,0.283018867925,0.0377358490566,0.0188679245283,42,7.48726851852,20,10
2017,11,National,PARIS LYON,VALENCE ALIXAN TGV,133.166123779,311,4,NA,27,27.2185185185,1.9819218241,NA,51,33.1153594771,6.07312703583,NA,0.28,0.16,0.16,0.34,0.04,0.02,35,6.03381877023,18,8
2017,11,National,ANGOULEME,PARIS MONTPARNASSE,124.835125448,289,10,NA,80,10.7839583333,4.04659498208,NA,54,16.9688271605,4.84790919952,NA,0.156862745098,0.411764705882,0.21568627451,0.0980392156863,0.078431372549,0.0392156862745,19,4.84790919952,7,0
2017,11,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142.851415094,864,16,NA,140,16.4188095238,2.77216981132,NA,113,22.2056047198,4.28997641509,NA,0.207920792079,0.336633663366,0.178217821782,0.19801980198,0.0594059405941,0.019801980198,56,4.28997641509,23,4
2017,11,National,PARIS MONTPARNASSE,BREST,221.16,275,0,NA,23,14.5072463768,1.12290909091,NA,36,31.9166666667,5.71636363636,NA,0.305555555556,0.166666666667,0.0833333333333,0.416666666667,0,0.0277777777778,31,5.71636363636,12,3
2017,11,National,LAVAL,PARIS MONTPARNASSE,86.7565217391,231,1,NA,38,13.9030701754,3.28724637681,NA,71,13.2096244131,4.53891304348,"Cette OD a été touchée par :
Le 7 : dérangement des installation sur la ligne à grande vitesse Bretagne/Pays-de-la-Loire (12 TGV pour 125min perdues)
Le 11 : panne d'un train sur la ligne à grande vitesse vers Dangeau (21 TGV pour 611min perdues)
Le 12 : dérangement des installations à Montrouge - en région parisienne - (14 TGV pour 99min perdues)
Le 13 : dérangement des installations sur la ligne à grande vitesse à St Léger (34 TGV retardés pour 649min perdues)
Le 19 : heurt d'un animal par un TGV vers Dollon sur la ligne à grande vitesse (10 TGV pour 422min perdues)
Le 23 : conditions climatiques dégradées sur la région Bretagne avec une limitation de la vitesse des trains  (18 TGV pour 374min perdues) 
Le 24 : dérangement des installations à Montrouge, en région parisienne (25 TGV pour 258min perdues) et conditions climatiques dégradées sur la région Bretagne (13 TGV pour 197min perdues)",0.194444444444,0.277777777778,0.416666666667,0.0833333333333,0,0.0277777777778,15,4.53891304348,8,0
2017,11,National,LE MANS,PARIS MONTPARNASSE,56.2192982456,461,5,NA,109,13.6926605505,4.36045321637,NA,155,13.6905376344,5.08384502924,"Cette OD a été touchée par :
Le 11 : panne d'un train sur la ligne à grande vitesse vers Dangeau (21 TGV pour 611min perdues)
Le 12 : dérangement des installations à Montrouge - en région parisienne - (14 TGV pour 99min perdues)
Le 13 : dérangement des installations sur la ligne à grande vitesse à St Léger (34 TGV retardés pour 649min perdues)
Le 19 : heurt d'un animal par un TGV vers Dollon sur la ligne à grande vitesse (10 TGV pour 422min perdues)",0.147727272727,0.25,0.329545454545,0.204545454545,0.0227272727273,0.0454545454545,38,5.08384502924,12,1
2017,11,National,PARIS MONTPARNASSE,NANTES,125.417142857,526,1,NA,28,14.9029761905,0.747238095238,NA,52,23.1115384615,3.18241269841,NA,0.291666666667,0.0625,0.3125,0.270833333333,0.0625,0,35,3.18241269841,8,2
2017,11,National,QUIMPER,PARIS MONTPARNASSE,223.52,252,2,NA,6,23.1666666667,0.648,NA,37,33.9220720721,7.84226666667,NA,0.5,0.136363636364,0.0909090909091,0.272727272727,0,0,36,7.84226666667,17,5
2017,11,National,ARRAS,PARIS NORD,51.0680473373,341,3,NA,65,11.4658974359,3.11365877712,NA,81,13.429218107,3.71888560158,"Pour le domaine des travaux, le secteur Nord est fortement concerné avec les chantiers de remplacement d’appareils de voie à  Corbehem, suite des travaux de remplacement AD après Biache.
En effet la LTV (limitation temporaire de vitesse) liée à ces chantiers a perturbé fortement le plan de transport, le retard important constaté pour les trains concernés sur ces tronçons n’a pas été correctement évalué.
Retards importants sur AR/  VS-DO-PNO-
Pour le domaine Externe on reprendra une nouvelle fois les nombreux colis suspects de PNO, des alertes Radio dans le secteur Nord, voire des heurts d'animaux.",0.111111111111,0.37037037037,0.333333333333,0.0925925925926,0.0740740740741,0.0185185185185,16,3.71888560158,6,1
2017,11,National,LILLE,PARIS NORD,63.2593220339,593,3,NA,71,14.570657277,2.19121468927,NA,88,16.8573863636,2.76189265537,NA,0.227272727273,0.106060606061,0.333333333333,0.227272727273,0.0909090909091,0.0151515151515,31,2.76189265537,13,2
2017,11,National,LILLE,LYON PART DIEU,190.842490842,277,4,NA,48,17.9743055556,3.94297924298,NA,64,34.4229166667,9.92783882784,"Pour Voyages les causes dominantes se concentrent au niveau du Materiel, des Gares . Pour réseau il s'agit des dérangements et de l'Externe.
La cause Matériel est toujours dominante (exemple de blocs moteur isolés, incidents lors des accroches, etc.), les motifs liés aux Gares sont variés (correspondances, affluence voyageurs, mouvement social, etc.). Ci-après les évènements saillants :
LTV  80 et 170 entre MVC et RYT (suite travaux de réfection du Viaduc de Chalifert du 31/10 >>15 /11 et prolongé jusqu'au 15/12-Tous les IS perdent entre +5 et +8.)
Le plan de transport a été sévèrement touché le jeudi 23, avec des évènements liés au patinage pour le secteur Nord, mais surtout par le dérangement d’installation de sécurité survenu près de CUY* (zone Sud est), avec pas moins de 204 trains Voyages concernés pour 15000 minutes perdues, et un résultat pour les TGV  inter secteurs tombé en dessous des 30 points.",0.155172413793,0.310344827586,0.224137931034,0.189655172414,0.103448275862,0.0172413793103,49,9.92783882784,20,10
2017,11,National,MONTPELLIER,LYON PART DIEU,111.731629393,316,3,NA,30,35.5683333333,3.37353567625,NA,59,32.9129943503,8.47827476038,NA,0.175,0.125,0.45,0.175,0.025,0.05,41,8.47827476038,15,9
2017,11,National,STRASBOURG,NANTES,286.947368421,38,0,NA,1,6.68333333333,0.148245614035,NA,5,21.53,4.38947368421,NA,0.6,0,0.4,0,0,0,5,4.38947368421,0,0
2017,11,International,PARIS EST,FRANCFORT,194.964705882,171,1,NA,4,15.2416666667,0.54862745098,NA,21,28.623015873,5.82411764706,NA,0.0625,0.4375,0.1875,0.125,0.1875,0,18,5.82411764706,6,2
2016,12,National,NANCY,PARIS EST,93.7488584475,220,1,NA,12,19.7583333333,1.57336377473,NA,8,66.3791666667,1.12222222222,Espacement TER (01/12)                                                                        Espacement sur la VU au départ de Saint Dié (05/12)                       Accident de personne à Champagne (07/12)                                                 Intervention police à Meuse (17/12)                                                    Manque de puissance dans la motrice de tête (24/12)                        Heurt chevreuil par 2752 (30/12),0.375,0,0.25,0.25,0,0.125,7,74.0642857143,4,3
2016,12,National,AIX EN PROVENCE TGV,PARIS LYON,187.724747475,397,1,NA,50,17.783,3.84570707071,NA,40,32.2783333333,2.59212962963,NA,0.305555555556,0.25,0.25,0.166666666667,0,0.0277777777778,31,38.1317204301,18,6
2016,12,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.375,196,4,NA,7,13.5214285714,0.383420138889,NA,17,24.6480392157,4.01493055556,NA,0.117647058824,0.352941176471,0,0.294117647059,0.117647058824,0.117647058824,10,33.5066666667,4,1
2016,12,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,78.0247524752,202,0,NA,6,12.6833333333,0.351320132013,NA,27,16.6660493827,2.91130363036,NA,0.142857142857,0.190476190476,0.238095238095,0.238095238095,0.0952380952381,0.0952380952381,11,28.4909090909,3,0
2016,12,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.6839622642,212,0,NA,84,15.3424603175,7.08781446541,NA,40,23.3154166667,3.21108490566,NA,0.114285714286,0.171428571429,0.4,0.2,0.114285714286,0,19,38.65,9,3
2016,12,National,LYON PART DIEU,PARIS LYON,120.650868878,635,2,NA,170,12.6031372549,4.58191153239,NA,93,22.7245519713,3.18259610321,NA,0.182926829268,0.146341463415,0.341463414634,0.158536585366,0.158536585366,0.0121951219512,59,28.8892655367,22,2
2016,12,National,MONTPELLIER,PARIS LYON,205.902941176,343,3,NA,47,27.764893617,4.12990196078,NA,44,40.4477272727,4.27284313725,plusieurs heurts + affaissement caténaire à Marolles +  diverses défaillances matériel,0.324324324324,0.243243243243,0.27027027027,0.135135135135,0,0.027027027027,36,46.7162037037,17,7
2016,12,National,PARIS LYON,MULHOUSE VILLE,167.322259136,303,2,NA,22,19.2848484848,1.3434662237,NA,43,25.6352713178,4.94280177187,NA,0.228571428571,0.314285714286,0.142857142857,0.314285714286,0,0,32,30.1453125,11,2
2016,12,National,PARIS LYON,TOULON,234.114624506,257,4,NA,15,16.7522222222,0.859881422925,NA,29,45.1281609195,6.68550724638,plusieurs heurts + incident caténaire près de Marseille + défaillance matériel dans le tunnel avant Marseille + colis suspect à Marseille St-Charles,0.321428571429,0.357142857143,0.0357142857143,0.214285714286,0.0357142857143,0.0357142857143,29,45.1281609195,17,7
2016,12,National,PARIS MONTPARNASSE,ANGOULEME,158.634674923,323,0,NA,22,34.3265151515,2.32265221878,NA,36,46.4236111111,6.38028895769,"Ce mois-ci, cette liaison a été touchée par:
tout le mois: Remplacement d'appareils de voie au niveau de St Leger sur la ligne grande vitesse.
Le 1er Décembre : présence de personnes dans les voies vers Massy (14 TGV ; 504’)
Le 3 : Incident caténaire lié au givre à Bordeaux (10 TGV ; 709’)
Le 12 : Détresse du TGV 8984 sur la ligne grande vitesse à Rouvray (30 TGV ; 1114’)
Le 22 : Dérangement d’installation à Monts (19 TGV, 654’)
Le 23 : Heurt d’un chevreuil vers Coutras (10 TGV ; 409’)
Le 27 : Heurt d’un sanglier sur la ligne grande vitesse à St Arnoult (52 TGV ; 3872’)
Le 27 : Découverte d’un Corps près de Châtellerault (37 TGV ; 3183’)",0.242424242424,0.424242424242,0.151515151515,0.151515151515,0.030303030303,0,22,68.230303030300007,13,7
2016,12,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,200.220183486,219,1,NA,3,46.3333333333,0.747706422018,NA,23,34.2297101449,3.64801223242,NA,0.217391304348,0.260869565217,0.260869565217,0.0869565217391,0.0869565217391,0.0869565217391,13,51.8717948718,6,3
2016,12,National,PARIS MONTPARNASSE,LE MANS,57.3302961276,449,10,NA,28,20.1529761905,1.3132118451,NA,69,18.9971014493,3.3638952164,NA,0.405405405405,0.189189189189,0.108108108108,0.27027027027,0,0.027027027027,20,45.9391666667,12,4
2016,12,National,NANTES,PARIS MONTPARNASSE,142.645614035,587,17,NA,62,13.1298387097,1.98891812865,NA,57,31.1380116959,4.11801169591,NA,0.38,0.16,0.2,0.14,0.1,0.02,42,37.9472222222,21,5
2016,12,National,PARIS MONTPARNASSE,QUIMPER,269.76344086,93,0,NA,3,24.0166666667,0.689247311828,NA,8,50.8125,5.34408602151,"Ce mois-ci, cette liaison a été touchée par:
tout le mois: Remplacement d'appareils de voie au niveau de St Leger sur la ligne grande vitesse.
Le 1er : Dérangement de signalisation à la sortie de la LGV à Connerré  (20 TGV ; 701’)
Le 1er Décembre : présence de personnes dans les voies vers Massy (14 TGV ; 504’)
Le 12 : Détresse du TGV 8984 sur la ligne grande vitesse à Rouvray (30 TGV ; 1114’)
Le 27 : heurt d’un sanglier sur la ligne grande vitesse à St Arnoult (52 TGV ; 3872’)
Le 31 : heurt de sangliers vers Port Brillet (8 TGV ; 207’)",0.571428571429,0.285714285714,0,0.142857142857,0,0,8,50.8125,4,3
2016,12,National,QUIMPER,PARIS MONTPARNASSE,280.693779904,211,2,NA,3,52.3333333333,0.799043062201,NA,12,45.1930555556,3.69896331738,"Ce mois-ci, cette liaison a été touchée par:
tout le mois: Remplacement d'appareils de voie au niveau de St Leger sur la ligne grande vitesse.
Le 1er : Dérangement de signalisation à la sortie de la LGV à Connerré  (20 TGV ; 701’)
Le 1er Décembre : présence de personnes dans les voies vers Massy (14 TGV ; 504’)
Le 12 : Détresse du TGV 8984 sur la ligne grande vitesse à Rouvray (30 TGV ; 1114’)
Le 27 : heurt d’un sanglier sur la ligne grande vitesse à St Arnoult (52 TGV ; 3872’)
Le 31 : heurt de sangliers vers Port Brillet (8 TGV ; 207’)",0.4,0.3,0,0.2,0.1,0,12,45.1930555556,7,3
2016,12,National,RENNES,PARIS MONTPARNASSE,135.598650927,596,3,NA,70,19.5357142857,2.83558178752,NA,64,33.8565104167,4.30140528387,NA,0.245283018868,0.320754716981,0.0943396226415,0.22641509434,0.0754716981132,0.0377358490566,37,49.6963963964,24,12
2016,12,National,ARRAS,PARIS NORD,51.0128617363,315,4,NA,44,16.5617424242,3.22797427653,NA,60,23.2330555556,4.98601286174,NA,0.2,0.275,0.3,0.15,0.025,0.05,20,52.0775,9,5
2016,12,National,PARIS NORD,DUNKERQUE,116.496,126,1,NA,6,74.2,3.672,NA,8,59.75,3.86,NA,0.25,0.5,0.125,0,0.125,0,6,75.3333333333,4,3
2016,12,National,LYON PART DIEU,LILLE,187.112956811,303,2,NA,153,14.4520697168,8.31057585825,NA,88,26.1047348485,9.54429678848,"Pour le domaine Infra et Voyages , c’est bien la cause « Exterieur » qui progresse fortement ce mois  :               7 évènements marquants pour « Colis suspect » , 9 accidents de personnes ,  et 3 cas d’actes de malveillance avec des personnes dans les voies (Zones de Lyon et Paris Nord). 
Les faits saillants du mois concernant les trains IS sont :le 07 ,l'accident de personne à Champagne TGV et les conséquences de l'arrachement caténaire e nGare de Paris Nord ,  le 12 avec les détresses des trains 6149 à Pasilly et Détresse du 5104 à Chandieu , l'accident de personne à Lunel.
Le 15 , des personnes montées sur une rame Eurostar 9158 à LEW , le 23 Bagage abandonné dans un OUIGO à MVC , le 27 le heurt d'un animal près de Valence et le 30 le heurt d'un chevreuil à Arras.",0.295774647887,0.056338028169,0.30985915493,0.169014084507,0.12676056338,0.0422535211268,61,32.0128415301,20,6
2016,12,National,LYON PART DIEU,MARSEILLE ST CHARLES,104.874747475,498,3,NA,168,19.9231150794,7.4932996633,NA,116,32.7732758621,8.16212121212,plusieurs heurts + dérangement informatique à Lyon Part-Dieu + incident caténaire près de Marseille + problème informatique d'une rame près de Marseille,0.307692307692,0.105769230769,0.336538461538,0.125,0.0769230769231,0.0480769230769,94,37.4960992908,37,13
2016,12,National,MARSEILLE ST CHARLES,LYON PART DIEU,103.812260536,526,4,NA,46,18.6496376812,1.97030651341,NA,76,25.9811403509,5.9966155811,NA,0.173076923077,0.153846153846,0.442307692308,0.115384615385,0.0961538461538,0.0192307692308,51,32.7738562092,17,6
2015,2,National,PARIS EST,METZ,85.479704797,276,5,NA,6,12,0.40221402214,NA,23,18.2608695652,1.9557195572,NA,0.0909090909091,0.681818181818,0.0909090909091,0.0454545454545,0.0454545454545,0.0454545454545,7,38.7142857,4,0
2015,2,National,NANCY,PARIS EST,95.5823754789,264,3,NA,14,17.0714285714,1.30651340996,NA,17,21.5294117647,0.647509578544,NA,0,0.615384615385,0,0.230769230769,0.0769230769231,0.0769230769231,11,27.7272727,4,0
2015,2,National,PARIS LYON,AIX EN PROVENCE TGV,181.36125,400,0,NA,11,17.9090909091,0.5825,NA,20,25.9,2.8525,NA,0.35,0.1,0.05,0.25,0,0.25,17,28.2352941,6,1
2015,2,National,AIX EN PROVENCE TGV,PARIS LYON,182.449519231,416,0,NA,46,17.3260869565,2.62740384615,NA,31,31.2258064516,1.48557692308,NA,0.448275862069,0,0,0.206896551724,0.172413793103,0.172413793103,28,33,9,3
2015,2,National,ANNECY,PARIS LYON,224.02173913,184,0,NA,10,15.1,1.04347826087,NA,21,36.8095238095,5.0597826087,NA,0.238095238095,0.238095238095,0.380952380952,0.047619047619,0.0952380952381,0,21,36.8095238,8,4
2015,2,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,181.775229358,219,1,NA,72,17.3055555556,6.54587155963,NA,37,32.8108108108,5.78899082569,NA,0.171428571429,0.2,0.342857142857,0.142857142857,0.114285714286,0.0285714285714,30,37.4,14,6
2015,2,National,DIJON VILLE,PARIS LYON,97.3687350835,419,0,NA,79,27.4810126582,6.09069212411,NA,33,55.9696969697,3.75178997613,De fortes chutes de neige dans le Jura ont provoqué des retards importants sur certains TGV Lausanne-Paris,0.30303030303,0.030303030303,0.454545454545,0.0909090909091,0.0606060606061,0.0606060606061,26,67.6538462,18,5
2015,2,National,PARIS LYON,MACON LOCHE,95.4517766497,197,0,NA,8,15.5,0.705583756345,NA,10,18.4,1.29441624365,NA,0.1,0.1,0.1,0.4,0.1,0.2,5,24.4,1,0
2015,2,National,PARIS LYON,MARSEILLE ST CHARLES,196.354368932,412,0,NA,14,19.4285714286,0.745145631068,NA,21,31.0476190476,3.01941747573,NA,0.428571428571,0.190476190476,0.0952380952381,0.190476190476,0,0.0952380952381,21,31.047619,9,1
2015,2,National,MARSEILLE ST CHARLES,PARIS LYON,197.184143223,391,0,NA,15,14.4,0.703324808184,NA,22,30.0909090909,0.918158567775,NA,0.55,0,0,0.2,0.05,0.2,22,30.0909091,6,1
2015,2,National,MONTPELLIER,PARIS LYON,205.650557621,269,0,NA,21,17.9523809524,1.70260223048,NA,21,29.9047619048,2.17100371747,NA,0.761904761905,0.0952380952381,0.047619047619,0,0,0.0952380952381,21,29.9047619,8,0
2015,2,National,PARIS LYON,MULHOUSE VILLE,166.735507246,276,0,NA,9,19,0.79347826087,NA,15,31.4666666667,2.25362318841,NA,0.4,0.266666666667,0.133333333333,0,0.2,0,12,36.4166667,5,1
2015,2,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,98.3070588235,426,1,NA,56,12.9285714286,2.76470588235,NA,60,32.6333333333,5.16235294118,NA,0.24,0.44,0.06,0.12,0.1,0.04,47,38.3404255,19,4
2015,2,National,ANGOULEME,PARIS MONTPARNASSE,155.796238245,320,1,NA,33,13.9090909091,2.17868338558,NA,36,24.1388888889,2.15987460815,NA,0.1875,0.4375,0.21875,0.15625,0,0,19,34.4210526,6,2
2015,2,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,210.177083333,577,1,NA,22,19.7727272727,0.949652777778,NA,44,30.7727272727,4.30729166667,NA,0.289473684211,0.473684210526,0.105263157895,0.0789473684211,0.0526315789474,0,44,30.7727273,11,3
2015,2,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,193.279411765,205,1,NA,3,8.33333333333,0.18137254902,NA,12,40.8333333333,3.01470588235,"Cette destination a été touchée par 5 incidents externes dont deux survenus sur la Ligne à Grande Vitesse : un accident de personne à Rouvray le 7/02 (19 TGV retardés de 30min à 4h04) & un autre le 18/02 près de Paris (26 TGV retardés de 12 à 48min), la présence d’une personne suicidaire à Mauzé le 4/02 touche 2 TGV (55min & 1h21) & des jets de pierres avec une personne blessée à proximité des voies vers Poitiers le 9/02 (2 TGV 34min & 1h36) ; le heurt d’un chevreuil à Dollon le 1/02 retarde également 33 TGV (11min à 2h34). Par ailleurs, un dérangement lié à une autre entreprise ferroviaire de transport de marchandises le 4/02 au Nord de Poitiers ralentit 6 TGV (13 à 54min), un à Massy le 11/02 touche 16 TGV (11 à 38min), un autre à Surgères le 21/02 (2 TGV de 23 à 42min) & un défaut de la voie près de St Maixent le 19/02 (6 TGV 12 à 27min). On compte également deux incidents caténaires les 16 & 18/02 : le premier sur la Ligne à Grande Vitesse (37 TGV de 16min à 1h41) & le second à Massy-Verrières en région parisienne (22 TGV de 13min à 3h37). Enfin une défaillance de Matériel à Massy le 19/02 pénalise 16 TGV (15min & 1h47).",0.333333333333,0.583333333333,0,0,0.0833333333333,0,12,40.8333333,5,2
2015,2,National,PARIS MONTPARNASSE,NANTES,135.411530815,503,0,NA,25,20.16,1.15705765408,NA,44,41,4.88667992048,"Cette ligne a été touchée par un incident majeur le 13/02 : un problème caténaire à Laval a entraîné de nombreuses modifications d’itinéraires via Nantes/Le Mans avec un total de 83 TGV retardés de 7min à 5h59. On compte également 4 incidents externes dont deux survenus sur la Ligne à Grande Vitesse : un accident de personne à Rouvray le 7/02 (19 TGV retardés de 30min à 4h04), un près de Paris le 18/02 (26 TGV retardés de 12 à 48min) & un autre à La Suze le 27/02 (13 TGV de 22min à 4h02) ; le heurt d’un chevreuil à Dollon le 01/02 retarde 33 TGV (11min à 2h34). Par ailleurs, un dérangement des installations à Tiercé le 7/02 retarde 7 TGV (14 à 28min) Massy  le 11/02 touche 16 TGV (11 à 38min) & on compte également deux incidents caténaires les 16 & 18/02 : le premier sur la Ligne à Grande Vitesse (37 TGV de 16min à 1h41) & le second à Massy-Verrières en région parisienne (22 TGV de 13min à 3h37). Enfin, une défaillance de Matériel à Massy le 19/02 pénalise 16 TGV (15min & 1h47) & les travaux en cours entre Nantes & Angers entraînent des ralentissements.",0.342857142857,0.371428571429,0.0571428571429,0.0571428571429,0.142857142857,0.0285714285714,32,51.53125,20,9
