datastore_row_id,condominium_id,condominium_name_th,building_name_th,province_code,province_name_th,district_code,district_name_th,subdistrict_code_source,subdistrict_name_th_source,land_office_branch_code,land_office_branch_name_th,floor_or_range_source,floor_value_has_thai_month_token,use_category_th,assessed_value_thb_per_sqm,duplicate_of_datastore_row_id,value_basis
116541,34541,ภูมันตรา เดอะ คอนโด,1,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116542,34541,ภูมันตรา เดอะ คอนโด,1,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116543,34541,ภูมันตรา เดอะ คอนโด,1,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116544,34541,ภูมันตรา เดอะ คอนโด,1,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116545,34541,ภูมันตรา เดอะ คอนโด,1,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116546,34541,ภูมันตรา เดอะ คอนโด,1,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116547,34541,ภูมันตรา เดอะ คอนโด,2,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116548,34541,ภูมันตรา เดอะ คอนโด,2,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116549,34541,ภูมันตรา เดอะ คอนโด,2,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116550,34541,ภูมันตรา เดอะ คอนโด,2,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116551,34541,ภูมันตรา เดอะ คอนโด,2,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116552,34541,ภูมันตรา เดอะ คอนโด,2,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116553,34541,ภูมันตรา เดอะ คอนโด,3,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116554,34541,ภูมันตรา เดอะ คอนโด,3,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116555,34541,ภูมันตรา เดอะ คอนโด,3,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116556,34541,ภูมันตรา เดอะ คอนโด,3,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116557,34541,ภูมันตรา เดอะ คอนโด,3,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116558,34541,ภูมันตรา เดอะ คอนโด,3,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116559,34541,ภูมันตรา เดอะ คอนโด,4,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116560,34541,ภูมันตรา เดอะ คอนโด,4,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116561,34541,ภูมันตรา เดอะ คอนโด,4,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116562,34541,ภูมันตรา เดอะ คอนโด,4,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116563,34541,ภูมันตรา เดอะ คอนโด,4,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116564,34541,ภูมันตรา เดอะ คอนโด,4,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116565,34541,ภูมันตรา เดอะ คอนโด,5,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116566,34541,ภูมันตรา เดอะ คอนโด,5,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116567,34541,ภูมันตรา เดอะ คอนโด,5,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116568,34541,ภูมันตรา เดอะ คอนโด,5,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116569,34541,ภูมันตรา เดอะ คอนโด,5,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116570,34541,ภูมันตรา เดอะ คอนโด,5,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116571,34541,ภูมันตรา เดอะ คอนโด,6,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116572,34541,ภูมันตรา เดอะ คอนโด,6,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116573,34541,ภูมันตรา เดอะ คอนโด,6,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116574,34541,ภูมันตรา เดอะ คอนโด,6,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116575,34541,ภูมันตรา เดอะ คอนโด,6,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116576,34541,ภูมันตรา เดอะ คอนโด,6,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116577,34541,ภูมันตรา เดอะ คอนโด,7,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116578,34541,ภูมันตรา เดอะ คอนโด,7,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116579,34541,ภูมันตรา เดอะ คอนโด,7,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116580,34541,ภูมันตรา เดอะ คอนโด,7,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116581,34541,ภูมันตรา เดอะ คอนโด,7,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116582,34541,ภูมันตรา เดอะ คอนโด,7,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116583,34541,ภูมันตรา เดอะ คอนโด,8,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116584,34541,ภูมันตรา เดอะ คอนโด,8,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116585,34541,ภูมันตรา เดอะ คอนโด,8,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116586,34541,ภูมันตรา เดอะ คอนโด,8,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116587,34541,ภูมันตรา เดอะ คอนโด,8,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116588,34541,ภูมันตรา เดอะ คอนโด,8,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116589,34541,ภูมันตรา เดอะ คอนโด,9,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116590,34541,ภูมันตรา เดอะ คอนโด,9,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116591,34541,ภูมันตรา เดอะ คอนโด,9,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116592,34541,ภูมันตรา เดอะ คอนโด,9,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116593,34541,ภูมันตรา เดอะ คอนโด,9,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116594,34541,ภูมันตรา เดอะ คอนโด,9,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116595,34541,ภูมันตรา เดอะ คอนโด,10,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116596,34541,ภูมันตรา เดอะ คอนโด,10,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116597,34541,ภูมันตรา เดอะ คอนโด,10,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116598,34541,ภูมันตรา เดอะ คอนโด,10,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116599,34541,ภูมันตรา เดอะ คอนโด,10,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116600,34541,ภูมันตรา เดอะ คอนโด,10,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116601,34541,ภูมันตรา เดอะ คอนโด,11,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116602,34541,ภูมันตรา เดอะ คอนโด,11,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116603,34541,ภูมันตรา เดอะ คอนโด,11,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116604,34541,ภูมันตรา เดอะ คอนโด,11,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116605,34541,ภูมันตรา เดอะ คอนโด,11,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116606,34541,ภูมันตรา เดอะ คอนโด,11,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116607,34541,ภูมันตรา เดอะ คอนโด,12,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116608,34541,ภูมันตรา เดอะ คอนโด,12,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116609,34541,ภูมันตรา เดอะ คอนโด,12,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116610,34541,ภูมันตรา เดอะ คอนโด,12,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116611,34541,ภูมันตรา เดอะ คอนโด,12,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116612,34541,ภูมันตรา เดอะ คอนโด,12,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116613,34541,ภูมันตรา เดอะ คอนโด,13,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116614,34541,ภูมันตรา เดอะ คอนโด,13,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116615,34541,ภูมันตรา เดอะ คอนโด,13,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116616,34541,ภูมันตรา เดอะ คอนโด,13,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116617,34541,ภูมันตรา เดอะ คอนโด,13,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116618,31844,กมลา เบย์ การ์เด้น รีสอร์ท,A,83,ภูเก็ต,1,เมืองภูเก็ต,3,กมลา,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัยตากอากาศ,32500,,official_statutory_assessment_rate_not_market_price
116619,31844,กมลา เบย์ การ์เด้น รีสอร์ท,A,83,ภูเก็ต,1,เมืองภูเก็ต,3,กมลา,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัยตากอากาศ,33000,,official_statutory_assessment_rate_not_market_price
116620,31844,กมลา เบย์ การ์เด้น รีสอร์ท,A,83,ภูเก็ต,1,เมืองภูเก็ต,3,กมลา,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัยตากอากาศ,33500,,official_statutory_assessment_rate_not_market_price
116621,31844,กมลา เบย์ การ์เด้น รีสอร์ท,A,83,ภูเก็ต,1,เมืองภูเก็ต,3,กมลา,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,ห้องชุดพักอาศัยตากอากาศ,34000,,official_statutory_assessment_rate_not_market_price
116622,31844,กมลา เบย์ การ์เด้น รีสอร์ท,B,83,ภูเก็ต,1,เมืองภูเก็ต,3,กมลา,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัยตากอากาศ,32500,,official_statutory_assessment_rate_not_market_price
116623,31844,กมลา เบย์ การ์เด้น รีสอร์ท,B,83,ภูเก็ต,1,เมืองภูเก็ต,3,กมลา,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัยตากอากาศ,33000,,official_statutory_assessment_rate_not_market_price
116624,31844,กมลา เบย์ การ์เด้น รีสอร์ท,B,83,ภูเก็ต,1,เมืองภูเก็ต,3,กมลา,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัยตากอากาศ,33500,,official_statutory_assessment_rate_not_market_price
116625,31844,กมลา เบย์ การ์เด้น รีสอร์ท,B,83,ภูเก็ต,1,เมืองภูเก็ต,3,กมลา,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,4,False,ห้องชุดพักอาศัยตากอากาศ,34000,,official_statutory_assessment_rate_not_market_price
116626,34541,ภูมันตรา เดอะ คอนโด,13,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116627,34541,ภูมันตรา เดอะ คอนโด,14,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116628,34541,ภูมันตรา เดอะ คอนโด,14,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116629,34541,ภูมันตรา เดอะ คอนโด,14,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116630,34541,ภูมันตรา เดอะ คอนโด,14,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116631,34541,ภูมันตรา เดอะ คอนโด,14,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116632,34541,ภูมันตรา เดอะ คอนโด,14,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116633,34541,ภูมันตรา เดอะ คอนโด,15,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,ห้องชุดพักอาศัย,44500,,official_statutory_assessment_rate_not_market_price
116634,34541,ภูมันตรา เดอะ คอนโด,15,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,1,False,พื้นที่ระเบียงและวางแอร์,22250,,official_statutory_assessment_rate_not_market_price
116635,34541,ภูมันตรา เดอะ คอนโด,15,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,45000,,official_statutory_assessment_rate_not_market_price
116636,34541,ภูมันตรา เดอะ คอนโด,15,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียงและวางแอร์,22500,,official_statutory_assessment_rate_not_market_price
116637,34541,ภูมันตรา เดอะ คอนโด,15,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,ห้องชุดพักอาศัย,45500,,official_statutory_assessment_rate_not_market_price
116638,34541,ภูมันตรา เดอะ คอนโด,15,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,3,False,พื้นที่ระเบียงและวางแอร์,22750,,official_statutory_assessment_rate_not_market_price
116639,34564,ศุภาลัย ลากูน คอนโด,A,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,ห้องชุดพักอาศัย,32500,,official_statutory_assessment_rate_not_market_price
116640,34564,ศุภาลัย ลากูน คอนโด,A,83,ภูเก็ต,1,เมืองภูเก็ต,3,เกาะแก้ว,83000000,สำนักงานที่ดินจังหวัดภูเก็ต,2,False,พื้นที่ระเบียง,16250,,official_statutory_assessment_rate_not_market_price
