ParkCode,ParkName,CategoryName,Order,Family,TaxonRecordStatus,SciName,CommonNames,Synonyms,ParkAccepted,Sensitive,RecordStatus,Occurrence,OccurrenceTags,Nativeness,NativenessTags,Abundance,NPSTags,ParkTags,References,Observations,Vouchers,ExternalLinks,TEStatus,StateStatus,OzoneSensitiveStatus,GRank,SRank
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria anaphaloides,TALL PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,3,NA,NA,NA,NA,G5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria aromatica,FRAGRANT PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,1,NA,RT,NA,NA,G4,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria corymbosa,FLATTOP PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,1,0,0,NA,NA,NA,NA,G5,MT: S3S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria howellii ssp. petaloidea,FIELD PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,4,NA,NA,NA,NA,G5T4T5,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria luzuloides,WOODRUSH PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,4,NA,NA,NA,NA,G5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria media,ALPINE PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,4,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria monocephala ssp. angustata,ONE-HEAD PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,0,0,0,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria parvifolia,NUTTALL'S PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,0,0,0,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria pulcherrima,SHOWY PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,1,0,1,NA,NA,NA,NA,G5,"MT: S4,SNR"
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria racemosa,RACEMOSE PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Abundant,NA,NA,1,0,11,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria rosea,ROSY PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,6,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Antennaria umbrinella,UMBER PUSSY-TOES,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,5,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Anthemis tinctoria,golden chamomile,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arctium minus,BURDOCK,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica amplexicaulis,STREAMBANK ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,5,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica angustifolia ssp. tomentosa,ALPINE ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,3,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica chamissonis ssp. chamissonis,LEAFY ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica chamissonis ssp. foliosa,LEAFY ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,3,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica chamissonis var. interior,Chamisso arnica,,TRUE,FALSE,Approved,Not In Park,False Report,Native,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,G5TNR,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica chamissonis var. maguirei,Chamisso arnica,,TRUE,FALSE,Approved,Not In Park,False Report,Native,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,G5TUQ,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica cordifolia,HEART-LEAF ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Abundant,NA,NA,2,0,5,NA,RT,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica fulgens,ORANGE ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,3,NA,NA,NA,NA,G5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica latifolia,MOUNTAIN ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Abundant,NA,NA,0,0,13,NA,NA,NA,NA,G5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica longifolia,SEEP-SPRING ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica mollis,HAIRY ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,9,NA,NA,NA,NA,G5,"MT: S4,SNR"
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica parryi,NODDING ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,3,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica rydbergii,RYDBERG'S ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,5,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica sororia,TWIN ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,2,NA,NA,NA,NA,G5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Arnica X diversifolia,STICKY ARNICA,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,4,NA,NA,NA,NA,GNA,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Artemisia absinthium,WORMWOOD,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Uncommon,NA,NA,0,0,2,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Artemisia biennis,BIENNEAL SAGEWORT,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,1,0,0,NA,NA,NA,NA,G5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Artemisia campestris ssp. borealis,NORTHERN SAGEWORT,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Artemisia campestris ssp. caudata,NORTHERN SAGEWORT,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,0,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Artemisia dracunculus,TARRAGON,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,2,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Artemisia frigida,FRINGED SAGEWORT,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,1,0,0,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Artemisia ludoviciana ssp. candicans,WESTERN MUGWORT,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,5,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Artemisia ludoviciana ssp. ludoviciana,WESTERN MUGWORT,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,0,0,0,NA,NA,NA,NA,G5T5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Artemisia michauxiana,MICHAUX'S MUGWORT,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,7,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Artemisia tridentata ssp. vaseyana,BIG SAGEBRUSH,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,0,0,2,NA,NA,NA,NA,G5T4T5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Aster foliaceus var. foliaceus,alpine leafybract aster,,TRUE,FALSE,Approved,Unconfirmed,NA,Unknown,NA,NA,NA,NA,0,0,5,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Balsamorhiza sagittata,ARROWLEAVED BALSAMROOT,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,2,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Bellis perennis,ENGLISH DAISY,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Bidens cernua,NODDING BUR-MARIGOLD,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,G5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Brickellia grandiflora,LARGE FLOWERED THOROUGHWORT,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,3,NA,NA,NA,NA,G5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Canadanthus modestus,GREAT NORTHERN ASTER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,5,NA,NA,NA,NA,G5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Carduus nutans,MUSK THISTLE,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Centaurea biebersteinii,SPOTTED KNAPWEED,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Common,Management Priority,NA,0,0,3,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Centaurea diffusa,diffuse knapweed,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,Management Priority,NA,1,0,0,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Centaurea jacea,BROWN KNAPWEED,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Rare,Management Priority,NA,1,0,1,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Centaurea jacea X nigra,BROWN KNAPWEED,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Rare,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Centaurea montana,MOUNTAIN KNAPWEED,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Uncommon,NA,NA,1,0,2,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Chondrilla juncea,rush skeletonweed,,TRUE,FALSE,Approved,Probably Present,NA,Non-native,NA,NA,Management Priority,NA,1,0,0,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Cirsium arvense,CANADA THISTLE,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Common,Management Priority,NA,1,0,4,NA,NA,NA,NA,G5,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Cirsium hookerianum,WHITE THISTLE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,3,NA,NA,NA,NA,G5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Cirsium undulatum,WAVY-LEAVED THISTLE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,0,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Cirsium vulgare,BULL THISTLE,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Uncommon,Management Priority,NA,1,0,2,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Conyza canadensis,CANADA FLEABANE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Crepis atribarba,SLENDERHAWKSBEARD,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,1,0,0,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Crepis elegans,ELEGANT HAWKSBEARD,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Crepis intermedia,GRAY'S HAWKSBEARD,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,0,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Crepis nana,DWARF HAWKSBEARD,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,2,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Crepis runcinata ssp. runcinata,MEADOW HAWKSBEARD,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,3,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Crepis tectorum,ANNUAL HAWKSBEARD,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Rare,NA,NA,1,0,1,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron acris ssp. debilis,NORTHERN DAISY,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,7,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron acris ssp. kamtschaticus,NORTHERN DAISY,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron caespitosus,TUFTED FLEABANE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,4,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron compositus,CUT-LEAVED DAISY,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,6,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron glabellus var. glabellus,SMOOTH DAISY,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,0,0,0,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron glabellus var. pubescens,SMOOTH DAISY,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,0,0,1,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron grandiflorus,"largeflower fleabane, onestem fleabane",,TRUE,FALSE,Approved,Not In Park,False Report,Native,NA,NA,NA,NA,1,0,0,NA,NA,MT: SOC,NA,GNR,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron humilis,ARTIC ALPINE DAISY,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,5,NA,NA,NA,NA,G5,MT: S3S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron lackschewitzii,LACKSCHEWITZ FLEABANE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,Management Priority,NA,1,0,0,NA,SC,MT: SOC,NA,G3,MT: S3
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron lanatus,WOOLLY DAISY,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,3,NA,NA,MT: PSOC,NA,G4,MT: S3S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron lonchophyllus,SPEAR-LEAF FLEABANE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,G5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron ochroleucus var. scribneri,BUFF FLEABANE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,0,0,3,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron peregrinus ssp. callianthemus,WANDERING DAISY,,TRUE,FALSE,Approved,Present,NA,Native,NA,Abundant,NA,NA,0,0,13,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron philadelphicus,PHILIDELPHIA DAISY,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,3,NA,NA,NA,NA,G5,MT: S3S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron simplex,ALPINE DAISY,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,6,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron speciosus var. macranthus,"aspen daisy, aspen fleabane",,TRUE,FALSE,Approved,Not In Park,False Report,Native,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron speciosus var. speciosus,SHOWY FLEABANE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,9,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron strigosus var. strigosus,DAISY FLEABANE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,4,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Erigeron subtrinervis var. conspicuus,THREE-VEINED FLEABANE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Eucephalus engelmannii,ENGELMANN'S ASTER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,4,NA,NA,NA,NA,G5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Eurybia conspicua,SHOWY ASTER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Abundant,NA,NA,0,0,3,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Eurybia merita,ARCTIC ASTER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,5,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Gaillardia aristata,BLANKET FLOWER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,8,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Gnaphalium palustre,LOWLAND CUDWEED,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,2,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Grindelia squarrosa var. quasiperennis,CURLYCUP GUMWEED,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Helianthus annuus,COMMON SUNFLOWER,,TRUE,FALSE,Approved,Present,NA,Unknown,NA,Rare,NA,NA,1,0,0,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Helianthus nuttallii,NUTTALL'S SUNFLOWER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,1,0,0,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Helianthus pauciflorus ssp. subrhomboideus,SHOWY SUNFLOWER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,0,0,1,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Helianthus petiolaris,PRAIRIE SUNFLOWER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,1,0,1,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Heterotheca villosa,HAIRY GOLDEN ASTER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Unknown,NA,NA,0,0,0,NA,NA,NA,NA,G5,MT: S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Heterotheca villosa var. foliosa,hairy false goldenaster,,TRUE,FALSE,Approved,Unconfirmed,NA,Native,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,G5T5?,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Heterotheca villosa var. minor,HAIRY FALSE GOLDENASTER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,4,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Hieracium albiflorum,WHITE-FLOWERED HAWKWEED,,TRUE,FALSE,Approved,Present,NA,Native,NA,Abundant,NA,NA,1,0,12,NA,NA,NA,NA,G5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Hieracium aurantiacum,ORANGE HAWKWEED,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Common,Management Priority,NA,1,0,2,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Hieracium caespitosum,MEADOW HAWKWEED,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Common,Management Priority,NA,0,0,2,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Hieracium cynoglossoides,HOUND'S-TONGUE HAWKWEED,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,0,NA,NA,NA,NA,G5?,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Hieracium floribundum,yellow devil hawkweed,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Uncommon,Management Priority,NA,0,0,1,NA,NA,NA,NA,NA,NA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Hieracium gracile var. gracile,ALPINE HAWKWEED,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,4,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Hieracium scouleri var. scouleri,WOOLLY WEED,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,0,0,5,NA,NA,NA,NA,G5T5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Hieracium umbellatum,NARROW-LEAVED HAWKWEED,,TRUE,FALSE,Approved,Present,NA,Native,NA,Common,NA,NA,1,0,7,NA,NA,NA,NA,G5,MT: S4
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Hymenoxys richardsonii,RICHARDSON'S HYMENOXYS,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,G5,MT: S4S5
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Iva xanthifolia,TALL MARSH-ELDER,,TRUE,FALSE,Approved,Present,NA,Native,NA,Rare,NA,NA,1,0,1,NA,NA,NA,NA,G5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Lactuca biennis,TALL  LETTUCE,,TRUE,FALSE,Approved,Present,NA,Native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,G5,MT: SNR
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Lactuca serriola,PRICKLY LETTUCE,,TRUE,FALSE,Approved,Present,NA,Non-native,NA,Uncommon,NA,NA,1,0,1,NA,NA,NA,NA,GNR,MT: SNA
GLAC,Glacier National Park,Vascular Plant,Asterales,Asteraceae,Active,Lactuca tatarica var. pulchella,BLUE LETTUCE,,TRUE,FALSE,Approved,Not In Park,Historical,Native,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,G5T5,MT: SNR
