occurrenceID,eventID,decimalLatitude,decimalLongitude,scientificName,eventDate,eventTime,timezone,coordinateUncertaintyInMeters,recordedBy,stateProvince
397493,546255,-31.7079,152.41,Mixophyes fasciolatus,2023-03-14,02:12:00,GMT+1100,14.5,41581,New South Wales
397494,546255,-31.7079,152.41,Crinia signifera,2023-03-14,02:12:00,GMT+1100,14.5,41581,New South Wales
397495,546255,-31.7079,152.41,Limnodynastes peronii,2023-03-14,02:12:00,GMT+1100,14.5,41581,New South Wales
397496,546256,-31.7078,152.41,Crinia signifera,2023-03-14,02:17:19,GMT+1100,9,41581,New South Wales
397497,546256,-31.7078,152.41,Mixophyes fasciolatus,2023-03-14,02:17:19,GMT+1100,9,41581,New South Wales
397498,546256,-31.7078,152.41,Limnodynastes peronii,2023-03-14,02:17:19,GMT+1100,9,41581,New South Wales
397499,546257,-31.7078,152.41,Crinia signifera,2023-03-14,03:20:36,GMT+1100,18,41581,New South Wales
397500,546257,-31.7078,152.41,Uperoleia fusca,2023-03-14,03:20:36,GMT+1100,18,41581,New South Wales
397501,546257,-31.7078,152.41,Limnodynastes peronii,2023-03-14,03:20:36,GMT+1100,18,41581,New South Wales
397502,546258,-31.7078,152.41,Limnodynastes peronii,2023-03-14,03:21:51,GMT+1100,19,41581,New South Wales
397503,546258,-31.7078,152.41,Crinia signifera,2023-03-14,03:21:51,GMT+1100,19,41581,New South Wales
397504,546258,-31.7078,152.41,Mixophyes fasciolatus,2023-03-14,03:21:51,GMT+1100,19,41581,New South Wales
397505,546258,-31.7078,152.41,Uperoleia fusca,2023-03-14,03:21:51,GMT+1100,19,41581,New South Wales
397506,546259,-31.7076,152.409,Crinia signifera,2023-03-14,03:23:13,GMT+1100,13.5,41581,New South Wales
397507,546259,-31.7076,152.409,Mixophyes fasciolatus,2023-03-14,03:23:13,GMT+1100,13.5,41581,New South Wales
397508,546259,-31.7076,152.409,Uperoleia fusca,2023-03-14,03:23:13,GMT+1100,13.5,41581,New South Wales
397509,546259,-31.7076,152.409,Limnodynastes peronii,2023-03-14,03:23:13,GMT+1100,13.5,41581,New South Wales
397510,546261,-32.9875,151.585,Limnodynastes peronii,2023-03-04,23:05:19,GMT+1100,3.776000022888184,35167,New South Wales
397511,546266,-34.318162621478336,150.92092795495887,Limnodynastes peronii,2023-03-14,05:42:55,GMT+1100,46.85917779920265,33241,New South Wales
397512,546267,-34.31827097329603,150.92211927767886,Limnodynastes peronii,2023-03-14,05:45:23,GMT+1100,12.51304171084426,33241,New South Wales
397513,546268,-33.649087208354516,151.020334968484,Limnodynastes peronii,2023-03-14,06:06:48,GMT+1100,11.65784330222433,11749,New South Wales
397514,546270,-32.18833866594334,152.33319656588012,Crinia signifera,2023-03-14,05:47:47,GMT+1100,25.67461895085703,827752,New South Wales
397515,546270,-32.18833866594334,152.33319656588012,Limnodynastes tasmaniensis,2023-03-14,05:47:47,GMT+1100,25.67461895085703,827752,New South Wales
397516,546271,-31.03546663656002,150.87194586186752,Limnodynastes tasmaniensis,2023-03-14,06:42:57,GMT+1100,4.576060031181759,826592,New South Wales
397517,546272,-31.032801498648233,150.8735323829489,Limnodynastes tasmaniensis,2023-03-14,06:48:08,GMT+1100,427.137684900969,826592,New South Wales
397518,546273,-30.0752,153.202,Crinia signifera,2023-03-14,06:50:42,GMT+1100,3.5260000228881836,821171,New South Wales
397519,546273,-30.0752,153.202,Limnodynastes peronii,2023-03-14,06:50:42,GMT+1100,3.5260000228881836,821171,New South Wales
397520,546274,-34.3789898907709,150.88250298718933,Limnodynastes peronii,2023-03-14,06:52:26,GMT+1100,5.01577558509265,30629,New South Wales
397521,546276,-31.027434007293632,150.87347036241636,Limnodynastes tasmaniensis,2023-03-14,06:56:02,GMT+1100,4.57607899866806,826592,New South Wales
397522,546282,-33.8829,151.16,Limnodynastes peronii,2023-03-14,07:14:28,GMT+1100,24.31100082397461,8824,New South Wales
397523,546288,-31.822922132007612,152.61413466199545,Limnodynastes peronii,2023-03-14,07:25:34,GMT+1100,5.125463373519429,40751,New South Wales
397524,546292,-28.423388438810058,153.2887581451414,Limnodynastes peronii,2023-01-26,06:30:21,GMT+1100,4.707731018477123,835131,New South Wales
397525,546292,-28.423388438810058,153.2887581451414,Mixophyes fasciolatus,2023-01-26,06:30:21,GMT+1100,4.707731018477123,835131,New South Wales
397526,546292,-28.423388438810058,153.2887581451414,Adelotus brevis,2023-01-26,06:30:21,GMT+1100,4.707731018477123,835131,New South Wales
397527,546292,-28.423388438810058,153.2887581451414,Litoria fallax,2023-01-26,06:30:21,GMT+1100,4.707731018477123,835131,New South Wales
397528,546296,-33.75680623113527,150.61461791410167,Limnodynastes peronii,2023-03-14,07:58:14,GMT+1100,5,397,New South Wales
397529,546300,-32.68119457998251,151.3642137488509,Limnodynastes peronii,2023-03-14,08:15:47,GMT+1100,12.18662044997157,807360,New South Wales
397530,546300,-32.68119457998251,151.3642137488509,Limnodynastes tasmaniensis,2023-03-14,08:15:47,GMT+1100,12.18662044997157,807360,New South Wales
397531,546301,-28.42338408714675,153.28877111345267,Mixophyes fasciolatus,2023-03-14,07:41:21,GMT+1100,4.696989161420081,835131,New South Wales
397532,546301,-28.42338408714675,153.28877111345267,Adelotus brevis,2023-03-14,07:41:21,GMT+1100,4.696989161420081,835131,New South Wales
397533,546301,-28.42338408714675,153.28877111345267,Limnodynastes peronii,2023-03-14,07:41:21,GMT+1100,4.696989161420081,835131,New South Wales
397534,546302,-30.8337,152.886,Limnodynastes peronii,2023-03-14,08:40:24,GMT+1100,5.198999881744385,818998,New South Wales
397535,546303,-32.988,151.586,Limnodynastes peronii,2023-03-04,23:10:52,GMT+1100,4.500999927520752,35167,New South Wales
397536,546304,-32.9872,151.586,Crinia signifera,2023-03-04,23:19:41,GMT+1100,7.163000106811523,35167,New South Wales
397537,546304,-32.9872,151.586,Limnodynastes peronii,2023-03-04,23:19:41,GMT+1100,7.163000106811523,35167,New South Wales
397538,546308,-31.5972,152.843,Limnodynastes peronii,2023-03-14,09:21:45,GMT+1100,3.7899999618530273,3376,New South Wales
397539,546309,-31.1532,150.91,Limnodynastes tasmaniensis,2023-03-14,09:23:54,GMT+1100,8.5,824742,New South Wales
397540,546312,-35.5481,149.957,Crinia signifera,2023-03-14,10:06:49,GMT+1100,2800,33099,New South Wales
397541,546312,-35.5481,149.957,Limnodynastes peronii,2023-03-14,10:06:49,GMT+1100,2800,33099,New South Wales
397542,546313,-30.5168,151.659,Limnodynastes dumerilii,2023-03-14,10:07:48,GMT+1100,32.0989990234375,28448,New South Wales
397543,546313,-30.5168,151.659,Crinia signifera,2023-03-14,10:07:48,GMT+1100,32.0989990234375,28448,New South Wales
397544,546314,-30.5168,151.659,Crinia signifera,2023-03-14,10:20:20,GMT+1100,18.72800064086914,28448,New South Wales
397545,546315,-34.2627,150.583,Crinia signifera,2023-03-14,10:13:16,GMT+1100,70.80500030517578,830352,New South Wales
397546,546316,-33.3662,151.437,Limnodynastes peronii,2023-03-14,10:21:07,GMT+1100,22.88400077819824,5742,New South Wales
397547,546318,-31.4411,152.782,Limnodynastes peronii,2023-03-14,11:01:31,GMT+1100,21.52199935913086,43383,New South Wales
397548,546319,-31.4411,152.782,Limnodynastes peronii,2023-03-14,11:07:30,GMT+1100,20.54199981689453,43383,New South Wales
397549,546320,-31.589,152.829,Litoria gracilenta,2023-03-14,11:17:50,GMT+1100,4.460000038146973,3376,New South Wales
397550,546320,-31.589,152.829,Crinia signifera,2023-03-14,11:17:50,GMT+1100,4.460000038146973,3376,New South Wales
397551,546320,-31.589,152.829,Limnodynastes peronii,2023-03-14,11:17:50,GMT+1100,4.460000038146973,3376,New South Wales
397552,546321,-31.5841,152.837,Crinia tinnula,2023-03-14,11:32:17,GMT+1100,20.367000579833984,3376,New South Wales
397553,546321,-31.5841,152.837,Limnodynastes peronii,2023-03-14,11:32:17,GMT+1100,20.367000579833984,3376,New South Wales
397554,546322,-32.00479522631668,151.96687580946272,Limnodynastes tasmaniensis,2023-03-14,11:38:49,GMT+1100,4.798752146492459,826399,New South Wales
397555,546323,-31.5831,152.833,Limnodynastes peronii,2023-03-14,12:00:22,GMT+1100,39.59199905395508,3376,New South Wales
397556,546325,-31.6177,152.699,Crinia signifera,2023-03-14,12:23:36,GMT+1100,28.100000381469727,1785,New South Wales
397557,546325,-31.6177,152.699,Limnodynastes peronii,2023-03-14,12:23:36,GMT+1100,28.100000381469727,1785,New South Wales
397558,546326,-34.49699024263157,150.7439598176336,Litoria fallax,2023-03-14,11:12:56,GMT+1100,4.734616260987377,806338,New South Wales
397559,546329,-34.74536252676961,150.71094634956745,Limnodynastes peronii,2023-03-14,14:00:44,GMT+1100,4.570231975452402,13319,New South Wales
397560,546331,-34.633763174273525,150.5810528552133,Paracrinia haswelli,2023-03-05,09:06:58,GMT+1100,7.99320779182748,19668,New South Wales
397561,546332,-34.37925195601719,150.88198671982562,Limnodynastes peronii,2023-03-14,14:31:51,GMT+1100,5.276718632348031,30629,New South Wales
397562,546339,-33.90995582712365,151.17664915944997,Litoria quiritatus,2023-03-14,15:41:55,GMT+1100,17.72822084686825,97,New South Wales
397563,546349,-33.949246304141404,151.25155244968016,Limnodynastes peronii,2023-03-14,16:53:15,GMT+1100,4.799084404938503,17995,New South Wales
397564,546353,-31.7078,152.409,Mixophyes fasciolatus,2023-03-14,03:25:31,GMT+1100,11,41581,New South Wales
397565,546353,-31.7078,152.409,Uperoleia fusca,2023-03-14,03:25:31,GMT+1100,11,41581,New South Wales
397566,546353,-31.7078,152.409,Limnodynastes peronii,2023-03-14,03:25:31,GMT+1100,11,41581,New South Wales
397567,546353,-31.7078,152.409,Crinia signifera,2023-03-14,03:25:31,GMT+1100,11,41581,New South Wales
397568,546354,-31.7076,152.41,Limnodynastes peronii,2023-03-14,17:43:57,GMT+1100,12,41581,New South Wales
397569,546354,-31.7076,152.41,Crinia signifera,2023-03-14,17:43:57,GMT+1100,12,41581,New South Wales
397570,546355,-31.7077,152.41,Crinia signifera,2023-03-14,17:46:06,GMT+1100,9.5,41581,New South Wales
397571,546355,-31.7077,152.41,Limnodynastes peronii,2023-03-14,17:46:06,GMT+1100,9.5,41581,New South Wales
397572,546356,-31.7078,152.41,Crinia signifera,2023-03-14,17:47:50,GMT+1100,8,41581,New South Wales
397573,546356,-31.7078,152.41,Limnodynastes peronii,2023-03-14,17:47:50,GMT+1100,8,41581,New South Wales
397574,546357,-31.708,152.41,Limnodynastes peronii,2023-03-14,17:49:45,GMT+1100,14,41581,New South Wales
397575,546357,-31.708,152.41,Crinia signifera,2023-03-14,17:49:45,GMT+1100,14,41581,New South Wales
397576,546358,-31.7078,152.41,Crinia signifera,2023-03-14,17:52:32,GMT+1100,16.5,41581,New South Wales
397577,546358,-31.7078,152.41,Limnodynastes peronii,2023-03-14,17:52:32,GMT+1100,16.5,41581,New South Wales
397578,546359,-31.7078,152.41,Limnodynastes peronii,2023-03-14,17:54:55,GMT+1100,10.5,41581,New South Wales
397579,546359,-31.7078,152.41,Crinia signifera,2023-03-14,17:54:55,GMT+1100,10.5,41581,New South Wales
397580,546361,-31.7079,152.41,Limnodynastes peronii,2023-03-14,17:56:59,GMT+1100,14,41581,New South Wales
397581,546361,-31.7079,152.41,Crinia signifera,2023-03-14,17:56:59,GMT+1100,14,41581,New South Wales
397582,546362,-31.7077,152.41,Limnodynastes peronii,2023-03-14,17:59:18,GMT+1100,11.5,41581,New South Wales
397583,546362,-31.7077,152.41,Crinia signifera,2023-03-14,17:59:18,GMT+1100,11.5,41581,New South Wales
397584,546363,-31.7076,152.41,Crinia signifera,2023-03-14,18:00:45,GMT+1100,12.5,41581,New South Wales
397585,546363,-31.7076,152.41,Limnodynastes peronii,2023-03-14,18:00:45,GMT+1100,12.5,41581,New South Wales
397586,546364,-31.7076,152.41,Limnodynastes peronii,2023-03-14,18:02:57,GMT+1100,12,41581,New South Wales
397587,546364,-31.7076,152.41,Crinia signifera,2023-03-14,18:02:57,GMT+1100,12,41581,New South Wales
397588,546365,-33.8164,151.15,Litoria peronii,2023-03-14,18:01:05,GMT+1100,22.479000091552734,4082,New South Wales
397589,546367,-31.7077,152.41,Limnodynastes peronii,2023-03-14,18:04:42,GMT+1100,9.5,41581,New South Wales
397590,546367,-31.7077,152.41,Crinia signifera,2023-03-14,18:04:42,GMT+1100,9.5,41581,New South Wales
397591,546368,-31.7077,152.41,Limnodynastes peronii,2023-03-14,18:06:45,GMT+1100,11,41581,New South Wales
397592,546368,-31.7077,152.41,Crinia signifera,2023-03-14,18:06:45,GMT+1100,11,41581,New South Wales
397593,546369,-31.7077,152.41,Limnodynastes peronii,2023-03-14,18:09:52,GMT+1100,13,41581,New South Wales
397594,546369,-31.7077,152.41,Crinia signifera,2023-03-14,18:09:52,GMT+1100,13,41581,New South Wales
397595,546371,-30.503,151.663,Crinia signifera,2023-03-14,18:12:13,GMT+1100,7.228000164031982,814036,New South Wales
397596,546378,-33.3659,151.437,Crinia signifera,2023-03-14,19:09:46,GMT+1100,40.25,5742,New South Wales
397597,546379,-32.9188,151.602,Pseudophryne coriacea,2023-03-14,19:13:17,GMT+1100,2600,12064,New South Wales
397598,546380,-33.3662,151.437,Limnodynastes peronii,2023-03-14,19:15:36,GMT+1100,24.32799911499023,5742,New South Wales
397599,546385,-33.3664,151.437,Limnodynastes peronii,2023-03-14,19:21:51,GMT+1100,62.130001068115234,5742,New South Wales
397600,546385,-33.3664,151.437,Crinia signifera,2023-03-14,19:21:51,GMT+1100,62.130001068115234,5742,New South Wales
397601,546386,-34.9146,150.646,Crinia signifera,2023-03-14,19:24:53,GMT+1100,16.687000274658203,29102,New South Wales
397602,546386,-34.9146,150.646,Limnodynastes peronii,2023-03-14,19:24:53,GMT+1100,16.687000274658203,29102,New South Wales
397603,546391,-30.49988222080773,152.9814020506208,Limnodynastes peronii,2023-03-14,19:34:27,GMT+1100,35,4443,New South Wales
397604,546394,-30.106699736141135,153.18411544192784,Litoria fallax,2023-03-14,19:36:11,GMT+1100,562.3333333333334,10046,New South Wales
397605,546394,-30.106699736141135,153.18411544192784,Litoria peronii,2023-03-14,19:36:11,GMT+1100,562.3333333333334,10046,New South Wales
397606,546394,-30.106699736141135,153.18411544192784,Limnodynastes peronii,2023-03-14,19:36:11,GMT+1100,562.3333333333334,10046,New South Wales
397607,546395,-30.49959870829695,152.98158311827652,Limnodynastes peronii,2023-03-14,19:36:18,GMT+1100,13.83190915601667,4443,New South Wales
397608,546395,-30.49959870829695,152.98158311827652,Litoria revelata,2023-03-14,19:36:18,GMT+1100,13.83190915601667,4443,New South Wales
397609,546400,-34.6473,150.855,Limnodynastes peronii,2023-03-14,19:37:53,GMT+1100,14.10200023651123,27451,New South Wales
397610,546404,-33.4015,151.462,Limnodynastes peronii,2023-03-14,19:40:20,GMT+1100,52.400001525878906,5742,New South Wales
397611,546404,-33.4015,151.462,Crinia signifera,2023-03-14,19:40:20,GMT+1100,52.400001525878906,5742,New South Wales
397612,546408,-31.64837646484375,152.81131615509628,Litoria revelata,2023-03-14,19:41:02,GMT+1100,51,43028,New South Wales
397613,546408,-31.64837646484375,152.81131615509628,Litoria gracilenta,2023-03-14,19:41:02,GMT+1100,51,43028,New South Wales
397614,546410,-35.82740202083795,150.18997703692892,Limnodynastes peronii,2023-03-14,19:44:41,GMT+1100,5,806964,New South Wales
397615,546412,-31.26218063189348,152.89420423439657,Mixophyes fasciolatus,2023-03-14,19:44:44,GMT+1100,8.417515603595422,804698,New South Wales
397616,546414,-35.82743898503094,150.19002213156801,Limnodynastes peronii,2023-03-14,19:46:22,GMT+1100,5,806964,New South Wales
397617,546415,-36.4558,148.449,Crinia signifera,2023-03-14,19:45:08,GMT+1100,36.900001525878906,835877,New South Wales
397618,546415,-36.4558,148.449,Limnodynastes tasmaniensis,2023-03-14,19:45:08,GMT+1100,36.900001525878906,835877,New South Wales
397619,546416,-33.914833811882175,151.14249370374134,Limnodynastes peronii,2023-03-14,19:47:36,GMT+1100,4.868618144816176,830381,New South Wales
397620,546419,-33.6845,150.544,Crinia signifera,2023-03-05,21:57:32,GMT+1100,29.243999481201172,821004,New South Wales
397621,546419,-33.6845,150.544,Uperoleia laevigata,2023-03-05,21:57:32,GMT+1100,29.243999481201172,821004,New South Wales
397622,546419,-33.6845,150.544,Limnodynastes peronii,2023-03-05,21:57:32,GMT+1100,29.243999481201172,821004,New South Wales
397623,546421,-31.65122529960391,152.82458279296088,Limnodynastes peronii,2023-03-14,19:47:42,GMT+1100,30,33754,New South Wales
397624,546431,-32.0986,152.436,Litoria caerulea,2023-03-14,19:51:32,GMT+1100,20.200000762939453,22223,New South Wales
397625,546433,-32.0986,152.436,Litoria caerulea,2023-03-14,19:53:11,GMT+1100,20.420000076293945,22223,New South Wales
397626,546434,-33.7617,150.941,Crinia signifera,2023-03-14,19:53:01,GMT+1100,24.895000457763672,25052,New South Wales
397627,546434,-33.7617,150.941,Limnodynastes peronii,2023-03-14,19:53:01,GMT+1100,24.895000457763672,25052,New South Wales
397628,546437,-34.378814391610504,150.88263785149084,Limnodynastes peronii,2023-03-14,19:58:39,GMT+1100,36.28960364887772,30629,New South Wales
397629,546438,-36.4558,148.449,Crinia signifera,2023-03-14,19:49:32,GMT+1100,56.099998474121094,835877,New South Wales
397630,546438,-36.4558,148.449,Limnodynastes tasmaniensis,2023-03-14,19:49:32,GMT+1100,56.099998474121094,835877,New South Wales
397631,546441,-36.85387688048816,149.93824954392213,Limnodynastes peronii,2023-03-14,20:01:35,GMT+1100,10.77057583310408,818701,New South Wales
397632,546441,-36.85387688048816,149.93824954392213,Litoria verreauxii,2023-03-14,20:01:35,GMT+1100,10.77057583310408,818701,New South Wales
397633,546442,-33.806091380106906,151.25959264623262,Limnodynastes peronii,2023-03-14,20:05:51,GMT+1100,7.293591523115949,989,New South Wales
397634,546443,-34.37989427907423,150.88104711778638,Limnodynastes peronii,2023-03-14,20:06:47,GMT+1100,5.168472651412701,30629,New South Wales
397635,546446,-33.0937,151.635,Litoria caerulea,2023-03-14,20:09:30,GMT+1100,22.5,815557,New South Wales
397636,546447,-33.6095493794273,151.14727989383272,Crinia signifera,2023-03-14,20:06:30,GMT+1100,35,836467,New South Wales
397637,546449,-33.0937,151.635,Litoria caerulea,2023-03-14,20:15:27,GMT+1100,17.833999633789062,815557,New South Wales
397638,546461,-31.64837646484375,152.81112669999993,Uperoleia fusca,2023-03-14,20:28:05,GMT+1100,108,43028,New South Wales
397639,546461,-31.64837646484375,152.81112669999993,Litoria revelata,2023-03-14,20:28:05,GMT+1100,108,43028,New South Wales
397640,546461,-31.64837646484375,152.81112669999993,Litoria caerulea,2023-03-14,20:28:05,GMT+1100,108,43028,New South Wales
397641,546461,-31.64837646484375,152.81112669999993,Litoria gracilenta,2023-03-14,20:28:05,GMT+1100,108,43028,New South Wales
397642,546464,-33.3658,151.436,Limnodynastes peronii,2023-03-14,20:38:17,GMT+1100,32.224998474121094,5742,New South Wales
397643,546464,-33.3658,151.436,Crinia signifera,2023-03-14,20:38:17,GMT+1100,32.224998474121094,5742,New South Wales
397644,546465,-32.9824,149.756,Crinia signifera,2023-03-14,20:38:46,GMT+1100,38.41899871826172,5278,New South Wales
397645,546465,-32.9824,149.756,Limnodynastes tasmaniensis,2023-03-14,20:38:46,GMT+1100,38.41899871826172,5278,New South Wales
397646,546466,-33.3662,151.437,Limnodynastes peronii,2023-03-14,20:41:21,GMT+1100,26.9060001373291,5742,New South Wales
397647,546467,-33.3661,151.437,Limnodynastes peronii,2023-03-14,20:39:50,GMT+1100,24.30699920654297,5742,New South Wales
397648,546468,-33.3673,151.437,Limnodynastes peronii,2023-03-14,20:42:58,GMT+1100,87.5999984741211,5742,New South Wales
397649,546469,-32.0986,152.436,Litoria gracilenta,2023-03-14,20:40:54,GMT+1100,20.420000076293945,22223,New South Wales
397650,546469,-32.0986,152.436,Crinia signifera,2023-03-14,20:40:54,GMT+1100,20.420000076293945,22223,New South Wales
397651,546469,-32.0986,152.436,Litoria quiritatus,2023-03-14,20:40:54,GMT+1100,20.420000076293945,22223,New South Wales
397652,546469,-32.0986,152.436,Litoria caerulea,2023-03-14,20:40:54,GMT+1100,20.420000076293945,22223,New South Wales
397653,546470,-32.73647519990192,151.33375090383578,Limnodynastes peronii,2023-03-14,19:54:39,GMT+1100,4.730537678235191,824873,New South Wales
397654,546470,-32.73647519990192,151.33375090383578,Litoria fallax,2023-03-14,19:54:39,GMT+1100,4.730537678235191,824873,New South Wales
397655,546471,-34.1477,150.827,Limnodynastes dumerilii,2023-03-14,20:45:05,GMT+1100,15.631999969482422,800,New South Wales
397656,546471,-34.1477,150.827,Limnodynastes peronii,2023-03-14,20:45:05,GMT+1100,15.631999969482422,800,New South Wales
397657,546474,-30.38849511155296,152.9519440660676,Litoria fallax,2023-03-14,20:47:09,GMT+1100,6.172699855435511,813007,New South Wales
397658,546474,-30.38849511155296,152.9519440660676,Limnodynastes peronii,2023-03-14,20:47:09,GMT+1100,6.172699855435511,813007,New South Wales
397659,546477,-33.02427933291521,151.59746035924232,Limnodynastes peronii,2023-03-14,21:01:21,GMT+1100,9.235849322464505,831120,New South Wales
397660,546478,-34.4735,150.84,Limnodynastes peronii,2023-03-14,20:57:17,GMT+1100,92.9000015258789,3453,New South Wales
397661,546480,-31.909079193157595,152.44477442642605,Limnodynastes peronii,2023-03-14,21:05:29,GMT+1100,4.716479928411606,16427,New South Wales
397662,546483,-34.37932814615935,150.88197885171775,Crinia signifera,2023-03-14,21:08:48,GMT+1100,11.0406134590698,30629,New South Wales
397663,546483,-34.37932814615935,150.88197885171775,Limnodynastes peronii,2023-03-14,21:08:48,GMT+1100,11.0406134590698,30629,New South Wales
397664,546485,-34.42962264645326,150.84901356152338,Limnodynastes peronii,2023-03-14,21:08:01,GMT+1100,6.99062517815184,809439,New South Wales
397665,546489,-31.5575,147.18,Limnodynastes fletcheri,2023-03-14,21:13:27,GMT+1100,3.5,32681,New South Wales
397666,546492,-30.38862896620332,152.95194606310963,Litoria fallax,2023-03-14,21:15:25,GMT+1100,5,813007,New South Wales
397667,546492,-30.38862896620332,152.95194606310963,Limnodynastes peronii,2023-03-14,21:15:25,GMT+1100,5,813007,New South Wales
397668,546492,-30.38862896620332,152.95194606310963,Litoria latopalmata,2023-03-14,21:15:25,GMT+1100,5,813007,New South Wales
397669,546492,-30.38862896620332,152.95194606310963,Uperoleia fusca,2023-03-14,21:15:25,GMT+1100,5,813007,New South Wales
397670,546493,-33.6871,150.549,Crinia signifera,2023-03-14,21:19:09,GMT+1100,28.1200008392334,11608,New South Wales
397671,546493,-33.6871,150.549,Limnodynastes peronii,2023-03-14,21:19:09,GMT+1100,28.1200008392334,11608,New South Wales
397672,546496,-32.73432405896673,151.340205830682,Limnodynastes peronii,2023-03-14,21:33:10,GMT+1100,4.731296365324255,824873,New South Wales
397673,546497,-28.41789362023437,153.34279487855113,Mixophyes fasciolatus,2023-03-14,20:55:39,GMT+1100,5,817400,New South Wales
397674,546497,-28.41789362023437,153.34279487855113,Adelotus brevis,2023-03-14,20:55:39,GMT+1100,5,817400,New South Wales
397675,546499,-30.10018897900206,153.1631018248921,Mixophyes fasciolatus,2023-03-14,21:39:01,GMT+1100,16.20096171599294,10046,New South Wales
397676,546499,-30.10018897900206,153.1631018248921,Limnodynastes peronii,2023-03-14,21:39:01,GMT+1100,16.20096171599294,10046,New South Wales
397677,546499,-30.10018897900206,153.1631018248921,Pseudophryne coriacea,2023-03-14,21:39:01,GMT+1100,16.20096171599294,10046,New South Wales
397678,546500,-33.7270097600716,151.03256202709574,Limnodynastes peronii,2023-03-14,21:38:34,GMT+1100,4.75604021638628,815136,New South Wales
397679,546501,-31.6396,152.81,Crinia signifera,2023-03-14,21:41:39,GMT+1100,5.574999809265137,822038,New South Wales
397680,546501,-31.6396,152.81,Litoria dentata,2023-03-14,21:41:39,GMT+1100,5.574999809265137,822038,New South Wales
397681,546501,-31.6396,152.81,Litoria caerulea,2023-03-14,21:41:39,GMT+1100,5.574999809265137,822038,New South Wales
397682,546501,-31.6396,152.81,Limnodynastes peronii,2023-03-14,21:41:39,GMT+1100,5.574999809265137,822038,New South Wales
397683,546501,-31.6396,152.81,Litoria fallax,2023-03-14,21:41:39,GMT+1100,5.574999809265137,822038,New South Wales
397684,546503,-33.73282550731247,150.96621187216078,Limnodynastes peronii,2023-03-14,21:47:38,GMT+1100,17.05892492266007,6982,New South Wales
397685,546506,-31.6393,152.81,Litoria gracilenta,2023-03-14,21:52:21,GMT+1100,4.64300012588501,822038,New South Wales
397686,546506,-31.6393,152.81,Litoria fallax,2023-03-14,21:52:21,GMT+1100,4.64300012588501,822038,New South Wales
397687,546506,-31.6393,152.81,Limnodynastes peronii,2023-03-14,21:52:21,GMT+1100,4.64300012588501,822038,New South Wales
397688,546506,-31.6393,152.81,Uperoleia fusca,2023-03-14,21:52:21,GMT+1100,4.64300012588501,822038,New South Wales
397689,546507,-32.283,151.851,Limnodynastes tasmaniensis,2023-03-14,21:53:57,GMT+1100,13.416000366210938,822335,New South Wales
397690,546507,-32.283,151.851,Crinia signifera,2023-03-14,21:53:57,GMT+1100,13.416000366210938,822335,New South Wales
397691,546510,-32.73573961743836,151.34186349404018,Limnodynastes peronii,2023-03-14,21:59:12,GMT+1100,4.733231417247672,824873,New South Wales
397692,546510,-32.73573961743836,151.34186349404018,Limnodynastes tasmaniensis,2023-03-14,21:59:12,GMT+1100,4.733231417247672,824873,New South Wales
397693,546510,-32.73573961743836,151.34186349404018,Uperoleia laevigata,2023-03-14,21:59:12,GMT+1100,4.733231417247672,824873,New South Wales
397694,546511,-31.0442,152.791,Mixophyes fasciolatus,2023-03-14,21:42:19,GMT+1100,10.001999855041504,16151,New South Wales
397695,546511,-31.0442,152.791,Uperoleia fusca,2023-03-14,21:42:19,GMT+1100,10.001999855041504,16151,New South Wales
397696,546511,-31.0442,152.791,Litoria fallax,2023-03-14,21:42:19,GMT+1100,10.001999855041504,16151,New South Wales
397697,546512,-32.28289734900341,151.85094978849958,Limnodynastes tasmaniensis,2023-03-14,22:14:28,GMT+1100,4.592877605029346,822537,New South Wales
397698,546512,-32.28289734900341,151.85094978849958,Crinia signifera,2023-03-14,22:14:28,GMT+1100,4.592877605029346,822537,New South Wales
397699,546513,-32.4158,152.209,Limnodynastes peronii,2023-03-14,22:09:50,GMT+1100,13.5,8851,New South Wales
397700,546514,-32.20450286756481,152.5218099263986,Litoria gracilenta,2023-03-14,22:14:15,GMT+1100,5.721658308644867,12046,New South Wales
397701,546515,-32.4157,152.209,Limnodynastes peronii,2023-03-14,22:18:13,GMT+1100,20,8851,New South Wales
397702,546517,-29.982696935550784,153.22216486281323,Limnodynastes peronii,2023-03-14,22:18:28,GMT+1100,10.76913748020411,810223,New South Wales
397703,546518,-32.73055961621946,151.3362733861985,Limnodynastes tasmaniensis,2023-03-14,22:22:21,GMT+1100,4.739534995331308,824873,New South Wales
397704,546518,-32.73055961621946,151.3362733861985,Limnodynastes peronii,2023-03-14,22:22:21,GMT+1100,4.739534995331308,824873,New South Wales
397705,546519,-32.2831,151.851,Limnodynastes peronii,2023-03-14,22:20:50,GMT+1100,16.32900047302246,822335,New South Wales
397706,546519,-32.2831,151.851,Limnodynastes tasmaniensis,2023-03-14,22:20:50,GMT+1100,16.32900047302246,822335,New South Wales
397707,546519,-32.2831,151.851,Crinia signifera,2023-03-14,22:20:50,GMT+1100,16.32900047302246,822335,New South Wales
397708,546520,-32.68982728459741,151.58823479382198,Limnodynastes peronii,2023-03-14,22:26:45,GMT+1100,8.990464002857932,28769,New South Wales
397709,546522,-33.77608466040474,150.89802371186573,Limnodynastes peronii,2023-03-14,22:20:52,GMT+1100,7.149041629826941,836472,New South Wales
