latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-21.452,140.747,335,1.2,1.1,2019-12-30,0105,T,69,6.0NRT,316.2,18.6,D
-21.459,140.805,346.6,1.2,1.1,2019-12-30,0105,T,88,6.0NRT,317,40.5,D
-21.485,140.76,333.8,1.2,1.1,2019-12-30,0105,T,64,6.0NRT,315,17,D
-24.208,128.804,327.5,2.7,1.6,2019-12-30,0105,T,59,6.0NRT,301.2,37.2,D
-24.21,128.796,329,2.7,1.6,2019-12-30,0105,T,65,6.0NRT,300.8,46.1,D
-24.403,129.07,327.7,2.6,1.5,2019-12-30,0105,T,41,6.0NRT,298.8,36.9,D
-24.407,129.062,328.4,2.6,1.5,2019-12-30,0105,T,42,6.0NRT,300.1,41.9,D
-24.571,128.454,326,2.8,1.6,2019-12-30,0105,T,54,6.0NRT,299.8,38.7,D
-24.572,128.448,328.5,2.8,1.6,2019-12-30,0105,T,69,6.0NRT,299.8,53.2,D
-24.726,127.34,337.7,3.4,1.7,2019-12-30,0105,T,86,6.0NRT,289.1,165.9,D
-24.733,127.374,334.4,3.4,1.7,2019-12-30,0105,T,82,6.0NRT,289.6,127.7,D
-24.735,127.332,328.4,3.4,1.7,2019-12-30,0105,T,66,6.0NRT,287.2,97.9,D
-24.743,127.365,338.7,3.4,1.7,2019-12-30,0105,T,87,6.0NRT,289.6,177.3,D
-26.51,130.921,341.5,1.7,1.3,2019-12-30,0105,T,85,6.0NRT,314.1,47.7,D
-25.562,125.886,319.1,4.1,1.9,2019-12-30,0105,T,47,6.0NRT,279.8,82.5,D
-27.239,129.619,333.3,2.1,1.4,2019-12-30,0105,T,67,6.0NRT,312.6,29.9,D
-27.239,129.613,331,2.1,1.4,2019-12-30,0105,T,57,6.0NRT,312.6,23,D
-27.813,131.901,336.5,1.4,1.2,2019-12-30,0105,T,55,6.0NRT,314.4,18.2,D
-27.36,129.423,346.9,2.1,1.4,2019-12-30,0105,T,89,6.0NRT,313,99.2,D
-27.364,129.444,339.8,2.1,1.4,2019-12-30,0105,T,81,6.0NRT,311.7,60.6,D
-27.818,131.87,338.9,1.4,1.2,2019-12-30,0105,T,67,6.0NRT,314.5,26.2,D
-27.821,131.884,353.6,1.4,1.2,2019-12-30,0105,T,95,6.0NRT,315.9,72.4,D
-27.823,131.898,351.4,1.4,1.2,2019-12-30,0105,T,93,6.0NRT,315.5,63,D
-27.831,131.942,344.4,1.4,1.2,2019-12-30,0105,T,86,6.0NRT,314.6,40.6,D
-27.834,131.956,353.6,1.4,1.2,2019-12-30,0105,T,95,6.0NRT,314.8,74.4,D
-27.839,131.925,347.8,1.4,1.2,2019-12-30,0105,T,90,6.0NRT,316.1,50.3,D
-27.842,131.939,382,1.4,1.2,2019-12-30,0105,T,100,6.0NRT,319.2,222.6,D
-27.844,131.953,393,1.4,1.2,2019-12-30,0105,T,100,6.0NRT,319.3,310.8,D
-27.847,131.968,387.6,1.4,1.2,2019-12-30,0105,T,100,6.0NRT,314.3,272.1,D
-27.852,131.937,341.7,1.4,1.2,2019-12-30,0105,T,82,6.0NRT,315.8,29.7,D
-27.855,131.951,371,1.4,1.2,2019-12-30,0105,T,100,6.0NRT,317.6,154.3,D
-27.857,131.965,367.4,1.4,1.2,2019-12-30,0105,T,100,6.0NRT,312.9,144.1,D
-27.359,129.417,343.6,2.1,1.4,2019-12-30,0105,T,85,6.0NRT,312.8,80.1,D
-27.363,129.438,343,2.1,1.4,2019-12-30,0105,T,85,6.0NRT,312.4,76.9,D
-27.846,131.932,347.1,1.4,1.2,2019-12-30,0105,T,89,6.0NRT,316.7,46.5,D
-27.848,131.946,364.1,1.4,1.2,2019-12-30,0105,T,100,6.0NRT,318.4,117,D
-27.851,131.961,387.9,1.4,1.2,2019-12-30,0105,T,100,6.0NRT,317.9,277.5,D
-27.853,131.975,343.4,1.4,1.2,2019-12-30,0105,T,85,6.0NRT,308.7,52.6,D
-27.859,131.944,342.7,1.4,1.2,2019-12-30,0105,T,77,6.0NRT,315.5,38.8,D
-27.861,131.958,354.9,1.4,1.2,2019-12-30,0105,T,96,6.0NRT,314.2,88.1,D
-27.864,131.972,344.1,1.4,1.2,2019-12-30,0105,T,86,6.0NRT,307.6,55.7,D
-27.869,131.942,336.4,1.4,1.2,2019-12-30,0105,T,43,6.0NRT,313.8,20.3,D
-27.893,131.951,352.1,1.4,1.2,2019-12-30,0105,T,91,6.0NRT,310.9,73,D
-27.903,131.949,376.7,1.4,1.2,2019-12-30,0105,T,100,6.0NRT,312.7,192.7,D
-27.997,131.504,341.5,1.5,1.2,2019-12-30,0105,T,82,6.0NRT,313.4,39.6,D
-28.008,131.501,338.6,1.5,1.2,2019-12-30,0105,T,77,6.0NRT,313.4,31,D
-28.01,131.516,378.6,1.5,1.2,2019-12-30,0105,T,100,6.0NRT,312,222.2,D
-28.013,131.531,352,1.5,1.2,2019-12-30,0105,T,93,6.0NRT,310.4,77,D
-27.705,128.123,337.5,2.5,1.5,2019-12-30,0105,T,79,6.0NRT,309.5,80,D
-27.71,128.149,329,2.5,1.5,2019-12-30,0105,T,53,6.0NRT,310.4,30.7,D
-27.816,128.658,350.2,2.3,1.5,2019-12-30,0105,T,93,6.0NRT,309.1,152.3,D
-27.82,128.681,347.6,2.3,1.5,2019-12-30,0105,T,91,6.0NRT,308.6,133.3,D
-27.824,128.631,330.2,2.3,1.5,2019-12-30,0105,T,50,6.0NRT,308.2,36,D
-27.783,128.365,334.5,2.4,1.5,2019-12-30,0105,T,74,6.0NRT,309.2,50.4,D
-27.746,128.113,341.4,2.5,1.5,2019-12-30,0105,T,84,6.0NRT,309.3,108.9,D
-27.751,128.138,327.6,2.5,1.5,2019-12-30,0105,T,43,6.0NRT,308.9,29.9,D
-27.797,128.361,346,2.4,1.5,2019-12-30,0105,T,89,6.0NRT,310.5,126.1,D
-27.805,128.333,334,2.4,1.5,2019-12-30,0105,T,69,6.0NRT,309.5,51,D
-27.877,128.618,338.1,2.3,1.5,2019-12-30,0105,T,80,6.0NRT,307.6,78.6,D
-27.881,128.641,328.9,2.3,1.5,2019-12-30,0105,T,56,6.0NRT,307.2,34.9,D
-27.737,128.108,333,2.5,1.5,2019-12-30,0105,T,72,6.0NRT,308.2,56.1,D
-27.742,128.134,330.6,2.5,1.5,2019-12-30,0105,T,58,6.0NRT,310,42.4,D
-27.79,128.356,348.1,2.4,1.5,2019-12-30,0105,T,91,6.0NRT,310.9,136.2,D
-27.876,128.636,328.8,2.3,1.5,2019-12-30,0105,T,59,6.0NRT,306.9,35.2,D
-27.884,128.609,332.9,2.3,1.5,2019-12-30,0105,T,70,6.0NRT,308.6,48.7,D
-27.889,128.632,329.8,2.3,1.5,2019-12-30,0105,T,44,6.0NRT,307.8,35.7,D
-27.873,128.487,336.5,2.4,1.5,2019-12-30,0105,T,78,6.0NRT,308.1,69.4,D
-28.124,129.733,330.3,1.9,1.4,2019-12-30,0105,T,51,6.0NRT,310.7,21,D
-27.931,128.496,336.5,2.4,1.5,2019-12-30,0105,T,78,6.0NRT,308.7,64.5,D
-27.936,128.52,333.6,2.4,1.5,2019-12-30,0105,T,71,6.0NRT,308.4,49.1,D
-27.941,128.544,331.2,2.3,1.5,2019-12-30,0105,T,59,6.0NRT,308.1,41.2,D
-27.907,128.472,332.7,2.4,1.5,2019-12-30,0105,T,57,6.0NRT,307.9,45.8,D
-27.921,128.468,330.4,2.4,1.5,2019-12-30,0105,T,32,6.0NRT,308,35.3,D
-27.939,128.488,338.1,2.4,1.5,2019-12-30,0105,T,81,6.0NRT,308.6,77.7,D
-27.949,128.536,328.7,2.3,1.5,2019-12-30,0105,T,20,6.0NRT,307.8,32.8,D
-28.375,129.464,337.7,2,1.4,2019-12-30,0105,T,80,6.0NRT,307.9,59.1,D
-28.343,129.236,329.7,2.1,1.4,2019-12-30,0105,T,65,6.0NRT,308.1,26.3,D
-28.388,129.461,332.3,2,1.4,2019-12-30,0105,T,71,6.0NRT,307.3,36.5,D
-28.392,129.481,338.3,2,1.4,2019-12-30,0105,T,81,6.0NRT,308,60.8,D
-28.388,129.397,345,2,1.4,2019-12-30,0105,T,89,6.0NRT,308.7,90.9,D
-28.392,129.417,340.6,2,1.4,2019-12-30,0105,T,84,6.0NRT,307.4,70.1,D
-28.343,129.228,328.4,2.1,1.4,2019-12-30,0105,T,62,6.0NRT,308,22.2,D
-28.389,129.39,331.7,2,1.4,2019-12-30,0105,T,71,6.0NRT,308.3,32.1,D
-28.393,129.41,348.2,2,1.4,2019-12-30,0105,T,92,6.0NRT,308.3,109.2,D
-28.418,129.404,336.7,2,1.4,2019-12-30,0105,T,80,6.0NRT,307.4,49.7,D
-28.422,129.424,331.6,2,1.4,2019-12-30,0105,T,64,6.0NRT,307.3,30.1,D
-28.426,129.444,340.9,2,1.4,2019-12-30,0105,T,85,6.0NRT,307.2,70.5,D
-28.438,129.441,351.8,2,1.4,2019-12-30,0105,T,94,6.0NRT,309.4,130.1,D
-28.455,129.394,333.4,2,1.4,2019-12-30,0105,T,71,6.0NRT,307.6,39.1,D
-28.431,129.206,327.1,2.1,1.4,2019-12-30,0105,T,52,6.0NRT,307.5,22.3,D
-28.473,128.561,346.7,2.3,1.5,2019-12-30,0105,T,91,6.0NRT,306.1,130.6,D
-28.495,128.531,326,2.3,1.5,2019-12-30,0105,T,48,6.0NRT,306.8,25.8,D
-28.491,128.526,325.9,2.3,1.5,2019-12-30,0105,T,43,6.0NRT,306.2,25.1,D
-29.08,131.346,338.9,1.5,1.2,2019-12-30,0105,T,79,6.0NRT,314,27.7,D
-29.083,131.361,400.7,1.5,1.2,2019-12-30,0105,T,100,6.0NRT,320.5,400.9,D
-29.086,131.375,400.4,1.5,1.2,2019-12-30,0105,T,100,6.0NRT,318.5,398.1,D
-29.094,131.358,364.4,1.5,1.2,2019-12-30,0105,T,100,6.0NRT,315.7,124.3,D
-29.096,131.373,393.4,1.5,1.2,2019-12-30,0105,T,100,6.0NRT,318.3,328,D
-29.099,131.388,359.1,1.4,1.2,2019-12-30,0105,T,99,6.0NRT,313.3,102.3,D
-29.104,131.356,347.7,1.5,1.2,2019-12-30,0105,T,90,6.0NRT,315,53.2,D
-29.107,131.37,377.5,1.5,1.2,2019-12-30,0105,T,100,6.0NRT,316.1,203,D
-29.115,131.353,358.2,1.5,1.2,2019-12-30,0105,T,98,6.0NRT,314.9,96.2,D
-29.118,131.368,358.4,1.5,1.2,2019-12-30,0105,T,98,6.0NRT,314,98.2,D
-28.702,128.772,325.4,2.2,1.4,2019-12-30,0105,T,39,6.0NRT,305,21.2,D
-28.706,128.794,326.3,2.2,1.4,2019-12-30,0105,T,37,6.0NRT,305.5,27.9,D
-28.737,128.878,343.6,2.1,1.4,2019-12-30,0105,T,88,6.0NRT,304.7,108.9,D
-28.749,128.875,332.3,2.1,1.4,2019-12-30,0105,T,69,6.0NRT,304.9,51.5,D
-28.762,128.939,333.2,2.1,1.4,2019-12-30,0105,T,77,6.0NRT,304,53.5,D
-28.758,128.85,331,2.1,1.4,2019-12-30,0105,T,64,6.0NRT,304.1,46.1,D
-28.775,128.936,331.5,2.1,1.4,2019-12-30,0105,T,74,6.0NRT,304.7,42.9,D
-28.779,128.957,334.6,2.1,1.4,2019-12-30,0105,T,79,6.0NRT,305.2,57.6,D
-28.735,128.872,337.1,2.1,1.4,2019-12-30,0105,T,82,6.0NRT,304.3,74,D
-28.74,128.894,327.3,2.1,1.4,2019-12-30,0105,T,23,6.0NRT,303.9,31.5,D
-28.748,128.869,330.2,2.1,1.4,2019-12-30,0105,T,66,6.0NRT,304.4,42.8,D
-28.761,128.934,327.5,2.1,1.4,2019-12-30,0105,T,38,6.0NRT,304.1,29.6,D
-28.766,128.955,323.3,2.1,1.4,2019-12-30,0105,T,13,6.0NRT,303.8,17.3,D
-28.761,128.866,327.7,2.1,1.4,2019-12-30,0105,T,58,6.0NRT,304.9,33,D
-28.778,128.952,336,2.1,1.4,2019-12-30,0105,T,81,6.0NRT,305.3,63.8,D
-28.782,128.973,327.2,2.1,1.4,2019-12-30,0105,T,42,6.0NRT,304.8,29.4,D
-28.845,129.023,324.2,2.1,1.4,2019-12-30,0105,T,0,6.0NRT,304.9,20.6,D
-28.784,128.651,326,2.2,1.4,2019-12-30,0105,T,57,6.0NRT,306.7,24.6,D
-28.779,128.558,327.3,2.2,1.5,2019-12-30,0105,T,59,6.0NRT,306.4,31.9,D
-28.775,128.552,327.1,2.2,1.5,2019-12-30,0105,T,51,6.0NRT,306.4,30.4,D
-28.89,128.848,336.5,2.1,1.4,2019-12-30,0105,T,82,6.0NRT,305.5,62.5,D
-28.989,128.287,328.2,2.3,1.5,2019-12-30,0105,T,65,6.0NRT,304.9,41.9,D
-28.997,128.261,332.3,2.3,1.5,2019-12-30,0105,T,73,6.0NRT,307.7,53.9,D
-29.002,128.284,335.7,2.3,1.5,2019-12-30,0105,T,78,6.0NRT,306.9,71.4,D
-28.992,128.256,329,2.3,1.5,2019-12-30,0105,T,45,6.0NRT,307,37.5,D
-28.997,128.279,336.9,2.3,1.5,2019-12-30,0105,T,83,6.0NRT,307.5,77.7,D
-29.033,128.319,351.2,2.3,1.5,2019-12-30,0105,T,94,6.0NRT,305.2,165.8,D
-29.038,128.342,344.2,2.3,1.5,2019-12-30,0105,T,89,6.0NRT,307,115.2,D
-29.046,128.316,386.5,2.3,1.5,2019-12-30,0105,T,100,6.0NRT,309.5,556.2,D
-29.051,128.339,369.9,2.3,1.5,2019-12-30,0105,T,100,6.0NRT,310,328.4,D
-29.059,128.312,348.4,2.3,1.5,2019-12-30,0105,T,93,6.0NRT,306.4,141.6,D
-29.064,128.335,346.4,2.3,1.5,2019-12-30,0105,T,91,6.0NRT,308.3,123.1,D
-30.231,132.728,356.5,1.2,1.1,2019-12-30,0105,T,97,6.0NRT,313.7,69.8,D
-30.233,132.74,355.5,1.2,1.1,2019-12-30,0105,T,96,6.0NRT,314.3,66.6,D
-30.702,132.971,344.8,1.1,1.1,2019-12-30,0105,T,87,6.0NRT,311,38.3,D
-30.704,132.982,370.1,1.1,1.1,2019-12-30,0105,T,100,6.0NRT,312.6,116.2,D
-30.713,132.98,338.3,1.1,1.1,2019-12-30,0105,T,78,6.0NRT,309.8,24.5,D
-31.109,132.761,336.5,1.1,1.1,2019-12-30,0105,T,78,6.0NRT,310.2,24.8,D
-31.114,132.673,339.5,1.2,1.1,2019-12-30,0105,T,83,6.0NRT,312.7,27.9,D
-31.116,132.685,376.6,1.2,1.1,2019-12-30,0105,T,100,6.0NRT,314.7,148.5,D
-31.118,132.697,351.5,1.2,1.1,2019-12-30,0105,T,94,6.0NRT,309.1,57.5,D
-31.122,132.658,334.3,1.2,1.1,2019-12-30,0105,T,75,6.0NRT,312.2,16,D
-31.124,132.67,380.1,1.2,1.1,2019-12-30,0105,T,100,6.0NRT,318.2,163.7,D
-31.126,132.683,407.9,1.2,1.1,2019-12-30,0105,T,100,6.0NRT,322.1,348.7,D
-31.128,132.695,376.3,1.2,1.1,2019-12-30,0105,T,100,6.0NRT,315,146.2,D
-31.126,132.664,358.9,1.2,1.1,2019-12-30,0105,T,99,6.0NRT,315.2,75.6,D
-31.128,132.676,375.3,1.2,1.1,2019-12-30,0105,T,100,6.0NRT,318.5,138.7,D
-31.13,132.688,358.1,1.2,1.1,2019-12-30,0105,T,98,6.0NRT,315.1,73,D
-31.132,132.7,329.5,1.2,1.1,2019-12-30,0105,T,64,6.0NRT,311.4,8.5,D
-31.135,132.662,331.6,1.2,1.1,2019-12-30,0105,T,70,6.0NRT,312,11.5,D
-31.193,132.884,357.4,1.1,1.1,2019-12-30,0105,T,98,6.0NRT,313.9,71.4,D
-31.195,132.896,380.2,1.1,1.1,2019-12-30,0105,T,100,6.0NRT,314.8,161.7,D
-31.197,132.908,377.1,1.1,1.1,2019-12-30,0105,T,100,6.0NRT,312.3,148.2,D
-31.202,132.882,350.8,1.1,1.1,2019-12-30,0105,T,93,6.0NRT,313.7,52.8,D
-31.204,132.894,357.4,1.1,1.1,2019-12-30,0105,T,98,6.0NRT,313.5,71.5,D
-31.206,132.906,348.3,1.1,1.1,2019-12-30,0105,T,91,6.0NRT,311.8,47.9,D
-31.67,132.976,326.1,1.1,1,2019-12-30,0105,T,44,6.0NRT,307.1,7.4,D
-31.678,132.962,370.4,1.1,1.1,2019-12-30,0105,T,100,6.0NRT,313.3,116,D
-31.68,132.974,392.1,1.1,1,2019-12-30,0105,T,100,6.0NRT,315.4,222.6,D
-33.979,142.208,349,2.1,1.4,2019-12-30,0105,T,93,6.0NRT,314.3,115.4,D
-33.981,142.231,337.3,2.1,1.4,2019-12-30,0105,T,45,6.0NRT,310.5,51.5,D
-33.992,142.206,406.8,2.1,1.4,2019-12-30,0105,T,100,6.0NRT,319.1,827.5,D
-33.994,142.23,397.7,2.1,1.4,2019-12-30,0105,T,100,6.0NRT,319.2,658.1,D
-33.996,142.253,349.4,2.1,1.4,2019-12-30,0105,T,93,6.0NRT,308.7,116.9,D
-34.005,142.205,344.4,2.1,1.4,2019-12-30,0105,T,89,6.0NRT,311.2,84.2,D
-34.007,142.228,382.5,2.1,1.4,2019-12-30,0105,T,100,6.0NRT,314.7,425.2,D
-34.009,142.252,356.1,2.1,1.4,2019-12-30,0105,T,97,6.0NRT,310.7,160.9,D
-33.978,142.202,339.2,2.1,1.4,2019-12-30,0105,T,84,6.0NRT,313.4,58.6,D
-33.211,135.286,372.9,1,1,2019-12-30,0105,T,100,6.0NRT,318.9,103.5,D
-33.212,135.296,415.3,1,1,2019-12-30,0105,T,100,6.0NRT,326.7,336.1,D
-33.214,135.307,358.9,1,1,2019-12-30,0105,T,99,6.0NRT,314.8,61,D
-33.991,142.201,386.2,2.1,1.4,2019-12-30,0105,T,100,6.0NRT,317.1,476.5,D
-33.993,142.224,397.9,2.1,1.4,2019-12-30,0105,T,100,6.0NRT,320.3,660.5,D
-33.995,142.248,354.2,2.1,1.4,2019-12-30,0105,T,96,6.0NRT,310.9,147.8,D
-33.22,135.284,332.8,1,1,2019-12-30,0105,T,70,6.0NRT,314.4,8.8,D
-33.221,135.295,369.9,1,1,2019-12-30,0105,T,100,6.0NRT,317.5,92.9,D
-33.223,135.305,353.3,1,1,2019-12-30,0105,T,95,6.0NRT,313.3,46.6,D
-34.004,142.199,342.6,2.1,1.4,2019-12-30,0105,T,88,6.0NRT,311.3,76.4,D
-34.006,142.222,377.9,2.1,1.4,2019-12-30,0105,T,100,6.0NRT,314.8,371.6,D
-34.008,142.246,370.7,2.1,1.4,2019-12-30,0105,T,100,6.0NRT,312.7,294,D
-32.317,123.457,316.1,3.9,1.8,2019-12-30,0105,T,17,6.0NRT,296.1,51.9,D
-35.824,136.775,398.7,1.1,1.1,2019-12-30,0105,T,100,6.0NRT,294.5,285.9,D
-35.826,136.787,363.6,1.1,1.1,2019-12-30,0105,T,100,6.0NRT,294,109.2,D
-35.834,136.773,349,1.1,1.1,2019-12-30,0105,T,95,6.0NRT,286.9,66.3,D
-35.835,136.785,329,1.1,1.1,2019-12-30,0105,T,82,6.0NRT,288.4,27.5,D
-36.608,140.051,374.9,1.7,1.3,2019-12-30,0105,T,75,6.0NRT,303.7,240.9,D
-36.604,140.044,367.6,1.7,1.3,2019-12-30,0105,T,75,6.0NRT,298.7,190.7,D
-19.536,169.443,310.5,1.5,1.2,2019-12-30,0210,A,34,6.0NRT,294.8,10.5,D
-22.405,118.934,336.6,1.9,1.3,2019-12-30,0240,T,59,6.0NRT,311.9,35.1,D
-22.407,118.952,335.9,1.9,1.3,2019-12-30,0240,T,65,6.0NRT,311.4,31.8,D
-22.401,118.853,336.3,1.9,1.3,2019-12-30,0240,T,51,6.0NRT,312.1,33.5,D
-22.409,118.926,335.5,1.9,1.3,2019-12-30,0240,T,53,6.0NRT,311.5,30.7,D
-22.411,118.945,336.3,1.9,1.3,2019-12-30,0240,T,55,6.0NRT,311.8,35.1,D
-22.409,118.815,335.3,1.9,1.3,2019-12-30,0240,T,52,6.0NRT,311.4,30.6,D
-22.411,118.833,335.8,1.9,1.3,2019-12-30,0240,T,57,6.0NRT,311.4,31.5,D
-22.413,118.852,336.8,1.9,1.3,2019-12-30,0240,T,74,6.0NRT,311.8,34.2,D
-22.415,118.87,337,1.9,1.3,2019-12-30,0240,T,54,6.0NRT,312.4,37.1,D
-22.417,118.888,335.3,1.9,1.3,2019-12-30,0240,T,33,6.0NRT,311.9,32.1,D
-22.419,118.906,335.8,1.9,1.3,2019-12-30,0240,T,48,6.0NRT,311.9,32.3,D
-22.423,118.943,335.8,1.9,1.3,2019-12-30,0240,T,54,6.0NRT,311.6,33.1,D
-22.427,118.868,336.5,1.9,1.3,2019-12-30,0240,T,63,6.0NRT,312.5,33.6,D
-22.429,118.887,335.5,1.9,1.3,2019-12-30,0240,T,52,6.0NRT,311.8,32.7,D
-22.431,118.905,335.9,1.9,1.3,2019-12-30,0240,T,58,6.0NRT,312.2,32.6,D
-22.435,118.942,337.2,1.9,1.3,2019-12-30,0240,T,63,6.0NRT,312.8,38.8,D
-22.439,118.867,336.7,1.9,1.3,2019-12-30,0240,T,74,6.0NRT,312.7,32.6,D
-22.446,118.922,335.7,1.9,1.3,2019-12-30,0240,T,56,6.0NRT,312.1,31.7,D
-22.495,119.029,335.3,1.9,1.4,2019-12-30,0240,T,67,6.0NRT,310.6,27.4,D
-22.497,119.048,337.5,1.9,1.4,2019-12-30,0240,T,75,6.0NRT,311.6,33.8,D
-22.499,119.067,338,1.9,1.4,2019-12-30,0240,T,76,6.0NRT,311.9,36.4,D
-22.501,119.086,339.8,2,1.4,2019-12-30,0240,T,79,6.0NRT,312.6,45.9,D
-22.503,119.105,335.7,2,1.4,2019-12-30,0240,T,71,6.0NRT,311.3,30.5,D
-22.505,119.124,335.7,2,1.4,2019-12-30,0240,T,71,6.0NRT,311.3,30.3,D
-22.507,119.143,336.7,2,1.4,2019-12-30,0240,T,74,6.0NRT,311.7,34.7,D
-22.509,119.162,335.5,2,1.4,2019-12-30,0240,T,71,6.0NRT,311.2,30.9,D
-22.513,119.084,337.5,2,1.4,2019-12-30,0240,T,75,6.0NRT,311.8,36.7,D
-22.515,119.103,335.8,2,1.4,2019-12-30,0240,T,71,6.0NRT,311.3,31.2,D
-22.504,119.079,337.1,2,1.4,2019-12-30,0240,T,74,6.0NRT,312.4,34.8,D
-22.516,119.078,335.7,2,1.4,2019-12-30,0240,T,71,6.0NRT,311.6,29.9,D
-22.609,119.242,335,2,1.4,2019-12-30,0240,T,58,6.0NRT,311.7,34.5,D
-22.612,119.262,335,2,1.4,2019-12-30,0240,T,38,6.0NRT,312.1,35.8,D
-22.624,119.26,335,2,1.4,2019-12-30,0240,T,69,6.0NRT,311.3,33.9,D
-22.627,119.273,334.8,2,1.4,2019-12-30,0240,T,47,6.0NRT,311.7,34.4,D
-22.722,119.444,333.8,2.1,1.4,2019-12-30,0240,T,52,6.0NRT,307.8,24.9,D
-22.731,119.526,337.8,2.1,1.4,2019-12-30,0240,T,76,6.0NRT,311.9,44,D
-22.733,119.547,338.3,2.1,1.4,2019-12-30,0240,T,77,6.0NRT,312.1,46.9,D
-22.754,119.496,334.8,2.1,1.4,2019-12-30,0240,T,69,6.0NRT,308.9,29.4,D
-22.786,119.555,337.8,2.1,1.4,2019-12-30,0240,T,76,6.0NRT,311.9,45.1,D
-22.789,119.576,338.9,2.1,1.4,2019-12-30,0240,T,78,6.0NRT,313.1,51.2,D
-31.226,121.112,320.6,3.5,1.8,2019-12-30,0245,T,34,6.0NRT,295.7,60.2,D
-31.218,121.106,324.2,3.5,1.8,2019-12-30,0245,T,50,6.0NRT,297.1,80.8,D
-31.635,119.736,318.8,2.8,1.6,2019-12-30,0245,T,34,6.0NRT,303.7,33.8,D
-31.857,115.901,320.9,1.6,1.2,2019-12-30,0245,T,12,6.0NRT,303.1,10.9,D
-32.063,115.912,322.2,1.6,1.2,2019-12-30,0245,T,56,6.0NRT,300.7,13.3,D
-32.063,115.923,322.1,1.6,1.2,2019-12-30,0245,T,38,6.0NRT,301.6,12.5,D
-32.72,120.965,342.8,3.5,1.8,2019-12-30,0245,T,89,6.0NRT,302.4,230.4,D
-32.722,121.003,366.3,3.5,1.8,2019-12-30,0245,T,100,6.0NRT,297.4,593.1,D
-33.189,122.357,321.6,4.4,1.9,2019-12-30,0245,T,32,6.0NRT,298.3,95.9,D
-33.207,122.356,322.8,4.4,1.9,2019-12-30,0245,T,34,6.0NRT,302.5,103.4,D
-33.19,122.351,320.9,4.4,1.9,2019-12-30,0245,T,34,6.0NRT,298.4,91.7,D
-33.208,122.351,321.9,4.4,1.9,2019-12-30,0245,T,35,6.0NRT,303,103,D
-34.386,118.079,355.5,2.4,1.5,2019-12-30,0245,T,92,6.0NRT,292.8,235.6,D
-21.385,140.835,342.2,3,1.6,2019-12-30,0350,A,77,6.0NRT,311.5,138.8,D
-19.894,144.686,330,1.5,1.2,2019-12-30,0350,A,38,6.0NRT,310.9,17.9,D
-19.887,144.553,353.8,1.5,1.2,2019-12-30,0350,A,95,6.0NRT,317.8,90.8,D
-19.889,144.538,339.8,1.5,1.2,2019-12-30,0350,A,60,6.0NRT,316.8,39.2,D
-19.884,144.561,346.2,1.5,1.2,2019-12-30,0350,A,89,6.0NRT,313.7,60,D
-19.886,144.546,351.9,1.5,1.2,2019-12-30,0350,A,94,6.0NRT,318,82.2,D
-19.873,144.559,352.3,1.5,1.2,2019-12-30,0350,A,94,6.0NRT,314.4,89.2,D
-19.875,144.544,350.7,1.5,1.2,2019-12-30,0350,A,93,6.0NRT,317.3,82.3,D
-19.636,145,341.6,1.4,1.2,2019-12-30,0350,A,69,6.0NRT,312.9,41.2,D
-19.638,144.986,340.5,1.4,1.2,2019-12-30,0350,A,46,6.0NRT,313.9,39.4,D
-19.571,144.515,344,1.5,1.2,2019-12-30,0350,A,87,6.0NRT,312.1,62.3,D
-19.559,144.528,340,1.5,1.2,2019-12-30,0350,A,85,6.0NRT,297.6,50.3,D
-19.56,144.514,341.2,1.5,1.2,2019-12-30,0350,A,86,6.0NRT,307.2,55.3,D
-19.232,146.113,340.3,1.2,1.1,2019-12-30,0350,A,85,6.0NRT,311.8,29.5,D
-19.233,146.101,355.5,1.2,1.1,2019-12-30,0350,A,97,6.0NRT,313.7,71,D
-19.122,145.937,345.9,1.2,1.1,2019-12-30,0350,A,77,6.0NRT,313,45.3,D
-19.379,143.351,338.8,1.8,1.3,2019-12-30,0350,A,64,6.0NRT,296.1,75.9,D
-19.367,143.349,363.5,1.8,1.3,2019-12-30,0350,A,94,6.0NRT,299.5,210.8,D
-19.369,143.331,361.3,1.8,1.3,2019-12-30,0350,A,94,6.0NRT,290.4,191.9,D
-19.174,142.043,330.3,2.3,1.5,2019-12-30,0350,A,51,6.0NRT,303.8,51.8,D
-19.162,142.058,328.4,2.3,1.5,2019-12-30,0350,A,51,6.0NRT,300.3,53.9,D
-18.436,145.239,337.6,1.3,1.1,2019-12-30,0350,A,71,6.0NRT,303.3,38.7,D
-18.428,145.245,340.1,1.3,1.1,2019-12-30,0350,A,75,6.0NRT,304.6,46.7,D
-18.435,145.195,357.5,1.3,1.1,2019-12-30,0350,A,93,6.0NRT,299.1,100.4,D
-18.413,145.281,340.5,1.3,1.1,2019-12-30,0350,A,64,6.0NRT,304.5,49,D
-18.42,145.231,373.3,1.3,1.1,2019-12-30,0350,A,94,6.0NRT,297.1,178.7,D
-18.424,145.194,339.3,1.3,1.1,2019-12-30,0350,A,65,6.0NRT,294.4,47.2,D
-18.396,145.254,338.8,1.3,1.1,2019-12-30,0350,A,71,6.0NRT,300.5,47.6,D
