"id","chapter","title","date","location","year"
"284170458","rladies-montreal","R-Ladies Meeting: TBC","2022-03-17","inperson",2022
"284575031","rladies-tunis","Speed up your spreadsheet reports with R","2022-03-16","online",2022
"283880157","rladies-coventry","Keeping track of your R code: Version control with Git, GitHub and RStudio","2022-03-16","online",2022
"283787809","rladies-brisbane","Using shiny to teach real world concepts like virus spread","2022-03-16","online",2022
"284339731","rladies-bucharest","R-Ladies #21: Tidy Tuesday","2022-03-15","online",2022
"282720794","rladies-st-louis","Creating Dynamic Reports from your Shiny App","2022-03-15","online",2022
"284393282","rladies-buenos-aires","¡Cumplimos 5 años! Meetup presencial -  Parte I ","2022-03-12","inperson",2022
"284004273","rladies-dammam","Using R as an Epidemiologist: Assessment of real-world data -w R-Ladies Gaborone","2022-03-12","online",2022
"283714367","rladies-gaborone","Using R as an Epidemiologist: Assessment of real-world data","2022-03-12","online",2022
"284253736","rladies-gainesville","R tutorial series: Getting around GitHub","2022-03-11","online",2022
"284010281","rladies-tc","Box package ","2022-03-10","online",2022
"283996583","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2022-03-10","online",2022
"283239940","rladies-freiburg","Plotting spatial data in R: Put R-Ladies Freiburg on the map!","2022-03-10","online",2022
"283184404","rladies-new-orleans","Pick Your Package: Data Visualization in R ","2022-03-10","online",2022
"284345839","rladies-cuernavaca","Matrices, listas y dataframes en R","2022-03-10","online",2022
"284341990","rladies-boulder","RLadies-Boulder #24: rtweet Tutorial!","2022-03-08","online",2022
"284171998","rladies-sydney","Show and Tell your R Code","2022-03-08","online",2022
"284359218","rladies-ushuaia","encuentro R-Ladies Ushuaia","2022-03-07","inperson",2022
"284263831","rladies-melbourne","How to do analysis for others without going crazy: My mistakes in consulting","2022-03-07","online",2022
"284331801","rladies-miami","WiDS 2022 - South Florida Women in Data Science Conference","2022-03-07","online",2022
"284097807","rladies-goiania","Introdução ao RBio e Experimentos","2022-03-05","online",2022
"284044732","rladies-gaborone","R for Data Science","2022-03-03","inperson",2022
"284359090","rladies-miami","Free 2-Day Scientific Computing with “R” Workshop 3/3-4","2022-03-03","inperson",2022
"284298009","rladies-remote","R-Ladies Remote Coffee Chat 03 Mar 2022","2022-03-03","online",2022
"283783747","rladies-melbourne","AI Ethics Workshop with Laura Summers","2022-02-28","online",2022
"284195788","rladies-urmia","A practical example of Regression in R    رگرسیون در آر","2022-02-27","online",2022
"283881461","rladies-bangalore"," Looking back @ my R journey : Tips and Tricks","2022-02-27","online",2022
"283962337","rladies-gaborone","R Data Analysis in Medical Science Part 2:Practical Demonstration in RStudio","2022-02-26","online",2022
"283941347","rladies-sao-paulo","[MeetUp Online]  Roda de conversa sobre Carreira","2022-02-26","online",2022
"283553679","rladies-queretaro","Mapas por desagregaciones geográficas de México","2022-02-25","online",2022
"284081788","rladies-newyork","Workshop: An Introduction to Working with Geospatial Data in R","2022-02-24","online",2022
"284150790","rladies-freiburg","Intro to Shiny: Interactive Dashboards for Beginners! ","2022-02-24","online",2022
"283239935","rladies-freiburg","Intro to Shiny: Interactive Dashboards for Beginners! ","2022-02-24","online",2022
"283974874","rladies-madrid","R-member: viajando con los datos","2022-02-24","online",2022
"284130563","rladies-urmia","How to use Git Hub in R ","2022-02-24","online",2022
"250504026","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2022-02-23","inperson",2022
"283884144","rladies-tunis","When to stop using Excel and start using R","2022-02-23","online",2022
"283815963","rladies-vancouver","Dimensionality Reduction Tutorial: PCA & UMAP","2022-02-23","online",2022
"284103711","rladies-bariloche","Primer meet up del año! Gráficos de barra circulares con R-ladies","2022-02-23","online",2022
"283350423","rladies-dc","Getting started with reproducibility and R markdown","2022-02-22","online",2022
"282720899","rladies-st-louis","Teach Me How to Google","2022-02-22","online",2022
"283231621","rladies-baltimore","Data Privacy Preserving Applications with R","2022-02-22","online",2022
"284090884","rladies-urmia","Book Club R4DS","2022-02-22","online",2022
"283962405","rladies-cologne","Empowering Women in Data","2022-02-21","online",2022
"283720920","rladies-nairobi","Job hunting for Data Analysts: Why it's hard and what one can do about it","2022-02-19","online",2022
"283954956","rladies-newyork","Join our team! R-Ladies NYC Board Information Session","2022-02-17","online",2022
"283853787","rladies-milagro","Introducción a ""R"" desde 0 ","2022-02-17","online",2022
"283930853","rladies-montreal","R-Ladies Meeting: TBC","2022-02-17","inperson",2022
"283684999","rladies-east-lansing","Three reasons to use tidymodels","2022-02-17","online",2022
"283568499","rladies-montreal","R-Ladies Meeting: TBC","2022-02-17","inperson",2022
"283610342","rladies-rtp","[ONLINE] #tidytuesday Work Group","2022-02-16","online",2022
"282561855","rladies-philly","2022 Datathon Kickoff","2022-02-16","online",2022
"283638358","rladies-abuja","RMarkdown: Create insightful reports in R","2022-02-16","online",2022
"283554320","rladies-bucharest","Meetup #20: Packages that help writing efficient R code","2022-02-15","inperson",2022
"283504371","rladies-athens-ga","R-Ladies Athens Data Science Book Club","2022-02-14","inperson",2022
"283598976","rladies-xalapa","Detalle Estadístico de San Valentín","2022-02-12","online",2022
"282581530","rladies-gaborone","R Data Analysis in Medical Science","2022-02-12","online",2022
"282500807","rladies-taipei","Global AI Bootcamp in Taiwan","2022-02-12","online",2022
"283239931","rladies-freiburg","Coming soon!","2022-02-10","online",2022
"283220456","rladies-freiburg","Best of 2021: Data Visualization with ggplot2","2022-02-10","online",2022
"283784636","rladies-cuernavaca","Uso básico de variables y de expresiones aritméticas y lógicas en R","2022-02-10","online",2022
"283379810","rladies-tunis","Using R for commercial projects: challenges and opportunities","2022-02-09","online",2022
"283724698","rladies-boulder","RLadies Boulder #23: Happy Hour Round 3 - The Return!","2022-02-08","inperson",2022
"283215092","rladies-remote","R Package Development Workshop Series","2022-02-07","online",2022
"283196443","rladies-chennai","Data Analysis Using the ""dplyr"" Package","2022-02-05","online",2022
"283353273","rladies-melbourne","Automate your CV using R Markdown: Easy as 1, 2, knit","2022-02-04","online",2022
"283463351","rladies-urmia","Making a report or presentation using Rmarkdown ","2022-02-02","online",2022
"282188761","rladies-zurich","R-Ladies Zürich: second meetup","2022-02-01","online",2022
"283341877","rladies-east-lansing","Accessible DataViz","2022-01-31","online",2022
"283197783","rladies-remote","R Package Development Workshop Series","2022-01-31","online",2022
"283340911","rladies-gainesville","Creating and sharing R tutorials","2022-01-28","online",2022
"283220385","rladies-freiburg","Best of 2021: Data Wrangling with the tidyverse ","2022-01-27","online",2022
"282804145","rladies-rtp","[HYBRID] #tidytuesday Work Group","2022-01-27","inperson",2022
"283305312","rladies-urmia","Book Club R4DS","2022-01-27","online",2022
"283409627","rladies-remote","R-Ladies Remote Coffee Chat Jan 2022","2022-01-27","online",2022
"250504023","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2022-01-26","inperson",2022
"283093793","rladies-tunis","Time series analysis in R","2022-01-26","online",2022
"282268890","rladies-coventry","How to unlock Twitter's hidden meta data: An introduction to the rtweet package","2022-01-26","online",2022
"283168691","rladies-sydney","My Favourite Things","2022-01-25","online",2022
"282820046","rladies-bucharest","R-Ladies #19 Build a new habit in 2022: Tidy Tuesday","2022-01-25","online",2022
"282810908","rladies-brisbane","R packages for data cleaning","2022-01-25","online",2022
"282657743","rladies-dc","Introduction to bookdown","2022-01-25","online",2022
"281623253","rladies-baltimore","Introduction to bookdown","2022-01-25","online",2022
"282841510","rladies-gaborone","R packages for data cleaning","2022-01-25","online",2022
"283197469","rladies-remote","R Package Development Workshop Series","2022-01-24","online",2022
"282750650","rladies-abuja","R Blogdown: Create personal websites using R blogdown package","2022-01-22","online",2022
"283268733","rladies-montreal","R-Ladies Meeting: TBC","2022-01-20","inperson",2022
"283066822","rladies-montreal","R-Ladies Meeting: TBC","2022-01-20","inperson",2022
"282419706","rladies-vancouver","Git/Github workshop","2022-01-20","online",2022
"283042562","rladies-seattle","Reactor x PNW Tech Community Networking","2022-01-19","online",2022
"283192693","rladies-irvine","""R"" Goals for 2022!","2022-01-18","online",2022
"282146508","rladies-philly","Resolutions 2022!","2022-01-18","online",2022
"283319436","rladies-concepcion","Club de Lectura del libro ""Data Feminism"". Con Alejandra Tapia.","2022-01-18","online",2022
"283280094","rladies-scl","Club de lectura del libro ""Data Feminism""","2022-01-18","online",2022
"283269422","rladies-talca","Club de lectura del libro ""Data Feminism""","2022-01-18","online",2022
"283269295","rladies-valparaiso","Club de lectura del libro ""Data Feminism""","2022-01-18","online",2022
"283196926","rladies-remote","R Package Development Workshop Series","2022-01-17","online",2022
"283271873","rladies-banda-aceh","Pertemuan 004","2022-01-15","inperson",2022
"283042234","rladies-cuernavaca","Introducción a  R y RStudio","2022-01-13","online",2022
"283033569","rladies-newyork","Package Development Workshop - Package Documentation","2022-01-13","online",2022
"283076457","rladies-tc","R for Complete Newbies","2022-01-12","online",2022
"283033216","rladies-newyork","Package Development Workshop - Your First Package","2022-01-12","online",2022
"283098539","rladies-boulder","RLadies #22: Frequentist & Bayesian Random Effects Models in R: RStan Tutorial","2022-01-11","online",2022
"283133470","rladies-st-louis","Teach Me How to Google","2022-01-08","online",2022
"282924454","rladies-natal","Regressão Linear","2022-01-08","online",2022
"282988205","rladies-urmia","مسیر یادگیری علم داده","2022-01-06","online",2022
"250504019","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2021-12-29","inperson",2021
"282652857","rladies-urmia","Book Club R4DS","2021-12-23","online",2021
"282748888","rladies-colombo","Hierarchical Forecasting of Dengue Incidence in Sri Lanka","2021-12-22","online",2021
"282652887","rladies-brisbane","End of Year Networking!","2021-12-21","inperson",2021
"282583319","rladies-columbus","Tech Holiday Party! ","2021-12-17","inperson",2021
"282592181","rladies-brasilia","R Essencial","2021-12-16","online",2021
"282616829","rladies-montreal","R-Ladies Meeting: TBC","2021-12-16","inperson",2021
"282616828","rladies-montreal","R-Ladies Meeting: TBC","2021-12-16","inperson",2021
"282601585","rladies-bangalore","#30DayMapChallenge: The good, the bad and the ugly of crafting maps with ggplot2","2021-12-16","online",2021
"282430711","rladies-milan","Virtual Data Science Learnathon: From Raw Data to Deployment Online!","2021-12-16","online",2021
"282423341","rladies-bari","Virtual Data Science Learnathon: From Raw Data to Deployment Online!","2021-12-16","online",2021
"282521904","rladies-newyork","End-of-Year Celebration for Women and Gender Minorities","2021-12-15","online",2021
"282581644","rladies-reading","RLadies Reading and the Tidyverse Universe","2021-12-15","online",2021
"281807986","rladies-santa-barbara","R-Ladies SB x Central Coast Python: Data Science with R & Python","2021-12-15","inperson",2021
"282425167","rladies-boulder","RLadies-Boulder #21: Ugly Plot Contest with Palmer Penguins!!","2021-12-14","online",2021
"282363896","rladies-rtp","[ONLINE] #tidytuesday Work Group","2021-12-14","online",2021
"282409755","rladies-bilbao","Taylor y Sailor: diagramas para comparar simulaciones frente a las observaciones","2021-12-14","inperson",2021
"281459184","rladies-baltimore","Using Git and Github in RStudio","2021-12-14","online",2021
"282445382","rladies-vienna","Intro to Bayesian Statistics with Alex Posekany","2021-12-14","online",2021
"281989529","rladies-gaborone","All you need is love...and R","2021-12-11","online",2021
"282469334","rladies-freiburg","Why-R Conference 2021: Women in Data Science Panel","2021-12-10","online",2021
"282159683","rladies-bergen","Git, GitHub, and RStudio","2021-12-09","inperson",2021
"282113486","rladies-seattle","R/Pharma Recap","2021-12-08","online",2021
"281883639","rladies-philly","Building Packages at Work","2021-12-08","online",2021
"280936530","rladies-freiburg","Level up your ggplot: How do I add labels, arrows and other annotations?","2021-12-08","online",2021
"282188572","rladies-zurich","Prechristmas Drinks","2021-12-07","inperson",2021
"282272114","rladies-barcelona","Model tasting with Tidymodels","2021-12-02","online",2021
"282337888","rladies-la-paz","Introducción a R Markdown ' Informes ' Reportes y Dashboards","2021-11-30","online",2021
"282041748","rladies-irvine","R-Ladies Irvine: Networking, Announcements, Q&A!","2021-11-30","online",2021
"281945467","rladies-bergen","Data visualization in R","2021-11-30","online",2021
"281837406","rladies-taipei","[2021 Nov] Azure Machine Learning的眉角","2021-11-29","online",2021
"282096398","rladies-baltimore","Panel Discussion on Careers in Data Science","2021-11-29","online",2021
"281627492","rladies-abuja","Geospatial Visualization in R","2021-11-27","inperson",2021
"282161983","rladies-nairobi","Introduction to creating maps with leaflet","2021-11-27","online",2021
"281757444","rladies-gaborone","Forecasting using R","2021-11-27","online",2021
"282303098","rladies-goiania","Análise de Dados com Redes em R","2021-11-27","online",2021
"282266583","rladies-kathmandu","Unsupervised learning with K-means clustering ","2021-11-27","online",2021
"282094953","rladies-chennai","""Unsupervised Learning with K-means Clustering""  with Praveena Mathews","2021-11-27","online",2021
"282073983","rladies-auckland","A jouRney: where R can take you","2021-11-25","online",2021
"282059917","rladies-johannesburg","Introduction to the {arrow} package","2021-11-25","online",2021
"282294983","rladies-talca"," Club de Lectura del libro ""Data Feminism""","2021-11-25","online",2021
"282294695","rladies-concepcion","Club de Lectura del libro ""Data Feminism"". ","2021-11-25","online",2021
"282290659","rladies-valparaiso","Club de lectura del libro ""Data Feminism""","2021-11-25","online",2021
"282290607","rladies-scl","Club de lectura del libro ""Data Feminism""","2021-11-25","online",2021
"281978399","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-11-25","online",2021
"281938190","rladies-brisbane","Writing your manuscript in R markdown","2021-11-25","online",2021
"282188749","rladies-urmia","Book Club session2: Data visualization and workflow basics","2021-11-25","online",2021
"250504015","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2021-11-24","inperson",2021
"282025174","rladies-medellin","Rompiendo paradigmas: R y Python en un mismo lugar","2021-11-24","online",2021
"280936345","rladies-freiburg","From messy data to beautiful plot: Guided TidyTuesday","2021-11-24","online",2021
"280985259","rladies-coventry","Introduction to data wrangling with the tidyverse","2021-11-24","online",2021
"281913999","rladies-thessaloniki","R Ladies Thessaloniki First Meetup [Introduction to R]","2021-11-20","online",2021
"281544007","rladies-newyork","R-Ladies Book Club","2021-11-20","online",2021
"282053632","rladies-montreal","R-Ladies Meeting: TBC","2021-11-18","inperson",2021
"282046472","rladies-montreal","R-Ladies Meeting: TBC","2021-11-18","inperson",2021
"282099126","rladies-east-lansing","Coffee and Co-work","2021-11-18","inperson",2021
"281971800","rladies-gainesville","Species distribution models in R","2021-11-16","online",2021
"281817565","rladies-vienna","Managing R projects with Maëlle Salmon","2021-11-16","online",2021
"281518883","rladies-zurich","R-Ladies Zürich: first meetup","2021-11-15","inperson",2021
"282039539","rladies-bangalore"," Lexical Scope and Evaluation","2021-11-14","online",2021
"281445553","rladies-nairobi","1st R-Ladies Nairobi Anniversary Celebration","2021-11-13","online",2021
"281688491","rladies-bari","Funnel analyses in R - in partnership con RLadies Coventry","2021-11-11","online",2021
"281658363","rladies-milan","Funnel analysis in R - in partnership con RLadies Coventry","2021-11-11","online",2021
"281977218","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-11-11","online",2021
"277326079","rladies-philly","Getting Started with Unit Testing in R","2021-11-11","online",2021
"281399088","rladies-coventry","How to run funnel analyses in R","2021-11-11","online",2021
"281780364","rladies-ribeirao-preto","Fundamentos básicos do R: aplicação na biologia","2021-11-11","online",2021
"281847904","rladies-newyork","R-Wars: Tidyverse vs. Base R and Writing Reports in R Markdown","2021-11-10","online",2021
"280936462","rladies-freiburg","Level up your ggplot: How do I use custom fonts?","2021-11-10","online",2021
"281879108","rladies-boulder","RLadies Boulder #20: Reproducible Code & Visualization Best Practices","2021-11-09","online",2021
"281360253","rladies-rtp","Filling in the Blanks: Multiply Imputing Missing Data in R","2021-11-09","online",2021
"281706567","rladies-riverside","How to Build Portfolio Website with GitHub Pages","2021-11-09","online",2021
"281860981","rladies-guayaquil","Taller de LatinR: Introducción al análisis de redes con R","2021-11-08","online",2021
"281861788","rladies-galapagos-islands","Taller de LatinR: Introducción al análisis de redes con R","2021-11-08","online",2021
"281888988","rladies-rio","Modelos de Equações Estruturais no R","2021-11-08","online",2021
"281417541","rladies-bergen","Git, GitHub, and RStudio","2021-11-08","inperson",2021
"281441619","rladies-gaborone","R-Ladies Gaborone First Meetup","2021-11-06","online",2021
"281835667","rladies-guadalajara","Programación en R aplicado al análisis de datos con perspectiva de género.","2021-11-05","online",2021
"281819899","rladies-resistencia-corrientes","gg+ : paquetes para extender las capacidades de ggplot2","2021-11-04","online",2021
"281818129","rladies-buenos-aires","gg+ : paquetes para extender las capacidades de ggplot2","2021-11-04","online",2021
"281697414","rladies-johannesburg","Spatial network analysis with the sfnetworks package","2021-11-02","online",2021
"281693924","rladies-reading","Launch Event!","2021-11-01","online",2021
"281667299","rladies-bogor","R Ladies Bogor 11th Meet Up: intro to RMarkdown!","2021-10-30","online",2021
"281461960","rladies-madrid","Introducción a R para principiantes","2021-10-28","online",2021
"281486003","rladies-dc","R for Data Science Book Club","2021-10-28","online",2021
"281678028","rladies-cdmx","¡Jueves de hoRRoR!","2021-10-28","online",2021
"281659922","rladies-barranquilla","Club de lectura R para Ciencia de Datos - Sesión 13 ","2021-10-28","online",2021
"281552253","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-10-28","online",2021
"281551094","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-10-28","online",2021
"281534050","rladies-guayaquil","Club de lectura: R para Ciencia de Datos - Sesión 13","2021-10-28","online",2021
"281479277","rladies-galapagos-islands","Club de lectura R para Ciencia de Datos - Sesión 13","2021-10-28","online",2021
"281540451","rladies-urmia","Book Club","2021-10-28","online",2021
"250504011","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2021-10-27","inperson",2021
"281522272","rladies-johannesburg","Around the world in a single table","2021-10-27","online",2021
"280936341","rladies-freiburg","From messy data to beautiful plot: Guided TidyTuesday","2021-10-27","online",2021
"281660592","rladies-talca","Club de lectura del libro ""Data Feminism""","2021-10-27","online",2021
"281659529","rladies-concepcion","Club de Lectura del libro ""Data Feminism""  ","2021-10-27","online",2021
"281649792","rladies-valparaiso","Club de lectura del libro ""Data Feminism""","2021-10-27","online",2021
"281649693","rladies-scl","Club de lectura del libro ""Data Feminism""","2021-10-27","online",2021
"281551079","rladies-bariloche","GRUPO 2. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-10-27","online",2021
"281232300","rladies-irvine","Teaching and Learning Bayesian Statistics with {bayesrules}","2021-10-26","online",2021
"281111749","rladies-melbourne","The Art of Design: Software & Experimental Design","2021-10-26","online",2021
"280365704","rladies-st-louis","Customizing R-Markdown","2021-10-26","online",2021
"280658109","rladies-darwin","The Art of Design: Software & Experimental Design","2021-10-26","online",2021
"281499841","rladies-natal","Visualizando redes de interações","2021-10-25","online",2021
"280446418","rladies-bariloche","GRUPO 1. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-10-25","online",2021
"281443799","rladies-bariloche","Introducción a Rmarkdown","2021-10-22","inperson",2021
"281501371","rladies-bari","Oliver Wyman Digital and Analytics for R-Ladies","2021-10-21","online",2021
"281485131","rladies-barcelona","Oliver Wyman Digital and Analytics for RLadies.","2021-10-21","online",2021
"281467149","rladies-milan","Oliver Wyman Digital and Analytics for RLadies","2021-10-21","online",2021
"281451007","rladies-madrid","Oliver Wyman Digital and Analytics for RLadies","2021-10-21","online",2021
"281454631","rladies-montreal","R-Ladies Meeting: TBC","2021-10-21","inperson",2021
"280824875","rladies-montreal","R-Ladies Meeting: TBC","2021-10-21","inperson",2021
"281243389","rladies-bergen","exploratory data analysis workflow","2021-10-21","online",2021
"280338696","rladies-newyork","R-Ladies NYC Lightning Talks","2021-10-19","online",2021
"281305294","rladies-boulder","RLadies Boulder Meetup #19: Happy Hour Round 2 at Sanitas Brewing!","2021-10-19","inperson",2021
"280365666","rladies-st-louis","Data Visualization: Exploratory Analysis with ggplot","2021-10-19","online",2021
"281247253","rladies-baltimore","Making web-ready maps","2021-10-19","online",2021
"279918769","rladies-philly","Bayes Rules! An Introduction to Bayesian Modeling with R","2021-10-18","online",2021
"281304639","rladies-east-lansing","Ice Cream Social outside of the MSU Dairy Store","2021-10-18","inperson",2021
"280446412","rladies-bariloche","GRUPO 1. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-10-18","online",2021
"279129732","rladies-dc","Books In Bars - The Code Breaker: Jennifer Doudna, gene editing, and the future ","2021-10-16","online",2021
"280505357","rladies-lima","Workshop: ¡Aprendiendo a crear una Shiny app!","2021-10-16","online",2021
"281456718","rladies-banda-aceh","Third Meetup - Mengenal R dan RStudio Part I and II","2021-10-16","online",2021
"280306000","rladies-dc","R for Data Science Book Club","2021-10-14","online",2021
"281382131","rladies-guayaquil","Club de lectura: R para Ciencia de Datos - Sesión 12","2021-10-14","online",2021
"281306132","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-10-14","online",2021
"281237052","rladies-barranquilla","Club de lectura: R para Ciencia de Datos - Sesión 12","2021-10-14","online",2021
"281169419","rladies-milagro","Club de lectura: R para Ciencia de Datos","2021-10-14","online",2021
"281174834","rladies-galapagos-islands","Club de lectura R para Ciencia de Datos - Sesión 12","2021-10-14","online",2021
"281060639","rladies-rtp","[ONLINE] #tidytuesday Work Group","2021-10-13","online",2021
"280936416","rladies-freiburg","Level up your ggplot: What is the deal with theme()?","2021-10-13","online",2021
"281277623","rladies-bariloche","GRUPO 2. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-10-13","online",2021
"280365611","rladies-st-louis","Intro to Tidyverse","2021-10-12","online",2021
"281094539","rladies-goiania","Introdução a Análise de Paisagens","2021-10-09","online",2021
"281060440","rladies-brisbane","Cluster analysis, interpolation techniques and more using R","2021-10-07","online",2021
"280919907","rladies-gainesville","Introduction to R Markdown","2021-10-07","online",2021
"280789276","rladies-bergen","FAIR research data & citable code","2021-10-07","inperson",2021
"281099075","rladies-urmia","Cluster Analysis, Interpolation Techniques and More Using R","2021-10-07","online",2021
"280927919","rladies-seattle","Developing R Packages for Yourself and Others","2021-10-05","online",2021
"280365524","rladies-st-louis","Getting Started with R","2021-10-05","online",2021
"281092447","rladies-newyork","Panel Discussion: Working with & learning from COVID-19 data","2021-10-04","online",2021
"280610890","rladies-abuja","Machine Learning with tidymodels","2021-10-02","online",2021
"280943789","rladies-barranquilla","Club de lectura R para Ciencia de Datos - Sesión 11","2021-09-30","online",2021
"280922178","rladies-milagro","Club de lectura: R para Ciencia de Datos","2021-09-30","online",2021
"280898927","rladies-guayaquil","Club de lectura: R para Ciencia de Datos - Sesión 11","2021-09-30","online",2021
"280823011","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-09-30","online",2021
"280798211","rladies-east-lansing","Intro to Shiny Apps ","2021-09-30","online",2021
"280495151","rladies-miami","Tune xgboost with {tidymodels} 👩🏽‍💻","2021-09-30","online",2021
"281104722","rladies-concepcion","Club de lectura del libro ""Data Feminism""","2021-09-30","online",2021
"281049563","rladies-talca","Club de lectura del libro ""Data Feminism""","2021-09-30","online",2021
"280995105","rladies-scl","Club de lectura del libro ""Data Feminism""","2021-09-30","online",2021
"280994797","rladies-valparaiso","Club de lectura del libro ""Data Feminism""","2021-09-30","online",2021
"280853079","rladies-galapagos-islands","Club de lectura R para Ciencia de Datos - Sesión 11","2021-09-30","online",2021
"250504008","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2021-09-29","inperson",2021
"280779422","rladies-medellin","Análisis y procesamiento de texto en R","2021-09-29","inperson",2021
"280030764","rladies-freiburg","From messy data to beautiful plot: Guided TidyTuesday","2021-09-29","online",2021
"280823003","rladies-bariloche","GRUPO 2. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-09-29","online",2021
"280751349","rladies-amsterdam","[ONLINE]- Intro to Bayesian Statistics in R","2021-09-28","online",2021
"280695445","rladies-seattle","Intermediate git & GitHub lightning talks","2021-09-28","online",2021
"280630512","rladies-rtp","[ONLINE] #tidytuesday Work Group","2021-09-27","online",2021
"280917722","rladies-montevideo","¡Por favor... Dibújame un proyecto!","2021-09-27","online",2021
"280446388","rladies-bariloche","GRUPO 1. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-09-27","online",2021
"279331639","rladies-puebla","Análisis de Redes con Dra. María Ramos","2021-09-25","online",2021
"280947021","rladies-guadalajara","Programadoras Mexicanas: Segundo Encuentro Anual R-Ladies México","2021-09-24","online",2021
"280931313","rladies-queretaro","Programadoras Mexicanas: Segundo Encuentro Anual R-Ladies México","2021-09-24","online",2021
"280929384","rladies-cdmx","Programadoras Mexicanas: Segundo Encuentro Anual R-Ladies México","2021-09-24","online",2021
"280907861","rladies-comitan","Programadoras mexicanas","2021-09-24","online",2021
"280699085","rladies-puebla","Programadoras Mexicanas: Segundo Encuentro Anual R-Ladies México","2021-09-24","online",2021
"280652989","rladies-newyork","R-Ladies NYC Lightning Talks","2021-09-23","online",2021
"280305939","rladies-dc","R for Data Science Book Club","2021-09-23","online",2021
"280747902","rladies-riverside","Intro to Github and R","2021-09-23","online",2021
"280772180","rladies-buenos-aires","Cómo empezaR: desde las Ciencias Sociales hacia las Ciencias de Datos","2021-09-22","online",2021
"279494546","rladies-philly","Causal Inference with R","2021-09-22","online",2021
"279518518","rladies-irvine","R Tutorial: Easy Exploratory Data Analysis in R","2021-09-21","online",2021
"279162922","rladies-vancouver","Vancouver DataJam 2021 ","2021-09-18","online",2021
"280757087","rladies-goiania","Introdução a GitHub Actions","2021-09-18","online",2021
"280751511","rladies-barranquilla","Club de lectura R para Ciencia de Datos - Sesión 10","2021-09-16","online",2021
"280699408","rladies-montreal","R-Ladies Meeting: TBC","2021-09-16","inperson",2021
"280699407","rladies-montreal","R-Ladies Meeting: TBC","2021-09-16","inperson",2021
"280586959","rladies-guayaquil","Club de lectura: R para Ciencia de Datos - Sesión 10","2021-09-16","online",2021
"280534423","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-09-16","online",2021
"280500747","rladies-melbourne","Anomalies! You can’t escape them","2021-09-16","online",2021
"280567530","rladies-galapagos-islands","Club de lectura R para Ciencia de Datos - Sesión 10","2021-09-16","online",2021
"279038266","rladies-utrecht","Growing into the R community","2021-09-15","online",2021
"280030819","rladies-freiburg","Create colourful, publication-ready tables with {gt} & {gtsummary}","2021-09-15","online",2021
"279909412","rladies-chicago","R Ladies BBQ Social Gathering","2021-09-15","inperson",2021
"278971715","rladies-coventry","Growing into the R community","2021-09-15","online",2021
"280550892","rladies-bariloche","GRUPO 2. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-09-15","online",2021
"280728937","rladies-miami","MACHINE LEARNING & AI MEETUP WEEK","2021-09-14","inperson",2021
"280619032","rladies-boulder","RLadies #18: Frequentist & Bayesian random effects models in R: RStan tutorial","2021-09-14","online",2021
"280553588","rladies-johannesburg","treeheatr and pmlbr: visualizing decision trees on benchmark datasets","2021-09-14","online",2021
"280747243","rladies-miami","[Webinar] AI Inference Workloads: Solving Challenges Beyond Training Models","2021-09-14","inperson",2021
"280385222","rladies-newyork","Publishing your R or Data Science book with Chapman & Hall/CRC","2021-09-14","online",2021
"280336041","rladies-dc","Publishing your R or Data Science book with Chapman & Hall/CRC","2021-09-14","online",2021
"280468580","rladies-chicago","Publishing your R or Data Science book with Chapman & Hall/CRC","2021-09-14","online",2021
