opportunity_id,funding_opportunity_number,funding_opportunity_title,opportunity_category,opportunity_category_explanation,expected_number_of_awards,cost_sharing_or_matching_requirement,version,posted_date,last_updated_date,original_closing_date_for_applications,current_closing_date_for_applications,archive_date,estimated_total_program_funding,award_ceiling,award_floor,agency_name,description,link_to_additional_information,grantor_contact_information,eligibility_individuals,eligibility_state_governments,eligibility_county_governments,eligibility_independent_school_districts,eligibility_city_or_township_governments,eligibility_special_district_governments,eligibility_native_american_tribal_governments_federally_recognized,eligibility_native_american_tribal_organizations_other,eligibility_nonprofits_501c3,eligibility_nonprofits_non_501c3,eligibility_for_profit,eligibility_small_businesses,eligibility_private_institutions_of_higher_education,eligibility_public_institutions_of_higher_education,eligibility_public_indian_housing_authorities,eligibility_others,eligibility_unrestricted,additional_information_on_eligibility,funding_cooperative_agreement,funding_grant,funding_procurement_contract,funding_other,cfda_numbers,category_agriculture,category_arts,category_business,category_community_development,category_consumer_protection,category_disaster,category_education,category_employment,category_energy,category_environment,category_food,category_health,category_housing,category_humanities,category_iija,category_income_security,category_info,category_law,category_natural_resources,category_opportunity_zone,category_regional_development,category_science,category_transportation,category_other,category_explanation
349826,RFA-AG-24-029,"Behavioral and Social Research on the Role of Immigration on Life Course Health and Aging, including AD/ADRD?(R21 Clinical Trial Not Allowed)",Discretionary,NA,NA,FALSE,1,2023-08-09,2023-08-10,2023-11-03,2023-11-03,2023-12-09,NA,275000,NA,National Institutes of Health,"This Notice of Funding Opportunity (NOFO) invites innovative studies that will explore how structural, community, and interpersonal mechanisms operate over the life course among middle aged and older adults to shape health outcomes of Latino/a, Black, Asian, and other first generation immigrant groups in the United States (US) and result in health disparities among these populations. This NOFO also invites innovative studies that will explore data needs and methods when studying the effect of immigration on life course health and Alzheimers disease (AD) and AD-related dementias (ADRD). This NOFO and RFA-AG-24-028 are companion announcements. RFA-AG-24-028 invites Research Project Grant (R01) applications. Applications with preliminary data are encouraged to apply to RFA-AG-24-028, while high-risk/high-payoff projects that lack preliminary data may be more appropriate for this NOFO.",https://grants.nih.gov/grants/guide/rfa-files/RFA-AG-24-029.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH Grants Information grantsinfo@nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession.,FALSE,TRUE,FALSE,FALSE,93.866 -- Aging Research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
349827,PAR-23-264,"Assay development and screening for discovery of chemical probes, drugs or immunomodulators (R01 Clinical Trial Not Allowed)",Discretionary,NA,NA,FALSE,1,2023-08-10,2023-08-10,2026-09-07,2026-09-07,2026-10-13,NA,NA,NA,National Institutes of Health,"Through this Notice of Funding Opportunity (NOFO), the National Cancer Institute (NCI) solicits applications for identification of small molecules that function to elucidate the biology of disease as chemical probes or function as agonists or antagonists of disease target(s) for therapy or immunotherapy. The NOFO is intended to support discovery research for the identification of validated hits relevant to health-related outcomes of participating NIH Institutes. Stages of discovery research covered by this NOFO include: 1) assay development for specific biological targets and disease mechanisms relevant to the mission of participating NIH Institutes with the intent to screen for small molecule compounds that show potential as probes for use in advancing knowledge about the known targets, identifying new targets, or as pre-therapeutic leads; 2) screen implementation high throughput target-focused approaches or moderate throughput phenotypic- and fragment-based approaches to identify initial screening hits; 3) hit validation, including implementation of secondary assays that are orthogonal to the primary assay, advanced cheminformatics analysis and initial medicinal chemistry inspection to prioritize the hit set, and follow-up assays to characterize mode and mechanism of action of the validated hits; 4) hit-to-lead optimization, including SAR to optimize target engagement, selectivity and to minimize chemical liabilities, ADME, PK and PD studies, and, if appropriate, in vivo modeling to test efficacy or biological effects.",https://grants.nih.gov/grants/guide/pa-files/PAR-23-264.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH Grants Information grantsinfo@nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession.,FALSE,TRUE,FALSE,FALSE,93.395 -- Cancer Treatment Research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
349828,PAR-23-242,NCI Research Specialist (Laboratory-based Scientist) Award (R50 Clinical Trial Not Allowed),Discretionary,NA,NA,FALSE,1,2023-08-09,2023-08-10,2025-11-03,2025-11-03,2025-12-09,NA,NA,NA,National Institutes of Health,"This Funding Opportunity Announcement (FOA) invites grant applications for the Research Specialist Award (R50) in any area of NCI-funded cancer research. This FOA is specifically for laboratory-based scientists.The Research Specialist Award is designed to encourage the development of stable research career opportunities for exceptional scientists who want to continue to pursue research within the context of an existing NCI-funded basic, translational, clinical, or population science cancer research program, but not serve as independent investigators. These non-tenure track scientists, such as researchers within a research program, are vital to sustaining the biomedical research enterprise. It is anticipated that only exceptional scientists who want to pursue research within the context of an existing NCI-funded cancer research program, but not serve as independent investigators, will be competitive for this award.",https://grants.nih.gov/grants/guide/pa-files/PAR-23-242.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH Grants Information grantsinfo@nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Institutions) are not eligible to apply. Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply. Foreign components, as defined in the NIH Grants Policy Statement, are not allowed.",FALSE,TRUE,FALSE,FALSE,93.393 -- Cancer Cause and Prevention Research | 93.394 -- Cancer Detection and Diagnosis Research | 93.395 -- Cancer Treatment Research | 93.396 -- Cancer Biology Research | 93.397 -- Cancer Centers Support Grants | 93.398 -- Cancer Research Manpower | 93.399 -- Cancer Control,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
349829,PAR-23-243,NCI Research Specialist (Core-based Scientist) Award (R50 Clinical Trial Not Allowed),Discretionary,NA,NA,FALSE,1,2023-08-09,2023-08-10,2025-11-03,2025-11-03,2025-12-09,NA,NA,NA,National Institutes of Health,"This Funding Opportunity Announcement (FOA) invites grant applications for the Research Specialist Award (R50) in any area of NCI-funded cancer research. This FOA is specifically for laboratory-based scientists.The Research Specialist Award is designed to encourage the development of stable research career opportunities for exceptional scientists who want to continue to pursue research within the context of an existing NCI-funded basic, translational, clinical, or population science cancer research program, but not serve as independent investigators. These non-tenure track scientists, such as researchers within a research program, are vital to sustaining the biomedical research enterprise. It is anticipated that only exceptional scientists who want to pursue research within the context of an existing NCI-funded cancer research program, but not serve as independent investigators, will be competitive for this award.",https://grants.nih.gov/grants/guide/pa-files/PAR-23-243.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH Grants Information grantsinfo@nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Institutions) are not eligible to apply. Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply. Foreign components, as defined in the NIH Grants Policy Statement, are not allowed.",FALSE,TRUE,FALSE,FALSE,93.393 -- Cancer Cause and Prevention Research | 93.394 -- Cancer Detection and Diagnosis Research | 93.395 -- Cancer Treatment Research | 93.396 -- Cancer Biology Research | 93.397 -- Cancer Centers Support Grants | 93.398 -- Cancer Research Manpower | 93.399 -- Cancer Control,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
349830,RFA-NS-24-006,Community-Engaged Health Equity Research in Neuroscience Initiative (R01 CT Not Allowed),Discretionary,NA,NA,FALSE,1,2023-08-10,2023-08-10,2024-02-02,2024-02-02,2024-03-09,NA,500000,NA,National Institutes of Health,TBD,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-24-006.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH Grants Information grantsinfo@nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession; Non-domestic (non-U.S.) Entities (Foreign Institutions) are not eligible to apply. Non-domestic (non-U.S.) components of U.S. Organizations are not eligible to apply. Foreign components, as defined in the NIH Grants Policy Statement, are not allowed.",FALSE,TRUE,FALSE,FALSE,93.853 -- Extramural Research Programs in the Neurosciences and Neurological Disorders,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
349832,PAR-23-273,Understanding Expectancies in Cancer Symptom Management (R01 Clinical Trial Required),Discretionary,NA,NA,FALSE,1,2023-08-10,2023-08-10,2026-05-07,2026-05-07,2026-06-12,NA,NA,NA,National Institutes of Health,"This Notice of Funding Opportunity (NOFO) is intended to support mechanistic research that aims to understand how and why expectancy effects occur in a cancer context, elucidate their role in cancer symptom management, and identify patients, symptoms, cancer sites, and contexts in which expectancy effects can be leveraged to improve cancer outcomes. Expectancies are defined in this context as beliefs about future outcomes, including ones response to cancer or cancer treatment. Expectancies can be evoked by social, psychological, environmental, and systemic factors. Expectancy effects are the cognitive, behavioral, and biological outcomes caused by expectancies. Expectancy effects can be generated by expectancies held by patients, clinicians, family members, caregivers, and/or dyadic/social networks. NCI is particularly interested in applications that enroll individuals and groups from populations historically underrepresented or excluded from biomedical and behavioral research.",https://grants.nih.gov/grants/guide/pa-files/PAR-23-273.html,"If you have difficulty accessing the full announcement electronically, please contact:NIH Grants Information grantsinfo@nih.govSee Section VII. Agency Contacts within the full opportunity announcement for all other inquires.",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Other Eligible Applicants include the following: Alaska Native and Native Hawaiian Serving Institutions; Asian American Native American Pacific Islander Serving Institutions (AANAPISISs); Eligible Agencies of the Federal Government; Faith-based or Community-based Organizations; Hispanic-serving Institutions; Historically Black Colleges and Universities (HBCUs); Indian/Native American Tribal Governments (Other than Federally Recognized); Non-domestic (non-U.S.) Entities (Foreign Organizations); Regional Organizations; Tribally Controlled Colleges and Universities (TCCUs) ; U.S. Territory or Possession.,FALSE,TRUE,FALSE,FALSE,93.393 -- Cancer Cause and Prevention Research,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
349833,FOA-ODEP-23-12,Equitable Transition Models Demonstration Grants (ETM) project,Discretionary,NA,4,FALSE,2,2023-08-10,2023-09-20,2023-10-31,2023-10-31,NA,12985000,3246250,0,Office of Disability Employment Policy,"The primary goals of the ETM Demonstration Grants are to improve the employment outcomes of multiply marginalized people with disabilities, specifically youth and young adults with disabilities (Y&YAD), as well as to increase states’ capacity to develop innovative employment strategies for underserved Y&YAD and their families. The ETM grants will support up to four grantees in developing scalable strategies to enable multiply marginalized Y&YAD ages 14 to 24 to successfully transition into the workforce. ETM Demonstration Grant applicants will identify specific target population(s) based on data analysis and needs assessments. For example, applicants may focus on low-income Y&YAD as well as those experiencing homelessness, leaving foster care, or involved in the justice system. Applicants may also focus on underserved Y&YAD populations identified in the Workforce Innovation and Opportunity Act (WIOA), such as youth receiving Supplemental Security Insurance (SSI) benefits, youth potentially eligible for SSI, or youth whose low earnings may lead them to apply for SSI benefits as adults.",See Related Documents,"If you have difficulty accessing the full announcement electronically, please contact:Andrea Hill Hill.Andrea@dol.govHill.Andrea@dol.gov",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Additional detail regarding the eligible Lead Applicant categories identified above are as follows:State governments include state departments of labor, state workforce development agencies, or an equivalent state agency with responsibility for labor, employment, education, health and human services, vocational rehabilitation services, and/or workforce development; andFederally recognized Native American Tribal governments include entities described in section 166(c) of WIOA relating to Indian and Native American programs. These entities include Indian Tribes, Tribal organizations, Alaska Native entities, Indian-controlled organizations serving Indians, or Native Hawaiian organizations.",TRUE,FALSE,FALSE,FALSE,17.720 -- Disability Employment Policy Development,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
349834,NEAAC23MERC1001,Middle East Regional Cooperation (MERC),Discretionary,NA,NA,FALSE,3,2023-08-10,2023-08-10,2024-01-15,2024-01-15,2024-02-14,NA,1000000,0,Assistance Coordination,"The MERC Program is funded as assistance to promote scientific cooperation, technology-led development, and capacity building between partners in Israel and eligible countries/territories in the Middle East and North Africa (MENA) region. Subject to change based on U.S. federal law and country-specific restrictions on funding, those countries include: Algeria, Bahrain, Kuwait, Egypt, Iraq, Jordan, Lebanon, Libya, Morocco, Oman, Qatar, Saudi Arabia, Sudan, Tunisia, United Arab Emirates, and the West Bank and Gaza (hereinafter “eligible MENA partners”). Emphasis is given to research and technology subjects of regional importance and relevance to the development in the MENA. Moreover, benefits should target developing, USAID-presence countries in the MENA and resource-limited populations.Strong, direct cooperation between Israel and the eligible MENA partners is required for proposals receiving funding under the MERC Program. Participation of partners from outside the MENA, including the United States, is not a key feature of the MERC Program, but they may be considered for modest roles in exceptional cases to meet an essential technical need that is not otherwise available among the partners. Applicants must be prepared to provide a well justified case for the involvement of partners from outside the MENA and accept that MERC may not support their participation.The overall goal of the MERC Program is to enhance research and development cooperation between Israel and its regional neighbors in support of achieving a comprehensive and lasting Middle East peace. The MERC Program funds peer-reviewed, collaborative, scientific research projects on development topics between Israeli partners and the eligible MENA partners. As part of this Notice of Funding Opportunity (NOFO), MERC is seeking to fund proposals in the following categories:Applied research grants: Multi-year, cooperative research projects.Continuation grants: Funding to extend existing or recently ended MERC awards.Travel and workshop grants: Support for workshops, meetings, and researcher exchange.",See Related Documents,"If you have difficulty accessing the full announcement electronically, please contact:If you have difficulty accessing the full announcement electronically, please contact: merc@usaid.gov.MERC Committee",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"All proposals must include at least one Israeli partner and one eligible MENA partner. Only proposals developed jointly by investigators from the partner institutions are accepted. Proposals involving three or more partners are also allowed and encouraged. The proposal may be submitted by any party in the collaboration. MERC projects involving Israel and another relatively affluent MENA country (i.e., Bahrain, Kuwait, Oman, Qatar, Saudi Arabia, or the United Arab Emirates) must include a developing country from the eligible MENA countries/territories (i.e., Algeria, Egypt, Iraq, Jordan, Lebanon, Libya, Morocco, Sudan, Tunisia, and the West Bank and Gaza) in the region as a partner and/or a beneficiary of the research outcomes. Affluent countries must adhere to budgetary restrictions, such as cost-sharing salaries, maintain the spirit of regional cooperation opposed to primarily engaging foreign expatriates, and target benefits and outcomes of the project to developing, USAID-presence countries in the MENA region and resource-limited populations. Satellite or portal campuses of foreign (e.g., U.S., Indian) institutions are not considered eligible MENA partners. Participation of partners from outside the MENA, including the United States, is not a key feature of the MERC Program, but they may be considered for modest roles in exceptional cases to meet an essential technical need that is not otherwise available among the partners. Applicants must be prepared to provide a well justified case for participation of partners from outside the MENA and accept that MERC may not support their participation. The use of non-regional partners to lead or administer the overall project is discouraged.",FALSE,TRUE,FALSE,FALSE,19.600 -- Bureau of Near Eastern Affairs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Following the Camp David accords, a Congressional initiative brought about the Middle East Regional Cooperation (MERC) Program to be implemented by the U.S. Agency for International Development (USAID). The program began in FY 1979, was included in the Foreign Aid Bill for FY 1981 and continues to be the subject of a Congressional directive in the Department of State, Foreign Operations, and Related Program Appropriations Act (SFOAA) to support cooperative projects of a scientific and technological nature between the United States, Israel, and Middle East countries. Since 1999, MERC has been managed and implemented through an Inter-Agency Agreement between USAID and the U.S. Department of State (DOS)."
349836,DE-FOA-0003081,Notice of Intent to Issue Carbon Negative Shot Pilots,Discretionary,NA,0,TRUE,1,2023-08-10,2023-08-10,2023-10-12,2023-10-12,2023-11-11,0,2,1,National Energy Technology Laboratory,"This is a Notice of Intent to issue Funding Opportunity Announcement DE-FOA-0003082 titled Carbon Negative Shot Pilots. This Notice of Intent is intended to provide information related to the potential issuance of multiple funding opportunities and prizes associated with Department of Energy Earthshot Initiative, known as Carbon Negative Shot, over the next several years, focused on supporting the advancement and maturation of a suite of carbon dioxide removal technologies. This Notice of Intent is for informational purposes only and the Department of Energy is not seeking comments on the information contained in the notice.",FedConnect,"If you have difficulty accessing the full announcement electronically, please contact:John R. Hatfield 304-285-5235 John.Hatfield@netl.doe.govClick to email contact",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,81.089 -- Fossil Energy Research and Development,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
349837,23-615,Division of Physics: Investigator-Initiated Research Projects,Discretionary,NA,NA,FALSE,1,2023-08-11,2023-08-11,2023-12-12,2023-12-12,2025-01-09,120000000,NA,NA,National Science Foundation,"The Division of Physics (PHY)supports physics research and the preparation of future scientists in the nation’s colleges and universities across a broad range of physics disciplines that span scales of space and time from the largest to the smallest and the oldest to the youngest. The Division is comprised of disciplinary programs covering experimental and theoretical research in the following major subfields of physics:Atomic, Molecular and Optical Physics; Elementary Particle Physics; Gravitational Physics; Integrative Activities in Physics; Nuclear Physics; Particle Astrophysics; Physics at the Information Frontier; Physics of Living Systems; Plasma Physics; and Quantum Information Science.Principal Investigators (PIs) are encouraged to consider including specific efforts to increase diversity of the physics community and broaden participation of under-represented groups in Science, Technology, Engineering, and Mathematics (STEM). Additional Information The Division of Physics strongly encourages single proposal submission for possible co-review rather than submission of multiple related proposals to several programs. PIs considering submitting more than one proposal to this solicitation, or who already have an active PHY award, are encouraged to first consult with the relevant program officer(s) before preparing a new proposal. This does not apply to awards from or submissions to the MRI, REU, and/or center programs, or in cases of renewal proposals. Due Dates Full Proposal Deadline(s) (due by 5 p.m. submitter’s local time): Program(s) Deadline Plasma Physics Third Monday in November, e.g. November 20, 2023 AMO – Theory and Experiment Gravitational Physics – Theory and Experiment LIGO Research Support Integrative Activities in Physics Fourth Wednesday in November, e.g. November 22, 2023 Elementary Particle Physics – Experiment Particle Astrophysics – Experiment First Tuesday in December, e.g. December 05, 2023 Nuclear Physics – Theory and Experiment Elementary Particle Physics – Theory Particle Astrophysics and Cosmology – Theory Physics of Living Systems Quantum Information Science Second Tuesday in December, e.g. December 12, 2023",NSF Publication 23-615,"If you have difficulty accessing the full announcement electronically, please contact:NSF grants.gov support grantsgovsupport@nsf.govIf you have any problems linking to this funding announcement, please contact the email address above.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"*Who May Submit Proposals: Proposals may only be submitted by the following: -Foreign organizations: For cooperative projects involving U.S. and foreign organizations, support will only be provided for the U.S. portion. -For-profit organizations: U.S.-based commercial organizations, including small businesses, with strong capabilities in scientific or engineering research or education and a passion for innovation. -Non-profit, non-academic organizations: Independent museums, observatories, research laboratories, professional societies and similar organizations located in the U.S. that are directly associated with educational or research activities. -Other Federal Agencies and Federally Funded Research and Development Centers (FFRDCs): Contact the appropriate program before preparing a proposal for submission. -State and Local Governments: State educational offices or organizations and local school districts. -Institutions of Higher Education (IHEs) - Two- and four-year IHEs (including community colleges) accredited in, and having a campus located in the US, acting on behalf of their faculty members.Special Instructions for International Branch Campuses of US IHEs: If the proposal includes funding to be provided to an international branch campus of a US institution of higher education (including through use of subawards and consultant arrangements), the proposer must explain the benefit(s) to the project of performance at the international branch campus, and justify why the project activities cannot be performed at the US campus. -Tribal Governments: The governing body of any Indian or Alaska Native tribe, band, nation, pueblo, village, or community that the Secretary of the Interior acknowledges to exist as an Indian tribe under the Federally Recognized Indian Tribe List Act of 1994 (25 U.S.C. 479a, et seq.)",FALSE,TRUE,FALSE,FALSE,47.049 -- Mathematical and Physical Sciences,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA
349838,23-614,Smart Health and Biomedical Research in the Era of Artificial Intelligence and Advanced Data Science,Discretionary,NA,16,FALSE,2,2023-08-11,2023-08-12,2023-11-09,2023-11-09,2025-11-02,20000000,1200000,NA,National Science Foundation,"The purpose of this interagency program solicitation is to support the development of transformative high-risk, high-reward advances in computer and information science, engineering, mathematics, statistics, behavioral and/or cognitive research to address pressing questions in the biomedical and public health communities. Transformations hinge on scientific and engineering innovations by interdisciplinary teams that develop novel methods to intuitively and intelligently collect, sense, connect, analyze and interpret data from individuals, devices and systems to enable discovery and optimize health. Solutions to these complex biomedical or public health problems demand the formation of interdisciplinary teams that are ready to address these issues, while advancing fundamental science and engineering.",NSF Publication 23-614,"If you have difficulty accessing the full announcement electronically, please contact:NSF grants.gov support grantsgovsupport@nsf.govIf you have any problems linking to this funding announcement, please contact the email address above.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"*Who May Submit Proposals: Proposals may only be submitted by the following: -Non-profit, non-academic organizations: Independent museums, observatories, research laboratories, professional societies and similar organizations located in the U.S. that are directly associated with educational or research activities. -Institutions of Higher Education (IHEs) - Two- and four-year IHEs (including community colleges) accredited in, and having a campus located in the US, acting on behalf of their faculty members.Special Instructions for International Branch Campuses of US IHEs: If the proposal includes funding to be provided to an international branch campus of a US institution of higher education (including through use of subawards and consultant arrangements), the proposer must explain the benefit(s) to the project of performance at the international branch campus, and justify why the project activities cannot be performed at the US campus.",FALSE,TRUE,FALSE,FALSE,"47.041 -- Engineering | 47.049 -- Mathematical and Physical Sciences | 47.070 -- Computer and Information Science and Engineering | 47.075 -- Social, Behavioral, and Economic Sciences | 93.172 -- Human Genome Research | 93.173 -- Research Related to Deafness and Communication Disorders | 93.213 -- Research and Training in Complementary and Integrative Health | 93.242 -- Mental Health Research Grants | 93.279 -- Drug Abuse and Addiction Research Programs | 93.286 -- Discovery and Applied Research for Technological Innovations to Improve Human Health | 93.361 -- Nursing Research | 93.396 -- Cancer Biology Research | 93.846 -- Arthritis, Musculoskeletal and Skin Diseases Research | 93.847 -- Diabetes, Digestive, and Kidney Diseases Extramural Research | 93.853 -- Extramural Research Programs in the Neurosciences and Neurological Disorders | 93.859 -- Biomedical Research and Research Training | 93.865 -- Child Health and Human Development Extramural Research | 93.866 -- Aging Research | 93.867 -- Vision Research | 93.879 -- Medical Library Assistance",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA
