year,id,imdb_id,title,rating
1984,376,0087332,Ghostbusters,2
1984,5040,0086984,Body Double,2
1984,406,0087363,Gremlins,1
1984,4193,0087957,Purple Rain,3
1984,5731,0086979,Blood Simple.,1
1984,613,0086879,Amadeus,3
1984,1848,0086960,Beverly Hills Cop,0
1984,1582,0088461,What Have I Done to Deserve This?,3
1984,2742,0088146,A Soldier’s Story,0
1984,4182,0087800,A nightmare on Elm Street,3
1984,570,0087544,Kaze no tani no Naushika,3
1984,4355,0087995,Repo Man,2
1984,5154,0087298,Friday the 13th Part IV: The Final Chapter,3
1984,743,0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,3
1984,1536,0088258,This Is Spinal Tap,1
1984,4634,0087755,The Muppets Take Manhattan,3
1984,1304,0088170,Star Trek III: The Search for Spock,1
1984,7403,0087451,The Ice Pirates,2
1984,4623,0086837,2010,1
1984,3489,0087799,Night of the Comet,3
1984,1430,0087538,The Karate Kid,3
1984,5255,0088075,Secret Places,3
1984,7530,0087913,El pico 2,1
1984,9241,0086873,All of Me,2
1984,413,0087078,Conan the Destroyer,3
1984,5796,0088172,Starman,0
1984,6523,0087507,Johnny Dangerously,3
1984,6293,0087843,Once Upon A Time In America,1
1984,5751,0088000,Revenge of the Nerds,1
1984,1296,0088128,Sixteen Candles,3
1984,4087,0135033,Poison for the Fairies,3
1984,4633,0087597,The Last Starfighter,3
1984,7402,0087910,The Philadelphia Experiment,1
1984,4590,0087951,Protocol,3
1984,9311,0088001,Rhinestone,3
1984,7391,0088040,Los santos inocentes,3
1984,813,0087884,"Paris, Texas",1
1984,5761,0086904,Another Country,0
1984,8875,0087472,The Initiation,3
1984,2000,0088206,Supergirl,3
1984,8748,0088011,Romancing the Stone,3
1985,1789,0090203,The Trip To Bountiful,3
1985,2576,0088944,Commando,1
1985,8419,0089308,Howling II: ... Your Sister Is a Werewolf,2
1985,1949,0088814,The Black Cauldron,3
1985,1561,0091867,A Room with a View,3
1985,149,0088763,Back to the Future,2
1985,5297,0089853,Purple Rose of Cairo,3
1985,7576,0089206,Night on the Galactic Railroad,0
1985,486,0089748,Otac na sluzbenom putu,3
1985,4550,0088771,Barbarian Queen,3
1985,3416,0090065,Starchaser: The Legend of Orin,1
1985,1187,0090319,White Nights,1
1985,6792,0089424,Kiss of the Spider Woman,2
1985,963,0089960,Sans toi ni loi (Vagabond),3
1985,2894,0089908,Return to Oz,3
1985,5627,0090056,Spies Like Us,1
1985,5660,0089470,The Legend of Billie Jean,3
1985,5563,0089173,Friday the 13th: A New Beginning,3
1985,4893,0087909,Phenomena,3
1985,752,0089208,Girls Just Want to Have Fun,3
1985,418,0089893,Red Sonja,3
1985,6155,0089755,Out of Africa,3
1985,991,0088939,The Color Purple,3
1985,3802,0088993,Day of the Dead,0
1985,4949,0091578,My Beautiful Laundrette,2
1985,1269,0089457,Ladyhawke,0
1985,3001,0089218,The Goonies,3
1985,9052,0088167,Les specialistes,0
1985,3719,0088915,A Chorus Line,3
1985,2343,0089371,Mr Vampire (Geung si sin sang),1
1985,8007,5739786,La Negrita: the Miracle of Our Lady of Los Angeles,1
1985,402,0089393,Just One of the Guys,3
1985,4945,0089276,The Official Story,3
1985,602,0088683,Agnes of God,3
1985,676,0380761,Tomo yo shizukani nemure,2
1985,3741,0090110,Sweet Dreams,3
1985,520,0090305,Weird Science,3
1985,4480,0089066,Detective,1
1985,6730,0089869,The Quiet Earth,0
1985,8554,0137226,The Treasure of Swamp Castle,2
1985,2613,0090310,Wetherby,3
1985,7173,0089153,Flesh+Blood,3
1985,6873,0089927,Rocky IV,2
1985,1046,0089886,Real Genius,1
1985,2531,0088748,Ast&eacute;rix et la Surprise de C&eacute;asar (Asterix vs. Caesar),0
1985,9148,0089461,The Last Dragon,3
1985,880,0088846,Brazil,3
1985,1708,0087433,Huang tudi (Yellow Earth),0
1985,5943,0089175,Fright Night,2
1985,8924,0089791,Pee-wee’s Big Adventure,1
1985,3666,0089015,Desert Hearts,3
1985,2152,0089092,Enemy Mine,0
1985,6840,0089880,Rambo: First Blood Part II,0
1985,935,0088727,Anne of Green Gables,3
1985,6165,0091251,Come and See,0
1985,1500,0087150,Dim Sum: A Little Bit of Heart,3
1985,576,0089822,Police Academy 2: Their First Assignment,1
1985,3986,0089469,Legend,3
1985,1408,0088930,Clue,3
1985,6314,0090264,A View to a Kill,1
1985,5632,0090329,Witness,3
1985,6018,0089686,A Nightmare on Elm Street 2: Freddy’s Revenge,3
1985,1654,0089017,Desperately Seeking Susan,3
1985,6902,0208502,Angel’s Egg,0
1985,8553,2292794,Bebukottak,0
1985,5467,0090103,The Sure Thing,3
1985,3872,0088680,After Hours,2
1985,2352,0089881,Ran,1
1985,3320,0088794,Better Off Dead,3
1985,1832,0089155,Fletch,1
1985,4123,0088885,The Care Bears Movie,3
1985,2302,0089126,Fandango,0
1985,6853,0089052,Dreamchild,3
1985,5795,0092048,Tampopo,1
1985,7703,0199849,Ninja Terminator,2
1985,5564,0089885,Re-Animator,0
1985,8071,0089108,Esperando la carroza,3
1985,203,0088847,The Breakfast Club,3
1986,6021,0090793,Captain EO,1
1986,9229,0092133,Under the Cherry Moon,3
1986,211,0091042,Ferris Bueller’s Day Off,3
1986,8123,0091093,The Fugitives,0
1986,8286,0091757,Pirates,0
1986,1835,0091306,Jumpin’ Jack Flash,3
1986,4632,0091225,Howard The Duck,3
1986,2061,0091419,Little Shop of Horrors,1
1986,1703,0092099,Top Gun,2
1986,7056,0091083,From Beyond,3
1986,3002,0091064,The Fly,2
1986,4966,0090667,Asterix in Britain (Asterix chez les Bretons),0
1986,4614,0091877,Ruthless People,3
1986,283,0090605,Aliens,3
1986,3203,0090967,Down by Law,1
1986,6972,0090655,April Fool’s Day,3
1986,3398,0091794,Project A-ko,3
1986,9171,0091939,She’s Gotta Have It,3
1986,3093,0097050,The Adventures of Milo and Otis,1
1986,6979,0091530,The Mission,0
1986,1604,0091203,Highlander,2
1986,6954,0090830,Children of a Lesser God,3
1986,8418,0090837,Chopping Mall,3
1986,9411,0090859,Cobra,1
1986,2150,0090728,Big Trouble in Little China,3
1986,6298,0091474,Manhunter,1
1986,2648,0092007,Star Trek IV:  The Voyage Home,3
1986,4581,0091721,The Parent Trap II,3
1986,2670,0090315,When the Wind Blows,0
1986,3614,0090555,Crocodile Dundee,3
1986,4315,0091790,Pretty in Pink,3
1986,8558,0179955,Macskafogo,1
1986,9374,0092263,A Better Tomorrow,0
1986,3701,0091149,The Great Mouse Detective,1
1986,577,0091777,Police Academy 3: Back in Training,1
1986,6819,0090952,Peking Opera Blues,3
1986,2070,0091738,Peggy Sue Got Married,3
1986,2314,0091541,The Money Pit,2
1986,4684,0091499,Maximum Overdrive,2
1986,6935,0091326,"The Karate Kid, Part II",1
1986,4591,0090685,Back to School,1
1986,898,0092005,Stand By Me,0
1986,3558,0091763,Platoon,0
1986,2662,0090756,Blue Velvet,1
1986,3850,0092106,The Transformers: The Movie,0
1986,484,0092067,Tenk&ucirc; no shiro Rapyuta,3
1986,7472,0091472,The Manhattan Project,2
1986,3155,0090556,"’night, Mother",3
1986,7333,0091605,The Name Of The Rose,0
1986,7480,0091495,Matador,3
1986,2421,0090660,Armed and Dangerous,1
1986,253,0091369,Labyrinth,3
1986,2658,0091993,SpaceCamp,3
1986,4576,0091059,Flight of the Navigator,3
1986,1017,0091167,Hannah and Her Sisters,3
1986,2,0091949,Short Circuit,3
1986,8486,0090917,Deadly Friend,2
1986,6221,0091869,Rosa Luxemburg,3
1986,4451,0089297,Hour of the Star,3
1986,8388,0090887,Critters,2
1986,9304,0090583,About Last Night,3
1986,2490,0090633,An American Tail,3
1986,1397,0091341,Kin-Dza-Dza,0
1986,6711,0090805,Il caso Moro,0
1986,6202,0092086,!Three Amigos!,2
1986,4894,0089118,F/X,1
1986,9121,0091355,Terrorizers,2
1986,1614,0090848,The Clan of the Cave Bear,3
1987,2218,0093239,I’ve Heard the Mermaids Singing,3
1987,1657,0093940,September,3
1987,1034,0098675,The Wonderful Wizard of Oz,3
1987,6062,0092593,Au Revoir Les Enfants,1
1987,4811,0093415,Light of Day,3
1987,8672,0093936,The Secret of My Succe$s,1
1987,7049,0092610,Bad Taste,0
1987,5290,0093144,Hansel and Gretel,3
1987,4535,0090738,Black Widow,3
1987,3916,0092991,Evil Dead II,3
1987,4737,0093010,Fatal Attraction,3
1987,1113,0093409,Lethal Weapon,1
1987,4228,0093690,Outrageous Fortune,3
1987,1849,0092644,Beverly Hills Cop II,1
1987,6824,0092796,Creepshow 2,3
1987,3582,0093177,Hellraiser,3
1987,1792,0094315,The Whales Of August,3
1987,7590,0092693,El bosque animado,3
1987,2710,0093011,Fatal Beauty,2
1987,9375,0094357,A Better Tomorrow II,0
1987,322,0093779,The Princess Bride,2
1987,2927,0093748,"Planes, Trains &amp; Automobiles",1
1987,1902,0090570,84 Charing Cross Road,3
1987,2365,0093146,Hard Ticket to Hawaii,3
1987,9389,0092860,Deathstalker II,3
1987,2243,0093191,Wings of Desire,0
1987,5767,0093629,A Nightmare on Elm Street 3: Dream Warriors,3
1987,134,0093105,"Good Morning, Vietnam",1
1987,2437,0093818,Radio Days,1
1987,3611,0093777,Prince of Darkness,3
1987,2250,0094332,The Witches of Eastwick,3
1987,5373,0092965,Empire of the Sun,1
1987,3781,0092752,The Chipmunk Adventure,3
1987,815,0092603,Babette’s Feast,3
1987,9286,0092718,Can’t Buy Me Love,3
1987,8692,0093894,The Running Man,3
1987,5310,0092699,Broadcast News,3
1987,1887,0094336,Withnail &amp; I,1
1987,2644,0093512,Maurice,2
1987,4620,0092925,Dragnet,3
1987,321,0092890,Dirty Dancing,3
1987,1862,0092581,Around the World in Eighty Ways,3
1987,9205,0093589,My Demon Lover,2
1987,7661,0093412,La ley del deseo,3
1987,3290,0313254,Barbie and the Rockers: Out of This World,3
1987,4297,0094074,Superman IV: The Quest for Peace,3
1987,2215,0095801,Bagdad Cafe,3
1987,4412,0093075,The Gate,2
1987,7918,0092972,Epidemic,1
1987,5789,0094286,Waiting for the Moon,3
1987,3249,0093389,The Last Emperor,3
1987,720,0093058,Full Metal Jacket,0
1987,7002,0094137,3 Men and a Baby,1
1987,7035,0093209,Hope and Glory,3
1987,5592,0093220,House II: The Second Story,3
1987,2029,0093223,House of Games,3
1987,6920,0093300,Jaws: The Revenge,3
1987,3602,0093617,Nice Girls Don’t Explode,3
1987,3635,0093822,Raising Arizona,3
1987,7507,0092513,Adventures in Babysitting,3
1987,3003,0093437,The Lost Boys,1
1987,1181,0093225,Housekeeping,3
1987,2665,0095305,High Tide,3
1987,3898,0093615,Ngati,3
1987,2744,0093565,Moonstruck,3
1987,2523,0092605,Baby Boom,3
1987,1928,0093773,Predator,0
1987,1203,0093693,Overboard,3
1987,5017,0094089,Swimming to Cambodia,0
1987,1078,0094012,Spaceballs,3
1987,547,0093870,RoboCop,1
1987,579,0093756,Police Academy 4: Citizens on Patrol,1
1987,2471,0092563,Angel Heart,1
1988,9060,0094812,Bull Durham,2
1988,1860,0095444,Killer Klowns from Outer Space,0
1988,2493,0094715,Beaches,3
1988,6746,0096461,Wong gok ka moon,0
1988,4774,0095687,My Stepmother Is an Alien,3
1988,259,0096283,Tonari no Totoro,3
1988,647,0094721,Beetle Juice,3
1988,8406,0097257,Earth Girls Are Easy,2
1988,2905,0095489,The Land Before Time,3
1988,4582,0096001,Rock ’n&#39; Roll Mom,3
1988,3448,0189071,Scooby-Doo and the Ghoul School,3
1988,1824,0095705,The Naked Gun: From the Files of Police Squad!,1
1988,9206,0097561,Igla,0
1988,4628,0096324,Two Moon Junction,3
1988,4578,0096487,Young Guns,1
1988,5867,0095327,Grave of the Fireflies,0
1988,1158,0092675,Bloodsport,1
1988,6020,0095742,A Nightmare on Elm Street 4: The Dream Master,3
1988,859,0097493,Heathers,3
1988,3559,0095593,Married to the Mob,3
1988,2485,0096037,Satisfaction,3
1988,9418,0095800,The Bear,0
1988,940,0095690,Mystic Pizza,3
1988,2663,0094612,Action Jackson,1
1988,4672,0094964,Dead Ringers,2
1988,5179,0330312,Gakk&ocirc; no kaidan G,0
1988,5383,0094663,Another Woman,3
1988,4813,0096465,World Gone Wild,3
1988,8771,0095243,Gorillas in the Mist,3
1988,5324,0094737,Big,1
1988,4705,0094862,Child’s Play,3
1988,2462,0095270,Hairspray,3
1988,2502,0094608,The Accused,3
1988,8515,0095484,Lady in White,1
1988,1647,0096523,L’etudiante,3
1988,7099,0095925,Pumpkinhead,3
1988,3482,0095953,Rain Man,1
1988,9410,0095956,Rambo III,0
1988,9489,0096378,Vibes,1
1988,8389,0094919,Critters 2,3
1988,1629,0094947,Dangerous Liaisons,3
1988,1293,0096256,They Live,0
1988,5881,0096163,Spoorloos,1
1988,739,0096446,Willow,3
1988,814,0095583,Maniac Cop,3
1988,580,0095882,Police Academy 5: Assignment: Miami Beach,1
1988,2505,0094739,Big Business,3
1988,2903,0095631,Midnight Run,2
1988,1911,0095159,A Fish Called Wanda,3
1988,136,0096438,Who Framed Roger Rabbit,1
1988,4374,0094668,Appleseed,3
1988,619,0095016,Die Hard,3
1988,9453,0095250,The Big Blue,2
1988,7423,0093840,Remando al viento [Rowing with the Wind],2
1988,5258,0096176,Sticky Fingers,3
1988,2960,0095037,"Distant Voices, Still Lives",3
1988,4986,0096061,Scrooged,3
1988,5569,0094824,Caddyshack II,3
1988,1070,0096463,Working Girl,3
1988,2653,0095145,Feds,3
1988,572,0096320,Twins,3
1988,2784,0094631,Alien Nation,1
1988,256,0094898,Coming to America,3
1988,4815,0093171,Hell Comes to Frogtown,3
1988,5595,0096764,The Adventures of Baron Munchausen,1
1988,5261,0095294,Hellbound: Hellraiser II,1
1988,4990,0094921,Crossing Delancey,3
1988,1210,0095776,Oliver &amp; Company,2
1988,5128,0095497,The Last Temptation of Christ,2
1988,2244,0094625,Akira,1
1988,7161,0094606,The Accidental Tourist,2
1988,4998,0095765,Cinema Paradiso,1
1988,3075,0096289,Torch Song Trilogy,1
1988,2406,0095675,Women on the Verge of a Nervous Breakdown,3
1988,1714,0095889,Poltergeist III,3
1989,734,0097336,Fat Man and Little Boy,1
1989,3803,0098327,The Seventh Continent,3
1989,1499,0100934,Wild Orchid,3
1989,8470,0094849,Celia,3
1989,511,0098206,Road House,1
1989,849,0098519,Troop Beverly Hills,3
1989,1023,0096895,Batman,1
1989,7438,0097883,Millennium,3
1989,4646,0097728,Leningrad Cowboys Go America,0
1989,8323,0097958,National Lampoon’s Christmas Vacation,3
1989,9487,0096945,Blind Fury,1
1989,6024,0097981,A Nightmare on Elm Street 5: The Dream Child,3
1989,4760,0098453,Teen Witch,3
1989,7213,0097444,Godzilla vs. Biollante,3
1989,159,0098554,Uncle Buck,3
1989,4364,0097742,Licence to Kill,2
1989,2463,0096928,Bill &amp; Ted’s Excellent Adventure,2
1989,7269,0097937,My Left Foot,3
1989,3934,0097240,Drugstore Cowboy,2
1989,924,0098384,Steel Magnolias,3
1989,666,0097757,The Little Mermaid,3
1989,700,0097814,Majo no takky&ucirc;bin (Kiki’s Delivery Service),3
1989,181,0098635,When Harry Met Sally,3
1989,6975,0097441,Glory,0
1989,7048,0097790,Loverboy,3
1989,1834,0098627,Weekend at Bernie’s,1
1989,2361,0097165,Dead Poets Society,1
1989,1540,0097428,Ghostbusters II,2
1989,4606,0097162,Dead Calm,0
1989,581,0098105,Police Academy 6: City Under Siege,1
1989,2074,0096734,The &#39;Burbs,1
1989,6594,0097216,Do the Right Thing,2
1989,5574,0096969,Born on the Fourth of July,3
1989,5277,0098536,Turner &amp; Hooch,1
1989,4175,0097858,Meet The Feebles,3
1989,6675,0097388,Friday the 13th Part VIII: Jason Takes Manhattan,3
1989,7842,0097182,The Delinquents,3
1989,1201,0098382,Star Trek V: The Final Frontier,1
1989,2488,0098309,She-Devil,3
1989,2528,0096787,All Dogs Go to Heaven,3
1989,1603,0097523,"Honey, I Shrunk the Kids",3
1989,1640,0097731,Let It Ride,2
1989,336,0098189,Resan till Melonia,1
1989,4270,0098258,Say Anything...,2
1989,4036,0098546,UHF,1
1989,7268,0097351,Field of Dreams,2
1989,591,0097940,Mystery Train,3
1989,5534,0103959,Chopper Chicks in Zombietown,3
1989,2353,0097499,Henry V,3
1989,8997,0098257,Savage Beach,3
1989,1833,0097366,Fletch Lives,1
1989,3808,0097815,Major League,1
1989,7255,0097239,Driving Miss Daisy,3
1989,1847,0097423,"Get Smart, Again!",3
1989,9485,0097659,Kickboxer,0
1989,150,0096874,Back to the Future Part II,3
1989,8507,0096869,Babar: The Movie,3
1989,4397,0098032,Oranges Are Not The Only Fruit,3
1989,1049,0097576,Indiana Jones and the Last Crusade,0
1989,4268,0098300,Shag,3
1989,3932,0097737,Leviathan,3
1989,1463,0084548,Przesluchanie,3
1989,1103,0098319,Shirley Valentine,3
1989,2619,0097123,Crimes and Misdemeanors,3
1989,4597,0097108,"The Cook, the Thief, His Wife &amp; Her Lover",1
1989,7222,0097733,Lethal Weapon 2,3
1989,2065,0098724,"Sex, Lies, and Videotape",2
1989,1478,0096754,The Abyss,3
1989,4579,0097235,The Dream Team,0
1990,5776,0100924,Where the Heart Is,3
1990,926,0099731,The Handmaid&#39;s Tale,3
1990,5581,0100691,Stella,2
1990,5347,0099776,Europa Europa,2
1990,7659,0100519,Rosencrantz &amp; Guildenstern Are Dead,1
1990,1173,0100151,Mindwalk,3
1990,443,0100140,Mermaids,3
1990,8021,0099768,Hidden Agenda,3
1990,8097,0100142,Metropolitan,3
1990,2820,0099892,Joe Versus the Volcano,2
1990,8061,0099674,The Godfather: Part III,3
1990,4034,0100046,The Long Walk Home,3
1990,2211,0099685,Goodfellas,3
1990,8584,0100469,The Reflecting Skin,1
1990,8043,0099277,Class of 1999,2
1990,5688,0099871,Jacob’s Ladder,1
1990,3247,0099733,Happily Ever After,3
1990,7426,0142245,Dragon Ball Z: Bardock - The Father of Goku,0
1990,2963,0099423,Die Hard 2,3
1990,4706,0099253,Child’s Play 2,3
1990,6656,0100557,The Nasty Girl (Das schreckliche M&auml;dchen),3
1990,2942,0099582,Flatliners,3
1990,2379,0196378,Bimbos B.C.,3
1990,6562,0099329,Cry-Baby,3
1990,5908,0142233,Dragon Ball Z: The Movie - The Tree of Might,1
1990,432,0099785,Home Alone,3
1990,7626,0099348,Dances with Wolves,1
1990,1663,0100814,Tremors,3
1990,1728,0100990,"I, the Worst of All",3
1990,6542,0099938,Kindergarten Cop,3
1990,3566,0098147,Qin yong,3
1990,4574,0099819,I love you to death,3
1990,151,0099088,Back to the Future Part III,1
1990,1441,0100332,Paris is Burning,3
1990,2242,0099365,Darkman,0
1990,459,0100157,Misery,1
1990,209,0100944,The Witches,3
1990,3662,0099817,Dark Angel (I Come in Peace),0
1990,8929,0103768,Barbarian Queen II: The Empress Strikes Back,3
1990,5182,0100403,Predator 2,2
1990,2296,0099040,An Angel at My Table,3
1990,5556,0100054,Lord of the Flies,0
1990,3000,0099810,The Hunt for Red October,1
1990,5237,0100502,RoboCop 2,1
1990,6081,0099012,Alice,3
1990,4750,0100150,Miller’s Crossing,0
1990,2577,0100935,Wild at Heart,2
1990,4174,0102993,Strangers in Good Company,3
1990,5777,0100404,Presumed Innocent,1
1990,4080,0099818,I Hired a Contract Killer,0
1990,5284,0100758,Teenage Mutant Ninja Turtles,2
1990,869,0100263,Nikita,3
1990,118,0100802,Total Recall,1
1990,3561,0100234,Close-Up,1
1990,6289,0099321,Criminal Justice,3
1990,3721,0359610,A Little Night Music,3
1990,9481,0100594,The Sheltering Sky,0
1990,2313,0099165,The Bonfire of the Vanities,2
1990,4719,0105643,Troll 2,3
1990,2442,0099487,Edward Scissorhands,3
1990,5614,0100911,"Welcome Home, Roxy Carmichael",3
1990,1130,0099653,Ghost,3
1990,796,0100024,Life Is Sweet,3
1990,3524,0100530,The Russia House,0
1990,533,0100395,Postcards from the Edge,3
1990,4807,0099005,Air America,0
1990,2156,0100405,Pretty Woman,3
1990,8051,0100477,The Rescuers Down Under,1
1990,1935,0100928,White Hunter Black Heart,1
1990,5301,0097106,A Tale of Springtime,3
1990,5333,0098532,The Match Factory Girl,3
1990,454,0099864,It,1
1990,5399,0098897,Portrait of a Marriage,3
1991,7938,0101540,Cape Fear,3
1991,2740,0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,3
1991,767,0101921,Fried Green Tomatoes,3
1991,6028,0101917,Freddy’s Dead: The Final Nightmare,2
1991,3251,0101452,Bill &amp; Ted’s Bogus Journey,1
1991,266,0103074,Thelma &amp; Louise,3
1991,7609,0100491,Riff-Raff,0
1991,308,0102587,Omohide poro poro,3
1991,5638,0101507,Boyz n the Hood,2
1991,2637,0101757,Don’t Tell Mom the Babysitter&#39;s Dead,3
1991,7655,0102603,Oscar,2
1991,3058,0102573,The Object of Beauty,3
1991,2326,0101465,Black Robe,1
1991,3563,0102059,Hot Shots!,1
1991,5260,0102370,Madonna: Truth or Dare,3
1991,5332,0101318,The Lovers on the Bridge,1
1991,1579,0102798,Robin Hood: Prince of Thieves,3
1991,9094,0101458,Until the End of the World,3
1991,2216,0102829,Salmonberries,3
1991,1125,0103247,White Fang,1
1991,2315,0101410,Barton Fink,1
1991,7200,0102138,JFK,3
1991,4241,0099851,Into The Woods,3
1991,7235,0098063,Paprika,3
1991,1033,0102057,Hook,2
1991,3592,0102975,Star Trek VI: The Undiscovered Country,2
1991,9378,0102034,Highlander II,1
1991,4631,0101698,Defending Your Life,3
1991,4736,0101829,Europa,0
1991,3036,0102817,Rubin and Ed,0
1991,913,0102103,Impromptu,3
1991,9322,0130236,Samurai Cop,1
1991,7163,0105121,The People Under the Stairs,3
1991,2408,0102436,’Merci la vie&#39;,3
1991,4973,0107875,The Princess and the Goblin,3
1991,6335,0102522,Nekromantik 2,1
1991,4290,0102266,The Last Boy Scout,3
1991,1297,0101640,Raise the Red Lantern,3
1991,2455,0104057,Daughters of the Dust,3
1991,2857,0104922,Motorama,1
1991,710,0103030,Tacones Lejanos,3
1991,3987,0102803,The Rocketeer,1
1991,4577,0102303,Life Stinks,0
1991,3544,0102070,Hudson Hawk,3
1991,5833,0099422,Dick Tracy,1
1991,2180,0101765,The Double Life of Veronique,3
1991,7650,0102494,My Own Private Idaho,1
1991,467,0102609,Other People's Money,3
1991,5814,0101891,The Five Heartbeats,1
1991,2846,0102536,Night on Earth,3
1991,2491,0101329,An American Tail: Fievel Goes West,3
1991,6371,0102951,Soapdish,3
1991,7632,0101912,Frankie and Johnny,1
1991,2785,0101701,Delirious,1
1991,4358,0104981,Neon City,3
1991,1405,0101889,The Fisher King,3
1991,847,0103064,Terminator 2: Judgement Day,3
1991,32,0102926,The Silence of the Lambs,3
1991,7365,0101587,City Slickers,3
1991,6089,1125254,Dragon Ball Z: Cooler’s Revenge,0
1991,183,0101414,Beauty and the Beast,3
1991,1697,0103112,Toy Soldiers,0
1991,3595,0101272,The Addams Family,3
1991,512,0102685,Point Break,0
1991,4666,0102250,L.A. Story,3
1991,5265,0102492,My Girl,3
1991,8062,0102426,Mediterraneo,2
1991,5133,0100009,Lethal Games,3
1991,1089,0101745,Doc Hollywood,1
1991,5639,0102313,The Linguini Incident,3
1991,2913,0101627,Critters 3,3
1991,1825,0102510,The Naked Gun 2 1/2: The Smell of Fear,1
1991,7172,0101991,Hachi-gatsu no rapusodi,3
1991,1429,0101597,Closet Land,0
1991,7146,0102797,Robin Hood,1
1991,3292,0103241,What About Bob?,2
1991,879,0102898,Shakes the Clown,3
1991,1846,0102943,Slacker,3
1991,1346,0101898,Flirting,2
1992,1126,0104868,The Mighty Ducks,1
1992,433,0104431,Home Alone 2: Lost in New York,3
1992,1867,0105851,Full Contact,1
1992,7601,0104298,Freddie as F.R.O.7.,1
1992,450,0104348,Glengarry Glen Ross,0
1992,98,0103639,Aladdin,0
1992,9331,0105488,Strictly Ballroom,1
1992,3556,0100963,King of Beggars,2
1992,4839,0104040,The Cutting Edge,3
1992,5318,0103859,Boomerang,3
1992,1895,0104952,My Cousin Vinny,1
1992,4391,0104797,Malcolm X,3
1992,1877,0107756,Orlando,2
1992,9221,0101316,The Lover / L&#39;amant,1
1992,1345,0104321,Gas Food Lodging,3
1992,5005,0103919,Candyman,3
1992,560,0104694,A League of Their Own,3
1992,1352,0105417,Sister Act,3
1992,8991,0103855,The Bodyguard,2
1992,8622,0104187,Encino Man,1
1992,18,0105236,Reservoir Dogs,0
1992,9242,0105466,Stay Tuned,2
1992,748,0103893,Buffy the Vampire Slayer,3
1992,2628,0104990,Newsies,1
1992,7640,0104452,HouseSitter,1
1992,1276,0106308,Army of Darkness,2
1992,2466,0104697,Leaving Normal,3
1992,2506,0105577,This is My Life,3
1992,6862,0105859,Dragon Inn,3
1992,8583,0104695,Leap of Faith,2
1992,6702,0105130,Peter’s Friends,3
1992,6090,0142237,Dragon Ball Z: The Return of Cooler,0
1992,2709,0105481,Straight Talk,3
1992,3937,0103767,Baraka,0
1992,2415,0104454,Howards End,3
1992,4838,0103994,Como agua para chocolate,3
1992,1101,0104940,The Muppet Christmas Carol,3
1992,8393,0101628,Critters 4,1
1992,7245,0104684,Hard Boiled,0
1992,2128,0101811,Enchanted April,3
1992,296,0103644,Alien 3,0
1992,5593,1517470,Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo,0
1992,1869,0104070,Death Becomes Her,3
1992,3636,0105151,The Player,3
1992,818,0103850,Bob Roberts,1
1992,7191,0105616,Tom and Jerry: The Movie,3
1992,1025,0103776,Batman Returns,0
1992,5241,0104692,The Lawnmower Man,1
1992,1157,0104254,FernGully: The Last Rainforest,3
1992,7006,0105695,Unforgiven,3
1992,9107,0104105,Dien Bien Phu,0
1992,3141,0104036,The Crying Game,2
1992,5425,0105682,Un Coeur en Hiver,3
1992,2432,0105665,Twin Peaks: Fire Walk With Me,3
1992,4779,0105477,Stop! Or My Mom Will Shoot,2
1992,3787,0105323,Scent of a Woman,1
1992,3414,0104652,Porco Rosso (Kurenai no Buta),1
1992,4999,0104412,Hero,1
1992,4903,0104466,Husbands and Wives,3
1992,4141,0103873,Dead Alive,3
1992,1886,0104815,El Mariachi,0
1992,2349,0105107,Passion Fish,3
1992,6123,0105265,A River Runs Through It,2
1992,8287,0104779,Bitter Moon,3
1992,4837,0104670,Ladybugs,3
1992,4731,0105793,Wayne’s World,1
1992,9000,0104575,Just another girl on the I.R.T,1
1992,1836,0105629,Toys,3
1992,4952,0104237,Damage,3
1992,451,0104257,A Few Good Men,1
1992,4782,0103939,Chaplin,1
1992,7031,0104691,The Last of the Mohicans,2
1992,5533,0103812,The Bikini Carwash Company,3
1992,4940,0103772,Basic Instinct,1
1992,6397,0104409,Hellraiser III: Hell on Earth,3
1992,5654,0105435,Sneakers,1
1992,4947,0103874,Dracula,3
1992,7179,0105459,Split Second,0
1992,2457,0105316,Sarafina!,3
1992,2504,0105414,Single White Female,3
1992,6317,0105415,Singles,2
1993,5243,0106453,Body of Evidence,3
1993,2182,0108388,The Trial,1
1993,3761,0107943,The Remains of the Day,1
1993,109,0107290,Jurassic Park,3
1993,1353,0108147,Sister Act 2: Back in the Habit,3
1993,2916,0106977,The Fugitive,2
1993,7840,0107151,La casa de los esp&iacute;ritus,3
1993,1133,0106673,Dave,3
1993,117,0106697,Demolition Man,0
1993,9466,0107362,Last Action Hero,1
1993,3369,0106582,Cliffhanger,1
1993,5725,0106408,Bhaji on the Beach,3
1993,543,0107843,Point of No Return/The Assassin,3
1993,7699,0107315,Kika,3
1993,6076,0108162,Sliver,3
1993,1088,0107131,Homeward Bound: The Incredible Journey,1
1993,7514,0107207,In the Name of the Father,2
1993,6492,0108550,What’s Eating Gilbert Grape,3
1993,3123,0107091,Heart and Souls,2
