titleId,seasonNumber,title,date,av_rating,share,genres
tt0247082,15,CSI: Crime Scene Investigation,2014-12-09,7.471,0.17,"Crime,Drama,Mystery"
tt3560060,1,CSI: Cyber,2015-04-14,6.4579,0.13,"Crime,Drama,Mystery"
tt3560060,2,CSI: Cyber,2015-12-20,7.1268,0.1,"Crime,Drama,Mystery"
tt0313043,1,CSI: Miami,2003-01-12,7.3119,2.04,"Action,Crime,Drama"
tt0313043,2,CSI: Miami,2004-01-18,7.2545,1.55,"Action,Crime,Drama"
tt0313043,3,CSI: Miami,2005-01-14,7.248,0.87,"Action,Crime,Drama"
tt0313043,4,CSI: Miami,2006-01-16,7.1958,0.53,"Action,Crime,Drama"
tt0313043,5,CSI: Miami,2007-01-11,7.3535,0.52,"Action,Crime,Drama"
tt0313043,6,CSI: Miami,2008-01-10,7.6672,0.52,"Action,Crime,Drama"
tt0313043,7,CSI: Miami,2009-01-17,7.836,0.48,"Action,Crime,Drama"
tt0313043,8,CSI: Miami,2010-01-15,7.6145,0.37,"Action,Crime,Drama"
tt0313043,9,CSI: Miami,2011-01-17,7.5484,0.24,"Action,Crime,Drama"
tt0313043,10,CSI: Miami,2011-12-30,7.5757,0.22,"Action,Crime,Drama"
tt0395843,1,CSI: NY,2005-01-15,7.4294,0.82,"Action,Crime,Drama"
tt0395843,2,CSI: NY,2006-01-18,7.5394,0.48,"Action,Crime,Drama"
tt0395843,3,CSI: NY,2007-01-06,7.7906,0.56,"Action,Crime,Drama"
tt0395843,4,CSI: NY,2008-01-11,7.8755,0.51,"Action,Crime,Drama"
tt0395843,5,CSI: NY,2009-01-24,8.1069,0.46,"Action,Crime,Drama"
tt0395843,6,CSI: NY,2010-01-14,8.0376,0.33,"Action,Crime,Drama"
tt0395843,7,CSI: NY,2011-01-08,7.9156,0.22,"Action,Crime,Drama"
tt0395843,8,CSI: NY,2012-01-02,7.9273,0.21,"Action,Crime,Drama"
tt0395843,9,CSI: NY,2012-12-07,7.87,0.2,"Action,Crime,Drama"
tt0904208,1,Californication,2007-09-20,8.2775,1.6,"Comedy,Drama"
tt0904208,2,Californication,2008-11-05,8.2268,1.37,"Comedy,Drama"
tt0904208,3,Californication,2009-11-04,8.3316,1.17,"Comedy,Drama"
tt0904208,4,Californication,2011-02-16,8.1737,0.55,"Comedy,Drama"
tt0904208,5,Californication,2012-02-18,7.8448,0.69,"Comedy,Drama"
tt0904208,6,Californication,2013-02-25,7.6177,0.41,"Comedy,Drama"
tt0904208,7,Californication,2014-05-21,7.5632,0.33,"Comedy,Drama"
tt1983079,1,Call the Midwife,2012-02-03,8.5787,0.12,"Drama,History"
tt1983079,2,Call the Midwife,2013-02-16,8.7565,0.1,"Drama,History"
tt1983079,3,Call the Midwife,2014-04-10,8.9397,0.08,"Drama,History"
tt1983079,4,Call the Midwife,2015-02-13,8.7706,0.06,"Drama,History"
tt1983079,5,Call the Midwife,2016-03-22,8.7901,0.04,"Drama,History"
tt1983079,6,Call the Midwife,2017-02-09,8.5121,0.05,"Drama,History"
tt1983079,7,Call the Midwife,2018-03-25,8.4023,0.07,"Drama,History"
tt1321865,1,Carlos,2010-10-12,7.7409,0.06,"Biography,Crime,Drama"
tt0319969,1,Carnivàle,2003-10-22,7.9264,1.96,"Drama,Fantasy,Mystery"
tt0319969,2,Carnivàle,2005-02-16,8.5342,0.82,"Drama,Fantasy,Mystery"
tt1219024,1,Castle,2009-04-09,8.1838,1.17,"Comedy,Crime,Drama"
tt1219024,2,Castle,2010-01-12,8.4813,1.79,"Comedy,Crime,Drama"
tt1219024,3,Castle,2011-01-12,8.5497,1.37,"Comedy,Crime,Drama"
tt1219024,4,Castle,2012-01-06,8.6687,1.76,"Comedy,Crime,Drama"
tt1219024,5,Castle,2013-01-20,8.6541,1.15,"Comedy,Crime,Drama"
tt1219024,6,Castle,2014-01-09,8.4742,0.8,"Comedy,Crime,Drama"
tt1219024,7,Castle,2015-01-15,8.4301,0.61,"Comedy,Crime,Drama"
tt1219024,8,Castle,2016-01-28,8.0475,0.36,"Comedy,Crime,Drama"
tt6548228,1,Castle Rock,2018-08-13,8.4047,1.12,"Drama,Fantasy,Horror"
tt4577466,1,Casual,2015-11-01,7.973,0.05,"Comedy,Drama"
tt4577466,2,Casual,2016-06-07,7.929,0.01,"Comedy,Drama"
tt5620076,1,Chance,2016-11-13,8.5971,0.1,"Drama,Mystery,Thriller"
tt5620076,2,Chance,2017-11-01,8.9725,0.06,"Drama,Mystery,Thriller"
tt4820370,1,Channel Zero,2016-10-28,7.6614,0.08,"Drama,Horror,Mystery"
tt4820370,2,Channel Zero,2017-10-04,7.8323,0.07,"Drama,Horror,Mystery"
tt4820370,3,Channel Zero,2018-02-22,7.7958,0.07,"Drama,Horror,Mystery"
tt0158552,1,Charmed,1999-06-29,8.1748,4.8,"Drama,Fantasy,Mystery"
tt0158552,2,Charmed,2000-01-25,8.1675,3.97,"Drama,Fantasy,Mystery"
tt0158552,3,Charmed,2001-01-23,8.4704,3.26,"Drama,Fantasy,Mystery"
tt0158552,4,Charmed,2002-01-19,8.4435,2.02,"Drama,Fantasy,Mystery"
tt0158552,5,Charmed,2003-01-16,8.1948,2.63,"Drama,Fantasy,Mystery"
tt0158552,6,Charmed,2004-01-14,7.8187,2.28,"Drama,Fantasy,Mystery"
tt0158552,7,Charmed,2005-01-12,8.0384,1.31,"Drama,Fantasy,Mystery"
tt0158552,8,Charmed,2006-01-12,8.0038,0.82,"Drama,Fantasy,Mystery"
tt1582458,1,Chase,2010-09-20,7.4,0.01,"Action,Crime,Drama"
tt2399794,1,Chasing Life,2014-06-10,8.3,0,"Drama,Family,Romance"
tt0083399,8,Cheers,1990-01-08,7.7298,3.96,"Comedy,Drama"
tt0083399,9,Cheers,1990-12-28,7.6353,3.94,"Comedy,Drama"
tt0083399,10,Cheers,1992-01-02,7.7525,16.03,"Comedy,Drama"
tt0083399,11,Cheers,1993-01-30,7.9578,7.59,"Comedy,Drama"
tt5151816,1,Chesapeake Shores,2016-09-07,8.7553,0.03,"Drama,Family"
tt2261391,1,Chicago Fire,2013-01-22,8.3141,0.37,"Action,Drama"
tt2261391,2,Chicago Fire,2014-01-13,8.6971,0.24,"Action,Drama"
tt2261391,3,Chicago Fire,2015-01-12,8.6095,0.21,"Action,Drama"
tt2261391,4,Chicago Fire,2016-01-24,8.6481,0.15,"Action,Drama"
tt2261391,5,Chicago Fire,2017-01-25,8.8944,0.18,"Action,Drama"
tt2261391,6,Chicago Fire,2018-01-31,8.7518,0.27,"Action,Drama"
tt5640060,1,Chicago Justice,2017-03-27,8.2531,0.09,"Crime,Drama"
tt4655480,1,Chicago Med,2016-02-18,6.1248,0.19,Drama
tt4655480,2,Chicago Med,2017-01-18,5.7814,0.24,Drama
tt4655480,3,Chicago Med,2018-02-08,4.5872,0.74,Drama
tt2805096,1,Chicago P.D.,2014-03-13,7.6807,0.22,"Action,Crime,Drama"
tt2805096,2,Chicago P.D.,2015-01-18,7.7688,0.26,"Action,Crime,Drama"
tt2805096,3,Chicago P.D.,2016-01-20,8.5349,0.17,"Action,Crime,Drama"
tt2805096,4,Chicago P.D.,2017-01-18,8.7036,0.2,"Action,Crime,Drama"
tt2805096,5,Chicago P.D.,2018-01-16,8.7741,0.31,"Action,Crime,Drama"
tt4146128,1,Childhood's End,2015-12-15,7.4915,0.05,"Drama,Sci-Fi,Thriller"
tt0287839,1,Children of Dune,2003-03-16,7.292,0.07,"Adventure,Drama,Fantasy"
tt2390334,1,Chosen,2013-01-17,7.5066,0.01,"Action,Drama,Thriller"
tt0934814,1,Chuck,2007-11-11,8.3499,1.66,"Action,Comedy,Drama"
tt0934814,2,Chuck,2009-01-12,8.8237,2.41,"Action,Comedy,Drama"
tt0934814,3,Chuck,2010-03-14,8.9672,1.54,"Action,Comedy,Drama"
tt0934814,4,Chuck,2011-01-13,8.645,1.23,"Action,Comedy,Drama"
tt0934814,5,Chuck,2011-12-18,8.6545,0.71,"Action,Comedy,Drama"
tt5640558,1,Claws,2017-06-25,8.3401,0.03,"Comedy,Crime,Drama"
tt5614844,1,Cloak & Dagger,2018-07-02,7.3755,0.51,"Action,Adventure,Drama"
tt0460631,1,Close to Home,2005-12-18,7.969,0.08,Drama
tt7221388,1,Cobra Kai,2018-05-02,8.7041,0.55,"Action,Comedy,Drama"
tt4452630,1,Code Black,2015-12-09,9.2223,0.73,Drama
tt4452630,2,Code Black,2016-11-28,9.2572,0.49,Drama
tt4452630,3,Code Black,2018-06-07,8.8821,0.25,Drama
tt0368479,1,Cold Case,2004-01-06,7.8677,1.2,"Crime,Drama,Mystery"
tt0368479,2,Cold Case,2005-01-18,8.1686,0.7,"Crime,Drama,Mystery"
tt0368479,3,Cold Case,2006-01-23,8.0707,0.36,"Crime,Drama,Mystery"
tt0368479,4,Cold Case,2007-01-26,8.2792,0.49,"Crime,Drama,Mystery"
tt0368479,5,Cold Case,2007-12-17,8.1029,0.3,"Crime,Drama,Mystery"
tt0368479,6,Cold Case,2008-12-13,8.056,0.24,"Crime,Drama,Mystery"
tt0368479,7,Cold Case,2010-05-02,8.6,0.01,"Crime,Drama,Mystery"
tt6729080,1,Collateral,2018-02-28,7.2418,0.1,"Crime,Drama,Mystery"
tt4209256,1,Colony,2016-02-14,8.204,0.21,"Action,Adventure,Drama"
tt4209256,2,Colony,2017-02-23,8.2788,0.21,"Action,Adventure,Drama"
tt4209256,3,Colony,2018-06-13,8.3492,0.29,"Action,Adventure,Drama"
tt1466074,9,Columbo,1990-03-02,7.3775,5.67,"Crime,Drama,Mystery"
tt1466074,10,Columbo,1991-02-18,7.4214,3.39,"Crime,Drama,Mystery"
tt1466074,11,Columbo,1992-05-07,6.9367,11.62,"Crime,Drama,Mystery"
tt1466074,12,Columbo,1994-01-23,7.3355,1.92,"Crime,Drama,Mystery"
tt1466074,13,Columbo,1999-02-25,7.1983,2.03,"Crime,Drama,Mystery"
tt2132641,1,Coma,2012-09-03,5.9816,0.02,"Drama,Mystery,Sci-Fi"
tt3410350,1,Complications,2015-06-18,8.4,0.01,"Crime,Drama,Thriller"
tt6510950,1,Condor,2018-07-11,8.0051,0.16,"Action,Drama,Thriller"
tt3489184,1,Constantine,2014-12-15,8.2636,0.73,"Drama,Fantasy,Horror"
tt4421578,1,Containment,2016-06-03,8.1607,0.11,Drama
tt5396572,1,Conviction,2016-11-25,7.8225,0.09,Drama
tt2006374,1,Copper,2012-09-19,7.66,0.11,"Action,Drama"
tt2006374,2,Copper,2013-06-23,8,0.01,"Action,Drama"
tt4643084,1,Counterpart,2018-02-18,8.3969,0.51,"Drama,Sci-Fi,Thriller"
tt1495708,1,Covert Affairs,2010-08-16,7.7118,0.22,"Action,Crime,Drama"
tt1495708,2,Covert Affairs,2011-08-27,7.9109,0.17,"Action,Crime,Drama"
tt1495708,3,Covert Affairs,2012-09-13,8.2638,0.22,"Action,Crime,Drama"
tt1495708,4,Covert Affairs,2013-09-15,8.3539,0.11,"Action,Crime,Drama"
tt1495708,5,Covert Affairs,2014-08-23,8.2527,0.07,"Action,Crime,Drama"
tt0452046,1,Criminal Minds,2006-01-06,7.1505,4.04,"Crime,Drama,Mystery"
tt0452046,2,Criminal Minds,2007-01-02,7.3645,4.16,"Crime,Drama,Mystery"
tt0452046,3,Criminal Minds,2008-01-09,7.2622,3.99,"Crime,Drama,Mystery"
tt0452046,4,Criminal Minds,2009-01-20,7.2227,4.38,"Crime,Drama,Mystery"
tt0452046,5,Criminal Minds,2010-01-14,7.029,2.93,"Crime,Drama,Mystery"
tt0452046,6,Criminal Minds,2011-01-13,6.9783,2.19,"Crime,Drama,Mystery"
tt0452046,7,Criminal Minds,2012-01-20,6.95,2.52,"Crime,Drama,Mystery"
tt0452046,8,Criminal Minds,2013-01-21,6.9653,1.68,"Crime,Drama,Mystery"
tt0452046,9,Criminal Minds,2014-01-12,6.9501,1.38,"Crime,Drama,Mystery"
tt0452046,10,Criminal Minds,2015-01-14,6.8802,1.3,"Crime,Drama,Mystery"
tt0452046,11,Criminal Minds,2016-01-09,6.7903,0.92,"Crime,Drama,Mystery"
tt0452046,12,Criminal Minds,2017-01-21,7.0573,1.17,"Crime,Drama,Mystery"
tt0452046,13,Criminal Minds,2018-01-10,7.4787,1.51,"Crime,Drama,Mystery"
tt0452046,14,Criminal Minds,2018-10-03,9,0.03,"Crime,Drama,Mystery"
tt4364202,1,Criminal Minds: Beyond Borders,2016-04-12,6.6454,0.08,"Crime,Drama,Mystery"
tt4364202,2,Criminal Minds: Beyond Borders,2017-04-07,7.2422,0.05,"Crime,Drama,Mystery"
tt1703874,1,Criminal Minds: Suspect Behavior,2011-04-03,7.7139,0.11,"Crime,Drama,Mystery"
tt2322158,1,Crisis,2014-05-03,8.05,0.12,"Action,Drama,Thriller"
tt2400631,1,Crossbones,2014-07-05,7.5589,0.06,"Adventure,Drama"
tt0284718,1,Crossing Jordan,2001-10-20,7.7185,0.19,"Crime,Drama,Mystery"
tt0284718,4,Crossing Jordan,2004-11-14,8.8,0.03,"Crime,Drama,Mystery"
tt0284718,5,Crossing Jordan,2005-11-27,8.5,0.02,"Crime,Drama,Mystery"
tt0149437,1,Crusade,1999-07-04,7.1831,0.3,"Action,Adventure,Drama"
tt2193053,1,Cult,2013-02-19,7.0164,0.02,"Drama,Mystery,Thriller"
tt2094262,1,Da Vinci's Demons,2013-05-08,8.3328,0.41,"Adventure,Biography,Drama"
tt2094262,2,Da Vinci's Demons,2014-04-23,8.6821,0.36,"Adventure,Biography,Drama"
tt2094262,3,Da Vinci's Demons,2015-10-24,8.0721,0.18,"Adventure,Biography,Drama"
tt1723760,1,Dallas,2012-07-08,8.1986,0.13,"Drama,Romance"
tt1723760,2,Dallas,2013-02-19,8.439,0.07,"Drama,Romance"
tt1723760,3,Dallas,2014-05-14,8.7194,0.02,"Drama,Romance"
tt0914387,1,Damages,2007-09-07,8.3947,0.53,"Crime,Drama,Mystery"
tt0914387,2,Damages,2009-02-19,8.3601,0.35,"Crime,Drama,Mystery"
tt0914387,3,Damages,2010-03-08,8.18,0.25,"Crime,Drama,Mystery"
tt0914387,4,Damages,2011-08-12,8.0621,0.12,"Crime,Drama,Mystery"
tt0914387,5,Damages,2012-08-16,8.4696,0.14,"Crime,Drama,Mystery"
tt4337944,1,Damien,2016-04-07,8.0055,0.1,"Drama,Horror"
tt6106704,1,Damnation,2017-12-14,8.1678,0.05,"Crime,Drama,Western"
tt0414731,1,Dante's Cove,2005-10-07,6.5,0.02,"Drama,Horror,Mystery"
tt3322312,1,Daredevil,2015-04-10,8.903,3.49,"Action,Crime,Drama"
tt3322312,2,Daredevil,2016-03-18,9.0946,2.33,"Action,Crime,Drama"
tt0118298,1,Daria,1997-05-08,8.086,0.86,"Animation,Comedy,Drama"
tt0118298,2,Daria,1998-05-12,8.2167,1.12,"Animation,Comedy,Drama"
tt0118298,3,Daria,1999-05-07,7.8758,0.56,"Animation,Comedy,Drama"
tt0118298,4,Daria,2000-05-26,8.0735,0.46,"Animation,Comedy,Drama"
tt0118298,5,Daria,2001-04-01,8.3472,0.38,"Animation,Comedy,Drama"
tt0204993,1,Dark Angel,2001-01-30,7.4536,2.32,"Action,Drama,Mystery"
tt0204993,2,Dark Angel,2002-01-27,7.6823,1.11,"Action,Drama,Mystery"
tt1319636,1,Dark Blue,2009-07-15,7.8,0.01,"Action,Crime,Drama"
tt0118300,1,Dawson's Creek,1998-04-04,7.916,1.78,"Drama,Romance"
tt0118300,2,Dawson's Creek,1999-01-24,7.8589,1.09,"Drama,Romance"
tt0118300,3,Dawson's Creek,2000-01-18,7.849,1.24,"Drama,Romance"
tt0118300,4,Dawson's Creek,2001-01-22,7.7711,0.41,"Drama,Romance"
tt0118300,6,Dawson's Creek,2003-03-17,8.256,0.41,"Drama,Romance"
tt0801425,1,Day Break,2007-01-03,7.9389,0.19,"Action,Drama,Sci-Fi"
tt0348913,1,Dead Like Me,2003-08-13,8.1508,1.38,"Comedy,Drama,Fantasy"
tt0348913,2,Dead Like Me,2004-09-12,8.3786,1.07,"Comedy,Drama,Fantasy"
tt1285482,1,Dead Set,2008-10-29,7.6048,0.17,"Comedy,Drama,Horror"
tt5210998,1,Dead of Summer,2016-07-29,7.6195,0.06,"Drama,Fantasy,Horror"
tt0348914,1,Deadwood,2004-04-29,8.4828,3.82,"Crime,Drama,History"
tt0348914,2,Deadwood,2005-04-13,8.6125,1.74,"Crime,Drama,History"
tt0348914,3,Deadwood,2006-07-19,8.6259,0.91,"Crime,Drama,History"
tt5707802,1,Dear White People,2017-04-28,6.0591,0.21,"Comedy,Drama"
tt5707802,2,Dear White People,2018-05-04,5.4038,0.03,"Comedy,Drama"
tt2951788,1,Death Comes to Pemberley,2014-04-07,7.2867,0.02,"Drama,Mystery,Romance"
tt0877057,1,Death Note,2007-02-13,7.0226,5.87,"Animation,Crime,Drama"
tt1888075,1,Death in Paradise,2011-11-18,7.7066,0.17,"Crime,Drama,Mystery"
tt1888075,2,Death in Paradise,2013-01-30,7.9139,0.1,"Crime,Drama,Mystery"
tt1888075,3,Death in Paradise,2014-02-07,7.7386,0.09,"Crime,Drama,Mystery"
tt1888075,4,Death in Paradise,2015-02-01,7.7028,0.07,"Crime,Drama,Mystery"
tt1888075,5,Death in Paradise,2016-01-31,7.7663,0.05,"Crime,Drama,Mystery"
tt1888075,6,Death in Paradise,2017-01-29,7.8847,0.06,"Crime,Drama,Mystery"
tt1888075,7,Death in Paradise,2018-01-27,7.701,0.07,"Crime,Drama,Mystery"
tt2245029,1,Deception,2013-01-07,7,0.01,"Crime,Drama,Mystery"
tt6461812,1,Deception,2018-04-22,8.1843,0.3,"Crime,Drama,Mystery"
tt2189221,1,Defiance,2013-05-23,7.5458,0.31,"Action,Drama,Sci-Fi"
tt2189221,2,Defiance,2014-07-28,7.9473,0.16,"Action,Drama,Sci-Fi"
tt2189221,3,Defiance,2015-07-17,8.216,0.13,"Action,Drama,Sci-Fi"
tt1319690,1,Defying Gravity,2009-09-16,7.582,0.22,"Drama,Sci-Fi"
tt0092337,1,Dekalog,1990-04-13,8.2218,27.24,Drama
tt5296406,1,Designated Survivor,2017-01-25,7.886,0.95,"Action,Drama,Mystery"
tt5296406,2,Designated Survivor,2018-01-16,7.2162,0.83,"Action,Drama,Mystery"
tt0410975,1,Desperate Housewives,2005-01-22,8.2361,1.84,"Comedy,Drama,Mystery"
tt0410975,2,Desperate Housewives,2006-01-22,8.1469,0.87,"Comedy,Drama,Mystery"
tt0410975,3,Desperate Housewives,2007-01-15,8.463,1.07,"Comedy,Drama,Mystery"
tt0410975,4,Desperate Housewives,2008-01-18,8.5066,0.86,"Comedy,Drama,Mystery"
tt0410975,5,Desperate Housewives,2009-01-23,8.3822,0.92,"Comedy,Drama,Mystery"
tt0410975,6,Desperate Housewives,2010-01-13,8.1172,0.61,"Comedy,Drama,Mystery"
tt0410975,7,Desperate Housewives,2011-01-17,8.1531,0.43,"Comedy,Drama,Mystery"
tt0410975,8,Desperate Housewives,2012-01-18,8.226,0.57,"Comedy,Drama,Mystery"
tt2226342,1,Devious Maids,2013-08-05,8.308,0.12,"Comedy,Drama,Mystery"
tt2226342,2,Devious Maids,2014-06-01,8.3504,0.08,"Comedy,Drama,Mystery"
tt2226342,3,Devious Maids,2015-07-13,8.6202,0.07,"Comedy,Drama,Mystery"
tt2226342,4,Devious Maids,2016-06-30,8.8316,0.03,"Comedy,Drama,Mystery"
tt0773262,1,Dexter,2006-11-08,8.9229,5.37,"Crime,Drama,Mystery"
tt0773262,2,Dexter,2007-11-07,8.9288,4.51,"Crime,Drama,Mystery"
tt0773262,3,Dexter,2008-11-05,8.6281,4.35,"Crime,Drama,Mystery"
tt0773262,4,Dexter,2009-11-04,9.1477,4.74,"Crime,Drama,Mystery"
tt0773262,5,Dexter,2010-11-03,8.7322,2.92,"Crime,Drama,Mystery"
tt0773262,6,Dexter,2011-11-09,8.4439,2.32,"Crime,Drama,Mystery"
tt0773262,7,Dexter,2012-11-07,8.9068,3.25,"Crime,Drama,Mystery"
tt0773262,8,Dexter,2013-08-09,6.9488,2.5,"Crime,Drama,Mystery"
tt0105986,7,Diagnosis Murder,2000-02-10,4.1,0.04,"Crime,Drama,Mystery"
tt0860904,1,Diamond Geezer,2005-03-20,8,0.02,"Action,Crime,Drama"
tt5869202,1,Dietland,2018-06-07,7.1789,0.02,"Comedy,Drama"
tt3597606,1,Dig,2015-04-05,7.9366,0.07,"Drama,Mystery,Thriller"
tt5798078,1,Dimension 404,2017-04-12,6.5279,0.06,"Adventure,Comedy,Drama"
tt0496275,1,Dirt,2007-02-13,7.9303,0.03,Drama
tt0960136,1,Dirty Sexy Money,2007-10-30,7.3579,0.14,Drama
tt0960136,2,Dirty Sexy Money,2008-10-11,7.3665,0.03,Drama
tt4304864,1,Divorce,2016-11-18,7.5212,0.05,"Comedy,Drama"
tt2184980,1,Do No Harm,2013-01-31,7.3,0.01,Drama
tt0283724,1,Doc,2001-03-11,6.8,0.04,"Drama,Family,Romance"
tt4938084,1,Doctor Thorne,2016-05-20,7.2,0,Drama
tt0436992,1,Doctor Who,2006-04-22,8.1082,7.03,"Adventure,Drama,Family"
tt0436992,2,Doctor Who,2006-11-06,8.0744,7.52,"Adventure,Drama,Family"
tt0436992,3,Doctor Who,2007-05-26,8.4135,8.78,"Adventure,Drama,Family"
tt0436992,4,Doctor Who,2008-06-03,8.4946,8.98,"Adventure,Drama,Family"
tt0436992,5,Doctor Who,2010-05-20,8.3283,5.44,"Adventure,Drama,Family"
tt0436992,6,Doctor Who,2011-06-25,8.2744,4.08,"Adventure,Drama,Family"
tt0436992,7,Doctor Who,2012-12-30,7.9833,5.09,"Adventure,Drama,Family"
tt0436992,8,Doctor Who,2014-09-30,7.8951,2.36,"Adventure,Drama,Family"
tt0436992,9,Doctor Who,2015-10-09,8.366,2.13,"Adventure,Drama,Family"
tt0436992,10,Doctor Who,2017-05-12,7.9045,1.37,"Adventure,Drama,Family"
tt0436992,11,Doctor Who,2018-05-17,7.6999,0.8,"Adventure,Drama,Family"
tt1135300,1,Dollhouse,2009-04-13,8.1103,1.19,"Drama,Mystery,Sci-Fi"
tt1135300,2,Dollhouse,2009-11-29,8.4045,0.78,"Drama,Mystery,Sci-Fi"
tt3079768,1,Dominion,2014-07-13,7.8745,0.2,"Action,Drama,Fantasy"
tt3079768,2,Dominion,2015-08-20,8.2729,0.19,"Action,Drama,Fantasy"
tt4447390,1,Doubt,2017-06-30,2.7039,0.09,Drama
tt1606375,1,Downton Abbey,2011-01-18,8.5187,0.61,"Drama,Romance"
tt1606375,2,Downton Abbey,2012-01-28,8.5522,0.77,"Drama,Romance"
tt1606375,3,Downton Abbey,2013-01-26,8.4051,0.46,"Drama,Romance"
tt1606375,4,Downton Abbey,2014-01-26,8.207,0.32,"Drama,Romance"
tt1606375,5,Downton Abbey,2015-02-01,8.4253,0.27,"Drama,Romance"
tt1606375,6,Downton Abbey,2015-11-22,8.7084,0.27,"Drama,Romance"
tt0103405,1,"Dr. Quinn, Medicine Woman",1993-01-01,7.8,0.6,"Drama,Family,Western"
tt2296682,1,Dracula,2013-12-08,8.0942,0.26,"Drama,Horror,Romance"
tt1280822,1,Drop Dead Diva,2009-08-22,7.861,0.14,"Comedy,Drama"
tt1280822,3,Drop Dead Diva,2011-06-19,8.1898,0.02,"Comedy,Drama"
tt1280822,4,Drop Dead Diva,2012-06-06,7.8,0.02,"Comedy,Drama"
tt1280822,5,Drop Dead Diva,2013-06-23,8.5,0.01,"Comedy,Drama"
tt0142032,1,Dune,2000-12-04,7.0902,0.14,"Adventure,Drama,Fantasy"
tt6128300,1,Dynasty,2018-01-05,8.6317,0.35,Drama
tt0108757,1,ER,1995-01-09,7.9252,6.08,"Drama,Romance"
tt0108757,2,ER,1996-01-11,7.7742,3.88,"Drama,Romance"
tt0108757,3,ER,1997-01-15,7.7301,2.32,"Drama,Romance"
tt0108757,4,ER,1998-01-15,7.7973,3.62,"Drama,Romance"
tt0108757,5,ER,1999-01-14,7.8334,1.74,"Drama,Romance"
tt0108757,6,ER,2000-01-21,7.8549,2.2,"Drama,Romance"
tt0108757,7,ER,2001-01-22,7.8439,1.39,"Drama,Romance"
tt0108757,8,ER,2002-01-12,7.7852,1.28,"Drama,Romance"
tt0108757,9,ER,2003-01-11,7.7735,1.49,"Drama,Romance"
tt0108757,10,ER,2004-01-13,7.8932,1.08,"Drama,Romance"
tt0108757,11,ER,2005-01-18,7.7911,0.73,"Drama,Romance"
tt0108757,12,ER,2006-01-07,7.7615,0.41,"Drama,Romance"
tt0108757,13,ER,2007-01-11,7.7234,0.45,"Drama,Romance"
tt0108757,14,ER,2007-12-24,7.7694,0.3,"Drama,Romance"
tt0108757,15,ER,2009-01-01,7.7185,0.58,"Drama,Romance"
tt0115161,1,EZ Streets,1996-10-27,8.9,0.12,"Crime,Drama,Romance"
tt0866442,1,Eastbound & Down,2009-03-04,8.1084,0.28,"Comedy,Drama,Sport"
tt0866442,2,Eastbound & Down,2010-10-16,8.1237,0.17,"Comedy,Drama,Sport"
tt0866442,3,Eastbound & Down,2012-03-16,8.1105,0.15,"Comedy,Drama,Sport"
tt0866442,4,Eastbound & Down,2013-10-23,8.5425,0.1,"Comedy,Drama,Sport"
tt1402376,1,Eastwick,2009-09-26,7.456,0.03,"Drama,Fantasy"
tt0247091,1,Ed,2000-12-20,5.8,0.06,"Comedy,Drama"
tt0101088,1,"Eerie, Indiana",1991-09-15,7.8,0.15,"Adventure,Comedy,Drama"
tt6692188,1,El Chapo,2017-05-07,8.0166,0.07,"Crime,Drama"
tt6692188,2,El Chapo,2017-10-25,7.9875,0.06,"Crime,Drama"
tt2191671,1,Elementary,2013-01-19,8.2943,1.23,"Crime,Drama,Mystery"
tt2191671,2,Elementary,2014-01-12,8.1906,0.76,"Crime,Drama,Mystery"
tt2191671,3,Elementary,2015-02-03,8.2303,0.58,"Crime,Drama,Mystery"
tt2191671,4,Elementary,2016-02-11,8.2231,0.41,"Crime,Drama,Mystery"
tt2191671,5,Elementary,2017-01-26,8.0232,0.44,"Crime,Drama,Mystery"
tt2191671,6,Elementary,2018-07-10,8.2116,0.49,"Crime,Drama,Mystery"
tt1118697,1,Eleventh Hour,2008-10-16,7.2063,0.05,"Crime,Drama,Mystery"
tt0892535,1,Eli Stone,2008-02-07,7.7413,0.07,"Comedy,Drama,Fantasy"
tt0465326,1,Elizabeth I,2006-04-24,7.9928,0.02,"Biography,Drama,History"
tt3579018,1,Emerald City,2017-01-28,8.0579,0.17,"Adventure,Drama,Fantasy"
tt1366312,1,Emma,2009-11-11,7.9446,0.06,"Comedy,Drama,Romance"
tt3228904,1,Empire,2015-02-13,8.3255,0.3,"Drama,Music"
tt3228904,2,Empire,2016-01-08,8.1744,0.18,"Drama,Music"
tt3228904,3,Empire,2017-01-26,7.5549,0.11,"Drama,Music"
tt3228904,4,Empire,2017-11-01,8.0126,0.04,"Drama,Music"
tt1509004,1,Enlightened,2011-11-10,7.694,0.11,"Comedy,Drama"
tt1509004,2,Enlightened,2013-02-06,8.4743,0.05,"Comedy,Drama"
tt0387199,1,Entourage,2004-08-12,8.111,1.93,"Comedy,Drama"
tt0387199,2,Entourage,2005-07-20,8.5531,1.71,"Comedy,Drama"
tt0387199,3,Entourage,2006-11-11,8.6245,1.45,"Comedy,Drama"
tt0387199,4,Entourage,2007-07-25,8.4921,0.88,"Comedy,Drama"
tt0387199,5,Entourage,2008-10-15,8.5783,1.03,"Comedy,Drama"
tt0387199,6,Entourage,2009-08-21,8.3233,0.8,"Comedy,Drama"
tt0387199,7,Entourage,2010-08-04,8.1566,0.49,"Comedy,Drama"
tt0387199,8,Entourage,2011-08-17,8.2854,0.36,"Comedy,Drama"
